Date,USA EQUAL WEIGHTED
2003-03-04,840.2990345434278
2003-03-05,845.5339972999564
2003-03-06,839.3746476221039
2003-03-07,845.4082902291029
2003-03-10,822.881644210703
2003-03-11,813.5092047266838
2003-03-12,814.9051691437121
2003-03-13,845.6609948807455
2003-03-14,846.7130990764714
2003-03-17,879.8267037903448
2003-03-18,886.7338321763044
2003-03-19,888.7531524304367
2003-03-20,894.4239468212575
2003-03-21,913.6857464995993
2003-03-24,880.1006111153407
2003-03-25,892.505352227782
2003-03-26,885.9316444253426
2003-03-27,884.7641607582691
2003-03-28,879.3507372286167
2003-03-31,865.7221756733983
2003-04-01,873.5273287092452
2003-04-02,898.1605356567387
2003-04-03,894.740890119116
2003-04-04,894.2935381040959
2003-04-07,899.0355566453894
2003-04-08,894.0186291510878
2003-04-09,881.999597296871
2003-04-10,888.4968498994361
2003-04-11,886.5105270190624
2003-04-14,904.380691097138
2003-04-15,910.6757821181906
2003-04-16,900.1657473596855
2003-04-17,917.5445844429178
2003-04-18,917.5445844429178
2003-04-21,918.8541312918
2003-04-22,939.4788054191025
2003-04-23,947.2606753708495
2003-04-24,940.311313177062
2003-04-25,925.0909030104465
2003-04-28,943.3294606299361
2003-04-29,948.7420398424698
2003-04-30,948.9801563819075
2003-05-01,947.2619747770354
2003-05-02,965.3340648239189
2003-05-05,967.3206243557787
2003-05-06,976.5489129593575
2003-05-07,970.6069792464982
2003-05-08,960.6087651060974
2003-05-09,974.7139663688631
2003-05-12,990.4555852349633
2003-05-13,990.3348618464848
2003-05-14,990.7269775741164
2003-05-15,999.7374677852777
2003-05-16,1003.6307970030698
2003-05-19,974.9117530884658
2003-05-20,973.3211427571881
2003-05-21,978.5465761534432
2003-05-22,991.4252527430937
2003-05-23,996.9836203445606
2003-05-26,996.9836203445606
2003-05-27,1020.653092936582
2003-05-28,1022.7348474354236
2003-05-29,1019.6139730083706
2003-05-30,1037.3734767281355
2003-06-02,1040.9219483832924
2003-06-03,1041.324910943488
2003-06-04,1059.7002194028757
2003-06-05,1065.9654557321442
2003-06-06,1062.6671826146205
2003-06-09,1045.508379119807
2003-06-10,1054.8844784222492
2003-06-11,1070.8304684165091
2003-06-12,1071.1057404903715
2003-06-13,1057.26355131253
2003-06-16,1078.580127580693
2003-06-17,1077.0431779925727
2003-06-18,1075.1120797648002
2003-06-19,1060.46559280508
2003-06-20,1059.8861448040275
2003-06-23,1042.25496845662
2003-06-24,1043.0992510112198
2003-06-25,1038.971391382003
2003-06-26,1050.6179212972434
2003-06-27,1043.086689928356
2003-06-30,1042.2550723159527
2003-07-01,1047.2074031429227
2003-07-02,1059.5030877286702
2003-07-03,1052.607929844315
2003-07-04,1052.607929844315
2003-07-07,1072.2935581595468
2003-07-08,1081.0118287426858
2003-07-09,1077.6980333607366
2003-07-10,1060.7111005003562
2003-07-11,1069.426916515309
2003-07-14,1076.9619163564896
2003-07-15,1073.0932925499685
2003-07-16,1064.862410155362
2003-07-17,1050.928779243526
2003-07-18,1063.3852612546748
2003-07-21,1050.7267243388114
2003-07-22,1061.9635770163093
2003-07-23,1062.6680574263953
2003-07-24,1057.2979327818628
2003-07-25,1072.6092910395905
2003-07-28,1072.8112541829532
2003-07-29,1067.2698072687879
2003-07-30,1063.4924252491128
2003-07-31,1068.7039145407127
2003-08-01,1060.4342619137494
2003-08-04,1060.0644451192813
2003-08-05,1041.1778354642292
2003-08-06,1040.5499020444097
2003-08-07,1047.3478807442298
2003-08-08,1051.5437020895429
2003-08-11,1056.1557607519528
2003-08-12,1068.1148734815863
2003-08-13,1065.8227945354079
2003-08-14,1073.7547441286392
2003-08-15,1074.2706216633871
2003-08-18,1086.701819663856
2003-08-19,1093.2255971337872
2003-08-20,1094.4273541136479
2003-08-21,1101.990322295859
2003-08-22,1089.9257885360553
2003-08-25,1087.3797618160254
2003-08-26,1090.250112009146
2003-08-27,1093.6803629733067
2003-08-28,1103.7417052085996
2003-08-29,1111.6357853682955
2003-09-01,1111.6357853682955
2003-09-02,1125.8102409561532
2003-09-03,1128.9925128657173
2003-09-04,1129.4305233772322
2003-09-05,1122.7667640003556
2003-09-08,1134.2779578634784
2003-09-09,1122.8107398081236
2003-09-10,1103.221754183516
2003-09-11,1110.3523090027445
2003-09-12,1113.1871889245356
2003-09-15,1108.6024377898805
2003-09-16,1124.4210546747204
2003-09-17,1120.9608599608991
2003-09-18,1135.7616150059891
2003-09-19,1133.8262482617722
2003-09-22,1119.7910832355988
2003-09-23,1126.944598682523
2003-09-24,1106.9835112428823
2003-09-25,1097.2726991173242
2003-09-26,1088.2221962042647
2003-09-29,1099.6312419176213
2003-09-30,1091.252717232313
2003-10-01,1112.0663401471998
2003-10-02,1115.7279088074965
2003-10-03,1129.924237294882
2003-10-06,1135.8444847833032
2003-10-07,1141.4546946532353
2003-10-08,1138.099398365334
2003-10-09,1144.3488816610547
2003-10-10,1144.4027233930003
2003-10-13,1154.5032899099886
2003-10-14,1159.2131321706056
2003-10-15,1154.0047272389552
2003-10-16,1158.7610394700207
2003-10-17,1145.0224066363503
2003-10-20,1149.559884740053
2003-10-21,1151.889446856628
2003-10-22,1135.8268687224117
2003-10-23,1137.015064358879
2003-10-24,1133.9304768511647
2003-10-27,1141.2939968304088
2003-10-28,1158.5087682645003
2003-10-29,1163.8255973445152
2003-10-30,1164.9642580075263
2003-10-31,1168.4095701138926
2003-11-03,1180.2072652619631
2003-11-04,1174.8093732537177
2003-11-05,1175.625693629593
2003-11-06,1183.4519331163824
2003-11-07,1181.2330436387635
2003-11-10,1170.5542412769014
2003-11-11,1168.5959794451717
2003-11-12,1184.4222306169936
2003-11-13,1185.9475121647142
2003-11-14,1175.0092999716296
2003-11-17,1164.828098980324
2003-11-18,1152.545652864072
2003-11-19,1158.7844547634948
2003-11-20,1150.930123503316
2003-11-21,1155.14611966281
2003-11-24,1176.0454859514741
2003-11-25,1182.0214993361888
2003-11-26,1188.9640804154817
2003-11-27,1188.9640804154817
2003-11-28,1190.8968097178724
2003-12-01,1204.7990763922653
2003-12-02,1200.817769800633
2003-12-03,1198.0961391991375
2003-12-04,1201.4736938374817
2003-12-05,1192.3303444550925
2003-12-08,1200.0315660013327
2003-12-09,1188.5331362592372
2003-12-10,1183.4467593822267
2003-12-11,1199.2080755990287
2003-12-12,1203.140087793824
2003-12-15,1193.0317493082805
2003-12-16,1198.3095412779094
2003-12-17,1201.097071349521
2003-12-18,1219.1904051859242
2003-12-19,1217.8401357959387
2003-12-22,1224.5545384878571
2003-12-23,1229.0217333478895
2003-12-24,1227.669332466638
2003-12-25,1227.669332466638
2003-12-26,1229.7110047335411
2003-12-29,1244.7525703820031
2003-12-30,1245.1708326822838
2003-12-31,1245.9932432392245
2004-01-01,1245.9932432392245
2004-01-02,1241.0345902930467
2004-01-05,1255.3782894415847
2004-01-06,1257.8222905503617
2004-01-07,1259.4610327085181
2004-01-08,1266.475424458989
2004-01-09,1260.0914482567548
2004-01-12,1266.233004014588
2004-01-13,1259.4999833570303
2004-01-14,1271.44983073469
2004-01-15,1273.567199785069
2004-01-16,1285.8907875051757
2004-01-19,1285.8907875051757
2004-01-20,1288.6850662893562
2004-01-21,1294.4915858629108
2004-01-22,1288.3736885358735
2004-01-23,1286.7513224883032
2004-01-26,1298.1048056240609
2004-01-27,1287.514404869278
2004-01-28,1270.356343195827
2004-01-29,1272.5541409585799
2004-01-30,1274.4195555154795
2004-02-02,1276.5192180905342
2004-02-03,1276.089325307133
2004-02-04,1263.4130758541357
2004-02-05,1265.5728200578314
2004-02-06,1284.3435735834744
2004-02-09,1283.4012611078313
2004-02-10,1290.3376467089763
2004-02-11,1304.9577793381516
2004-02-12,1301.0340660658624
2004-02-13,1292.4888488601503
2004-02-16,1292.4888488601503
2004-02-17,1305.5337781555588
2004-02-18,1300.383949472374
2004-02-19,1292.8277138559986
2004-02-20,1287.8057119099028
2004-02-23,1279.7496381842313
2004-02-24,1277.1114825123996
2004-02-25,1284.649059707538
2004-02-26,1290.5777291649754
2004-02-27,1294.9969521146472
2004-03-01,1308.606945809013
2004-03-02,1302.144430561479
2004-03-03,1304.0375963097392
2004-03-04,1309.3716248677151
2004-03-05,1312.8198592456495
2004-03-08,1300.7733269656035
2004-03-09,1290.5074649668893
2004-03-10,1270.4549398069073
2004-03-11,1252.1985532624583
2004-03-12,1270.4230959329618
2004-03-15,1250.7754635657475
2004-03-16,1256.438633722684
2004-03-17,1274.6954466856268
2004-03-18,1273.0822852293134
2004-03-19,1261.6695877406944
2004-03-22,1244.7817402988117
2004-03-23,1243.572762946434
2004-03-24,1239.1808135048316
2004-03-25,1260.5816174448767
2004-03-26,1260.4551716542464
2004-03-29,1276.1623128980164
2004-03-30,1282.568701193225
2004-03-31,1284.5393200408112
2004-04-01,1291.246272185978
2004-04-02,1303.2694775004966
2004-04-05,1311.293031965334
2004-04-06,1306.8510813183586
2004-04-07,1299.854016850836
2004-04-08,1298.914053623398
2004-04-09,1298.914053623398
2004-04-12,1302.9028193391807
2004-04-13,1283.1643028234512
2004-04-14,1279.676937054806
2004-04-15,1279.6165404933647
2004-04-16,1286.7533940976352
2004-04-19,1288.5823410331686
2004-04-20,1269.998578609601
2004-04-21,1278.4778639212755
2004-04-22,1301.4340902582928
2004-04-23,1299.9467979805058
2004-04-26,1293.4349244773628
2004-04-27,1296.5309533887294
2004-04-28,1277.8226080401296
2004-04-29,1263.1137515300773
2004-04-30,1255.6664790072466
2004-05-03,1266.61517726391
2004-05-04,1268.3983794740584
2004-05-05,1272.3777161970036
2004-05-06,1262.015418366116
2004-05-07,1240.595919027181
2004-05-10,1223.696356703669
2004-05-11,1235.5940044923575
2004-05-12,1236.0988439711173
2004-05-13,1238.203840714852
2004-05-14,1237.0579335301668
2004-05-17,1222.1668342046614
2004-05-18,1232.5114954704477
2004-05-19,1230.6228943323815
2004-05-20,1229.3245455507176
2004-05-21,1236.2478305447783
2004-05-24,1243.6764440931072
2004-05-25,1264.9426583764177
2004-05-26,1269.1266648914682
2004-05-27,1275.1353478431708
2004-05-28,1277.80986357617
2004-05-31,1277.80986357617
2004-06-01,1276.797610894097
2004-06-02,1279.586358280869
2004-06-03,1267.0518797727666
2004-06-04,1273.8336963681288
2004-06-07,1295.311660940417
2004-06-08,1296.0878329964987
2004-06-09,1281.852183374552
2004-06-10,1286.7793422262332
2004-06-11,1286.7584140253975
2004-06-14,1271.1240153372946
2004-06-15,1282.2096447698323
2004-06-16,1284.2393543730911
2004-06-17,1282.5828409672085
2004-06-18,1285.0627758826467
2004-06-21,1281.1390341700037
2004-06-22,1289.3292108179623
2004-06-23,1302.417059437622
2004-06-24,1299.4366526752144
2004-06-25,1301.9098174231303
2004-06-28,1296.4585904250027
2004-06-29,1298.5312875994325
2004-06-30,1307.244648695839
2004-07-01,1291.2646448314538
2004-07-02,1287.3069812779142
2004-07-05,1287.3069812779142
2004-07-06,1273.1422993603524
2004-07-07,1276.652958771915
2004-07-08,1262.403084433732
2004-07-09,1267.2824956104578
2004-07-12,1266.291899871771
2004-07-13,1266.2664769445641
2004-07-14,1262.8732838892874
2004-07-15,1263.435170292943
2004-07-16,1256.4582686351455
2004-07-19,1256.3237004575267
2004-07-20,1266.7115288998161
2004-07-21,1246.523387546451
2004-07-22,1245.091767320475
2004-07-23,1232.9973050586227
2004-07-26,1225.6117194802007
2004-07-27,1237.4335642491005
2004-07-28,1236.310402280637
2004-07-29,1247.2800191400977
2004-07-30,1250.159126921529
2004-08-02,1254.0747250234165
2004-08-03,1243.164889213176
2004-08-04,1239.748120446173
2004-08-05,1219.963932197359
2004-08-06,1200.1984758749124
2004-08-09,1202.5745135837828
2004-08-10,1219.800684567352
2004-08-11,1214.0455337302394
2004-08-12,1199.5459766099773
2004-08-13,1199.9753412519105
2004-08-16,1218.7636524432346
2004-08-17,1223.7234803452152
2004-08-18,1240.4148639419388
2004-08-19,1234.6801308877193
2004-08-20,1246.5897827728704
2004-08-23,1242.1584232854823
2004-08-24,1242.7233962049968
2004-08-25,1252.658836395726
2004-08-26,1253.7012535266772
2004-08-27,1256.1220775998372
2004-08-30,1245.9757959746235
2004-08-31,1252.2080205641814
2004-09-01,1257.560860422322
2004-09-02,1272.3246786117377
2004-09-03,1266.9328708138344
2004-09-06,1266.9328708138344
2004-09-07,1276.5344354730364
2004-09-08,1267.80219750087
2004-09-09,1272.489818891178
2004-09-10,1281.2191227808912
2004-09-13,1287.9033728666452
2004-09-14,1288.4754488122403
2004-09-15,1278.78998151194
2004-09-16,1286.1575130924184
2004-09-17,1290.4077067069754
2004-09-20,1285.3416262641279
2004-09-21,1294.8393839253292
2004-09-22,1279.3649827543459
2004-09-23,1275.4908976141833
2004-09-24,1278.5425124719793
2004-09-27,1268.9708331994307
2004-09-28,1275.2689724931124
2004-09-29,1281.3793532753864
2004-09-30,1289.215597087792
2004-10-01,1309.52811875367
2004-10-04,1314.7824160660286
2004-10-05,1312.0898991319407
2004-10-06,1321.1828571899748
2004-10-07,1307.8526763620132
2004-10-08,1297.5589875610221
2004-10-11,1298.7768933424304
2004-10-12,1295.347147362076
2004-10-13,1286.807165785019
2004-10-14,1276.876903231458
2004-10-15,1282.4250511822509
2004-10-18,1288.111735117299
2004-10-19,1275.8860732252708
2004-10-20,1279.0615332282853
2004-10-21,1290.033521991384
2004-10-22,1278.9890637575766
2004-10-25,1279.7697724111713
2004-10-26,1298.0394672385905
2004-10-27,1315.5928613703845
2004-10-28,1316.1918691071564
2004-10-29,1321.4517697031458
2004-11-01,1322.9665595397414
2004-11-02,1321.685943898017
2004-11-03,1335.953852348153
2004-11-04,1357.4766379451557
2004-11-05,1363.2442295527278
2004-11-08,1361.3784926846251
2004-11-09,1361.5272623990988
2004-11-10,1362.8849607861855
2004-11-11,1376.8241326207703
2004-11-12,1390.2940416432484
2004-11-15,1391.9315282105388
2004-11-16,1383.731252560061
2004-11-17,1393.1149531406452
2004-11-18,1395.9283304702294
2004-11-19,1379.2978532795528
2004-11-22,1390.4532936449948
2004-11-23,1392.2321561691065
2004-11-24,1401.6535719437236
2004-11-25,1401.6535719437236
2004-11-26,1403.4786857896256
2004-11-29,1399.3306046850196
2004-11-30,1394.2220532350048
2004-12-01,1413.706882873682
2004-12-02,1409.5164381165023
2004-12-03,1411.5765420870555
2004-12-06,1410.9894677942857
2004-12-07,1393.3247221150527
2004-12-08,1398.1625658848936
2004-12-09,1406.9220648258479
2004-12-10,1407.0314367406318
2004-12-13,1417.1766358304278
2004-12-14,1425.528000615129
2004-12-15,1431.8734278355764
2004-12-16,1424.7950105355599
2004-12-17,1421.3897408200085
2004-12-20,1419.9259926197517
2004-12-21,1433.1442071007382
2004-12-22,1438.0518277110164
2004-12-23,1438.2552184308558
2004-12-24,1438.2552184308558
2004-12-27,1431.4448492972042
2004-12-28,1443.5682279145456
2004-12-29,1446.0711073437749
2004-12-30,1448.4198745972799
2004-12-31,1447.4441860977174
2005-01-03,1429.407009982205
2005-01-04,1409.2661959602106
2005-01-05,1399.161693005589
2005-01-06,1402.749788746165
2005-01-07,1401.4151289280308
2005-01-10,1405.94023222166
2005-01-11,1397.0799151907845
2005-01-12,1403.4508226215019
2005-01-13,1395.3665663585757
2005-01-14,1406.1572578596852
2005-01-17,1406.1572578596852
2005-01-18,1419.7843273663282
2005-01-19,1406.6517515528544
2005-01-20,1397.6747144428537
2005-01-21,1389.0146286242893
2005-01-24,1381.633888069335
2005-01-25,1383.2080513335698
2005-01-26,1393.1363237907378
2005-01-27,1394.9246034825694
2005-01-28,1389.7892456469647
2005-01-31,1404.5286499789404
2005-02-01,1414.0992480671262
2005-02-02,1420.367377357847
2005-02-03,1417.1728616373214
2005-02-04,1435.4186927760175
2005-02-07,1431.6684084146382
2005-02-08,1432.7813004457946
2005-02-09,1417.5496357973343
2005-02-10,1422.6304529613442
2005-02-11,1436.2045929290139
2005-02-14,1436.2209182214642
2005-02-15,1441.7071923231886
2005-02-16,1442.886821269206
2005-02-17,1431.1738732141528
2005-02-18,1430.7803516660363
2005-02-21,1430.7803516660363
2005-02-22,1408.89323576916
2005-02-23,1416.2742886462443
2005-02-24,1429.5990668970373
2005-02-25,1444.0358820768122
2005-02-28,1435.528467684329
2005-03-01,1446.0106216376582
2005-03-02,1444.4259749798994
2005-03-03,1444.5922445585097
2005-03-04,1458.6505303275642
2005-03-07,1466.1940687712565
2005-03-08,1457.3667840387443
2005-03-09,1441.514962543818
2005-03-10,1442.8226224542916
2005-03-11,1434.2508019423876
2005-03-14,1446.15111508675
2005-03-15,1435.5693114722644
2005-03-16,1421.595962501356
2005-03-17,1425.525158559878
2005-03-18,1422.3276905137568
2005-03-21,1419.320902433093
2005-03-22,1406.9302441284447
2005-03-23,1405.0087736910868
2005-03-24,1406.7426679514729
2005-03-25,1406.7426679514729
2005-03-28,1408.0586360809557
2005-03-29,1396.7816432984962
2005-03-30,1415.7279608968888
2005-03-31,1418.0030965582698
2005-04-01,1410.1732444442698
2005-04-04,1412.709352963577
2005-04-05,1416.8180434675767
2005-04-06,1419.8545165639407
2005-04-07,1429.0928858417549
2005-04-08,1417.0769595012155
2005-04-11,1416.7343577267584
2005-04-12,1425.18445460132
2005-04-13,1405.987414073124
2005-04-14,1388.571576685608
2005-04-15,1363.0276917909205
2005-04-18,1367.9841450018432
2005-04-19,1380.5991774985837
2005-04-20,1361.8974197603904
2005-04-21,1387.152638591923
2005-04-22,1375.1031169310415
2005-04-25,1389.3861517382566
2005-04-26,1376.3959637813966
2005-04-27,1380.3569891788525
2005-04-28,1364.2048279292608
2005-04-29,1378.7906341425578
2005-05-02,1385.7121697808136
2005-05-03,1384.6021488320434
2005-05-04,1404.04274110522
2005-05-05,1400.3717319615573
2005-05-06,1401.0027277633008
2005-05-09,1410.8553389795698
2005-05-10,1398.0681364930288
2005-05-11,1403.7588133848687
2005-05-12,1389.192187035849
2005-05-13,1382.5145233177927
2005-05-16,1397.0411030449372
2005-05-17,1408.3465480354184
2005-05-18,1426.1596496664465
2005-05-19,1432.9766846297912
2005-05-20,1433.6105543770045
2005-05-23,1439.0084266587803
2005-05-24,1437.4970582001235
2005-05-25,1429.938695559852
2005-05-26,1439.461992805409
2005-05-27,1442.6066413285764
2005-05-30,1442.6066413285764
2005-05-31,1437.3620066693775
2005-06-01,1449.2767248455664
2005-06-02,1454.412185546262
2005-06-03,1447.1952290603383
2005-06-06,1449.0568080159917
2005-06-07,1448.831667768807
2005-06-08,1445.716260045915
2005-06-09,1453.9901698061572
2005-06-10,1450.67518559088
2005-06-13,1456.544001785158
2005-06-14,1462.43832532102
2005-06-15,1465.8197183168104
2005-06-16,1474.0830500120705
2005-06-17,1481.203712004846
2005-06-20,1479.6407918471343
2005-06-21,1476.2517132427984
2005-06-22,1477.121803230639
2005-06-23,1463.6801136494976
2005-06-24,1452.1863597834356
2005-06-27,1451.4028222408324
2005-06-28,1467.0684056346377
2005-06-29,1466.5278734452413
2005-06-30,1461.2580004286087
2005-07-01,1467.0171700700485
2005-07-04,1467.0171700700485
2005-07-05,1480.9869399690015
2005-07-06,1472.324766381349
2005-07-07,1477.334714319275
2005-07-08,1494.372716199435
2005-07-11,1505.4212301371483
2005-07-12,1508.3207401011387
2005-07-13,1507.813292927414
2005-07-14,1507.5330095187098
2005-07-15,1509.6615851446943
2005-07-18,1506.3540601926418
2005-07-19,1520.023164584244
2005-07-20,1530.4472489300213
2005-07-21,1516.9697654136305
2005-07-22,1527.814719958004
2005-07-25,1520.6564437894717
2005-07-26,1526.553222031784
2005-07-27,1532.937445872638
2005-07-28,1544.6465864500467
2005-07-29,1537.273386268507
2005-08-01,1538.2457056095836
2005-08-02,1547.7476814773756
2005-08-03,1547.5950193034384
2005-08-04,1534.9628924846993
2005-08-05,1518.2908540188307
2005-08-08,1511.714910757643
2005-08-09,1519.758923593951
2005-08-10,1520.3073498037768
2005-08-11,1530.7759103674045
2005-08-12,1524.9289098922243
2005-08-15,1529.9684582632726
2005-08-16,1511.0578912070569
2005-08-17,1510.7250017127567
2005-08-18,1507.3880626426978
2005-08-19,1510.5641636118826
2005-08-22,1513.096841879723
2005-08-23,1510.0130419965908
2005-08-24,1504.7106772107047
2005-08-25,1509.0511775547557
2005-08-26,1499.0420226757828
2005-08-29,1507.7905980461053
2005-08-30,1503.169140625192
2005-08-31,1521.8743351777773
2005-09-01,1522.624602266025
2005-09-02,1517.3713547086234
2005-09-05,1517.3713547086234
2005-09-06,1534.4040357815313
2005-09-07,1539.4675281737811
2005-09-08,1531.5206241582187
2005-09-09,1544.368749969412
2005-09-12,1546.5917305112712
2005-09-13,1535.9833986878464
2005-09-14,1530.0505495124237
2005-09-15,1530.1535773097366
2005-09-16,1539.3854317713617
2005-09-19,1528.3082373603318
2005-09-20,1515.8658176559052
2005-09-21,1498.810462742087
2005-09-22,1503.7109459963483
2005-09-23,1508.7500880330733
2005-09-26,1511.979947562777
2005-09-27,1512.0176350985241
2005-09-28,1513.1358244478595
2005-09-29,1526.3704294987763
2005-09-30,1534.8064978461953
2005-10-03,1537.2003093755416
2005-10-04,1520.1250998379355
2005-10-05,1492.2618335955624
2005-10-06,1481.2622722527694
2005-10-07,1487.6134415265444
2005-10-10,1473.6996076946787
2005-10-11,1467.245546395125
2005-10-12,1452.9641197220776
2005-10-13,1450.635923133468
2005-10-14,1466.2646613526626
2005-10-17,1472.3575946353735
2005-10-18,1455.2919200842919
2005-10-19,1474.507688570145
2005-10-20,1456.7548697504249
2005-10-21,1464.6810564527584
2005-10-24,1489.9782789989652
2005-10-25,1484.8716026297288
2005-10-26,1476.412601190885
2005-10-27,1455.4342590556807
2005-10-28,1479.7277067331092
2005-10-31,1496.5913945011484
2005-11-01,1494.1562048082753
2005-11-02,1513.513363068969
2005-11-03,1520.319417662396
2005-11-04,1520.1277473389898
2005-11-07,1523.472962322225
2005-11-08,1515.5076385636694
2005-11-09,1518.5712232061096
2005-11-10,1531.3696912162497
2005-11-11,1536.0263107133194
2005-11-14,1534.9827514894253
2005-11-15,1528.3877234122572
2005-11-16,1531.8742134919798
2005-11-17,1552.0455118579257
2005-11-18,1556.3976087673411
2005-11-21,1565.25393537939
2005-11-22,1573.836569088331
2005-11-23,1579.5079361082337
2005-11-24,1579.5079361082337
2005-11-25,1582.2678301061574
2005-11-28,1566.2524727830396
2005-11-29,1569.427352057886
2005-11-30,1564.0431182871482
2005-12-01,1587.7127868113137
2005-12-02,1588.9034706984412
2005-12-05,1582.3921079871002
2005-12-06,1584.6424030752119
2005-12-07,1577.2700926741254
2005-12-08,1578.311712218578
2005-12-09,1584.821094673072
2005-12-12,1587.636630662462
2005-12-13,1594.590123585702
2005-12-14,1601.857674948202
2005-12-15,1597.5666362838838
2005-12-16,1593.4874600858352
2005-12-19,1578.421140419611
2005-12-20,1579.8968437215822
2005-12-21,1586.4441732191676
2005-12-22,1594.0466955809716
2005-12-23,1595.2154670349062
2005-12-26,1595.2154670349062
2005-12-27,1580.5762346911874
2005-12-28,1584.515449034781
2005-12-29,1580.9193232155565
2005-12-30,1573.5806808405107
2006-01-02,1573.5806808405107
2006-01-03,1595.5042458923713
2006-01-04,1605.6702776262384
2006-01-05,1605.688878093167
2006-01-06,1622.6724280581316
2006-01-09,1632.0648695612072
2006-01-10,1633.2677554779305
2006-01-11,1636.9942015753063
2006-01-12,1627.0101375799518
2006-01-13,1628.0113542450874
2006-01-16,1628.0113542450874
2006-01-17,1622.1449451292244
2006-01-18,1619.8474880162591
2006-01-19,1633.036719234991
2006-01-20,1606.9820949922093
2006-01-23,1611.3114868956093
2006-01-24,1621.566990827847
2006-01-25,1615.7355219308438
2006-01-26,1628.982491581242
2006-01-27,1638.9193031832767
2006-01-30,1640.138531322193
2006-01-31,1637.3346926212996
2006-02-01,1639.3246309294657
2006-02-02,1623.7223741275734
2006-02-03,1614.923836353715
2006-02-06,1620.361163134255
2006-02-07,1605.0885848081552
2006-02-08,1614.722743842922
2006-02-09,1611.2029775674405
2006-02-10,1613.4803511768964
2006-02-13,1606.4887621600626
2006-02-14,1620.3660233404803
2006-02-15,1626.2891416467858
2006-02-16,1639.8655814196668
2006-02-17,1637.5046931763711
2006-02-20,1637.5046931763711
2006-02-21,1632.997003824038
2006-02-22,1646.3423926311382
2006-02-23,1642.1026778791813
2006-02-24,1645.5137065606773
2006-02-27,1650.5513734597164
2006-02-28,1634.3400936725075
2006-03-01,1648.8762939224944
2006-03-02,1646.609734474539
2006-03-03,1643.426211379074
2006-03-06,1629.338985514247
2006-03-07,1621.6770222329496
2006-03-08,1622.8023204353942
2006-03-09,1616.6031424495168
2006-03-10,1627.952801068783
2006-03-13,1632.458444080588
2006-03-14,1650.9397175995957
2006-03-15,1660.5950454606543
2006-03-16,1663.0913268782958
2006-03-17,1666.9677349149165
2006-03-20,1661.4495278092734
2006-03-21,1650.5473498939227
2006-03-22,1659.983263387496
2006-03-23,1660.0736168141138
2006-03-24,1663.9348616919904
2006-03-27,1662.0066136787302
2006-03-28,1656.2963733192812
2006-03-29,1671.8020189801136
2006-03-30,1668.2531575711034
2006-03-31,1664.0842076233084
2006-04-03,1664.5511530134752
2006-04-04,1672.1909490077694
2006-04-05,1681.89985566927
2006-04-06,1680.3201069745867
2006-04-07,1664.4729297430833
2006-04-10,1662.673118565139
2006-04-11,1648.4414254661135
2006-04-12,1649.974645691224
2006-04-13,1651.5852969237555
2006-04-14,1651.5852969237555
2006-04-17,1648.4517873960133
2006-04-18,1678.154614193046
2006-04-19,1685.9622793455294
2006-04-20,1688.085501649006
2006-04-21,1684.7904291725076
2006-04-24,1680.452514643624
2006-04-25,1672.9542023104275
2006-04-26,1676.8160216901965
2006-04-27,1679.7153487673597
2006-04-28,1681.7548359170373
2006-05-01,1675.3830821573467
2006-05-02,1683.9272072617762
2006-05-03,1680.9536690395614
2006-05-04,1687.9713855208054
2006-05-05,1705.8216628367286
2006-05-08,1708.1641234919891
2006-05-09,1706.728079496803
2006-05-10,1705.427952934726
2006-05-11,1683.53743132359
2006-05-12,1661.2379916193813
2006-05-15,1660.4184538737245
2006-05-16,1655.137955980695
2006-05-17,1627.3933410730249
2006-05-18,1616.9819979993179
2006-05-19,1624.785874450291
2006-05-22,1615.323093173294
2006-05-23,1606.4718923997784
2006-05-24,1605.6539400025015
2006-05-25,1623.8931569464096
2006-05-26,1633.770045997689
2006-05-29,1633.770045997689
2006-05-30,1609.4423204502007
2006-05-31,1626.3892914407002
2006-06-01,1647.8640016077184
2006-06-02,1650.602874559351
2006-06-05,1618.5388838405925
2006-06-06,1611.0750842309858
2006-06-07,1601.2882035287512
2006-06-08,1599.5300196093758
2006-06-09,1596.3418641008827
2006-06-12,1568.6083203873607
2006-06-13,1549.144459798573
2006-06-14,1556.5004958218692
2006-06-15,1597.8228656534886
2006-06-16,1591.3554991405028
2006-06-19,1573.1084105423563
2006-06-20,1569.6927739769735
2006-06-21,1590.866313126831
2006-06-22,1581.9676568273255
2006-06-23,1586.5506815231283
2006-06-26,1593.7939307953482
2006-06-27,1576.83927362211
2006-06-28,1583.0634176654223
2006-06-29,1620.553729068701
2006-06-30,1623.7263501906416
2006-07-03,1634.7333812762902
2006-07-04,1634.7333812762902
2006-07-05,1616.7932121602546
2006-07-06,1617.8645427695449
2006-07-07,1604.804094217431
2006-07-10,1604.2302356239838
2006-07-11,1609.4467079798403
2006-07-12,1592.1639730864265
2006-07-13,1569.054437124761
2006-07-14,1557.289832551362
2006-07-17,1553.6391511561185
2006-07-18,1553.24843083521
2006-07-19,1584.7285839275494
2006-07-20,1563.1256248941975
2006-07-21,1544.5951036557367
2006-07-24,1573.325461784412
2006-07-25,1587.9259153353005
2006-07-26,1585.4022887864983
2006-07-27,1573.169170883164
2006-07-28,1594.2760866021056
2006-07-31,1594.8074112009517
