Date,FRANCE EQUAL WEIGHTED
1999-07-14,1032.276962088144
1999-07-15,1048.9980343987909
1999-07-16,1046.264146908296
1999-07-19,1037.472302005853
1999-07-20,1051.0388344719324
1999-07-21,1049.7445976031386
1999-07-22,1046.8636074612957
1999-07-23,1038.875873350534
1999-07-26,1048.250371796858
1999-07-27,1044.9732311415726
1999-07-28,1045.259141461705
1999-07-29,1038.9252793748396
1999-07-30,1054.9138734943288
1999-08-02,1047.710778900204
1999-08-03,1049.075431153072
1999-08-04,1058.002505080463
1999-08-05,1049.2294968735575
1999-08-06,1044.659367707129
1999-08-09,1049.5724991543839
1999-08-10,1044.8488153952667
1999-08-11,1041.1551983775996
1999-08-12,1061.3240775772597
1999-08-13,1062.3709660329823
1999-08-16,1066.8565826777547
1999-08-17,1064.3918333050128
1999-08-18,1068.7649227251688
1999-08-19,1065.1777975770517
1999-08-20,1073.1303788854307
1999-08-23,1072.1157742049745
1999-08-24,1068.978000306248
1999-08-25,1083.0166109303136
1999-08-26,1083.13520737753
1999-08-27,1089.2210239746717
1999-08-30,1093.9176159089639
1999-08-31,1092.1383267747485
1999-09-01,1102.731460517026
1999-09-02,1102.2057899880267
1999-09-03,1109.3361740115388
1999-09-06,1111.0488309808923
1999-09-07,1115.3108112822463
1999-09-08,1115.073139539741
1999-09-09,1120.0220030942592
1999-09-10,1116.944378533502
1999-09-13,1105.3871905787323
1999-09-14,1106.3371967988116
1999-09-15,1097.301196918681
1999-09-16,1087.7164232513503
1999-09-17,1089.6657333687963
1999-09-20,1091.542306362347
1999-09-21,1082.838758667681
1999-09-22,1075.9702640672704
1999-09-23,1072.8536722757478
1999-09-24,1067.9143342006587
1999-09-27,1074.4225703974687
1999-09-28,1072.9795040961371
1999-09-29,1077.045694979922
1999-09-30,1091.3225403360382
1999-10-01,1095.2799404946172
1999-10-04,1105.938397061548
1999-10-05,1104.688275784022
1999-10-06,1111.5739313977936
1999-10-07,1120.4486331808628
1999-10-08,1105.923095000086
1999-10-11,1105.2516589379675
1999-10-12,1103.6922147293976
1999-10-13,1100.8963054246483
1999-10-14,1103.332569332737
1999-10-15,1095.7445464521372
1999-10-18,1086.3768907959684
1999-10-19,1090.8981232997635
1999-10-20,1086.487472135798
1999-10-21,1097.6026205207813
1999-10-22,1087.8701854434398
1999-10-25,1091.717701127435
1999-10-26,1090.089997902694
1999-10-27,1080.146818554592
1999-10-28,1084.2392773927686
1999-10-29,1102.476887177536
1999-11-01,1100.588814871823
1999-11-02,1099.5579146134437
1999-11-03,1099.4172888110384
1999-11-04,1100.883661115799
1999-11-05,1098.113926793511
1999-11-08,1095.0287696410383
1999-11-09,1097.5318121340626
1999-11-10,1111.8959890281797
1999-11-11,1120.0535287571136
1999-11-12,1111.5687340305183
1999-11-15,1115.1875128406377
1999-11-16,1115.89158684628
1999-11-17,1124.5508752241133
1999-11-18,1120.5459598697219
1999-11-19,1117.192747123368
1999-11-22,1103.9388408275931
1999-11-23,1098.7709755205437
1999-11-24,1091.9109942080001
1999-11-25,1118.2678092419078
1999-11-26,1114.056496351525
1999-11-29,1107.582901648378
1999-11-30,1099.299177853464
1999-12-01,1104.1932244616169
1999-12-02,1111.6045937511249
1999-12-03,1127.3393756276796
1999-12-06,1156.6200931821352
1999-12-07,1163.241200887434
1999-12-08,1175.795050059744
1999-12-09,1175.4311602769794
1999-12-10,1172.2102827140247
1999-12-13,1171.7870753324983
1999-12-14,1167.458079954096
1999-12-15,1162.6891950752708
1999-12-16,1185.2293303901636
1999-12-17,1169.3666424069215
1999-12-20,1174.855467491162
1999-12-21,1173.2229436879738
1999-12-22,1189.2065738918766
1999-12-23,1205.1027961458649
1999-12-24,1231.4791879883783
1999-12-27,1234.756541982012
1999-12-28,1228.8012401926662
1999-12-29,1225.5283848086417
1999-12-30,1238.0034749566298
1999-12-31,1238.0034749566298
2000-01-03,1254.6084285874247
2000-01-04,1232.9763455468158
2000-01-05,1207.4300810806365
2000-01-06,1223.1449631173584
2000-01-07,1237.6524139530964
2000-01-10,1259.3701372741098
2000-01-11,1257.6752590318038
2000-01-12,1248.913484276947
2000-01-13,1262.6949778014784
2000-01-14,1271.2127641554255
2000-01-17,1275.1649798408434
2000-01-18,1248.459842353127
2000-01-19,1246.5885470311268
2000-01-20,1255.5050598081398
2000-01-21,1243.9119866489089
2000-01-24,1233.8019079815974
2000-01-25,1225.8677483110341
2000-01-26,1229.4423039900796
2000-01-27,1213.8939377665333
2000-01-28,1205.353722641362
2000-01-31,1190.5517992171897
2000-02-01,1194.4930834845227
2000-02-02,1220.138636867169
2000-02-03,1265.822067673394
2000-02-04,1275.4453262425457
2000-02-07,1267.9612424281038
2000-02-08,1284.6299544563817
2000-02-09,1285.2526413863347
2000-02-10,1273.161381615162
2000-02-11,1284.5027206016111
2000-02-14,1280.986985418595
2000-02-15,1260.1185733433088
2000-02-16,1257.1957271332556
2000-02-17,1281.018815515525
2000-02-18,1258.8117053027547
2000-02-21,1234.414109211694
2000-02-22,1256.3141523295276
2000-02-23,1275.5505895757697
2000-02-24,1282.0707311895435
2000-02-25,1273.2247264636053
2000-02-28,1248.2101881676533
2000-02-29,1254.530604951065
2000-03-01,1280.882123095115
2000-03-02,1284.2806073645443
2000-03-03,1280.813598504041
2000-03-06,1299.6808594700215
2000-03-07,1280.214021533561
2000-03-08,1262.5263028007478
2000-03-09,1285.291494251525
2000-03-10,1281.463345233378
2000-03-13,1261.545951949858
2000-03-14,1265.2800736956115
2000-03-15,1258.4094132748742
2000-03-16,1283.8178033830386
2000-03-17,1281.5017196541853
2000-03-20,1281.980090461689
2000-03-21,1278.7425261948172
2000-03-22,1266.0949151779698
2000-03-23,1264.6772968214905
2000-03-24,1273.9945395610505
2000-03-27,1291.0130692061796
2000-03-28,1291.3131149078133
2000-03-29,1269.3135423016179
2000-03-30,1248.3360886766063
2000-03-31,1257.9312131208972
2000-04-03,1240.5133640042861
2000-04-04,1270.2447505792165
2000-04-05,1248.9359052562916
2000-04-06,1261.165763651431
2000-04-07,1270.6339542144574
2000-04-10,1274.6500020003282
2000-04-11,1269.478124916271
2000-04-12,1258.8855413177669
2000-04-13,1254.7456408621917
2000-04-14,1235.4255447355054
2000-04-17,1221.9334642105807
2000-04-18,1218.9358978798139
2000-04-19,1205.2336811451842
2000-04-20,1218.0090548208634
2000-04-21,1218.0090548208636
2000-04-24,1218.2035214075838
2000-04-25,1215.4185330831747
2000-04-26,1221.9386663859307
2000-04-27,1192.5304347327467
2000-04-28,1210.2962178121293
2000-05-01,1206.5109292296715
2000-05-02,1220.3058242221755
2000-05-03,1194.2629503916419
2000-05-04,1206.859198895804
2000-05-05,1218.6348869806586
2000-05-08,1219.2466342222174
2000-05-09,1217.899444545537
2000-05-10,1227.1478982337103
2000-05-11,1234.8528774891818
2000-05-12,1242.6619838392248
2000-05-15,1258.5224962529742
2000-05-16,1258.1378403303434
2000-05-17,1228.5483930694604
2000-05-18,1234.832091708944
2000-05-19,1204.126859220886
2000-05-22,1202.5682477920905
2000-05-23,1210.725299174621
2000-05-24,1183.2094898785303
2000-05-25,1203.6407506852208
2000-05-26,1219.4620969078564
2000-05-29,1231.7482454915578
2000-05-30,1247.0832735814784
2000-05-31,1251.1008822675635
2000-06-01,1275.3919919458083
2000-06-02,1305.9685651896689
2000-06-05,1307.1766005340394
2000-06-06,1322.1648624899424
2000-06-07,1315.387006726584
2000-06-08,1314.209342098253
2000-06-09,1313.8696549050935
2000-06-12,1317.8764081510326
2000-06-13,1320.385861388695
2000-06-14,1327.387571835049
2000-06-15,1307.3313673351445
2000-06-16,1326.727803403402
2000-06-19,1329.7047854667012
2000-06-20,1322.5055122951592
2000-06-21,1296.9650596043823
2000-06-22,1275.5324458865432
2000-06-23,1281.1357456116802
2000-06-26,1293.0811526278735
2000-06-27,1306.8065161575973
2000-06-28,1314.0588872459016
2000-06-29,1298.2625668661985
2000-06-30,1320.6231217285244
2000-07-03,1323.5490224169685
2000-07-04,1323.062039296094
2000-07-05,1329.258072738947
2000-07-06,1330.5614472651482
2000-07-07,1339.169434848879
2000-07-10,1337.927322421058
2000-07-11,1331.695544797909
2000-07-12,1335.9639203816682
2000-07-13,1326.3766303443206
2000-07-14,1329.2842623736276
2000-07-17,1329.264167206088
2000-07-18,1316.1062437877533
2000-07-19,1303.6064901445595
2000-07-20,1308.7259340786852
2000-07-21,1312.5683658163882
2000-07-24,1313.7434499061198
2000-07-25,1328.2505576786505
2000-07-26,1329.2486633634624
2000-07-27,1317.2152228122407
2000-07-28,1294.175514168441
2000-07-31,1306.6125885202143
2000-08-01,1305.3548488643903
2000-08-02,1292.7319708050716
2000-08-03,1252.5534406559061
2000-08-04,1273.2879281068374
2000-08-07,1281.9237054949538
2000-08-08,1266.0157768075223
2000-08-09,1268.155986823216
2000-08-10,1287.0767271134926
2000-08-11,1282.5147893010549
2000-08-14,1290.0619333441405
2000-08-15,1307.3602766992274
2000-08-16,1310.0782748315498
2000-08-17,1310.5459004002985
2000-08-18,1300.1414495060053
2000-08-21,1290.0812199430034
2000-08-22,1283.5395347024848
2000-08-23,1280.0278972533426
2000-08-24,1286.6392063308117
2000-08-25,1308.503952095653
2000-08-28,1306.8128952657719
2000-08-29,1308.0899860099928
2000-08-30,1302.0390785368681
2000-08-31,1294.7942092011747
2000-09-01,1335.0073139649585
2000-09-04,1343.0616242722595
2000-09-05,1318.5587905796797
2000-09-06,1304.2958054620062
2000-09-07,1295.9878999200216
2000-09-08,1280.697827330212
2000-09-11,1269.302652616448
2000-09-12,1262.9001330235953
2000-09-13,1253.5047562239156
2000-09-14,1253.0234279178342
2000-09-15,1249.462237599174
2000-09-18,1225.0382054328084
2000-09-19,1209.8951244862867
2000-09-20,1184.1588624012848
2000-09-21,1170.2876337512719
2000-09-22,1214.4466592270455
2000-09-25,1214.7877628057072
2000-09-26,1223.3998362954044
2000-09-27,1221.730231589796
2000-09-28,1215.7652215052726
2000-09-29,1215.2309070390468
2000-10-02,1227.158667887675
2000-10-03,1219.8218554624507
2000-10-04,1197.1051657212115
2000-10-05,1199.31202372989
2000-10-06,1189.0707071414622
2000-10-09,1172.1662020008753
2000-10-10,1172.808574938441
2000-10-11,1151.548172530474
2000-10-12,1135.606262053449
2000-10-13,1140.6521336109502
2000-10-16,1126.5952083852133
2000-10-17,1123.9899234317907
2000-10-18,1107.8782939230016
2000-10-19,1114.6220677807219
2000-10-20,1121.0769168610502
2000-10-23,1125.1840746778214
2000-10-24,1141.6576635338108
2000-10-25,1124.2317104914405
2000-10-26,1118.6214721238473
2000-10-27,1146.6874025605155
2000-10-30,1157.3595032814999
2000-10-31,1181.3418597680968
2000-11-01,1198.0471176679619
2000-11-02,1205.999849792946
2000-11-03,1212.4460058083844
2000-11-06,1210.3467380246536
2000-11-07,1212.8025348263188
2000-11-08,1205.5256982517085
2000-11-09,1200.8513134832785
2000-11-10,1195.9842180524013
2000-11-13,1170.7438292540244
2000-11-14,1191.377192230734
2000-11-15,1205.2349008479043
2000-11-16,1198.4344311896625
2000-11-17,1182.0948619030405
2000-11-20,1160.4891303467239
2000-11-21,1160.28691273495
2000-11-22,1141.0422937740173
2000-11-23,1153.960998092125
2000-11-24,1156.6488002946771
2000-11-27,1174.3764426877729
2000-11-28,1174.6879092042373
2000-11-29,1183.4948273452924
2000-11-30,1186.923863222966
2000-12-01,1192.876875215226
2000-12-04,1191.8480512586477
2000-12-05,1218.9371000619115
2000-12-06,1229.3037851649094
2000-12-07,1233.4327732193747
2000-12-08,1225.5114562728177
2000-12-11,1226.3076294058758
2000-12-12,1217.5836241822624
2000-12-13,1206.4747359726275
2000-12-14,1216.2288819255987
2000-12-15,1217.878735748484
2000-12-18,1228.2151583318666
2000-12-19,1232.5146661618403
2000-12-20,1228.76706916733
2000-12-21,1233.1544051332476
2000-12-22,1255.3917433487
2000-12-25,1255.3917433487
2000-12-26,1262.7328180296065
2000-12-27,1277.4614395919043
2000-12-28,1279.7567891393624
2000-12-29,1299.3660694751618
2001-01-01,1299.3660694751618
2001-01-02,1293.9857890639614
2001-01-03,1270.86355187306
2001-01-04,1297.7329035387384
2001-01-05,1300.0915927966903
2001-01-08,1291.1075292379146
2001-01-09,1269.939848328889
2001-01-10,1268.4726024957395
2001-01-11,1287.7312252547638
2001-01-12,1305.2187364165263
2001-01-15,1296.7761491860558
2001-01-16,1284.0074718619337
2001-01-17,1292.507704541018
2001-01-18,1310.310265960873
2001-01-19,1300.8471124406885
2001-01-22,1296.2006691952647
2001-01-23,1295.2812680791692
2001-01-24,1277.5035353084297
2001-01-25,1284.0156075913271
2001-01-26,1283.3901020456626
2001-01-29,1278.5842824484134
2001-01-30,1289.4790932885942
2001-01-31,1311.741222383612
2001-02-01,1313.016516076765
2001-02-02,1297.263834700387
2001-02-05,1302.7902182699906
2001-02-06,1300.9979565822132
2001-02-07,1293.716870834893
2001-02-08,1285.416235735971
2001-02-09,1281.6846945967752
2001-02-12,1292.630109911167
2001-02-13,1280.534930707354
2001-02-14,1267.1865034045907
2001-02-15,1256.4548177819681
2001-02-16,1263.1898886919319
2001-02-19,1269.4351041832483
2001-02-20,1249.2921031725562
2001-02-21,1246.6254990372247
2001-02-22,1240.5458959635316
2001-02-23,1226.6345393302558
2001-02-26,1239.4985442017664
2001-02-27,1259.403823853492
2001-02-28,1252.2395481269953
2001-03-01,1258.972407033166
2001-03-02,1263.7391237327151
2001-03-05,1269.6019439499244
2001-03-06,1286.0472966004654
2001-03-07,1290.9754718560164
2001-03-08,1290.9771501322448
2001-03-09,1279.5975305444767
2001-03-12,1251.2404898184618
2001-03-13,1211.4661259820825
2001-03-14,1180.0749477731226
2001-03-15,1186.5736243220042
2001-03-16,1149.6027267438383
2001-03-19,1146.3928942866671
2001-03-20,1164.2951664610187
2001-03-21,1127.0999355364747
2001-03-22,1067.7498309197588
2001-03-23,1106.0810632881241
2001-03-26,1138.6046809308089
2001-03-27,1163.492634419461
2001-03-28,1141.0948711964072
2001-03-29,1131.9155546901382
2001-03-30,1140.1482548766219
2001-04-02,1136.1069359149485
2001-04-03,1105.3640542919122
2001-04-04,1131.0977177126315
2001-04-05,1142.3966739651576
2001-04-06,1143.5567696458
2001-04-09,1150.7331746839582
2001-04-10,1159.7013257967365
2001-04-11,1160.9340652123612
2001-04-12,1175.793084730078
2001-04-13,1175.793084730078
2001-04-16,1163.7515527749824
2001-04-17,1161.2154580412646
2001-04-18,1176.333472370817
2001-04-19,1194.3749481382808
2001-04-20,1205.77818649148
2001-04-23,1194.9781479445326
2001-04-24,1192.6348452133743
2001-04-25,1195.067740511547
2001-04-26,1212.4887381537405
2001-04-27,1219.2731853786704
2001-04-30,1222.093204148416
2001-05-01,1228.5720694797542
2001-05-02,1223.0888817413368
2001-05-03,1212.134180168684
2001-05-04,1211.0082909253865
2001-05-07,1212.3363854391819
2001-05-08,1210.905893126003
2001-05-09,1203.8614430927116
2001-05-10,1215.0550899453413
2001-05-11,1205.8350391377764
2001-05-14,1190.9481384165078
2001-05-15,1207.0382006874922
2001-05-16,1213.3860040734132
2001-05-17,1222.4103744843444
2001-05-18,1222.573558270314
2001-05-21,1220.8987985324634
2001-05-22,1217.4412091249935
2001-05-23,1201.2007106905141
2001-05-24,1200.9583575537233
2001-05-25,1188.7649856273904
2001-05-28,1201.711650668701
2001-05-29,1182.0920470554124
2001-05-30,1169.2154392761238
2001-05-31,1157.9709156777442
2001-06-01,1154.2471799703114
2001-06-04,1155.8153579571572
2001-06-05,1169.4932911338365
2001-06-06,1166.9283568683
2001-06-07,1166.0858877450817
2001-06-08,1161.95226396671
2001-06-11,1146.80147474799
2001-06-12,1130.258656800507
2001-06-13,1139.337854082923
2001-06-14,1132.404843163736
2001-06-15,1120.0432814029825
2001-06-18,1109.7336835673968
2001-06-19,1112.5002888532072
2001-06-20,1090.2590998682706
2001-06-21,1085.4694431978753
2001-06-22,1100.198923754884
2001-06-25,1107.8365953635916
2001-06-26,1091.1256727062141
2001-06-27,1086.4836093511929
2001-06-28,1082.642207741072
2001-06-29,1095.7976330288116
2001-07-02,1103.0078306964094
2001-07-03,1093.7139619061468
2001-07-04,1088.8142171030331
2001-07-05,1067.5891263799717
2001-07-06,1056.2333448882684
2001-07-09,1063.82420850628
2001-07-10,1068.3445058669108
2001-07-11,1066.471470972239
2001-07-12,1062.2552868852447
2001-07-13,1072.6827507531364
2001-07-16,1077.548399186338
2001-07-17,1067.20786870753
2001-07-18,1079.6418959298057
2001-07-19,1086.522707456072
2001-07-20,1082.5684718704804
2001-07-23,1079.9314460933235
2001-07-24,1077.861213081963
2001-07-25,1074.0050895018146
2001-07-26,1079.212144966889
2001-07-27,1098.5759770285595
2001-07-30,1111.7763152951534
2001-07-31,1114.9533612601563
2001-08-01,1121.6961157998628
2001-08-02,1126.764548229535
2001-08-03,1121.2225089645021
2001-08-06,1118.3876921715118
2001-08-07,1112.8536069131615
2001-08-08,1103.757949818269
2001-08-09,1103.7382806432065
2001-08-10,1104.1317434241614
2001-08-13,1122.2821630301264
2001-08-14,1125.6706761313526
2001-08-15,1137.9371828947098
2001-08-16,1134.093382631028
2001-08-17,1123.4888675917316
2001-08-20,1117.4122129007103
2001-08-21,1124.2767890226146
2001-08-22,1129.9003506357756
2001-08-23,1124.7440843173065
2001-08-24,1138.7413391590633
2001-08-27,1133.5419055071823
2001-08-28,1119.9749922693736
2001-08-29,1120.8502431068487
2001-08-30,1095.1593263907585
2001-08-31,1094.0393342795694
2001-09-03,1080.6616657437096
2001-09-04,1066.5401142532257
2001-09-05,1045.3101849976395
2001-09-06,1026.8142015346752
2001-09-07,1028.940798822537
2001-09-10,1013.3151167527278
2001-09-11,950.4859507283286
2001-09-12,950.7019861147037
2001-09-13,951.2482823889899
2001-09-14,918.560064710466
2001-09-17,929.3953228814789
2001-09-18,922.5792696457478
2001-09-19,912.2786055612545
2001-09-20,871.5028478429342
2001-09-21,839.9132272023776
2001-09-24,881.3713099123363
2001-09-25,904.3096394832293
2001-09-26,916.1792914046878
2001-09-27,919.5569972355241
2001-09-28,916.6034076247579
2001-10-01,913.5950360003333
2001-10-02,922.781760688216
2001-10-03,918.3106708269286
2001-10-04,941.2795283465786
2001-10-05,944.1607052308946
2001-10-08,943.995998673551
2001-10-09,951.7632670998524
2001-10-10,970.544137966661
2001-10-11,968.7564040911003
2001-10-12,977.429133512823
2001-10-15,962.1296124882518
2001-10-16,982.5301424215861
2001-10-17,1002.9068380555608
2001-10-18,982.9851982460675
2001-10-19,967.1875002258392
2001-10-22,969.6836606997744
2001-10-23,992.8499887572824
2001-10-24,1005.1145640122086
2001-10-25,992.7847720639
2001-10-26,1010.293062220758
2001-10-29,1005.4046948392609
2001-10-30,981.835184358506
2001-10-31,992.4526355749889
2001-11-01,1003.009114689038
2001-11-02,999.3578114621602
2001-11-05,1010.832063840984
2001-11-06,1009.9563751442744
2001-11-07,1018.0433446939246
2001-11-08,1029.53000597767
2001-11-09,1020.6452073258654
2001-11-12,998.0650265854357
2001-11-13,1016.9736958019731
2001-11-14,1031.7045782134674
2001-11-15,1043.4248950397123
2001-11-16,1046.3558911368455
2001-11-19,1062.110630723322
2001-11-20,1048.1766859385802
2001-11-21,1034.4198203066662
2001-11-22,1045.6241978054077
2001-11-23,1036.9118120037906
2001-11-26,1039.680775347203
2001-11-27,1036.7083622217597
2001-11-28,1033.4316188976354
2001-11-29,1035.6608303465487
2001-11-30,1056.0534532793329
2001-12-03,1044.1182937185195
2001-12-04,1062.757182393364
2001-12-05,1099.5475147119175
2001-12-06,1106.5573122478277
2001-12-07,1100.7955986635823
2001-12-10,1083.7563430160528
2001-12-11,1080.0409856735448
2001-12-12,1077.3310793633163
2001-12-13,1058.2596062487607
2001-12-14,1053.8346379814163
2001-12-17,1081.5911715484995
2001-12-18,1076.8966619825585
2001-12-19,1067.8698596350412
2001-12-20,1055.6463140801427
2001-12-21,1054.272728143473
2001-12-24,1042.672408208358
2001-12-25,1042.6724082083583
2001-12-26,1043.5629722741332
2001-12-27,1068.398805447492
2001-12-28,1072.4140324338928
2001-12-31,1082.8730488536385
2002-01-01,1082.8730488536385
2002-01-02,1095.3668787287882
2002-01-03,1114.543575303475
2002-01-04,1117.7061107547481
2002-01-07,1107.131047068345
2002-01-08,1093.4020629910156
2002-01-09,1104.2729645387715
2002-01-10,1093.1483920243336
2002-01-11,1097.8961767137587
2002-01-14,1084.5819001487523
2002-01-15,1093.2525841978702
2002-01-16,1064.795841846191
2002-01-17,1069.6836919798843
2002-01-18,1066.0463336627768
2002-01-21,1059.6793726365981
2002-01-22,1064.521893960689
2002-01-23,1065.9892735346202
2002-01-24,1071.336491023556
2002-01-25,1050.9846570694235
2002-01-28,1059.29389202666
2002-01-29,1049.7064991163566
2002-01-30,1034.456328818307
2002-01-31,1047.2387714197303
2002-02-01,1048.2429971899123
2002-02-04,1045.3551706417604
2002-02-05,1026.8995181540251
2002-02-06,1022.387418288777
2002-02-07,1027.7870196179524
2002-02-08,1031.565088072426
2002-02-11,1052.188186833756
2002-02-12,1046.7176408302828
2002-02-13,1050.1289638750275
2002-02-14,1064.6790165518307
2002-02-15,1058.283375744678
2002-02-18,1048.49327998165
2002-02-19,1035.8677656967525
2002-02-20,1028.6245099190387
2002-02-21,1040.4154700192219
2002-02-22,1039.7748533675315
2002-02-25,1042.8489800828931
2002-02-26,1054.9380429914988
2002-02-27,1066.9074416031551
2002-02-28,1073.0577161548993
2002-03-01,1083.4772653402458
2002-03-04,1117.6568867656838
2002-03-05,1117.2067536795382
2002-03-06,1132.25565662378
2002-03-07,1152.8562882668098
2002-03-08,1150.076409275847
2002-03-11,1145.1157807874083
2002-03-12,1130.1200580207255
2002-03-13,1131.9963121958822
2002-03-14,1148.3860909599543
2002-03-15,1158.9187447971615
2002-03-18,1167.752523782485
2002-03-19,1169.8244794999118
2002-03-20,1161.6466152151838
2002-03-21,1153.9465013128531
2002-03-22,1154.8515052267617
2002-03-25,1149.7916355004782
2002-03-26,1154.1806652482753
2002-03-27,1148.745608444516
2002-03-28,1163.0687712217398
2002-03-29,1163.06877122174
2002-04-01,1172.6010290326471
2002-04-02,1161.2108895920555
2002-04-03,1156.088981436525
2002-04-04,1140.27956489319
2002-04-05,1133.4590083332255
2002-04-08,1111.0631769359486
2002-04-09,1123.7979660410674
2002-04-10,1142.1082736691012
2002-04-11,1131.3629763695099
2002-04-12,1131.6615391855967
2002-04-15,1140.315422588064
2002-04-16,1159.5076319087157
2002-04-17,1167.4395128577278
2002-04-18,1169.8742669401086
2002-04-19,1169.336276426755
2002-04-22,1158.852838708084
2002-04-23,1155.7966599552938
2002-04-24,1148.157434708152
2002-04-25,1140.154330089567
2002-04-26,1139.8799572564578
2002-04-29,1138.4291093088714
2002-04-30,1144.6930181890525
2002-05-01,1151.1716935777602
2002-05-02,1135.3974293615147
2002-05-03,1136.2695652347663
2002-05-06,1141.6726946379672
2002-05-07,1121.6211815210145
2002-05-08,1141.1999696033436
2002-05-09,1138.8951987501437
2002-05-10,1134.7506507513801
2002-05-13,1138.151750464137
2002-05-14,1145.2419618372635
2002-05-15,1160.4947705593402
2002-05-16,1164.4370152457534
2002-05-17,1178.7463663744916
2002-05-20,1171.4817623399467
2002-05-21,1167.1291214816702
2002-05-22,1157.9240387112013
2002-05-23,1144.731403379525
2002-05-24,1146.301891304083
2002-05-27,1145.2357970790054
2002-05-28,1154.1769868529552
2002-05-29,1155.0002754238149
2002-05-30,1145.855229676234
2002-05-31,1148.9751094651535
