Date,CANADA EQUAL WEIGHTED
1999-08-04,1128.5650448892852
1999-08-05,1118.6797111057529
1999-08-06,1116.0374003392928
1999-08-09,1119.4111906185553
1999-08-10,1114.4527537804422
1999-08-11,1140.1440576456334
1999-08-12,1141.2313151526741
1999-08-13,1153.3320765053625
1999-08-16,1156.453321383449
1999-08-17,1161.6596749119303
1999-08-18,1160.6567618460685
1999-08-19,1165.6081020883387
1999-08-20,1169.8940624545285
1999-08-23,1174.284076649128
1999-08-24,1164.9629713467577
1999-08-25,1162.1820168812876
1999-08-26,1152.1426538881883
1999-08-27,1159.4604348901737
1999-08-30,1157.7930118886197
1999-08-31,1151.6188452473323
1999-09-01,1156.467217417141
1999-09-02,1144.7063129770534
1999-09-03,1157.6561496448824
1999-09-06,1158.0833720304327
1999-09-07,1159.9732578202184
1999-09-08,1164.0164421143413
1999-09-09,1179.0166346499964
1999-09-10,1184.7825943894034
1999-09-13,1178.8838314746129
1999-09-14,1179.0221505424893
1999-09-15,1165.57670840855
1999-09-16,1155.1108386693768
1999-09-17,1165.2068973700848
1999-09-20,1163.9438728235193
1999-09-21,1155.2481000931712
1999-09-22,1151.7295699491056
1999-09-23,1137.3068848324924
1999-09-24,1130.5864957178571
1999-09-27,1172.7346880561738
1999-09-28,1168.177347054215
1999-09-29,1167.457479845091
1999-09-30,1168.4844702117077
1999-10-01,1165.9683237901622
1999-10-04,1180.615583934127
1999-10-05,1170.155432585507
1999-10-06,1157.2224723460897
1999-10-07,1152.815307099813
1999-10-08,1147.9462282157672
1999-10-11,1148.6480498348108
1999-10-12,1144.2131587275976
1999-10-13,1133.0379834099112
1999-10-14,1123.9495404633933
1999-10-15,1108.850898647592
1999-10-18,1097.6477138896134
1999-10-19,1095.3658194459513
1999-10-20,1104.817018725155
1999-10-21,1103.5257477399484
1999-10-22,1118.025488917142
1999-10-25,1118.64426720005
1999-10-26,1113.04266226353
1999-10-27,1100.346255910785
1999-10-28,1110.9783891434595
1999-10-29,1142.5477319042539
1999-11-01,1129.7631107820257
1999-11-02,1125.1772518971034
1999-11-03,1117.0991133249647
1999-11-04,1112.6382881685615
1999-11-05,1114.5381221104637
1999-11-08,1104.7062369074717
1999-11-09,1110.1264965340372
1999-11-10,1118.8993116016625
1999-11-11,1124.9720096645567
1999-11-12,1142.0102633228976
1999-11-15,1145.2119394155009
1999-11-16,1141.898900154216
1999-11-17,1157.496007137249
1999-11-18,1148.06141327579
1999-11-19,1151.0530045767218
1999-11-22,1146.972836085773
1999-11-23,1153.654832628063
1999-11-24,1163.6114686434958
1999-11-25,1173.5360247876058
1999-11-26,1178.568730149215
1999-11-29,1173.660537898849
1999-11-30,1144.673528605016
1999-12-01,1151.765544647658
1999-12-02,1151.338026586059
1999-12-03,1158.298405008868
1999-12-06,1162.0002011830964
1999-12-07,1168.311826305084
1999-12-08,1160.2767686927089
1999-12-09,1174.105170671009
1999-12-10,1167.3306509074798
1999-12-13,1168.3231674538815
1999-12-14,1156.022405887931
1999-12-15,1167.6106700825208
1999-12-16,1176.2550010435727
1999-12-17,1181.3816784637481
1999-12-20,1173.1151776839695
1999-12-21,1159.5060491963402
1999-12-22,1161.7979212876546
1999-12-23,1175.3970271592382
1999-12-24,1187.6157661765212
1999-12-27,1197.1114980594334
1999-12-28,1205.8503075219685
1999-12-29,1206.591289153173
1999-12-30,1198.1512718565743
1999-12-31,1194.7330524154352
2000-01-03,1200.6897576140993
2000-01-04,1192.0530553089734
2000-01-05,1204.483736946906
2000-01-06,1217.6238744593759
2000-01-07,1223.9355281619592
2000-01-10,1233.570482180379
2000-01-11,1217.270048366946
2000-01-12,1214.6562168504822
2000-01-13,1215.0257591776885
2000-01-14,1208.1685930461242
2000-01-17,1232.6933344749166
2000-01-18,1239.8002453419942
2000-01-19,1222.1549784315262
2000-01-20,1210.5694085393848
2000-01-21,1196.6373763729378
2000-01-24,1177.0106382182337
2000-01-25,1182.6528550195578
2000-01-26,1189.9592073256338
2000-01-27,1202.0807694464877
2000-01-28,1181.9256046737314
2000-01-31,1173.1847659839248
2000-02-01,1194.3549980941589
2000-02-02,1188.4220171515146
2000-02-03,1196.9795430447748
2000-02-04,1210.5966889882493
2000-02-07,1204.8349967767256
2000-02-08,1195.0071061345777
2000-02-09,1182.7561911534335
2000-02-10,1186.201722094395
2000-02-11,1174.602523735266
2000-02-14,1193.6894720348105
2000-02-15,1193.0215261864678
2000-02-16,1200.0407841924243
2000-02-17,1198.9082508963365
2000-02-18,1183.1458004448054
2000-02-21,1188.1136419075176
2000-02-22,1167.1382141962838
2000-02-23,1158.7246442755784
2000-02-24,1149.1654643470383
2000-02-25,1155.3833682989891
2000-02-28,1160.9518943021517
2000-02-29,1144.2051551378001
2000-03-01,1173.2766134954957
2000-03-02,1170.9504764268804
2000-03-03,1160.577505001305
2000-03-06,1131.9484349971458
2000-03-07,1135.239583143547
2000-03-08,1117.0373400707779
2000-03-09,1123.5576307491444
2000-03-10,1117.7025941215106
2000-03-13,1129.271641616494
2000-03-14,1111.7293178776454
2000-03-15,1120.8575770254022
2000-03-16,1146.8293581606893
2000-03-17,1129.1496012440557
2000-03-20,1142.4897285739146
2000-03-21,1148.0548270301504
2000-03-22,1147.6215805961629
2000-03-23,1149.9985606044343
2000-03-24,1151.7226336565764
2000-03-27,1148.7802680977477
2000-03-28,1145.2840146875208
2000-03-29,1142.1032756707282
2000-03-30,1143.9084913633114
2000-03-31,1143.261164915772
2000-04-03,1179.6121004767272
2000-04-04,1165.598440005504
2000-04-05,1167.212019936957
2000-04-06,1184.8841372859383
2000-04-07,1157.9569909624254
2000-04-10,1165.3699066145386
2000-04-11,1166.536483137242
2000-04-12,1180.3060429876052
2000-04-13,1183.79628054948
2000-04-14,1144.1912194428423
2000-04-17,1153.5501229993338
2000-04-18,1160.1113504144305
2000-04-19,1174.7203559606528
2000-04-20,1175.8237966829502
2000-04-21,1175.8237966829502
2000-04-24,1174.591074634031
2000-04-25,1183.6016503856288
2000-04-26,1186.2787264599508
2000-04-27,1182.41675259303
2000-04-28,1181.1913058035186
2000-05-01,1191.2567908410774
2000-05-02,1191.9041337107153
2000-05-03,1197.3648315989194
2000-05-04,1200.091114197931
2000-05-05,1204.9039296795768
2000-05-08,1184.393718609182
2000-05-09,1207.2859199700688
2000-05-10,1216.7058336295252
2000-05-11,1223.29966677055
2000-05-12,1226.2912941494935
2000-05-15,1239.3856902185903
2000-05-16,1254.66180261366
2000-05-17,1243.737429176779
2000-05-18,1235.6155097155765
2000-05-19,1240.770615950616
2000-05-22,1237.4563705657729
2000-05-23,1223.6817232362134
2000-05-24,1223.6829434103174
2000-05-25,1202.7352423874001
2000-05-26,1204.7310027629321
2000-05-29,1216.229702296116
2000-05-30,1220.6285783559476
2000-05-31,1204.8347385509066
2000-06-01,1234.702493150173
2000-06-02,1252.825874399296
2000-06-05,1253.2371310843337
2000-06-06,1242.868454493902
2000-06-07,1248.3727900494168
2000-06-08,1260.5452217132238
2000-06-09,1267.7590867380482
2000-06-12,1270.8581612337528
2000-06-13,1255.9920954472634
2000-06-14,1267.3986219596263
2000-06-15,1251.2875432937165
2000-06-16,1254.9840573939598
2000-06-19,1262.0141199451907
2000-06-20,1264.3727002033208
2000-06-21,1261.1335585611798
2000-06-22,1251.3157834458127
2000-06-23,1247.3396314620322
2000-06-26,1241.3715333835453
2000-06-27,1245.2348672410603
2000-06-28,1247.2480698082743
2000-06-29,1242.9275118183784
2000-06-30,1248.4452246848332
2000-07-03,1250.6397737918446
2000-07-04,1252.7639051803267
2000-07-05,1231.70679404267
2000-07-06,1238.4523843780955
2000-07-07,1249.6476459037121
2000-07-10,1242.243321677122
2000-07-11,1257.7228552362474
2000-07-12,1271.4803543521575
2000-07-13,1272.6440457833717
2000-07-14,1265.6745406118932
2000-07-17,1267.5480334053068
2000-07-18,1265.9985546708308
2000-07-19,1262.4927068569164
2000-07-20,1263.4657444835273
2000-07-21,1262.401041129799
2000-07-24,1258.0037786799228
2000-07-25,1259.8267964314791
2000-07-26,1249.0013706028772
2000-07-27,1250.872773813673
2000-07-28,1234.9581591944884
2000-07-31,1225.2888025250536
2000-08-01,1235.5773882127987
2000-08-02,1245.685791203767
2000-08-03,1246.3774680989336
2000-08-04,1251.6480647074475
2000-08-07,1247.7475429764622
2000-08-08,1266.9702255712416
2000-08-09,1270.2814963535432
2000-08-10,1264.5015255663486
2000-08-11,1276.0087110316706
2000-08-14,1289.6996603377947
2000-08-15,1284.7736818685253
2000-08-16,1300.3118016898295
2000-08-17,1300.9944512227123
2000-08-18,1299.986539353685
2000-08-21,1301.5924187691746
2000-08-22,1308.565528859663
2000-08-23,1308.0909879942094
2000-08-24,1321.8026916166014
2000-08-25,1341.0857293433914
2000-08-28,1333.566490106512
2000-08-29,1319.4288688006911
2000-08-30,1334.4271430878746
2000-08-31,1347.5887407758353
2000-09-01,1365.540004083449
2000-09-04,1364.9841910433229
2000-09-05,1380.7218485061608
2000-09-06,1378.0107930595138
2000-09-07,1368.647173614938
2000-09-08,1364.4064260430864
2000-09-11,1374.0288301873331
2000-09-12,1380.937976611487
2000-09-13,1387.2510990367714
2000-09-14,1391.0331517713778
2000-09-15,1390.851491685639
2000-09-18,1375.1367269502725
2000-09-19,1372.1366840192463
2000-09-20,1368.728450368378
2000-09-21,1354.9406640347065
2000-09-22,1344.7247379300543
2000-09-25,1346.656608116024
2000-09-26,1346.3822560226802
2000-09-27,1340.1756724318657
2000-09-28,1337.237424748004
2000-09-29,1350.8617514372515
2000-10-02,1341.7732868691292
2000-10-03,1350.2259203317378
2000-10-04,1353.665219055676
2000-10-05,1354.541812359469
2000-10-06,1337.5194419879597
2000-10-09,1334.6727095540646
2000-10-10,1315.8544971633426
2000-10-11,1299.0989998596142
2000-10-12,1284.1267693644834
2000-10-13,1275.0440050674988
2000-10-16,1275.3385818753773
2000-10-17,1243.3870109278384
2000-10-18,1248.8570577215635
2000-10-19,1254.4849037352274
2000-10-20,1268.600929622708
2000-10-23,1283.4347449838774
2000-10-24,1287.9419973517452
2000-10-25,1279.1659425753035
2000-10-26,1273.324951378132
2000-10-27,1269.7697988289692
2000-10-30,1283.2773332029894
2000-10-31,1306.0827347286831
2000-11-01,1313.141284415869
2000-11-02,1314.0416899296758
2000-11-03,1316.0128341158954
2000-11-06,1317.587379321552
2000-11-07,1322.1321566672843
2000-11-08,1318.2409894947552
2000-11-09,1311.3221208114592
2000-11-10,1284.1447928611306
2000-11-13,1269.4657807732708
2000-11-14,1286.8583020539584
2000-11-15,1284.706662338387
2000-11-16,1268.0516726331566
2000-11-17,1262.70944212175
2000-11-20,1253.2725532803713
2000-11-21,1243.9648246447834
2000-11-22,1225.0792091921205
2000-11-23,1237.4856331145586
2000-11-24,1263.355928801549
2000-11-27,1275.5478343444174
2000-11-28,1263.1299830592673
2000-11-29,1251.035247074599
2000-11-30,1244.507180674911
2000-12-01,1260.2573591691107
2000-12-04,1260.54452052684
2000-12-05,1281.6342532347069
2000-12-06,1284.971710474527
2000-12-07,1293.1786246736856
2000-12-08,1328.6212385809865
2000-12-11,1339.0728859710491
2000-12-12,1326.173017307351
2000-12-13,1303.8479436067605
2000-12-14,1277.4559784978394
2000-12-15,1263.252918348759
2000-12-18,1271.584639280002
2000-12-19,1270.3786292547754
2000-12-20,1255.0682312439528
2000-12-21,1248.278132523306
2000-12-22,1265.7681807344577
2000-12-25,1265.7681807344577
2000-12-26,1268.8637867022792
2000-12-27,1283.5836288097466
2000-12-28,1304.5216194377704
2000-12-29,1315.947575179354
2001-01-01,1315.947575179354
2001-01-02,1290.4167149983923
2001-01-03,1293.4642377733412
2001-01-04,1280.3355573996002
2001-01-05,1261.9218831228436
2001-01-08,1271.68267006543
2001-01-09,1269.1381873775917
2001-01-10,1284.0282284518564
2001-01-11,1303.1867620840617
2001-01-12,1292.836177381977
2001-01-15,1300.913063694047
2001-01-16,1298.8405417185302
2001-01-17,1296.8996942146805
2001-01-18,1282.3030299228528
2001-01-19,1294.7080626631434
2001-01-22,1303.2464211823847
2001-01-23,1311.2277154840601
2001-01-24,1313.423390441824
2001-01-25,1313.7570674264994
2001-01-26,1323.0215767152854
2001-01-29,1332.5984772283712
2001-01-30,1347.871578373093
2001-01-31,1342.5198852829992
2001-02-01,1355.52269963503
2001-02-02,1358.8985520103556
2001-02-05,1359.7488083345384
2001-02-06,1359.966605537855
2001-02-07,1350.8966126297441
2001-02-08,1352.7470624878144
2001-02-09,1351.843150558263
2001-02-12,1343.1975084575677
2001-02-13,1341.8578630000363
2001-02-14,1334.0939690267753
2001-02-15,1338.5754636809281
2001-02-16,1321.537905309819
2001-02-19,1322.0530789541672
2001-02-20,1305.2294932150294
2001-02-21,1271.4758660094856
2001-02-22,1280.804184211609
2001-02-23,1270.8270426748204
2001-02-26,1295.105604639759
2001-02-27,1289.9725663127479
2001-02-28,1287.518187630045
2001-03-01,1275.1976871828624
2001-03-02,1259.1561416784664
2001-03-05,1272.7181021667377
2001-03-06,1294.0865486190555
2001-03-07,1308.3544810531712
2001-03-08,1302.9260926944064
2001-03-09,1288.9276596563668
2001-03-12,1266.7723474665127
2001-03-13,1268.2525091652185
2001-03-14,1254.2012263155113
2001-03-15,1248.8374218730958
2001-03-16,1220.7318412883571
2001-03-19,1239.0703165093084
2001-03-20,1229.5831267634333
2001-03-21,1206.2974751119189
2001-03-22,1196.2737812365322
2001-03-23,1200.0578104452557
2001-03-26,1216.8407003339476
2001-03-27,1221.7729339338043
2001-03-28,1194.0250988162566
2001-03-29,1182.2286333736538
2001-03-30,1205.8995583265755
2001-04-02,1206.3890818110165
2001-04-03,1170.108932609392
2001-04-04,1182.6293625735914
2001-04-05,1198.4422664623683
2001-04-06,1194.009925833015
2001-04-09,1215.4424267212462
2001-04-10,1250.7857628425884
2001-04-11,1244.061277610185
2001-04-12,1250.7641028895657
2001-04-13,1250.7641028895657
2001-04-16,1250.073488346073
2001-04-17,1264.7146303011184
2001-04-18,1292.315450649252
2001-04-19,1317.1855434411384
2001-04-20,1319.541941865253
2001-04-23,1303.751212525038
2001-04-24,1291.5831470532473
2001-04-25,1308.510660611296
2001-04-26,1316.3283906712172
2001-04-27,1324.6715286928477
2001-04-30,1328.0218070834528
2001-05-01,1329.0789000722364
2001-05-02,1336.3589289217439
2001-05-03,1323.1797811586448
2001-05-04,1327.6826835491152
2001-05-07,1327.5390457703954
2001-05-08,1325.4808902068448
2001-05-09,1339.1209873879275
2001-05-10,1355.352286043443
2001-05-11,1339.275887365774
2001-05-14,1334.6673870808595
2001-05-15,1347.945520888871
2001-05-16,1367.6863159002705
2001-05-17,1392.949184695591
2001-05-18,1403.1056578388734
2001-05-21,1404.9375080351513
2001-05-22,1414.8619185514647
2001-05-23,1400.418804858903
2001-05-24,1393.4400544418636
2001-05-25,1387.7573900305958
2001-05-28,1390.4506050691734
2001-05-29,1390.9634411293946
2001-05-30,1365.219535998027
2001-05-31,1369.3366089147971
2001-06-01,1397.2080898543745
2001-06-04,1391.325853042671
2001-06-05,1390.4542278012748
2001-06-06,1387.3335989990464
2001-06-07,1379.7229447347486
2001-06-08,1376.7444081598564
2001-06-11,1382.0999539178977
2001-06-12,1375.97782200168
2001-06-13,1372.5590217809554
2001-06-14,1355.526106093453
2001-06-15,1339.9218386684972
2001-06-18,1327.4461840325796
2001-06-19,1324.0765041833047
2001-06-20,1320.968777497772
2001-06-21,1317.634020988564
2001-06-22,1316.186627444104
2001-06-25,1311.9165992133383
2001-06-26,1307.3619103256126
2001-06-27,1301.769694430638
2001-06-28,1306.3517448412804
2001-06-29,1328.9717891085163
2001-07-02,1330.988970600597
2001-07-03,1337.7909596104648
2001-07-04,1334.4072194112857
2001-07-05,1326.9230192005782
2001-07-06,1313.1757085350782
2001-07-09,1314.0226648640942
2001-07-10,1301.9234480969603
2001-07-11,1300.4894581142112
2001-07-12,1313.6503992638234
2001-07-13,1324.3793569494148
2001-07-16,1305.0438089782554
2001-07-17,1318.6537290913218
2001-07-18,1310.9790027928934
2001-07-19,1312.5522611801916
2001-07-20,1309.0729134100682
2001-07-23,1298.3203663226805
2001-07-24,1301.0033895826489
2001-07-25,1313.3196856262737
2001-07-26,1306.4101185378731
2001-07-27,1317.00348552683
2001-07-30,1316.2841461054843
2001-07-31,1324.1906152796394
2001-08-01,1326.7648401596678
2001-08-02,1327.4143946469405
2001-08-03,1328.6281149153278
2001-08-06,1335.849156302092
2001-08-07,1331.8715060263376
2001-08-08,1315.6123724710496
2001-08-09,1317.3816526339276
2001-08-10,1304.8683661127666
2001-08-13,1305.932795031998
2001-08-14,1303.3093501746832
2001-08-15,1300.8771926164295
2001-08-16,1311.6294824680874
2001-08-17,1293.0411133410005
2001-08-20,1291.1242368764717
2001-08-21,1288.4644995554702
2001-08-22,1298.9456857143634
2001-08-23,1301.4604407705303
2001-08-24,1315.498376904746
2001-08-27,1312.4325645073907
2001-08-28,1297.6296230988946
2001-08-29,1286.0037034880177
2001-08-30,1267.3591798884554
2001-08-31,1266.9928947896003
2001-09-03,1265.7680370026806
2001-09-04,1280.837614595745
2001-09-05,1274.2090192230519
2001-09-06,1265.058203481713
2001-09-07,1252.6525541703481
2001-09-10,1249.7452890363543
2001-09-11,1193.896065510605
2001-09-12,1203.8534972496425
2001-09-13,1204.4574767395197
2001-09-14,1168.0317240443453
2001-09-17,1174.6606735074336
2001-09-18,1158.157983394032
2001-09-19,1135.6264956141124
2001-09-20,1106.3138743268898
2001-09-21,1106.265602702575
2001-09-24,1130.236016221258
2001-09-25,1128.104355041849
2001-09-26,1120.844620118517
2001-09-27,1123.7811020568715
2001-09-28,1146.537046846816
2001-10-01,1144.2463759665154
2001-10-02,1154.3791759511387
2001-10-03,1157.7244406462983
2001-10-04,1163.309506813244
2001-10-05,1167.8424391484268
2001-10-08,1169.4504194520894
2001-10-09,1162.8669804293565
2001-10-10,1178.560285074657
2001-10-11,1205.3090080030759
2001-10-12,1195.9144251665516
2001-10-15,1188.915227901187
2001-10-16,1205.1288933715593
2001-10-17,1185.8332094120028
2001-10-18,1168.4060648314405
2001-10-19,1169.4110763865538
2001-10-22,1175.5942661210736
2001-10-23,1186.393625207039
2001-10-24,1184.9256063717462
2001-10-25,1193.1168785790292
2001-10-26,1199.8040344984017
2001-10-29,1179.3289246487232
2001-10-30,1161.346733078138
2001-10-31,1170.1286857621021
2001-11-01,1177.7513221866775
2001-11-02,1177.845181320579
2001-11-05,1188.1152904714093
2001-11-06,1194.9431205528442
2001-11-07,1203.3679972196724
2001-11-08,1200.0775448274667
2001-11-09,1204.6623435300999
2001-11-12,1205.5339434210846
2001-11-13,1226.091887653965
2001-11-14,1233.8397894350467
2001-11-15,1223.7607083235346
2001-11-16,1243.1052246416996
2001-11-19,1271.988806171126
2001-11-20,1253.1906851132899
2001-11-21,1237.4271493231427
2001-11-22,1250.6827138462684
2001-11-23,1257.2291009807875
2001-11-26,1261.507606390352
2001-11-27,1266.7291171658835
2001-11-28,1251.1678669056962
2001-11-29,1263.3342545251935
2001-11-30,1274.8195629207485
2001-12-03,1265.932372459776
2001-12-04,1279.0122472079527
2001-12-05,1310.4474277008799
2001-12-06,1300.5596337133215
2001-12-07,1307.78648659768
2001-12-10,1296.3515507618872
2001-12-11,1290.497467863991
2001-12-12,1303.1281820061968
2001-12-13,1283.034466151924
2001-12-14,1285.9310150108145
2001-12-17,1301.207709197532
2001-12-18,1305.7928895339426
2001-12-19,1290.042694175944
2001-12-20,1287.5698902788565
2001-12-21,1290.9260192129286
2001-12-24,1287.2917989215807
2001-12-25,1287.2917989215807
2001-12-26,1286.969734423477
2001-12-27,1307.6474645098676
2001-12-28,1311.9467433809873
2001-12-31,1314.9264613030996
2002-01-01,1314.9264613030996
2002-01-02,1302.320657608808
2002-01-03,1321.6026731021834
2002-01-04,1335.2128064146466
2002-01-07,1338.9446768671278
2002-01-08,1327.3400877087604
2002-01-09,1328.8141017042972
2002-01-10,1315.9519049042062
2002-01-11,1314.8659327193448
2002-01-14,1298.128908420727
2002-01-15,1308.8432598407298
2002-01-16,1303.6559183132872
2002-01-17,1295.2990304715772
2002-01-18,1283.8718943159167
2002-01-21,1277.8035249071124
2002-01-22,1280.067559187574
2002-01-23,1285.6940359922994
2002-01-24,1300.5468028331463
2002-01-25,1296.6637863727171
2002-01-28,1290.7813509500052
2002-01-29,1298.771087535821
2002-01-30,1294.5479573113732
2002-01-31,1309.5753812184635
2002-02-01,1321.1569983425923
2002-02-04,1305.4400548155788
2002-02-05,1290.7047223516022
2002-02-06,1280.9159006173456
2002-02-07,1276.4505494892546
2002-02-08,1291.8455541471535
2002-02-11,1307.3854975753088
2002-02-12,1299.3965418489386
2002-02-13,1310.2913279790891
2002-02-14,1312.9277985968065
2002-02-15,1310.8344962301219
2002-02-18,1311.7533016476325
2002-02-19,1303.6365792829283
2002-02-20,1295.655155963462
2002-02-21,1297.697492659143
2002-02-22,1295.5741316710307
2002-02-25,1304.7599491289568
2002-02-26,1309.170131611756
2002-02-27,1318.66061712427
2002-02-28,1322.3395658683633
2002-03-01,1342.8790408306488
2002-03-04,1374.910744334864
2002-03-05,1372.9238345581152
2002-03-06,1392.483301308604
2002-03-07,1402.9800197313623
2002-03-08,1390.5853368176163
2002-03-11,1389.9623032407387
2002-03-12,1381.373652425262
2002-03-13,1375.713759008312
2002-03-14,1368.0794139390134
2002-03-15,1380.5969550366785
2002-03-18,1392.9930678879687
2002-03-19,1403.0005191330717
2002-03-20,1405.5393990712698
2002-03-21,1386.5180386379948
2002-03-22,1391.2196569704738
2002-03-25,1362.4078050049684
2002-03-26,1363.7048936681379
2002-03-27,1377.8283756246028
2002-03-28,1373.560563050151
2002-03-29,1373.560563050151
2002-04-01,1372.2409204474395
2002-04-02,1373.9668856683925
2002-04-03,1371.0858121955428
2002-04-04,1357.4153616508345
2002-04-05,1364.7910142954458
2002-04-08,1355.4369971350952
2002-04-09,1352.5846402022448
2002-04-10,1365.593377842314
2002-04-11,1350.28371283388
2002-04-12,1357.9941111083192
2002-04-15,1364.9942353263436
2002-04-16,1391.4929413165144
2002-04-17,1399.2681538562924
2002-04-18,1388.456973664959
2002-04-19,1400.231722587705
2002-04-22,1384.6469219760534
2002-04-23,1364.0954586410012
2002-04-24,1366.4343606453738
2002-04-25,1365.9412326270244
2002-04-26,1357.6552768721026
2002-04-29,1344.8188086884395
2002-04-30,1355.0869557065055
2002-05-01,1363.1440680558796
2002-05-02,1363.9785677438088
2002-05-03,1361.5165450566435
2002-05-06,1349.1820229311322
2002-05-07,1344.541086695712
2002-05-08,1370.359389639058
2002-05-09,1356.0775161057506
2002-05-10,1356.2638033074172
2002-05-13,1373.6548724957845
2002-05-14,1388.5076900254512
2002-05-15,1391.9646090919746
2002-05-16,1400.9230688949451
2002-05-17,1407.0737448418777
2002-05-20,1408.6706701983894
2002-05-21,1402.1070966243012
2002-05-22,1396.9606465312727
2002-05-23,1407.764650375355
