Date,AUSTRALIA EQUAL WEIGHTED
1999-08-03,1131.8618341708773
1999-08-04,1136.6410280916423
1999-08-05,1140.5137677774492
1999-08-06,1137.1073487061149
1999-08-09,1128.8190088013896
1999-08-10,1123.8739555231589
1999-08-11,1109.3362466441704
1999-08-12,1120.6353086885695
1999-08-13,1133.5464365164642
1999-08-16,1147.3706946020272
1999-08-17,1124.03812783526
1999-08-18,1138.4970395492044
1999-08-19,1113.806100561722
1999-08-20,1115.1620831435807
1999-08-23,1128.2932335212026
1999-08-24,1127.9855489260895
1999-08-25,1113.1096325174915
1999-08-26,1112.7615156643503
1999-08-27,1107.7342315774279
1999-08-30,1097.1088347478496
1999-08-31,1094.6278238238929
1999-09-01,1113.996449067392
1999-09-02,1119.1924263233384
1999-09-03,1110.6194563305269
1999-09-06,1114.1327796138548
1999-09-07,1124.8338569058615
1999-09-08,1132.272726462881
1999-09-09,1142.9192400691811
1999-09-10,1144.125501864205
1999-09-13,1151.2243340728855
1999-09-14,1149.6079943738703
1999-09-15,1122.2963817431676
1999-09-16,1108.6743961738907
1999-09-17,1114.5500938342432
1999-09-20,1096.3016045599888
1999-09-21,1097.1584784527802
1999-09-22,1107.1651769807372
1999-09-23,1113.6317820821432
1999-09-24,1112.3122478016946
1999-09-27,1134.9457889170048
1999-09-28,1149.1212113086106
1999-09-29,1131.5685987096892
1999-09-30,1126.5968297466998
1999-10-01,1140.0937169676145
1999-10-04,1145.782483439683
1999-10-05,1165.4066674957205
1999-10-06,1146.1554811246206
1999-10-07,1150.443725326485
1999-10-08,1131.9975700781133
1999-10-11,1133.6300208898365
1999-10-12,1137.5397382942772
1999-10-13,1130.1068125960635
1999-10-14,1123.088286618756
1999-10-15,1103.0765037161618
1999-10-18,1076.8421167435158
1999-10-19,1073.426215774391
1999-10-20,1085.7037543356932
1999-10-21,1085.8854576016827
1999-10-22,1091.500438903936
1999-10-25,1093.7337447585287
1999-10-26,1082.1603957209857
1999-10-27,1066.4278395697304
1999-10-28,1078.7326155646722
1999-10-29,1071.9142748808724
1999-11-01,1075.3483472337682
1999-11-02,1080.5530343456467
1999-11-03,1091.1797924355724
1999-11-04,1079.6247041087556
1999-11-05,1077.2645235685825
1999-11-08,1067.075453456586
1999-11-09,1067.7705525225615
1999-11-10,1078.3480626727585
1999-11-11,1101.5897370148432
1999-11-12,1111.0195248145835
1999-11-15,1112.9369718624164
1999-11-16,1099.2003114475744
1999-11-17,1105.383768545986
1999-11-18,1106.471076198667
1999-11-19,1108.88528993882
1999-11-22,1105.3931489511513
1999-11-23,1101.6042294092554
1999-11-24,1090.8230727435987
1999-11-25,1100.6181795693906
1999-11-26,1101.3076698983127
1999-11-29,1108.9363028980308
1999-11-30,1097.0622426396264
1999-12-01,1098.1028380055989
1999-12-02,1102.2397705015953
1999-12-03,1102.852447631583
1999-12-06,1098.3620518717064
1999-12-07,1097.5022324365664
1999-12-08,1105.4003061838014
1999-12-09,1112.0487346647033
1999-12-10,1098.462702180371
1999-12-13,1095.371251378978
1999-12-14,1096.6102482456465
1999-12-15,1100.4105023870145
1999-12-16,1115.4399155746762
1999-12-17,1123.432193069773
1999-12-20,1125.9648838210178
1999-12-21,1117.930917094288
1999-12-22,1128.6440446675176
1999-12-23,1123.3962286140884
1999-12-24,1128.3124911859827
1999-12-27,1127.350364255514
1999-12-28,1128.5748894397468
1999-12-29,1138.9520449373438
1999-12-30,1148.9432475992887
1999-12-31,1148.9432475992887
2000-01-03,1158.8638242768097
2000-01-04,1143.9480417561695
2000-01-05,1122.66542372448
2000-01-06,1112.4936895774315
2000-01-07,1127.1201376757465
2000-01-10,1148.991136986433
2000-01-11,1142.5094525174795
2000-01-12,1136.0464697562816
2000-01-13,1142.918158130028
2000-01-14,1150.3884790397935
2000-01-17,1143.1814557407624
2000-01-18,1144.393348142641
2000-01-19,1133.0390246960026
2000-01-20,1141.1770002481464
2000-01-21,1126.3512600285212
2000-01-24,1108.2995138341735
2000-01-25,1100.4557257890665
2000-01-26,1094.0645722539932
2000-01-27,1094.0514476812577
2000-01-28,1071.1078416771545
2000-01-31,1061.3649923481692
2000-02-01,1052.958807988312
2000-02-02,1053.4843941438005
2000-02-03,1046.626079975883
2000-02-04,1032.4364149745352
2000-02-07,1050.3042464396442
2000-02-08,1038.7686887125437
2000-02-09,1039.3545260666463
2000-02-10,1034.5429697925945
2000-02-11,1022.3274256314817
2000-02-14,1010.0511472257555
2000-02-15,1007.4773173181896
2000-02-16,1001.2721401319222
2000-02-17,999.339234510286
2000-02-18,985.7234341314272
2000-02-21,985.6183131496083
2000-02-22,982.7129381958653
2000-02-23,983.2969852715564
2000-02-24,968.5965980340403
2000-02-25,983.1830633152452
2000-02-28,966.8766816923209
2000-02-29,971.2404989324859
2000-03-01,961.9032152168539
2000-03-02,967.5553588301135
2000-03-03,957.9434346765358
2000-03-06,941.147750307165
2000-03-07,941.5462327463529
2000-03-08,944.354952569296
2000-03-09,949.8587935608906
2000-03-10,961.7201317349528
2000-03-13,975.5191333555924
2000-03-14,978.3973714994344
2000-03-15,975.7150172794786
2000-03-16,989.7016553283937
2000-03-17,991.244062100427
2000-03-20,993.2425479791557
2000-03-21,989.0751313279469
2000-03-22,989.5472081528075
2000-03-23,983.6179972716403
2000-03-24,983.0242616764497
2000-03-27,987.9430926469813
2000-03-28,996.5280222475529
2000-03-29,985.7007026946684
2000-03-30,974.8089094708126
2000-03-31,959.4076578651703
2000-04-03,977.6979379147481
2000-04-04,975.5107645018647
2000-04-05,987.853074714822
2000-04-06,975.8130109947455
2000-04-07,971.7664385559806
2000-04-10,965.1213307961557
2000-04-11,956.5623740847452
2000-04-12,957.3326478595558
2000-04-13,952.957060003011
2000-04-14,959.8692101026483
2000-04-17,924.3003740405877
2000-04-18,948.7639444805012
2000-04-19,961.5307782627883
2000-04-20,958.8892277309484
2000-04-21,958.8892277309484
2000-04-24,960.6639028390566
2000-04-25,962.3579108967962
2000-04-26,955.4223918519878
2000-04-27,950.6711575227696
2000-04-28,951.8139857911492
2000-05-01,931.182782994045
2000-05-02,956.4135131302518
2000-05-03,968.9691492237337
2000-05-04,970.0309548729506
2000-05-05,991.1467506097036
2000-05-08,975.4228970930461
2000-05-09,960.1971648079572
2000-05-10,948.4699467080795
2000-05-11,937.9869702777431
2000-05-12,944.4396395509517
2000-05-15,930.6556000271046
2000-05-16,941.6133173307187
2000-05-17,926.6129990040467
2000-05-18,928.3920986706934
2000-05-19,934.9278534234926
2000-05-22,937.7503804383449
2000-05-23,943.2639893241601
2000-05-24,927.5499011508748
2000-05-25,925.2125517381635
2000-05-26,915.4554220749055
2000-05-29,927.8667111154045
2000-05-30,938.5650577209992
2000-05-31,925.9515987490928
2000-06-01,931.3413920637751
2000-06-02,946.461261767352
2000-06-05,952.4058000452707
2000-06-06,969.3749531908056
2000-06-07,968.5323082659271
2000-06-08,973.4818809820255
2000-06-09,970.4484771709442
2000-06-12,979.5645602186647
2000-06-13,988.2124605160446
2000-06-14,996.485973743721
2000-06-15,993.9178098876201
2000-06-16,1006.0671701574964
2000-06-19,994.1562000073338
2000-06-20,994.3362523066014
2000-06-21,1002.7952744159145
2000-06-22,1005.794348540719
2000-06-23,1009.7138498461347
2000-06-26,1012.8210063570048
2000-06-27,1030.563546191999
2000-06-28,1037.7499673334798
2000-06-29,1054.2635977286338
2000-06-30,1067.6401364562892
2000-07-03,1065.9819246325287
2000-07-04,1063.0421578635462
2000-07-05,1050.3553518923522
2000-07-06,1051.3725561566675
2000-07-07,1053.7378756397238
2000-07-10,1061.094198977656
2000-07-11,1058.3531085149568
2000-07-12,1062.6919889162318
2000-07-13,1047.6327629999878
2000-07-14,1049.4404459217121
2000-07-17,1051.6271933813473
2000-07-18,1048.0010746264577
2000-07-19,1033.6500267308058
2000-07-20,1038.2949371448467
2000-07-21,1057.605616550007
2000-07-24,1053.3423754920802
2000-07-25,1049.9491007179638
2000-07-26,1067.0750248007432
2000-07-27,1058.4174288624376
2000-07-28,1052.8841980903271
2000-07-31,1035.7136702326898
2000-08-01,1044.0598799998274
2000-08-02,1047.1252268280427
2000-08-03,1050.6543111940603
2000-08-04,1052.2299846380677
2000-08-07,1061.8952772652108
2000-08-08,1060.6891672461838
2000-08-09,1049.7251746590355
2000-08-10,1061.6605421851675
2000-08-11,1058.2381733130326
2000-08-14,1060.294205626273
2000-08-15,1066.71767081525
2000-08-16,1076.3415473571508
2000-08-17,1088.3107402965306
2000-08-18,1082.12392853622
2000-08-21,1079.7641776978865
2000-08-22,1081.0917493880474
2000-08-23,1059.0803041979525
2000-08-24,1060.1441976126782
2000-08-25,1059.056532921019
2000-08-28,1057.721757356475
2000-08-29,1059.817488058306
2000-08-30,1054.852171542922
2000-08-31,1052.5419212388379
2000-09-01,1052.4051670167125
2000-09-04,1054.030082713605
2000-09-05,1044.3317381296988
2000-09-06,1030.9108100542933
2000-09-07,1014.8484431251501
2000-09-08,1012.6104984894826
2000-09-11,1015.9276138664939
2000-09-12,1024.2573396463772
2000-09-13,1019.2414590697587
2000-09-14,1008.3885274031906
2000-09-15,999.1173511425973
2000-09-18,979.9059922658494
2000-09-19,968.2340733889016
2000-09-20,971.0825173064412
2000-09-21,969.1505559321985
2000-09-22,968.326994562467
2000-09-25,971.4685476900914
2000-09-26,980.169514539104
2000-09-27,979.4746510566042
2000-09-28,981.0408025197462
2000-09-29,976.3666037758668
2000-10-02,990.4854851137752
2000-10-03,992.3691962558917
2000-10-04,981.437034395028
2000-10-05,983.4383936566876
2000-10-06,990.3767444340011
2000-10-09,981.4928803990857
2000-10-10,978.0123374878752
2000-10-11,984.063996377309
2000-10-12,968.2843960371498
2000-10-13,963.8633924876514
2000-10-16,965.5096172902105
2000-10-17,956.6601246817479
2000-10-18,956.2991434472655
2000-10-19,956.5730415164842
2000-10-20,978.8382265927581
2000-10-23,981.9013131591363
2000-10-24,979.3624395865095
2000-10-25,963.8256730621712
2000-10-26,958.1528982102225
2000-10-27,971.105535943894
2000-10-30,972.7306622297829
2000-10-31,955.6795321649349
2000-11-01,974.2624562221889
2000-11-02,972.8368384808042
2000-11-03,982.3585995659214
2000-11-06,993.2586324514505
2000-11-07,1001.5596175322102
2000-11-08,994.6846101668528
2000-11-09,995.0799733263696
2000-11-10,992.8755304273581
2000-11-13,983.4179598282142
2000-11-14,980.890655579543
2000-11-15,993.4746729286089
2000-11-16,986.8542986948305
2000-11-17,989.0115214551828
2000-11-20,983.3223471070255
2000-11-21,972.3697087299568
2000-11-22,987.0790563903295
2000-11-23,995.5628012557646
2000-11-24,993.8968088923085
2000-11-27,998.9598009011697
2000-11-28,996.0248907485916
2000-11-29,992.5361876716279
2000-11-30,998.8653381473478
2000-12-01,1030.7831190145237
2000-12-04,1047.866378058229
2000-12-05,1052.2433915061492
2000-12-06,1051.1238934871267
2000-12-07,1066.0809415456056
2000-12-08,1059.9424251999983
2000-12-11,1061.6180647190824
2000-12-12,1060.3764377386665
2000-12-13,1059.5364980627935
2000-12-14,1063.862322306123
2000-12-15,1057.7733719354462
2000-12-18,1044.3801052557505
2000-12-19,1051.2537128722731
2000-12-20,1055.562841051906
2000-12-21,1057.7717605325477
2000-12-22,1062.6926484521491
2000-12-25,1062.6926484521491
2000-12-26,1068.057363886506
2000-12-27,1079.945858897439
2000-12-28,1075.7709034208547
2000-12-29,1073.3286780752396
2001-01-01,1073.3286780752396
2001-01-02,1091.4279256449302
2001-01-03,1096.462409303071
2001-01-04,1113.7252369378625
2001-01-05,1124.0190816804593
2001-01-08,1107.4345645356987
2001-01-09,1091.1479987841915
2001-01-10,1082.7453966812704
2001-01-11,1075.3310798883497
2001-01-12,1070.8476391757806
2001-01-15,1058.4497664779196
2001-01-16,1061.1166564087425
2001-01-17,1057.9969111778346
2001-01-18,1078.0302880580182
2001-01-19,1089.3953204988777
2001-01-22,1084.8917054070137
2001-01-23,1080.4013892598757
2001-01-24,1060.4510539626358
2001-01-25,1063.2651412782814
2001-01-26,1060.3373804486944
2001-01-29,1067.3543181604407
2001-01-30,1076.700870970307
2001-01-31,1087.9304234216443
2001-02-01,1105.2955240974086
2001-02-02,1096.4721941941254
2001-02-05,1084.7723491152763
2001-02-06,1090.6755966384833
2001-02-07,1078.505433153418
2001-02-08,1064.4823327957897
2001-02-09,1054.1561189330614
2001-02-12,1061.790148855617
2001-02-13,1054.4620241790215
2001-02-14,1043.4128343427035
2001-02-15,1028.640261734235
2001-02-16,1042.0203106849212
2001-02-19,1035.5729344938215
2001-02-20,1028.795011459996
2001-02-21,1038.5357860146232
2001-02-22,1031.827937933542
2001-02-23,1026.4281476353722
2001-02-26,1030.7840364797933
2001-02-27,1038.544215610843
2001-02-28,1043.7135034525327
2001-03-01,1052.626496461893
2001-03-02,1060.7416754327644
2001-03-05,1050.727569922257
2001-03-06,1044.5866704385194
2001-03-07,1035.9070631966213
2001-03-08,1030.1502897838586
2001-03-09,1028.6039708424887
2001-03-12,1028.1925891748886
2001-03-13,1001.1030212130268
2001-03-14,994.6589627069359
2001-03-15,974.3122082127155
2001-03-16,975.7697597529703
2001-03-19,982.59412070348
2001-03-20,987.5762906990307
2001-03-21,980.7331028245156
2001-03-22,974.7278844968381
2001-03-23,971.2188440539857
2001-03-26,979.4641079417983
2001-03-27,981.0779621833668
2001-03-28,976.4512562539418
2001-03-29,970.8293055407536
2001-03-30,954.9575390457721
2001-04-02,958.9024732497029
2001-04-03,960.3950736231889
2001-04-04,974.6907513608836
2001-04-05,980.3644630678342
2001-04-06,996.5142613674725
2001-04-09,993.5032095186389
2001-04-10,998.7293728568053
2001-04-11,1014.5488672295138
2001-04-12,1031.6282834753965
2001-04-13,1031.6282834753965
2001-04-16,1034.8791062298244
2001-04-17,1021.2522778610922
2001-04-18,1002.9656019263965
2001-04-19,1039.756779630282
2001-04-20,1055.9165154434897
2001-04-23,1022.955219932366
2001-04-24,1015.1664748954129
2001-04-25,1017.5847374658836
2001-04-26,1032.825494083032
2001-04-27,1034.7235434283255
2001-04-30,1041.0716023823677
2001-05-01,1055.6182127564055
2001-05-02,1061.415733239599
2001-05-03,1069.555803320223
2001-05-04,1062.4253529407972
2001-05-07,1065.1498791272115
2001-05-08,1063.8574409617627
2001-05-09,1075.1906580412538
2001-05-10,1098.4235352170763
2001-05-11,1089.0593572367088
2001-05-14,1079.9449691754337
2001-05-15,1085.9261480535556
2001-05-16,1092.816407662106
2001-05-17,1116.935061046749
2001-05-18,1110.0221696479068
2001-05-21,1133.5908684279932
2001-05-22,1114.1225691882858
2001-05-23,1103.3339533179687
2001-05-24,1099.2873722383824
2001-05-25,1100.3286623806648
2001-05-28,1101.2281843533792
2001-05-29,1088.3658485673018
2001-05-30,1076.7022801030894
2001-05-31,1052.1618519941119
2001-06-01,1064.229254389151
2001-06-04,1068.5671793049175
2001-06-05,1065.2216103405358
2001-06-06,1072.6578877804118
2001-06-07,1088.720713611398
2001-06-08,1094.2533706657816
2001-06-11,1092.0583834861102
2001-06-12,1087.2343723598324
2001-06-13,1105.949482564801
2001-06-14,1113.8669614494622
2001-06-15,1118.9422116101605
2001-06-18,1096.1760118384293
2001-06-19,1094.207484697133
2001-06-20,1095.7688390247856
2001-06-21,1098.8999585106176
2001-06-22,1100.2514354878738
2001-06-25,1097.5991531867232
2001-06-26,1109.0526585570851
2001-06-27,1104.8191918059572
2001-06-28,1095.0648735949844
2001-06-29,1106.1489357946812
2001-07-02,1095.7615156073973
2001-07-03,1110.4127358611318
2001-07-04,1108.1365625668905
2001-07-05,1096.770096065929
2001-07-06,1066.7343654207693
2001-07-09,1065.648089598255
2001-07-10,1078.201568928341
2001-07-11,1074.2326226141838
2001-07-12,1079.7754421235227
2001-07-13,1092.0530330656763
2001-07-16,1102.1704506104181
2001-07-17,1087.538525983955
2001-07-18,1100.9423507172062
2001-07-19,1102.2238116155231
2001-07-20,1085.7790505695352
2001-07-23,1087.287001236145
2001-07-24,1084.6545649792752
2001-07-25,1077.1728262139286
2001-07-26,1069.3001570727017
2001-07-27,1064.8605782643867
2001-07-30,1074.9606403868584
2001-07-31,1078.5325427770897
2001-08-01,1103.9612192022598
2001-08-02,1116.946319805229
2001-08-03,1108.669201782762
2001-08-06,1112.3512321388607
2001-08-07,1107.733409129103
2001-08-08,1112.2253549892453
2001-08-09,1111.2169697306745
2001-08-10,1107.9881726330723
2001-08-13,1117.2236108510397
2001-08-14,1110.4850047036268
2001-08-15,1124.697131438431
2001-08-16,1115.3117205955193
2001-08-17,1134.7980231115478
2001-08-20,1120.7232119210303
2001-08-21,1123.63820903671
2001-08-22,1135.5550626207805
2001-08-23,1128.513621425781
2001-08-24,1128.3403147811875
2001-08-27,1131.5371077232699
2001-08-28,1128.1146729322777
2001-08-29,1125.6971323744583
2001-08-30,1125.5713933951135
2001-08-31,1101.6248255614416
2001-09-03,1108.7110269311886
2001-09-04,1105.6645326787075
2001-09-05,1104.8343209737272
2001-09-06,1106.271381080753
2001-09-07,1100.9493234590223
2001-09-10,1088.5348530451977
2001-09-11,1105.9461254598523
2001-09-12,1062.8971708781453
2001-09-13,1062.4713775735968
2001-09-14,1057.825418892268
2001-09-17,994.3256723597046
2001-09-18,994.1991525042761
2001-09-19,999.9022006050528
2001-09-20,986.8003928107624
2001-09-21,958.5757376927313
2001-09-24,957.516341290899
2001-09-25,972.6190578859892
2001-09-26,968.3371737461217
2001-09-27,972.8594402253998
2001-09-28,1001.477320501932
2001-10-01,1012.1302649524814
2001-10-02,1027.5167436573608
2001-10-03,1029.0578974865266
2001-10-04,1031.891294537215
2001-10-05,1056.9674844057045
2001-10-08,1055.9631078171833
2001-10-09,1051.705981819221
2001-10-10,1046.1818845822318
2001-10-11,1048.60135658672
2001-10-12,1057.7793979050323
2001-10-15,1082.0216721085578
2001-10-16,1087.6901393177875
2001-10-17,1103.6877631070358
2001-10-18,1083.3936342873255
2001-10-19,1070.5493171795983
2001-10-22,1071.4364772477913
2001-10-23,1078.851205268084
2001-10-24,1081.3867362918513
2001-10-25,1083.827179383902
2001-10-26,1080.4700420617232
2001-10-29,1086.9178133418573
2001-10-30,1087.8770463360559
2001-10-31,1079.9968374723353
2001-11-01,1091.4797150363027
2001-11-02,1091.000214331593
2001-11-05,1083.9044506338955
2001-11-06,1110.449890195905
2001-11-07,1110.3671470809472
2001-11-08,1112.115584516002
2001-11-09,1110.7294944455866
2001-11-12,1125.224387613532
2001-11-13,1121.6620083020503
2001-11-14,1130.9751242418154
2001-11-15,1129.9866991617744
2001-11-16,1133.0796843473888
2001-11-19,1143.6485512844731
2001-11-20,1143.7951061863912
2001-11-21,1130.6211036586158
2001-11-22,1130.737244114712
2001-11-23,1134.5088359598328
2001-11-26,1135.6566141118108
2001-11-27,1153.7548988967865
2001-11-28,1152.721646002533
2001-11-29,1143.874972632151
2001-11-30,1158.8769073737733
2001-12-03,1151.2551981666068
2001-12-04,1143.011724788742
2001-12-05,1151.1201415496503
2001-12-06,1151.0299324837692
2001-12-07,1153.2739415505193
2001-12-10,1146.4599593378434
2001-12-11,1147.5217571257506
2001-12-12,1144.7468100382546
2001-12-13,1145.7642392056093
2001-12-14,1140.4394492300057
2001-12-17,1138.018539682622
2001-12-18,1142.1461871301315
2001-12-19,1142.0901681168707
2001-12-20,1128.3769988636136
2001-12-21,1139.097683519843
2001-12-24,1148.8421267774286
2001-12-25,1148.8421267774283
2001-12-26,1148.0514577294055
2001-12-27,1157.7377372954677
2001-12-28,1165.7747693146193
2001-12-31,1170.9854442854569
2002-01-01,1170.9854442854569
2002-01-02,1181.4614890946586
2002-01-03,1173.199599473885
2002-01-04,1188.4760894854169
2002-01-07,1190.758966159679
2002-01-08,1196.7746526657263
2002-01-09,1198.7180444797218
2002-01-10,1198.690751056011
2002-01-11,1196.5833427796206
2002-01-14,1185.612736958725
2002-01-15,1186.5890811188979
2002-01-16,1187.3400898841558
2002-01-17,1171.310653801431
2002-01-18,1168.845120577329
2002-01-21,1179.3678637191304
2002-01-22,1190.2356843175742
2002-01-23,1192.7304281984373
2002-01-24,1188.1667867923707
2002-01-25,1185.9049449249203
2002-01-28,1182.5772967969258
2002-01-29,1186.1349805886646
2002-01-30,1162.3443984773965
2002-01-31,1173.000855271388
2002-02-01,1172.32562554989
2002-02-04,1178.5210038444081
2002-02-05,1176.0219542274135
2002-02-06,1171.871924846163
2002-02-07,1165.463423140819
2002-02-08,1180.2797643299482
2002-02-11,1191.3904821846056
2002-02-12,1185.0385125422272
2002-02-13,1184.3199774103368
2002-02-14,1201.5230967508223
2002-02-15,1202.2862836076479
2002-02-18,1201.182551241937
2002-02-19,1201.4591112487863
2002-02-20,1193.4278092277373
2002-02-21,1187.4418495584082
2002-02-22,1183.373533569806
2002-02-25,1178.3184791456586
2002-02-26,1183.8458663018812
2002-02-27,1170.288977878935
2002-02-28,1173.1669574622065
2002-03-01,1178.4617004825132
2002-03-04,1186.0277772655447
2002-03-05,1188.029180304668
2002-03-06,1194.2539054442027
2002-03-07,1215.96362155725
2002-03-08,1210.3901600265715
2002-03-11,1204.8902859960124
2002-03-12,1196.9011152456508
2002-03-13,1190.627305354428
2002-03-14,1199.373341658647
2002-03-15,1193.6951764008093
2002-03-18,1201.612624821167
2002-03-19,1203.4364003537
2002-03-20,1223.2446499708574
2002-03-21,1224.2393836255562
2002-03-22,1226.0548959341804
2002-03-25,1221.6943443399064
2002-03-26,1198.6839679147818
2002-03-27,1206.5602898898028
2002-03-28,1223.7802052712311
2002-03-29,1223.7802052712311
2002-04-01,1225.958566138774
2002-04-02,1214.4054075466618
2002-04-03,1208.1007214049037
2002-04-04,1207.9772124010296
2002-04-05,1209.4309324682436
2002-04-08,1200.1734317331498
2002-04-09,1194.5337570482816
2002-04-10,1203.070668914058
2002-04-11,1209.9681078842789
2002-04-12,1205.9965135519958
2002-04-15,1201.943877780897
2002-04-16,1206.4560378366205
2002-04-17,1221.633986234507
2002-04-18,1224.7336058949993
2002-04-19,1227.8253603182814
2002-04-22,1226.3967651517346
2002-04-23,1221.5605930116142
2002-04-24,1216.758704414252
2002-04-25,1221.9244543360846
2002-04-26,1225.533318430742
2002-04-29,1209.7724698355264
2002-04-30,1201.7678611100187
2002-05-01,1211.7608583057354
2002-05-02,1211.8611945171453
2002-05-03,1214.990262894727
2002-05-06,1211.0341302563158
2002-05-07,1209.6428613498183
2002-05-08,1218.8287706347228
2002-05-09,1213.9884906320035
2002-05-10,1217.1813496030172
2002-05-13,1210.9183481006166
2002-05-14,1210.2559827245695
2002-05-15,1229.560278601212
2002-05-16,1240.8365364694416
2002-05-17,1257.7547633746503
2002-05-20,1251.030251634886
2002-05-21,1253.1481643451323
2002-05-22,1263.3351767464246
2002-05-23,1258.4693243516595
2002-05-24,1263.8689798870116
2002-05-27,1264.9009209313117
2002-05-28,1273.7545851894838
2002-05-29,1281.8754736379185
2002-05-30,1288.3719747486618
2002-05-31,1294.690823350967
2002-06-03,1304.5396891675975
2002-06-04,1299.8917820724637
