Date,HONG KONG EQUAL WEIGHTED
1999-08-06,1350.3932337932695
1999-08-09,1327.0143312823855
1999-08-10,1289.8682789480467
1999-08-11,1267.7654555521924
1999-08-12,1296.8654960254853
1999-08-13,1272.7311395793215
1999-08-16,1306.0437441500167
1999-08-17,1288.371204685125
1999-08-18,1312.7601199003032
1999-08-19,1357.875611589701
1999-08-20,1365.81173885149
1999-08-23,1358.4446403213617
1999-08-24,1357.91990426156
1999-08-25,1355.3343546026397
1999-08-26,1365.534169554895
1999-08-27,1347.0271599107923
1999-08-30,1373.2025809297022
1999-08-31,1340.6186583827307
1999-09-01,1347.619524810017
1999-09-02,1344.9129551083151
1999-09-03,1335.1701923469793
1999-09-06,1357.9214253165956
1999-09-07,1355.7479459562737
1999-09-08,1343.3028572695482
1999-09-09,1376.6662049944462
1999-09-10,1382.3122322947393
1999-09-13,1386.623166733221
1999-09-14,1389.8783236155755
1999-09-15,1362.5026839210855
1999-09-16,1362.9334069116724
1999-09-17,1371.608011205683
1999-09-20,1376.8115137229056
1999-09-21,1361.9144207570093
1999-09-22,1332.8716067159205
1999-09-23,1340.3519235102276
1999-09-24,1324.8038764779237
1999-09-27,1299.6990795661472
1999-09-28,1310.7357703570865
1999-09-29,1308.400625265533
1999-09-30,1302.847374210108
1999-10-01,1302.805444531031
1999-10-04,1304.221687304961
1999-10-05,1314.2870782665013
1999-10-06,1333.2362982084505
1999-10-07,1340.1644827837033
1999-10-08,1341.6930204334717
1999-10-11,1330.2085463846029
1999-10-12,1308.7151945969313
1999-10-13,1280.558875200342
1999-10-14,1289.4187827810686
1999-10-15,1273.9991737796836
1999-10-18,1274.0073723946307
1999-10-19,1249.413806947112
1999-10-20,1270.3349889615763
1999-10-21,1276.2805559893507
1999-10-22,1296.4288249108122
1999-10-25,1309.3718658206612
1999-10-26,1290.6227703261009
1999-10-27,1279.0694105063394
1999-10-28,1289.6855124485935
1999-10-29,1318.1778668901673
1999-11-01,1324.3440984393462
1999-11-02,1319.8906401450588
1999-11-03,1320.224343832029
1999-11-04,1332.106225481519
1999-11-05,1335.4336323237997
1999-11-08,1326.8896997019667
1999-11-09,1321.6577333937914
1999-11-10,1340.3938499161845
1999-11-11,1337.015453581789
1999-11-12,1341.9293073291294
1999-11-15,1343.7969182366915
1999-11-16,1366.3001384179495
1999-11-17,1357.1682679045448
1999-11-18,1352.6836879937227
1999-11-19,1380.5513070527466
1999-11-22,1392.4268953894211
1999-11-23,1383.9342855362102
1999-11-24,1373.049885604958
1999-11-25,1348.7951235662856
1999-11-26,1367.1378799307743
1999-11-29,1386.688937743494
1999-11-30,1371.4172281730616
1999-12-01,1411.536709503182
1999-12-02,1436.761651533941
1999-12-03,1465.7262154746509
1999-12-06,1504.8298920418815
1999-12-07,1496.1390442183915
1999-12-08,1496.2842860867388
1999-12-09,1515.3376160668756
1999-12-10,1509.5597479612597
1999-12-13,1508.16287792488
1999-12-14,1509.436953497009
1999-12-15,1460.9649085406727
1999-12-16,1453.2234441102512
1999-12-17,1464.5658370496697
1999-12-20,1489.0931860044982
1999-12-21,1474.058172812173
1999-12-22,1459.5409433143996
1999-12-23,1467.8540759326258
1999-12-24,1490.8509111285346
1999-12-27,1490.4576100484821
1999-12-28,1478.094449879856
1999-12-29,1452.5223968681582
1999-12-30,1463.791509096426
1999-12-31,1463.791509096426
2000-01-03,1481.0519303065705
2000-01-04,1492.0334216885458
2000-01-05,1410.4608023950047
2000-01-06,1366.8260395380364
2000-01-07,1387.1938175664625
2000-01-10,1424.5911373755055
2000-01-11,1438.4162687082762
2000-01-12,1431.6948904198784
2000-01-13,1420.9959234143028
2000-01-14,1446.9656466001848
2000-01-17,1437.9785731233299
2000-01-18,1436.2924394832537
2000-01-19,1413.1144155216355
2000-01-20,1414.8127630862891
2000-01-21,1404.1186543044228
2000-01-24,1404.8161491911837
2000-01-25,1385.3805831471418
2000-01-26,1422.5229940712575
2000-01-27,1419.1808869009465
2000-01-28,1433.6576654664739
2000-01-31,1402.7689886518278
2000-02-01,1431.1730117092764
2000-02-02,1448.695600079334
2000-02-03,1465.8701238126955
2000-02-04,1465.9078044276644
2000-02-07,1465.8324451348099
2000-02-08,1435.1724029579314
2000-02-09,1444.335093614139
2000-02-10,1481.852439542419
2000-02-11,1477.5208526920148
2000-02-14,1435.9373443657462
2000-02-15,1445.2360597855554
2000-02-16,1470.3301964901113
2000-02-17,1490.6890913447826
2000-02-18,1469.7758979830908
2000-02-21,1439.4898679436842
2000-02-22,1401.7713964203895
2000-02-23,1426.309997992656
2000-02-24,1442.2565057361364
2000-02-25,1420.792801282637
2000-02-28,1359.6028012001348
2000-02-29,1385.446273827698
2000-03-01,1389.4400884316658
2000-03-02,1381.3551102410058
2000-03-03,1412.455464768604
2000-03-06,1436.2860377601376
2000-03-07,1446.8295702120852
2000-03-08,1453.9426672626817
2000-03-09,1438.9386847929964
2000-03-10,1434.8127158413067
2000-03-13,1401.260383237788
2000-03-14,1392.8594962259658
2000-03-15,1379.106316427004
2000-03-16,1362.2257536861134
2000-03-17,1415.5014718912735
2000-03-20,1392.6884096961576
2000-03-21,1379.3384277183752
2000-03-22,1396.4039309647417
2000-03-23,1398.7174103759273
2000-03-24,1414.2884469181786
2000-03-27,1426.759434453564
2000-03-28,1432.7563167563485
2000-03-29,1425.7931663274358
2000-03-30,1428.747886683714
2000-03-31,1419.3552551043615
2000-04-03,1395.4744343762245
2000-04-04,1395.5461207808262
2000-04-05,1385.427732775321
2000-04-06,1401.363157386816
2000-04-07,1416.8768616093485
2000-04-10,1402.2044890082364
2000-04-11,1398.5472795818107
2000-04-12,1416.8374902673222
2000-04-13,1393.1504393435803
2000-04-14,1402.9401958146523
2000-04-17,1301.9458908118017
2000-04-18,1341.1697792470538
2000-04-19,1353.336554818514
2000-04-20,1354.343668064173
2000-04-21,1354.343668064173
2000-04-24,1354.326279492678
2000-04-25,1369.990935091466
2000-04-26,1368.5974576213393
2000-04-27,1382.1017090469202
2000-04-28,1378.910142953183
2000-05-01,1378.9455495559037
2000-05-02,1370.8285377502361
2000-05-03,1368.3736984401487
2000-05-04,1359.7950899774296
2000-05-05,1366.2158324938412
2000-05-08,1339.2357134564932
2000-05-09,1330.5508252736086
2000-05-10,1303.3909810849145
2000-05-11,1303.4077133208295
2000-05-12,1330.2941336813726
2000-05-15,1326.3349824598695
2000-05-16,1337.9187679980964
2000-05-17,1325.5518948623617
2000-05-18,1299.18964670661
2000-05-19,1291.0928367232025
2000-05-22,1258.8925367929542
2000-05-23,1264.7400934783657
2000-05-24,1227.756746597801
2000-05-25,1206.4471864114548
2000-05-26,1182.0777884428214
2000-05-29,1172.4032863053646
2000-05-30,1165.292659440716
2000-05-31,1171.312159510022
2000-06-01,1196.7384031519941
2000-06-02,1204.9209551816334
2000-06-05,1253.1900998300032
2000-06-06,1253.1338182356822
2000-06-07,1273.3939580696322
2000-06-08,1256.7037788605687
2000-06-09,1276.6985641761057
2000-06-12,1282.5422318403032
2000-06-13,1256.941192279654
2000-06-14,1266.093098008015
2000-06-15,1278.0379364745877
2000-06-16,1308.001553221711
2000-06-19,1300.874436937869
2000-06-20,1286.47021191022
2000-06-21,1285.6444707895705
2000-06-22,1273.0914149041337
2000-06-23,1273.6975696649934
2000-06-26,1274.2702387124336
2000-06-27,1275.4803539968973
2000-06-28,1275.7063319920164
2000-06-29,1257.2512521176716
2000-06-30,1273.0074522495586
2000-07-03,1279.264553406787
2000-07-04,1279.840636406026
2000-07-05,1287.2666787756364
2000-07-06,1285.5540817766098
2000-07-07,1293.2857031104481
2000-07-10,1341.7177550837864
2000-07-11,1349.0982131753715
2000-07-12,1365.0027243040229
2000-07-13,1333.7324561630205
2000-07-14,1332.4229410527635
2000-07-17,1339.017106508949
2000-07-18,1315.8813213590795
2000-07-19,1339.024825167093
2000-07-20,1340.2704861909153
2000-07-21,1361.5620803601362
2000-07-24,1352.5691370346353
2000-07-25,1336.57666470819
2000-07-26,1341.425823787732
2000-07-27,1332.416108178791
2000-07-28,1313.8541584562138
2000-07-31,1298.382081209352
2000-08-01,1303.3514968200514
2000-08-02,1322.13034782965
2000-08-03,1309.98214051818
2000-08-04,1314.506887567836
2000-08-07,1327.6034822655265
2000-08-08,1304.170256494132
2000-08-09,1308.6416828695271
2000-08-10,1320.8065746106263
2000-08-11,1313.4611590215738
2000-08-14,1323.3192634947602
2000-08-15,1352.887277613756
2000-08-16,1372.0733436444832
2000-08-17,1365.642066161869
2000-08-18,1364.9407972088356
2000-08-21,1380.499724197946
2000-08-22,1386.9782747282823
2000-08-23,1370.1301704665352
2000-08-24,1372.3503878957188
2000-08-25,1354.7471941627723
2000-08-28,1346.4968723576283
2000-08-29,1354.6689264191032
2000-08-30,1347.8460762665043
2000-08-31,1343.7685717842628
2000-09-01,1368.699282111605
2000-09-04,1387.6466363215707
2000-09-05,1393.51384096738
2000-09-06,1384.484688152708
2000-09-07,1369.1877540123241
2000-09-08,1355.88748790303
2000-09-11,1337.4227649823629
2000-09-12,1304.5872557301386
2000-09-13,1304.5537974826814
2000-09-14,1275.1104019994066
2000-09-15,1273.2432212059528
2000-09-18,1220.0329218836778
2000-09-19,1223.8215678016795
2000-09-20,1224.7065051701586
2000-09-21,1195.4507577860118
2000-09-22,1155.022672406344
2000-09-25,1199.693861186211
2000-09-26,1187.0900898640857
2000-09-27,1198.639319522625
2000-09-28,1220.765594239887
2000-09-29,1246.8763332307183
2000-10-02,1246.9323079266242
2000-10-03,1257.1402839996097
2000-10-04,1248.160863301055
2000-10-05,1243.8668841033953
2000-10-06,1243.8828397062082
2000-10-09,1213.0344124144553
2000-10-10,1207.4605199336186
2000-10-11,1177.057447893795
2000-10-12,1180.2107367654753
2000-10-13,1150.3189706443748
2000-10-16,1166.0963560799853
2000-10-17,1144.4099613268722
2000-10-18,1112.7770110512524
2000-10-19,1110.543846319174
2000-10-20,1148.4947477399526
2000-10-23,1152.0356307216648
2000-10-24,1145.3873052041283
2000-10-25,1159.354599778886
2000-10-26,1169.3799918757302
2000-10-27,1161.8407894911752
2000-10-30,1172.4705916567682
2000-10-31,1177.4274361019925
2000-11-01,1212.1251945043364
2000-11-02,1213.8905742902218
2000-11-03,1225.5067968806852
2000-11-06,1235.093515737764
2000-11-07,1234.380161647851
2000-11-08,1226.5683842294084
2000-11-09,1232.8893832637389
2000-11-10,1215.24258234727
2000-11-13,1169.4604587988242
2000-11-14,1200.9036806972747
2000-11-15,1201.5657725365922
2000-11-16,1196.7516834156681
2000-11-17,1195.1831329780418
2000-11-20,1204.9810604813088
2000-11-21,1203.0526357946344
2000-11-22,1184.8558382521214
2000-11-23,1185.3290805173617
2000-11-24,1182.6099877791098
2000-11-27,1196.4053722804506
2000-11-28,1190.3961584527628
2000-11-29,1164.0957534331847
2000-11-30,1131.6363257961293
2000-12-01,1156.0734966668263
2000-12-04,1160.878694734994
2000-12-05,1154.732995068337
2000-12-06,1191.8562243515385
2000-12-07,1187.2364309480645
2000-12-08,1197.638092283554
2000-12-11,1208.287500478173
2000-12-12,1208.4954363195075
2000-12-13,1221.3350161233384
2000-12-14,1219.6989311403042
2000-12-15,1183.6844011561432
2000-12-18,1191.0042984937752
2000-12-19,1187.091484057412
2000-12-20,1182.073035301854
2000-12-21,1179.4933736845521
2000-12-22,1182.8539716309076
2000-12-25,1182.8539716309076
2000-12-26,1182.8615547573086
2000-12-27,1195.7976583688016
2000-12-28,1200.8451461937223
2000-12-29,1225.66865154176
2001-01-01,1225.66865154176
2001-01-02,1210.8064681797941
2001-01-03,1184.6593663311737
2001-01-04,1249.9205137961394
2001-01-05,1274.6596487841432
2001-01-08,1283.357947977367
2001-01-09,1273.4772578860654
2001-01-10,1261.7777863298336
2001-01-11,1237.7617904540843
2001-01-12,1272.0190413166883
2001-01-15,1279.2745057345467
2001-01-16,1279.669663330083
2001-01-17,1276.7211645285638
2001-01-18,1298.6094107286854
2001-01-19,1331.6382248624059
2001-01-22,1337.6407888809777
2001-01-23,1332.6668500403064
2001-01-24,1332.675393214636
2001-01-25,1332.6839364984999
2001-01-26,1332.6668500403064
2001-01-29,1321.675445300685
2001-01-30,1310.2799699869404
2001-01-31,1329.225679882963
2001-02-01,1339.5987980293673
2001-02-02,1332.8200585617358
2001-02-05,1314.5183309681638
2001-02-06,1317.7643961939532
2001-02-07,1321.6304482330193
2001-02-08,1307.1410117743205
2001-02-09,1319.247989378507
2001-02-12,1321.3325315064346
2001-02-13,1332.1140316729523
2001-02-14,1329.7241372923063
2001-02-15,1324.245458066562
2001-02-16,1324.1529664562197
2001-02-19,1333.2744411284402
2001-02-20,1333.1690907590885
2001-02-21,1336.0911161399044
2001-02-22,1330.0013820437975
2001-02-23,1345.6912759040652
2001-02-26,1361.8414318576654
2001-02-27,1360.6559072116281
2001-02-28,1351.585777811858
2001-03-01,1320.5949466599586
2001-03-02,1319.6996000815284
2001-03-05,1318.793052246585
2001-03-06,1343.6973386807904
2001-03-07,1336.5219238255827
2001-03-08,1333.5624380405848
2001-03-09,1325.5325256373808
2001-03-12,1268.4376472587985
2001-03-13,1242.7462876363154
2001-03-14,1227.968916166411
2001-03-15,1245.3413572309125
2001-03-16,1249.3043338193343
2001-03-19,1253.9597419856088
2001-03-20,1231.2897122608265
2001-03-21,1211.5009437161043
2001-03-22,1169.2438906316004
2001-03-23,1184.549458153622
2001-03-26,1207.3677658531424
2001-03-27,1197.2087646661655
2001-03-28,1194.4077201003847
2001-03-29,1178.8611364481044
2001-03-30,1182.741211064032
2001-04-02,1184.1951097585659
2001-04-03,1163.1033342219953
2001-04-04,1124.1640076445308
2001-04-05,1124.1423850863441
2001-04-06,1142.3896057812435
2001-04-09,1112.8901701767245
2001-04-10,1114.7788201608705
2001-04-11,1148.559464009773
2001-04-12,1171.2615063508244
2001-04-13,1171.2615063508244
2001-04-16,1171.2239627892989
2001-04-17,1142.8580958144094
2001-04-18,1163.0620463404969
2001-04-19,1205.9677652718149
2001-04-20,1200.1277693292043
2001-04-23,1193.7425850022676
2001-04-24,1185.600555633427
2001-04-25,1175.1466537595315
2001-04-26,1180.7249388929317
2001-04-27,1184.9202681241811
2001-04-30,1184.9506545908591
2001-05-01,1184.9658484086362
2001-05-02,1209.8237641008288
2001-05-03,1216.388091633566
2001-05-04,1197.6379983035627
2001-05-07,1207.9097310061638
2001-05-08,1207.807966988978
2001-05-09,1208.5195695445277
2001-05-10,1211.9362158243546
2001-05-11,1226.0552372947927
2001-05-14,1200.664085250568
2001-05-15,1208.1885156643566
2001-05-16,1211.2329321971738
2001-05-17,1220.5939047576592
2001-05-18,1206.358562933796
2001-05-21,1215.2184126903435
2001-05-22,1231.3685464367613
2001-05-23,1238.328055036267
2001-05-24,1230.981645414685
2001-05-25,1236.8343828063398
2001-05-28,1237.0120868667998
2001-05-29,1231.7668094229962
2001-05-30,1219.977101356029
2001-05-31,1195.5267629358148
2001-06-01,1190.0546973432718
2001-06-04,1202.746501058758
2001-06-05,1217.132519960249
2001-06-06,1226.1162542483567
2001-06-07,1233.5489182929216
2001-06-08,1243.3692285561374
2001-06-11,1234.8543727344631
2001-06-12,1219.2981094035051
2001-06-13,1212.6678147920675
2001-06-14,1183.6150305852261
2001-06-15,1164.6958353449033
2001-06-18,1169.5234489634656
2001-06-19,1173.183841941834
2001-06-20,1153.4801230156954
2001-06-21,1158.4301042033123
2001-06-22,1145.750587006124
2001-06-25,1145.7652766812014
2001-06-26,1137.308773780917
2001-06-27,1140.4128085449395
2001-06-28,1127.872782764343
2001-06-29,1136.5887803642572
2001-07-02,1136.6106385413857
2001-07-03,1140.2349223731635
2001-07-04,1153.4238413193207
2001-07-05,1143.808489215996
2001-07-06,1143.7938248165906
2001-07-09,1109.4219872485355
2001-07-10,1121.5024134571067
2001-07-11,1113.3838142905556
2001-07-12,1124.9592246653106
2001-07-13,1120.8104772869963
2001-07-16,1122.977907897643
2001-07-17,1106.8121337370756
2001-07-18,1103.3613629209453
2001-07-19,1088.4274494885558
2001-07-20,1092.8597065201673
2001-07-23,1088.607068549564
2001-07-24,1082.1675942075567
2001-07-25,1082.1467827586564
2001-07-26,1073.8861892046532
2001-07-27,1080.4291608192923
2001-07-30,1080.7994917292988
2001-07-31,1108.14136275467
2001-08-01,1113.7760244776155
2001-08-02,1109.5571284352334
2001-08-03,1091.0375213402888
2001-08-06,1081.462180433644
2001-08-07,1071.8848147703627
2001-08-08,1064.925420955065
2001-08-09,1045.4354112566193
2001-08-10,1055.6723800695022
2001-08-13,1048.4370674740887
2001-08-14,1062.1041193640915
2001-08-15,1070.1806741615706
2001-08-16,1066.227991670859
2001-08-17,1074.0843801390838
2001-08-20,1064.782468268321
2001-08-21,1061.2848793893509
2001-08-22,1052.6960308360726
2001-08-23,1054.655569112429
2001-08-24,1045.5957529017937
2001-08-27,1056.0560068567866
2001-08-28,1047.811862936047
2001-08-29,1040.9439462531736
2001-08-30,1035.740459386116
2001-08-31,1028.7506196604838
2001-09-03,1019.7065146767729
2001-09-04,1022.7220017500858
2001-09-05,1013.0360163208371
2001-09-06,981.161377247158
2001-09-07,960.2159371401445
2001-09-10,959.2832347234811
2001-09-11,961.1138545307969
2001-09-12,863.7734053055622
2001-09-13,879.3887967222477
2001-09-14,870.2354085028854
2001-09-17,824.499611076421
2001-09-18,815.4713507658189
2001-09-19,825.8866974114001
2001-09-20,812.0705668526635
2001-09-21,788.7380799568218
2001-09-24,802.7674639889062
2001-09-25,806.5970715493594
2001-09-26,808.3600034123788
2001-09-27,832.0851760535952
2001-09-28,839.4601285226194
2001-10-01,839.5516239877629
2001-10-02,839.5247114865131
2001-10-03,849.9219261111652
2001-10-04,882.8991345494724
2001-10-05,890.0966267788699
2001-10-08,867.3386913317502
2001-10-09,899.4463253256215
2001-10-10,896.1111429939613
2001-10-11,910.2091525165926
2001-10-12,897.5455877884893
2001-10-15,889.1797172909747
2001-10-16,882.1214306828873
2001-10-17,890.2178942167681
2001-10-18,868.3186946053518
2001-10-19,867.9051869198074
2001-10-22,864.8952225769323
2001-10-23,891.5052597024373
2001-10-24,890.298579238884
2001-10-25,890.3099934695697
2001-10-26,900.9398675031475
2001-10-29,886.5392505922437
2001-10-30,882.1159196686159
2001-10-31,890.0160109887764
2001-11-01,891.9543165555114
2001-11-02,891.5811451865109
2001-11-05,909.6477372256865
2001-11-06,898.4452031171438
2001-11-07,899.8548742826218
2001-11-08,925.9998600502377
2001-11-09,939.8150544503803
2001-11-12,943.5573469591234
2001-11-13,951.4925165054599
2001-11-14,982.0531120197547
2001-11-15,1002.167155996598
2001-11-16,1004.5981876486923
2001-11-19,1004.1113303336896
2001-11-20,996.8044135443123
2001-11-21,993.2551816613596
2001-11-22,997.295959636091
2001-11-23,1008.7152361385763
2001-11-26,1011.0968516037178
2001-11-27,1015.3241520137859
2001-11-28,991.5515147353422
2001-11-29,996.0780270810033
2001-11-30,1010.9688025914362
2001-12-03,1012.6658042149867
2001-12-04,1032.7668551096156
2001-12-05,1064.026354471051
2001-12-06,1071.9962737327608
2001-12-07,1090.860656231438
2001-12-10,1096.692618130412
2001-12-11,1088.0691718492724
2001-12-12,1094.7618586250542
2001-12-13,1065.6588003088823
2001-12-14,1063.753343557319
2001-12-17,1055.4236583711142
2001-12-18,1056.9772531356145
2001-12-19,1077.817250400529
2001-12-20,1086.8245548940974
2001-12-21,1053.5253366660381
2001-12-24,1057.253150577827
2001-12-25,1057.2531505778272
2001-12-26,1057.2395910088776
2001-12-27,1067.5004327589327
2001-12-28,1070.4612962875183
2001-12-31,1077.7492550647974
2002-01-01,1077.7492550647974
2002-01-02,1079.2452298340565
2002-01-03,1085.8901570507005
2002-01-04,1110.8477806167073
2002-01-07,1141.7292786519126
2002-01-08,1139.7311692943686
2002-01-09,1123.39308936466
2002-01-10,1122.3812162588983
2002-01-11,1108.1229987340341
2002-01-14,1107.386414161175
2002-01-15,1095.6361970265862
2002-01-16,1081.472446555151
2002-01-17,1081.4604202927808
2002-01-18,1078.9192023012108
2002-01-21,1086.5760289184761
2002-01-22,1078.4215145775718
2002-01-23,1077.1337342804811
2002-01-24,1075.861962664229
2002-01-25,1086.7453309824014
2002-01-28,1090.2667116024775
2002-01-29,1092.5642931580292
2002-01-30,1072.535735530709
2002-01-31,1069.4708743033357
2002-02-01,1064.747646018779
2002-02-04,1071.9332293140003
2002-02-05,1066.185147426001
2002-02-06,1071.3755610078517
2002-02-07,1061.3703217586858
2002-02-08,1070.7370042368125
2002-02-11,1104.735631687314
2002-02-12,1104.7214677744248
2002-02-13,1104.7356316873138
2002-02-14,1104.7356316873136
2002-02-15,1115.521120908231
2002-02-18,1123.5082139586482
2002-02-19,1107.4368949409256
2002-02-20,1107.7764612882318
2002-02-21,1106.9475636110533
2002-02-22,1093.9146969879885
2002-02-25,1080.050136848132
2002-02-26,1081.338940771115
2002-02-27,1089.4099922045032
2002-02-28,1079.963289908584
2002-03-01,1074.5961364173943
2002-03-04,1097.773094718423
2002-03-05,1119.320877457582
2002-03-06,1119.0109791611865
2002-03-07,1135.009105537854
2002-03-08,1138.6414326657748
2002-03-11,1146.3635854367885
2002-03-12,1143.2072751782296
2002-03-13,1139.0928168775843
2002-03-14,1140.4339762619597
2002-03-15,1140.73820849136
2002-03-18,1142.948994941843
2002-03-19,1144.9313040986076
2002-03-20,1134.733192122076
2002-03-21,1120.8369996916826
2002-03-22,1123.2039199052094
2002-03-25,1123.0633904036526
2002-03-26,1116.5541443714646
2002-03-27,1141.1171131317435
2002-03-28,1147.4764340913916
2002-03-29,1147.4764340913916
2002-04-01,1147.4911459878751
2002-04-02,1129.6487451532619
2002-04-03,1127.796477152561
2002-04-04,1129.7147506560484
2002-04-05,1129.7147506560484
2002-04-08,1130.206314239186
2002-04-09,1129.3571421577878
2002-04-10,1119.1932050568819
2002-04-11,1133.3432917706953
2002-04-12,1135.2000670862376
2002-04-15,1150.1763184729227
2002-04-16,1148.4935308961967
2002-04-17,1178.6129113495147
2002-04-18,1190.1670090249856
2002-04-19,1196.5616123875834
2002-04-22,1205.4925722020203
2002-04-23,1223.44875486286
2002-04-24,1233.7146292410307
2002-04-25,1231.2016266203227
2002-04-26,1232.1688132052695
2002-04-29,1230.9120387861644
2002-04-30,1244.4595888049225
2002-05-01,1244.4915023211981
2002-05-02,1277.7112837661823
2002-05-03,1273.852674187283
2002-05-06,1261.2950278707337
2002-05-07,1271.0254356495448
2002-05-08,1256.808595086607
2002-05-09,1254.9556871782177
2002-05-10,1246.5829498240423
2002-05-13,1250.343245458634
2002-05-14,1247.6257076942857
2002-05-15,1260.6781448557522
2002-05-16,1257.792201305482
2002-05-17,1264.214863517729
2002-05-20,1264.1905484202443
2002-05-21,1245.9795080038157
2002-05-22,1241.77928795981
2002-05-23,1227.6976139684584
2002-05-24,1231.6499151588785
2002-05-27,1226.0194053874586
2002-05-28,1221.9225699587478
2002-05-29,1211.1977584546585
2002-05-30,1205.3640744352558
