Date,PERU MOMENTUM
1999-08-05,1267.870638514493
1999-08-06,1263.0057234946457
1999-08-09,1279.9433608992558
1999-08-10,1258.0327073962176
1999-08-11,1296.9062640909328
1999-08-12,1289.7981992716077
1999-08-13,1310.8858751485675
1999-08-16,1314.5023432454113
1999-08-17,1320.0622402471856
1999-08-18,1300.923018627155
1999-08-19,1286.3757309630755
1999-08-20,1286.1373520430868
1999-08-23,1293.262121205899
1999-08-24,1301.7583872976868
1999-08-25,1306.3404355021794
1999-08-26,1310.5062996234603
1999-08-27,1304.9116971085805
1999-08-30,1305.0904176054248
1999-08-31,1299.5714974461905
1999-09-01,1292.7786698375123
1999-09-02,1274.0955922992052
1999-09-03,1272.6972395162563
1999-09-06,1281.278288477545
1999-09-07,1284.9270939830503
1999-09-08,1282.865932632989
1999-09-09,1328.6690201590106
1999-09-10,1387.2393813626309
1999-09-13,1388.909776439242
1999-09-14,1360.7940378214678
1999-09-15,1357.3805809003293
1999-09-16,1354.872259874884
1999-09-17,1349.9987834297742
1999-09-20,1341.2406020232236
1999-09-21,1346.5406505167944
1999-09-22,1353.8450477414221
1999-09-23,1363.5759621175391
1999-09-24,1350.3965824805246
1999-09-27,1399.4377001068156
1999-09-28,1431.2325135008452
1999-09-29,1395.9318884171284
1999-09-30,1383.1820647647912
1999-10-01,1370.6291037015576
1999-10-04,1372.308457779163
1999-10-05,1377.0022151182961
1999-10-06,1354.4589984856561
1999-10-07,1353.3500893258138
1999-10-08,1366.7848984929626
1999-10-11,1366.0904822796576
1999-10-12,1338.2983410988666
1999-10-13,1347.9163220679843
1999-10-14,1324.6555424038406
1999-10-15,1288.469367232123
1999-10-18,1283.7587040893688
1999-10-19,1283.0636120125885
1999-10-20,1277.301923331968
1999-10-21,1290.0205221043236
1999-10-22,1307.3499578517637
1999-10-25,1289.5168568299732
1999-10-26,1275.545420715218
1999-10-27,1294.722967713312
1999-10-28,1301.217978640533
1999-10-29,1317.824025416888
1999-11-01,1320.0847671331144
1999-11-02,1308.1520083735493
1999-11-03,1315.0336986273303
1999-11-04,1316.7670772873416
1999-11-05,1323.7941250602296
1999-11-08,1331.3203654274637
1999-11-09,1324.534870386556
1999-11-10,1331.6961633508886
1999-11-11,1333.3496477834842
1999-11-12,1344.972241250891
1999-11-15,1336.8512629602212
1999-11-16,1332.9723217483267
1999-11-17,1315.154385643405
1999-11-18,1324.5339177133137
1999-11-19,1326.108660166514
1999-11-22,1325.124656441228
1999-11-23,1335.1892983741695
1999-11-24,1361.3495879175427
1999-11-25,1356.0137032695286
1999-11-26,1368.939936254489
1999-11-29,1390.2062776553892
1999-11-30,1411.804777153199
1999-12-01,1420.9203287011633
1999-12-02,1425.2387920676633
1999-12-03,1415.3567040355977
1999-12-06,1379.1612093725662
1999-12-07,1373.6462969503496
1999-12-08,1371.0991560103157
1999-12-09,1388.695889171481
1999-12-10,1387.1362657480868
1999-12-13,1385.9794138049474
1999-12-14,1396.8246201665522
1999-12-15,1408.1497206940082
1999-12-16,1382.9239010621602
1999-12-17,1382.0695251105697
1999-12-20,1379.251565093933
1999-12-21,1376.5045983174264
1999-12-22,1379.985810385897
1999-12-23,1365.6213830020106
1999-12-24,1365.6213830020106
1999-12-27,1363.319856570199
1999-12-28,1370.4025197641313
1999-12-29,1370.6285798077674
1999-12-30,1406.552718262642
1999-12-31,1406.552718262642
2000-01-03,1372.2313270102845
2000-01-04,1339.8626741415144
2000-01-05,1338.6277705511143
2000-01-06,1333.7900434270011
2000-01-07,1355.7893013951839
2000-01-10,1350.5806726666488
2000-01-11,1348.1103922068667
2000-01-12,1366.9903376617171
2000-01-13,1459.603465918221
2000-01-14,1493.5927076485475
2000-01-17,1514.3685217627433
2000-01-18,1512.9036103545636
2000-01-19,1522.2544373252179
2000-01-20,1500.2695950503958
2000-01-21,1487.1791573115554
2000-01-24,1489.129703327724
2000-01-25,1459.3223504118746
2000-01-26,1497.043922681096
2000-01-27,1560.64578351991
2000-01-28,1558.401461904993
2000-01-31,1558.962909604403
2000-02-01,1572.7585203356107
2000-02-02,1597.711862878477
2000-02-03,1603.5671668620832
2000-02-04,1662.191578066041
2000-02-07,1674.0750362796985
2000-02-08,1677.027851842166
2000-02-09,1720.7779501415905
2000-02-10,1749.5192744508552
2000-02-11,1772.0574433524146
2000-02-14,1780.5369960564078
2000-02-15,1736.804973092804
2000-02-16,1714.0909606337827
2000-02-17,1703.122141587629
2000-02-18,1672.1054671233237
2000-02-21,1644.6937490069897
2000-02-22,1621.7368109717186
2000-02-23,1641.1763125570028
2000-02-24,1675.8686790264935
2000-02-25,1696.7531696347235
2000-02-28,1685.857533379795
2000-02-29,1715.241520190799
2000-03-01,1715.6078923960947
2000-03-02,1731.0470207546857
2000-03-03,1768.1808057385904
2000-03-06,1783.264625053017
2000-03-07,1763.177690795465
2000-03-08,1757.3341863335547
2000-03-09,1746.01783493151
2000-03-10,1737.1697148368632
2000-03-13,1716.032415719173
2000-03-14,1720.9700378764996
2000-03-15,1678.4172782846558
2000-03-16,1660.4416568489073
2000-03-17,1643.4493379096334
2000-03-20,1661.1523891653073
2000-03-21,1658.893855572081
2000-03-22,1653.2466218041457
2000-03-23,1639.5483468932578
2000-03-24,1629.0748886164506
2000-03-27,1622.2190582263338
2000-03-28,1596.3823762306533
2000-03-29,1580.8003906980935
2000-03-30,1555.1286268572617
2000-03-31,1568.3476534387269
2000-04-03,1544.20435602946
2000-04-04,1520.0070084046877
2000-04-05,1525.7901512600463
2000-04-06,1537.3210109335744
2000-04-07,1585.0762929094524
2000-04-10,1587.2112433274888
2000-04-11,1561.3992962536033
2000-04-12,1564.1515352515246
2000-04-13,1573.8558945703662
2000-04-14,1540.8027639656916
2000-04-17,1498.5405540087509
2000-04-18,1552.6650862496629
2000-04-19,1553.9910878020962
2000-04-20,1555.727852721939
2000-04-21,1555.727852721939
2000-04-24,1540.7810179147216
2000-04-25,1566.0727112958048
2000-04-26,1581.1075136356585
2000-04-27,1579.3216504828279
2000-04-28,1578.1228345894287
2000-05-01,1583.0740125711327
2000-05-02,1639.480470930889
2000-05-03,1649.9057960704224
2000-05-04,1617.6981375986368
2000-05-05,1599.237069720205
2000-05-08,1562.4834151295502
2000-05-09,1557.6414493656066
2000-05-10,1511.5453242681979
2000-05-11,1538.6025277424017
2000-05-12,1534.574211951489
2000-05-15,1512.1687398394301
2000-05-16,1560.6337916415807
2000-05-17,1544.9050773474385
2000-05-18,1523.6354801575246
2000-05-19,1456.0098673284494
2000-05-22,1418.6007040484262
2000-05-23,1369.5748700457468
2000-05-24,1353.3643307091104
2000-05-25,1389.6358446322538
2000-05-26,1348.2061040879207
2000-05-29,1374.2342069699184
2000-05-30,1389.9537193201202
2000-05-31,1371.0125014886291
2000-06-01,1386.3399053943888
2000-06-02,1421.3662701413348
2000-06-05,1412.2567971451454
2000-06-06,1404.605804784493
2000-06-07,1389.0680020814398
2000-06-08,1416.2669991368975
2000-06-09,1417.6388952687817
2000-06-12,1410.1895333938971
2000-06-13,1410.374018950915
2000-06-14,1420.3438963036726
2000-06-15,1422.9051179119028
2000-06-16,1371.8998617733741
2000-06-19,1366.6048356520012
2000-06-20,1361.7225705122744
2000-06-21,1350.9638734649902
2000-06-22,1382.8871282725377
2000-06-23,1366.8139478427038
2000-06-26,1364.2657727741923
2000-06-27,1383.3506609744682
2000-06-28,1416.6581894272638
2000-06-29,1410.6613827857227
2000-06-30,1398.4478360360795
2000-07-03,1385.1906087322152
2000-07-04,1375.330998562799
2000-07-05,1385.8899491579696
2000-07-06,1395.7990131113152
2000-07-07,1435.125957199739
2000-07-10,1424.7783847678575
2000-07-11,1406.1938506617303
2000-07-12,1373.2615798540162
2000-07-13,1405.3245713043607
2000-07-14,1399.6982555589873
2000-07-17,1389.156674895615
2000-07-18,1390.504184646918
2000-07-19,1388.4073448502163
2000-07-20,1412.313289563076
2000-07-21,1388.8438836558607
2000-07-24,1383.755157547546
2000-07-25,1373.1319533599374
2000-07-26,1361.0057570881586
2000-07-27,1366.3127291899903
2000-07-28,1384.1450924983699
2000-07-31,1387.3512311984841
2000-08-01,1388.2052505856334
2000-08-02,1409.282760720013
2000-08-03,1407.2373898168712
2000-08-04,1402.7500357167667
2000-08-07,1396.1410846374094
2000-08-08,1412.8483174379708
2000-08-09,1412.2104741169355
2000-08-10,1406.216058162279
2000-08-11,1416.3212563589022
2000-08-14,1431.5370202527063
2000-08-15,1431.0864854332574
2000-08-16,1436.8641295812013
2000-08-17,1425.7906487658788
2000-08-18,1440.5302458042725
2000-08-21,1444.9076137445018
2000-08-22,1445.8527404184347
2000-08-23,1475.3833037250727
2000-08-24,1460.9231892700795
2000-08-25,1456.7992391961477
2000-08-28,1460.620001584923
2000-08-29,1469.3823868517795
2000-08-30,1474.5070100525902
2000-08-31,1474.4779122726961
2000-09-01,1456.3498972161929
2000-09-04,1454.4253914556264
2000-09-05,1453.976745645379
2000-09-06,1475.7656511485256
2000-09-07,1482.0053425670762
2000-09-08,1485.2539645249865
2000-09-11,1489.3583649995478
2000-09-12,1501.9810063072691
2000-09-13,1493.6049816795462
2000-09-14,1513.0495098454842
2000-09-15,1492.292470747299
2000-09-18,1415.2305571962747
2000-09-19,1419.9984650380086
2000-09-20,1435.647497751496
2000-09-21,1427.599101028277
2000-09-22,1383.2415267923814
2000-09-25,1345.0140042044532
2000-09-26,1317.0148073581352
2000-09-27,1321.8779309894226
2000-09-28,1296.435314861548
2000-09-29,1303.5929489083142
2000-10-02,1305.2348244626576
2000-10-03,1305.0010765709555
2000-10-04,1317.436060344218
2000-10-05,1310.0018573768982
2000-10-06,1304.1198478034053
2000-10-09,1291.128233048365
2000-10-10,1291.8969126723819
2000-10-11,1276.6687703697119
2000-10-12,1280.1447404828368
2000-10-13,1282.869892421866
2000-10-16,1301.478545151116
2000-10-17,1287.2970745405441
2000-10-18,1239.7360374490495
2000-10-19,1256.5919926201727
2000-10-20,1262.1442524147203
2000-10-23,1258.6705647853726
2000-10-24,1262.401652449518
2000-10-25,1260.9386959143014
2000-10-26,1265.979859078969
2000-10-27,1257.999342204575
2000-10-30,1243.4751670150617
2000-10-31,1261.747452284006
2000-11-01,1247.9585850891992
2000-11-02,1233.7851488120225
2000-11-03,1193.7453194549757
2000-11-06,1200.1742417076941
2000-11-07,1179.691784492396
2000-11-08,1179.6157736838545
2000-11-09,1155.1922575783353
2000-11-10,1137.3087073506258
2000-11-13,1111.8512771257235
2000-11-14,1108.2675400275054
2000-11-15,1094.2444272827224
2000-11-16,1095.2384655276924
2000-11-17,1113.5202818175571
2000-11-20,1115.9238566092522
2000-11-21,1141.9351256685577
2000-11-22,1161.3184134349963
2000-11-23,1160.1118471273196
2000-11-24,1157.4844592667362
2000-11-27,1158.6013983285186
2000-11-28,1141.5521968016758
2000-11-29,1146.8716428424525
2000-11-30,1148.5041193443008
2000-12-01,1143.3093469264534
2000-12-04,1118.9440056579801
2000-12-05,1127.4576370162106
2000-12-06,1126.1354920605459
2000-12-07,1112.702706240309
2000-12-08,1114.7146871076393
2000-12-11,1134.955877727333
2000-12-12,1134.3205407719886
2000-12-13,1133.1242192150128
2000-12-14,1116.9035686708921
2000-12-15,1101.8901653137182
2000-12-18,1099.807017438692
2000-12-19,1122.6377920959833
2000-12-20,1127.3047671448005
2000-12-21,1121.1099134468182
2000-12-22,1107.57943636614
2000-12-25,1107.57943636614
2000-12-26,1110.8115882849659
2000-12-27,1100.1525609114083
2000-12-28,1104.320692907327
2000-12-29,1091.066706713035
2001-01-01,1091.066706713035
2001-01-02,1097.3535774765148
2001-01-03,1101.5495083778183
2001-01-04,1102.408485816074
2001-01-05,1091.8625007105616
2001-01-08,1104.4920564172635
2001-01-09,1104.616838983075
2001-01-10,1105.0056587416673
2001-01-11,1104.7972231471454
2001-01-12,1098.402589529812
2001-01-15,1106.730554117719
2001-01-16,1114.9050310192665
2001-01-17,1134.1910533259327
2001-01-18,1121.3587363234883
2001-01-19,1135.6633931400809
2001-01-22,1157.9407970009738
2001-01-23,1169.6113461554073
2001-01-24,1187.7815465297683
2001-01-25,1197.7453189351454
2001-01-26,1192.256434848542
2001-01-29,1200.3735189338681
2001-01-30,1225.7929358683452
2001-01-31,1231.5728001999962
2001-02-01,1233.0147443647716
2001-02-02,1235.538953599513
2001-02-05,1229.1223943011812
2001-02-06,1254.193044687062
2001-02-07,1241.7118327789374
2001-02-08,1262.4251174734895
2001-02-09,1261.8554862433073
2001-02-12,1242.952785650678
2001-02-13,1247.4537724389309
2001-02-14,1251.4005723731386
2001-02-15,1273.6469175990635
2001-02-16,1270.2156247350938
2001-02-19,1252.982317819337
2001-02-20,1260.5450193957133
2001-02-21,1254.7952204240928
2001-02-22,1264.4212054720954
2001-02-23,1246.3409257230874
2001-02-26,1257.1812499012217
2001-02-27,1247.1680138047996
2001-02-28,1237.2874856769631
2001-03-01,1214.485793270249
2001-03-02,1202.6400469200335
2001-03-05,1195.082422116124
2001-03-06,1194.8555442085471
2001-03-07,1206.126686833752
2001-03-08,1211.9607278846297
2001-03-09,1238.155093217246
2001-03-12,1235.8631223681878
2001-03-13,1224.5851158836574
2001-03-14,1214.0891593797046
2001-03-15,1224.4618252561122
2001-03-16,1248.7655642692232
2001-03-19,1249.5952074318623
2001-03-20,1237.5303280878998
2001-03-21,1228.3903443111312
2001-03-22,1257.6471802875021
2001-03-23,1253.741932495506
2001-03-26,1261.3435239325445
2001-03-27,1247.330602386297
2001-03-28,1258.9737651465753
2001-03-29,1285.1470492381861
2001-03-30,1277.2990726691085
2001-04-02,1286.5570718543938
2001-04-03,1267.1171392671276
2001-04-04,1249.0690190099765
2001-04-05,1252.305444297897
2001-04-06,1237.9540200405772
2001-04-09,1186.2879361147204
2001-04-10,1195.671508212117
2001-04-11,1162.0228892700384
2001-04-12,1150.811236041338
2001-04-13,1150.811236041338
2001-04-16,1163.870424811637
2001-04-17,1154.0852994353452
2001-04-18,1166.2520710218043
2001-04-19,1167.009348568447
2001-04-20,1157.599590256589
2001-04-23,1157.200191636051
2001-04-24,1160.2615255680635
2001-04-25,1143.950269388683
2001-04-26,1140.4421292641007
2001-04-27,1160.40211443634
2001-04-30,1178.0036435491675
2001-05-01,1172.3777239395702
2001-05-02,1190.33644054057
2001-05-03,1190.8842215525701
2001-05-04,1204.4295099926617
2001-05-07,1211.408299624568
2001-05-08,1216.2267133196574
2001-05-09,1229.1043019067902
2001-05-10,1240.3845697769807
2001-05-11,1253.0420429582696
2001-05-14,1262.1589732429018
2001-05-15,1252.3733005717781
2001-05-16,1268.3398028548086
2001-05-17,1308.3957553422956
2001-05-18,1332.2289489333236
2001-05-21,1334.4373012510525
2001-05-22,1331.1804618988665
2001-05-23,1322.8068049495523
2001-05-24,1340.3155597688676
2001-05-25,1348.0841107138708
2001-05-28,1333.6506448369507
2001-05-29,1345.396946317369
2001-05-30,1310.1742778997977
2001-05-31,1312.8611574082713
2001-06-01,1330.7624980358923
2001-06-04,1369.773789992003
2001-06-05,1422.2383049496316
2001-06-06,1402.2541461064989
2001-06-07,1406.1003772934648
2001-06-08,1405.559583023405
2001-06-11,1422.3078707633715
2001-06-12,1399.9511836580716
2001-06-13,1393.3978071732163
2001-06-14,1386.184478653753
2001-06-15,1391.1020489579935
2001-06-18,1383.6753096165094
2001-06-19,1399.683329755498
2001-06-20,1410.0070991615012
2001-06-21,1398.299579593354
2001-06-22,1392.9115858012974
2001-06-25,1379.900682000134
2001-06-26,1378.3544208702344
2001-06-27,1376.1385849170974
2001-06-28,1403.5364537096561
2001-06-29,1408.2587712669929
2001-07-02,1394.0668886823605
2001-07-03,1404.1624589365404
2001-07-04,1402.8018956064586
2001-07-05,1410.5956469040025
2001-07-06,1405.1689185796297
2001-07-09,1404.4343990699851
2001-07-10,1388.6922933093451
2001-07-11,1382.1465640800145
2001-07-12,1381.2059152290205
2001-07-13,1377.0910292230699
2001-07-16,1367.0381556138525
2001-07-17,1370.4374997647276
2001-07-18,1331.822999378816
2001-07-19,1322.4600337008544
2001-07-20,1321.3850581160389
2001-07-23,1318.3234673742127
2001-07-24,1298.65633359721
2001-07-25,1272.3999093727498
2001-07-26,1269.7758327957872
2001-07-27,1301.5329086813356
2001-07-30,1307.5928107706893
2001-07-31,1304.951694963767
2001-08-01,1297.3548203421187
2001-08-02,1309.051372376847
2001-08-03,1301.1754045595376
2001-08-06,1312.1302984928216
2001-08-07,1316.6649927456403
2001-08-08,1312.752234317349
2001-08-09,1305.2346780498426
2001-08-10,1307.2411056784467
2001-08-13,1308.3745425347875
2001-08-14,1312.9799661366983
2001-08-15,1310.5819731837148
2001-08-16,1314.276914975547
2001-08-17,1311.6655452870634
2001-08-20,1317.9739029946895
2001-08-21,1313.3628464584535
2001-08-22,1307.5388298558696
2001-08-23,1317.6733476929962
2001-08-24,1316.4718771520415
2001-08-27,1327.2158374533917
2001-08-28,1311.0680210371315
2001-08-29,1327.5860207382298
2001-08-30,1329.3080755937892
2001-08-31,1334.7027748618123
2001-09-03,1341.2076389498873
2001-09-04,1376.4935501024727
2001-09-05,1391.4407312087042
2001-09-06,1379.2221514249368
2001-09-07,1353.1639563579392
2001-09-10,1373.9064827364475
2001-09-11,1343.70192578241
2001-09-12,1345.6756282183555
2001-09-13,1356.0655581538392
2001-09-14,1364.8514374459544
2001-09-17,1367.9737052276614
2001-09-18,1345.997905785938
2001-09-19,1341.6247880226092
2001-09-20,1291.814788475959
2001-09-21,1280.0252218245387
2001-09-24,1286.9122499266332
2001-09-25,1288.5324464110445
2001-09-26,1290.7279301034016
2001-09-27,1287.8849760312098
2001-09-28,1300.3316281618042
2001-10-01,1299.197782095533
2001-10-02,1293.8593698709321
2001-10-03,1272.8543008590989
2001-10-04,1276.8264252939339
2001-10-05,1263.7627202957708
2001-10-08,1273.0907947760495
2001-10-09,1250.2368312018011
2001-10-10,1244.6347084766091
2001-10-11,1217.859815550735
2001-10-12,1221.2182496371645
2001-10-15,1219.0733496393711
2001-10-16,1223.179221379949
2001-10-17,1252.7526196170454
2001-10-18,1254.209628218868
2001-10-19,1264.5245317698996
2001-10-22,1270.8586972625058
2001-10-23,1262.765622974568
2001-10-24,1262.6077750354839
2001-10-25,1248.4983455028987
2001-10-26,1247.6182328426273
2001-10-29,1226.7543353366373
2001-10-30,1233.8437571722095
2001-10-31,1246.1403555927375
2001-11-01,1238.1203901512079
2001-11-02,1241.2699526102554
2001-11-05,1250.5158750376704
2001-11-06,1247.1070006290902
2001-11-07,1245.677579703664
2001-11-08,1253.3322978242236
2001-11-09,1248.9755812512146
2001-11-12,1243.2869157142325
2001-11-13,1262.3042928730229
2001-11-14,1275.7587470137194
2001-11-15,1285.7289185823956
2001-11-16,1283.4679744796074
2001-11-19,1295.015344122993
2001-11-20,1296.27251391528
2001-11-21,1292.997834827524
2001-11-22,1308.0912398685398
2001-11-23,1315.0550895776469
2001-11-26,1315.102225214881
2001-11-27,1309.8242197848078
2001-11-28,1303.2054045811126
2001-11-29,1302.6682738684879
2001-11-30,1287.9327297402929
2001-12-03,1294.9320703663961
2001-12-04,1286.2075694915623
2001-12-05,1297.6576497195745
2001-12-06,1315.1411767789366
2001-12-07,1329.907057327078
2001-12-10,1310.4522171293104
2001-12-11,1323.5305366165362
2001-12-12,1326.753605722745
2001-12-13,1338.7155689728638
2001-12-14,1324.8241074897392
2001-12-17,1325.3174901098555
2001-12-18,1336.8240401431167
2001-12-19,1334.0215718532827
2001-12-20,1333.0494600532222
2001-12-21,1353.917435523166
2001-12-24,1367.1819476961998
2001-12-25,1367.1819476961998
2001-12-26,1375.6622026751318
2001-12-27,1357.156665754603
2001-12-28,1374.5713454462755
2001-12-31,1360.7899363924719
2002-01-01,1360.7899363924719
2002-01-02,1342.1619175459577
2002-01-03,1337.244459131238
2002-01-04,1352.9961177928649
2002-01-07,1331.4193578955783
2002-01-08,1335.2071892034237
2002-01-09,1370.3521146561166
2002-01-10,1366.0449235271212
2002-01-11,1376.2794905583348
2002-01-14,1365.7211163778536
2002-01-15,1397.586083312281
2002-01-16,1434.418617387723
2002-01-17,1429.8488426647175
2002-01-18,1427.3092893947733
2002-01-21,1429.7475969002548
2002-01-22,1434.6418310235445
2002-01-23,1449.9121766509334
2002-01-24,1456.0676243592684
2002-01-25,1485.7812091591957
2002-01-28,1496.4145858910217
2002-01-29,1514.2990745688696
2002-01-30,1518.6216317178887
2002-01-31,1542.294211981756
2002-02-01,1549.2193491159248
2002-02-04,1548.855992770439
2002-02-05,1571.3356157341425
2002-02-06,1553.766133880048
2002-02-07,1533.5192597904554
2002-02-08,1558.6671567188507
2002-02-11,1521.8460046507132
2002-02-12,1545.073209676371
2002-02-13,1551.746662467036
2002-02-14,1564.8666542103115
2002-02-15,1586.2143824339846
2002-02-18,1594.1158819642365
2002-02-19,1580.3675212407102
2002-02-20,1572.0650585231288
2002-02-21,1578.4412251321721
2002-02-22,1574.4681984156632
2002-02-25,1587.9055845203845
2002-02-26,1636.38173649386
2002-02-27,1648.4482081879146
2002-02-28,1630.2281441248144
2002-03-01,1639.3049042681514
2002-03-04,1636.2260134423116
2002-03-05,1597.9790640542321
2002-03-06,1587.4696165930823
2002-03-07,1574.5943844866363
2002-03-08,1583.5959863819428
2002-03-11,1565.4252420687437
2002-03-12,1560.4481170829256
2002-03-13,1576.4078087811201
2002-03-14,1550.0489313793316
2002-03-15,1528.4513461181434
2002-03-18,1581.1876350073237
2002-03-19,1578.8640863664486
2002-03-20,1574.2686005422784
2002-03-21,1605.9031363931329
2002-03-22,1629.4873032100886
2002-03-25,1652.9361582778215
2002-03-26,1649.3391544051362
2002-03-27,1672.459273946107
2002-03-28,1674.0131716253054
2002-03-29,1674.0131716253054
2002-04-01,1675.365049553547
2002-04-02,1673.281349467297
2002-04-03,1682.9892717883638
2002-04-04,1658.1502733242096
2002-04-05,1665.7087751516747
2002-04-08,1670.0547887869918
2002-04-09,1669.0332333303738
2002-04-10,1685.5447910129092
2002-04-11,1669.5266076164542
2002-04-12,1677.680076679596
2002-04-15,1678.33307667552
2002-04-16,1648.481981608214
2002-04-17,1655.1589858564773
2002-04-18,1648.4391489563143
2002-04-19,1641.1338402256556
2002-04-22,1635.7383953522333
2002-04-23,1635.093871646482
2002-04-24,1620.8788539780455
2002-04-25,1613.1047246924302
2002-04-26,1619.0407099586919
2002-04-29,1615.919026349034
2002-04-30,1602.303217192947
2002-05-01,1595.153800013603
2002-05-02,1623.971167347066
2002-05-03,1642.5796494875076
2002-05-06,1650.3795575333236
2002-05-07,1644.2651321754072
2002-05-08,1628.4953207882616
2002-05-09,1625.821987425433
2002-05-10,1607.3284753301355
2002-05-13,1607.5249311048826
2002-05-14,1602.6951227826407
2002-05-15,1594.9058344563796
2002-05-16,1623.2477107488314
2002-05-17,1607.5049330852842
2002-05-20,1612.7504659191432
2002-05-21,1627.8568744269498
2002-05-22,1618.956650494022
2002-05-23,1658.6843579039958
