Date,CHINA A INTERNATIONAL MOMENTUM
2009-06-26,1247.7321212589598
2009-06-29,1272.6280304256925
2009-06-30,1283.7860040848666
2009-07-01,1305.1424524853044
2009-07-02,1335.5298458972932
2009-07-03,1366.7096959408595
2009-07-06,1378.5886230866972
2009-07-07,1345.2333963948336
2009-07-08,1380.974983367292
2009-07-09,1393.512999925197
2009-07-10,1401.8854314241169
2009-07-13,1380.2304410109718
2009-07-14,1416.4604166661939
2009-07-15,1423.165191084336
2009-07-16,1421.3160795126894
2009-07-17,1432.928506934835
2009-07-20,1456.0854834542977
2009-07-21,1425.8007635649126
2009-07-22,1457.1220779198886
2009-07-23,1477.0458317908108
2009-07-24,1480.8662188416263
2009-07-27,1505.5328854839972
2009-07-28,1497.7055399020494
2009-07-29,1420.132394528575
2009-07-30,1442.6677913592296
2009-07-31,1474.5494798206255
2009-08-03,1450.2874693425078
2009-08-04,1467.1907537302293
2009-08-05,1446.0032657048644
2009-08-06,1421.728345509847
2009-08-07,1382.5370874023697
2009-08-10,1383.572735647573
2009-08-11,1394.7824333678982
2009-08-12,1333.333437051687
2009-08-13,1360.4057349818042
2009-08-14,1340.4673582161176
2009-08-17,1256.1940858406717
2009-08-18,1266.2135415990183
2009-08-19,1181.667540060777
2009-08-20,1234.3795063749963
2009-08-21,1258.453331524972
2009-08-24,1281.0527742925317
2009-08-25,1235.8504313681856
2009-08-26,1274.9717851771995
2009-08-27,1257.4305869367727
2009-08-28,1200.0279230004792
2009-08-31,1104.7732826392369
2009-09-01,1103.7322535224587
2009-09-02,1132.9211441339692
2009-09-03,1209.7675223323454
2009-09-04,1225.8731566383512
2009-09-07,1224.5215179006714
2009-09-08,1253.2553661706754
2009-09-09,1267.9557189109282
2009-09-10,1251.7754693610916
2009-09-11,1276.0970455521467
2009-09-14,1294.300299818251
2009-09-15,1309.2971549942079
2009-09-16,1291.0693541955786
2009-09-17,1303.5317764587576
2009-09-18,1251.519433967758
2009-09-21,1264.5067342684345
2009-09-22,1220.7721999761986
2009-09-23,1183.5143999228458
2009-09-24,1194.5824168397216
2009-09-25,1177.448181278571
2009-09-28,1137.7549060338586
2009-09-29,1150.078247224613
2009-09-30,1164.5634720054572
2009-10-01,1169.0021131273404
2009-10-02,1165.5203197743078
2009-10-05,1163.687740655166
2009-10-06,1154.258299393373
2009-10-07,1159.447213861238
2009-10-08,1153.0073675147335
2009-10-09,1232.802579330624
2009-10-12,1222.6624512490514
2009-10-13,1242.8865320192995
2009-10-14,1252.7706658686022
2009-10-15,1256.5394958379568
2009-10-16,1271.6371014669753
2009-10-19,1312.028748334838
2009-10-20,1325.9989284683372
2009-10-21,1314.228958149571
2009-10-22,1299.4330155462592
2009-10-23,1333.2276412602268
2009-10-26,1341.3501714588401
2009-10-27,1299.3585741543732
2009-10-28,1316.1214612064573
2009-10-29,1272.789914468136
2009-10-30,1293.4868434489404
2009-11-02,1333.2202446200038
2009-11-03,1357.2206778542925
2009-11-04,1348.7952416772537
2009-11-05,1345.8840863524738
2009-11-06,1359.1500851790315
2009-11-09,1350.0605318711523
2009-11-10,1358.799330112716
2009-11-11,1344.7392624514398
2009-11-12,1352.2379015062177
2009-11-13,1355.6865254555598
2009-11-16,1412.357501662945
2009-11-17,1422.496114581866
2009-11-18,1414.9553711795234
2009-11-19,1426.1441679850925
2009-11-20,1414.2852300369464
2009-11-23,1417.9806165368013
2009-11-24,1381.8972163565015
2009-11-25,1411.1777687034291
2009-11-26,1375.3711023068656
2009-11-27,1321.9183604439434
2009-11-30,1374.0095700960417
2009-12-01,1384.7936902417155
2009-12-02,1405.1591118589067
2009-12-03,1398.9156028629313
2009-12-04,1425.0459430598312
2009-12-07,1435.8948124390379
2009-12-08,1430.5703440555967
2009-12-09,1410.1188237408514
2009-12-10,1420.740173058909
2009-12-11,1430.6085884834129
2009-12-14,1437.8672584578896
2009-12-15,1444.7430830605767
2009-12-16,1428.3928679509293
2009-12-17,1418.9582145586241
2009-12-18,1383.723377781496
2009-12-21,1382.0973516908223
2009-12-22,1349.2481609912304
2009-12-23,1356.6170537525832
2009-12-24,1418.4724622381787
2009-12-25,1412.4481065258642
2009-12-28,1426.653491545879
2009-12-29,1430.478051704273
2009-12-30,1452.0429270141633
2009-12-31,1448.8761227408393
2010-01-01,1448.8761227408393
2010-01-04,1421.1346884772004
2010-01-05,1427.4564775760634
2010-01-06,1423.7973734299915
2010-01-07,1399.3503038371557
2010-01-08,1389.8437943029362
2010-01-11,1355.182907885544
2010-01-12,1374.6216937862787
2010-01-13,1326.0119169551017
2010-01-14,1351.2678123416154
2010-01-15,1365.356695009044
2010-01-18,1371.3472450109389
2010-01-19,1384.2060946285605
2010-01-20,1352.0424909174715
2010-01-21,1347.8858793868746
2010-01-22,1314.067538402982
2010-01-25,1302.9946869982514
2010-01-26,1279.6076186119847
2010-01-27,1263.6931735103385
2010-01-28,1278.8739343105922
2010-01-29,1278.8915430124803
2010-02-01,1252.9699926871222
2010-02-02,1252.6285232684497
2010-02-03,1302.5656411361638
2010-02-04,1303.824800663062
2010-02-05,1283.0251264343528
2010-02-08,1283.2545396514688
2010-02-09,1285.3407659305758
2010-02-10,1311.056627149275
2010-02-11,1326.1094078405501
2010-02-12,1343.2660621392686
2010-02-15,1344.69869484134
2010-02-16,1334.2469059783562
2010-02-17,1338.8883595675736
2010-02-18,1341.7379990250213
2010-02-19,1352.95845370697
2010-02-22,1332.0721285358604
2010-02-23,1316.5455713740378
2010-02-24,1335.0528527084123
2010-02-25,1364.12455125675
2010-02-26,1346.735871053286
2010-03-01,1383.3607634481325
2010-03-02,1361.1177255865803
2010-03-03,1355.8205612509064
2010-03-04,1335.2945121311463
2010-03-05,1337.3381546750677
2010-03-08,1344.7999449932013
2010-03-09,1361.4437763138205
2010-03-10,1344.5438439224579
2010-03-11,1338.0901773573844
2010-03-12,1308.9468393578863
2010-03-15,1289.7749447486754
2010-03-16,1287.036775486562
2010-03-17,1319.9562079128682
2010-03-18,1330.965335570626
2010-03-19,1352.5368641776645
2010-03-22,1356.2380312488444
2010-03-23,1350.4534717458528
2010-03-24,1368.7094663632195
2010-03-25,1346.6329559858366
2010-03-26,1360.446783804335
2010-03-29,1394.0714989833953
2010-03-30,1405.425535325384
2010-03-31,1380.1129330646943
2010-04-01,1400.3794808081238
2010-04-02,1414.0849661175537
2010-04-05,1417.3305614938279
2010-04-06,1432.3299013658989
2010-04-07,1427.4967366844767
2010-04-08,1397.5194906528138
2010-04-09,1404.6421928408124
2010-04-12,1371.5084649749213
2010-04-13,1390.0915196866233
2010-04-14,1397.3938154952639
2010-04-15,1401.6957533421923
2010-04-16,1390.8616573927932
2010-04-19,1316.0057406732274
2010-04-20,1311.2362965938491
2010-04-21,1348.2332993588063
2010-04-22,1351.356782540242
2010-04-23,1339.155646910382
2010-04-26,1329.1723270899206
2010-04-27,1300.4511976186345
2010-04-28,1315.7511291796438
2010-04-29,1295.523646785007
2010-04-30,1288.8138264341242
2010-05-03,1300.6992822149018
2010-05-04,1302.3584204623594
2010-05-05,1324.5464289377826
2010-05-06,1270.8916771165677
2010-05-07,1243.6334528566092
2010-05-10,1238.8714551336197
2010-05-11,1235.7306644397704
2010-05-12,1241.3978186912902
2010-05-13,1290.8711797374333
2010-05-14,1294.57232950586
2010-05-17,1236.7525116754591
2010-05-18,1261.454078068636
2010-05-19,1266.1543125761432
2010-05-20,1252.33713907963
2010-05-21,1253.1703362410587
2010-05-24,1323.134796717597
2010-05-25,1312.14645741703
2010-05-26,1312.3792755344948
2010-05-27,1338.5480023078476
2010-05-28,1331.9879663897618
2010-05-31,1301.957707924313
2010-06-01,1287.9166237405534
2010-06-02,1303.3837050166562
2010-06-03,1294.458374246087
2010-06-04,1315.8657757048845
2010-06-07,1311.7389871583985
2010-06-08,1317.8953677246643
2010-06-09,1341.8088051320633
2010-06-10,1324.8688618649473
2010-06-11,1326.0761224625396
2010-06-14,1306.2557291684225
2010-06-15,1302.9656798018138
2010-06-16,1302.0664626314876
2010-06-17,1277.334654135538
2010-06-18,1252.3318545581315
2010-06-21,1296.5320306389904
2010-06-22,1302.3495925598106
2010-06-23,1292.9295400249744
2010-06-24,1289.1274187316815
2010-06-25,1282.8845531454751
2010-06-28,1263.5722225136658
2010-06-29,1218.2797715178306
2010-06-30,1212.6725421514127
2010-07-01,1168.868483215465
2010-07-02,1149.3599412629071
2010-07-05,1145.285532463675
2010-07-06,1162.6419160492426
2010-07-07,1173.9558868088004
2010-07-08,1171.03945439609
2010-07-09,1213.6448039928846
2010-07-12,1223.0595420237514
2010-07-13,1203.3019197788162
2010-07-14,1199.7273759187299
2010-07-15,1164.9619594515057
2010-07-16,1168.9661602340514
2010-07-19,1201.0091748048617
2010-07-20,1240.72832721949
2010-07-21,1251.8151294152315
2010-07-22,1258.484277240709
2010-07-23,1270.5104988678565
2010-07-26,1276.0448471580532
2010-07-27,1264.7688420563707
2010-07-28,1291.3369533126495
2010-07-29,1282.9526574053948
2010-07-30,1283.1366406871116
2010-08-02,1292.179933573615
2010-08-03,1268.6957456528576
2010-08-04,1284.4304456896423
2010-08-05,1283.814881789888
2010-08-06,1290.6536836587716
2010-08-09,1308.0472415881438
2010-08-10,1284.5762247991017
2010-08-11,1313.526269618275
2010-08-12,1303.2571209061348
2010-08-13,1327.4451315921265
2010-08-16,1347.1757572404965
2010-08-17,1356.640659784689
2010-08-18,1355.643146523132
2010-08-19,1358.9969477704105
2010-08-20,1343.4060078413586
2010-08-23,1345.3243170016622
2010-08-24,1351.7532309679332
2010-08-25,1333.0412245291302
2010-08-26,1325.7549752985535
2010-08-27,1335.5950482332446
2010-08-30,1373.5590634444125
2010-08-31,1370.0191127169867
2010-09-01,1346.153156650419
2010-09-02,1364.8543070585226
2010-09-03,1366.8074661555281
2010-09-06,1386.7846472313051
2010-09-07,1402.5656852404386
2010-09-08,1414.9539606103647
2010-09-09,1400.4156560242009
2010-09-10,1421.8662565977324
2010-09-13,1422.1609691423084
2010-09-14,1417.6275522030687
2010-09-15,1390.6938186616856
2010-09-16,1365.6120692372851
2010-09-17,1380.892395041573
2010-09-20,1377.6200574698664
2010-09-21,1377.5385670347043
2010-09-22,1348.8815741403466
2010-09-23,1356.8233129515684
2010-09-24,1342.4254401590429
2010-09-27,1376.7523197431167
2010-09-28,1364.949662405326
2010-09-29,1350.7024425710983
2010-09-30,1372.9752066537976
2010-10-01,1363.5367199823697
2010-10-04,1370.0148025609506
2010-10-05,1354.3738951000862
2010-10-06,1349.4983636011118
2010-10-07,1344.5613515467626
2010-10-08,1410.3270732416458
2010-10-11,1426.152730223193
2010-10-12,1459.5200759177944
2010-10-13,1463.3206741036363
2010-10-14,1455.1164236896166
2010-10-15,1511.41076187977
2010-10-18,1486.2346828195034
2010-10-19,1552.5672909951522
2010-10-20,1566.775230535643
2010-10-21,1560.7227857838043
2010-10-22,1573.1968663481043
2010-10-25,1618.1772632005798
2010-10-26,1625.0888369736767
2010-10-27,1596.0542885221957
2010-10-28,1573.1769224787722
2010-10-29,1572.7771059712206
2010-11-01,1618.9978235981803
2010-11-02,1586.2124520469833
2010-11-03,1555.625779721239
2010-11-04,1568.2828507111428
2010-11-05,1610.246479942854
2010-11-08,1629.003673237116
2010-11-09,1643.0697948584057
2010-11-10,1676.0229157499275
2010-11-11,1679.831597175823
2010-11-12,1571.9357671786424
2010-11-15,1603.2394429103074
2010-11-16,1540.9080562809622
2010-11-17,1496.119711563301
2010-11-18,1516.6124414985727
2010-11-19,1530.4077370239506
2010-11-22,1534.5664977450758
2010-11-23,1526.8557747871985
2010-11-24,1569.2369991759351
2010-11-25,1586.4801334543731
2010-11-26,1596.0314706889556
2010-11-29,1611.1461933205246
2010-11-30,1589.016016115079
2010-12-01,1567.9977392771427
2010-12-02,1556.000957743485
2010-12-03,1517.725870321453
2010-12-06,1520.3059508084068
2010-12-07,1540.5710645167082
2010-12-08,1551.7098913061243
2010-12-09,1524.954965951906
2010-12-10,1538.8932718168624
2010-12-13,1570.1585736845987
2010-12-14,1579.8778395315574
2010-12-15,1576.2485190850896
2010-12-16,1586.9408832787103
2010-12-17,1586.8018862227104
2010-12-20,1556.1498273662107
2010-12-21,1569.738931105741
2010-12-22,1562.5588069871362
2010-12-23,1545.5502347298336
2010-12-24,1521.3657450341832
2010-12-27,1487.3353324317052
2010-12-28,1470.6904904703629
2010-12-29,1492.450205231258
2010-12-30,1493.0335361355446
2010-12-31,1517.6941884208318
2011-01-03,1523.7708714832859
2011-01-04,1544.0253027466208
2011-01-05,1547.417357677848
2011-01-06,1548.640194798634
2011-01-07,1540.9989680709193
2011-01-10,1507.479617620189
2011-01-11,1503.0097599044886
2011-01-12,1493.7668085188934
2011-01-13,1475.0461172500081
2011-01-14,1455.0727553836282
2011-01-17,1404.3281131769224
2011-01-18,1400.3839923134785
2011-01-19,1430.0127335534253
2011-01-20,1384.1739621389675
2011-01-21,1368.295287927461
2011-01-24,1331.2264717488576
2011-01-25,1319.8151251930608
2011-01-26,1341.6040658185232
2011-01-27,1369.6948375680531
2011-01-28,1403.5401701606659
2011-01-31,1420.558776694968
2011-02-01,1412.0046186039872
2011-02-02,1410.2663262934457
2011-02-03,1428.6822463345457
2011-02-04,1436.7985612945397
2011-02-07,1437.96556891281
2011-02-08,1424.3978715466785
2011-02-09,1397.1464149110623
2011-02-10,1443.3215048157936
2011-02-11,1461.0555425702864
2011-02-14,1513.7090859232942
2011-02-15,1513.827846968308
2011-02-16,1536.6500465840088
2011-02-17,1525.0412479745137
2011-02-18,1502.3500316128025
2011-02-21,1525.7795223012351
2011-02-22,1476.0600817651016
2011-02-23,1475.8410036495325
2011-02-24,1481.4382104452804
2011-02-25,1487.7241609121822
2011-02-28,1508.5019082339575
2011-03-01,1511.5264935155576
2011-03-02,1501.7051655461387
2011-03-03,1470.1243047504763
2011-03-04,1481.5632839680136
2011-03-07,1504.2178954710582
2011-03-08,1517.0259567610387
2011-03-09,1515.1831277650033
2011-03-10,1508.8859588252915
2011-03-11,1493.9505948193614
2011-03-14,1486.4100693645069
2011-03-15,1461.6575463319596
2011-03-16,1485.0735636058253
2011-03-17,1451.7748566447722
2011-03-18,1455.3843882154993
2011-03-21,1441.4036241733227
2011-03-22,1434.8276794268536
2011-03-23,1460.7081054423186
2011-03-24,1444.0087210293673
2011-03-25,1464.154827094548
2011-03-28,1458.2100270837627
2011-03-29,1432.4830070111232
2011-03-30,1436.1817723389174
2011-03-31,1426.0988971270149
2011-04-01,1437.664062250539
2011-04-04,1428.7256893179338
2011-04-05,1431.5919910316857
2011-04-06,1420.2337781533045
2011-04-07,1432.7108601107373
2011-04-08,1441.304856930268
2011-04-11,1432.3747788753574
2011-04-12,1423.5717258696968
2011-04-13,1437.0412564632995
2011-04-14,1431.3677272709465
2011-04-15,1427.2606566869238
2011-04-18,1444.2252379125302
2011-04-19,1412.0153936426725
2011-04-20,1407.1136209381775
2011-04-21,1414.749800865223
2011-04-22,1418.457372756125
2011-04-25,1396.3208987744504
2011-04-26,1376.8137351102057
2011-04-27,1368.0814617785882
2011-04-28,1318.8198399779424
2011-04-29,1345.3643637171638
2011-05-02,1340.3502467923204
2011-05-03,1352.0312044646353
2011-05-04,1317.6232087011329
2011-05-05,1338.2930423843864
2011-05-06,1354.2804974599915
2011-05-09,1382.7165252601562
2011-05-10,1380.6248528107308
2011-05-11,1384.8778053329393
2011-05-12,1373.9427664157017
2011-05-13,1381.307824628064
2011-05-16,1363.8488286144013
2011-05-17,1375.0971836559288
2011-05-18,1379.0530247945462
2011-05-19,1376.3794728219993
2011-05-20,1388.2357363663177
2011-05-23,1354.2507587406687
2011-05-24,1352.9741987782436
2011-05-25,1345.4308609016084
2011-05-26,1334.7349069480879
2011-05-27,1299.8873221396425
2011-05-30,1301.6698824960072
2011-05-31,1322.6775757635232
2011-06-01,1324.8863873943496
2011-06-02,1315.1405717654588
2011-06-03,1318.9120527609941
2011-06-06,1315.6154500132182
2011-06-07,1319.665602068746
2011-06-08,1329.163100668225
2011-06-09,1313.4420593028653
2011-06-10,1328.5114693903158
2011-06-13,1332.2600850359147
2011-06-14,1347.5175353594962
2011-06-15,1354.600063739212
2011-06-16,1359.310926505988
2011-06-17,1327.7403834583638
2011-06-20,1323.1567816933095
2011-06-21,1340.5916929728971
2011-06-22,1340.3108698289761
2011-06-23,1392.709074799961
2011-06-24,1411.1682079353272
2011-06-27,1406.199177170396
2011-06-28,1410.0031638506343
2011-06-29,1388.8548420546376
2011-06-30,1398.6027084327307
2011-07-01,1402.727274517747
2011-07-04,1425.9285011187574
2011-07-05,1428.2636696616069
2011-07-06,1438.4247430255114
2011-07-07,1417.6379724883218
2011-07-08,1430.9368067507403
2011-07-11,1464.469734626037
2011-07-12,1440.3464436903457
2011-07-13,1447.2571559495664
2011-07-14,1454.8254036777737
2011-07-15,1461.512606439223
2011-07-18,1463.6258444131813
2011-07-19,1436.0166768014033
2011-07-20,1435.6824790704304
2011-07-21,1405.4131173596259
2011-07-22,1414.8721477132365
2011-07-25,1376.3684723391727
2011-07-26,1362.1982382944125
2011-07-27,1385.1234702748798
2011-07-28,1389.360852379858
2011-07-29,1370.1559752031442
2011-08-01,1389.7548742332542
2011-08-02,1377.8669590923043
2011-08-03,1372.1052448879855
2011-08-04,1390.3266816321407
2011-08-05,1362.6509205746493
2011-08-08,1314.2801843463326
2011-08-09,1321.5454857225513
2011-08-10,1341.1924717882152
2011-08-11,1352.331734329087
2011-08-12,1362.3196697754615
2011-08-15,1356.9544930995319
2011-08-16,1355.397838785289
2011-08-17,1340.4244685061744
2011-08-18,1326.7016852644538
2011-08-19,1299.3741496620187
2011-08-22,1275.9201696017003
2011-08-23,1296.284237870206
2011-08-24,1290.1921327444936
2011-08-25,1337.3836692465493
2011-08-26,1338.2545390444727
2011-08-29,1303.0498588083044
2011-08-30,1309.2584572180867
2011-08-31,1317.209457667712
2011-09-01,1321.5449952038919
2011-09-02,1313.7184796174895
2011-09-05,1289.267991610342
2011-09-06,1274.4776935156474
2011-09-07,1301.7792575832518
2011-09-08,1296.3253779829379
2011-09-09,1315.4519049890266
2011-09-12,1325.4075643603385
2011-09-13,1300.6394963429077
2011-09-14,1304.0014338818144
2011-09-15,1286.476716106956
2011-09-16,1298.951857958142
2011-09-19,1290.9327311074464
2011-09-20,1287.9544418808305
2011-09-21,1337.1913502423834
2011-09-22,1315.418183979222
2011-09-23,1304.5152055673407
2011-09-26,1282.7834383621005
2011-09-27,1284.4645405454194
2011-09-28,1278.8542161509579
2011-09-29,1260.9522827428505
2011-09-30,1279.8444698891683
2011-10-03,1293.632157036535
2011-10-04,1293.2424501056612
2011-10-05,1290.1816937152385
2011-10-06,1281.1335287427141
2011-10-07,1272.7300068561347
2011-10-10,1246.3837105104642
2011-10-11,1225.3236842013462
2011-10-12,1254.2148090444325
2011-10-13,1270.338123788651
2011-10-14,1253.5968034544105
2011-10-17,1274.3971879504807
2011-10-18,1247.104985932313
2011-10-19,1228.281060061697
2011-10-20,1202.9741158213444
2011-10-21,1177.367808796882
2011-10-24,1211.3575020246633
2011-10-25,1240.0322136665034
2011-10-26,1263.8667937032292
2011-10-27,1236.4705236098462
2011-10-28,1263.663264569527
2011-10-31,1278.0715531116507
2011-11-01,1300.0609367728232
2011-11-02,1301.9688752989337
2011-11-03,1309.9599360382585
2011-11-04,1319.2701576900965
2011-11-07,1304.252948172913
2011-11-08,1295.5734463806602
2011-11-09,1326.9080033620728
2011-11-10,1300.1521611709122
2011-11-11,1283.4691653302452
2011-11-14,1317.731319674114
2011-11-15,1327.8552031410045
2011-11-16,1291.95848144039
2011-11-17,1290.029187973956
2011-11-18,1261.0749851802836
2011-11-21,1262.230480398363
2011-11-22,1261.1340156882377
2011-11-23,1264.7946428934547
2011-11-24,1264.1076557040615
2011-11-25,1261.687649628009
2011-11-28,1251.6505753076444
2011-11-29,1270.480853467384
2011-11-30,1218.7504637449651
2011-12-01,1243.411918426555
2011-12-02,1237.8538660574998
2011-12-05,1214.6305374426352
2011-12-06,1216.1792060270047
2011-12-07,1220.6910611520732
2011-12-08,1222.8356541347364
2011-12-09,1203.1799370589745
2011-12-12,1199.8901689867064
2011-12-13,1188.1874327163011
2011-12-14,1189.4475251939195
2011-12-15,1162.668744404227
2011-12-16,1186.8239737844585
2011-12-19,1186.2292345867752
2011-12-20,1173.099783735772
2011-12-21,1167.5787596749992
2011-12-22,1170.199470450448
2011-12-23,1180.0900700469688
2011-12-26,1164.208368180043
2011-12-27,1144.300091201396
2011-12-28,1154.1822241566886
2011-12-29,1165.888981147048
2011-12-30,1183.7247351375986
2012-01-02,1183.7247351375984
2012-01-03,1177.2406840717638
2012-01-04,1161.3570281888299
2012-01-05,1160.8928459241745
2012-01-06,1175.3698088850692
2012-01-09,1208.046928585741
2012-01-10,1239.3092544653234
2012-01-11,1243.0540114365408
2012-01-12,1225.4085752615601
2012-01-13,1224.9911535906158
2012-01-16,1188.880748592475
2012-01-17,1230.5495628614603
2012-01-18,1197.6631835822443
2012-01-19,1211.2132163412664
2012-01-20,1225.5525584042819
2012-01-23,1213.5760158123799
2012-01-24,1219.793249744164
2012-01-25,1220.4514031143578
2012-01-26,1203.4298303795788
2012-01-27,1205.7208557953184
2012-01-30,1186.206402429344
2012-01-31,1197.6122624189654
2012-02-01,1176.8233257311922
2012-02-02,1202.3820088917296
2012-02-03,1214.1771726334957
2012-02-06,1219.999149318074
2012-02-07,1188.7000800445799
2012-02-08,1220.6223519002133
2012-02-09,1216.6712805222437
2012-02-10,1228.9388872453735
2012-02-13,1227.9801833680858
2012-02-14,1230.6379309916542
2012-02-15,1247.0429733454696
2012-02-16,1239.0261991525956
2012-02-17,1228.755237727094
2012-02-20,1219.2319817852226
2012-02-21,1230.0657739728424
2012-02-22,1245.7705932043757
2012-02-23,1246.2507859752393
2012-02-24,1251.8728141510965
2012-02-27,1260.6426462624504
2012-02-28,1262.0872980223132
2012-02-29,1261.7184505443986
2012-03-01,1261.6325118327386
2012-03-02,1291.3937774181952
2012-03-05,1276.4416065360613
2012-03-06,1269.5094370910567
2012-03-07,1262.0701828207307
2012-03-08,1257.708009473669
2012-03-09,1292.8054860565173
2012-03-12,1283.871224562937
2012-03-13,1299.2738244975799
2012-03-14,1278.1994160277588
2012-03-15,1269.9732616753006
2012-03-16,1282.9702887113906
2012-03-19,1274.2856216086284
2012-03-20,1260.3669211344452
2012-03-21,1259.446118896515
2012-03-22,1263.0018419653886
2012-03-23,1245.48758703517
2012-03-26,1245.319027615366
2012-03-27,1233.1854403094364
2012-03-28,1210.5876690249809
2012-03-29,1201.95515583714
2012-03-30,1199.7509516125347
2012-04-02,1201.1941525166624
2012-04-03,1197.7722035103175
2012-04-04,1217.9975927291118
2012-04-05,1246.9244415848225
2012-04-06,1253.9413439509242
2012-04-09,1246.143750533012
2012-04-10,1252.7222308505861
2012-04-11,1251.4571870972418
2012-04-12,1269.3111982565856
2012-04-13,1280.0334356955561
