Date,CHINA A ONSHORE MOMENTUM
2008-12-01,507.0677587343951
2008-12-02,503.22269546310446
2008-12-03,519.7268809954187
2008-12-04,520.9404435271812
2008-12-05,528.8576668440048
2008-12-08,533.5880225791465
2008-12-09,525.1520859914008
2008-12-10,532.777045584828
2008-12-11,512.4807866490382
2008-12-12,492.7665941215147
2008-12-15,485.2881430246852
2008-12-16,488.75996676492093
2008-12-17,473.02770354818006
2008-12-18,472.5897991516402
2008-12-19,493.0077364937697
2008-12-22,487.6912180339921
2008-12-23,468.60669200079604
2008-12-24,461.4735313808457
2008-12-25,460.62325702975244
2008-12-26,453.9109202150902
2008-12-29,447.5285951554726
2008-12-30,448.4109479181327
2008-12-31,453.89635910090544
2009-01-01,453.89635910090544
2009-01-02,452.80510547453247
2009-01-05,470.30537267898563
2009-01-06,485.7077043121022
2009-01-07,473.06373440689316
2009-01-08,462.328321351066
2009-01-09,475.60986663731916
2009-01-12,480.30756807794273
2009-01-13,477.4849100674767
2009-01-14,491.7505891323994
2009-01-15,493.9461583295698
2009-01-16,490.6764917876803
2009-01-19,497.6157173081757
2009-01-20,508.04455137211875
2009-01-21,507.55658647303096
2009-01-22,507.81730459186565
2009-01-23,512.2839293643789
2009-01-26,498.9428972804177
2009-01-27,497.4655581015896
2009-01-28,495.4905927506871
2009-01-29,500.96468508238735
2009-01-30,511.3045336351998
2009-02-02,518.1396378222877
2009-02-03,523.3910576873235
2009-02-04,535.5113581357722
2009-02-05,531.9543474544291
2009-02-06,549.6569534145009
2009-02-09,555.4589775607783
2009-02-10,565.177480598493
2009-02-11,572.9443349037361
2009-02-12,580.8070397523842
2009-02-13,592.2398297443732
2009-02-16,604.769004431312
2009-02-17,599.1842323790759
2009-02-18,582.5951824224219
2009-02-19,584.0895716323354
2009-02-20,597.2258139515857
2009-02-23,605.4529301916508
2009-02-24,580.1740341199751
2009-02-25,578.4571096686626
2009-02-26,549.050263808919
2009-02-27,542.1528600335552
2009-03-02,554.1357591382829
2009-03-03,554.3248069306237
2009-03-04,584.7001456057882
2009-03-05,583.7325434583786
2009-03-06,570.7825743294657
2009-03-09,552.407026389452
2009-03-10,553.5228388130638
2009-03-11,549.9498664859542
2009-03-12,546.808400576499
2009-03-13,540.0262436836193
2009-03-16,540.5595031846556
2009-03-17,557.8661116102373
2009-03-18,554.5292829320468
2009-03-19,538.8946531357307
2009-03-20,545.4451721857125
2009-03-23,555.7971148396243
2009-03-24,560.6455803376659
2009-03-25,546.7749516596913
2009-03-26,557.4929486024092
2009-03-27,575.0281329294426
2009-03-30,579.0082231075888
2009-03-31,581.905725481022
2009-04-01,590.6019801708912
2009-04-02,583.9755073298752
2009-04-03,579.2232600458926
2009-04-06,580.0225760470003
2009-04-07,587.9357343969247
2009-04-08,575.121560565881
2009-04-09,582.3582674880226
2009-04-10,599.4793149634238
2009-04-13,605.1805134397596
2009-04-14,612.3267113079162
2009-04-15,619.1358303675657
2009-04-16,617.4263700489863
2009-04-17,620.2282702259467
2009-04-20,636.1028622603746
2009-04-21,629.37163348052
2009-04-22,605.9736556476583
2009-04-23,607.3238474441852
2009-04-24,594.3106398322121
2009-04-27,589.8407743975263
2009-04-28,595.2392743506969
2009-04-29,597.0743294041316
2009-04-30,603.160632016206
2009-05-01,603.0696095108085
2009-05-04,614.0996941407973
2009-05-05,616.8472741123255
2009-05-06,624.1631418689378
2009-05-07,611.7095244061836
2009-05-08,608.0169634513829
2009-05-11,587.9876584567666
2009-05-12,596.1473700784159
2009-05-13,603.977522182365
2009-05-14,603.4819583331506
2009-05-15,604.880502150905
2009-05-18,610.7902405538497
2009-05-19,607.3462592731003
2009-05-20,594.914407128109
2009-05-21,589.4598119699415
2009-05-22,578.5512074472684
2009-05-25,578.9746821681304
2009-05-26,577.808415768366
2009-05-27,584.7058761212312
2009-05-28,584.1816454906533
2009-05-29,575.4113887054075
2009-06-01,594.5413125868537
2009-06-02,590.4515831215562
2009-06-03,609.6865606685859
2009-06-04,607.3575380721956
2009-06-05,612.1688796632246
2009-06-08,611.7827871977487
2009-06-09,605.6230050499538
2009-06-10,607.2894477422935
2009-06-11,598.0326914842449
2009-06-12,589.7573501615848
2009-06-15,604.4207825734181
2009-06-16,603.2691356898822
2009-06-17,618.4816433367616
2009-06-18,623.5629779588497
2009-06-19,625.7136132563545
2009-06-22,623.6367213020998
2009-06-23,615.4373377828842
2009-06-24,630.0274211698704
2009-06-25,635.392203493929
2009-06-26,633.9902992623142
2009-06-29,644.6889246021376
2009-06-30,648.2721492913137
2009-07-01,659.5052721513474
2009-07-02,674.0253074465887
2009-07-03,687.7411455699762
2009-07-06,692.1049700352492
2009-07-07,677.1843172303883
2009-07-08,691.2892734456963
2009-07-09,698.1897625796129
2009-07-10,703.4784114259935
2009-07-13,700.0094728496141
2009-07-14,716.1603151547259
2009-07-15,718.1209566245452
2009-07-16,716.6820913741769
2009-07-17,721.2692887878491
2009-07-20,730.2053198147552
2009-07-21,715.4380378310215
2009-07-22,726.8552136311146
2009-07-23,735.1558273889534
2009-07-24,735.6456941880692
2009-07-27,747.7691925669396
2009-07-28,748.6982099080069
2009-07-29,711.0759639673267
2009-07-30,721.5341829457973
2009-07-31,736.8705447600522
2009-08-03,729.73802780988
2009-08-04,736.4605241699898
2009-08-05,728.6779162084696
2009-08-06,720.1225507995349
2009-08-07,703.0113977100295
2009-08-10,704.2473457968566
2009-08-11,708.0384603960997
2009-08-12,677.0073192593721
2009-08-13,688.2666226868781
2009-08-14,675.4696622430222
2009-08-17,635.6984272704225
2009-08-18,641.2309206895503
2009-08-19,601.6775383508343
2009-08-20,626.5060943322351
2009-08-21,638.0138278256696
2009-08-24,649.656312722223
2009-08-25,628.6646238246532
2009-08-26,649.46454729477
2009-08-27,643.0302680306007
2009-08-28,614.284495577363
2009-08-31,566.6702337317063
2009-09-01,561.2236350433218
2009-09-02,573.5509151042866
2009-09-03,612.0940230383926
2009-09-04,623.2514748058699
2009-09-07,623.9660264614876
2009-09-08,636.9370608361841
2009-09-09,644.7463894525388
2009-09-10,636.6662642716336
2009-09-11,649.0246872074359
2009-09-14,660.8163612824106
2009-09-15,668.1502743528223
2009-09-16,659.9264510417277
2009-09-17,666.9189917886871
2009-09-18,640.3005974514198
2009-09-21,647.7355610856083
2009-09-22,624.3350254012034
2009-09-23,604.2885525967064
2009-09-24,609.5100124726296
2009-09-25,599.4402172420532
2009-09-28,579.7567027560998
2009-09-29,583.9405229321989
2009-09-30,591.872416781062
2009-10-01,594.1282914595876
2009-10-02,592.3587207181638
2009-10-05,591.4273390818146
2009-10-06,586.6349629488919
2009-10-07,589.2721531239167
2009-10-08,585.9991950478399
2009-10-09,625.8301669008362
2009-10-12,622.2519066556238
2009-10-13,631.7490035839547
2009-10-14,636.3354996628024
2009-10-15,637.3543750316475
2009-10-16,644.7132430993508
2009-10-19,664.9540423307656
2009-10-20,672.9405058391869
2009-10-21,665.3403044649694
2009-10-22,659.866014417042
2009-10-23,674.4163645092299
2009-10-26,680.6455195718914
2009-10-27,663.8352894088516
2009-10-28,671.7969219134507
2009-10-29,649.4895043031139
2009-10-30,660.5989029468988
2009-11-02,682.6005098665211
2009-11-03,696.6530235162896
2009-11-04,692.3875384748363
2009-11-05,692.911486425351
2009-11-06,696.9826018137837
2009-11-09,693.3670124874974
2009-11-10,696.414824405304
2009-11-11,691.0440077808926
2009-11-12,695.7688251387154
2009-11-13,699.7962948858536
2009-11-16,722.7471432246956
2009-11-17,728.4941650703822
2009-11-18,723.4589985662886
2009-11-19,730.1326633219414
2009-11-20,728.7119657668978
2009-11-23,732.668488893003
2009-11-24,709.7478004429227
2009-11-25,725.1875015373831
2009-11-26,704.0784213196364
2009-11-27,679.4875823049521
2009-11-30,705.8994834446501
2009-12-01,713.8023095677863
2009-12-02,726.0232475123856
2009-12-03,724.5860971063813
2009-12-04,728.3189697068782
2009-12-07,733.7179130224553
2009-12-08,735.6086482858732
2009-12-09,727.7161497144415
2009-12-10,732.3380281010523
2009-12-11,737.1039887445703
2009-12-14,736.49696122226
2009-12-15,741.8358087554519
2009-12-16,736.0921018531999
2009-12-17,726.726760062775
2009-12-18,703.6792749562958
2009-12-21,703.9872123479568
2009-12-22,686.4684356920549
2009-12-23,690.6621881078452
2009-12-24,720.7933923298333
2009-12-25,719.3142547183859
2009-12-28,728.5622145960505
2009-12-29,730.2542800224265
2009-12-30,738.3298858426112
2009-12-31,737.840583819289
2010-01-01,737.840583819289
2010-01-04,730.086435574785
2010-01-05,736.641515752811
2010-01-06,736.3390743222277
2010-01-07,724.1193646638841
2010-01-08,722.3869184863366
2010-01-11,707.3597410107088
2010-01-12,719.733702059307
2010-01-13,700.5584953129527
2010-01-14,714.4123654440044
2010-01-15,724.7838155022013
2010-01-18,730.9603310945686
2010-01-19,737.423272997351
2010-01-20,719.143380013155
2010-01-21,716.4398093251384
2010-01-22,692.527591509206
2010-01-25,682.8671412015474
2010-01-26,664.2364366695535
2010-01-27,658.9680004677803
2010-01-28,668.9074568132474
2010-01-29,671.4923673782705
2010-02-01,656.2958944354016
2010-02-02,655.415565872194
2010-02-03,678.0424826176555
2010-02-04,680.9533469548621
2010-02-05,666.2597366633612
2010-02-08,665.4270078599643
2010-02-09,667.7497053345584
2010-02-10,681.2281081181378
2010-02-11,688.4743543671694
2010-02-12,698.9387562742493
2010-02-15,699.6841949830849
2010-02-16,694.2458380449958
2010-02-17,696.6609156609566
2010-02-18,698.1436624632147
2010-02-19,703.9819776423707
2010-02-22,696.0266500122043
2010-02-23,696.0196160377905
2010-02-24,706.6416097257704
2010-02-25,723.2238650820141
2010-02-26,716.6558227999521
2010-03-01,734.9548903742285
2010-03-02,723.0627744578737
2010-03-03,722.4937083555266
2010-03-04,707.4472116459503
2010-03-05,710.0530199287618
2010-03-08,715.1111410483796
2010-03-09,724.2080533445887
2010-03-10,711.089485819795
2010-03-11,704.8938056563569
2010-03-12,689.8879066055418
2010-03-15,682.4135084259709
2010-03-16,680.1126816470355
2010-03-17,698.5317778439193
2010-03-18,706.0843074588909
2010-03-19,717.282880610758
2010-03-22,719.6394120832448
2010-03-23,716.454972240119
2010-03-24,727.1125598614169
2010-03-25,716.5828358004557
2010-03-26,724.3379891199311
2010-03-29,739.3705952678598
2010-03-30,747.6231821732996
2010-03-31,736.2949620101472
2010-04-01,747.5100006429122
2010-04-02,755.5465537677993
2010-04-05,757.2806775723974
2010-04-06,765.7669472254477
2010-04-07,767.1973877466236
2010-04-08,756.5629451961705
2010-04-09,761.5236510331836
2010-04-12,749.6816738771965
2010-04-13,756.2043656717613
2010-04-14,760.258988701739
2010-04-15,760.9887574239297
2010-04-16,758.3830776371506
2010-04-19,720.9783274434219
2010-04-20,725.6874650268135
2010-04-21,748.4464240841342
2010-04-22,752.6415049285844
2010-04-23,745.6456687929231
2010-04-26,746.7528282386038
2010-04-27,735.0345739099762
2010-04-28,738.9308384833718
2010-04-29,716.4484296208714
2010-04-30,709.1491656881763
2010-05-03,715.6889473679572
2010-05-04,719.5514806406765
2010-05-05,733.89378436701
2010-05-06,707.3173932787764
2010-05-07,689.4295280883723
2010-05-10,680.9892809892747
2010-05-11,677.1827503805619
2010-05-12,673.0394922596944
2010-05-13,703.3593570582685
2010-05-14,710.0836410444725
2010-05-17,673.7634733813137
2010-05-18,684.8904777195086
2010-05-19,688.0557101905165
2010-05-20,677.808031255074
2010-05-21,678.5791184836513
2010-05-24,720.4540237476425
2010-05-25,718.0443620715882
2010-05-26,718.6463241846895
2010-05-27,732.7325605862818
2010-05-28,736.6592249244791
2010-05-31,722.7952718391905
2010-06-01,709.4989141891347
2010-06-02,720.2991541190977
2010-06-03,719.3934256368449
2010-06-04,731.4950496630103
2010-06-07,736.4997593277444
2010-06-08,742.9041891741765
2010-06-09,750.16048055191
2010-06-10,751.3455484085415
2010-06-11,746.0207306369358
2010-06-14,734.8702212232455
2010-06-15,733.0193131262421
2010-06-16,732.5134336830905
2010-06-17,713.3928000053995
2010-06-18,681.3541430950927
2010-06-21,699.0862793991284
2010-06-22,706.5507559259663
2010-06-23,705.9713514504336
2010-06-24,702.8066756671373
2010-06-25,692.6719735142805
2010-06-28,676.5935190432338
2010-06-29,649.608768361891
2010-06-30,646.6995122149849
2010-07-01,621.3740032509482
2010-07-02,603.2661192919551
2010-07-05,600.2270456297056
2010-07-06,612.2934202055708
2010-07-07,624.2944599312237
2010-07-08,619.1848066046261
2010-07-09,641.2928950376227
2010-07-12,648.4036744602683
2010-07-13,636.2759700752546
2010-07-14,634.417048866272
2010-07-15,613.2041230386716
2010-07-16,611.9103514625618
2010-07-19,623.9468402668807
2010-07-20,646.1371136249345
2010-07-21,651.8082888031187
2010-07-22,654.9124554233621
2010-07-23,660.0411221115236
2010-07-26,666.872613289861
2010-07-27,666.780707388839
2010-07-28,680.1407606281099
2010-07-29,677.7905521884092
2010-07-30,680.6765704274851
2010-08-02,684.4849636558562
2010-08-03,671.9732985672159
2010-08-04,683.3451227526589
2010-08-05,689.5872087090972
2010-08-06,697.8659234370228
2010-08-09,710.128879414028
2010-08-10,695.694036473864
2010-08-11,711.693645367223
2010-08-12,705.2632099926155
2010-08-13,722.5731554023048
2010-08-16,733.4365221277652
2010-08-17,736.5140928734036
2010-08-18,738.7590779482147
2010-08-19,737.8508044637844
2010-08-20,729.6336261300272
2010-08-23,734.1494214261244
2010-08-24,739.7629855646343
2010-08-25,728.58027934036
2010-08-26,727.023377599148
2010-08-27,734.6441687214254
2010-08-30,758.7098799881345
2010-08-31,764.0683072021901
2010-09-01,748.8097877520421
2010-09-02,759.7695394910949
2010-09-03,762.5713637725635
2010-09-06,762.8768883465534
2010-09-07,775.4794788711868
2010-09-08,785.2631889377111
2010-09-09,780.5174519985559
2010-09-10,794.7739522497363
2010-09-13,802.714910880745
2010-09-14,799.5355674453986
2010-09-15,783.9957001221869
2010-09-16,767.7877497569334
2010-09-17,775.0557334944449
2010-09-20,764.324139720986
2010-09-21,760.4713574046456
2010-09-22,744.6512396910495
2010-09-23,749.0354834708248
2010-09-24,741.0871253425726
2010-09-27,766.6282663956686
2010-09-28,765.194473800001
2010-09-29,754.8158509459317
2010-09-30,762.8144394209929
2010-10-01,757.5704889954095
2010-10-04,761.1696617311987
2010-10-05,752.4796941345711
2010-10-06,749.7708864232259
2010-10-07,747.0279205893185
2010-10-08,771.5458754838264
2010-10-11,767.1903628243604
2010-10-12,774.2717192510304
2010-10-13,765.4533740204445
2010-10-14,743.5507884929344
2010-10-15,752.256744662818
2010-10-18,735.2918123551588
2010-10-19,772.454370159145
2010-10-20,769.7651408355575
2010-10-21,775.5569741668546
2010-10-22,786.8522579189917
2010-10-25,806.9440124598519
2010-10-26,814.8767574440656
2010-10-27,810.1547004295147
2010-10-28,799.4710179612482
2010-10-29,809.0178307027005
2010-11-01,835.4497467601667
2010-11-02,820.2710972530452
2010-11-03,805.5375520697685
2010-11-04,820.5526749773969
2010-11-05,845.8077258450751
2010-11-08,867.2840378912152
2010-11-09,884.2249993725676
2010-11-10,909.0912084417555
2010-11-11,903.5519304298496
2010-11-12,851.1801428055118
2010-11-15,884.3895649183175
2010-11-16,855.5396926789575
2010-11-17,816.5658823687901
2010-11-18,828.0320805516336
2010-11-19,850.4048882193705
2010-11-22,864.4535385768477
2010-11-23,862.6105805471157
2010-11-24,890.6225422778242
2010-11-25,894.0312383584331
2010-11-26,898.241762887603
2010-11-29,912.8308653174821
2010-11-30,895.3305997980799
2010-12-01,884.2417706746172
2010-12-02,875.2479519650051
2010-12-03,851.4091197957599
2010-12-06,842.5132857471485
2010-12-07,853.5116726747973
2010-12-08,861.5137369452137
2010-12-09,846.241405834781
2010-12-10,858.4536030942719
2010-12-13,870.4023816424647
2010-12-14,880.5128779826697
2010-12-15,879.8105143771979
2010-12-16,887.8505372088747
2010-12-17,888.1036767895354
2010-12-20,872.9421563020097
2010-12-21,877.0377310023666
2010-12-22,872.6996921308889
2010-12-23,859.0024293661
2010-12-24,844.8935028891337
2010-12-27,820.0410963553938
2010-12-28,807.2494743999227
2010-12-29,824.2329426889429
2010-12-30,824.465977084782
2010-12-31,838.9410431882243
2011-01-03,842.3000722116168
2011-01-04,851.5442039059049
2011-01-05,858.3893691253351
2011-01-06,857.1987776295548
2011-01-07,850.0918142391631
2011-01-10,825.9729279056505
2011-01-11,821.9738628870499
2011-01-12,815.6282276763777
2011-01-13,806.180040869298
2011-01-14,792.2338461445324
2011-01-17,762.4305997223073
2011-01-18,761.7149086116996
2011-01-19,778.557679639933
2011-01-20,756.5561150714863
2011-01-21,746.5475655492723
2011-01-24,720.2252147296475
2011-01-25,713.3736305138686
2011-01-26,728.2283280171424
2011-01-27,744.3428849469406
2011-01-28,762.7582068633493
2011-01-31,768.3587542236929
2011-02-01,766.6979091284859
2011-02-02,765.7540417626242
2011-02-03,775.7536176876295
2011-02-04,780.1606583075164
2011-02-07,780.794326419558
2011-02-08,773.4272646796428
2011-02-09,760.3992983350728
2011-02-10,788.6761822059042
2011-02-11,801.6249993070156
2011-02-14,827.4906793683305
2011-02-15,828.0105192843174
2011-02-16,843.6578892610395
2011-02-17,842.916878482691
2011-02-18,830.6775464268902
2011-02-21,845.2037579504055
2011-02-22,819.8802430227811
2011-02-23,821.7396803595102
2011-02-24,823.4976463202185
2011-02-25,824.233972885639
2011-02-28,834.8153098358425
2011-03-01,835.8443242965129
2011-03-02,828.6597124688693
2011-03-03,807.8604531848324
2011-03-04,812.1095321419866
2011-03-07,820.0043151580361
2011-03-08,829.6527372340017
2011-03-09,830.5402806807441
2011-03-10,830.921350206125
2011-03-11,825.4019424144401
2011-03-14,825.6336878421869
2011-03-15,814.2220338205043
2011-03-16,829.126292373676
2011-03-17,808.4504690938887
2011-03-18,808.801399718596
2011-03-21,799.6941504981042
2011-03-22,795.8540517516495
2011-03-23,811.3942093900395
2011-03-24,804.4437943051598
2011-03-25,812.3802031272014
2011-03-28,804.9333090114267
2011-03-29,789.0143219080607
2011-03-30,788.7892165506269
2011-03-31,779.9131864220869
2011-04-01,787.7054433220673
2011-04-04,782.8080509490298
2011-04-05,784.3785162068115
2011-04-06,773.0594910714852
2011-04-07,778.8225341628413
2011-04-08,784.923891773421
2011-04-11,781.2818300934201
2011-04-12,775.04638743827
2011-04-13,783.3948253917437
2011-04-14,782.3682141432616
2011-04-15,781.9659272920167
2011-04-18,788.9110372142659
2011-04-19,774.0170943641644
2011-04-20,773.8043964063471
2011-04-21,777.0211208205823
2011-04-22,776.9940843419809
2011-04-25,765.8904704418089
2011-04-26,754.3963999743138
2011-04-27,747.3127244987623
2011-04-28,717.2765112525042
2011-04-29,731.356997042436
2011-05-02,728.6312599886901
2011-05-03,738.5087695787269
2011-05-04,723.3843665186463
2011-05-05,737.3593167204663
2011-05-06,748.8432549824151
2011-05-09,765.4371615527017
2011-05-10,763.0563879564107
2011-05-11,765.3778296687545
2011-05-12,760.8506537833504
2011-05-13,763.3479093893106
2011-05-16,755.2478960853256
2011-05-17,757.6173021282801
2011-05-18,759.3012773212909
2011-05-19,757.1547236950809
2011-05-20,763.6621552434486
2011-05-23,744.9037213747612
2011-05-24,743.5963779957027
2011-05-25,739.1930827446665
2011-05-26,731.3135864701429
2011-05-27,708.3459883650374
2011-05-30,704.6255411924515
2011-05-31,715.8479914700679
2011-06-01,718.5473185664345
2011-06-02,712.8265670987192
2011-06-03,716.403316163226
2011-06-06,714.6126758126161
2011-06-07,718.3670712627455
2011-06-08,725.5717139199242
2011-06-09,715.1296285915919
2011-06-10,722.5245204738231
2011-06-13,725.5579510853764
2011-06-14,735.1896597616335
2011-06-15,738.2105672033283
2011-06-16,736.5936846985254
2011-06-17,715.5453404906689
2011-06-20,709.8383198525829
2011-06-21,718.2618058690335
2011-06-22,716.5445863983917
2011-06-23,746.168308734442
2011-06-24,759.9887781101808
2011-06-27,758.8722991270936
2011-06-28,761.1461561108076
