Date,CHINA MOMENTUM
1998-12-31,1000.0
1999-01-01,1000.0
1999-01-04,976.8121123731238
1999-01-05,967.6804556379408
1999-01-06,1003.9127249739778
1999-01-07,1031.3361205934127
1999-01-08,1026.538546530953
1999-01-11,1003.2944681292167
1999-01-12,963.7388286501993
1999-01-13,853.897947576522
1999-01-14,845.7397272102246
1999-01-15,877.3520522057869
1999-01-18,888.5114451005568
1999-01-19,875.5970927937108
1999-01-20,836.8020216428697
1999-01-21,807.5143014758362
1999-01-22,762.3104159488747
1999-01-25,764.7605277843637
1999-01-26,791.6539652867398
1999-01-27,845.4599441439382
1999-01-28,849.3697195394607
1999-01-29,844.5536952189532
1999-02-01,833.0237601228589
1999-02-02,812.3114416344207
1999-02-03,795.6027144799573
1999-02-04,800.7998248669516
1999-02-05,789.4720466125776
1999-02-08,791.1016403102899
1999-02-09,820.8962596800981
1999-02-10,804.042549054401
1999-02-11,811.4225736630033
1999-02-12,825.8521997193744
1999-02-15,822.1747158209665
1999-02-16,826.373606176767
1999-02-17,821.3100056808046
1999-02-18,821.0880425292621
1999-02-19,813.4444491399238
1999-02-22,800.8386724237456
1999-02-23,804.7324212099015
1999-02-24,816.0996132332562
1999-02-25,807.6239375621152
1999-02-26,843.8960575088691
1999-03-01,872.4620251979236
1999-03-02,854.3872627629037
1999-03-03,876.5952172614873
1999-03-04,886.1223477977109
1999-03-05,879.6555469447366
1999-03-08,883.2419701530972
1999-03-09,874.7631606827952
1999-03-10,864.8120048565477
1999-03-11,879.1367649642834
1999-03-12,867.6969501726564
1999-03-15,868.9134211555851
1999-03-16,871.6901601822965
1999-03-17,911.6273052127489
1999-03-18,947.2396224519817
1999-03-19,957.4627897801117
1999-03-22,999.6726067560222
1999-03-23,1014.7628020073151
1999-03-24,1004.2053470550504
1999-03-25,995.0661949657205
1999-03-26,992.441542428337
1999-03-29,972.8268794417809
1999-03-30,957.7840967054393
1999-03-31,955.6390089006799
1999-04-01,968.002636387832
1999-04-02,972.929322308723
1999-04-05,978.655952963658
1999-04-06,976.4418469180146
1999-04-07,1008.8947193028209
1999-04-08,1021.8172847759513
1999-04-09,1055.7585847943603
1999-04-12,1065.6439244236667
1999-04-13,1058.8953724391904
1999-04-14,1025.3848445423257
1999-04-15,1040.0042816379023
1999-04-16,1079.8854482367844
1999-04-19,1124.7635204768485
1999-04-20,1150.2728747236317
1999-04-21,1177.8094206069916
1999-04-22,1196.459668970937
1999-04-23,1182.9510579088321
1999-04-26,1175.1301442739225
1999-04-27,1183.824804560963
1999-04-28,1160.6132977375362
1999-04-29,1159.9403861141532
1999-04-30,1193.0453941197716
1999-05-03,1195.2646625709249
1999-05-04,1207.7595020261097
1999-05-05,1199.2653532148167
1999-05-06,1235.5471572230547
1999-05-07,1245.831635946038
1999-05-10,1206.1652355161214
1999-05-11,1219.8638950441232
1999-05-12,1219.3431675725462
1999-05-13,1225.1489938752372
1999-05-14,1222.2881638961337
1999-05-17,1193.004258186297
1999-05-18,1204.9979208528734
1999-05-19,1207.144377403756
1999-05-20,1195.7988615674856
1999-05-21,1169.6417852999173
1999-05-24,1171.1803349353108
1999-05-25,1168.4492625958483
1999-05-26,1170.2531534096881
1999-05-27,1142.3236659002885
1999-05-28,1106.6066813939399
1999-05-31,1154.7610189802754
1999-06-01,1207.0599719385648
1999-06-02,1195.2404246749852
1999-06-03,1189.400778444253
1999-06-04,1198.5495254369862
1999-06-07,1215.7794579272063
1999-06-08,1207.536850610113
1999-06-09,1211.5448443490552
1999-06-10,1280.4791818851172
1999-06-11,1348.3080354903198
1999-06-14,1393.1352693018612
1999-06-15,1344.71696227781
1999-06-16,1385.9796872860181
1999-06-17,1432.2669443043162
1999-06-18,1425.347123001613
1999-06-21,1497.60195578401
1999-06-22,1547.414984234421
1999-06-23,1621.5251098383612
1999-06-24,1599.9185888629495
1999-06-25,1578.2538408882037
1999-06-28,1673.0153967286194
1999-06-29,1753.7493405474609
1999-06-30,1756.4068663722674
1999-07-01,1745.0199615567954
1999-07-02,1769.7202887296926
1999-07-05,1805.7008395993828
1999-07-06,1737.914007105679
1999-07-07,1672.0709742727827
1999-07-08,1694.7297992443346
1999-07-09,1719.5132801297248
1999-07-12,1751.8650178502853
1999-07-13,1707.45977760879
1999-07-14,1635.8563853853689
1999-07-15,1608.1692633453308
1999-07-16,1575.352491332864
1999-07-19,1503.0491951678557
1999-07-20,1509.3097893966105
1999-07-21,1521.0443664466845
1999-07-22,1498.1991744623012
1999-07-23,1510.880197840683
1999-07-26,1436.550927340984
1999-07-27,1443.9467572191536
1999-07-28,1467.5959881016674
1999-07-29,1475.3481138526818
1999-07-30,1506.2270452647979
1999-08-02,1538.9019978086694
1999-08-03,1537.8336303489643
1999-08-04,1494.551048132282
1999-08-05,1457.282772250224
1999-08-06,1425.0392355251697
