Date,SOUTH AFRICA MOMENTUM
1999-08-04,1371.9053808486494
1999-08-05,1351.5539412439646
1999-08-06,1340.5049897177234
1999-08-09,1352.7403566751286
1999-08-10,1330.1423979337808
1999-08-11,1364.0118209916088
1999-08-12,1385.756570371764
1999-08-13,1392.5498213571714
1999-08-16,1392.2442692502714
1999-08-17,1395.266797321478
1999-08-18,1400.1166835624554
1999-08-19,1380.787882764426
1999-08-20,1388.7905734149892
1999-08-23,1410.6795106145826
1999-08-24,1415.379163434142
1999-08-25,1427.0762131391077
1999-08-26,1424.3820064279892
1999-08-27,1419.0461394613124
1999-08-30,1416.083286138598
1999-08-31,1391.0641831910214
1999-09-01,1402.0050043671388
1999-09-02,1365.3271922564186
1999-09-03,1394.8249731136918
1999-09-06,1390.4833775779834
1999-09-07,1379.8217554958485
1999-09-08,1349.1229271688867
1999-09-09,1340.3818058159343
1999-09-10,1355.251190304365
1999-09-13,1368.5740817918866
1999-09-14,1385.7362552443478
1999-09-15,1392.0893737930223
1999-09-16,1373.1622516195423
1999-09-17,1374.0082162872327
1999-09-20,1371.4120898729057
1999-09-21,1353.0365488422178
1999-09-22,1337.4574415449706
1999-09-23,1359.161481747967
1999-09-24,1355.2355167356986
1999-09-27,1387.0537214391647
1999-09-28,1418.473945782581
1999-09-29,1394.518273856812
1999-09-30,1389.174443968254
1999-10-01,1393.0146860003485
1999-10-04,1455.2997991603354
1999-10-05,1471.436069978399
1999-10-06,1445.9277751246425
1999-10-07,1470.4631414301857
1999-10-08,1508.441456990781
1999-10-11,1509.816572278499
1999-10-12,1501.9047185474856
1999-10-13,1461.4809892689223
1999-10-14,1440.202162205761
1999-10-15,1376.3612265958186
1999-10-18,1379.3172259021721
1999-10-19,1409.219556273702
1999-10-20,1409.1404807347467
1999-10-21,1375.0771344430425
1999-10-22,1421.5588119208287
1999-10-25,1428.8691594610657
1999-10-26,1449.2557794123104
1999-10-27,1452.131514271809
1999-10-28,1479.3405235471641
1999-10-29,1489.3182301042377
1999-11-01,1496.9442038786308
1999-11-02,1494.6828958998974
1999-11-03,1496.0931473143164
1999-11-04,1542.0989464106583
1999-11-05,1563.2410228160604
1999-11-08,1583.2117498247253
1999-11-09,1611.4249021565595
1999-11-10,1565.4614229240142
1999-11-11,1581.0989397191793
1999-11-12,1596.4880837413727
1999-11-15,1617.4824280802327
1999-11-16,1631.1316579087977
1999-11-17,1600.5616344120858
1999-11-18,1607.7662597916274
1999-11-19,1635.8742612117899
1999-11-22,1633.7246767940153
1999-11-23,1661.9260958770853
1999-11-24,1677.8101095403074
1999-11-25,1677.5086043205315
1999-11-26,1710.346330570539
1999-11-29,1704.8462127958921
1999-11-30,1693.2166857463285
1999-12-01,1710.9984779490985
1999-12-02,1729.3259270278422
1999-12-03,1744.2058455529318
1999-12-06,1720.4939018982293
1999-12-07,1731.573923074534
1999-12-08,1752.8835645234874
1999-12-09,1773.9154613830478
1999-12-10,1780.4908394741215
1999-12-13,1806.7083180795244
1999-12-14,1810.7751060252053
1999-12-15,1817.7546856353829
1999-12-16,1793.2355123326531
1999-12-17,1849.3277479758563
1999-12-20,1892.9556191368854
1999-12-21,1886.5572872855446
1999-12-22,1885.1457520199574
1999-12-23,1865.3860888366423
1999-12-24,1892.2057418219717
1999-12-27,1897.9452721601533
1999-12-28,1897.5255877568036
1999-12-29,1906.451217619199
1999-12-30,1911.0585189091685
1999-12-31,1911.0585189091685
2000-01-03,1898.3372983302243
2000-01-04,1859.6010578063301
2000-01-05,1848.2959519866213
2000-01-06,1847.3027799442723
2000-01-07,1937.8581669266873
2000-01-10,2013.6899468830877
2000-01-11,2012.462547768022
2000-01-12,2017.5905904882795
2000-01-13,2057.0210875718844
2000-01-14,2122.4238898183585
2000-01-17,2199.0538833717005
2000-01-18,2186.81647373744
2000-01-19,2158.5905319450967
2000-01-20,2146.857500446474
2000-01-21,2104.626221006979
2000-01-24,2093.172464455595
2000-01-25,2013.119457855379
2000-01-26,1985.2746966380414
2000-01-27,1995.6490037096685
2000-01-28,1964.1107008024283
2000-01-31,1964.9623823305483
2000-02-01,2058.7053855907784
2000-02-02,2079.2885722498995
2000-02-03,2106.797360085795
2000-02-04,2049.2115791620263
2000-02-07,2063.9364472677335
2000-02-08,2069.295020178417
2000-02-09,2103.4866806316863
2000-02-10,2088.1408137879266
2000-02-11,2078.415415565432
2000-02-14,2081.803067601716
2000-02-15,2050.9804736130886
2000-02-16,2021.2422720146892
2000-02-17,2070.854246531481
2000-02-18,2083.300055962231
2000-02-21,2042.809452527699
2000-02-22,1967.4584404842035
2000-02-23,2017.0197410915393
2000-02-24,2071.7208964434903
2000-02-25,2103.059208727545
2000-02-28,2064.4183496402
2000-02-29,2095.648688821531
2000-03-01,2117.542881068654
2000-03-02,2082.917694687739
2000-03-03,2043.635140211086
2000-03-06,2038.0440299653917
2000-03-07,2047.2194404274603
2000-03-08,2047.8109805202987
2000-03-09,2056.1090436033605
2000-03-10,2095.0382630911495
2000-03-13,2034.9169061471598
2000-03-14,2132.9178932168447
2000-03-15,2114.8000834880377
2000-03-16,2098.3654949120155
2000-03-17,2095.2260252798965
2000-03-20,2051.2772950102953
2000-03-21,2051.4318573960722
2000-03-22,2084.196087968755
2000-03-23,2079.950833552342
2000-03-24,2085.676483768318
2000-03-27,2119.635799071206
2000-03-28,2067.4275062792162
2000-03-29,2071.211140146534
2000-03-30,1989.5576275697958
2000-03-31,1958.6748146567904
2000-04-03,1978.3746033213163
2000-04-04,1948.8073882799767
2000-04-05,1823.9390654445149
2000-04-06,1887.1449855968133
2000-04-07,1888.7370618302778
2000-04-10,1902.4457662421876
2000-04-11,1831.7365112600908
2000-04-12,1818.9463102104278
2000-04-13,1718.892756610713
2000-04-14,1668.5423985678183
2000-04-17,1507.0240912793286
2000-04-18,1625.2066358990546
2000-04-19,1683.972456925805
2000-04-20,1693.319106847476
2000-04-21,1693.319106847476
2000-04-24,1681.81202394157
2000-04-25,1746.2981019271715
2000-04-26,1774.8524562206405
2000-04-27,1779.8363698658527
2000-04-28,1819.637610037584
2000-05-01,1822.7251438560656
2000-05-02,1831.7449338478878
2000-05-03,1837.122686575914
2000-05-04,1813.0541948416392
2000-05-05,1780.8281990333571
2000-05-08,1771.5838037166582
2000-05-09,1764.9644904679442
2000-05-10,1732.0056477692435
2000-05-11,1759.499010572257
2000-05-12,1755.6866090209442
2000-05-15,1756.5334737536668
2000-05-16,1804.9461382999527
2000-05-17,1790.756829064063
2000-05-18,1760.3427963929744
2000-05-19,1706.7335006587648
2000-05-22,1660.166808281646
2000-05-23,1639.853845621458
2000-05-24,1601.1674557650067
2000-05-25,1639.4938497089795
2000-05-26,1591.9950610483227
2000-05-29,1621.9241899234544
2000-05-30,1643.6318266796293
2000-05-31,1693.5871168446558
2000-06-01,1676.1147471159222
2000-06-02,1717.5391933592462
2000-06-05,1716.1916425782417
2000-06-06,1701.0537854983468
2000-06-07,1707.1834396187994
2000-06-08,1702.8563171883713
2000-06-09,1717.1647886994072
2000-06-12,1722.5089549191446
2000-06-13,1705.1102675648983
2000-06-14,1711.170245463942
2000-06-15,1707.777210586869
2000-06-16,1715.1962337188152
2000-06-19,1713.3435336889925
2000-06-20,1725.3530232221358
2000-06-21,1718.5439787040893
2000-06-22,1725.8958729381131
2000-06-23,1733.7586911055168
2000-06-26,1742.8758844039696
2000-06-27,1750.0810460044668
2000-06-28,1735.2866589539735
2000-06-29,1711.9350652293003
2000-06-30,1714.5802707741127
2000-07-03,1722.4165332217908
2000-07-04,1750.5172571756914
2000-07-05,1743.3384320953764
2000-07-06,1708.7052065969044
2000-07-07,1707.901723842598
2000-07-10,1717.643581473282
2000-07-11,1718.463986333109
2000-07-12,1751.0396281015587
2000-07-13,1780.2162257202676
2000-07-14,1793.9961081032602
2000-07-17,1792.3708160843314
2000-07-18,1783.0292465841255
2000-07-19,1799.2428262820135
2000-07-20,1802.1736137335258
2000-07-21,1804.3090715825945
2000-07-24,1789.2444775867853
2000-07-25,1766.2434567996074
2000-07-26,1758.3748760168448
2000-07-27,1759.1731243212946
2000-07-28,1764.0647753333153
2000-07-31,1754.2945654226685
2000-08-01,1759.1434563575358
2000-08-02,1793.7760992523638
2000-08-03,1806.4956276633643
2000-08-04,1818.6360919758765
2000-08-07,1830.5930010619759
2000-08-08,1848.360648799766
2000-08-09,1848.1854037779995
2000-08-10,1877.1064259493157
2000-08-11,1893.6253419657978
2000-08-14,1921.5779792115043
2000-08-15,1881.2473746377837
2000-08-16,1895.8390318923916
2000-08-17,1881.6609120495987
2000-08-18,1884.5319888108988
2000-08-21,1907.0994650095424
2000-08-22,1926.8500327200777
2000-08-23,1927.695037416778
2000-08-24,1918.9115228884157
2000-08-25,1923.2966447782594
2000-08-28,1936.6156718460443
2000-08-29,1960.3898470792228
2000-08-30,1971.8669391826725
2000-08-31,2011.373765321299
2000-09-01,2012.8667517948236
2000-09-04,2048.15820014758
2000-09-05,2030.75670362195
2000-09-06,2027.5249114548378
2000-09-07,2026.0588555878987
2000-09-08,2029.3982731662127
2000-09-11,2027.6123681901745
2000-09-12,2006.1870890803748
2000-09-13,2006.0970446232718
2000-09-14,2014.641071278264
2000-09-15,1984.1076987064207
2000-09-18,1987.7791346643548
2000-09-19,1958.5761274136148
2000-09-20,1960.0593228564874
2000-09-21,1919.1388989269299
2000-09-22,1862.9015848416566
2000-09-25,1881.058031294957
2000-09-26,1882.6941946879854
2000-09-27,1897.7278934905019
2000-09-28,1893.8924489514316
2000-09-29,1909.4577106389959
2000-10-02,1925.043377042023
2000-10-03,1932.4200881272602
2000-10-04,1923.062461989595
2000-10-05,1908.4863385793253
2000-10-06,1893.8280386907652
2000-10-09,1864.6814507171875
2000-10-10,1849.5988472774495
2000-10-11,1798.1013378864245
2000-10-12,1787.152399751537
2000-10-13,1780.8989246653214
2000-10-16,1816.5534117428356
2000-10-17,1800.6829159707172
2000-10-18,1703.8890317352548
2000-10-19,1793.4718027663139
2000-10-20,1829.4006750844285
2000-10-23,1848.5311177793783
2000-10-24,1845.8298728335508
2000-10-25,1814.7316087132017
2000-10-26,1796.288891789905
2000-10-27,1781.3660074066474
2000-10-30,1783.0439848871497
2000-10-31,1820.881475029158
2000-11-01,1841.2349274711664
2000-11-02,1889.7387924351124
2000-11-03,1873.2017067442857
2000-11-06,1859.293668918694
2000-11-07,1842.7840579025733
2000-11-08,1853.4177116869014
2000-11-09,1810.7595384734418
2000-11-10,1802.3300129902693
2000-11-13,1779.2672689623225
2000-11-14,1822.7469591314514
2000-11-15,1823.97454853452
2000-11-16,1826.0942587882914
2000-11-17,1811.3712639959908
2000-11-20,1782.6934008901596
2000-11-21,1782.9396956767062
2000-11-22,1753.552264446408
2000-11-23,1730.4368591011714
2000-11-24,1752.835711895227
2000-11-27,1773.9779043687386
2000-11-28,1769.028271182583
2000-11-29,1765.4080195583938
2000-11-30,1673.3158019893947
2000-12-01,1672.9972919743782
2000-12-04,1668.6812694297491
2000-12-05,1677.307450282813
2000-12-06,1749.036792582506
2000-12-07,1718.2642231884356
2000-12-08,1741.3448676756316
2000-12-11,1793.6716237186918
2000-12-12,1786.7591596372013
2000-12-13,1776.3065136629998
2000-12-14,1727.6823743860239
2000-12-15,1686.9275696645473
2000-12-18,1715.2569850107902
2000-12-19,1716.9489722660203
2000-12-20,1698.9490288024047
2000-12-21,1674.8622939093727
2000-12-22,1717.6914143845418
2000-12-25,1717.6914143845418
2000-12-26,1709.968734308085
2000-12-27,1724.713567052685
2000-12-28,1740.4862201380242
2000-12-29,1707.707041513048
2001-01-01,1707.707041513048
2001-01-02,1664.0431025895318
2001-01-03,1636.3358861241204
2001-01-04,1691.5264708186141
2001-01-05,1670.5452066369376
2001-01-08,1662.9210881873057
2001-01-09,1651.5912300877742
2001-01-10,1618.6335263652356
2001-01-11,1637.8083006872632
2001-01-12,1666.1639601468028
2001-01-15,1701.2978991162431
2001-01-16,1683.4971615106256
2001-01-17,1719.5264548895466
2001-01-18,1694.117846191586
2001-01-19,1706.6358136001345
2001-01-22,1688.3724962671079
2001-01-23,1692.9808486533605
2001-01-24,1733.5440390462413
2001-01-25,1766.5148617194238
2001-01-26,1761.0090949681644
2001-01-29,1799.631656299086
2001-01-30,1828.7071433955246
2001-01-31,1819.953440222465
2001-02-01,1857.8549469826262
2001-02-02,1849.6126608344784
2001-02-05,1836.2196970619398
2001-02-06,1864.0575263620337
2001-02-07,1813.5835020305235
2001-02-08,1835.2278914635892
2001-02-09,1854.7572331320516
2001-02-12,1865.6313586459166
2001-02-13,1867.6456554047768
2001-02-14,1839.6086089258465
2001-02-15,1896.3821199150236
2001-02-16,1858.6371789064374
2001-02-19,1882.5454261266734
2001-02-20,1906.8380273310675
2001-02-21,1874.233946780767
2001-02-22,1864.5544518703923
2001-02-23,1831.1681323134683
2001-02-26,1857.2978777820838
2001-02-27,1879.5385046030685
2001-02-28,1857.682223537284
2001-03-01,1820.3835351278658
2001-03-02,1792.065971404622
2001-03-05,1810.3658573275163
2001-03-06,1794.760064806947
2001-03-07,1801.0709601126557
2001-03-08,1832.8856417358134
2001-03-09,1815.7366159329522
2001-03-12,1812.173125580647
2001-03-13,1808.8925892670284
2001-03-14,1748.3103169247568
2001-03-15,1757.3079622304303
2001-03-16,1721.2595178213016
2001-03-19,1720.6716182431455
2001-03-20,1736.0380652678623
2001-03-21,1744.5485039674481
2001-03-22,1725.8502388311795
2001-03-23,1723.4732895328948
2001-03-26,1759.850228879236
2001-03-27,1742.2214055379723
2001-03-28,1721.2582437170915
2001-03-29,1710.7938976095134
2001-03-30,1653.3829387690137
2001-04-02,1628.8875385817703
2001-04-03,1586.5966294592783
2001-04-04,1577.976513581426
2001-04-05,1638.4179016727612
2001-04-06,1607.7491443004285
2001-04-09,1637.0626667941826
2001-04-10,1699.4657198787097
2001-04-11,1758.7290173311071
2001-04-12,1744.706655510737
2001-04-13,1744.706655510737
2001-04-16,1758.8080360844244
2001-04-17,1754.3688612632686
2001-04-18,1807.3947052733588
2001-04-19,1787.7890857762163
2001-04-20,1750.1283052393528
2001-04-23,1736.7322730202147
2001-04-24,1764.0093413195889
2001-04-25,1767.1640608382052
2001-04-26,1788.090948047294
2001-04-27,1818.511340370279
2001-04-30,1877.1563847930267
2001-05-01,1869.122839871373
2001-05-02,1840.0362354034555
2001-05-03,1823.0256259904063
2001-05-04,1833.7678440284872
2001-05-07,1863.163757621765
2001-05-08,1870.3367106101866
2001-05-09,1890.3429054865055
2001-05-10,1907.4106791406866
2001-05-11,1913.8961718708028
2001-05-14,1909.2942061832482
2001-05-15,1908.6897480557323
2001-05-16,1938.917468571074
2001-05-17,1992.688867861109
2001-05-18,2016.2036119187633
2001-05-21,2063.7138848021873
2001-05-22,2074.401390341184
2001-05-23,2057.77022753969
2001-05-24,2060.9496909483005
2001-05-25,2071.4304199561557
2001-05-28,2086.6542580964956
2001-05-29,2087.0226197851407
2001-05-30,2083.6985241308475
2001-05-31,2107.2473221800133
2001-06-01,2067.094464599061
2001-06-04,2058.192031175044
2001-06-05,2058.613368465554
2001-06-06,2040.455002054643
2001-06-07,2036.936076143563
2001-06-08,2037.3029720050229
2001-06-11,2044.9921706515597
2001-06-12,2021.7367646063312
2001-06-13,2002.7936509940323
2001-06-14,1970.8791843901295
2001-06-15,1950.7697472168418
2001-06-18,1941.0439931941078
2001-06-19,1988.1478727703927
2001-06-20,1973.6648943713653
2001-06-21,1983.3313730287732
2001-06-22,1976.6743244591582
2001-06-25,1976.0949211374252
2001-06-26,1975.9821750264014
2001-06-27,1989.3687115237817
2001-06-28,2001.8699776105577
2001-06-29,2002.8380545165594
2001-07-02,2007.5305061608537
2001-07-03,1986.2820014590795
2001-07-04,1944.3058732771697
2001-07-05,1917.2857498422395
2001-07-06,1877.857000204795
2001-07-09,1871.9652313485658
2001-07-10,1861.714493581767
2001-07-11,1847.621196693551
2001-07-12,1881.9332584783394
2001-07-13,1897.721102446284
2001-07-16,1892.1041187404246
2001-07-17,1836.1501000723708
2001-07-18,1745.9190424107871
2001-07-19,1789.8555743512522
2001-07-20,1761.320983387055
2001-07-23,1759.7886542841013
2001-07-24,1717.5873561655285
2001-07-25,1683.2647159140715
2001-07-26,1694.9754968621007
2001-07-27,1712.3635635186786
2001-07-30,1723.6713704575343
2001-07-31,1710.6867891344411
2001-08-01,1743.110185494155
2001-08-02,1789.463419836545
2001-08-03,1771.7794645109268
2001-08-06,1749.7069597418802
2001-08-07,1711.8624554354597
2001-08-08,1684.2780041845642
2001-08-09,1665.6726786094255
2001-08-10,1660.8788094664787
2001-08-13,1665.2027032087701
2001-08-14,1679.1143802757083
2001-08-15,1667.9237541754208
2001-08-16,1679.0185085895694
2001-08-17,1667.53987543578
2001-08-20,1672.7055174577615
2001-08-21,1670.9518706539247
2001-08-22,1703.5277359395866
2001-08-23,1737.9975595008289
2001-08-24,1758.651186294947
2001-08-27,1795.505437349599
2001-08-28,1802.075747453551
2001-08-29,1801.4987743373301
2001-08-30,1781.7131040448985
2001-08-31,1780.6046207927754
2001-09-03,1761.2205080849035
2001-09-04,1797.562623444884
2001-09-05,1804.812844820475
2001-09-06,1784.333895616045
2001-09-07,1743.4571025876453
2001-09-10,1736.9873695714832
2001-09-11,1679.7795076532109
2001-09-12,1617.852366841244
2001-09-13,1647.7479407432518
2001-09-14,1607.7774681229791
2001-09-17,1567.4215503557457
2001-09-18,1550.8984687664938
2001-09-19,1542.5884928744483
2001-09-20,1481.722228300236
2001-09-21,1439.513506636913
2001-09-24,1444.1444945189448
2001-09-25,1493.9343584419603
2001-09-26,1496.4867705179622
2001-09-27,1497.215951761414
2001-09-28,1532.7848041822535
2001-10-01,1515.962136879491
2001-10-02,1511.9164341024714
2001-10-03,1495.4366038003384
2001-10-04,1556.380321819006
2001-10-05,1550.7274293370979
2001-10-08,1563.884595765728
2001-10-09,1560.0880644025733
2001-10-10,1565.095100947593
2001-10-11,1611.0352813878103
2001-10-12,1600.139059781985
2001-10-15,1606.8098430999855
2001-10-16,1594.094441054206
2001-10-17,1593.4599514672993
2001-10-18,1586.1238588447532
2001-10-19,1587.8232106043013
2001-10-22,1566.0671611189696
2001-10-23,1579.8238686436919
2001-10-24,1586.3526081319162
2001-10-25,1582.5425316429023
2001-10-26,1602.2617208676559
2001-10-29,1603.1563629988523
2001-10-30,1562.6709666605232
2001-10-31,1576.6819762962632
2001-11-01,1569.8972145632638
2001-11-02,1587.971712047667
2001-11-05,1617.66004495366
2001-11-06,1603.6986340729422
2001-11-07,1586.669473288121
2001-11-08,1603.097133706548
2001-11-09,1581.2942112378912
2001-11-12,1586.3039471439845
2001-11-13,1639.3073842281483
2001-11-14,1677.4049669697029
2001-11-15,1713.7658050723387
2001-11-16,1687.6069564525303
2001-11-19,1703.578479166372
2001-11-20,1687.2544718620711
2001-11-21,1683.8758117030425
2001-11-22,1665.6307129296147
2001-11-23,1672.5562603396977
2001-11-26,1694.1654780625925
2001-11-27,1671.646932121375
2001-11-28,1677.1113422889769
2001-11-29,1626.1113917037774
2001-11-30,1625.312521801452
2001-12-03,1647.9011880309752
2001-12-04,1646.6669629297614
2001-12-05,1675.0692297105645
2001-12-06,1713.1847014216992
2001-12-07,1656.8557524204298
2001-12-10,1678.5305340341276
2001-12-11,1619.5978700281116
2001-12-12,1604.7209919478955
2001-12-13,1584.4559517421471
2001-12-14,1597.0516530012655
2001-12-17,1644.1839297318668
2001-12-18,1614.0257103312447
2001-12-19,1601.3595119248678
2001-12-20,1551.1892901344775
2001-12-21,1601.1572113108093
2001-12-24,1636.5760723937847
2001-12-25,1636.5760723937847
2001-12-26,1643.4067560215972
2001-12-27,1634.9837224973376
2001-12-28,1642.1098512574029
2001-12-31,1638.0583793985265
2002-01-01,1638.0583793985265
2002-01-02,1615.011526360849
2002-01-03,1621.13793625729
2002-01-04,1683.1382600775519
2002-01-07,1719.0962742385918
2002-01-08,1738.4098963711251
2002-01-09,1754.2002814877048
2002-01-10,1757.068927670233
2002-01-11,1791.0613293529652
2002-01-14,1760.8089864873377
2002-01-15,1747.6978745168235
2002-01-16,1753.672781052751
2002-01-17,1760.4722473829534
2002-01-18,1730.540657249844
2002-01-21,1710.2884229834053
2002-01-22,1712.3197519256232
2002-01-23,1745.1975441124073
2002-01-24,1760.9399630382366
2002-01-25,1753.4612803072682
2002-01-28,1776.027271682492
2002-01-29,1786.6092860917743
2002-01-30,1771.8820329394944
2002-01-31,1825.636775934458
2002-02-01,1845.3215137730037
2002-02-04,1857.9465968849292
2002-02-05,1878.7629201459827
2002-02-06,1943.1970658123466
2002-02-07,1918.9532690650497
2002-02-08,1920.3671423334467
2002-02-11,1903.5806545590906
2002-02-12,1942.0302201491977
2002-02-13,1965.6379359082546
2002-02-14,2020.5787991032123
2002-02-15,2034.9198876861335
2002-02-18,2004.1374063164872
2002-02-19,1969.51460445746
2002-02-20,1924.1485532763108
2002-02-21,1890.9847509565589
2002-02-22,1912.664543458657
2002-02-25,1943.5592899654066
2002-02-26,1978.5856099161554
2002-02-27,2030.8209676244096
2002-02-28,2000.8005691143846
2002-03-01,1991.557527380451
2002-03-04,2055.5369956529344
2002-03-05,2050.1837594117114
2002-03-06,2018.364236839385
2002-03-07,1968.903183966484
2002-03-08,1943.1255653252917
2002-03-11,1992.0074615467247
2002-03-12,1974.121978292604
2002-03-13,1980.8408684748395
2002-03-14,1946.9201895766264
2002-03-15,1921.7428208376762
2002-03-18,1951.0642621239085
2002-03-19,1992.4390750760647
2002-03-20,1970.7347956943324
2002-03-21,2004.191430295708
2002-03-22,2013.5637387107588
2002-03-25,2030.08137049721
2002-03-26,2031.2447967133814
2002-03-27,2055.087793995839
2002-03-28,2074.090468966653
2002-03-29,2074.090468966653
2002-04-01,2058.135332894979
2002-04-02,2129.6457663574542
2002-04-03,2115.1520755779097
2002-04-04,2099.546774176884
2002-04-05,2123.026537655282
2002-04-08,2110.1841292730214
2002-04-09,2096.5650610884236
2002-04-10,2094.236681529132
2002-04-11,2090.6121296766014
2002-04-12,2084.926476600585
2002-04-15,2099.812927686548
2002-04-16,2123.190489981785
2002-04-17,2147.96316194207
2002-04-18,2155.92726431326
2002-04-19,2158.4299920571857
2002-04-22,2169.7324050615907
2002-04-23,2135.8799616270135
2002-04-24,2125.83000613048
2002-04-25,2143.385612008732
2002-04-26,2142.0292832857385
2002-04-29,2163.623845588226
2002-04-30,2144.842566608258
2002-05-01,2143.58666116582
2002-05-02,2146.4098970658442
2002-05-03,2181.965326511826
2002-05-06,2213.072716650995
2002-05-07,2283.017309250377
2002-05-08,2316.619569099496
2002-05-09,2314.8180864357473
2002-05-10,2327.4651988172973
2002-05-13,2344.314519012605
2002-05-14,2390.950672617053
2002-05-15,2342.107258688802
2002-05-16,2349.340740401496
2002-05-17,2339.722489059964
2002-05-20,2352.4014015096795
2002-05-21,2386.1054715704568
2002-05-22,2398.365947829957
2002-05-23,2366.7779750431328
