Date,EM SMALL CAP VALUE WEIGHTED
2003-03-25,934.4002197521295
2003-03-26,939.5221536836212
2003-03-27,937.8288029787445
2003-03-28,940.2753485467758
2003-03-31,928.1372888276967
2003-04-01,935.4852367452231
2003-04-02,942.4164433215344
2003-04-03,949.5705974239495
2003-04-04,965.4490469003903
2003-04-07,988.8189912764283
2003-04-08,986.4379297557041
2003-04-09,982.3182089545778
2003-04-10,989.9511656988775
2003-04-11,997.3248404092501
2003-04-14,1004.9277029703508
2003-04-15,1019.0546394550992
2003-04-16,1031.726350477261
2003-04-17,1037.4413551136154
2003-04-18,1046.341338687345
2003-04-21,1048.8986723065127
2003-04-22,1036.7069342284285
2003-04-23,1035.4512441313036
2003-04-24,1023.8727960155088
2003-04-25,1005.6309733978609
2003-04-28,1006.1250185908426
2003-04-29,1031.089196202583
2003-04-30,1033.0068925964624
2003-05-01,1033.0468269941605
2003-05-02,1039.5227820045923
2003-05-05,1048.592635525707
2003-05-06,1048.455827506707
2003-05-07,1068.7862377744746
2003-05-08,1065.707474270847
2003-05-09,1077.6318718449936
2003-05-12,1086.1794322634203
2003-05-13,1081.9401881378299
2003-05-14,1081.6235594829084
2003-05-15,1077.1267565227504
2003-05-16,1077.2796804678449
2003-05-19,1063.106607336917
2003-05-20,1064.4500708374546
2003-05-21,1069.63323829542
2003-05-22,1080.4086336868793
2003-05-23,1100.9055663343024
2003-05-26,1116.217405130181
2003-05-27,1112.6517883104668
2003-05-28,1123.3855927629004
2003-05-29,1133.416364181152
2003-05-30,1136.6250548028986
2003-06-02,1153.860457148747
2003-06-03,1151.963714004328
2003-06-04,1156.9224725928937
2003-06-05,1165.3595941133121
2003-06-06,1167.930389119459
2003-06-09,1173.648420556194
2003-06-10,1176.2309153894007
2003-06-11,1181.5452435598268
2003-06-12,1195.0017890361728
2003-06-13,1202.162657196015
2003-06-16,1211.0066872101527
2003-06-17,1224.0331180243911
2003-06-18,1220.4491782893647
2003-06-19,1223.3858205012789
2003-06-20,1219.1525457843263
2003-06-23,1202.3865620164022
2003-06-24,1197.5605992208643
2003-06-25,1209.2797010350787
2003-06-26,1202.6943455388907
2003-06-27,1207.760869606415
2003-06-30,1209.7518769922785
2003-07-01,1224.4810541712254
2003-07-02,1240.8698896959147
2003-07-03,1243.1376502123624
2003-07-04,1254.572257679368
2003-07-07,1269.0911343569676
2003-07-08,1267.0508043677896
2003-07-09,1270.3755889269153
2003-07-10,1267.2327731535586
2003-07-11,1263.530012642814
2003-07-14,1281.8446930037485
2003-07-15,1274.9552734238678
2003-07-16,1272.3173958790742
2003-07-17,1261.8091463681726
2003-07-18,1253.2871607023949
2003-07-21,1244.7218095744588
2003-07-22,1245.4846986326486
2003-07-23,1250.6070169944596
2003-07-24,1260.2574434896628
2003-07-25,1269.5061810589566
2003-07-28,1280.3559478199
2003-07-29,1275.9783198282687
2003-07-30,1270.8861992719897
2003-07-31,1272.0780689259666
2003-08-01,1274.73533779065
2003-08-04,1270.0082870925005
2003-08-05,1262.2370212362848
2003-08-06,1256.2313395214496
2003-08-07,1270.3010314693743
2003-08-08,1269.889900999506
2003-08-11,1273.0115229982532
2003-08-12,1278.9819404209743
2003-08-13,1296.6072668376933
2003-08-14,1308.6130919132509
2003-08-15,1311.197753095961
2003-08-18,1328.5310770157282
2003-08-19,1325.936860510425
2003-08-20,1327.0514792151655
2003-08-21,1341.4511252460427
2003-08-22,1346.4523054774045
2003-08-25,1345.338886585536
2003-08-26,1347.3025706990102
2003-08-27,1350.4906443352884
2003-08-28,1342.06989123829
2003-08-29,1357.762997343463
2003-09-01,1368.4113909904515
2003-09-02,1376.1002037381427
2003-09-03,1381.4125699220072
2003-09-04,1376.9331441564934
2003-09-05,1378.9356979473534
2003-09-08,1373.4744495419438
2003-09-09,1370.544377574227
2003-09-10,1368.4143692280643
2003-09-11,1371.9382774225037
2003-09-12,1376.8913776501984
2003-09-15,1372.6591462291788
2003-09-16,1381.2319878014512
2003-09-17,1386.8696663780024
2003-09-18,1383.2965806071843
2003-09-19,1381.1919772259455
2003-09-22,1367.1522273861676
2003-09-23,1378.0082836058546
2003-09-24,1383.9619649837898
2003-09-25,1372.524084605264
2003-09-26,1363.1503621944385
2003-09-29,1362.3145484080746
2003-09-30,1368.2600031829843
2003-10-01,1374.9731445518723
2003-10-02,1391.449720368452
2003-10-03,1400.0115569714462
2003-10-06,1413.9830613207125
2003-10-07,1421.8788936429366
2003-10-08,1426.8219482619304
2003-10-09,1443.4452243627668
2003-10-10,1456.9747513013926
2003-10-13,1464.6948448264357
2003-10-14,1458.7570702016035
2003-10-15,1463.7630687622127
2003-10-16,1476.4421990834446
2003-10-17,1467.7642243930725
2003-10-20,1474.7636532227652
2003-10-21,1473.5994780504404
2003-10-22,1472.2849055501094
2003-10-23,1447.4174893436716
2003-10-24,1450.639362922939
2003-10-27,1456.3859496854996
2003-10-28,1471.272884631944
2003-10-29,1476.4317026652575
2003-10-30,1485.4604556294844
2003-10-31,1485.2562756016166
2003-11-03,1509.5156379454
2003-11-04,1514.1757275128684
2003-11-05,1527.1548643216058
2003-11-06,1518.3403521664293
2003-11-07,1532.3537453020035
2003-11-10,1528.7942303027091
2003-11-11,1523.296512957441
2003-11-12,1532.9939219971793
2003-11-13,1552.7085746346743
2003-11-14,1561.3441744883535
2003-11-17,1544.9417557298857
2003-11-18,1545.4530016060228
2003-11-19,1516.9421129450066
2003-11-20,1511.1802543254028
2003-11-21,1512.9781484312166
2003-11-24,1496.263510982245
2003-11-25,1511.6136319563402
2003-11-26,1528.8600448460147
2003-11-27,1529.0193701029125
2003-11-28,1549.14670358531
2003-12-01,1579.1170952827392
2003-12-02,1588.6729940723108
2003-12-03,1598.7524568179767
2003-12-04,1603.315834090422
2003-12-05,1599.3935079902997
2003-12-08,1595.757917626357
2003-12-09,1609.9778164220697
2003-12-10,1603.0938423778534
2003-12-11,1605.3432554597362
2003-12-12,1616.1067081585184
2003-12-15,1633.2579845810526
2003-12-16,1622.4151652095693
2003-12-17,1613.4155522496542
2003-12-18,1617.9424447699516
2003-12-19,1615.2024422497777
2003-12-22,1614.4218391473491
2003-12-23,1619.5553866426483
2003-12-24,1623.219359075407
2003-12-25,1622.2443106079015
2003-12-26,1626.4392620424885
2003-12-29,1640.7673828842665
2003-12-30,1659.6167667865989
2003-12-31,1664.787728905851
2004-01-01,1666.216704296911
2004-01-02,1689.3060009743715
2004-01-05,1723.9969869688473
2004-01-06,1716.8410843122113
2004-01-07,1716.2347285322355
2004-01-08,1723.408674059444
2004-01-09,1734.531034444311
2004-01-12,1732.215063501875
2004-01-13,1735.1493424079952
2004-01-14,1731.6803001940564
2004-01-15,1716.6697208432295
2004-01-16,1721.9941672714513
2004-01-19,1727.1595604800239
2004-01-20,1735.278164772169
2004-01-21,1727.420996911734
2004-01-22,1725.7854701214337
2004-01-23,1733.5950038539268
2004-01-26,1735.8054875586174
2004-01-27,1742.2616641168286
2004-01-28,1740.7163360175932
2004-01-29,1713.0004253205486
2004-01-30,1713.6204389341533
2004-02-02,1718.36804909987
2004-02-03,1716.7506011594305
2004-02-04,1716.0816623271737
2004-02-05,1715.3180841938333
2004-02-06,1728.9628263630393
2004-02-09,1751.5147174508402
2004-02-10,1761.855201105634
2004-02-11,1771.9659894399665
2004-02-12,1782.8258701347572
2004-02-13,1796.1074016333205
2004-02-16,1796.7423245171683
2004-02-17,1806.991831144546
2004-02-18,1815.8326664273977
2004-02-19,1803.1065703195602
2004-02-20,1796.0857209479598
2004-02-23,1792.4864810785502
2004-02-24,1786.4712889277948
2004-02-25,1788.6610005564974
2004-02-26,1786.7489388274155
2004-02-27,1797.558200314038
2004-03-01,1815.508867019934
2004-03-02,1827.8778095238972
2004-03-03,1812.1221080987214
2004-03-04,1827.1111588745418
2004-03-05,1844.5620098533866
2004-03-08,1840.858037709417
2004-03-09,1842.0400706955818
2004-03-10,1821.4511625936834
2004-03-11,1804.7471935122167
2004-03-12,1784.9259917339125
2004-03-15,1783.6314687516276
2004-03-16,1781.3155730558872
2004-03-17,1796.2546907120081
2004-03-18,1814.8056169880995
2004-03-19,1821.6628649823333
2004-03-22,1787.1022723490487
2004-03-23,1768.498548016373
2004-03-24,1765.6488868745794
2004-03-25,1753.390397749288
2004-03-26,1759.0288263281348
2004-03-29,1785.9770830797763
2004-03-30,1799.8612243074415
2004-03-31,1816.387954707197
2004-04-01,1831.534143944091
2004-04-02,1842.465747364724
2004-04-05,1856.9261423890928
2004-04-06,1861.6644276444858
2004-04-07,1864.343296922566
2004-04-08,1866.2228840306607
2004-04-09,1860.7611467252825
2004-04-12,1874.3739580899437
2004-04-13,1865.3100326487827
2004-04-14,1848.865652719035
2004-04-15,1838.511995992497
2004-04-16,1845.5397227430597
2004-04-19,1847.9130162921695
2004-04-20,1854.7152020121405
2004-04-21,1839.9989325988877
2004-04-22,1826.909806900434
2004-04-23,1838.207704879967
2004-04-26,1832.326580763758
2004-04-27,1824.7491045519237
2004-04-28,1799.5928663751758
2004-04-29,1747.746755316041
2004-04-30,1722.8706315196114
2004-05-03,1709.847143870347
2004-05-04,1732.7862638471352
2004-05-05,1723.0611026774955
2004-05-06,1691.5651591679762
2004-05-07,1670.1126672168252
2004-05-10,1582.4797103998308
2004-05-11,1593.074412215743
2004-05-12,1618.5523619261794
2004-05-13,1597.614492231022
2004-05-14,1573.8299884785008
2004-05-17,1509.235628852194
2004-05-18,1519.9071376129862
2004-05-19,1577.0578401401817
2004-05-20,1555.359090467985
2004-05-21,1582.7532781820396
2004-05-24,1597.871115044489
2004-05-25,1593.8985695230722
2004-05-26,1603.3074630185376
2004-05-27,1626.318894311134
2004-05-28,1641.0609410822988
2004-05-31,1629.9959112792646
2004-06-01,1632.1281501474773
2004-06-02,1628.8796174745462
2004-06-03,1597.0708162119163
2004-06-04,1605.6760881916794
2004-06-07,1642.4586478261322
2004-06-08,1638.6315150759733
2004-06-09,1634.5399874795
2004-06-10,1630.1699727689527
2004-06-11,1604.05881963361
2004-06-14,1570.280522258466
2004-06-15,1585.1922151232031
2004-06-16,1586.4810242807612
2004-06-17,1585.465528425507
2004-06-18,1574.9392857872726
2004-06-21,1573.3900484546266
2004-06-22,1569.5936132365518
2004-06-23,1572.5694775361203
2004-06-24,1594.7278886551717
2004-06-25,1607.3444219156281
2004-06-28,1609.1372298561103
2004-06-29,1616.7482369085615
2004-06-30,1636.7690534003386
2004-07-01,1642.565490412327
2004-07-02,1637.1445418497494
2004-07-05,1633.696645522433
2004-07-06,1631.0512275586027
2004-07-07,1640.471501399199
2004-07-08,1629.4695302158289
2004-07-09,1637.632655826272
2004-07-12,1643.7191282626184
2004-07-13,1641.4865187156581
2004-07-14,1630.9943061920621
2004-07-15,1624.0522677399836
2004-07-16,1635.2272490132425
2004-07-19,1641.154108300172
2004-07-20,1624.8926848119056
2004-07-21,1628.6457824515498
2004-07-22,1620.1658454683716
2004-07-23,1613.7846340618203
2004-07-26,1604.5181240204934
2004-07-27,1599.6986470600502
2004-07-28,1604.8871807849423
2004-07-29,1602.6540768650666
2004-07-30,1612.4383192457606
2004-08-02,1600.9828340782399
2004-08-03,1602.628427070529
2004-08-04,1595.0236008798643
2004-08-05,1610.4111117076613
2004-08-06,1611.5501202717676
2004-08-09,1619.0461715625981
2004-08-10,1620.2508271010154
2004-08-11,1612.9320334934905
2004-08-12,1613.1625984022874
2004-08-13,1621.320715269685
2004-08-16,1619.3617125154576
2004-08-17,1627.623214163895
2004-08-18,1633.2382444815048
2004-08-19,1651.1574912906497
2004-08-20,1658.2148652704716
2004-08-23,1656.168633434109
2004-08-24,1663.3449580995457
2004-08-25,1671.50064526293
2004-08-26,1689.7062785041148
2004-08-27,1690.3752795343382
2004-08-30,1693.0639908142107
2004-08-31,1705.1344851599915
2004-09-01,1724.380485977917
2004-09-02,1739.2211691470131
2004-09-03,1736.8286558183163
2004-09-06,1742.5150172850074
2004-09-07,1745.7553345419333
2004-09-08,1752.374949229398
2004-09-09,1760.1446381224239
2004-09-10,1769.2410341324828
2004-09-13,1781.145824905576
2004-09-14,1786.8128384335687
2004-09-15,1786.8312480498312
2004-09-16,1804.2047412065797
2004-09-17,1803.7572779481204
2004-09-20,1818.9159194264303
2004-09-21,1823.8627263160013
2004-09-22,1809.3555054328685
2004-09-23,1805.6945079551797
2004-09-24,1806.2985548429456
2004-09-27,1802.0107936646561
2004-09-28,1804.7639083066936
2004-09-29,1804.9210083143194
2004-09-30,1814.4982536455586
2004-10-01,1837.4687178206061
2004-10-04,1871.6337390050996
2004-10-05,1870.4363360831624
2004-10-06,1864.8882928116557
2004-10-07,1866.3624045051538
2004-10-08,1879.0879662438524
2004-10-11,1887.9138623832614
2004-10-12,1867.2101781833387
2004-10-13,1858.9218438826374
2004-10-14,1844.6109714440383
2004-10-15,1845.7671833912545
2004-10-18,1850.4817042702841
2004-10-19,1859.7474480730698
2004-10-20,1835.531348148557
2004-10-21,1835.4761486452303
2004-10-22,1841.3798020379709
2004-10-25,1826.7083219834876
2004-10-26,1830.273734418765
2004-10-27,1844.8576959590523
2004-10-28,1865.8293563809166
2004-10-29,1872.6951532531593
2004-11-01,1876.2085954642653
2004-11-02,1892.5653902155987
2004-11-03,1921.6986901859275
2004-11-04,1928.3153995375749
2004-11-05,1942.1714651890102
2004-11-08,1934.4757268996295
2004-11-09,1941.2961694432515
2004-11-10,1954.990018506061
2004-11-11,1958.6982741813765
2004-11-12,1981.540855017238
2004-11-15,1991.8359735853737
2004-11-16,1990.7255465441767
2004-11-17,2022.6180886583215
2004-11-18,2014.6462798644222
2004-11-19,2013.067204328414
2004-11-22,2003.1788102559995
2004-11-23,2019.1378550008462
2004-11-24,2038.968541930864
2004-11-25,2052.5309161812306
2004-11-26,2058.3429162434527
2004-11-29,2072.2883745380373
2004-11-30,2086.039897490889
2004-12-01,2097.839618613165
2004-12-02,2112.041938315274
2004-12-03,2107.247125721907
2004-12-06,2120.157734529522
2004-12-07,2108.993964582334
2004-12-08,2087.0252879170516
2004-12-09,2077.419845125024
2004-12-10,2058.6349288333527
2004-12-13,2070.351090235241
2004-12-14,2082.943907485984
2004-12-15,2102.0960359644337
2004-12-16,2111.4274522521705
2004-12-17,2110.829381338805
2004-12-20,2120.6161445019598
2004-12-21,2125.8691308387984
2004-12-22,2131.3010171987653
2004-12-23,2136.225466564964
2004-12-24,2145.0178762101714
2004-12-27,2150.393742291454
2004-12-28,2157.9544515925995
2004-12-29,2171.646826740608
2004-12-30,2189.5443647632083
2004-12-31,2208.061499074413
2005-01-03,2209.900173633028
2005-01-04,2188.1242842823963
2005-01-05,2167.762633361148
2005-01-06,2148.070025702588
2005-01-07,2153.002797745692
2005-01-10,2154.9923764658206
2005-01-11,2168.4761927730087
2005-01-12,2159.953660900637
2005-01-13,2173.6020114453095
2005-01-14,2176.2554679107798
2005-01-17,2189.5876532356137
2005-01-18,2182.1279498980302
2005-01-19,2192.184558431258
2005-01-20,2170.615921696133
2005-01-21,2174.1142876015406
2005-01-24,2179.509619443611
2005-01-25,2174.7001040871437
2005-01-26,2195.2371420098307
2005-01-27,2203.0607213491344
2005-01-28,2218.850878720796
2005-01-31,2243.3853699200486
2005-02-01,2233.7760394714774
2005-02-02,2248.3822958056357
2005-02-03,2259.73573633069
2005-02-04,2271.61043658173
2005-02-07,2285.9906735538925
2005-02-08,2278.189790361518
2005-02-09,2281.1041929244952
2005-02-10,2277.1725886066993
2005-02-11,2291.183605547676
2005-02-14,2319.8206275160924
2005-02-15,2327.2815763195404
2005-02-16,2337.9164565611572
2005-02-17,2346.872919557632
2005-02-18,2366.90323357413
2005-02-21,2385.1303228212873
2005-02-22,2391.055193001134
2005-02-23,2397.6982885826023
2005-02-24,2418.6305282759135
2005-02-25,2426.8963573700207
2005-02-28,2460.239788339669
2005-03-01,2463.1526595225173
2005-03-02,2466.5370508494566
2005-03-03,2479.940164792233
2005-03-04,2495.149683091739
2005-03-07,2500.350361136607
2005-03-08,2493.46318500473
2005-03-09,2509.4676875383802
2005-03-10,2503.3954771108693
2005-03-11,2520.211481011445
2005-03-14,2499.719526666307
2005-03-15,2444.237911066044
2005-03-16,2437.7940542699007
2005-03-17,2413.499876714764
2005-03-18,2403.8733216891483
2005-03-21,2388.7655432424576
2005-03-22,2377.3659207774126
2005-03-23,2339.4308132434485
2005-03-24,2321.7263168409017
2005-03-25,2339.4646226932714
2005-03-28,2334.3988663392106
2005-03-29,2290.147470561615
2005-03-30,2292.537104714178
2005-03-31,2325.8438623371158
2005-04-01,2356.2401341500135
2005-04-04,2334.9332674811667
2005-04-05,2333.5055102072897
2005-04-06,2345.4192618930792
2005-04-07,2351.3863893004527
2005-04-08,2351.902114506739
2005-04-11,2340.9975665111865
2005-04-12,2333.563768092971
2005-04-13,2351.0791841534847
2005-04-14,2308.5064858839783
2005-04-15,2281.3427337715216
2005-04-18,2229.387998890142
2005-04-19,2262.2767543865402
2005-04-20,2267.020692301825
2005-04-21,2277.147915125802
2005-04-22,2288.460613654057
2005-04-25,2289.7931372732237
2005-04-26,2292.4225476100373
2005-04-27,2272.261102321429
2005-04-28,2248.752642367056
2005-04-29,2249.1107214618555
2005-05-02,2252.1578260646174
2005-05-03,2254.159909849311
2005-05-04,2285.479040398557
2005-05-05,2304.575522440595
2005-05-06,2316.1267131462946
2005-05-09,2303.6926093229235
2005-05-10,2291.4590519834874
2005-05-11,2273.7997509118827
2005-05-12,2265.7152597127942
2005-05-13,2260.4048091373575
2005-05-16,2245.493507895425
2005-05-17,2241.5819441604544
2005-05-18,2252.7024869896645
2005-05-19,2277.3278578729983
2005-05-20,2269.6453804798734
2005-05-23,2265.9865900302448
2005-05-24,2272.9677062800442
2005-05-25,2265.9140267317343
2005-05-26,2272.0894552916334
2005-05-27,2299.4640672914015
2005-05-30,2307.538257982568
2005-05-31,2304.7335878502327
2005-06-01,2302.367356825393
2005-06-02,2321.0283366384665
2005-06-03,2344.04312571976
2005-06-06,2345.455913015553
2005-06-07,2342.1915570310002
2005-06-08,2353.013556324406
2005-06-09,2346.146453657937
2005-06-10,2360.280168110609
2005-06-13,2352.2861647035143
2005-06-14,2350.3210845052913
2005-06-15,2367.9696840324673
2005-06-16,2379.0538201360237
2005-06-17,2390.809705201061
2005-06-20,2384.360471657489
2005-06-21,2382.4636997668044
2005-06-22,2404.046607765543
2005-06-23,2408.058943016483
2005-06-24,2407.8507535076815
2005-06-27,2397.4820371003902
2005-06-28,2399.074470365865
2005-06-29,2401.3630833827997
2005-06-30,2405.9221934333227
2005-07-01,2416.088243057452
2005-07-04,2402.7097027786303
2005-07-05,2385.909652417253
2005-07-06,2391.236909869308
2005-07-07,2378.001469947344
2005-07-08,2380.0393565089275
2005-07-11,2422.23681670135
2005-07-12,2450.882521775684
2005-07-13,2457.7482285922115
2005-07-14,2486.035618130438
2005-07-15,2473.905537221323
2005-07-18,2480.748381405288
2005-07-19,2486.560789297783
2005-07-20,2490.6263357861003
2005-07-21,2498.915034862957
2005-07-22,2503.0214417554407
2005-07-25,2504.6506161608013
2005-07-26,2490.83997294502
2005-07-27,2498.87326519634
2005-07-28,2522.009122005592
2005-07-29,2526.173926881695
2005-08-01,2529.7971359442763
2005-08-02,2548.288593173337
2005-08-03,2567.3024174935367
2005-08-04,2570.8367119223576
2005-08-05,2559.526123674111
2005-08-08,2549.7938955874715
2005-08-09,2567.9954434435695
2005-08-10,2586.6907271824452
2005-08-11,2585.712039967495
2005-08-12,2585.9376395781383
2005-08-15,2576.8158493859114
2005-08-16,2567.134978790194
2005-08-17,2569.3632285652607
2005-08-18,2539.7451203299847
2005-08-19,2528.5254933763767
2005-08-22,2561.408895598196
2005-08-23,2556.5233555951772
2005-08-24,2539.1943572860687
2005-08-25,2543.8855078274837
2005-08-26,2539.803305392966
2005-08-29,2515.5923334727545
2005-08-30,2517.547429797749
2005-08-31,2525.524874094286
2005-09-01,2549.3118578844064
2005-09-02,2570.282159897695
2005-09-05,2577.6203022460454
2005-09-06,2575.4068638370018
2005-09-07,2596.4434403945843
2005-09-08,2599.8541432996667
2005-09-09,2609.17720955834
2005-09-12,2613.2968221183683
2005-09-13,2604.519073121416
2005-09-14,2616.761158493845
2005-09-15,2616.4057962269376
2005-09-16,2622.7962747131296
2005-09-19,2626.3903691663045
2005-09-20,2648.2441232924093
2005-09-21,2649.7740079693945
2005-09-22,2644.4892225653175
2005-09-23,2632.211000123457
2005-09-26,2648.3430341650646
2005-09-27,2652.379402091961
2005-09-28,2678.943407534753
2005-09-29,2719.7734624540626
2005-09-30,2763.571689765501
2005-10-03,2780.0091752135677
2005-10-04,2779.765557124071
2005-10-05,2749.4496319628747
2005-10-06,2690.8191019944006
2005-10-07,2706.8677771179546
2005-10-10,2727.5689553050574
2005-10-11,2733.3750405801093
2005-10-12,2702.2219409606046
2005-10-13,2660.4415896237338
2005-10-14,2652.9678886525185
2005-10-17,2630.8913324326654
2005-10-18,2624.944672697864
2005-10-19,2576.5652044660587
2005-10-20,2574.9967486052033
2005-10-21,2587.9342240729907
2005-10-24,2594.941743009435
2005-10-25,2594.6203033864176
2005-10-26,2592.673520829013
2005-10-27,2577.563733771561
2005-10-28,2570.8650849281694
2005-10-31,2611.5225465246726
2005-11-01,2644.255827726543
2005-11-02,2670.7645428443075
2005-11-03,2679.678086118489
2005-11-04,2669.407116301481
2005-11-07,2668.3167277480193
2005-11-08,2672.0976746408087
2005-11-09,2699.548286923442
2005-11-10,2710.672365261795
2005-11-11,2732.5035445226777
2005-11-14,2731.230458064025
2005-11-15,2725.154718515824
2005-11-16,2733.262415351327
2005-11-17,2756.2905807841767
2005-11-18,2762.674558719484
2005-11-21,2763.811884788057
2005-11-22,2745.603926188707
2005-11-23,2803.88893185314
2005-11-24,2826.1011738553384
2005-11-25,2842.880927156807
2005-11-28,2853.774667120547
2005-11-29,2847.6485907600995
2005-11-30,2892.6171428656544
2005-12-01,2901.9262966556626
2005-12-02,2915.8385451360637
2005-12-05,2935.294980958107
2005-12-06,2945.831553835181
2005-12-07,2928.666444891984
2005-12-08,2919.4424254205746
2005-12-09,2927.5208907614056
2005-12-12,2948.02637194188
2005-12-13,2967.600326609903
2005-12-14,2977.96053432823
2005-12-15,2977.15771016404
2005-12-16,2968.60058001065
2005-12-19,2990.2336713974028
2005-12-20,2987.8139602254955
2005-12-21,2998.4578636978454
2005-12-22,2990.0745136925048
2005-12-23,3003.527970533442
2005-12-26,3013.2065788311147
2005-12-27,3018.228967508061
2005-12-28,3025.291924715588
2005-12-29,3056.41465292044
2005-12-30,3064.7208728032087
2006-01-02,3064.1369510536383
2006-01-03,3119.311809736931
2006-01-04,3165.833433466215
2006-01-05,3207.214886382562
2006-01-06,3240.347286615143
2006-01-09,3284.3921779601596
2006-01-10,3266.1397829222847
2006-01-11,3285.3704921347335
2006-01-12,3305.5488986974196
2006-01-13,3306.2233465488875
2006-01-16,3326.3096910493286
2006-01-17,3280.812358518914
2006-01-18,3223.204426468392
2006-01-19,3267.849610536032
2006-01-20,3228.5463270174405
2006-01-23,3176.881368749504
2006-01-24,3217.7965793874646
2006-01-25,3253.8482355341935
2006-01-26,3278.780283189978
2006-01-27,3309.4022885052123
2006-01-30,3305.4809090687963
2006-01-31,3319.870055683915
2006-02-01,3301.947694249133
2006-02-02,3288.2660939735074
2006-02-03,3264.7713814476256
2006-02-06,3305.324223199471
2006-02-07,3298.092592698138
2006-02-08,3267.292390939921
2006-02-09,3280.3658362133133
2006-02-10,3303.006451932737
2006-02-13,3270.9966871560387
2006-02-14,3289.1126678833084
2006-02-15,3285.6402125258433
2006-02-16,3299.2645729442065
2006-02-17,3321.180990299713
2006-02-20,3338.8240821411796
2006-02-21,3329.4566590878026
2006-02-22,3306.914677425198
2006-02-23,3328.1138886584226
2006-02-24,3346.1739537137264
2006-02-27,3360.7822453710073
2006-02-28,3353.86651982541
2006-03-01,3375.2480100919483
2006-03-02,3386.247810530574
2006-03-03,3343.696827420193
2006-03-06,3342.2697681003547
2006-03-07,3272.5877142331606
2006-03-08,3246.034904297901
2006-03-09,3264.615474016535
2006-03-10,3281.6857790123436
2006-03-13,3304.142316433719
2006-03-14,3300.1881757800243
2006-03-15,3331.6300695701007
2006-03-16,3345.542507608508
2006-03-17,3352.908933612998
2006-03-20,3367.3511817151243
2006-03-21,3338.2498512392963
2006-03-22,3316.1669492078126
2006-03-23,3314.171099488155
2006-03-24,3315.2275922472686
2006-03-27,3330.6902017050197
2006-03-28,3312.4674995873534
2006-03-29,3326.205285796437
2006-03-30,3367.968871329043
2006-03-31,3402.7151355312017
2006-04-03,3446.2516640384442
2006-04-04,3480.872792513599
2006-04-05,3501.714952918261
2006-04-06,3527.961578163739
2006-04-07,3523.1592097316457
2006-04-10,3531.1828059506042
2006-04-11,3532.3319982202447
2006-04-12,3533.5841822411035
2006-04-13,3548.0462405545545
2006-04-14,3576.0880942028884
2006-04-17,3595.3571539766153
2006-04-18,3616.626391653975
2006-04-19,3640.2431953739197
2006-04-20,3636.7579900220867
2006-04-21,3644.973046036371
2006-04-24,3647.9676046753925
2006-04-25,3636.486673049482
2006-04-26,3663.481035706796
2006-04-27,3665.228006671376
2006-04-28,3656.093299051676
2006-05-01,3670.487461004075
2006-05-02,3701.8841471760766
2006-05-03,3734.8055604615465
2006-05-04,3743.0499571887526
2006-05-05,3760.228066592655
2006-05-08,3806.461788913973
2006-05-09,3797.692814066478
2006-05-10,3806.6332509415556
2006-05-11,3805.9497039683256
2006-05-12,3763.790847332081
2006-05-15,3641.2819071087943
2006-05-16,3600.7305841837456
2006-05-17,3618.829217404703
2006-05-18,3523.8618917409285
2006-05-19,3508.1731424071436
2006-05-22,3365.710453906192
2006-05-23,3386.4377212476725
2006-05-24,3345.2379029440467
2006-05-25,3324.2325712465126
2006-05-26,3387.67044438407
2006-05-29,3396.8059465386746
2006-05-30,3360.261431401972
2006-05-31,3346.1465473269545
2006-06-01,3331.3785527687974
2006-06-02,3353.2437391583553
2006-06-05,3306.565847120917
2006-06-06,3266.8087164164576
2006-06-07,3185.011189897717
2006-06-08,3067.071228217814
2006-06-09,3101.2805050693
2006-06-12,3072.007049388887
2006-06-13,2970.6622856920208
2006-06-14,2990.04351182918
2006-06-15,3015.01202605015
2006-06-16,3086.0196085869015
2006-06-19,3063.1438549581053
2006-06-20,3013.8479822886634
2006-06-21,3007.0790508206796
2006-06-22,3031.9769986430447
2006-06-23,3004.6712533631185
2006-06-26,2999.5054795386895
2006-06-27,3023.860538145148
2006-06-28,3024.677425268715
2006-06-29,3075.9688922187424
2006-06-30,3167.2814529168504
2006-07-03,3198.359235793875
2006-07-04,3210.5192206799693
2006-07-05,3158.4102525214544
2006-07-06,3161.7721792247494
2006-07-07,3175.173918276805
2006-07-10,3197.224907944726
2006-07-11,3187.096793906341
2006-07-12,3188.2494149680115
2006-07-13,3142.940771379997
2006-07-14,3091.724075399053
2006-07-17,3043.1275788599814
2006-07-18,3039.138909012712
2006-07-19,3055.9785564461013
2006-07-20,3123.770309436927
2006-07-21,3111.503892680957
2006-07-24,3106.8028068098406
2006-07-25,3130.3880264791474
2006-07-26,3135.3239174352602
2006-07-27,3184.3270572897923
2006-07-28,3192.46612092031
2006-07-31,3188.7662362940346
2006-08-01,3164.234370574502
2006-08-02,3182.1067769302254
2006-08-03,3180.8103094737266
2006-08-04,3200.9474587321142
2006-08-07,3190.9839630032766
2006-08-08,3213.1181433360643
2006-08-09,3238.6846681184134
2006-08-10,3241.6184972192386
2006-08-11,3234.9193190923465
2006-08-14,3231.7686764393366
2006-08-15,3240.390705948995
2006-08-16,3274.084882841719
2006-08-17,3285.3429163505994
2006-08-18,3272.7682626007645
2006-08-21,3240.2249158781906
2006-08-22,3251.825201092309
2006-08-23,3242.631694955792
