Date,INDIA VALUE WEIGHTED
2003-12-16,1927.6793391799692
2003-12-17,1927.6689122678774
2003-12-18,1955.517662553544
2003-12-19,1973.5301300699584
2003-12-22,1985.5228704139524
2003-12-23,1984.3562994420242
2003-12-24,2016.669772749554
2003-12-25,2016.669772749554
2003-12-26,2049.0154838296535
2003-12-29,2094.932326416747
2003-12-30,2103.8856571199285
2003-12-31,2107.7147658500094
2004-01-01,2145.7796973325962
2004-01-02,2191.5648096902714
2004-01-05,2216.387356864562
2004-01-06,2193.629333559492
2004-01-07,2186.131482997064
2004-01-08,2240.976049904687
2004-01-09,2248.9450877700315
2004-01-12,2223.875836389822
2004-01-13,2247.729798879334
2004-01-14,2269.1755181338035
2004-01-15,2223.5381818370574
2004-01-16,2165.967617965924
2004-01-19,2206.831703303445
2004-01-20,2161.6494623821654
2004-01-21,2083.0773023216893
2004-01-22,2032.6924711785439
2004-01-23,2116.3397251121587
2004-01-26,2117.741274598988
2004-01-27,2186.150944904815
2004-01-28,2145.0438768887016
2004-01-29,2126.436308930854
2004-01-30,2094.8532777104638
2004-02-02,2095.5472441231327
2004-02-03,2041.3203730121568
2004-02-04,2102.4983167338833
2004-02-05,2088.5491022053816
2004-02-06,2129.7558000982085
2004-02-09,2187.050915613776
2004-02-10,2201.572498973358
2004-02-11,2200.1002050584975
2004-02-12,2195.339244709508
2004-02-13,2216.243330887044
2004-02-16,2212.002430233035
2004-02-17,2222.5312258991353
2004-02-18,2222.177351215224
2004-02-19,2162.592949668548
2004-02-20,2149.8700240723724
2004-02-23,2087.8267680879067
2004-02-24,2107.3506567042637
2004-02-25,2068.108265358472
2004-02-26,2043.9750184065472
2004-02-27,2079.6093998377437
2004-03-01,2139.964469098062
2004-03-02,2139.2545394942476
2004-03-03,2151.918958366737
2004-03-04,2130.899675721742
2004-03-05,2166.3960529626825
2004-03-08,2203.123924062587
2004-03-09,2182.055197900913
2004-03-10,2144.1684829410906
2004-03-11,2093.9685251252727
2004-03-12,2102.548017968242
2004-03-15,2048.8122812869756
2004-03-16,2037.7316584117682
2004-03-17,2037.940216304239
2004-03-18,1998.7152893823404
2004-03-19,2008.1186440261583
2004-03-22,1974.6841210706034
2004-03-23,1995.4849162783123
2004-03-24,1999.0086414073667
2004-03-25,2006.7386317241558
2004-03-26,2070.916548369889
2004-03-29,2116.3131653506525
2004-03-30,2102.732565527012
2004-03-31,2164.876197739015
2004-04-01,2226.6389128448177
2004-04-02,2232.923942337373
2004-04-05,2247.7067323241477
2004-04-06,2237.2914539602302
2004-04-07,2246.653715277454
2004-04-08,2239.352951070566
2004-04-09,2239.352951070566
2004-04-12,2221.0425313600495
2004-04-13,2258.381450703168
2004-04-14,2256.0590748969144
2004-04-15,2226.5252948041207
2004-04-16,2239.309903372988
2004-04-19,2210.1362564992155
2004-04-20,2210.9720455844417
2004-04-21,2234.925887307439
2004-04-22,2249.9727938233727
2004-04-23,2265.547872696377
2004-04-26,2266.0621854938113
2004-04-27,2160.2861136284364
2004-04-28,2160.0586080899975
2004-04-29,2128.5399808913394
2004-04-30,2112.708340703768
2004-05-03,2062.484736941937
2004-05-04,2098.7272368227677
2004-05-05,2118.992237719794
2004-05-06,2146.7715043843
2004-05-07,2121.7474231047627
2004-05-10,2062.818927776326
2004-05-11,1946.9038070450292
2004-05-12,1949.3000449283572
2004-05-13,1951.9010809160018
2004-05-14,1787.7510865852817
2004-05-17,1583.0192247265932
2004-05-18,1727.5752746224193
2004-05-19,1798.05636244982
2004-05-20,1776.51324334051
2004-05-21,1786.8938247359476
2004-05-24,1834.2833199630031
2004-05-25,1815.8147528582463
2004-05-26,1816.8354598425049
2004-05-27,1808.3904879539546
2004-05-28,1724.005803898379
2004-05-31,1699.5742737223884
2004-06-01,1731.8414123900604
2004-06-02,1771.5253448409853
2004-06-03,1743.9060175873838
2004-06-04,1774.228776290757
2004-06-07,1795.885672239823
2004-06-08,1810.5115792343909
2004-06-09,1817.3937007732736
2004-06-10,1811.3781478535088
2004-06-11,1769.6501500733004
2004-06-14,1733.2291530408302
2004-06-15,1755.9313480730016
2004-06-16,1747.2625977022092
2004-06-17,1765.788760703693
2004-06-18,1735.2137976854085
2004-06-21,1711.7814911913097
2004-06-22,1695.8195826820318
2004-06-23,1677.7449885725314
2004-06-24,1689.745410749583
2004-06-25,1712.6736752785084
2004-06-28,1737.7934069037626
2004-06-29,1738.899613029269
2004-06-30,1724.75464603111
2004-07-01,1762.2106613270987
2004-07-02,1762.9167931647044
2004-07-05,1741.7716106688029
2004-07-06,1768.016240958643
2004-07-07,1792.093116621807
2004-07-08,1745.2794257767982
2004-07-09,1777.0698754306663
2004-07-12,1775.3636815873351
2004-07-13,1748.0675959035625
2004-07-14,1719.346012183743
2004-07-15,1732.1271091525737
2004-07-16,1762.0385099811147
2004-07-19,1767.9620868257812
2004-07-20,1769.263368554876
2004-07-21,1788.0894828202577
2004-07-22,1805.1880305479656
2004-07-23,1812.6610822557586
2004-07-26,1830.7779287979686
2004-07-27,1815.7819726448013
2004-07-28,1806.0589230439944
2004-07-29,1829.0927159699133
2004-07-30,1847.7914931626653
2004-08-02,1860.173191133196
2004-08-03,1853.450714842254
2004-08-04,1846.8585410999747
2004-08-05,1874.1194821621455
2004-08-06,1851.4166021658875
2004-08-09,1857.2580537040164
2004-08-10,1866.8612556689122
2004-08-11,1835.9458228608303
2004-08-12,1825.545308536213
2004-08-13,1814.245290997268
2004-08-16,1807.792633716246
2004-08-17,1815.1962603406357
2004-08-18,1792.7503022302078
2004-08-19,1823.6793968591635
2004-08-20,1799.656297676422
2004-08-23,1783.8663362996601
2004-08-24,1799.4319237784807
2004-08-25,1805.0646312659019
2004-08-26,1824.7040278847692
2004-08-27,1822.863660698131
2004-08-30,1842.4193971139878
2004-08-31,1847.012867424476
2004-09-01,1857.682575035692
2004-09-02,1854.5225694167466
2004-09-03,1860.1389609845442
2004-09-06,1872.4876940731267
2004-09-07,1880.9268845874547
2004-09-08,1891.3734002824679
2004-09-09,1886.920820244251
2004-09-10,1905.4062987092277
2004-09-13,1917.7779049214807
2004-09-14,1939.0053210963536
2004-09-15,1939.6632265583037
2004-09-16,1962.9428041025067
2004-09-17,1996.656102700657
2004-09-20,1992.0264194400975
2004-09-21,2016.7299006266117
2004-09-22,2020.5962299143575
2004-09-23,1986.8180543955552
2004-09-24,1982.9315032679574
2004-09-27,1974.4904542752743
2004-09-28,1952.9207166517397
2004-09-29,1992.6053244081147
2004-09-30,2003.903357516081
2004-10-01,2049.6869217542626
2004-10-04,2076.0030666378093
2004-10-05,2080.8133017691366
2004-10-06,2068.432362874657
2004-10-07,2085.292093582574
2004-10-08,2091.470050119381
2004-10-11,2069.2621536974284
2004-10-12,2046.6281734154445
2004-10-13,2046.6281734154445
2004-10-14,2052.9519805657796
2004-10-15,2053.2417511847593
2004-10-18,2049.8832637795604
2004-10-19,2073.7602065654223
2004-10-20,2051.781872067503
2004-10-21,2040.7361520427808
2004-10-22,2041.4059779132544
2004-10-25,2016.927033329341
2004-10-26,2038.6087454020665
2004-10-27,2042.115535815561
2004-10-28,2055.288927793857
2004-10-29,2046.430610861305
2004-11-01,2056.8082889094608
2004-11-02,2074.1879091051633
2004-11-03,2111.9323410326087
2004-11-04,2118.6233600414444
2004-11-05,2146.3459737170215
2004-11-08,2158.829340946101
2004-11-09,2156.5431681417454
2004-11-10,2176.1442252072256
2004-11-11,2170.0295431384343
2004-11-12,2177.884648741891
2004-11-15,2178.7154519168407
2004-11-16,2191.673067757269
2004-11-17,2207.573879922265
2004-11-18,2207.3981894559156
2004-11-19,2180.2246397037243
2004-11-22,2183.543599916742
2004-11-23,2198.2535723036917
2004-11-24,2207.9565372995958
2004-11-25,2195.6171302726275
2004-11-26,2198.302751136966
2004-11-29,2260.7431966362565
2004-11-30,2292.986459264919
2004-12-01,2309.9509893617565
2004-12-02,2379.880633442638
2004-12-03,2377.039623351208
2004-12-06,2402.4719919036215
2004-12-07,2392.450734352863
2004-12-08,2353.8794445216367
2004-12-09,2363.4843465983927
2004-12-10,2307.745800536533
2004-12-13,2347.653442045407
2004-12-14,2373.5411271354697
2004-12-15,2395.9756828149957
2004-12-16,2410.6599605867063
2004-12-17,2374.679917576744
2004-12-20,2396.732860643063
2004-12-21,2422.2263479956564
2004-12-22,2408.7033573406356
2004-12-23,2429.490189373871
2004-12-24,2456.655574297513
2004-12-27,2456.8379238561274
2004-12-28,2486.273128491967
2004-12-29,2485.793046736946
2004-12-30,2471.4627053898084
2004-12-31,2512.943188672962
2005-01-03,2557.907357027749
2005-01-04,2542.4567604138915
2005-01-05,2453.9050551464998
2005-01-06,2407.156208954298
2005-01-07,2440.449120720979
2005-01-10,2392.196745592216
2005-01-11,2369.5840671086826
2005-01-12,2322.6498206444894
2005-01-13,2363.2179461064015
2005-01-14,2334.1597841385583
2005-01-17,2335.6696101740235
2005-01-18,2335.55856598343
2005-01-19,2328.4367085826134
2005-01-20,2313.8223045736186
2005-01-21,2318.3228742735896
2005-01-24,2294.944681178904
2005-01-25,2307.4403262181877
2005-01-26,2311.1347640689487
2005-01-27,2332.4339515321844
2005-01-28,2394.0821115992303
2005-01-31,2451.8103260111757
2005-02-01,2459.4939934317467
2005-02-02,2472.5257537928096
2005-02-03,2508.6209487924025
2005-02-04,2505.8864500976083
2005-02-07,2470.857302455354
2005-02-08,2464.8763154210237
2005-02-09,2491.4059029461887
2005-02-10,2487.6144449359217
2005-02-11,2505.486723331788
2005-02-14,2525.382359184678
2005-02-15,2503.657782389292
2005-02-16,2480.993776246959
2005-02-17,2472.2695345435595
2005-02-18,2464.295762457527
2005-02-21,2450.0480067682047
2005-02-22,2474.5382321832462
2005-02-23,2474.7368565610427
2005-02-24,2470.5313500051802
2005-02-25,2463.8219828310107
2005-02-28,2524.2912973317875
2005-03-01,2490.8836962112905
2005-03-02,2506.5416727583975
2005-03-03,2544.494005343479
2005-03-04,2564.282321947056
2005-03-07,2584.2822897475703
2005-03-08,2597.3455434856783
2005-03-09,2585.507338817258
2005-03-10,2612.1949529306157
2005-03-11,2592.9484838979547
2005-03-14,2567.5226651661224
2005-03-15,2543.3997201188713
2005-03-16,2552.888922646898
2005-03-17,2517.708725501224
2005-03-18,2522.1138528111114
2005-03-21,2497.6942610881033
2005-03-22,2446.4785940337597
2005-03-23,2408.162326000651
2005-03-24,2406.966607789459
2005-03-25,2406.966607789459
2005-03-28,2421.701753699536
2005-03-29,2361.434828742421
2005-03-30,2374.326039468354
2005-03-31,2412.538358797106
2005-04-01,2467.682877292361
2005-04-04,2465.7842891659825
2005-04-05,2446.3416320440315
2005-04-06,2476.8058643352524
2005-04-07,2451.9539622098628
2005-04-08,2423.9020885412365
2005-04-11,2398.664316026065
2005-04-12,2420.793336880708
2005-04-13,2424.2719611187085
2005-04-14,2423.7177151285123
2005-04-15,2351.6466978455273
2005-04-18,2318.120978144704
2005-04-19,2307.0979156175267
2005-04-20,2343.535700919042
2005-04-21,2369.043081760459
2005-04-22,2387.1184189815694
2005-04-25,2401.106357366956
2005-04-26,2391.3900744278585
2005-04-27,2358.8045796716724
2005-04-28,2359.563108087827
2005-04-29,2307.3810696302403
2005-05-02,2325.8018540023245
2005-05-03,2336.7496290571235
2005-05-04,2363.6657849042535
2005-05-05,2394.3697796300094
2005-05-06,2409.4524348627137
2005-05-09,2428.119560177291
2005-05-10,2424.2495177956093
2005-05-11,2429.132708505494
2005-05-12,2435.533254197163
2005-05-13,2428.2153808772046
2005-05-16,2452.704327243994
2005-05-17,2425.504696359895
2005-05-18,2420.4403198865894
2005-05-19,2423.363812303223
2005-05-20,2428.430102284148
2005-05-23,2453.4913449846035
2005-05-24,2460.898443873874
2005-05-25,2468.194980106389
2005-05-26,2489.9967643455893
2005-05-27,2494.184846411407
2005-05-30,2473.5301041078706
2005-05-31,2478.289773607969
2005-06-01,2491.134008867887
2005-06-02,2468.220232499351
2005-06-03,2509.2086505200286
2005-06-06,2505.938758668119
2005-06-07,2525.915392781044
2005-06-08,2557.978734096342
2005-06-09,2549.423910729153
2005-06-10,2537.5341504220796
2005-06-13,2545.5859570668777
2005-06-14,2559.3135590287616
2005-06-15,2574.1628341711435
2005-06-16,2569.6463645263625
2005-06-17,2579.6737152569467
2005-06-20,2605.4133419552622
2005-06-21,2640.0074165937913
2005-06-22,2663.1322599592686
2005-06-23,2660.1272805909202
2005-06-24,2672.022054379471
2005-06-27,2675.5006685569497
2005-06-28,2633.9937755639335
2005-06-29,2660.1300440227083
2005-06-30,2693.1610774294763
2005-07-01,2694.0177567938085
2005-07-04,2716.381608793279
2005-07-05,2703.2280846414897
2005-07-06,2733.8896001620315
2005-07-07,2667.0894554070715
2005-07-08,2687.1240309626537
2005-07-11,2732.2267350690304
2005-07-12,2746.368415936723
2005-07-13,2732.1306735208777
2005-07-14,2709.1290196374384
2005-07-15,2745.775268666099
2005-07-18,2766.531986730065
2005-07-19,2776.9275506404356
2005-07-20,2790.5074353743303
2005-07-21,2800.829489140963
2005-07-22,2824.9252974591022
2005-07-25,2857.231796794059
2005-07-26,2884.021315366648
2005-07-27,2910.8129728186223
2005-07-28,2914.8380656595796
2005-07-29,2914.4890900231508
2005-08-01,2927.857066503429
2005-08-02,2966.8703946268047
2005-08-03,2962.038431440152
2005-08-04,2976.341637645923
2005-08-05,2964.4203648615476
2005-08-08,2899.1336220048256
2005-08-09,2888.5530179509533
2005-08-10,2937.8367140721302
2005-08-11,2967.97334216812
2005-08-12,2951.35046089308
2005-08-15,2952.3686360750808
2005-08-16,2938.0435391885962
2005-08-17,2976.400035028037
2005-08-18,2959.2882935183225
2005-08-19,2948.8833384366376
2005-08-22,2920.998825891898
2005-08-23,2866.8610204373667
2005-08-24,2857.186976653318
2005-08-25,2880.860354289497
2005-08-26,2892.6540672554006
2005-08-29,2851.87215107687
2005-08-30,2880.3892652882946
2005-08-31,2898.6774964660526
2005-09-01,2934.7602622197664
2005-09-02,2956.788273671255
2005-09-05,2968.111744750468
2005-09-06,2973.1029047781767
2005-09-07,2973.442029097189
2005-09-08,3019.2180391764473
2005-09-09,3022.6690972579763
2005-09-12,3059.8455742062583
2005-09-13,3076.845174776681
2005-09-14,3077.820200509832
2005-09-15,3118.5730778448965
2005-09-16,3152.2708811141147
2005-09-19,3175.6549191913764
2005-09-20,3197.3448365985473
2005-09-21,3175.4238069291187
2005-09-22,3064.9606206603794
2005-09-23,3067.5117202859524
2005-09-26,3151.8596823193357
2005-09-27,3177.836846922665
2005-09-28,3214.2290736833806
2005-09-29,3227.77904783452
2005-09-30,3216.0950402349463
2005-10-03,3237.586232918979
2005-10-04,3267.7969893450754
2005-10-05,3237.695277055682
2005-10-06,3169.8648278141254
2005-10-07,3145.324948886178
2005-10-10,3096.6735831501132
2005-10-11,3114.042110835276
2005-10-12,3117.8681426926632
2005-10-13,3047.623235030985
2005-10-14,2995.7829728979023
2005-10-17,2991.915700990257
2005-10-18,2947.578248330904
2005-10-19,2891.308287171798
2005-10-20,2867.7539054890367
2005-10-21,2933.2838394236387
2005-10-24,2884.0282012358316
2005-10-25,2912.699127479408
2005-10-26,2900.294338371
2005-10-27,2828.0924608650416
2005-10-28,2786.3538692348166
2005-10-31,2846.591146098794
2005-11-01,2871.152819612725
2005-11-02,2900.1262198798054
2005-11-03,2896.6023727110573
2005-11-04,2881.95859766493
2005-11-07,2906.47272528404
2005-11-08,2948.155472850317
2005-11-09,2949.3387675755916
2005-11-10,2961.1910556209577
2005-11-11,3027.34338440638
2005-11-14,3028.3618587527276
2005-11-15,3037.9830785055574
2005-11-16,3064.9709162203485
2005-11-17,3095.5020694322848
2005-11-18,3101.3796409356764
2005-11-21,3077.389385191086
2005-11-22,3043.595209408347
2005-11-23,3087.2546556981492
2005-11-24,3118.2644078811013
2005-11-25,3145.5152044591746
2005-11-28,3185.1116082239464
2005-11-29,3176.1026427765764
2005-11-30,3130.445593627903
2005-12-01,3168.452952856099
2005-12-02,3165.7952749380174
2005-12-05,3115.122198464152
2005-12-06,3115.0282606489304
2005-12-07,3140.859778000188
2005-12-08,3150.2286367954466
2005-12-09,3206.3946803687136
2005-12-12,3238.398142666636
2005-12-13,3275.5170407611804
2005-12-14,3306.5957963866804
2005-12-15,3298.8319527927215
2005-12-16,3350.1925335194805
2005-12-19,3400.009345604589
2005-12-20,3371.014270704439
2005-12-21,3369.9517281784006
2005-12-22,3381.029950099808
2005-12-23,3340.7694891261563
2005-12-26,3270.1418342898464
2005-12-27,3350.7081603621123
2005-12-28,3353.0136375466145
2005-12-29,3374.0305197296557
2005-12-30,3411.926041106292
2006-01-02,3417.85321870959
2006-01-03,3479.1082102788855
2006-01-04,3530.949788623921
2006-01-05,3534.756365089083
2006-01-06,3578.0315391655804
2006-01-09,3579.3124862870986
2006-01-10,3531.630424281556
2006-01-11,3529.232576307618
2006-01-12,3513.917462157486
2006-01-13,3507.24615180901
2006-01-16,3473.4485445563946
2006-01-17,3473.6197392101913
2006-01-18,3455.6319056439283
2006-01-19,3524.6981261554447
2006-01-20,3562.420945003403
2006-01-23,3541.3028907120042
2006-01-24,3548.702064475483
2006-01-25,3589.1680038192226
2006-01-26,3594.8754495317935
2006-01-27,3666.2490192130026
2006-01-30,3657.0687791505816
2006-01-31,3675.451441041023
2006-02-01,3631.1912979367025
2006-02-02,3618.5163650145137
2006-02-03,3591.7583230570954
2006-02-06,3676.162325372502
2006-02-07,3712.5356234244464
2006-02-08,3686.939150347148
2006-02-09,3691.953120179895
2006-02-10,3712.527824243963
2006-02-13,3739.106153834607
2006-02-14,3711.709551515837
2006-02-15,3710.3777319785754
2006-02-16,3709.9560973864436
2006-02-17,3635.3560964566936
2006-02-20,3667.642519327866
2006-02-21,3689.779911820743
2006-02-22,3691.677562417128
2006-02-23,3697.2906202040704
2006-02-24,3700.7789106415476
2006-02-27,3720.1493069999997
2006-02-28,3740.1457885342193
2006-03-01,3789.772905109531
2006-03-02,3819.661392153999
2006-03-03,3828.6602711720175
2006-03-06,3880.589680709818
2006-03-07,3866.568637341181
2006-03-08,3774.979451881032
2006-03-09,3795.8400995968127
2006-03-10,3874.818916194993
2006-03-13,3875.470066118945
2006-03-14,3868.0183730918097
2006-03-15,3873.245424947338
2006-03-16,3928.8734176586536
2006-03-17,3940.892477494714
2006-03-20,3973.5812547399278
2006-03-21,3938.2933285863896
2006-03-22,3920.1552798538955
2006-03-23,3931.195200789055
2006-03-24,3967.5117532133813
2006-03-27,3997.598061385929
2006-03-28,3993.361464092641
2006-03-29,4022.3448019269044
2006-03-30,4058.0693808823703
2006-03-31,4063.4608848156095
2006-04-03,4170.253789022854
2006-04-04,4194.55320071654
2006-04-05,4228.565582404321
2006-04-06,4224.305778258178
2006-04-07,4145.985115221919
2006-04-10,4176.765715715487
2006-04-11,4177.697613465535
2006-04-12,4034.9277024647135
2006-04-13,3996.0812903576575
2006-04-14,3996.0812903576575
2006-04-17,4105.409755438928
2006-04-18,4178.390648218008
2006-04-19,4210.406204398489
2006-04-20,4283.751268359238
2006-04-21,4284.0791612524945
2006-04-24,4269.734472228636
2006-04-25,4167.213013650871
2006-04-26,4265.98447634223
2006-04-27,4244.272651346975
2006-04-28,4244.578060418759
2006-05-01,4331.843790230651
2006-05-02,4409.784343050066
2006-05-03,4440.362873184717
2006-05-04,4481.507775041972
2006-05-05,4492.97429708446
2006-05-08,4541.5859135395085
2006-05-09,4571.818529117768
2006-05-10,4609.276276944912
2006-05-11,4525.501196389196
2006-05-12,4434.588234423434
2006-05-15,4207.460048011504
2006-05-16,4225.932198811966
2006-05-17,4376.551638970175
2006-05-18,4048.40929268646
2006-05-19,3877.427578095874
2006-05-22,3705.6700215386613
2006-05-23,3849.563038974996
2006-05-24,3731.831639768793
2006-05-25,3754.303844726623
2006-05-26,3816.7192124669514
2006-05-29,3814.5041047480036
2006-05-30,3764.114905659348
2006-05-31,3643.385708309891
2006-06-01,3524.7365127508797
2006-06-02,3692.309516686498
2006-06-05,3611.4770619836404
2006-06-06,3515.067491044033
2006-06-07,3420.2100553109226
2006-06-08,3206.063301089262
2006-06-09,3401.0680268614096
2006-06-12,3287.3629812860904
2006-06-13,3151.41373275365
2006-06-14,3107.5243626155757
2006-06-15,3306.4132204718626
2006-06-16,3415.932972195049
2006-06-19,3455.86750307448
2006-06-20,3405.774457765547
2006-06-21,3467.2997954218768
2006-06-22,3551.777788998942
2006-06-23,3598.1350229885998
2006-06-26,3449.3258863423625
2006-06-27,3483.959177143442
2006-06-28,3462.56193214753
2006-06-29,3479.811994763512
2006-06-30,3661.096016929003
2006-07-03,3681.836673561944
2006-07-04,3689.504603281149
2006-07-05,3752.9826141292633
2006-07-06,3709.253952332115
2006-07-07,3619.5254274646436
2006-07-10,3672.1208104780103
2006-07-11,3649.3587848062243
2006-07-12,3728.4393742133234
2006-07-13,3699.1163246875753
2006-07-14,3642.567264306827
2006-07-17,3472.8897746111375
2006-07-18,3441.853496713761
2006-07-19,3353.392797746529
2006-07-20,3478.0662136918645
2006-07-21,3394.503609978524
2006-07-24,3430.7262467173514
2006-07-25,3522.6470972289226
2006-07-26,3598.581755115378
2006-07-27,3641.555032335545
2006-07-28,3615.888197025583
2006-07-31,3643.7089283187834
2006-08-01,3635.459283579314
2006-08-02,3663.97751206207
2006-08-03,3689.029622896554
2006-08-04,3661.52686309581
2006-08-07,3651.445455349984
2006-08-08,3729.2421350300096
2006-08-09,3783.4026264812405
2006-08-10,3791.4146144125266
2006-08-11,3801.3196780980556
2006-08-14,3833.9069312678484
2006-08-15,3836.3751116957033
2006-08-16,3906.047744893454
2006-08-17,3929.630525421878
2006-08-18,3930.373915371751
2006-08-21,3952.1690769101215
2006-08-22,3939.242277438058
2006-08-23,3905.9562990039362
2006-08-24,3955.199240562052
2006-08-25,3975.640120381732
2006-08-28,3999.4336807503205
2006-08-29,4024.059760539177
2006-08-30,4033.377651630478
2006-08-31,4005.1182706533104
2006-09-01,4046.65370971191
2006-09-04,4115.51705147835
2006-09-05,4117.515393755489
2006-09-06,4143.7582817372895
2006-09-07,4116.239906421039
2006-09-08,4138.611042375214
2006-09-11,4010.608112332846
2006-09-12,4055.296717514837
2006-09-13,4135.991314191515
2006-09-14,4170.4952178618405
2006-09-15,4175.832110400995
2006-09-18,4192.601550649751
2006-09-19,4154.258459894643
2006-09-20,4210.036145106369
2006-09-21,4270.132154803142
2006-09-22,4259.863140461264
2006-09-25,4245.191502824589
2006-09-26,4301.665627383301
2006-09-27,4322.484758908029
2006-09-28,4330.890205827629
2006-09-29,4351.603379418402
2006-10-02,4351.603379418402
2006-10-03,4344.829242066604
2006-10-04,4293.370737712534
2006-10-05,4367.413760830805
2006-10-06,4391.105443463324
2006-10-09,4361.992978917387
2006-10-10,4349.971087616776
2006-10-11,4337.207449216702
2006-10-12,4419.203731553446
2006-10-13,4493.270964680265
2006-10-16,4556.123697564523
2006-10-17,4551.099604271005
2006-10-18,4548.407523050605
2006-10-19,4512.522484204695
2006-10-20,4509.418338580303
2006-10-23,4478.420910667985
2006-10-24,4478.420910667985
2006-10-25,4480.3959584786435
2006-10-26,4514.677339354859
2006-10-27,4601.519855022776
2006-10-30,4678.368097791786
2006-10-31,4635.5497778065355
2006-11-01,4688.762500557739
2006-11-02,4720.4847356981445
2006-11-03,4736.178956400061
2006-11-06,4735.660777686055
2006-11-07,4741.667811696849
2006-11-08,4709.746752325388
2006-11-09,4761.439731962728
2006-11-10,4798.845482154803
2006-11-13,4808.691221681034
2006-11-14,4801.074610625736
2006-11-15,4800.466882906663
2006-11-16,4852.545572090955
2006-11-17,4825.922769881753
2006-11-20,4798.699255826248
2006-11-21,4881.333816076127
2006-11-22,4920.230609697285
2006-11-23,4929.928887273943
2006-11-24,4929.800580122636
2006-11-27,4947.215309597699
2006-11-28,4878.115985384309
2006-11-29,4878.401514761852
2006-11-30,4894.810004248348
2006-12-01,4970.22898961226
2006-12-04,4985.307725637618
2006-12-05,5018.8004095470305
2006-12-06,4994.343493346424
2006-12-07,5014.457797303641
2006-12-08,4939.348405614467
2006-12-11,4768.849228329647
2006-12-12,4619.04712808262
2006-12-13,4706.428314305516
2006-12-14,4820.834674267198
2006-12-15,4877.56917348055
2006-12-18,4930.585614874033
2006-12-19,4814.749216982825
2006-12-20,4799.038277663289
2006-12-21,4840.3807628357135
2006-12-22,4885.827412223045
2006-12-25,4885.827412223045
2006-12-26,4965.848333932123
2006-12-27,5054.376938664972
2006-12-28,5058.5048718471135
2006-12-29,5047.314511395523
2007-01-01,5047.314511395523
2007-01-02,5101.487968697677
2007-01-03,5100.834730751371
2007-01-04,5083.3463801948865
2007-01-05,5089.872123310532
2007-01-08,5012.250392195077
2007-01-09,4988.325192820471
2007-01-10,4900.8004331619
2007-01-11,4989.3303793672385
2007-01-12,5163.245443235172
2007-01-15,5206.530347658784
2007-01-16,5197.053266685028
2007-01-17,5230.491403248528
2007-01-18,5236.2768255831925
2007-01-19,5240.066344600985
2007-01-22,5250.110033183268
2007-01-23,5182.804519645021
2007-01-24,5206.211958684817
2007-01-25,5279.309001115765
2007-01-26,5277.5187979956845
2007-01-29,5265.004715364842
2007-01-30,5265.004715364842
2007-01-31,5217.873767192348
2007-02-01,5277.147559301385
2007-02-02,5320.633200660324
2007-02-05,5373.021302041412
2007-02-06,5352.167283087011
2007-02-07,5392.712627371011
2007-02-08,5393.7324624841285
2007-02-09,5338.135120089731
2007-02-12,5176.340557943065
2007-02-13,5128.347149880155
2007-02-14,5114.464329555208
2007-02-15,5243.2689863970645
2007-02-16,5255.365491769642
2007-02-19,5259.463476534351
2007-02-20,5194.801102086925
2007-02-21,5172.660813884853
2007-02-22,5090.135251167708
2007-02-23,4986.266873374837
2007-02-26,5000.523075367773
2007-02-27,4949.300586824725
2007-02-28,4750.09648499561
2007-03-01,4811.647076879364
2007-03-02,4709.0917409099675
2007-03-05,4486.682879999657
2007-03-06,4588.707938778705
2007-03-07,4545.775944238057
2007-03-08,4728.512855655416
2007-03-09,4688.019583944414
2007-03-12,4696.619025735712
2007-03-13,4747.208930841306
2007-03-14,4589.398668495822
2007-03-15,4591.435545914429
2007-03-16,4568.7623017904
2007-03-19,4655.536974424421
2007-03-20,4732.962424119058
2007-03-21,4846.857008749213
2007-03-22,4951.725663646799
2007-03-23,4946.795452690983
2007-03-26,4936.699557430336
2007-03-27,4955.4696254150485
2007-03-28,4889.739339617005
2007-03-29,4824.527423094437
2007-03-30,4898.0916102441
2007-04-02,4667.422378070255
2007-04-03,4779.38555144201
2007-04-04,4827.872619421514
2007-04-05,4888.8595679141945
2007-04-06,4888.8595679141945
2007-04-09,5020.606699598959
2007-04-10,5053.177893032455
2007-04-11,5045.280585837879
2007-04-12,5003.142036605743
2007-04-13,5141.718442427599
2007-04-16,5334.07119679075
2007-04-17,5317.462781609206
2007-04-18,5321.779041956701
2007-04-19,5300.786672472847
2007-04-20,5458.345772599511
2007-04-23,5491.6737977375205
2007-04-24,5642.629169000911
2007-04-25,5731.924510590144
2007-04-26,5738.3881603767695
2007-04-27,5582.002186719307
2007-04-30,5569.367868087191
2007-05-01,5569.705917730171
2007-05-02,5566.6649475008835
2007-05-03,5676.404923669116
2007-05-04,5667.550922799397
2007-05-07,5663.852571010921
2007-05-08,5611.994322780674
2007-05-09,5614.14953330615
2007-05-10,5563.902691434902
2007-05-11,5581.139633928782
2007-05-14,5715.761237808744
2007-05-15,5703.443324941783
2007-05-16,5810.449616449956
2007-05-17,5899.332647969685
2007-05-18,5928.03496211135
2007-05-21,6022.91924459958
2007-05-22,6064.283298225295
2007-05-23,6018.09939345425
2007-05-24,5934.948920796843
2007-05-25,5966.215650656468
2007-05-28,6000.383760745581
2007-05-29,6059.707461982459
2007-05-30,5949.737129068486
2007-05-31,6053.298604053573
