Date,TAIWAN VALUE WEIGHTED
1997-07-09,1432.0346342951934
1997-07-10,1448.1216513250188
1997-07-11,1439.3072124583953
1997-07-14,1462.9453091491093
1997-07-15,1454.800139628592
1997-07-16,1445.6730935477976
1997-07-17,1457.1997718676469
1997-07-18,1471.7633664360546
1997-07-21,1498.078779654792
1997-07-22,1450.3005999634715
1997-07-23,1425.2821445787706
1997-07-24,1461.4176382637158
1997-07-25,1488.8721549879106
1997-07-28,1508.822440111694
1997-07-29,1490.3449619710511
1997-07-30,1487.3526738656146
1997-07-31,1491.503694503538
1997-08-01,1469.2016617174318
1997-08-04,1489.5848338662067
1997-08-05,1465.287736591417
1997-08-06,1456.4233571136012
1997-08-07,1432.6781768204564
1997-08-08,1461.2168690777964
1997-08-11,1457.4445510272467
1997-08-12,1442.920344669075
1997-08-13,1395.4772281007372
1997-08-14,1404.0579826432988
1997-08-15,1432.6446414079708
1997-08-18,1422.2601266070153
1997-08-19,1422.2110922921602
1997-08-20,1445.56682169649
1997-08-21,1471.1200024325021
1997-08-22,1461.0735768047878
1997-08-25,1460.3536720669044
1997-08-26,1480.7718877793484
1997-08-27,1466.9666204624102
1997-08-28,1435.7196021071884
1997-08-29,1434.194899883502
1997-09-01,1396.2476502122124
1997-09-02,1346.622696806695
1997-09-03,1387.617952710155
1997-09-04,1341.1080210169957
1997-09-05,1361.7005110311586
1997-09-08,1339.9244430288688
1997-09-09,1328.846893936779
1997-09-10,1336.582248543497
1997-09-11,1329.0779530891057
1997-09-12,1332.1278140779207
1997-09-15,1294.1156235563499
1997-09-16,1294.1156235563499
1997-09-17,1319.7084844691083
1997-09-18,1325.1838527011143
1997-09-19,1340.97352854303
1997-09-22,1333.3016226310262
1997-09-23,1311.974103065651
1997-09-24,1300.8769066135796
1997-09-25,1271.528149056032
1997-09-26,1263.112400899022
1997-09-29,1276.9007330282868
1997-09-30,1261.1729527670232
1997-10-01,1260.0023312676044
1997-10-02,1231.5748433195038
1997-10-03,1234.1831344802988
1997-10-06,1202.008959705329
1997-10-07,1179.4514535772482
1997-10-08,1184.4057547781847
1997-10-09,1214.1926997936641
1997-10-10,1214.1926997936641
1997-10-13,1216.168231503906
1997-10-14,1206.8158871963612
1997-10-15,1179.2062712639888
1997-10-16,1143.9846380281726
1997-10-17,1099.3248572845907
1997-10-20,990.0249624380622
1997-10-21,1046.8623274587264
1997-10-22,1053.6278213488429
1997-10-23,1070.4324672152334
1997-10-24,1046.553237980019
1997-10-27,1031.976812994729
1997-10-28,961.7344480426967
1997-10-29,946.446266617512
1997-10-30,970.5556044447153
1997-10-31,970.5556044447153
1997-11-03,1005.7726361451885
1997-11-04,1041.847715930282
1997-11-05,1054.5843593759578
1997-11-06,1073.998692004075
1997-11-07,1036.4604488292262
1997-11-10,1024.9922826441702
1997-11-11,1015.1454957131074
1997-11-12,1015.1454957131074
1997-11-13,987.8370006079201
1997-11-14,976.2358754908938
1997-11-17,995.6119037465068
1997-11-18,976.5261591786617
1997-11-19,953.5365552251936
1997-11-20,951.784475028459
1997-11-21,971.8480252237283
1997-11-24,972.777474474055
1997-11-25,971.3612145783521
1997-11-26,968.0596501378694
1997-11-27,988.4912271331008
1997-11-28,983.5998948740333
1997-12-01,938.313613046116
1997-12-02,973.766653185003
1997-12-03,1009.4499650437342
1997-12-04,1034.1773149032788
1997-12-05,1055.4856082673139
1997-12-08,1072.758930111255
1997-12-09,1057.1732694845382
1997-12-10,1065.2882584398337
1997-12-11,1037.9155195336764
1997-12-12,1043.142803841829
1997-12-15,1027.149129838977
1997-12-16,1014.8237258309462
1997-12-17,1043.8141045882433
1997-12-18,1042.9476824581732
1997-12-19,1015.7895925397634
1997-12-22,1009.4014014575937
1997-12-23,1003.4420774332019
1997-12-24,1001.284734831455
1997-12-25,1001.284734831455
1997-12-26,1011.5467122552021
1997-12-29,1003.1542492422403
1997-12-30,1014.4282988159179
1997-12-31,1016.7221275355163
1998-01-01,1016.7221275355163
1998-01-02,1016.7221275355163
1998-01-05,978.4240341876313
1998-01-06,952.622874579831
1998-01-07,921.530554283823
1998-01-08,916.4839485834966
1998-01-09,918.9604204527258
1998-01-12,866.7016005015561
1998-01-13,890.9326966980057
1998-01-14,929.8695228952879
1998-01-15,924.9238213660346
1998-01-16,930.650240288641
1998-01-19,942.9323062348709
1998-01-20,949.9562346474239
1998-01-21,976.9301051364357
1998-01-22,963.9033234824606
1998-01-23,957.3328357423376
1998-01-26,954.9007019814203
1998-01-27,954.9007019814203
1998-01-28,954.9007019814203
1998-01-29,954.9007019814203
1998-01-30,954.9007019814203
1998-02-02,1012.8952917066556
1998-02-03,1030.3236882603794
1998-02-04,1026.0139764837352
1998-02-05,1043.3047202790203
1998-02-06,1039.7545024990536
1998-02-09,1051.103991942715
1998-02-10,1043.4493656058419
1998-02-11,1062.395225752445
1998-02-12,1068.0531282736406
1998-02-13,1057.4717166492362
1998-02-16,1052.4619050725933
1998-02-17,1057.0620634325987
1998-02-18,1063.6572732675697
1998-02-19,1085.1118885534684
1998-02-20,1089.0778243530183
1998-02-23,1108.370587179614
1998-02-24,1097.3725731805037
1998-02-25,1097.2050605481504
1998-02-26,1134.431602770923
1998-02-27,1137.6940221119148
1998-03-02,1157.4156051276393
1998-03-03,1146.9885339761588
1998-03-04,1122.8730205875368
1998-03-05,1093.0922857431772
1998-03-06,1098.6261922856315
1998-03-09,1106.3667286334519
1998-03-10,1101.6217854198048
1998-03-11,1118.070685438071
1998-03-12,1118.9898002911013
1998-03-13,1114.613715696351
1998-03-16,1112.7338780599005
1998-03-17,1107.391317844271
1998-03-18,1083.9950593894005
1998-03-19,1071.7731493496703
1998-03-20,1072.682693978823
1998-03-23,1057.1155880058277
1998-03-24,1063.1472828648275
1998-03-25,1085.5238423535345
1998-03-26,1084.997755294801
1998-03-27,1093.9033210805019
1998-03-30,1084.2896895359706
1998-03-31,1083.5465900601112
1998-04-01,1077.4175308889116
1998-04-02,1070.6154749777454
1998-04-03,1083.1019897045596
1998-04-06,1091.36618983586
1998-04-07,1098.1216285881308
1998-04-08,1095.851374681084
1998-04-09,1079.267379632233
1998-04-10,1073.4217155789318
1998-04-13,1049.0474630005156
1998-04-14,1037.6608910978784
1998-04-15,1043.3172014972172
1998-04-16,1039.533090779597
1998-04-17,1021.662383901394
1998-04-20,1008.4504159591166
1998-04-21,1002.238093724209
1998-04-22,1022.7083418240895
1998-04-23,1017.6335361939969
1998-04-24,1019.2465659006812
1998-04-27,999.7659130696553
1998-04-28,997.8668102884787
1998-04-29,987.6872091303194
1998-04-30,979.6851884563815
1998-05-01,979.6703334876406
1998-05-04,978.0824054770209
1998-05-05,976.3116142189037
1998-05-06,973.7148517702122
1998-05-07,966.5090929827788
1998-05-08,955.4153484039053
1998-05-11,979.824509279574
1998-05-12,961.534885782637
1998-05-13,948.7332429842511
1998-05-14,947.1089045422606
1998-05-15,943.868953258902
1998-05-18,926.121497747794
1998-05-19,927.127912413095
1998-05-20,940.8394662026357
1998-05-21,950.9615238764231
1998-05-22,949.3652322717558
1998-05-25,938.6348252932055
1998-05-26,920.0598528387603
1998-05-27,907.6492762001808
1998-05-28,922.642635906075
1998-05-29,892.9664299560718
1998-06-01,854.5205513523784
1998-06-02,850.6438722405449
1998-06-03,864.1652150010244
1998-06-04,843.6381213163827
1998-06-05,849.5972092371978
1998-06-08,843.7098637722213
1998-06-09,826.6122915497573
1998-06-10,792.3321597281633
1998-06-11,789.9836936386253
1998-06-12,781.0481989346825
1998-06-15,799.6374943420525
1998-06-16,811.2361205942091
1998-06-17,819.1045840918583
1998-06-18,868.9881159220704
1998-06-19,859.5231722991477
1998-06-22,851.4255143592819
1998-06-23,848.0788712223253
1998-06-24,845.9592962293884
1998-06-25,853.0382277899907
1998-06-26,846.9678056822827
1998-06-29,839.1986391037957
1998-06-30,840.6934199334605
1998-07-01,840.8280091871246
1998-07-02,868.4011851678492
1998-07-03,858.2804021808104
1998-07-06,871.0439970363641
1998-07-07,865.5404741346013
1998-07-08,875.0148802763372
1998-07-09,878.6800139333252
1998-07-10,869.7605164430942
1998-07-13,857.1771269900464
1998-07-14,852.1851916020743
1998-07-15,862.2918539284487
1998-07-16,865.9319804205494
1998-07-17,880.903710702394
1998-07-20,883.6030854502527
1998-07-21,871.8650468095088
1998-07-22,860.5354512248244
1998-07-23,857.4735303432216
1998-07-24,856.3909140767596
1998-07-27,850.6579653846866
1998-07-28,848.0401020975584
1998-07-29,843.8330039669225
1998-07-30,838.8677886051446
1998-07-31,829.7155884463107
1998-08-03,821.520852671144
1998-08-04,818.6917206210741
1998-08-05,803.8184993414686
1998-08-06,802.5348780632983
1998-08-07,807.8734050056985
1998-08-10,787.9015032623427
1998-08-11,788.6507005937707
1998-08-12,785.7434942444007
1998-08-13,785.3550378370132
1998-08-14,786.4691971379438
1998-08-17,783.3661048381872
1998-08-18,776.1350226799436
1998-08-19,787.272880196292
1998-08-20,787.7198418256621
1998-08-21,776.4417610974081
1998-08-24,747.2045992928527
1998-08-25,739.2555265639581
1998-08-26,729.7660252228707
1998-08-27,727.3430874559301
1998-08-28,717.7967901433129
1998-08-31,695.9072333098896
1998-09-01,674.3611590988094
1998-09-02,690.7456797973825
1998-09-03,670.045793225142
1998-09-04,700.6712087698378
1998-09-07,747.8062295953064
1998-09-08,758.8950908727129
1998-09-09,751.169986960596
1998-09-10,741.6076730783649
1998-09-11,757.704981304095
1998-09-14,760.7608283095423
1998-09-15,760.1143792371323
1998-09-16,770.1054799622182
1998-09-17,769.7791995674702
1998-09-18,765.8606761226222
1998-09-21,777.1075392641723
1998-09-22,775.459147639014
1998-09-23,761.2424625555618
1998-09-24,765.3307831877078
1998-09-25,766.3274853643366
1998-09-28,758.6186370847017
1998-09-29,759.771724176468
1998-09-30,758.7365108176593
1998-10-01,746.3430576548037
1998-10-02,725.9782884335063
1998-10-05,757.1141237275968
1998-10-06,756.619832426629
1998-10-07,778.9919728730142
1998-10-08,828.1138680992761
1998-10-09,830.9483918760861
1998-10-12,825.268286481673
1998-10-13,812.7020201301402
1998-10-14,797.1113574904525
1998-10-15,801.3419230174896
1998-10-16,801.3419230174896
1998-10-19,818.8261809695058
1998-10-20,812.3913869913066
1998-10-21,841.5122502755007
1998-10-22,834.3863620682253
1998-10-23,841.7868475774088
1998-10-26,843.9673451478864
1998-10-27,843.5176243112663
1998-10-28,835.0900284042384
1998-10-29,842.1652870947588
1998-10-30,857.5810996255095
1998-11-02,865.62996118401
1998-11-03,847.4310117193377
1998-11-04,832.9182072658689
1998-11-05,838.3645508232503
1998-11-06,837.0969577282527
1998-11-09,841.209896812017
1998-11-10,823.0660885163699
1998-11-11,810.1415740545265
1998-11-12,810.1415740545265
1998-11-13,839.0296051736892
1998-11-16,873.3648480015852
1998-11-17,893.0056892020182
1998-11-18,890.5940759518103
1998-11-19,918.1067930997203
1998-11-20,925.2387440677159
1998-11-23,914.044690094247
1998-11-24,937.1041287778352
1998-11-25,917.8683212013837
1998-11-26,941.8830023457643
1998-11-27,943.9446536370828
1998-11-30,924.5626425652142
1998-12-01,916.4026112983165
1998-12-02,929.5605733447234
1998-12-03,924.5675836549597
1998-12-04,933.2004984176294
1998-12-07,940.2545825063034
1998-12-08,928.5859724372582
1998-12-09,920.063376232664
1998-12-10,907.4063445291192
1998-12-11,891.7625211174206
1998-12-14,887.2477838597617
1998-12-15,896.230094292746
1998-12-16,870.1701172640462
1998-12-17,853.5878942976676
1998-12-18,853.4191413589916
1998-12-21,848.0277173873653
1998-12-22,875.4374190359224
1998-12-23,861.6471430224873
1998-12-24,862.8104021436284
1998-12-25,862.8104021436284
1998-12-28,831.292058033783
1998-12-29,832.4611974561385
1998-12-30,829.273405293156
1998-12-31,825.8857872755533
1999-01-01,825.8857872755533
1999-01-04,827.6197621010929
1999-01-05,793.096594035812
1999-01-06,805.4855269477026
1999-01-07,835.6743108989148
1999-01-08,836.172745591751
1999-01-11,830.4054327531169
1999-01-12,820.5580590316465
1999-01-13,814.3529367693915
1999-01-14,805.0438295412465
1999-01-15,838.1645345876216
1999-01-18,825.9867990321789
1999-01-19,823.2679742329345
1999-01-20,821.2649616837457
1999-01-21,825.4653588092787
1999-01-22,811.1699081812324
1999-01-25,789.1001577980754
1999-01-26,802.6152324406786
1999-01-27,804.3180346447433
1999-01-28,795.2066843052825
1999-01-29,786.894836405162
1999-02-01,769.9056495684472
1999-02-02,760.2073207240135
1999-02-03,763.1634587609193
1999-02-04,731.898701926295
1999-02-05,723.1916966991315
1999-02-08,767.4879627857113
1999-02-09,752.4831238618118
1999-02-10,765.0321290211241
1999-02-11,764.7953502749089
1999-02-12,765.0321290211241
1999-02-15,765.0321290211241
1999-02-16,765.0321290211241
1999-02-17,763.8496991462847
1999-02-18,763.8496991462847
1999-02-19,760.9095540379462
1999-02-22,815.5617773335551
1999-02-23,803.4260620028062
1999-02-24,809.4277051181382
1999-02-25,818.0248940505127
1999-02-26,822.72857307601
1999-03-01,821.913985135876
1999-03-02,815.0640767566614
1999-03-03,833.6265770489744
1999-03-04,829.4903495430377
1999-03-05,829.3201921171438
1999-03-08,836.8232741635404
1999-03-09,843.1020658650071
1999-03-10,844.5008306462058
1999-03-11,837.2565531506285
1999-03-12,839.6682210044793
1999-03-15,856.1662702742072
1999-03-16,865.1776685253652
1999-03-17,877.0241889580934
1999-03-18,896.1625910402536
1999-03-19,911.9721822169146
1999-03-22,918.5969525667919
1999-03-23,903.900669845879
1999-03-24,897.880604537004
1999-03-25,908.0532476774401
1999-03-26,927.4073572269812
1999-03-29,909.0877965326441
1999-03-30,911.7643560206947
1999-03-31,909.931788453866
1999-04-01,938.8371721739734
1999-04-02,974.781874148302
1999-04-05,967.0478541146912
1999-04-06,963.656802082049
1999-04-07,958.4913678563438
1999-04-08,978.8928074432728
1999-04-09,980.3114246689076
1999-04-12,976.1269923752556
1999-04-13,987.6700722176759
1999-04-14,997.4319854155883
1999-04-15,1022.3177409866004
1999-04-16,1021.2805393060491
1999-04-19,1052.6634999318221
1999-04-20,1057.449735805533
1999-04-21,1031.178352947879
1999-04-22,1027.4622839092244
1999-04-23,1047.1924079689272
1999-04-26,1044.689259318292
1999-04-27,1033.315333531021
1999-04-28,1022.8513572481495
1999-04-29,991.7653176715276
1999-04-30,1004.029375714363
1999-05-03,1003.0382963710824
1999-05-04,1035.1563631458828
1999-05-05,1028.6674808268358
1999-05-06,1019.5398961732086
1999-05-07,1004.5698898193672
1999-05-10,1007.7831586839961
1999-05-11,1008.0099181561772
1999-05-12,1003.6798320504791
1999-05-13,997.1157594299575
1999-05-14,1023.6354464544943
1999-05-17,1018.757960760284
1999-05-18,1004.402066307018
1999-05-19,1002.9958630340716
1999-05-20,1009.1729522030087
1999-05-21,1007.8624417332978
1999-05-24,996.1214526987055
1999-05-25,970.7337996302451
1999-05-26,978.9740179528978
1999-05-27,987.8711087505121
1999-05-28,969.1009168363853
1999-05-31,946.3896491562556
1999-06-01,960.0187300910994
1999-06-02,969.51427060183
1999-06-03,985.379294408517
1999-06-04,987.8255739069011
1999-06-07,1020.4287531728584
1999-06-08,1034.0945960110005
1999-06-09,1044.6337072901608
1999-06-10,1052.512393013545
1999-06-11,1057.1139437393097
1999-06-14,1056.118620361282
1999-06-15,1053.789737088169
1999-06-16,1067.7979888991522
1999-06-17,1099.2964601387696
1999-06-18,1099.4663931207049
1999-06-21,1124.3446711895945
1999-06-22,1151.323997003025
1999-06-23,1128.8272998382447
1999-06-24,1142.9242191451324
1999-06-25,1098.1597211875462
1999-06-28,1102.2991632985993
1999-06-29,1134.5099479514727
1999-06-30,1119.6881093705897
1999-07-01,1119.3415639947398
1999-07-02,1131.8528817108393
1999-07-05,1134.3902715929883
1999-07-06,1116.73815253267
1999-07-07,1120.379999360153
1999-07-08,1135.3825614873476
1999-07-09,1126.1893204932865
1999-07-12,1112.792691974941
1999-07-13,1078.5099704966408
1999-07-14,1040.7768855059771
1999-07-15,1048.4525813897624
1999-07-16,976.1259614542568
1999-07-19,971.7844165653223
1999-07-20,1030.2691450987238
1999-07-21,1022.4820402387392
1999-07-22,1006.0442129899511
1999-07-23,1012.6427958833704
1999-07-26,992.6257229917718
1999-07-27,964.2132995671392
1999-07-28,985.037722960718
1999-07-29,970.3717331891403
1999-07-30,975.1303565387124
1999-08-02,954.0498692881681
1999-08-03,954.5684847469486
1999-08-04,947.9467690459301
1999-08-05,924.9507165248018
1999-08-06,901.0110719833525
1999-08-09,922.5476905114577
1999-08-10,951.9988269420561
1999-08-11,941.3736038537456
1999-08-12,957.3280600474477
1999-08-13,1004.0603869071002
1999-08-16,1064.2953440473252
1999-08-17,1080.0560125333911
1999-08-18,1066.8605405252895
1999-08-19,1058.6756019849022
1999-08-20,1080.8083785829012
1999-08-23,1088.311015180234
1999-08-24,1068.2307761409777
1999-08-25,1090.1843648020097
1999-08-26,1085.4337993802983
1999-08-27,1078.8156189392214
1999-08-30,1079.1794551714906
1999-08-31,1087.6663896874093
1999-09-01,1102.3962925586986
1999-09-02,1094.433389895285
1999-09-03,1070.9905253465581
1999-09-06,1071.6699976598466
1999-09-07,1050.3161809742792
1999-09-08,1057.624777049921
1999-09-09,1063.1642867711362
1999-09-10,1085.7046844734468
1999-09-13,1087.6810469948887
1999-09-14,1075.5844391557937
1999-09-15,1060.3401980381896
1999-09-16,1061.2812483042073
1999-09-17,1050.4930155101495
1999-09-20,1061.420237400321
1999-09-21,1058.1822664273413
1999-09-22,1058.1489881624684
1999-09-23,1058.1656270332628
1999-09-24,1058.1656270332628
1999-09-27,1036.8634928340587
1999-09-28,1017.2433567550452
1999-09-29,1021.7936119326682
1999-09-30,1017.2433417913062
1999-10-01,1036.8555991420287
1999-10-04,1039.84740187165
1999-10-05,1018.9820941932973
1999-10-06,1007.0871889849608
1999-10-07,1020.522368205059
1999-10-08,1013.0876284684135
1999-10-11,1019.3159024067767
1999-10-12,1048.5489108319932
1999-10-13,1050.1059229929713
1999-10-14,1056.3406034781813
1999-10-15,1048.3485053414279
1999-10-18,1038.7861532503111
1999-10-19,1031.0107653304863
1999-10-20,1027.7420596066727
1999-10-21,1026.2716051930765
1999-10-22,1014.5716575236238
1999-10-25,1030.7823173442596
1999-10-26,1034.9819443380095
1999-10-27,1034.8851952099196
1999-10-28,1032.9828559331634
1999-10-29,1036.093645220691
1999-11-01,1047.9395978440716
1999-11-02,1033.6452847451715
1999-11-03,1013.883860045066
1999-11-04,997.3246863380059
1999-11-05,1001.2578194766994
1999-11-08,990.8006264926344
1999-11-09,983.4671981111211
1999-11-10,990.726508457787
1999-11-11,1009.3249263859927
1999-11-12,1009.4680005908009
1999-11-15,1008.0353589462419
1999-11-16,1015.749933340565
1999-11-17,1017.4112021599798
1999-11-18,1025.5764591804063
1999-11-19,1030.3448312181617
1999-11-22,1072.4929853052522
1999-11-23,1073.0984595001041
1999-11-24,1054.4297635868177
1999-11-25,1049.2553968501072
1999-11-26,1009.9389854910914
1999-11-29,1043.6551388855369
1999-11-30,1035.4186558952485
1999-12-01,1036.93164704101
1999-12-02,1050.4276107049634
1999-12-03,1065.1694946921248
1999-12-06,1057.0036600779335
1999-12-07,1044.2903424758492
1999-12-08,1039.0846408934492
1999-12-09,1031.126013439299
1999-12-10,1032.9612162955434
1999-12-13,1047.4713653811823
1999-12-14,1041.9134324497988
1999-12-15,1039.993642284024
1999-12-16,1016.2516560055022
1999-12-17,1013.7252937704978
1999-12-20,1019.337435419336
1999-12-21,1037.5668086330977
1999-12-22,1043.1647462649498
1999-12-23,1056.220706898417
1999-12-24,1070.3607448923215
1999-12-27,1092.2780737062399
1999-12-28,1105.3067443562113
1999-12-29,1105.921232825181
1999-12-30,1110.4366369017878
1999-12-31,1110.4366369017878
2000-01-03,1109.0922826198246
2000-01-04,1181.52064543847
2000-01-05,1183.80076733746
2000-01-06,1193.8045377859237
2000-01-07,1187.5591377759627
2000-01-10,1219.8995499547862
2000-01-11,1193.538949645262
2000-01-12,1214.7231896150215
2000-01-13,1221.5308124968449
2000-01-14,1205.8553759141366
2000-01-17,1241.7445957704613
2000-01-18,1235.5962988452204
2000-01-19,1225.4033288621101
2000-01-20,1222.7312293252278
2000-01-21,1241.9030724789288
2000-01-24,1270.8511329204023
2000-01-25,1264.4846401027892
2000-01-26,1285.0747014429721
2000-01-27,1293.0024637502083
2000-01-28,1319.486022372145
2000-01-31,1315.2976932508088
2000-02-01,1336.221769862616
2000-02-02,1331.9024148676083
2000-02-03,1331.7509861144356
2000-02-04,1332.1620871499545
2000-02-07,1333.0283931731374
2000-02-08,1336.2871001316767
2000-02-09,1356.9416085245318
2000-02-10,1367.2773590977688
2000-02-11,1372.6195787279744
2000-02-14,1342.5288905583427
2000-02-15,1335.5238422754776
2000-02-16,1351.2276739477034
2000-02-17,1382.2941417306936
2000-02-18,1367.459191518167
2000-02-21,1359.3915858031423
2000-02-22,1316.8976659692935
2000-02-23,1303.881262620636
2000-02-24,1291.0165860219581
2000-02-25,1261.1594291112951
2000-02-28,1261.5695622589735
2000-02-29,1261.2998663385263
2000-03-01,1299.9411406146928
2000-03-02,1281.9072218908595
2000-03-03,1285.4357555058834
2000-03-06,1251.9106456709821
2000-03-07,1251.2086161220025
2000-03-08,1246.8216306517086
2000-03-09,1266.086659084498
2000-03-10,1247.570515354113
2000-03-13,1164.7025516285862
2000-03-14,1168.7188501928492
2000-03-15,1140.413733177007
2000-03-16,1146.3620952333886
2000-03-17,1166.6490498929757
2000-03-20,1136.2133264192225
2000-03-21,1190.4629581030003
2000-03-22,1185.605774129197
2000-03-23,1241.8865887779139
2000-03-24,1223.0503441926237
2000-03-27,1253.7982359333114
2000-03-28,1255.9752169819965
2000-03-29,1248.6381648506572
2000-03-30,1268.0682831338358
2000-03-31,1266.7877404738128
2000-04-03,1273.4933055803788
2000-04-04,1274.1209513692304
2000-04-05,1287.514469055091
2000-04-06,1271.9384258190837
2000-04-07,1260.84301847584
2000-04-10,1275.7294968645817
2000-04-11,1274.9505108726921
2000-04-12,1264.0644342519035
2000-04-13,1236.1627094122255
2000-04-14,1206.5675917846634
2000-04-17,1143.7217713286318
2000-04-18,1180.298847448928
2000-04-19,1151.9582344562227
2000-04-20,1154.6377409786471
2000-04-21,1158.9274067161825
2000-04-24,1122.8184017974702
2000-04-25,1128.536960892853
2000-04-26,1076.1661446916944
2000-04-27,1073.2177513875458
2000-04-28,1102.2931527584205
2000-05-01,1095.3075098282686
2000-05-02,1078.2266214630122
2000-05-03,1056.4081206856197
2000-05-04,1072.2985369152716
2000-05-05,1105.5190526570052
2000-05-08,1092.6708187142478
2000-05-09,1103.3730634867572
2000-05-10,1089.9353995562274
2000-05-11,1069.5883646749014
2000-05-12,1100.4587372954068
2000-05-15,1092.8857835534832
2000-05-16,1114.4043505925422
2000-05-17,1157.5095445926836
2000-05-18,1152.4915996277616
2000-05-19,1162.5418404095315
2000-05-22,1120.1945676630255
2000-05-23,1104.9226803966512
2000-05-24,1084.2146314140266
2000-05-25,1080.2408103259074
2000-05-26,1097.7337534334454
2000-05-29,1100.0246027434716
2000-05-30,1117.2749646351676
2000-05-31,1135.1423139146314
2000-06-01,1122.8018652894136
2000-06-02,1124.7729763612163
2000-06-05,1132.3338053237649
2000-06-06,1132.3338053237649
2000-06-07,1138.6139815887466
2000-06-08,1137.5578151767031
2000-06-09,1125.5870848267866
2000-06-12,1106.3569834347745
2000-06-13,1102.1407135607117
