Date,KOREA VALUE WEIGHTED
1997-04-10,598.8987652257306
1997-04-11,603.1456824276893
1997-04-14,610.3013384825917
1997-04-15,607.5502738271992
1997-04-16,606.6363385569176
1997-04-17,599.7791836321534
1997-04-18,598.2979199515864
1997-04-21,604.6772782328765
1997-04-22,596.9200774512386
1997-04-23,599.792509776337
1997-04-24,595.7710914111628
1997-04-25,594.6904139529756
1997-04-28,610.5018684913854
1997-04-29,607.6805627285943
1997-04-30,607.2430162316829
1997-05-01,606.9028240657268
1997-05-02,608.8358488166058
1997-05-05,604.605163208305
1997-05-06,599.0424387134324
1997-05-07,586.9382214309371
1997-05-08,579.3189796039778
1997-05-09,582.1557244333568
1997-05-12,578.569742702618
1997-05-13,590.7169771863062
1997-05-14,590.8824441266945
1997-05-15,610.5508247258971
1997-05-16,609.7840984739624
1997-05-19,626.7223457127043
1997-05-20,644.7440635445352
1997-05-21,651.9215099362041
1997-05-22,638.0220545158267
1997-05-23,641.7834411507632
1997-05-26,626.8570112123911
1997-05-27,630.2344075865425
1997-05-28,650.111038441387
1997-05-29,661.8355373032831
1997-05-30,664.8582917272122
1997-06-02,677.221932178587
1997-06-03,687.4967903724487
1997-06-04,684.685909100957
1997-06-05,685.3298441339647
1997-06-06,685.3298441339647
1997-06-09,695.6320899180428
1997-06-10,685.4085165315756
1997-06-11,682.2400632839374
1997-06-12,690.7514225767476
1997-06-13,714.5583985616463
1997-06-16,725.9233689288288
1997-06-17,731.0416698633962
1997-06-18,710.1691110473657
1997-06-19,700.6871759763663
1997-06-20,695.0459784421187
1997-06-23,680.5478701256756
1997-06-24,684.0182387068566
1997-06-25,672.8803798024499
1997-06-26,674.2775998987489
1997-06-27,666.3075782715475
1997-06-30,677.5055110963565
1997-07-01,694.329972866461
1997-07-02,716.0185170208653
1997-07-03,713.2464485352966
1997-07-04,721.7781648689906
1997-07-07,709.8959696776759
1997-07-08,699.6135617153815
1997-07-09,702.5745500110928
1997-07-10,695.468836770009
1997-07-11,692.3961734368648
1997-07-14,687.7299815586452
1997-07-15,679.899138095822
1997-07-16,663.2160930970887
1997-07-17,663.2160930970887
1997-07-18,670.6399362271843
1997-07-21,669.9684839473008
1997-07-22,659.2001834876868
1997-07-23,664.779743247743
1997-07-24,670.853664366481
1997-07-25,664.0192142370569
1997-07-28,660.4449292127756
1997-07-29,657.3093698420128
1997-07-30,650.1305927646529
1997-07-31,650.6475830007817
1997-08-01,655.98954363042
1997-08-04,658.141174970279
1997-08-05,662.8140580178749
1997-08-06,663.9590590196872
1997-08-07,663.8388907665494
1997-08-08,671.9536177757363
1997-08-11,685.8185251938507
1997-08-12,682.7660482686367
1997-08-13,684.6509682539491
1997-08-14,678.1211353129717
1997-08-15,678.1211353129717
1997-08-18,668.7804032505645
1997-08-19,661.2741593494046
1997-08-20,666.3260639991537
1997-08-21,659.93457635785
1997-08-22,658.1744810347788
1997-08-25,660.4419305910553
1997-08-26,656.1334189363096
1997-08-27,650.1885430665138
1997-08-28,639.2733677014106
1997-08-29,631.6920430365002
1997-09-01,609.2723364310121
1997-09-02,617.888959649374
1997-09-03,610.5990598993588
1997-09-04,607.0711312867338
1997-09-05,619.9746203621335
1997-09-08,615.2580639959815
1997-09-09,606.942335103854
1997-09-10,609.3444436390525
1997-09-11,614.1587041547762
1997-09-12,619.0601701266382
1997-09-15,619.2311472554096
1997-09-16,619.2311472554096
1997-09-17,619.2311472554096
1997-09-18,620.0908678039091
1997-09-19,605.5467725643811
1997-09-22,583.2196219630371
1997-09-23,569.3963884634373
1997-09-24,567.6947744189049
1997-09-25,559.7756975423463
1997-09-26,552.756945901728
1997-09-29,551.2228656120451
1997-09-30,571.0266187624132
1997-10-01,567.413194525898
1997-10-02,558.849478329176
1997-10-03,558.849478329176
1997-10-06,564.6574829010273
1997-10-07,547.6163847299292
1997-10-08,526.6158760482344
1997-10-09,524.2415276218877
1997-10-10,524.5365159003736
1997-10-13,526.7678105981872
1997-10-14,535.0107563740655
1997-10-15,520.6558956039316
1997-10-16,496.88184021857455
1997-10-17,504.27730481953415
1997-10-20,488.33691536829264
1997-10-21,491.890372562517
1997-10-22,530.8395584163021
1997-10-23,531.7087226004273
1997-10-24,493.550167928987
1997-10-27,453.47072479084557
1997-10-28,414.42553033971967
1997-10-29,425.7398144135596
1997-10-30,406.8797653898907
1997-10-31,395.9682886817064
1997-11-03,429.27710373158493
1997-11-04,460.3717936007289
1997-11-05,464.31024194011934
1997-11-06,453.2502396052358
1997-11-07,417.3334815009673
1997-11-10,413.2037311637014
1997-11-11,415.34356083566274
1997-11-12,410.71879857893765
1997-11-13,412.30152179260654
1997-11-14,410.6589693900332
1997-11-17,385.98990191906347
1997-11-18,382.75719857443255
1997-11-19,381.78456936110865
1997-11-20,338.2070652088066
1997-11-21,385.4917094287114
1997-11-24,337.99160997453004
1997-11-25,322.0278144543602
1997-11-26,328.06350891362433
1997-11-27,318.0046613393459
1997-11-28,289.77406290197166
1997-12-01,271.7434336214843
1997-12-02,251.8034830562667
1997-12-03,263.80662181445206
1997-12-04,292.0363516797974
1997-12-05,296.6254106731677
1997-12-08,263.53303824912666
1997-12-09,227.76022398885527
1997-12-10,222.5749830449621
1997-12-11,192.0792227990399
1997-12-12,179.14414982810308
1997-12-15,219.29275833752214
1997-12-16,252.22293903407427
1997-12-17,251.20576307970643
1997-12-18,251.20576307970643
1997-12-19,223.10883074207882
1997-12-22,204.10015195636007
1997-12-23,164.4579193790784
1997-12-24,167.82607305614118
1997-12-25,167.82607305614118
1997-12-26,219.1937869059915
1997-12-29,233.60930735786476
1997-12-30,204.31884374418755
1997-12-31,197.0863183019154
1998-01-01,197.0863183019154
1998-01-02,197.0863183019154
1998-01-05,202.38736410843097
1998-01-06,211.4422999926741
1998-01-07,210.80700588667807
1998-01-08,214.0237011899681
1998-01-09,206.33322231671252
1998-01-12,236.41657793862066
1998-01-13,234.62534726338473
1998-01-14,256.22675017442344
1998-01-15,283.2031349817324
1998-01-16,271.56813873719346
1998-01-19,302.2190273310829
1998-01-20,296.8059787577797
1998-01-21,267.56008003278913
1998-01-22,248.3604125425624
1998-01-23,252.99258963816538
1998-01-26,279.3922061341831
1998-01-27,279.3922061341831
1998-01-28,279.3922061341831
1998-01-29,279.3922061341831
1998-01-30,331.9397487391271
1998-02-02,312.1380193851487
1998-02-03,307.2570859141692
1998-02-04,298.84371657189195
1998-02-05,289.5785065823117
1998-02-06,304.88472907115937
1998-02-09,311.2647440641337
1998-02-10,298.5346812554001
1998-02-11,286.2335266151105
1998-02-12,278.5298433480453
1998-02-13,275.15889389132604
1998-02-16,253.36841932330373
1998-02-17,248.0832659559831
1998-02-18,253.2437488573229
1998-02-19,272.91545705706505
1998-02-20,280.12194010874305
1998-02-23,291.07026099520857
1998-02-24,291.61301223625156
1998-02-25,279.96388674673983
1998-02-26,283.4299609810243
1998-02-27,303.7924565362505
1998-03-02,336.3413401600255
1998-03-03,331.75129967383873
1998-03-04,330.2231755060844
1998-03-05,300.37166029121767
1998-03-06,285.3280842394946
1998-03-09,280.63100354685025
1998-03-10,296.2540707241992
1998-03-11,301.93095989538574
1998-03-12,310.1871231278937
1998-03-13,314.5370275958917
1998-03-16,320.4730340643903
1998-03-17,310.40211298030175
1998-03-18,307.7293358112866
1998-03-19,312.37626764236796
1998-03-20,320.3513710951837
1998-03-23,330.6435420679966
1998-03-24,327.25002837983436
1998-03-25,325.9370673935961
1998-03-26,316.8062002467441
1998-03-27,322.02969508541014
1998-03-30,306.42685774559425
1998-03-31,303.73441514359047
1998-04-01,292.7577562907961
1998-04-02,279.4242567979411
1998-04-03,261.0594898568819
1998-04-06,258.95041173441564
1998-04-07,282.80825953096297
1998-04-08,283.80085207749
1998-04-09,296.33245415720853
1998-04-10,294.9647957859868
1998-04-13,309.9027976018867
1998-04-14,291.4007014405001
1998-04-15,293.18983055858394
1998-04-16,284.98370728619244
1998-04-17,283.4411811247861
1998-04-20,276.55635956990017
1998-04-21,281.5882923714379
1998-04-22,277.29250813962364
1998-04-23,270.25912695365
1998-04-24,268.86886612103524
1998-04-27,264.6510643110005
1998-04-28,265.4685908400592
1998-04-29,277.6990490105083
1998-04-30,281.4260526637075
1998-05-01,281.4260526637075
1998-05-04,258.8343996648627
1998-05-05,258.8343996648627
1998-05-06,245.47295062621092
1998-05-07,243.2088510782397
1998-05-08,241.62716646930033
1998-05-11,235.16373416871653
1998-05-12,230.0101517554565
1998-05-13,229.33706661529766
1998-05-14,231.54534079951418
1998-05-15,223.5911905253904
1998-05-18,225.2895826365689
1998-05-19,227.13323148313467
1998-05-20,235.7661228596649
1998-05-21,234.62526957309063
1998-05-22,229.9119192422768
1998-05-25,213.27445735323371
1998-05-26,196.71464778318435
1998-05-27,195.81398522454944
1998-05-28,205.82097423751125
1998-05-29,213.71937467510156
1998-06-01,213.94391946409374
1998-06-02,205.06024373880635
1998-06-03,212.25633324478318
1998-06-04,212.25633324478318
1998-06-05,218.63293861605476
1998-06-08,220.9014742646734
1998-06-09,215.96860853286017
1998-06-10,206.3363937402638
1998-06-11,210.4557594687937
1998-06-12,191.03183238454358
1998-06-15,178.70752756045934
1998-06-16,174.5970726196512
1998-06-17,191.4486927308467
1998-06-18,208.10937996439878
1998-06-19,198.9884195462411
1998-06-22,196.36568624061294
1998-06-23,190.96135887255141
1998-06-24,190.3518596562113
1998-06-25,190.1934554560865
1998-06-26,187.22891042690966
1998-06-29,187.3071167360095
1998-06-30,188.78478639585023
1998-07-01,201.60746775819072
1998-07-02,197.53526422907547
1998-07-03,198.13157995972315
1998-07-06,202.79743819217285
1998-07-07,207.79663837754512
1998-07-08,213.387287021023
1998-07-09,217.9261812848826
1998-07-10,208.54728720890736
1998-07-13,201.59758401892873
1998-07-14,207.31058149864592
1998-07-15,212.94045739597723
1998-07-16,223.84139988691751
1998-07-17,223.84139988691751
1998-07-20,248.4285366134488
1998-07-21,248.53584794327733
1998-07-22,245.87353567508598
1998-07-23,234.1746260506675
1998-07-24,242.69040236552942
1998-07-27,240.288699704822
1998-07-28,234.20304271936962
1998-07-29,244.77821458967543
1998-07-30,247.49924399451277
1998-07-31,249.3003527593208
1998-08-03,235.1442507194653
1998-08-04,238.70588165384066
1998-08-05,227.08152826772283
1998-08-06,212.41336724210203
1998-08-07,213.30730589446202
1998-08-10,203.4918267277925
1998-08-11,203.36901326638053
1998-08-12,200.92180370353555
1998-08-13,199.54240768823863
1998-08-14,203.74832312253127
1998-08-17,200.12385035554053
1998-08-18,194.28326490182872
1998-08-19,203.94487713416885
1998-08-20,215.5936691022231
1998-08-21,214.88067028059007
1998-08-24,205.2528515546506
1998-08-25,208.18796387261125
1998-08-26,213.01828497264117
1998-08-27,208.70296714544483
1998-08-28,203.05895697664553
1998-08-31,199.34911743848642
1998-09-01,198.662522963909
1998-09-02,203.07671370077995
1998-09-03,205.35263272768904
1998-09-04,202.88164348073147
1998-09-07,213.85291614087794
1998-09-08,211.7652654332833
1998-09-09,210.23592473643788
1998-09-10,217.14845233005815
1998-09-11,202.87306486479505
1998-09-14,193.52833941818207
1998-09-15,194.15685294937373
1998-09-16,196.34507840067693
1998-09-17,193.2237646105665
1998-09-18,187.2294759872299
1998-09-21,183.68421679333497
1998-09-22,179.63526735483683
1998-09-23,179.16322056641542
1998-09-24,193.86657601022193
1998-09-25,189.34856777443136
1998-09-28,191.03389443624587
1998-09-29,195.86988532816224
1998-09-30,189.99402999301049
1998-10-01,186.68799331950856
1998-10-02,187.96135718304083
1998-10-05,187.995211894349
1998-10-06,187.995211894349
1998-10-07,193.31441472997247
1998-10-08,191.527369262661
1998-10-09,212.50395678188812
1998-10-12,230.83549221618927
1998-10-13,219.76284353029445
1998-10-14,220.57290940180818
1998-10-15,237.89672011831564
1998-10-16,242.57286344957745
1998-10-19,243.4672262483131
1998-10-20,256.00092376481587
1998-10-21,249.8377671874857
1998-10-22,251.2860845262567
1998-10-23,248.4292254622408
1998-10-26,245.2433796703164
1998-10-27,234.849213596684
1998-10-28,239.00538570564507
1998-10-29,242.98897621805085
1998-10-30,250.1318621184959
1998-11-02,265.0210430864842
1998-11-03,266.8700525823181
1998-11-04,272.50813742603634
1998-11-05,271.8613365110203
1998-11-06,268.30686772442476
1998-11-09,277.057574191409
1998-11-10,262.94613295032116
1998-11-11,261.94700854098465
1998-11-12,261.7918522607009
1998-11-13,261.9757011005661
1998-11-16,273.4624868854368
1998-11-17,278.51214623432884
1998-11-18,276.40354292800174
1998-11-19,290.4706007072276
1998-11-20,301.303857102555
1998-11-23,308.1056235514567
1998-11-24,310.2579857837305
1998-11-25,315.49422105813244
1998-11-26,305.79959004493793
1998-11-27,305.58132770920673
1998-11-30,308.253395772834
1998-12-01,302.1724894784633
1998-12-02,305.89843953325504
1998-12-03,314.13348372825203
1998-12-04,335.20255491709156
1998-12-07,382.8194738358306
1998-12-08,380.3096830767481
1998-12-09,391.3833350883646
1998-12-10,425.9517336136754
1998-12-11,407.4794058551621
1998-12-14,416.4142144843638
1998-12-15,435.559133040691
1998-12-16,415.38101497116946
1998-12-17,400.038385251378
1998-12-18,394.2004549225918
1998-12-21,438.5424614503131
1998-12-22,420.5324962406472
1998-12-23,422.0093244618036
1998-12-24,424.56241067845235
1998-12-25,424.56241067845235
1998-12-28,433.5117140624554
1998-12-29,433.4221084993999
1998-12-30,436.671420433173
1998-12-31,435.9451478004359
1999-01-01,435.9451478004359
1999-01-04,472.80385984487964
1999-01-05,493.14835862808053
1999-01-06,513.2503318186748
1999-01-07,537.2409682063022
1999-01-08,522.3663590828241
1999-01-11,529.2673104237662
1999-01-12,512.8692632653266
1999-01-13,511.1908634369091
1999-01-14,478.5529207724481
1999-01-15,490.35527830235316
1999-01-18,497.6702160013716
1999-01-19,498.02659442160893
1999-01-20,498.71770623601526
1999-01-21,468.93074564480946
1999-01-22,440.02711848053195
1999-01-25,431.0106675653754
1999-01-26,426.4481944790379
1999-01-27,453.42532467081935
1999-01-28,456.528029420036
1999-01-29,455.94995721294794
1999-02-01,461.9756128757551
1999-02-02,454.55525179999813
1999-02-03,443.6249033927464
1999-02-04,436.9759885297935
1999-02-05,438.2289414924907
1999-02-08,432.2124258465006
1999-02-09,411.2378099731635
1999-02-10,413.9503041304865
1999-02-11,413.25435514461344
1999-02-12,436.7749594284544
1999-02-15,436.7749594284544
1999-02-16,436.97940728180396
1999-02-17,436.97940728180396
1999-02-18,420.7254101617313
1999-02-19,402.7598888514662
1999-02-22,390.7731926939477
1999-02-23,389.2728697912192
1999-02-24,385.15387326313805
1999-02-25,383.86190742907155
1999-02-26,400.6394057445715
1999-03-01,402.1183863236121
1999-03-02,411.9989178867398
1999-03-03,408.4578165097594
1999-03-04,402.2358664339865
1999-03-05,404.8844013046861
1999-03-08,434.572668642575
1999-03-09,433.7365333374877
1999-03-10,434.8940556676835
1999-03-11,444.9576220833352
1999-03-12,451.0468535826432
1999-03-15,453.4642255869629
1999-03-16,461.4001941429098
1999-03-17,460.1241501214442
1999-03-18,442.8255967930289
1999-03-19,467.0219493900721
1999-03-22,471.3704552718576
1999-03-23,475.9984090640697
1999-03-24,476.31989219862555
1999-03-25,472.75115878562474
1999-03-26,474.8451256853716
1999-03-29,468.69642394155824
1999-03-30,484.1746506901519
1999-03-31,483.4069053049906
1999-04-01,503.31321457680923
1999-04-02,516.8538087658411
1999-04-05,516.1795600140879
1999-04-06,536.9150703716235
1999-04-07,541.7558308486591
1999-04-08,552.9080482566842
1999-04-09,561.1526584586261
1999-04-12,557.0078157417104
1999-04-13,557.9174608133046
1999-04-14,557.6765661482895
1999-04-15,589.5080534760482
1999-04-16,594.3101921417841
1999-04-19,636.6409699816155
1999-04-20,644.7349912929053
1999-04-21,626.0632696121044
1999-04-22,622.3033004108048
1999-04-23,641.5793975520698
1999-04-26,678.2066892334054
1999-04-27,708.4279753369563
1999-04-28,702.9348323577041
1999-04-29,665.7324894765715
1999-04-30,661.4862959739311
1999-05-03,656.0641626072122
1999-05-04,666.6827471570117
1999-05-05,665.9871265944522
1999-05-06,706.9417169728575
1999-05-07,718.3001987522639
1999-05-10,721.9134195369171
1999-05-11,691.2225198601503
1999-05-12,682.0965328929664
1999-05-13,658.1192444907855
1999-05-14,648.8503017092836
1999-05-17,624.6700609488663
1999-05-18,649.7220666443303
1999-05-19,651.7037244923653
1999-05-20,627.5595653916979
1999-05-21,634.9491321262915
1999-05-24,628.6538799117412
1999-05-25,635.396451026889
1999-05-26,651.8787854400209
1999-05-27,657.9603805246742
1999-05-28,663.5543807550498
1999-05-31,662.5908616587044
1999-06-01,677.2718583050629
1999-06-02,697.075719404964
1999-06-03,703.4138739422744
1999-06-04,724.385335856597
1999-06-07,766.7072920441822
1999-06-08,782.8294938764734
1999-06-09,739.0005973652757
1999-06-10,795.586551124444
1999-06-11,795.0010910556178
1999-06-14,768.7354087162489
1999-06-15,748.7924781250714
1999-06-16,777.6556587122745
1999-06-17,786.05407106453
1999-06-18,793.2175290712476
1999-06-21,834.745380305238
1999-06-22,846.2349037710185
1999-06-23,853.4809094828317
1999-06-24,850.0538839335112
1999-06-25,857.8564703908207
1999-06-28,879.6144394754627
1999-06-29,873.9850774442043
1999-06-30,859.8547642291313
1999-07-01,888.8182515803682
1999-07-02,906.4983541703685
1999-07-05,928.4519237800879
1999-07-06,948.6336615176901
1999-07-07,959.500601804119
1999-07-08,946.7602604651204
1999-07-09,969.1661277686812
1999-07-12,947.6956023929496
1999-07-13,930.6375090262144
1999-07-14,892.5689391062551
1999-07-15,913.141646322024
1999-07-16,953.103560736568
1999-07-19,954.5405609134759
1999-07-20,929.0063039205967
1999-07-21,891.8620675293416
1999-07-22,895.7846274872344
1999-07-23,821.6953172620988
1999-07-26,797.7862386707252
1999-07-27,858.7739350625711
1999-07-28,876.2773466725762
1999-07-29,923.4582885592959
1999-07-30,900.9677484258965
1999-08-02,893.3325045438916
1999-08-03,906.0662154571006
1999-08-04,905.9171527479492
1999-08-05,868.979214566578
1999-08-06,864.1765514144977
1999-08-09,867.4925203590711
1999-08-10,886.1129882084753
1999-08-11,862.2845242138652
1999-08-12,862.921423780216
1999-08-13,834.7527115893799
1999-08-16,835.2792713485187
1999-08-17,806.0397716320781
1999-08-18,801.124967676694
1999-08-19,809.3729325467564
1999-08-20,820.6471217889738
1999-08-23,859.6729568861665
1999-08-24,870.0785780798074
1999-08-25,913.6497455567824
1999-08-26,913.1085415116999
1999-08-27,919.8017732754253
1999-08-30,904.6414807294773
1999-08-31,905.8073632669693
1999-09-01,870.127789167465
1999-09-02,856.6213463438843
1999-09-03,864.2174352384174
1999-09-06,894.6079631239423
1999-09-07,901.436723748133
1999-09-08,887.3870087406056
1999-09-09,898.7605454524066
1999-09-10,905.8117190354703
1999-09-13,927.3996936757491
1999-09-14,915.9369592964741
1999-09-15,897.7609688233815
1999-09-16,856.0266944265895
1999-09-17,862.0355503985254
1999-09-20,867.4324726702137
1999-09-21,890.3660315611435
1999-09-22,870.5872470727135
1999-09-23,870.2269046691238
1999-09-24,868.0710989597866
1999-09-27,828.9517461179745
1999-09-28,816.3683212267528
1999-09-29,783.0056781864612
1999-09-30,753.3167685066956
1999-10-01,755.3157453213495
1999-10-04,739.530608724905
1999-10-05,714.7785534599487
1999-10-06,761.1993037970169
1999-10-07,784.6677582649486
1999-10-08,768.5123986293723
1999-10-11,762.0878018100243
1999-10-12,787.9562143460477
1999-10-13,788.08117601411
1999-10-14,792.0850803607328
1999-10-15,786.9980586552663
1999-10-18,752.4252784434376
1999-10-19,739.27142178546
1999-10-20,757.0130081542231
1999-10-21,743.1025150341502
1999-10-22,743.9196645899997
1999-10-25,719.4210357210205
1999-10-26,718.2271853227816
1999-10-27,714.8786983257717
1999-10-28,742.2561095343747
1999-10-29,749.3157979438813
1999-11-01,794.5003997905901
1999-11-02,811.1185025359408
1999-11-03,809.362113252268
1999-11-04,836.2800982474643
1999-11-05,838.2761711891978
1999-11-08,834.3291268709072
1999-11-09,862.5597740229182
1999-11-10,848.8868532013772
1999-11-11,862.5220180617288
1999-11-12,873.8548389217965
1999-11-15,860.642959854105
1999-11-16,874.4385945960217
1999-11-17,842.990919446999
1999-11-18,853.3573920337249
1999-11-19,876.6137950816646
1999-11-22,867.4641825107394
1999-11-23,864.5685064414452
1999-11-24,872.3900964504584
1999-11-25,866.1846600699168
1999-11-26,847.4717796633364
1999-11-29,871.8250878730485
1999-11-30,891.2668532304705
1999-12-01,896.2204311077173
1999-12-02,890.7395729910806
1999-12-03,884.160661141914
1999-12-06,890.7226590348596
1999-12-07,872.5294480066992
1999-12-08,876.5226969685997
1999-12-09,855.4796991936056
1999-12-10,902.5158763260043
1999-12-13,897.399040038417
1999-12-14,886.3457010675403
1999-12-15,854.8965637316658
1999-12-16,852.5888218327402
1999-12-17,841.7338033164423
1999-12-20,839.190756083022
1999-12-21,810.6184769378507
1999-12-22,806.6725395572146
1999-12-23,792.6217444226882
1999-12-24,802.1351671343568
1999-12-27,785.523445741278
1999-12-28,807.4084867079123
1999-12-29,807.9387462219499
1999-12-30,814.5003956439502
1999-12-31,815.240303976998
2000-01-03,819.9676894207128
2000-01-04,884.3033679033282
2000-01-05,843.3498360459976
2000-01-06,801.6338643507286
2000-01-07,817.2609556196678
2000-01-10,838.3976635947973
2000-01-11,831.9136854450554
2000-01-12,824.9247458749281
2000-01-13,827.7507197607173
2000-01-14,829.3615926906028
2000-01-17,849.1838885328241
2000-01-18,832.778269340403
2000-01-19,783.3368343318978
2000-01-20,796.3434124113325
2000-01-21,782.2799547321058
2000-01-24,787.0878574450809
2000-01-25,761.1407299515132
2000-01-26,763.7505046457857
2000-01-27,790.4696836187189
2000-01-28,808.2638602364832
2000-01-31,807.8791818530608
2000-02-01,798.6657262441149
2000-02-02,814.5277847478502
2000-02-03,821.1791384370507
2000-02-04,821.54265288523
2000-02-07,821.7862671046149
2000-02-08,811.0992980118262
2000-02-09,808.9934393101256
2000-02-10,789.0881762328974
2000-02-11,775.7649167749612
2000-02-14,728.6091040300522
2000-02-15,710.4568396031215
2000-02-16,716.3876024643095
2000-02-17,737.7858289954822
2000-02-18,717.0880359196738
2000-02-21,681.9204253039279
2000-02-22,670.2100728825156
2000-02-23,705.5860462023312
2000-02-24,688.1523258976052
2000-02-25,691.4395679924189
2000-02-28,661.4370200083866
2000-02-29,668.2137483589659
2000-03-01,670.0531133311773
2000-03-02,714.0601862838797
2000-03-03,699.9008927847252
2000-03-06,723.0884977838589
2000-03-07,727.132898304752
2000-03-08,730.5497669669383
2000-03-09,706.4459448067381
2000-03-10,713.7045237910692
2000-03-13,687.8157814120892
2000-03-14,684.5967591642946
2000-03-15,676.3317890919656
2000-03-16,683.4310749441778
2000-03-17,702.3175203259851
2000-03-20,702.125242344305
2000-03-21,711.1338302547387
2000-03-22,729.5142593665436
2000-03-23,715.7037522302774
2000-03-24,735.3207604875928
2000-03-27,737.408184300742
2000-03-28,743.7969401424543
2000-03-29,757.3287522432962
2000-03-30,752.5702207141394
2000-03-31,734.1233599008596
2000-04-03,725.6410405212722
2000-04-04,719.6820335767823
2000-04-05,718.7138514688314
2000-04-06,697.6209920268898
2000-04-07,718.5705929331441
2000-04-10,744.9424662171778
2000-04-11,732.7072715961784
2000-04-12,722.636007858923
2000-04-13,723.7789025844116
2000-04-14,707.2109662390051
2000-04-17,632.3246693385477
2000-04-18,671.8755042542488
2000-04-19,675.9549432193791
2000-04-20,676.8002891381753
2000-04-21,683.1471675035151
2000-04-24,663.4709535038435
2000-04-25,657.3031837157782
2000-04-26,635.4944098129943
2000-04-27,620.3508416911285
2000-04-28,647.2333090493423
2000-05-01,647.0875357815383
2000-05-02,657.7348199703523
2000-05-03,659.116967765996
2000-05-04,654.2283860379529
2000-05-05,654.2283860379529
2000-05-08,666.5186154667614
2000-05-09,662.6775291596896
2000-05-10,659.7058260554246
2000-05-11,657.689646452199
2000-05-12,637.8751224986304
2000-05-15,624.1410759502274
2000-05-16,633.772591271427
2000-05-17,605.797288736092
2000-05-18,590.1190737020443
2000-05-19,592.9433237349739
2000-05-22,558.3137358097995
2000-05-23,551.0692931597267
2000-05-24,561.3895964585528
2000-05-25,584.3126527353911
2000-05-26,540.2937637665237
2000-05-29,546.8773265298157
2000-05-30,572.0122039221932
2000-05-31,596.800210583874
2000-06-01,598.3018280698171
2000-06-02,623.3124801543585
2000-06-05,667.1425778258931
2000-06-06,667.7401081239907
2000-06-07,690.9140179553698
2000-06-08,669.701435790492
2000-06-09,709.3680490926339
2000-06-12,727.5661687593304
2000-06-13,681.6140192369129
2000-06-14,684.7535499251832
2000-06-15,642.0607754324813
2000-06-16,633.0364861631222
2000-06-19,623.8483071230664
2000-06-20,655.3384119309238
2000-06-21,652.5883425412926
2000-06-22,651.2730003447471
2000-06-23,651.9913654804836
2000-06-26,660.4273152908562
2000-06-27,679.0796440366133
2000-06-28,686.1626333590747
2000-06-29,683.3269357076176
2000-06-30,688.5713404282765
2000-07-03,706.0768078755284
2000-07-04,691.3138080092444
2000-07-05,701.5864576009668
2000-07-06,715.7371854499984
2000-07-07,723.280817277565
2000-07-10,729.4598519421476
2000-07-11,714.0506449586683
2000-07-12,715.0096160679243
2000-07-13,721.7973039102915
