Date,CHINA A ONSHORE VALUE WEIGHTED
2011-06-15,809.4934006829736
2011-06-16,798.3334669317603
2011-06-17,792.2721163314214
2011-06-20,786.918026178545
2011-06-21,797.5311158249458
2011-06-22,797.1437435378994
2011-06-23,809.9676497510205
2011-06-24,829.3947708992587
2011-06-27,830.748338010363
2011-06-28,831.701268773699
2011-06-29,821.1114691046763
2011-06-30,832.3255800774211
2011-07-01,832.9070335279863
2011-07-04,852.8595317293599
2011-07-05,852.4815370587058
2011-07-06,849.0620493504763
2011-07-07,845.5049653258442
2011-07-08,848.3063594393135
2011-07-11,848.9779011491772
2011-07-12,833.559124596972
2011-07-13,846.9926844733238
2011-07-14,850.7042495766665
2011-07-15,852.9543707181194
2011-07-18,849.667179810476
2011-07-19,842.6292240524
2011-07-20,842.0078976600354
2011-07-21,834.1935966885789
2011-07-22,836.4938005073507
2011-07-25,808.8165160710407
2011-07-26,811.2908324457268
2011-07-27,816.3523925993886
2011-07-28,809.828850476748
2011-07-29,811.0324495227596
2011-08-01,812.5454807789214
2011-08-02,805.5505902239353
2011-08-03,805.6847874348341
2011-08-04,805.9786711490435
2011-08-05,788.0624215772145
2011-08-08,758.5985623980121
2011-08-09,760.3382099549738
2011-08-10,768.7459122476689
2011-08-11,782.4034264612964
2011-08-12,786.1668721473864
2011-08-15,798.8290219379303
2011-08-16,794.3627355115094
2011-08-17,791.2561422341821
2011-08-18,777.1939893012715
2011-08-19,768.8498783637077
2011-08-22,761.4466736695199
2011-08-23,775.0884932896827
2011-08-24,772.5578759299765
2011-08-25,799.1194463036376
2011-08-26,798.8037719000489
2011-08-29,784.9720241682617
2011-08-30,782.6497042815989
2011-08-31,782.1581998609255
2011-09-01,779.4640110506765
2011-09-02,771.0529279366347
2011-09-05,755.3648856522972
2011-09-06,749.8490638641385
2011-09-07,764.9437405922426
2011-09-08,759.7903259507243
2011-09-09,758.3715956249567
2011-09-12,758.3715956249567
2011-09-13,749.6101696455444
2011-09-14,754.218765970292
2011-09-15,753.4389313085767
2011-09-16,755.2689088370245
2011-09-19,740.3489674459609
2011-09-20,743.7584265530521
2011-09-21,765.0270319829293
2011-09-22,741.7946626961202
2011-09-23,737.8386428197838
2011-09-26,721.5017736154546
2011-09-27,729.0009125690739
2011-09-28,721.7763149856614
2011-09-29,715.0574480727113
2011-09-30,714.7346416938401
2011-10-03,714.7346416938401
2011-10-04,714.7346416938401
2011-10-05,714.7346416938401
2011-10-06,714.7346416938401
2011-10-07,714.7346416938401
2011-10-10,712.3575734082447
2011-10-11,710.0937735178661
2011-10-12,736.8940426526544
2011-10-13,739.4728667680134
2011-10-14,737.8014139603239
2011-10-17,741.6341268026281
2011-10-18,721.1774825574853
2011-10-19,719.7444526441487
2011-10-20,703.1217092364317
2011-10-21,701.1061247564221
2011-10-24,720.6776312735461
2011-10-25,735.006702721382
2011-10-26,742.0161811599805
2011-10-27,743.9692814805143
2011-10-28,757.6636837946076
2011-10-31,754.4465835945794
2011-11-01,754.6062978632696
2011-11-02,767.2812800744056
2011-11-03,767.3947663582237
2011-11-04,773.9080430396845
2011-11-07,764.8212273470913
2011-11-08,762.6613727499441
2011-11-09,769.2796258714812
2011-11-10,754.5168775045473
2011-11-11,754.0657292107971
2011-11-14,767.4206070764147
2011-11-15,766.6370052690447
2011-11-16,746.3197961960245
2011-11-17,743.3689108657843
2011-11-18,728.7709827608589
2011-11-21,728.5722628259134
2011-11-22,728.1596661253344
2011-11-23,721.7900460520189
2011-11-24,722.0740944641917
2011-11-25,715.4481849617697
2011-11-28,714.5034045438169
2011-11-29,724.6637579852292
2011-11-30,700.679921924947
2011-12-01,719.5722243851055
2011-12-02,712.78068234403
2011-12-05,704.0197002528257
2011-12-06,702.4058783562706
2011-12-07,705.4851890622444
2011-12-08,705.6722505378162
2011-12-09,700.9103419816518
2011-12-12,694.7623798905763
2011-12-13,679.7735476895756
2011-12-14,673.1619828667435
2011-12-15,658.7728660271415
2011-12-16,675.2103549590336
2011-12-19,675.4131654351274
2011-12-20,673.524150135766
2011-12-21,665.5724942788291
2011-12-22,665.3362089056956
2011-12-23,670.9015170963319
2011-12-26,666.4743916285129
2011-12-27,660.3076544087006
2011-12-28,660.7330965540209
2011-12-29,662.0660669672106
2011-12-30,674.0181788428786
2012-01-02,674.0181788428786
2012-01-03,674.0181788428786
2012-01-04,663.0936090601514
2012-01-05,658.3569941406595
2012-01-06,661.5525920512712
2012-01-09,681.9856265008233
2012-01-10,702.0930446328573
2012-01-11,698.1748683688767
2012-01-12,698.2482874071836
2012-01-13,688.2132700125322
2012-01-16,677.2557516003336
2012-01-17,707.2149315250423
2012-01-18,697.7959966095378
2012-01-19,709.3093511482297
2012-01-20,717.0473360305862
2012-01-23,717.0473360305862
2012-01-24,717.0473360305862
2012-01-25,717.0473360305862
2012-01-26,717.0473360305862
2012-01-27,717.0473360305862
2012-01-30,704.8514961687349
2012-01-31,707.3776906351457
2012-02-01,698.3689331973247
2012-02-02,715.1381002433712
2012-02-03,720.4586320182367
2012-02-06,718.2984957334182
2012-02-07,706.3645316306114
2012-02-08,725.9014301573969
2012-02-09,726.2437767074722
2012-02-10,727.0171656738974
2012-02-13,725.218591070194
2012-02-14,722.2191341597888
2012-02-15,729.6883538529179
2012-02-16,726.6691688776169
2012-02-17,727.329836575335
2012-02-20,728.2365840675843
2012-02-21,734.1695119432752
2012-02-22,743.5995424465675
2012-02-23,745.2055188261932
2012-02-24,757.068009460472
2012-02-27,758.9186096512171
2012-02-28,761.7731800752712
2012-02-29,753.0959679951472
2012-03-01,752.7173884456893
2012-03-02,766.2639379483242
2012-03-05,759.8160107432958
2012-03-06,748.5376518201592
2012-03-07,743.1385931677665
2012-03-08,750.6835242870283
2012-03-09,757.4353997843017
2012-03-12,751.2984320478998
2012-03-13,758.3227504020201
2012-03-14,736.7795482679502
2012-03-15,730.2529642673509
2012-03-16,740.284093381176
2012-03-19,741.030183769263
2012-03-20,729.5490324498452
2012-03-21,730.5887329969632
2012-03-22,733.4582846234478
2012-03-23,723.6548426478737
2012-03-26,723.245912360503
2012-03-27,722.7170844113117
2012-03-28,702.9863405059984
2012-03-29,694.4377018015788
2012-03-30,700.4124439147998
2012-04-02,700.4124439147998
2012-04-03,700.4124439147998
2012-04-04,700.4124439147998
2012-04-05,711.4253580890329
2012-04-06,712.5487971731304
2012-04-09,705.9601359335733
2012-04-10,712.9114106345917
2012-04-11,713.6810433851471
2012-04-12,727.7159762497057
2012-04-13,730.914884864074
2012-04-16,728.5086521219746
2012-04-17,721.4012550622047
2012-04-18,737.3568250991486
2012-04-19,736.4341223646521
2012-04-20,745.4232655560336
2012-04-23,740.3610165726906
2012-04-24,741.5164741625587
2012-04-25,748.3545126585948
2012-04-26,747.794276802526
2012-04-27,744.8547285744766
2012-04-30,744.8547285744766
2012-05-01,744.8547285744766
2012-05-02,759.6320840089287
2012-05-03,760.4134632029196
2012-05-04,764.731912294743
2012-05-07,764.8859484511639
2012-05-08,762.6520966532981
2012-05-09,748.0498943177735
2012-05-10,747.4267730143157
2012-05-11,742.8763380190734
2012-05-14,736.8181042397902
2012-05-15,736.951450996432
2012-05-16,725.1044905984772
2012-05-17,735.4298059691838
2012-05-18,724.6581474162572
2012-05-21,727.0635857202956
2012-05-22,738.0722159326009
2012-05-23,734.1668451666054
2012-05-24,728.3666833674351
2012-05-25,723.7754247353789
2012-05-28,735.6864981455853
2012-05-29,744.3967024365029
2012-05-30,740.8733726084497
2012-05-31,735.6176429529091
2012-06-01,735.0832432972871
2012-06-04,715.0431817146219
2012-06-05,715.5642284769391
2012-06-06,716.3442214477279
2012-06-07,712.5884384948455
2012-06-08,705.7912800235481
2012-06-11,714.8448801993121
2012-06-12,710.1818370401736
2012-06-13,720.1905789770196
2012-06-14,714.4539503490944
2012-06-15,719.3787557178204
2012-06-18,723.529129582346
2012-06-19,719.212513365856
2012-06-20,717.9847250615956
2012-06-21,708.1306362536246
2012-06-22,708.1306362536246
2012-06-25,695.7943178911703
2012-06-26,696.5798379822274
2012-06-27,694.7819523202608
2012-06-28,688.6930098311246
2012-06-29,698.04955814368
2012-07-02,698.202840177537
2012-07-03,698.962176101555
2012-07-04,699.1023016952255
2012-07-05,689.6804241170805
2012-07-06,696.3097549462055
2012-07-09,678.0459406590613
2012-07-10,676.6758756509189
2012-07-11,680.1979255675819
2012-07-12,683.7653499682107
2012-07-13,683.920462302859
2012-07-16,670.3354862372615
2012-07-17,675.9637667753193
2012-07-18,676.9241389574568
2012-07-19,680.4310311948558
2012-07-20,674.3538627801865
2012-07-23,663.1498692487874
2012-07-24,664.8709000996997
2012-07-25,660.4811339641426
2012-07-26,658.1147425422523
2012-07-27,660.6242035273161
2012-07-30,657.9355067305902
2012-07-31,659.8413536103062
2012-08-01,665.4743201677452
2012-08-02,661.1217315147085
2012-08-03,664.8634016215333
2012-08-06,671.4673705591207
2012-08-07,672.6213733707654
2012-08-08,674.0326855452129
2012-08-09,678.7046586419033
2012-08-10,676.9326469028338
2012-08-13,665.6149560999897
2012-08-14,668.3356454181219
2012-08-15,660.091596594432
2012-08-16,657.3134588287527
2012-08-17,658.5246963312754
2012-08-20,654.5940302184036
2012-08-21,657.3939694606518
2012-08-22,653.177439416501
2012-08-23,654.8885162194609
2012-08-24,647.4498102226188
2012-08-27,635.2623011724854
2012-08-28,640.9976437750187
2012-08-29,635.7747838783629
2012-08-30,635.9020213775796
2012-08-31,633.7878317193353
2012-09-03,638.8405099780559
2012-09-04,630.306580896209
2012-09-05,628.0683324079376
2012-09-06,634.3691093642752
2012-09-07,659.331261990337
2012-09-10,661.7031537430548
2012-09-11,657.4469068664301
2012-09-12,659.9126995184287
2012-09-13,654.299681367522
2012-09-14,660.3792555181357
2012-09-17,644.8667637631188
2012-09-18,638.3105119464406
2012-09-19,641.9972473460359
2012-09-20,629.2644599783763
2012-09-21,629.2044172335635
2012-09-24,631.9675050809735
2012-09-25,630.1266097671734
2012-09-26,623.8420273742001
2012-09-27,641.3763624366325
2012-09-28,653.7642313881724
2012-10-01,653.7642313881724
2012-10-02,653.7642313881724
2012-10-03,653.7642313881724
2012-10-04,653.7642313881724
2012-10-05,653.7642313881724
2012-10-08,647.9227419229733
2012-10-09,661.7107672933926
2012-10-10,663.4675986802165
2012-10-11,659.099376754155
2012-10-12,661.2144401911644
2012-10-15,657.6526265855285
2012-10-16,658.982128342372
2012-10-17,661.5411889584358
2012-10-18,672.0694023557575
2012-10-19,671.1274286821507
2012-10-22,673.893195751617
2012-10-23,667.8207366234103
2012-10-24,668.1936536761714
2012-10-25,664.9714739813438
2012-10-26,652.126252167382
2012-10-29,649.8175420363674
2012-10-30,651.0357803001597
2012-10-31,655.1737834717646
2012-11-01,666.4297208031543
2012-11-02,670.4246839436499
2012-11-05,669.7890766422074
2012-11-06,666.8129693873273
2012-11-07,665.7125415204663
2012-11-08,654.5008492787211
2012-11-09,653.9020287198214
2012-11-12,660.1550877166486
2012-11-13,649.5290113836961
2012-11-14,651.7240618155981
2012-11-15,642.5058758758666
2012-11-16,638.3683044349995
2012-11-19,638.9635274883432
2012-11-20,636.5431582748465
2012-11-21,645.2190981380984
2012-11-22,641.3063001247585
2012-11-23,645.3724511844742
2012-11-26,641.9905356638096
2012-11-27,635.8189942560804
2012-11-28,629.7399889074495
2012-11-29,627.3278738419988
2012-11-30,634.8327987208626
2012-12-03,627.9188301049488
2012-12-04,634.9362233810205
2012-12-05,657.9537168481569
2012-12-06,657.6912437697397
2012-12-07,670.9366618166384
2012-12-10,677.1121498680398
2012-12-11,672.4161058136622
2012-12-12,674.6945801054003
2012-12-13,669.2291610188439
2012-12-14,703.464180462595
2012-12-17,708.2465515247974
2012-12-18,708.8151721337151
2012-12-19,709.6241110066587
2012-12-20,712.712138487851
2012-12-21,708.8985613782971
2012-12-24,711.7449797746276
2012-12-25,733.422811177385
2012-12-26,735.0221720208042
2012-12-27,729.8381583997583
2012-12-28,740.0488366363909
2012-12-31,754.2348555810198
2013-01-01,754.2348555810198
2013-01-02,754.2348555810198
2013-01-03,754.2348555810198
2013-01-04,757.6478743797476
2013-01-07,763.1394279994909
2013-01-08,758.2833083560479
2013-01-09,757.1773732367268
2013-01-10,759.3672264893916
2013-01-11,744.5519028666772
2013-01-14,772.7360930245732
2013-01-15,778.6597795201473
2013-01-16,770.8755607897164
2013-01-17,763.5099469516326
2013-01-18,777.0034730816378
2013-01-21,784.0402384407232
2013-01-22,781.5776392375554
2013-01-23,785.0555588690638
2013-01-24,777.7154378150105
2013-01-25,774.2736955792443
2013-01-28,800.5378338110495
2013-01-29,806.7143661258252
2013-01-30,811.994442271458
2013-01-31,811.7980020616318
2013-02-01,828.8396041479497
2013-02-04,832.2102024835353
2013-02-05,837.3675458757788
2013-02-06,837.4348745313484
2013-02-07,828.3554830729885
2013-02-08,831.1231281262214
2013-02-11,831.1231281262214
2013-02-12,831.1231281262214
2013-02-13,831.1231281262214
2013-02-14,831.1231281262214
2013-02-15,831.1231281262214
2013-02-18,823.0871854228332
2013-02-19,807.8518153504631
2013-02-20,811.5175746248477
2013-02-21,782.1336023248199
2013-02-22,776.2118400072441
2013-02-25,780.3953319120435
2013-02-26,770.6923666224144
2013-02-27,778.7923238057131
2013-02-28,804.221094868693
2013-03-01,802.0853941257338
2013-03-04,762.2433412823824
2013-03-05,787.5912462711548
2013-03-06,796.7144478675449
2013-03-07,786.0534014642661
2013-03-08,784.0231217358421
2013-03-11,777.7413337508308
2013-03-12,765.8605595436693
2013-03-13,757.5348793587905
2013-03-14,759.0521733021849
2013-03-15,762.3011999108171
2013-03-18,751.0409801691728
2013-03-19,758.5810354881933
2013-03-20,785.1452083421009
2013-03-21,785.6206574705486
2013-03-22,787.0454777786535
2013-03-25,785.7114900589995
2013-03-26,772.8177173870564
2013-03-27,775.1732740452871
2013-03-28,746.105454372521
2013-03-29,746.3746841403838
2013-04-01,747.1391881109913
2013-04-02,747.4714669034583
2013-04-03,747.974821775651
2013-04-04,747.974821775651
2013-04-05,747.974821775651
2013-04-08,743.4618587865267
2013-04-09,748.9167976062199
2013-04-10,748.5875076447131
2013-04-11,747.1788160281355
2013-04-12,742.8052849783343
2013-04-15,736.4537251770126
2013-04-16,742.4064028402884
2013-04-17,740.9219093638839
2013-04-18,742.1622305121981
2013-04-19,764.5060376571146
2013-04-22,764.9738799801486
2013-04-23,741.0058394168651
2013-04-24,754.8073748408822
2013-04-25,746.9992902669536
2013-04-26,741.5328556633162
2013-04-29,741.5328556633162
2013-04-30,741.5328556633162
2013-05-01,741.5328556633162
2013-05-02,743.517246798121
2013-05-03,756.7199348540486
2013-05-06,765.0891450984333
2013-05-07,767.2887242306812
2013-05-08,772.0496843924868
2013-05-09,767.7828456148383
2013-05-10,771.4309645492397
2013-05-13,768.5415123116859
2013-05-14,759.0167526503275
2013-05-15,762.0317167766624
2013-05-16,774.9797392478253
2013-05-17,786.6465474522768
2013-05-20,793.6085398862591
2013-05-21,794.7333545238597
2013-05-22,796.3561321891463
2013-05-23,783.7468602903456
2013-05-24,787.9394578461113
2013-05-27,789.7228462849126
2013-05-28,803.9692727442552
2013-05-29,802.6699475966809
2013-05-30,800.0001926273585
2013-05-31,792.2548411761841
2013-06-03,792.901813104439
2013-06-04,783.0079486024273
2013-06-05,780.360560024783
2013-06-06,769.5306220587756
2013-06-07,757.766287313097
2013-06-10,757.766287313097
2013-06-11,757.766287313097
2013-06-12,757.766287313097
2013-06-13,733.9906669999871
2013-06-14,738.1353500914968
2013-06-17,735.003773535536
2013-06-18,738.3698646219027
2013-06-19,731.7307917796885
2013-06-20,707.2723452652308
2013-06-21,704.7499797307253
2013-06-24,659.1455940303932
2013-06-25,657.0844300735472
2013-06-26,655.0934274288004
2013-06-27,655.7366193045211
2013-06-28,671.1510405063616
2013-07-01,673.3155274133215
2013-07-02,673.3373738650365
2013-07-03,668.1111538843479
2013-07-04,675.3077621292492
2013-07-05,676.896945617075
2013-07-08,659.1309918084817
2013-07-09,660.5693635418555
2013-07-10,677.8002545907146
2013-07-11,710.6350355609591
2013-07-12,694.4445180343832
2013-07-15,701.9131513995125
2013-07-16,704.6798592093896
2013-07-17,695.9638872074062
2013-07-18,684.0873004174182
2013-07-19,670.0550640314249
2013-07-22,672.467820192384
2013-07-23,690.3870802297222
2013-07-24,684.8073574043465
2013-07-25,682.341227817212
2013-07-26,679.5826612753624
2013-07-29,665.3765926394548
2013-07-30,670.9427994591604
2013-07-31,673.0365662607242
2013-08-01,686.8411972372675
2013-08-02,687.5907633509319
2013-08-05,695.9412624041227
2013-08-06,699.8086139806453
2013-08-07,696.7768819463183
2013-08-08,695.3759936769269
2013-08-09,697.7954216859035
2013-08-12,718.5080798531037
2013-08-13,721.7877687904075
2013-08-14,719.2620153407616
2013-08-15,713.0813519401598
2013-08-16,709.5875380841012
2013-08-19,716.5089347028058
2013-08-20,711.5053717910735
2013-08-21,710.3821083553971
2013-08-22,708.6070928445766
2013-08-23,703.0545056391904
2013-08-26,717.3663550460872
2013-08-27,719.7500554256151
2013-08-28,718.0752907786396
2013-08-29,715.951472747263
2013-08-30,717.913577289727
2013-09-02,719.0304792902347
2013-09-03,729.07463074032
2013-09-04,729.1342442918608
2013-09-05,726.1972417917345
2013-09-06,732.970774647328
2013-09-09,763.7580561277088
2013-09-10,777.2889813781493
2013-09-11,781.2510430447242
2013-09-12,791.552251033662
2013-09-13,782.9282201290403
2013-09-16,777.9689425635107
2013-09-17,759.5979381655491
2013-09-18,762.8434460370244
2013-09-19,762.8434460370244
2013-09-20,762.8434460370244
2013-09-23,773.2523072339176
2013-09-24,762.4972357345531
2013-09-25,758.1873018153032
2013-09-26,741.327134793565
2013-09-27,744.6360918620516
2013-09-30,749.1073286584884
2013-10-01,749.1073286584884
2013-10-02,749.1073286584884
2013-10-03,749.1073286584884
2013-10-04,749.1073286584884
2013-10-07,749.1073286584884
2013-10-08,759.5680485074593
2013-10-09,763.7468039041029
2013-10-10,757.0994531777671
2013-10-11,770.8668666033525
2013-10-14,774.1868238239235
2013-10-15,771.2529103042762
2013-10-16,757.4930836933212
2013-10-17,755.1114640985179
2013-10-18,758.4250739303727
2013-10-21,772.0905422869625
2013-10-22,764.4755542799721
2013-10-23,758.3432841626473
2013-10-24,753.8922756151509
2013-10-25,746.0260518887245
2013-10-28,746.0798742345683
2013-10-29,748.2322719209485
2013-10-30,759.54921825656
2013-10-31,749.7462949245939
2013-11-01,752.6967856678866
2013-11-04,751.3962938760287
2013-11-05,752.6345286191631
2013-11-06,743.5556611720698
2013-11-07,741.5202039312564
2013-11-08,733.157084445402
2013-11-11,734.4089529273627
2013-11-12,741.7920614554383
2013-11-13,724.1720441700279
2013-11-14,727.1719092697034
2013-11-15,740.373264165754
2013-11-18,765.1315955626909
2013-11-19,760.5856267472985
2013-11-20,765.244586204595
2013-11-21,762.1892802194949
2013-11-22,758.4600505614818
2013-11-25,755.5138594271019
2013-11-26,754.5820672100303
2013-11-27,761.0118937991776
2013-11-28,768.3763735077099
2013-11-29,767.6171430555155
2013-12-02,764.5483868810662
2013-12-03,770.9212703231557
2013-12-04,781.7902991049464
2013-12-05,779.4581925380656
2013-12-06,776.9956070103319
2013-12-09,777.0169525385303
2013-12-10,778.7202067494853
2013-12-11,765.1944878155329
2013-12-12,763.4307253764581
2013-12-13,761.3262560205559
2013-12-16,750.1258694869189
2013-12-17,746.4174309401626
2013-12-18,746.7647838940494
2013-12-19,739.0449456065678
2013-12-20,720.4609977728811
2013-12-23,722.377998706098
2013-12-24,723.0943752081627
2013-12-25,726.6094407846377
2013-12-26,713.4513632524486
2013-12-27,725.6609966471867
2013-12-30,724.897054780119
2013-12-31,735.9845524811076
2014-01-01,735.9845524811076
2014-01-02,732.1384179828052
2014-01-03,720.9000368158886
2014-01-06,705.2400822528867
2014-01-07,704.4718057628489
2014-01-08,703.9836879306197
2014-01-09,698.5974097104903
2014-01-10,695.5958131902298
2014-01-13,694.8643382242682
2014-01-14,700.2882328355304
2014-01-15,696.4209442574468
2014-01-16,695.9422190898279
2014-01-17,687.2895950921333
2014-01-20,683.838791550294
2014-01-21,690.2391317328695
2014-01-22,706.567785827778
2014-01-23,701.2428438860172
2014-01-24,705.2921516239973
2014-01-27,697.8914991261919
2014-01-28,700.7184560933152
2014-01-29,703.2191829712139
2014-01-30,694.870260013707
2014-01-31,694.870260013707
2014-02-03,694.870260013707
2014-02-04,694.870260013707
2014-02-05,694.870260013707
2014-02-06,694.870260013707
2014-02-07,696.8565399838709
2014-02-10,711.5572946785177
2014-02-11,719.4117426982889
2014-02-12,720.7088467477372
2014-02-13,719.5563004171462
2014-02-14,722.7970227460336
2014-02-17,727.0626484323825
2014-02-18,717.47726053718
2014-02-19,727.1184835473077
2014-02-20,720.9237862282632
2014-02-21,712.1779488304758
2014-02-24,693.9864312098899
2014-02-25,676.6554958709387
2014-02-26,679.499553566605
2014-02-27,679.5350967996317
2014-02-28,681.6028195690869
2014-03-03,684.8740685051541
2014-03-04,684.6692680112355
2014-03-05,679.6755688926189
2014-03-06,684.8036548493807
2014-03-07,681.567494908644
2014-03-10,658.5450776826409
2014-03-11,660.7589387661526
2014-03-12,663.3539042121881
2014-03-13,671.8886306281616
2014-03-14,665.5897408287628
2014-03-17,668.3932305851339
2014-03-18,665.3726117020692
2014-03-19,662.4494359009477
2014-03-20,651.1718229334633
2014-03-21,675.2046988331126
2014-03-24,686.5352052704611
2014-03-25,683.3507371783526
2014-03-26,680.5602132663305
2014-03-27,677.9344332116463
2014-03-28,678.7683323977121
2014-03-31,676.2712942462939
2014-04-01,681.6916558612932
2014-04-02,689.0288357927677
2014-04-03,681.0696943187505
2014-04-04,686.1617260883634
2014-04-07,686.1617260883634
2014-04-08,704.3951544786601
2014-04-09,703.714561734633
2014-04-10,713.3957814977718
2014-04-11,712.6252305833806
2014-04-14,710.1981269443809
2014-04-15,696.5170662048619
2014-04-16,698.0185581343932
2014-04-17,695.6852427208512
2014-04-18,695.2330485597657
2014-04-21,683.0252862671936
2014-04-22,686.4844449438434
2014-04-23,685.9774244957594
2014-04-24,684.1050455894715
2014-04-25,678.2246746820521
2014-04-28,669.8124649239164
2014-04-29,675.030442649167
2014-04-30,674.5106119221261
2014-05-01,674.5106119221261
2014-05-02,674.5106119221261
2014-05-05,674.482238875232
2014-05-06,676.2601964853136
2014-05-07,670.3510349855953
2014-05-08,672.2068535494709
2014-05-09,671.9700336840991
2014-05-12,684.9908958389868
2014-05-13,684.3790665884036
2014-05-14,683.7744916078956
2014-05-15,676.16300979158
2014-05-16,677.256555936273
2014-05-19,668.0807662260225
2014-05-20,668.4636070133542
2014-05-21,674.7423702842984
2014-05-22,673.5120441456585
2014-05-23,678.8939527611221
2014-05-26,680.4032309928027
2014-05-27,677.2988130849579
2014-05-28,682.4507291287184
2014-05-29,680.1432473253095
2014-05-30,678.6476638960453
2014-06-02,678.6476638960453
2014-06-03,676.5583696396203
2014-06-04,670.7209724246101
2014-06-05,677.2246595697359
2014-06-06,673.0951273420859
2014-06-09,674.7886767780268
2014-06-10,684.5102143423125
2014-06-11,683.6891419552924
2014-06-12,682.3874377393869
2014-06-13,691.2409700946852
2014-06-16,695.1968731075881
2014-06-17,688.2809055919186
2014-06-18,684.5127566240601
2014-06-19,675.556847022328
2014-06-20,679.7505174683317
2014-06-23,678.3362789551564
2014-06-24,681.3317143723664
2014-06-25,678.3886046482944
2014-06-26,683.8148513096364
2014-06-27,685.4500803805053
2014-06-30,690.7117975039298
2014-07-01,691.016549437959
2014-07-02,692.6471052283201
2014-07-03,696.2422764096979
2014-07-04,697.1738030860901
2014-07-07,697.7100967242524
2014-07-08,699.2911060723729
2014-07-09,690.1707010865576
2014-07-10,690.555907954365
2014-07-11,694.5806602731867
2014-07-14,701.7516632525908
2014-07-15,702.8565045833539
2014-07-16,704.2678334780366
2014-07-17,700.4843162634455
2014-07-18,703.9526559654657
2014-07-21,703.333975726075
2014-07-22,711.9809787783366
2014-07-23,716.1033736812174
2014-07-24,731.1898340517706
2014-07-25,739.2372229539357
2014-07-28,762.4770672310783
2014-07-29,765.8145389634387
2014-07-30,761.9431999044912
2014-07-31,771.2201868501056
2014-08-01,764.0076573262735
2014-08-04,779.617645633612
2014-08-05,777.5459165281686
2014-08-06,775.6937673839765
2014-08-07,763.875534546724
2014-08-08,765.9159680135493
2014-08-11,777.4724241036176
2014-08-12,773.197601433264
2014-08-13,773.4723488710799
2014-08-14,766.690779305427
2014-08-15,774.7704484095307
2014-08-18,778.3954043656167
2014-08-19,778.7958387199855
2014-08-20,775.7935687620026
2014-08-21,769.7294996216483
2014-08-22,772.9973257323976
2014-08-25,765.5790060987143
2014-08-26,760.4386536392524
2014-08-27,761.7768378493996
2014-08-28,755.2674486132588
2014-08-29,763.9355994654935
2014-09-01,768.631767585244
2014-09-02,778.4476637179658
2014-09-03,786.4972672809165
2014-09-04,792.5043359164525
2014-09-05,799.0513254370097
2014-09-08,799.0513254370097
2014-09-09,798.0127190128029
2014-09-10,794.0766343114373
2014-09-11,791.7551772227251
2014-09-12,796.8722628339387
2014-09-15,796.0972270219239
2014-09-16,784.6612362926886
2014-09-17,789.4085849764093
2014-09-18,791.5838990023408
2014-09-19,796.1308538247241
2014-09-22,779.5690419659112
2014-09-23,786.084624856337
2014-09-24,799.4778873328195
2014-09-25,797.4142970902406
2014-09-26,798.7940654964523
2014-09-29,798.487716687017
2014-09-30,801.2306096760593
2014-10-01,801.2306096760592
2014-10-02,801.2306096760591
2014-10-03,801.230609676059
2014-10-06,801.2306096760589
2014-10-07,801.2306096760587
2014-10-08,809.6488113878542
2014-10-09,813.2085153656435
2014-10-10,809.4535127626671
2014-10-13,806.8457755682739
2014-10-14,804.9348627747956
2014-10-15,809.7184859156364
2014-10-16,806.2993004758039
2014-10-17,802.3210299493313
2014-10-20,806.5165261643344
2014-10-21,799.2009691206739
2014-10-22,795.8825988582836
2014-10-23,788.9967866037848
2014-10-24,788.0391194042633
2014-10-27,780.7411499886033
2014-10-28,798.188102712639
2014-10-29,811.1532772203785
2014-10-30,820.3978437537351
2014-10-31,836.6690072101441
2014-11-03,838.673267053913
2014-11-04,842.2947935259688
2014-11-05,836.440640258892
2014-11-06,838.0299630711534
2014-11-07,833.5969046952429
2014-11-10,857.8765052731572
2014-11-11,858.3413451275735
2014-11-12,867.7017460007204
2014-11-13,864.774454016583
2014-11-14,862.1409687893007
2014-11-17,856.5497497011594
2014-11-18,846.280929255416
2014-11-19,843.8853393179628
2014-11-20,843.4089887066692
2014-11-21,857.1589351512068
2014-11-24,874.1763991554963
2014-11-25,887.6089808132775
2014-11-26,899.023306797508
2014-11-27,907.9916425738969
2014-11-28,939.7601615605478
2014-12-01,940.3742999326007
2014-12-02,978.9032743759452
2014-12-03,987.528932449429
2014-12-04,1035.4749690107517
2014-12-05,1040.645768658891
2014-12-08,1075.328555277279
2014-12-09,1014.3940636928183
2014-12-10,1056.0603818259196
2014-12-11,1049.7083707406377
2014-12-12,1048.5123636861222
2014-12-15,1049.0178247118447
2014-12-16,1078.1963911855178
2014-12-17,1106.1366977801279
2014-12-18,1101.4102459924666
2014-12-19,1124.5043390969804
2014-12-22,1142.446820051414
2014-12-23,1108.1841135201057
2014-12-24,1075.6212574153687
2014-12-25,1117.9495060162105
2014-12-26,1152.6171101881116
2014-12-29,1158.9538941371397
2014-12-30,1169.235110927042
2014-12-31,1197.1071781195428
2015-01-01,1197.1071781195428
2015-01-02,1197.1071781195428
2015-01-05,1232.6582054542787
2015-01-06,1227.4428059672616
2015-01-07,1225.4631239380592
2015-01-08,1188.464050391239
2015-01-09,1187.6342914176876
2015-01-12,1169.9854537803715
2015-01-13,1170.45098292246
2015-01-14,1170.8212759571575
