Date,MEXICO VALUE WEIGHTED
2003-01-07,2110.034674155726
2003-01-08,2109.6619342199983
2003-01-09,2113.976575651316
2003-01-10,2119.8650373434284
2003-01-13,2105.974935596622
2003-01-14,2115.0639777013607
2003-01-15,2137.6295529110425
2003-01-16,2106.719146032759
2003-01-17,2051.6050108424943
2003-01-20,2039.5416990584117
2003-01-21,2013.254926696204
2003-01-22,1956.5174245329001
2003-01-23,1957.3873073602579
2003-01-24,1934.0843803358555
2003-01-27,1901.2234144058655
2003-01-28,1904.8123166190373
2003-01-29,1876.721928554272
2003-01-30,1873.394902045945
2003-01-31,1898.5413315762326
2003-02-03,1926.0286668361036
2003-02-04,1888.165943178961
2003-02-05,1911.0947291150717
2003-02-06,1876.883976246042
2003-02-07,1867.4560424160727
2003-02-10,1831.057677786774
2003-02-11,1826.7131922496635
2003-02-12,1813.3847279281329
2003-02-13,1813.5452500425588
2003-02-14,1819.7557892845737
2003-02-17,1862.8614417843683
2003-02-18,1876.654895550286
2003-02-19,1858.0467903816857
2003-02-20,1859.0947442999347
2003-02-21,1868.4059440317078
2003-02-24,1854.5535694192997
2003-02-25,1831.910565268504
2003-02-26,1831.0335135622154
2003-02-27,1844.2731309654976
2003-02-28,1848.3289784688736
2003-03-03,1862.4245889775627
2003-03-04,1831.9202737954208
2003-03-05,1827.7254583939757
2003-03-06,1815.2393275169952
2003-03-07,1823.3645606392356
2003-03-10,1810.0536659875231
2003-03-11,1803.9789859783389
2003-03-12,1812.8043573581494
2003-03-13,1873.8185380264704
2003-03-14,1883.952524619484
2003-03-17,1884.0183514894493
2003-03-18,1927.2044028970695
2003-03-19,1905.7407111757445
2003-03-20,1902.2158092768154
2003-03-21,1928.0433465365957
2003-03-24,1884.0030387985064
2003-03-25,1899.4401996709028
2003-03-26,1893.048983013377
2003-03-27,1884.9272077794594
2003-03-28,1901.9562501615192
2003-03-31,1874.7044158785798
2003-04-01,1879.1607705697666
2003-04-02,1928.2786998280035
2003-04-03,1930.3321115799722
2003-04-04,1957.586042762332
2003-04-07,1988.2138326803329
2003-04-08,1987.953146345694
2003-04-09,1965.2367853672044
2003-04-10,1944.2382769891071
2003-04-11,1954.1230352419707
2003-04-14,1991.89716877673
2003-04-15,2016.6919030965823
2003-04-16,2016.199554420625
2003-04-17,2034.0970820327325
2003-04-18,2034.0970820327325
2003-04-21,2034.110471053484
2003-04-22,2053.413848525825
2003-04-23,2056.5824801803933
2003-04-24,2063.044813173329
2003-04-25,2055.0976899509983
2003-04-28,2081.3146136997484
2003-04-29,2113.753284299969
2003-04-30,2129.3606620066403
2003-05-01,2140.278327396098
2003-05-02,2166.2708773162867
2003-05-05,2185.825520512894
2003-05-06,2177.0819722175565
2003-05-07,2190.5952455218608
2003-05-08,2135.328332082835
2003-05-09,2176.3227250988475
2003-05-12,2163.391563196783
2003-05-13,2157.4177811635836
2003-05-14,2185.374743759925
2003-05-15,2184.0070089049236
2003-05-16,2129.3194299804313
2003-05-19,2111.896696987304
2003-05-20,2091.7156952782216
2003-05-21,2109.1616284131564
2003-05-22,2138.635776995863
2003-05-23,2160.023517973664
2003-05-26,2147.6441860756995
2003-05-27,2179.8174039386563
2003-05-28,2168.937693610419
2003-05-29,2169.815849332163
2003-05-30,2183.904533559182
2003-06-02,2211.56980070973
2003-06-03,2212.503224341491
2003-06-04,2235.9227523889294
2003-06-05,2199.6634970450896
2003-06-06,2222.332704123063
2003-06-09,2137.246729268355
2003-06-10,2186.4353291775806
2003-06-11,2223.694006477558
2003-06-12,2253.66465661794
2003-06-13,2227.3593652290915
2003-06-16,2246.7614246829057
2003-06-17,2286.8252510417456
2003-06-18,2265.3307837667844
2003-06-19,2266.291631516134
2003-06-20,2279.187159429203
2003-06-23,2247.3349002026284
2003-06-24,2265.678729840443
2003-06-25,2266.5329722937145
2003-06-26,2270.6239649466147
2003-06-27,2276.1216395754254
2003-06-30,2258.691162399588
2003-07-01,2275.606574181934
2003-07-02,2289.9114719609383
2003-07-03,2287.098553941759
2003-07-04,2303.0860222343968
2003-07-07,2321.824249956023
2003-07-08,2284.184174775355
2003-07-09,2272.077317692613
2003-07-10,2261.280113705195
2003-07-11,2258.0270843805215
2003-07-14,2282.040051095521
2003-07-15,2251.770357689336
2003-07-16,2232.0075914877043
2003-07-17,2240.910217719998
2003-07-18,2251.603990003175
2003-07-21,2247.8480570339034
2003-07-22,2271.383497966632
2003-07-23,2292.136846249221
2003-07-24,2283.557820954338
2003-07-25,2285.877062637506
2003-07-28,2288.1431788091572
2003-07-29,2263.893971500569
2003-07-30,2271.76325673922
2003-07-31,2308.9489200617204
2003-08-01,2264.2406593145706
2003-08-04,2284.182463037922
2003-08-05,2242.901242494957
2003-08-06,2237.1203383584298
2003-08-07,2249.069160446945
2003-08-08,2259.2002200095912
2003-08-11,2279.4526830608834
2003-08-12,2264.1197335274624
2003-08-13,2256.167854574793
2003-08-14,2279.838702369348
2003-08-15,2274.7683669824105
2003-08-18,2304.912561974119
2003-08-19,2284.863060153518
2003-08-20,2274.9978960825288
2003-08-21,2286.47708143074
2003-08-22,2277.1288438351326
2003-08-25,2267.36216172497
2003-08-26,2254.7548869417847
2003-08-27,2273.6693293336366
2003-08-28,2277.8695547644124
2003-08-29,2271.056498939408
2003-09-01,2283.9380738301375
2003-09-02,2287.478899331994
2003-09-03,2324.5608628512787
2003-09-04,2346.58976078266
2003-09-05,2356.875062798227
2003-09-08,2368.193645271002
2003-09-09,2309.4775533941365
2003-09-10,2327.219456434624
2003-09-11,2324.686804970797
2003-09-12,2316.3072488430244
2003-09-15,2329.408529162251
2003-09-16,2333.9299998977626
2003-09-17,2346.5771662545494
2003-09-18,2384.2340295703316
2003-09-19,2390.8507008007805
2003-09-22,2372.993619478079
2003-09-23,2389.8682706084574
2003-09-24,2362.460655968756
2003-09-25,2350.5128388983476
2003-09-26,2346.976188201448
2003-09-29,2325.871391258016
2003-09-30,2332.602025404725
2003-10-01,2391.185035862039
2003-10-02,2312.37417243283
2003-10-03,2314.288930007757
2003-10-06,2307.914667694523
2003-10-07,2286.884209396002
2003-10-08,2295.6816774130066
2003-10-09,2339.9198327552203
2003-10-10,2348.3761798380983
2003-10-13,2357.5544567831066
2003-10-14,2322.431759499429
2003-10-15,2323.2085950275905
2003-10-16,2298.555386534253
2003-10-17,2302.4379646650905
2003-10-20,2340.5044313809085
2003-10-21,2357.0190367631126
2003-10-22,2351.621029347
2003-10-23,2333.698102020616
2003-10-24,2321.2956463639757
2003-10-27,2346.8124203752086
2003-10-28,2369.4806577273907
2003-10-29,2361.753306752936
2003-10-30,2391.2465350785346
2003-10-31,2406.6330397460415
2003-11-03,2468.364302667054
2003-11-04,2476.7603294279884
2003-11-05,2483.1745293116187
2003-11-06,2509.0325394884308
2003-11-07,2545.767398935804
2003-11-10,2516.9482966042788
2003-11-11,2524.2879743400035
2003-11-12,2556.9798892789663
2003-11-13,2558.6526236228638
2003-11-14,2553.0306157096074
2003-11-17,2511.613872968272
2003-11-18,2530.5211525808686
2003-11-19,2469.522309058748
2003-11-20,2477.1945470721844
2003-11-21,2466.6602925632724
2003-11-24,2417.5115124714903
2003-11-25,2434.449012310284
2003-11-26,2451.2851064802603
2003-11-27,2474.5885628502338
2003-11-28,2485.3887135582017
2003-12-01,2517.232409694829
2003-12-02,2519.234429409196
2003-12-03,2514.5699806152747
2003-12-04,2513.4594686755186
2003-12-05,2507.3712343874863
2003-12-08,2500.452441917278
2003-12-09,2493.358026312617
2003-12-10,2462.2601941670164
2003-12-11,2482.614465158961
2003-12-12,2473.9935085085112
2003-12-15,2449.9868191063215
2003-12-16,2438.339920146168
2003-12-17,2461.956083783326
2003-12-18,2501.872590896654
2003-12-19,2507.1696083673505
2003-12-22,2496.711654977641
2003-12-23,2519.667716993417
2003-12-24,2522.1115409405943
2003-12-25,2522.1115409405943
2003-12-26,2529.062255677732
2003-12-29,2553.90213235807
2003-12-30,2570.377847199036
2003-12-31,2568.8283202167704
2004-01-01,2568.8283202167704
2004-01-02,2597.7105842929477
2004-01-05,2682.74175665057
2004-01-06,2682.566105499251
2004-01-07,2717.0415090732963
2004-01-08,2734.9957558637957
2004-01-09,2728.2537086476814
2004-01-12,2738.537542073021
2004-01-13,2744.926752561389
2004-01-14,2753.7410586505825
2004-01-15,2747.1707413645477
2004-01-16,2772.0859058069727
2004-01-19,2778.1683747118936
2004-01-20,2801.572839737305
2004-01-21,2823.5930927966083
2004-01-22,2841.087344046518
2004-01-23,2816.5521269945934
2004-01-26,2859.1681022443404
2004-01-27,2873.7937895158334
2004-01-28,2839.264197753482
2004-01-29,2764.6428280401806
2004-01-30,2784.081567412264
2004-02-02,2877.381923323846
2004-02-03,2853.913790997982
2004-02-04,2852.682220036204
2004-02-05,2794.3145117368217
2004-02-06,2879.1145556777583
2004-02-09,2904.690962410088
2004-02-10,2879.33624111359
2004-02-11,2913.2691539357274
2004-02-12,2950.5369739158405
2004-02-13,2954.9154544703283
2004-02-16,2971.6532057106388
2004-02-17,2991.0138407862364
2004-02-18,3008.952436322724
2004-02-19,2977.5279610478797
2004-02-20,2929.8232964026315
2004-02-23,2890.973013539989
2004-02-24,2903.6625732985062
2004-02-25,2902.7871186001544
2004-02-26,2922.651587858108
2004-02-27,2921.8989056377404
2004-03-01,2997.454336282353
2004-03-02,2985.7387191144385
2004-03-03,2961.4163803037636
2004-03-04,3008.0358981531112
2004-03-05,3024.220417394155
2004-03-08,2990.7894099187324
2004-03-09,2966.9201953069537
2004-03-10,2945.5871887608187
2004-03-11,2867.1801251632623
2004-03-12,2906.3931934024745
2004-03-15,2897.437028222988
2004-03-16,2911.270004775685
2004-03-17,2948.673454493272
2004-03-18,2929.2463455492775
2004-03-19,2948.9997411809377
2004-03-22,2912.622735404388
2004-03-23,2950.317883290876
2004-03-24,2976.2235130895074
2004-03-25,3005.673702198384
2004-03-26,3024.4382735707895
2004-03-29,3018.774032434573
2004-03-30,3012.8755056117375
2004-03-31,3039.4310365626707
2004-04-01,3076.0318699201566
2004-04-02,3090.631521245121
2004-04-05,3110.9951865594726
2004-04-06,3100.5169625732024
2004-04-07,3108.4103622372254
2004-04-08,3115.217911524327
2004-04-09,3115.217911524327
2004-04-12,3118.2862965572776
2004-04-13,3064.522972473282
2004-04-14,3049.3133425307733
2004-04-15,3043.0015152834176
2004-04-16,3051.872505548795
2004-04-19,3042.516719757539
2004-04-20,3038.2167305807848
2004-04-21,2991.1434703935806
2004-04-22,3033.1499177764763
2004-04-23,3061.486957171084
2004-04-26,3047.566414057023
2004-04-27,3021.113656385178
2004-04-28,2932.3885719933874
2004-04-29,2859.9464092799794
2004-04-30,2842.9734802205526
2004-05-03,2889.601757737232
2004-05-04,2929.97073775327
2004-05-05,2888.6707077408514
2004-05-06,2811.764437613908
2004-05-07,2781.0923332350885
2004-05-10,2658.8734396184464
2004-05-11,2710.8855225961493
2004-05-12,2721.5275484870212
2004-05-13,2749.417390211887
2004-05-14,2766.00895239832
2004-05-17,2715.7077478738793
2004-05-18,2753.9250634204386
2004-05-19,2764.6529076118977
2004-05-20,2773.369452317416
2004-05-21,2774.686578537805
2004-05-24,2775.909872599707
2004-05-25,2829.4682526165616
2004-05-26,2852.120490257194
2004-05-27,2875.0462037060393
2004-05-28,2864.830319826009
2004-05-31,2862.2998567864747
2004-06-01,2852.5215415102066
2004-06-02,2861.3987706134803
2004-06-03,2835.321354561285
2004-06-04,2873.898490767457
2004-06-07,2971.393636779503
2004-06-08,2963.153158652613
2004-06-09,2911.1287245183184
2004-06-10,2922.987610449134
2004-06-11,2920.538697547939
2004-06-14,2868.1681716962676
2004-06-15,2903.145586953065
2004-06-16,2897.0261500063175
2004-06-17,2909.4146873804652
2004-06-18,2923.50030696995
2004-06-21,2923.7475804242954
2004-06-22,2922.0818819619103
2004-06-23,2912.705989683892
2004-06-24,2929.9793472100932
2004-06-25,2918.0254426521287
2004-06-28,2901.8489633538943
2004-06-29,2866.8415370508283
2004-06-30,2898.0322372881637
2004-07-01,2907.9797155746955
2004-07-02,2887.3341553385303
2004-07-05,2895.808824527491
2004-07-06,2856.7931846340466
2004-07-07,2834.7789487566515
2004-07-08,2779.8695806672
2004-07-09,2809.479953586069
2004-07-12,2828.9780229423836
2004-07-13,2806.0408688218495
2004-07-14,2765.1391773458668
2004-07-15,2752.9908405599103
2004-07-16,2778.8260431352924
2004-07-19,2786.2173825789573
2004-07-20,2802.185145321108
2004-07-21,2764.3826697581067
2004-07-22,2778.176745998954
2004-07-23,2773.188560123956
2004-07-26,2770.575835600225
2004-07-27,2816.9500530452524
2004-07-28,2812.2451460017965
2004-07-29,2816.3282417419077
2004-07-30,2825.0296872735607
2004-08-02,2844.991155754303
2004-08-03,2857.720004395364
2004-08-04,2808.7258678951193
2004-08-05,2806.6625847074583
2004-08-06,2766.3481550192237
2004-08-09,2768.7626865366824
2004-08-10,2801.8808291714513
2004-08-11,2768.3658845555415
2004-08-12,2753.643493308584
2004-08-13,2758.3500144497884
2004-08-16,2796.906749406338
2004-08-17,2824.3029462758377
2004-08-18,2850.179161357967
2004-08-19,2848.2427961913536
2004-08-20,2864.690481522278
2004-08-23,2862.5347330771488
2004-08-24,2865.5043681870484
2004-08-25,2867.820203717723
2004-08-26,2872.7059202345495
2004-08-27,2880.876955672853
2004-08-30,2857.2021887905025
2004-08-31,2881.053441818767
2004-09-01,2897.9855409774163
2004-09-02,2900.9437594327737
2004-09-03,2872.2391822529676
2004-09-06,2886.723435141149
2004-09-07,2908.623247697571
2004-09-08,2909.869713716268
2004-09-09,2918.2470634621936
2004-09-10,2931.9936388201463
2004-09-13,2937.740846304853
2004-09-14,2960.87230118105
2004-09-15,2952.477525918509
2004-09-16,2960.6895451127193
2004-09-17,3006.3313633101875
2004-09-20,3005.944340780531
2004-09-21,3023.935012451038
2004-09-22,3011.96827055672
2004-09-23,3005.9904983744987
2004-09-24,3012.6567456869643
2004-09-27,2940.415646398415
2004-09-28,2976.929582929093
2004-09-29,3008.570101809766
2004-09-30,3001.6864395039283
2004-10-01,3042.095436729147
2004-10-04,3065.7404332122064
2004-10-05,3068.786856895111
2004-10-06,3084.3274676926703
2004-10-07,3073.4310159077113
2004-10-08,3042.631316605196
2004-10-11,3050.791568846894
2004-10-12,3046.6165952822776
2004-10-13,3023.416175561254
2004-10-14,3014.699420976634
2004-10-15,3011.159839462143
2004-10-18,2998.4697166336623
2004-10-19,3005.4245235170283
2004-10-20,3027.0350226503347
2004-10-21,3056.9720289923634
2004-10-22,3077.423655507915
2004-10-25,3036.718175610668
2004-10-26,3075.7434570069454
2004-10-27,3118.0808798048934
2004-10-28,3107.4876605606287
2004-10-29,3138.8599626136483
2004-11-01,3160.85427591381
2004-11-02,3160.096267000906
2004-11-03,3229.9564450255493
2004-11-04,3258.798014064395
2004-11-05,3244.4761655353063
2004-11-08,3242.0013806371444
2004-11-09,3233.757600767357
2004-11-10,3235.527977521616
2004-11-11,3303.873168136004
2004-11-12,3297.672917975442
2004-11-15,3309.4331118618493
2004-11-16,3306.857121112982
2004-11-17,3325.28622523675
2004-11-18,3328.629407591423
2004-11-19,3267.3552679656273
2004-11-22,3266.5943139432657
2004-11-23,3284.4628109502096
2004-11-24,3301.9698563016723
2004-11-25,3330.52368831162
2004-11-26,3354.112350577964
2004-11-29,3373.195227353899
2004-11-30,3371.4616447661024
2004-12-01,3427.4846094888844
2004-12-02,3411.614839025349
2004-12-03,3408.602683888022
2004-12-06,3433.3352404025836
2004-12-07,3406.699350325324
2004-12-08,3381.2851863092783
2004-12-09,3380.3156655362486
2004-12-10,3408.0320177491853
2004-12-13,3418.745582219849
2004-12-14,3457.7790514359126
2004-12-15,3502.6557211983104
2004-12-16,3517.513708704274
2004-12-17,3505.730025979733
2004-12-20,3534.093123908915
2004-12-21,3575.1009064573573
2004-12-22,3612.639351827766
2004-12-23,3643.69921330736
2004-12-24,3650.9341177950246
2004-12-27,3665.137702971135
2004-12-28,3666.9488818818713
2004-12-29,3666.910949439838
2004-12-30,3671.4734781260336
2004-12-31,3674.6040026530177
2005-01-03,3684.1238797899173
2005-01-04,3590.5879463569654
2005-01-05,3530.120088708843
2005-01-06,3520.730816850041
2005-01-07,3472.5570924232225
2005-01-10,3506.4678584808207
2005-01-11,3468.124966810884
2005-01-12,3515.1955995288095
2005-01-13,3553.1763298024803
2005-01-14,3601.9135784162245
2005-01-17,3636.1456378226926
2005-01-18,3663.418417519724
2005-01-19,3652.2898457815004
2005-01-20,3592.2323558034054
2005-01-21,3553.3181562347745
2005-01-24,3565.378894903955
2005-01-25,3591.2227167619326
2005-01-26,3642.704304751167
2005-01-27,3634.04652534213
2005-01-28,3651.2297992448866
2005-01-31,3681.6385350237138
2005-02-01,3767.582438388429
2005-02-02,3775.7552854960736
2005-02-03,3792.793532453307
2005-02-04,3809.5553638622882
2005-02-07,3808.409911240685
2005-02-08,3806.5863728814147
2005-02-09,3864.8405294644
2005-02-10,3893.320214480164
2005-02-11,3899.4315226222075
2005-02-14,3872.7313069776624
2005-02-15,3897.6181493203685
2005-02-16,3869.3257711934557
2005-02-17,3865.00605147397
2005-02-18,3869.2869963737535
2005-02-21,3881.534772005967
2005-02-22,3858.045510622123
2005-02-23,3871.3412362048307
2005-02-24,3905.2265460703284
2005-02-25,3966.1328488410627
2005-02-28,3943.0173653854854
2005-03-01,3943.12942617361
2005-03-02,3939.277787389573
2005-03-03,3958.4303265804747
2005-03-04,4001.8230806748074
2005-03-07,4018.3833458337826
2005-03-08,3992.895102513813
2005-03-09,3951.2529423788164
2005-03-10,3871.820851523743
2005-03-11,3898.6686339412954
2005-03-14,3789.5720581973037
2005-03-15,3753.0126251220586
2005-03-16,3698.406898991328
2005-03-17,3701.3299611428783
2005-03-18,3670.756928710737
2005-03-21,3660.043568843051
2005-03-22,3659.488319757658
2005-03-23,3590.611654853153
2005-03-24,3577.3278235203998
2005-03-25,3577.3278235203998
2005-03-28,3563.889129309342
2005-03-29,3518.624572366699
2005-03-30,3547.815790435044
2005-03-31,3566.8642441598918
2005-04-01,3593.1698661599703
2005-04-04,3553.311675403899
2005-04-05,3503.6256780024905
2005-04-06,3468.717674896282
2005-04-07,3557.1173649459615
2005-04-08,3564.0163163974676
2005-04-11,3559.6717755766435
2005-04-12,3576.5446921211965
2005-04-13,3565.2689062326453
2005-04-14,3507.2046624191103
2005-04-15,3428.9658405493083
2005-04-18,3378.257097864412
2005-04-19,3461.763092252759
2005-04-20,3411.080737043377
2005-04-21,3479.283124227299
2005-04-22,3448.446684143603
2005-04-25,3556.14981680602
2005-04-26,3601.1239531308934
2005-04-27,3539.392063505047
2005-04-28,3478.590891695167
2005-04-29,3497.0179601572513
2005-05-02,3545.842721974712
2005-05-03,3534.6532670230836
2005-05-04,3644.374976062552
2005-05-05,3638.5633972749893
2005-05-06,3639.3062675422466
2005-05-09,3607.9325693954693
2005-05-10,3583.8852669347507
2005-05-11,3563.0456740501904
2005-05-12,3550.349711847394
2005-05-13,3525.7322134851242
2005-05-16,3547.019124553263
2005-05-17,3568.20952443253
2005-05-18,3666.815026854305
2005-05-19,3727.9903792573086
2005-05-20,3736.253482986958
2005-05-23,3770.153326610612
2005-05-24,3769.5594024820466
2005-05-25,3782.647367287208
2005-05-26,3825.939190451784
2005-05-27,3839.5365916812702
2005-05-30,3855.8430032764463
2005-05-31,3789.595685389031
2005-06-01,3860.3061940728485
2005-06-02,3910.0757762748112
2005-06-03,3880.808041727974
2005-06-06,3857.0430804438656
2005-06-07,3845.427738780543
2005-06-08,3842.020085879182
2005-06-09,3870.573393579141
2005-06-10,3883.2229193768394
2005-06-13,3904.991058113457
2005-06-14,3940.302158172924
2005-06-15,3977.241483928994
2005-06-16,4000.1914899847097
2005-06-17,4041.7536090412027
2005-06-20,4047.440589373412
2005-06-21,4015.487997621672
2005-06-22,4000.3071501860877
2005-06-23,3956.1879311352195
2005-06-24,3941.136042275393
2005-06-27,3973.988971710323
2005-06-28,3994.38631588596
2005-06-29,4040.3847988385
2005-06-30,4009.477240776419
2005-07-01,4032.9587661230657
2005-07-04,4025.0978198447096
2005-07-05,4080.1957870234937
2005-07-06,4105.215812047151
2005-07-07,4105.6723723882415
2005-07-08,4157.209248847117
2005-07-11,4142.4782331249935
2005-07-12,4194.870566447517
2005-07-13,4197.268183758992
2005-07-14,4241.445120988403
2005-07-15,4190.945733518752
2005-07-18,4214.1969583580185
2005-07-19,4273.655210734739
2005-07-20,4310.737532352206
2005-07-21,4311.804285526153
2005-07-22,4311.3689782621905
2005-07-25,4252.476803636095
2005-07-26,4216.204188232366
2005-07-27,4294.081919637906
2005-07-28,4335.630672217374
2005-07-29,4365.530151909092
2005-08-01,4417.450915317235
2005-08-02,4448.170154999891
2005-08-03,4409.105978854439
2005-08-04,4431.9654198784265
2005-08-05,4386.168862572621
2005-08-08,4411.973786511977
2005-08-09,4409.5298526463675
2005-08-10,4435.99580868457
2005-08-11,4489.641103725784
2005-08-12,4453.540952379852
2005-08-15,4495.157725984163
2005-08-16,4436.825962785042
2005-08-17,4427.891640244048
2005-08-18,4428.543328213633
2005-08-19,4413.351816308383
2005-08-22,4458.908947016928
2005-08-23,4428.244030966423
2005-08-24,4351.232476681018
2005-08-25,4370.678402267083
2005-08-26,4317.0241164530535
2005-08-29,4285.587514967496
2005-08-30,4226.974597464421
2005-08-31,4340.184513269687
2005-09-01,4449.497617400453
2005-09-02,4523.5941811798275
2005-09-05,4542.999597452955
2005-09-06,4623.412136504391
2005-09-07,4661.867014982628
2005-09-08,4599.305556105182
2005-09-09,4632.764601176469
2005-09-12,4625.465179580956
2005-09-13,4585.0208838891685
2005-09-14,4584.54482332293
2005-09-15,4642.68027350145
2005-09-16,4641.0476901899265
2005-09-19,4667.948039614274
2005-09-20,4669.1462323177275
2005-09-21,4725.107382081091
2005-09-22,4690.348047538576
2005-09-23,4676.757334698568
2005-09-26,4706.8052888199045
2005-09-27,4687.679465677968
2005-09-28,4716.156262736667
2005-09-29,4735.670853028917
2005-09-30,4839.819309052597
2005-10-03,4845.267578766115
2005-10-04,4854.691197878153
2005-10-05,4752.12631734646
2005-10-06,4596.134108242067
2005-10-07,4662.428810789625
2005-10-10,4655.588645273403
2005-10-11,4653.329938369888
2005-10-12,4523.981703772808
2005-10-13,4459.022519531098
2005-10-14,4419.695187371404
2005-10-17,4565.326848713604
2005-10-18,4505.691387089342
2005-10-19,4499.675884985513
2005-10-20,4439.865781788725
2005-10-21,4454.506461126411
2005-10-24,4583.7052550035605
2005-10-25,4579.126790236321
2005-10-26,4623.192902583148
2005-10-27,4547.296444871825
2005-10-28,4629.905370656074
2005-10-31,4707.398512606693
2005-11-01,4770.93876217136
2005-11-02,4775.527595778755
2005-11-03,4758.521996262881
2005-11-04,4792.768189024074
2005-11-07,4822.213133390599
2005-11-08,4793.398878617495
2005-11-09,4813.68215523005
2005-11-10,4852.390503573034
2005-11-11,4867.912138891602
2005-11-14,4898.867043749749
2005-11-15,4877.382690368533
2005-11-16,4929.938408498649
2005-11-17,4957.539748719362
2005-11-18,4988.678849908903
2005-11-21,5053.38418882072
2005-11-22,5070.848391731824
2005-11-23,5069.350496499172
2005-11-24,5092.563506270549
2005-11-25,5123.01790368819
2005-11-28,5120.99870804178
2005-11-29,5076.709705661275
2005-11-30,5083.482434776051
2005-12-01,5217.001784906434
2005-12-02,5262.512681041186
2005-12-05,5276.586271588548
2005-12-06,5335.544232761119
2005-12-07,5271.72154084238
2005-12-08,5228.202924710987
2005-12-09,5243.12530567146
2005-12-12,5256.439113123156
2005-12-13,5344.173435703257
2005-12-14,5397.20000606502
2005-12-15,5336.8209563767905
2005-12-16,5305.053285614117
2005-12-19,5286.536991177971
2005-12-20,5289.4681684748575
2005-12-21,5357.8540263404575
2005-12-22,5349.190158382716
2005-12-23,5362.862414617774
2005-12-26,5351.05116570905
2005-12-27,5349.852363348625
2005-12-28,5279.424705566082
2005-12-29,5356.392759824114
2005-12-30,5366.487426618615
2006-01-02,5403.623593033417
2006-01-03,5569.001476933869
2006-01-04,5640.238624940068
2006-01-05,5609.829873855467
2006-01-06,5627.0199011306495
2006-01-09,5691.143977142672
2006-01-10,5616.855969075799
2006-01-11,5711.999591738974
2006-01-12,5673.792196532837
2006-01-13,5645.591964540254
2006-01-16,5672.078336786944
2006-01-17,5564.0024193260815
2006-01-18,5487.637558040822
2006-01-19,5562.20837166204
2006-01-20,5527.476474430574
2006-01-23,5529.023365556993
2006-01-24,5643.174104584582
2006-01-25,5658.835014406568
2006-01-26,5768.696733001986
2006-01-27,5723.3500444444635
2006-01-30,5718.619158342132
2006-01-31,5729.2739881020425
2006-02-01,5790.620972241335
2006-02-02,5725.914489653688
2006-02-03,5637.93103052174
2006-02-06,5666.140372882687
2006-02-07,5613.410091329343
2006-02-08,5509.565055893569
2006-02-09,5543.539382843364
2006-02-10,5484.5266818035
2006-02-13,5343.564014196401
2006-02-14,5394.642877709544
2006-02-15,5452.945567604139
2006-02-16,5533.124464613028
2006-02-17,5567.285468899614
2006-02-20,5575.105236162348
2006-02-21,5571.936502048624
2006-02-22,5607.050918272703
2006-02-23,5692.90671577244
2006-02-24,5679.080161464952
2006-02-27,5653.307725033583
2006-02-28,5603.448584839816
2006-03-01,5710.800110040391
2006-03-02,5692.965226339146
2006-03-03,5690.431374984981
2006-03-06,5619.367979702347
2006-03-07,5437.938454546494
2006-03-08,5386.870621713882
2006-03-09,5396.770776214815
2006-03-10,5425.460306856979
2006-03-13,5493.099639482555
2006-03-14,5556.3591550978435
2006-03-15,5638.718235302448
2006-03-16,5713.843077027346
2006-03-17,5728.782219663246
2006-03-20,5780.632102486879
2006-03-21,5750.569181280806
2006-03-22,5736.293537747173
2006-03-23,5664.1066247075
2006-03-24,5692.044766954051
2006-03-27,5654.4261060710605
2006-03-28,5530.260423426109
2006-03-29,5582.821271658555
2006-03-30,5646.582959705757
2006-03-31,5668.732531076081
2006-04-03,5766.629018552398
2006-04-04,5828.59941016722
2006-04-05,5838.968956412102
2006-04-06,5795.660221758651
2006-04-07,5635.54418483439
2006-04-10,5667.02482288498
2006-04-11,5629.922726024863
2006-04-12,5599.3589847798385
2006-04-13,5572.327596577454
2006-04-14,5572.327596577454
2006-04-17,5632.879070282477
2006-04-18,5739.9740234110595
2006-04-19,5790.531732199177
2006-04-20,5745.128869933532
2006-04-21,5783.951560584267
2006-04-24,5769.677390951264
2006-04-25,5802.887301109036
2006-04-26,5842.088016027525
2006-04-27,5813.483476307355
2006-04-28,5898.806567293734
2006-05-01,5924.241209810824
2006-05-02,6053.097493739912
2006-05-03,6098.259102399159
2006-05-04,6147.43201957956
2006-05-05,6177.714649670094
2006-05-08,6292.008827960689
2006-05-09,6313.88365580217
2006-05-10,6347.286035680095
2006-05-11,6273.970597413192
2006-05-12,6077.947634752303
2006-05-15,5911.50531007122
2006-05-16,5992.498472039199
2006-05-17,5777.567223338426
2006-05-18,5702.279949167224
2006-05-19,5709.869882900545
2006-05-22,5426.424231078765
2006-05-23,5461.353318449189
2006-05-24,5311.105976981144
2006-05-25,5513.237522283203
2006-05-26,5586.7111118542025
2006-05-29,5572.476988662024
2006-05-30,5320.106033102366
2006-05-31,5254.7608420388515
2006-06-01,5422.3314029990015
2006-06-02,5477.486828468733
2006-06-05,5349.081535002088
2006-06-06,5243.379845967302
2006-06-07,5164.289312097749
2006-06-08,5053.7068832488785
2006-06-09,4952.094280036106
2006-06-12,4761.822349939695
2006-06-13,4649.875416095801
2006-06-14,4684.956755621296
2006-06-15,5004.637459905835
2006-06-16,5013.708880003535
2006-06-19,4879.433337034751
2006-06-20,4907.595916818757
2006-06-21,5061.79545465773
2006-06-22,5090.228442538708
2006-06-23,5152.65069756867
2006-06-26,5150.741627122932
