Date,EUROPE IMI MINIMUM VOLATILITY (EUR)
2002-05-08,1051.6792392899838
2002-05-09,1050.0248836687333
2002-05-10,1051.6871022252797
2002-05-13,1054.8850440502044
2002-05-14,1049.309221737295
2002-05-15,1057.800849835463
2002-05-16,1058.4180827775554
2002-05-17,1067.2384102384492
2002-05-20,1065.7774460189228
2002-05-21,1062.317998403994
2002-05-22,1064.798203804173
2002-05-23,1061.1150244706066
2002-05-24,1061.8436420103585
2002-05-27,1059.425312584528
2002-05-28,1064.4133416455486
2002-05-29,1066.5228254689307
2002-05-30,1066.2673859088973
2002-05-31,1066.4573563982349
2002-06-03,1065.5767867361121
2002-06-04,1057.77253741218
2002-06-05,1046.5380515663642
2002-06-06,1053.0649090808636
2002-06-07,1047.0397998695548
2002-06-10,1048.7019487792234
2002-06-11,1052.7848219531616
2002-06-12,1043.6066230878691
2002-06-13,1036.0943221400892
2002-06-14,1016.4722357403125
2002-06-17,1034.9785581292203
2002-06-18,1036.5872242446997
2002-06-19,1034.9168254560122
2002-06-20,1028.6051353505457
2002-06-21,1030.4672330025437
2002-06-24,1020.9102969381322
2002-06-25,1029.8713218756084
2002-06-26,1034.9926099132965
2002-06-27,1034.9130947503127
2002-06-28,1061.3917059730613
2002-07-01,1064.697936117783
2002-07-02,1047.051378612259
2002-07-03,1025.919414713342
2002-07-04,1037.6685447562406
2002-07-05,1055.8801296108138
2002-07-08,1067.8901974702344
2002-07-09,1066.0328497418786
2002-07-10,1039.7645094743375
2002-07-11,1012.5871537597887
2002-07-12,1010.4664180263197
2002-07-15,988.7579468042613
2002-07-16,983.4055220763063
2002-07-17,999.6150667391124
2002-07-18,1010.9351292781978
2002-07-19,986.1436323328869
2002-07-22,946.6937327398955
2002-07-23,924.2386828580309
2002-07-24,909.2291897344533
2002-07-25,943.5954084303328
2002-07-26,940.3492782423178
2002-07-29,966.5961819314209
2002-07-30,974.6716877496691
2002-07-31,976.8491157109797
2002-08-01,953.8080395665319
2002-08-02,963.4333188285951
2002-08-05,948.4515875644839
2002-08-06,950.4777493291731
2002-08-07,948.006051131524
2002-08-08,967.129824014126
2002-08-09,980.3920291044942
2002-08-12,973.956100809531
2002-08-13,982.252356744531
2002-08-14,979.3004248428699
2002-08-15,991.5123812536428
2002-08-16,993.6058860761478
2002-08-19,1002.1556666471927
2002-08-20,988.0704745620791
2002-08-21,998.1443160717805
2002-08-22,998.5072865253345
2002-08-23,991.9101111974239
2002-08-26,988.4843324621451
2002-08-27,1005.5301992239073
2002-08-28,984.4197776864758
2002-08-29,976.0634613387112
2002-08-30,982.0467625218607
2002-09-02,975.5454460574193
2002-09-03,962.4849435895932
2002-09-04,964.5923588177469
2002-09-05,960.4113872571183
2002-09-06,972.3021356415126
2002-09-09,963.5099020164276
2002-09-10,971.0027232707957
2002-09-11,979.8369004164938
2002-09-12,961.7981000522105
2002-09-13,953.9424993315743
2002-09-16,946.1595322306925
2002-09-17,936.73152333908
2002-09-18,921.9350144116848
2002-09-19,916.2025629741124
2002-09-20,918.5570985635848
2002-09-23,900.7100686434233
2002-09-24,883.5179976471333
2002-09-25,891.5153678613962
2002-09-26,915.8468287494351
2002-09-27,917.1542998194002
2002-09-30,902.8209800890347
2002-10-01,905.2500605486675
2002-10-02,923.537798118359
2002-10-03,919.060835096473
2002-10-04,906.6797044648389
2002-10-07,898.0855874123781
2002-10-08,886.6206327960919
2002-10-09,885.0424526225704
2002-10-10,890.7685926797869
2002-10-11,918.9968512629624
2002-10-14,916.3162934689666
2002-10-15,941.1568947002908
2002-10-16,934.1406592760508
2002-10-17,940.4591349948374
2002-10-18,933.3738796584007
2002-10-21,935.1824202297503
2002-10-22,932.2337312464385
2002-10-23,915.0397389436622
2002-10-24,926.573227063271
2002-10-25,926.0655902442834
2002-10-28,933.6137358182118
2002-10-29,912.6724068847673
2002-10-30,923.2309463308036
2002-10-31,938.9175252525673
2002-11-01,937.965290405017
2002-11-04,952.2452987457094
2002-11-05,956.9258644364062
2002-11-06,950.7646147581444
2002-11-07,952.2249353092238
2002-11-08,951.9103986733269
2002-11-11,950.5603715076587
2002-11-12,956.8528896317279
2002-11-13,947.79712497235
2002-11-14,954.2100142083831
2002-11-15,956.7846491810218
2002-11-18,961.614846038179
2002-11-19,961.9417770110427
2002-11-20,951.0280490172611
2002-11-21,966.4207294960809
2002-11-22,962.4175408361546
2002-11-25,950.0835711102683
2002-11-26,939.5688500704006
2002-11-27,948.7779268692132
2002-11-28,953.2136067417207
2002-11-29,951.7501546308386
2002-12-02,949.1537525543922
2002-12-03,943.5805736295637
2002-12-04,947.2593771589297
2002-12-05,943.5397806223838
2002-12-06,946.5855228074431
2002-12-09,936.7549664592724
2002-12-10,941.0687760697051
2002-12-11,948.4975988945622
2002-12-12,947.6728733459569
2002-12-13,947.214160124298
2002-12-16,956.7940015142335
2002-12-17,959.33729215541
2002-12-18,948.3954647823138
2002-12-19,950.0711173809126
2002-12-20,956.2710181619957
2002-12-23,957.9391843779979
2002-12-24,962.169764235842
2002-12-25,962.1413266541798
2002-12-26,963.5888508348963
2002-12-27,953.024022684311
2002-12-30,965.746165575413
2002-12-31,974.2534180768298
2003-01-01,974.210018513186
2003-01-02,978.9736366549951
2003-01-03,982.0824050140284
2003-01-06,988.4474453126769
2003-01-07,978.9496420607916
2003-01-08,968.7989110821891
2003-01-09,978.0973772701045
2003-01-10,982.6684314441027
2003-01-13,981.3224027421849
2003-01-14,985.4606062704207
2003-01-15,977.2221809262434
2003-01-16,978.2002352592008
2003-01-17,975.8190483202173
2003-01-20,969.782563302538
2003-01-21,963.860827159868
2003-01-22,955.2877618054345
2003-01-23,952.6857258852758
2003-01-24,953.2520317792637
2003-01-27,930.6567251819581
2003-01-28,931.8064966378463
2003-01-29,933.7297302253836
2003-01-30,940.0165182824245
2003-01-31,940.3036005581288
2003-02-03,948.5702025858532
2003-02-04,941.5676958160656
2003-02-05,948.1015033144417
2003-02-06,936.3004167245373
2003-02-07,927.7816306927955
2003-02-10,923.448665196992
2003-02-11,929.2536060917613
2003-02-12,918.2700957771868
2003-02-13,919.979665969994
2003-02-14,922.5938308924028
2003-02-17,926.7579355484271
2003-02-18,929.173970968512
2003-02-19,921.5746824081458
2003-02-20,925.7809110099275
2003-02-21,932.0584638213442
2003-02-24,923.6916093150661
2003-02-25,905.9976872300844
2003-02-26,906.7364424659016
2003-02-27,906.4772670362113
2003-02-28,918.3059491219163
2003-03-03,926.6802472917524
2003-03-04,918.3590317786628
2003-03-05,918.1609971630013
2003-03-06,915.8115900878403
2003-03-07,907.7395520640432
2003-03-10,896.9370868242233
2003-03-11,899.3508364857024
2003-03-12,875.3779071973671
2003-03-13,895.4006673315108
2003-03-14,904.4574846922106
2003-03-17,914.2277344491348
2003-03-18,910.7558176828737
2003-03-19,917.5041811072157
2003-03-20,919.1225901635098
2003-03-21,933.4430188616267
2003-03-24,918.1774323823953
2003-03-25,928.3526441827945
2003-03-26,932.3866204359442
2003-03-27,924.3016642366487
2003-03-28,926.5519383246177
2003-03-31,921.2303130374203
2003-04-01,930.6182860097222
2003-04-02,939.0017739684129
2003-04-03,938.1099011302439
2003-04-04,944.83825586597
2003-04-07,955.0319323764
2003-04-08,948.9901477820241
2003-04-09,952.4301712508142
2003-04-10,954.8766343382567
2003-04-11,955.0294511795146
2003-04-14,962.0665851073501
2003-04-15,971.0186279978938
2003-04-16,967.0130637305539
2003-04-17,975.8072950376352
2003-04-18,975.7536645852147
2003-04-21,969.5742675218337
2003-04-22,981.697760911367
2003-04-23,988.9165039853723
2003-04-24,986.7892494117882
2003-04-25,979.1469676366507
2003-04-28,989.209919670434
2003-04-29,986.9347598414058
2003-04-30,1000.7829948988988
2003-05-01,1007.1934690877381
2003-05-02,1007.9172497898456
2003-05-05,1015.7449395442675
2003-05-06,1034.011054143371
2003-05-07,1027.5902709174939
2003-05-08,1024.4326871351984
2003-05-09,1033.0582705753939
2003-05-12,1040.705633783644
2003-05-13,1040.343651681954
2003-05-14,1042.3536640533246
2003-05-15,1048.1621262008641
2003-05-16,1059.6109966903805
2003-05-19,1051.6648076780807
2003-05-20,1056.3701599914762
2003-05-21,1055.9856336586993
2003-05-22,1060.7896655557313
2003-05-23,1066.9885789540806
2003-05-26,1070.6170900387233
2003-05-27,1074.476489079539
2003-05-28,1075.9873149105154
2003-05-29,1084.8328841359785
2003-05-30,1077.0552243207426
2003-06-02,1084.9072079114399
2003-06-03,1080.5080544342493
2003-06-04,1084.9808784961047
2003-06-05,1095.9496822647402
2003-06-06,1096.905176080172
2003-06-09,1094.4284209723849
2003-06-10,1087.2831695641282
2003-06-11,1102.8435603624168
2003-06-12,1103.9462469412067
2003-06-13,1103.554887885775
2003-06-16,1117.5948555674374
2003-06-17,1120.9733583541665
2003-06-18,1114.100940579209
2003-06-19,1105.9975936130477
2003-06-20,1108.7969737681249
2003-06-23,1088.8079679537657
2003-06-24,1083.3850367093378
2003-06-25,1091.1763394769125
2003-06-26,1079.8279267396604
2003-06-27,1076.7544875190447
2003-06-30,1076.7577869515085
2003-07-01,1076.416709952293
2003-07-02,1079.4639680904654
2003-07-03,1081.3553183118204
2003-07-04,1075.31650927067
2003-07-07,1074.166367666119
2003-07-08,1064.8428129039628
2003-07-09,1060.6633390922707
2003-07-10,1059.4697048178123
2003-07-11,1064.998851646946
2003-07-14,1072.581019777186
2003-07-15,1057.5831162122508
2003-07-16,1049.966312069729
2003-07-17,1047.6990173138347
2003-07-18,1050.513389905428
2003-07-21,1056.35059686712
2003-07-22,1062.8262755626017
2003-07-23,1074.4411564136672
2003-07-24,1086.6516999555151
2003-07-25,1086.6244620713783
2003-07-28,1085.4951460725772
2003-07-29,1082.919545911991
2003-07-30,1076.4365858869728
2003-07-31,1068.0606971908442
2003-08-01,1062.187804026346
2003-08-04,1057.681629910029
2003-08-05,1061.1626415321255
2003-08-06,1059.0754594797825
2003-08-07,1067.7888131165755
2003-08-08,1069.6480757233985
2003-08-11,1071.9405650913034
2003-08-12,1072.263085139395
2003-08-13,1073.671149025936
2003-08-14,1078.7688237806642
2003-08-15,1078.9888450098053
2003-08-18,1076.3419741507523
2003-08-19,1069.4671352662676
2003-08-20,1072.300549540001
2003-08-21,1063.5487818423453
2003-08-22,1055.7207524904154
2003-08-25,1055.8738257588568
2003-08-26,1050.0245270715673
2003-08-27,1055.5764920471588
2003-08-28,1058.5250642622825
2003-08-29,1059.7055777551427
2003-09-01,1065.9884246511026
2003-09-02,1059.7026174594475
2003-09-03,1065.1274487132202
2003-09-04,1072.2197333977404
2003-09-05,1081.0151264352087
2003-09-08,1088.97452170316
2003-09-09,1089.5648036065559
2003-09-10,1089.6011853339967
2003-09-11,1092.3475336355355
2003-09-12,1098.3869236130852
2003-09-15,1099.4910993988065
2003-09-16,1096.2151932299694
2003-09-17,1103.4815609557934
2003-09-18,1109.9095115983766
2003-09-19,1111.6930243964807
2003-09-22,1114.3862951721198
2003-09-23,1115.128405665579
2003-09-24,1116.4787799456506
2003-09-25,1117.0416344935243
2003-09-26,1108.1904587193144
2003-09-29,1108.9033543976177
2003-09-30,1108.2177542175546
2003-10-01,1124.0684872171444
2003-10-02,1124.5980998701282
2003-10-03,1132.2253045936063
2003-10-06,1135.7110542220514
2003-10-07,1139.9241837997843
2003-10-08,1140.5969936285162
2003-10-09,1144.574029352179
2003-10-10,1148.8309649286214
2003-10-13,1150.8347515790044
2003-10-14,1151.1731630053855
2003-10-15,1153.4861794248186
2003-10-16,1158.4452265687057
2003-10-17,1151.8612583605889
2003-10-20,1154.0903934372402
2003-10-21,1156.190639009799
2003-10-22,1154.7860341129488
2003-10-23,1149.8721827448694
2003-10-24,1154.360649212852
2003-10-27,1155.759572861662
2003-10-28,1153.0848034674868
2003-10-29,1155.0320203974948
2003-10-30,1159.9357464000507
2003-10-31,1152.8131588850936
2003-11-03,1150.255765320106
2003-11-04,1151.9481368065267
2003-11-05,1149.5875273092959
2003-11-06,1145.361088802827
2003-11-07,1156.0963016036585
2003-11-10,1155.129839604593
2003-11-11,1153.4440794999555
2003-11-12,1164.9236313823014
2003-11-13,1173.2240445069524
2003-11-14,1185.1218941324714
2003-11-17,1178.5565065125354
2003-11-18,1187.6386444283592
2003-11-19,1187.4554287589
2003-11-20,1185.882005064752
2003-11-21,1188.9825293431854
2003-11-24,1186.6014512898876
2003-11-25,1189.6958582095592
2003-11-26,1198.1700841576594
2003-11-27,1198.6682336594215
2003-11-28,1205.2902935221791
2003-12-01,1216.6863761852396
2003-12-02,1227.2636371642443
2003-12-03,1229.7860259113202
2003-12-04,1222.5838363944197
2003-12-05,1226.4566226574368
2003-12-08,1231.6276596412144
2003-12-09,1238.8715679675452
2003-12-10,1238.0732295669766
2003-12-11,1234.3420255216117
2003-12-12,1243.5073613783206
2003-12-15,1246.571096862074
2003-12-16,1247.26446826057
2003-12-17,1254.5776004031907
2003-12-18,1262.514189347842
2003-12-19,1263.6293764483971
2003-12-22,1268.0898915983375
2003-12-23,1274.052749306325
2003-12-24,1278.6923747061335
2003-12-25,1278.6923747061335
2003-12-26,1278.627543008866
2003-12-29,1285.411119485504
2003-12-30,1293.1472522847637
2003-12-31,1302.342168314652
2004-01-01,1302.342168314652
2004-01-02,1314.0682075028515
2004-01-05,1327.2306042876096
2004-01-06,1336.4752169924109
2004-01-07,1327.8970718879514
2004-01-08,1334.079103514611
2004-01-09,1341.8098675017868
2004-01-12,1339.9005500488804
2004-01-13,1338.9211803216413
2004-01-14,1334.536610055424
2004-01-15,1323.4145088465073
2004-01-16,1309.170460175762
2004-01-19,1309.5780622850505
2004-01-20,1328.3008950026417
2004-01-21,1343.5267439014158
2004-01-22,1354.3672172480672
2004-01-23,1348.3529712799218
2004-01-26,1332.6725650870071
2004-01-27,1337.7892061869284
2004-01-28,1340.727217681884
2004-01-29,1316.1737292338075
2004-01-30,1315.781701108456
2004-02-02,1322.4746227312746
2004-02-03,1335.5010243914935
2004-02-04,1333.1219204856827
2004-02-05,1343.6100242644081
2004-02-06,1357.018029202937
2004-02-09,1364.1372708252065
2004-02-10,1366.9630483623653
2004-02-11,1367.4372414751347
2004-02-12,1386.040504897047
2004-02-13,1384.1570514277512
2004-02-16,1388.9747879610682
2004-02-17,1400.8903549318725
2004-02-18,1404.890216843796
2004-02-19,1398.5826387904835
2004-02-20,1385.301151263944
2004-02-23,1386.9998859023674
2004-02-24,1393.9664938956837
2004-02-25,1386.3409187253164
2004-02-26,1377.1218988594674
2004-02-27,1379.9009572457787
2004-03-01,1396.8398920756022
2004-03-02,1383.9414526596395
2004-03-03,1362.8264410102013
2004-03-04,1369.3690286170672
2004-03-05,1391.9257198862858
2004-03-08,1391.996699814235
2004-03-09,1392.175495100697
2004-03-10,1372.4640686778896
2004-03-11,1353.5707268401147
2004-03-12,1347.5118345751969
2004-03-15,1334.4678243012218
2004-03-16,1351.18196620646
2004-03-17,1345.0514197914797
2004-03-18,1357.0909628277536
2004-03-19,1360.927667633661
2004-03-22,1348.8836063160409
2004-03-23,1340.721672461699
2004-03-24,1332.8671994145266
2004-03-25,1336.451841144401
2004-03-26,1326.9848141236337
2004-03-29,1340.7484775050443
2004-03-30,1345.881368481221
2004-03-31,1359.5250854340654
2004-04-01,1377.3736041361985
2004-04-02,1368.0884484520034
2004-04-05,1360.224214350594
2004-04-06,1365.8397300596814
2004-04-07,1379.2203646465605
2004-04-08,1379.1373014510266
2004-04-09,1379.1373014510266
2004-04-12,1376.4617532360708
2004-04-13,1368.2496886864005
2004-04-14,1352.9283761503434
2004-04-15,1354.8281818195264
2004-04-16,1376.642158687139
2004-04-19,1379.4380540339394
2004-04-20,1371.744302939119
2004-04-21,1357.7368408039872
2004-04-22,1360.3526543754056
2004-04-23,1358.6904211466315
2004-04-26,1366.0626580752842
2004-04-27,1369.6290010084276
2004-04-28,1352.8879699737852
2004-04-29,1356.6697936060948
2004-04-30,1353.460209115049
2004-05-03,1355.8922339657204
2004-05-04,1377.7348989562674
2004-05-05,1387.7104383594606
2004-05-06,1372.5385004852403
2004-05-07,1353.5480267332935
2004-05-10,1318.819180273029
2004-05-11,1322.5088037742096
2004-05-12,1329.0639451356687
2004-05-13,1328.8900182764462
2004-05-14,1326.7731465082431
2004-05-17,1328.843667974964
2004-05-18,1329.4654717751525
2004-05-19,1348.012782605438
2004-05-20,1331.6594635183835
2004-05-21,1342.1159533946607
2004-05-24,1343.2887823555964
2004-05-25,1358.9655517362755
2004-05-26,1366.323596417328
2004-05-27,1393.342978069687
2004-05-28,1385.981566657262
2004-05-31,1387.2056859605136
2004-06-01,1384.514394389937
2004-06-02,1397.709564082822
2004-06-03,1399.7508528062792
2004-06-04,1405.4888726641514
2004-06-07,1418.7157985437766
2004-06-08,1414.9724683626034
2004-06-09,1397.5195814157166
2004-06-10,1400.6858940865359
2004-06-11,1390.1447997691712
2004-06-14,1386.260198424396
2004-06-15,1394.1217896112666
2004-06-16,1396.914469007873
2004-06-17,1402.4629388588605
2004-06-18,1416.7889471334358
2004-06-21,1412.7249094132922
2004-06-22,1405.432669720549
2004-06-23,1410.0193447422228
2004-06-24,1419.0233891426485
2004-06-25,1414.6276681759173
2004-06-28,1424.705304298409
2004-06-29,1413.630484776847
2004-06-30,1412.9200266087526
2004-07-01,1409.739006006286
2004-07-02,1422.4828401251407
2004-07-05,1420.0050643436398
2004-07-06,1421.3858022527088
2004-07-07,1431.531180678305
2004-07-08,1441.3607556053516
2004-07-09,1441.0628065871324
2004-07-12,1440.1522929277924
2004-07-13,1432.1718780603153
2004-07-14,1436.8126436297543
2004-07-15,1429.1160912787025
2004-07-16,1442.7213233600826
2004-07-19,1435.851497621574
2004-07-20,1432.1176567639
2004-07-21,1415.6774000689622
2004-07-22,1409.1675997491222
2004-07-23,1394.8048699394863
2004-07-26,1392.1908871021355
2004-07-27,1388.3581453256486
2004-07-28,1388.5208652089211
2004-07-29,1399.7837954415204
2004-07-30,1401.3294546831357
2004-08-02,1402.7356575260364
2004-08-03,1413.3733638225465
2004-08-04,1409.8296845163827
2004-08-05,1410.8051898075164
2004-08-06,1417.8390897763409
2004-08-09,1407.2794912291697
2004-08-10,1418.2123557803345
2004-08-11,1402.2231207275893
2004-08-12,1406.2311575943352
2004-08-13,1416.2930160664248
2004-08-16,1421.2865607905176
2004-08-17,1418.396067844222
2004-08-18,1415.4283952884866
2004-08-19,1424.4070447245967
2004-08-20,1418.6318353774222
2004-08-23,1416.9413776808178
2004-08-24,1404.7776041406935
2004-08-25,1406.802275881434
2004-08-26,1413.1120818638856
2004-08-27,1417.3426685658058
2004-08-30,1417.6544591952768
2004-08-31,1425.0052215823227
2004-09-01,1435.1810894798218
2004-09-02,1439.0721415673236
2004-09-03,1436.3413963548237
2004-09-06,1441.2620899658916
2004-09-07,1438.1215631279827
2004-09-08,1444.0157086823506
2004-09-09,1446.242081794651
2004-09-10,1464.9338176220956
2004-09-13,1462.4124729095902
2004-09-14,1467.1951118222144
2004-09-15,1449.210911656948
2004-09-16,1450.1222933900185
2004-09-17,1458.7869558856971
2004-09-20,1453.985279106332
2004-09-21,1472.923809782254
2004-09-22,1467.8591668743643
2004-09-23,1469.6692993958052
2004-09-24,1469.790975240795
2004-09-27,1469.4248765966352
2004-09-28,1478.6882108888958
2004-09-29,1482.235756334858
2004-09-30,1487.463124729268
2004-10-01,1499.276064104673
2004-10-04,1489.7071158462577
2004-10-05,1495.6688126297852
2004-10-06,1491.6574810068971
2004-10-07,1489.6382701628268
2004-10-08,1503.673326095094
2004-10-11,1501.543588967567
2004-10-12,1488.3484225538732
2004-10-13,1484.5641545421781
2004-10-14,1497.578985103967
2004-10-15,1507.3412392471794
2004-10-18,1508.647940324141
2004-10-19,1518.002537126705
2004-10-20,1521.8265564203034
2004-10-21,1529.4306659623842
2004-10-22,1532.8943088367848
2004-10-25,1534.8301371946643
2004-10-26,1536.101067825436
2004-10-27,1548.8480654273574
2004-10-28,1548.9760218685558
2004-10-29,1543.8661324336142
2004-11-01,1557.7034259166628
2004-11-02,1561.0607908887753
2004-11-03,1577.2538239180456
2004-11-04,1587.23824754038
2004-11-05,1595.3909036708735
2004-11-08,1599.2715687408097
2004-11-09,1594.736588680596
2004-11-10,1596.1613196013411
2004-11-11,1602.6419513634028
2004-11-12,1608.8354562748748
2004-11-15,1609.8756779737328
2004-11-16,1610.0064274777349
