Date,WORLD IMI MINIMUM VOLATILITY (USD)
2002-08-23,938.8051640980051
2002-08-26,947.3547026149254
2002-08-27,946.8109450418336
2002-08-28,937.0451306637734
2002-08-29,933.1811811073691
2002-08-30,935.328310985705
2002-09-02,933.9095480519908
2002-09-03,915.3790694688945
2002-09-04,918.7213281436823
2002-09-05,917.8113328750134
2002-09-06,923.272235667455
2002-09-09,924.7571829555897
2002-09-10,925.4697380548902
2002-09-11,927.8714761189389
2002-09-12,918.0003090584762
2002-09-13,918.3099780162274
2002-09-16,917.5015292869542
2002-09-17,907.1945449371342
2002-09-18,904.1815159394439
2002-09-19,893.291250243786
2002-09-20,893.9740959798695
2002-09-23,884.3994293297885
2002-09-24,876.1031434533506
2002-09-25,882.86883566758
2002-09-26,897.0679598778171
2002-09-27,888.3417332286118
2002-09-30,882.547324150614
2002-10-01,890.8474124149454
2002-10-02,886.4002192028485
2002-10-03,885.9795237808665
2002-10-04,874.5813567131354
2002-10-07,860.794473945769
2002-10-08,859.746806910697
2002-10-09,845.6591888000169
2002-10-10,857.4989446974464
2002-10-11,874.1730628416265
2002-10-14,876.2974008494015
2002-10-15,894.4089930065929
2002-10-16,885.996243988023
2002-10-17,893.9196916201035
2002-10-18,894.1470519532592
2002-10-21,900.56339415538
2002-10-22,889.9904451399459
2002-10-23,889.5053929101775
2002-10-24,888.2209198276595
2002-10-25,896.5247107603863
2002-10-28,895.1040161107782
2002-10-29,886.8221062499906
2002-10-30,894.0392984369739
2002-10-31,891.1992502434974
2002-11-01,896.7567446085619
2002-11-04,901.952172513552
2002-11-05,907.4607076116611
2002-11-06,910.639686200453
2002-11-07,906.0918855737393
2002-11-08,899.9444139861827
2002-11-11,891.4014019226541
2002-11-12,892.8529159205974
2002-11-13,888.0341115222777
2002-11-14,896.0803251395572
2002-11-15,903.7925263662482
2002-11-18,898.752772773063
2002-11-19,897.1433845705743
2002-11-20,899.1454940876503
2002-11-21,903.7901986494786
2002-11-22,904.2083593982661
2002-11-25,902.2620559395995
2002-11-26,892.6528735291574
2002-11-27,902.9928895477703
2002-11-28,905.40444124141
2002-11-29,903.3796034410447
2002-12-02,899.3915225310528
2002-12-03,899.0267432850412
2002-12-04,899.2484517242561
2002-12-05,895.153450758548
2002-12-06,898.680454679177
2002-12-09,894.2023675428006
2002-12-10,898.5273059297671
2002-12-11,899.2857328595466
2002-12-12,899.9305745072525
2002-12-13,899.5734421190416
2002-12-16,906.3537665244456
2002-12-17,903.5050617216689
2002-12-18,897.0088651965451
2002-12-19,896.1246804403296
2002-12-20,901.2569017679923
2002-12-23,905.3796982402586
2002-12-24,906.2511560321758
2002-12-25,906.0498694389274
2002-12-26,908.0029342782244
2002-12-27,902.1422011883453
2002-12-30,908.0874957515865
2002-12-31,910.5850527159687
2003-01-01,910.5651828527107
2003-01-02,919.3675362942951
2003-01-03,923.8701333486481
2003-01-06,937.4506931107408
2003-01-07,924.5105709995595
2003-01-08,916.24079112612
2003-01-09,923.0357442702615
2003-01-10,921.9689721910503
2003-01-13,920.4413198465245
2003-01-14,923.2582736584877
2003-01-15,918.4976363634888
2003-01-16,918.5071168575727
2003-01-17,913.8855200990475
2003-01-20,911.9011561757648
2003-01-21,906.7854886211146
2003-01-22,902.8250066784183
2003-01-23,906.7082171565363
2003-01-24,897.1903735673612
2003-01-27,883.6937681668451
2003-01-28,888.4428400572295
2003-01-29,890.4351521868217
2003-01-30,884.3912263341256
2003-01-31,890.4569158972997
2003-02-03,892.7798540356652
2003-02-04,892.4756082871115
2003-02-05,890.5048142118129
2003-02-06,886.5876095826231
2003-02-07,880.779442946999
2003-02-10,880.9558444593719
2003-02-11,876.955638359546
2003-02-12,869.7465522571871
2003-02-13,870.5157624517587
2003-02-14,875.2875008032224
2003-02-17,876.3203811433885
2003-02-18,884.9291170116936
2003-02-19,883.2624108412765
2003-02-20,881.7831741080439
2003-02-21,885.9352612687333
2003-02-24,880.4432216776258
2003-02-25,878.6243511893762
2003-02-26,876.8294846789219
2003-02-27,879.1944887804058
2003-02-28,881.5002039439842
2003-03-03,883.2734577670676
2003-03-04,877.8264893491512
2003-03-05,880.8756894319274
2003-03-06,875.8017585980433
2003-03-07,875.5471944966489
2003-03-10,864.2721190799421
2003-03-11,860.0228545727454
2003-03-12,856.0548277546847
2003-03-13,863.9814794302836
2003-03-14,865.7123821207798
2003-03-17,879.4391484182103
2003-03-18,880.9757289459016
2003-03-19,886.7570541605648
2003-03-20,890.7096067951727
2003-03-21,899.918939949605
2003-03-24,889.3235088114614
2003-03-25,895.6454729960611
2003-03-26,895.8517447962712
2003-03-27,894.8717866206323
2003-03-28,895.9387560846154
2003-03-31,889.4341740304994
2003-04-01,895.8926044666238
2003-04-02,903.3727899480953
2003-04-03,898.0094251374111
2003-04-04,900.1514079003646
2003-04-07,903.2730992242236
2003-04-08,901.3089603158419
2003-04-09,898.350813432966
2003-04-10,900.7416925649401
2003-04-11,897.2756905229446
2003-04-14,905.8112427301016
2003-04-15,909.048094037057
2003-04-16,903.5731508282502
2003-04-17,910.5751894094395
2003-04-18,910.6237456481441
2003-04-21,909.8353056641442
2003-04-22,919.1808971287251
2003-04-23,921.7550133489375
2003-04-24,919.399260138565
2003-04-25,913.0017717664466
2003-04-28,918.9697204288644
2003-04-29,920.0349983309136
2003-04-30,926.3202831853789
2003-05-01,930.9720254823089
2003-05-02,935.7641360953271
2003-05-05,939.7056910959836
2003-05-06,948.3521732535077
2003-05-07,948.1445850251739
2003-05-08,947.1174140575062
2003-05-09,955.1762658270687
2003-05-12,961.9653368180956
2003-05-13,960.8006025185455
2003-05-14,962.3229059172174
2003-05-15,964.6768969321979
2003-05-16,966.9679048795531
2003-05-19,959.5381928758167
2003-05-20,963.0120561833755
2003-05-21,964.7047127730885
2003-05-22,970.4796183302467
2003-05-23,975.8422946193585
2003-05-26,977.2489260820547
2003-05-27,980.8886928882166
2003-05-28,975.7530679962687
2003-05-29,975.4683274361344
2003-05-30,981.2368028139356
2003-06-02,985.9688694790543
2003-06-03,987.06671741286
2003-06-04,994.6655513193116
2003-06-05,998.7490355596515
2003-06-06,997.8330231630356
2003-06-09,993.9025162654818
2003-06-10,997.0458293283818
2003-06-11,1006.7118120446661
2003-06-12,1006.3993564248112
2003-06-13,1003.3569948136561
2003-06-16,1014.345947915258
2003-06-17,1015.9793666682057
2003-06-18,1012.9265726686758
2003-06-19,1007.0845449743259
2003-06-20,1008.4958724896552
2003-06-23,999.2658910768627
2003-06-24,995.9157906543164
2003-06-25,995.7631390635271
2003-06-26,995.3061947331311
2003-06-27,993.4688447089574
2003-06-30,991.7035621752996
2003-07-01,998.705725995755
2003-07-02,1007.8500737008238
2003-07-03,1009.0443718090581
2003-07-04,1006.3930865738342
2003-07-07,1010.7994016034811
2003-07-08,1005.2985913876769
2003-07-09,1001.7710593936201
2003-07-10,996.0511647532826
2003-07-11,999.9574155309705
2003-07-14,1004.784023120021
2003-07-15,998.4718783909399
2003-07-16,994.4051639260944
2003-07-17,987.6631807168212
2003-07-18,992.237650534908
2003-07-21,989.8431258135749
2003-07-22,993.0153887342876
2003-07-23,997.8531879394333
2003-07-24,1000.212732692479
2003-07-25,1005.7730934290769
2003-07-28,1004.5298965777919
2003-07-29,1002.639924359341
2003-07-30,999.1003325546575
2003-07-31,995.4563957553487
2003-08-01,991.5435556153055
2003-08-04,989.3125810913244
2003-08-05,983.9072719547547
2003-08-06,985.0042792721114
2003-08-07,992.4435090541804
2003-08-08,995.009441296254
2003-08-11,999.5205482047708
2003-08-12,1002.6718523041958
2003-08-13,1001.3559518048179
2003-08-14,1005.6536467185559
2003-08-15,1004.5718939178486
2003-08-18,1004.9669674257353
2003-08-19,1005.0648509727184
2003-08-20,1010.0386823553441
2003-08-21,1008.5560970222126
2003-08-22,1000.3350613037949
2003-08-25,999.615891410025
2003-08-26,1000.8742777005756
2003-08-27,1003.0635694640365
2003-08-28,1004.5768445773407
2003-08-29,1010.3191753677645
2003-09-01,1013.4815830806178
2003-09-02,1018.9285093228974
2003-09-03,1023.3821027041739
2003-09-04,1026.951293320823
2003-09-05,1026.7365985976896
2003-09-08,1031.983418189077
2003-09-09,1032.9146790867737
2003-09-10,1028.1148582850474
2003-09-11,1028.7978985862494
2003-09-12,1032.9462615285531
2003-09-15,1031.1276329433622
2003-09-16,1036.4830402976759
2003-09-17,1036.3741333073485
2003-09-18,1042.4453862434764
2003-09-19,1047.3445456470001
2003-09-22,1045.9288591309717
2003-09-23,1049.7088383211938
2003-09-24,1045.7133558229048
2003-09-25,1040.797059596257
2003-09-26,1034.281334506036
2003-09-29,1038.4065548616788
2003-09-30,1038.4875382634132
2003-10-01,1052.6017952321945
2003-10-02,1059.4844347020114
2003-10-03,1062.8130200424093
2003-10-06,1064.7719536093186
2003-10-07,1070.3099241526788
2003-10-08,1066.9795502476604
2003-10-09,1069.7404644879764
2003-10-10,1073.0215820981045
2003-10-13,1074.703485656464
2003-10-14,1076.3135475640888
2003-10-15,1073.947959115111
2003-10-16,1079.9768451643336
2003-10-17,1073.536742918166
2003-10-20,1075.5314119148652
2003-10-21,1079.6319372971302
2003-10-22,1074.8255772973635
2003-10-23,1067.5314945747184
2003-10-24,1067.8924662974084
2003-10-27,1072.4642946699607
2003-10-28,1074.478085788749
2003-10-29,1078.4737955612968
2003-10-30,1077.8880326012531
2003-10-31,1075.5028041794205
2003-11-03,1075.69183680198
2003-11-04,1078.4585117429856
2003-11-05,1077.9039843606859
2003-11-06,1076.0432987698666
2003-11-07,1080.3391373605175
2003-11-10,1080.8078073999648
2003-11-11,1076.6175796550601
2003-11-12,1086.177366876667
2003-11-13,1092.8836979378175
2003-11-14,1093.708871981527
2003-11-17,1086.2122666558462
2003-11-18,1087.5722551324477
2003-11-19,1088.1286879665718
2003-11-20,1086.016041556085
2003-11-21,1085.6607061032134
2003-11-24,1089.3342380311435
2003-11-25,1093.6239400410395
2003-11-26,1101.6441545268794
2003-11-27,1100.7916586435022
2003-11-28,1102.9960224916845
2003-12-01,1114.861303850038
2003-12-02,1118.1968942626588
2003-12-03,1118.8824524781594
2003-12-04,1118.2024272465833
2003-12-05,1118.2915449272523
2003-12-08,1122.3335725804948
2003-12-09,1120.3136327957443
2003-12-10,1114.4032120751206
2003-12-11,1118.6988414110908
2003-12-12,1124.9543508743595
2003-12-15,1125.0134916657396
2003-12-16,1125.4673866092244
2003-12-17,1127.0624682809134
2003-12-18,1131.6420006668275
2003-12-19,1131.4893071087452
2003-12-22,1136.5774598744986
2003-12-23,1138.6964180238767
2003-12-24,1141.384112225329
2003-12-25,1141.0989801893977
2003-12-26,1143.41272546781
2003-12-29,1152.6113875951812
2003-12-30,1156.6742524468102
2003-12-31,1157.886739434236
2004-01-01,1157.886739434236
2004-01-02,1159.0962750917831
2004-01-05,1170.2990323867903
2004-01-06,1172.20175776253
2004-01-07,1167.5368421976416
2004-01-08,1169.1519882915013
2004-01-09,1169.2375074997603
2004-01-12,1169.9496933495411
2004-01-13,1168.56098558877
2004-01-14,1168.6339984441224
2004-01-15,1160.731140742212
2004-01-16,1159.1840795608948
2004-01-19,1157.2770467007379
2004-01-20,1166.2671966962357
2004-01-21,1171.5692239373482
2004-01-22,1176.156391034232
2004-01-23,1177.288722537207
2004-01-26,1181.2733326550854
2004-01-27,1182.5980675439348
2004-01-28,1176.700393716789
2004-01-29,1171.333640564637
2004-01-30,1171.373843921109
2004-02-02,1178.5325480157778
2004-02-03,1181.6861364335227
2004-02-04,1174.2012620188411
2004-02-05,1177.469423954247
2004-02-06,1188.3394210791432
2004-02-09,1190.5061953934808
2004-02-10,1195.8267646304184
2004-02-11,1201.132726931882
2004-02-12,1202.3252434388928
2004-02-13,1201.1941512276337
2004-02-16,1201.7580696381256
2004-02-17,1207.6568893427213
2004-02-18,1204.0182217147783
2004-02-19,1198.7580814616288
2004-02-20,1190.0209919174827
2004-02-23,1191.545267087
2004-02-24,1195.1883739118373
2004-02-25,1195.0154528144542
2004-02-26,1194.5994131533787
2004-02-27,1200.2633677527126
2004-03-01,1214.500449033687
2004-03-02,1207.6361217769218
2004-03-03,1202.7652099615075
2004-03-04,1205.4651395128392
2004-03-05,1218.0805263157167
2004-03-08,1214.8802699037292
2004-03-09,1216.5324591224432
2004-03-10,1202.2624670878008
2004-03-11,1189.0457881752905
2004-03-12,1191.980153391564
2004-03-15,1185.7598315034525
2004-03-16,1195.3911683145095
2004-03-17,1205.6693513867842
2004-03-18,1214.0896182202255
2004-03-19,1210.6307261986847
2004-03-22,1202.2869110644542
2004-03-23,1202.8960001209873
2004-03-24,1197.0579091066702
2004-03-25,1207.3844341277327
2004-03-26,1206.2287253069019
2004-03-29,1215.0683773979692
2004-03-30,1222.1350754016748
2004-03-31,1229.6928090726797
2004-04-01,1236.654533089441
2004-04-02,1235.116710576549
2004-04-05,1227.819284135631
2004-04-06,1220.9423284107622
2004-04-07,1225.8800501005321
2004-04-08,1220.84957228476
2004-04-09,1219.8048545522443
2004-04-12,1213.6862387628623
2004-04-13,1200.7292162896601
2004-04-14,1190.715427571348
2004-04-15,1194.557714387321
2004-04-16,1207.4661928005064
2004-04-19,1207.3028454970583
2004-04-20,1194.1881814653384
2004-04-21,1191.1370822430295
2004-04-22,1200.238212357698
2004-04-23,1202.9641651002623
2004-04-26,1205.69256066397
2004-04-27,1205.6200937345106
2004-04-28,1192.6964625880212
2004-04-29,1188.5134462646356
2004-04-30,1183.2772848378704
2004-05-03,1190.1219520267907
2004-05-04,1198.6320802709006
2004-05-05,1202.396405627884
2004-05-06,1194.7541301475867
2004-05-07,1170.072016069003
2004-05-10,1145.6740712734227
2004-05-11,1152.5877324283772
2004-05-12,1158.2098840790466
2004-05-13,1151.0268238283163
2004-05-14,1154.0267235383965
2004-05-17,1150.2547081513537
2004-05-18,1154.9025064396333
2004-05-19,1159.941243696986
2004-05-20,1158.7042345023742
2004-05-21,1166.973540359384
2004-05-24,1169.7719823731102
2004-05-25,1183.0472572274666
2004-05-26,1190.1991757416722
2004-05-27,1201.317685871383
2004-05-28,1202.8980327695328
2004-05-31,1203.5906622289663
2004-06-01,1202.9312894233085
2004-06-02,1208.3721962284535
2004-06-03,1200.2844210903609
2004-06-04,1204.7083703093238
2004-06-07,1220.8833312611816
2004-06-08,1219.6224214268987
2004-06-09,1210.2667398575156
2004-06-10,1213.2343492968066
2004-06-11,1209.44610126609
2004-06-14,1200.047461179413
2004-06-15,1207.6210517397926
2004-06-16,1211.4895842333365
2004-06-17,1214.512179143935
2004-06-18,1217.3370995827258
2004-06-21,1221.4227832738125
2004-06-22,1220.0519821493772
2004-06-23,1226.0944522302907
2004-06-24,1232.143604611764
2004-06-25,1227.7395971660558
2004-06-28,1229.5425415676877
2004-06-29,1224.0849524038344
2004-06-30,1229.343003273573
2004-07-01,1228.9603412388753
2004-07-02,1232.8945224830038
2004-07-05,1229.2503943858512
2004-07-06,1227.883129817793
2004-07-07,1234.3131716317025
2004-07-08,1230.6473826158217
2004-07-09,1233.6326402817692
2004-07-12,1237.335267639494
2004-07-13,1232.3043632547365
2004-07-14,1232.3507248717008
2004-07-15,1231.1226001600257
2004-07-16,1233.391196646453
2004-07-19,1234.753335319365
2004-07-20,1234.2304655518788
2004-07-21,1220.9367948141025
2004-07-22,1215.1004451746699
2004-07-23,1203.8384254703146
2004-07-26,1199.449073183749
2004-07-27,1198.249400249104
2004-07-28,1199.8657659871176
2004-07-29,1203.5862658542753
2004-07-30,1210.363083917641
2004-08-02,1217.5177621974378
2004-08-03,1219.6806640437303
2004-08-04,1215.617587146983
2004-08-05,1205.9380487775754
2004-08-06,1205.4778352315705
2004-08-09,1202.5831387733206
2004-08-10,1208.7073073026952
2004-08-11,1206.9657193983765
2004-08-12,1201.3338246456028
2004-08-13,1203.5867305925508
2004-08-16,1210.9970211380562
2004-08-17,1212.530696927573
2004-08-18,1219.3313533734122
2004-08-19,1220.8446288904781
2004-08-20,1228.0051763783524
2004-08-23,1224.8559086799974
2004-08-24,1223.550620168289
2004-08-25,1226.9903878144814
2004-08-26,1228.572160258924
2004-08-27,1232.35199006255
2004-08-30,1229.1803209602758
2004-08-31,1236.591583888271
2004-09-01,1242.5196382100316
2004-09-02,1248.4717576858116
2004-09-03,1243.517770302584
2004-09-06,1248.2231806313378
2004-09-07,1253.4939271594658
2004-09-08,1251.6803452653478
2004-09-09,1247.3024241546893
2004-09-10,1251.4871763129001
2004-09-13,1250.7015852374368
2004-09-14,1253.0084585877864
2004-09-15,1245.3238776271887
2004-09-16,1250.1793544272723
2004-09-17,1250.842588756872
2004-09-20,1245.8369838196475
2004-09-21,1254.117837685656
2004-09-22,1247.1177923131909
2004-09-23,1246.4857451391672
2004-09-24,1246.22653169399
2004-09-27,1243.3396097007487
2004-09-28,1249.4061156726857
2004-09-29,1251.3810481530763
2004-09-30,1259.9030676006128
2004-10-01,1269.8221112864157
2004-10-04,1270.2060691722252
2004-10-05,1275.35457101751
2004-10-06,1280.0595041730398
2004-10-07,1270.524358747981
2004-10-08,1275.979474303169
2004-10-11,1275.5655628696436
2004-10-12,1269.9760039133425
2004-10-13,1263.1397776089257
2004-10-14,1266.2967817130652
2004-10-15,1271.862021657841
2004-10-18,1273.5784785122123
2004-10-19,1271.5172616011675
2004-10-20,1275.7170044671125
2004-10-21,1280.5058677992383
2004-10-22,1277.4580113576235
2004-10-25,1278.2609937493282
2004-10-26,1287.6361959601568
2004-10-27,1295.0969146173288
2004-10-28,1296.2456055588646
2004-10-29,1297.682914989377
2004-11-01,1299.1015836345846
2004-11-02,1297.9943075509739
2004-11-03,1314.0231763410063
2004-11-04,1327.7769794952821
2004-11-05,1330.105411292438
2004-11-08,1330.24220142723
2004-11-09,1329.4983485632747
2004-11-10,1329.7639672372236
2004-11-11,1335.702253835359
2004-11-12,1350.5942697061503
2004-11-15,1352.5585616571298
2004-11-16,1348.9343293257962
2004-11-17,1351.370765229237
2004-11-18,1347.7604701454286
2004-11-19,1346.5293409066335
2004-11-22,1347.7427379230992
2004-11-23,1351.4767460751714
2004-11-24,1359.9299666302566
2004-11-25,1366.3723070048184
2004-11-26,1366.5874562608647
