Date,EUROPE IMI MINIMUM VOLATILITY (USD)
2001-10-25,937.5466525200184
2001-10-26,946.7497186308666
2001-10-29,947.4898757048354
2001-10-30,939.0952726146531
2001-10-31,941.6781372233926
2001-11-01,950.4522314359771
2001-11-02,948.7575025377747
2001-11-05,953.6457845525063
2001-11-06,952.3633119807952
2001-11-07,958.8137890790272
2001-11-08,961.681592238237
2001-11-09,959.7764037138942
2001-11-12,948.4095266006763
2001-11-13,950.4359506473962
2001-11-14,949.882569088171
2001-11-15,942.1498728821504
2001-11-16,949.1666786690791
2001-11-19,948.4241933847849
2001-11-20,948.3247777338535
2001-11-21,944.824020774428
2001-11-22,951.0186549566567
2001-11-23,945.6235785226445
2001-11-26,946.2928801468487
2001-11-27,942.3023396968803
2001-11-28,942.2045245053059
2001-11-29,943.7562085298612
2001-11-30,951.5403837196945
2001-12-03,945.5641737261724
2001-12-04,951.1725013286275
2001-12-05,955.4764273340968
2001-12-06,961.3808990288551
2001-12-07,952.5409866673248
2001-12-10,944.4533760472639
2001-12-11,943.8350196165156
2001-12-12,945.7523426609124
2001-12-13,942.306638420973
2001-12-14,941.7496567971152
2001-12-17,953.8134303027556
2001-12-18,953.2661360516187
2001-12-19,947.7999001248387
2001-12-20,948.1952927816724
2001-12-21,950.2673332642262
2001-12-24,944.7139543783248
2001-12-25,944.6758382386168
2001-12-26,947.0290426050047
2001-12-27,963.4907029280681
2001-12-28,964.5759266773466
2001-12-31,972.5033812642587
2002-01-01,972.464855527541
2002-01-02,975.3951396650447
2002-01-03,978.9079944386881
2002-01-04,973.0691463402527
2002-01-07,965.9478803256502
2002-01-08,961.7033329839941
2002-01-09,959.4314646185346
2002-01-10,960.8415436314232
2002-01-11,962.0699134334275
2002-01-14,957.9065207387036
2002-01-15,960.2312646460008
2002-01-16,950.230492650654
2002-01-17,956.0879908807859
2002-01-18,958.7488032388229
2002-01-21,958.8890333984236
2002-01-22,959.4696175586491
2002-01-23,964.5252858728162
2002-01-24,963.4357803123805
2002-01-25,948.6634511419071
2002-01-28,949.943315361263
2002-01-29,944.2627500860666
2002-01-30,939.5145737537683
2002-01-31,947.3219848227118
2002-02-01,951.3458866136949
2002-02-04,953.7961804994161
2002-02-05,949.6456222626646
2002-02-06,948.0012611376112
2002-02-07,949.1281603683092
2002-02-08,951.5264527066975
2002-02-11,960.7296736488823
2002-02-12,963.2730325902406
2002-02-13,965.2349514541825
2002-02-14,968.7137760899149
2002-02-15,971.0585861453111
2002-02-18,964.3534890257157
2002-02-19,959.0780132397774
2002-02-20,954.3346489901251
2002-02-21,957.2882256755746
2002-02-22,960.5511584738537
2002-02-25,962.7397202514314
2002-02-26,963.2263450624312
2002-02-27,965.6288848331583
2002-02-28,965.5644283779816
2002-03-01,970.2634141965913
2002-03-04,979.5794051733153
2002-03-05,977.1918345592264
2002-03-06,981.8746780065852
2002-03-07,988.7736600214618
2002-03-08,987.3092022302136
2002-03-11,987.4973973416887
2002-03-12,982.619904839339
2002-03-13,985.587243732254
2002-03-14,993.3025672230292
2002-03-15,998.8038482625532
2002-03-18,998.5803830666216
2002-03-19,1001.9609406983832
2002-03-20,1000.7328446422603
2002-03-21,999.3098540686852
2002-03-22,1000.4702527572385
2002-03-25,995.7687831930918
2002-03-26,995.9293576622814
2002-03-27,993.8204483642783
2002-03-28,1000.5809148460332
2002-03-29,1000.5427712583903
2002-04-01,1009.8030953508428
2002-04-02,1012.0394082023207
2002-04-03,1010.796753139067
2002-04-04,1006.071043353972
2002-04-05,1005.7038400803254
2002-04-08,997.1005830725079
2002-04-09,1000.3089140039626
2002-04-10,1007.2360323429305
2002-04-11,1005.3430536555703
2002-04-12,1005.8592728280928
2002-04-15,1010.2844591852175
2002-04-16,1016.2579086800511
2002-04-17,1021.214521001866
2002-04-18,1023.6030266169968
2002-04-19,1026.634876017614
2002-04-22,1027.7909532053575
2002-04-23,1027.7974074210747
2002-04-24,1029.3944825982355
2002-04-25,1028.396846162133
2002-04-26,1027.892380171461
2002-04-29,1028.2637463243784
2002-04-30,1032.796088063119
2002-05-01,1038.141942072591
2002-05-02,1038.259108773512
2002-05-03,1049.0152298280786
2002-05-06,1049.9649392367573
2002-05-07,1038.6564357683794
2002-05-08,1043.6472536569213
2002-05-09,1041.469042106974
2002-05-10,1042.6692034654186
2002-05-13,1045.7255656266038
2002-05-14,1040.1072287419734
2002-05-15,1047.8108474838411
2002-05-16,1048.7643196688405
2002-05-17,1056.3633135634107
2002-05-20,1054.8830713982047
2002-05-21,1050.8377826236288
2002-05-22,1052.3901752502989
2002-05-23,1048.7929014260897
2002-05-24,1050.417044661191
2002-05-27,1048.1315899805581
2002-05-28,1052.0037169029067
2002-05-29,1052.910273726265
2002-05-30,1052.537256091052
2002-05-31,1052.8566044249458
2002-06-03,1052.0052527915457
2002-06-04,1044.2832975625574
2002-06-05,1033.5226517362682
2002-06-06,1038.6536781175769
2002-06-07,1031.4858060639644
2002-06-10,1032.7018456046103
2002-06-11,1036.9883506012084
2002-06-12,1027.2541667030139
2002-06-13,1019.8219662180912
2002-06-14,999.7230644832457
2002-06-17,1019.4039608641123
2002-06-18,1020.7652865377373
2002-06-19,1018.0251036068289
2002-06-20,1011.2728313723078
2002-06-21,1013.9002047828552
2002-06-24,1004.4482135003678
2002-06-25,1014.172172519824
2002-06-26,1018.5326938411422
2002-06-27,1019.5440846654012
2002-06-28,1045.4141114331783
2002-07-01,1048.0076871268836
2002-07-02,1029.8777212652897
2002-07-03,1007.9268923375911
2002-07-04,1020.1004991398656
2002-07-05,1038.1184883936664
2002-07-08,1049.9160949201462
2002-07-09,1047.7409364628272
2002-07-10,1021.539959718707
2002-07-11,993.748823705178
2002-07-12,991.6974173173523
2002-07-15,970.303026952627
2002-07-16,965.150870246949
2002-07-17,981.6928479866004
2002-07-18,992.9746274400721
2002-07-19,968.5843909093066
2002-07-22,927.9484227966092
2002-07-23,906.0395935902212
2002-07-24,891.4329500632728
2002-07-25,925.0658785256685
2002-07-26,922.7380933157509
2002-07-29,949.1206801706621
2002-07-30,957.748330291739
2002-07-31,961.0340734415931
2002-08-01,937.6110934267414
2002-08-02,947.8047139387563
2002-08-05,933.0502369279775
2002-08-06,934.964442112696
2002-08-07,932.9121963962208
2002-08-08,951.8474500689614
2002-08-09,964.2218801464436
2002-08-12,958.3044031108931
2002-08-13,966.8836656679497
2002-08-14,963.6846736304867
2002-08-15,976.6286651317757
2002-08-16,978.675116916925
2002-08-19,986.3429841511817
2002-08-20,972.6379438448988
2002-08-21,982.2067629629638
2002-08-22,982.6810060553365
2002-08-23,976.1687682858988
2002-08-26,973.1755118271914
2002-08-27,989.5892918684423
2002-08-28,968.6903420864113
2002-08-29,960.100615650393
2002-08-30,965.6867074514275
2002-09-02,958.8774295401001
2002-09-03,945.2619740464561
2002-09-04,947.2851797634793
2002-09-05,942.9064486441189
2002-09-06,954.9821208442918
2002-09-09,946.2595082491597
2002-09-10,954.5711990760865
2002-09-11,963.0941919482498
2002-09-12,945.3278107321686
2002-09-13,937.8081010910743
2002-09-16,930.6201756155906
2002-09-17,921.4428473721335
2002-09-18,907.173017177481
2002-09-19,901.9934239443481
2002-09-20,904.019476896604
2002-09-23,885.9259287569904
2002-09-24,870.6529400874106
2002-09-25,878.5037704197571
2002-09-26,902.0161554595334
2002-09-27,903.2122805026803
2002-09-30,888.6966026141089
2002-10-01,891.6342340990508
2002-10-02,909.8378097800764
2002-10-03,905.8613359776533
2002-10-04,893.488142866512
2002-10-07,884.4353317753414
2002-10-08,872.3095439065694
2002-10-09,871.0473518516023
2002-10-10,876.9141256399355
2002-10-11,904.8266737938891
2002-10-14,901.9607834654836
2002-10-15,927.8404870900931
2002-10-16,919.5508132379902
2002-10-17,925.5802398769962
2002-10-18,918.449388478035
2002-10-21,920.5944035139977
2002-10-22,917.5636276982947
2002-10-23,901.503003706739
2002-10-24,913.7951666076871
2002-10-25,913.2858161390303
2002-10-28,920.4227999812815
2002-10-29,899.8510431945803
2002-10-30,911.2716299651512
2002-10-31,926.8777755807004
2002-11-01,925.3593151263265
2002-11-04,940.1610590743752
2002-11-05,945.4629394066169
2002-11-06,939.613846668338
2002-11-07,941.7451409269788
2002-11-08,941.5485289332994
2002-11-11,940.2475625263892
2002-11-12,946.1980926184748
2002-11-13,937.2772650659066
2002-11-14,943.1898657111642
2002-11-15,946.8594555561147
2002-11-18,951.6279840772032
2002-11-19,951.8473820166114
2002-11-20,941.1469231149994
2002-11-21,956.2313127391784
2002-11-22,952.2276937885896
2002-11-25,939.0696701189289
2002-11-26,928.4856493427571
2002-11-27,937.8426949846628
2002-11-28,942.7284818564248
2002-11-29,940.3649822588974
2002-12-02,937.4694308153032
2002-12-03,932.0034128337601
2002-12-04,935.8832474916154
2002-12-05,932.317962178319
2002-12-06,934.8851295699603
2002-12-09,925.4312609325264
2002-12-10,929.1402609564808
2002-12-11,937.3416611580508
2002-12-12,936.4498995280566
2002-12-13,936.0093618448687
2002-12-16,945.4101786580071
2002-12-17,947.2250627470346
2002-12-18,936.8799786687201
2002-12-19,938.5497960170728
2002-12-20,945.0494666603541
2002-12-23,946.5594401319685
2002-12-24,950.6877706349118
2002-12-25,950.6515949719541
2002-12-26,951.9822962294143
2002-12-27,941.0893533176035
2002-12-30,954.0272919162016
2002-12-31,962.2497844436482
2003-01-01,962.2000480542042
2003-01-02,966.640150674005
2003-01-03,970.138313901007
2003-01-06,976.3005216765623
2003-01-07,967.1224935783254
2003-01-08,956.1356495189393
2003-01-09,964.9667016485629
2003-01-10,970.2480239593486
2003-01-13,968.3381690986566
2003-01-14,972.1516218467245
2003-01-15,963.6570144774174
2003-01-16,964.545227098684
2003-01-17,962.2985020866691
2003-01-20,956.6759275600926
2003-01-21,950.7354293683891
2003-01-22,941.7466346520938
2003-01-23,938.3807051856452
2003-01-24,939.0331641259386
2003-01-27,916.5941453548093
2003-01-28,917.5258261688572
2003-01-29,919.3493483023196
2003-01-30,927.0373731217057
2003-01-31,926.695688259198
2003-02-03,935.375790835367
2003-02-04,927.8183381303091
2003-02-05,934.3136395744286
2003-02-06,923.1906099792243
2003-02-07,915.2734753527196
2003-02-10,910.4773072803523
2003-02-11,916.6449373614411
2003-02-12,906.1288119856398
2003-02-13,907.5943247696825
2003-02-14,909.6172252652705
2003-02-17,914.2209367745173
2003-02-18,916.6866964562431
2003-02-19,908.9472469546334
2003-02-20,912.858704930669
2003-02-21,919.2328994930639
2003-02-24,911.9193534314965
2003-02-25,893.9287266510646
2003-02-26,895.1412531530267
2003-02-27,894.1686741781067
2003-02-28,906.123199571929
2003-03-03,913.9408802971323
2003-03-04,906.5455854395135
2003-03-05,906.611157397281
2003-03-06,904.2556932083334
2003-03-07,896.5641930603575
2003-03-10,885.6341494658982
2003-03-11,888.1589946876425
2003-03-12,864.5787478287717
2003-03-13,883.7636078270112
2003-03-14,892.0311488716183
2003-03-17,902.6161467604363
2003-03-18,898.4961339936402
2003-03-19,904.7731092015462
2003-03-20,906.795825776943
2003-03-21,920.895955314508
2003-03-24,906.3392288786378
2003-03-25,916.1138507265745
2003-03-26,919.8742189646933
2003-03-27,911.4421353235957
2003-03-28,913.1155140052075
2003-03-31,907.1814330690653
2003-04-01,916.1761553654636
2003-04-02,923.8870651496409
2003-04-03,923.0543921320534
2003-04-04,929.562865996761
2003-04-07,939.8550340552639
2003-04-08,934.5711037319272
2003-04-09,937.7550000851026
2003-04-10,939.9300449515317
2003-04-11,940.1471925349339
2003-04-14,947.0179776082474
2003-04-15,956.1755431189107
2003-04-16,952.2537484601634
2003-04-17,960.8979562864605
2003-04-18,960.8366465952142
2003-04-21,954.6321636956181
2003-04-22,966.8361716365337
2003-04-23,974.0431089698696
2003-04-24,972.3404232724429
2003-04-25,965.0047774454043
2003-04-28,975.008767559715
2003-04-29,972.939215684694
2003-04-30,986.9246687981408
2003-05-01,993.0666695858592
2003-05-02,993.5413893681931
2003-05-05,1000.9423030874832
2003-05-06,1019.2842182183
2003-05-07,1012.7456100586103
2003-05-08,1009.2557464422305
2003-05-09,1018.1123519939566
2003-05-12,1026.4503164026848
2003-05-13,1026.8362877086543
2003-05-14,1028.498456368974
2003-05-15,1034.5537444783652
2003-05-16,1046.5850711515016
2003-05-19,1039.7077675786827
2003-05-20,1043.9935051178247
2003-05-21,1043.9770443943573
2003-05-22,1048.760403442248
2003-05-23,1054.7097992554584
2003-05-26,1057.858849739177
2003-05-27,1062.6010948080223
2003-05-28,1065.295030686941
2003-05-29,1073.6468391341016
2003-05-30,1064.8760245350036
2003-06-02,1072.5684221245508
2003-06-03,1067.9613369511453
2003-06-04,1073.2527699241336
2003-06-05,1083.7844681332647
2003-06-06,1085.6422230050803
2003-06-09,1082.7254160889054
2003-06-10,1075.7170995988763
2003-06-11,1091.085495098591
2003-06-12,1092.8964656878516
2003-06-13,1091.500456379943
2003-06-16,1105.183957545174
2003-06-17,1108.933157344273
2003-06-18,1101.8242225070367
2003-06-19,1094.682041561394
2003-06-20,1096.659118549186
2003-06-23,1076.806545840551
2003-06-24,1070.64339703999
2003-06-25,1078.6253308098721
2003-06-26,1067.6564191909958
2003-06-27,1064.847772679441
2003-06-30,1064.8743081012312
2003-07-01,1064.5689618259096
2003-07-02,1067.9726795939894
2003-07-03,1070.2340361009872
2003-07-04,1064.345492118739
2003-07-07,1062.7186604146466
2003-07-08,1053.3706778496114
2003-07-09,1049.365210637603
2003-07-10,1048.0342576816574
2003-07-11,1053.8514576834575
2003-07-14,1061.2922914438889
2003-07-15,1046.4337654822964
2003-07-16,1038.574473254843
2003-07-17,1035.7352617482136
2003-07-18,1038.2167638308404
2003-07-21,1043.9501810241657
2003-07-22,1050.188269396951
2003-07-23,1061.823739076649
2003-07-24,1074.5951289793754
2003-07-25,1074.9056705709656
2003-07-28,1074.4446644348695
2003-07-29,1072.051657953393
2003-07-30,1065.5377101074862
2003-07-31,1056.615171690984
2003-08-01,1050.8403627758585
2003-08-04,1047.5974418858466
2003-08-05,1050.7222707429314
2003-08-06,1049.1398903786053
2003-08-07,1057.525188160209
2003-08-08,1059.5041315819578
2003-08-11,1061.6800440248137
2003-08-12,1062.3200956122284
2003-08-13,1064.4039494956917
2003-08-14,1069.5341623159443
2003-08-15,1069.4729815099256
2003-08-18,1067.1428758070044
2003-08-19,1059.9911837127615
2003-08-20,1062.5742154992533
2003-08-21,1054.5395869907386
2003-08-22,1047.0273236437158
2003-08-25,1047.079673829771
2003-08-26,1040.953255769084
2003-08-27,1046.9669789514041
2003-08-28,1049.9746354655936
2003-08-29,1051.1700654701372
2003-09-01,1057.3007827038214
2003-09-02,1051.4919716392676
2003-09-03,1056.5287317059401
2003-09-04,1063.4025644970332
2003-09-05,1072.2177235760216
2003-09-08,1080.0922102209845
2003-09-09,1080.9630730551835
2003-09-10,1081.508286865827
2003-09-11,1084.3368181420883
2003-09-12,1090.453301056304
2003-09-15,1091.259211962525
2003-09-16,1088.1612499616676
2003-09-17,1095.182462226076
2003-09-18,1101.5800098707834
2003-09-19,1103.6262369294234
2003-09-22,1106.1489028141414
2003-09-23,1107.4712083998932
2003-09-24,1108.9706025627438
2003-09-25,1109.223342422353
2003-09-26,1100.878130021927
2003-09-29,1101.884676662905
2003-09-30,1100.5513875523482
2003-10-01,1115.8354921285545
2003-10-02,1116.6831255133159
2003-10-03,1124.7233081912493
2003-10-06,1128.4630945673105
2003-10-07,1132.164302084465
2003-10-08,1132.922509911026
2003-10-09,1136.5719667888554
2003-10-10,1140.7463623840629
2003-10-13,1142.9641027615087
2003-10-14,1143.3580249283139
2003-10-15,1145.8140877686405
2003-10-16,1150.8813848274406
2003-10-17,1144.063681061527
2003-10-20,1146.1947910599529
2003-10-21,1148.4491207744354
2003-10-22,1146.6512677247729
2003-10-23,1141.651419251125
2003-10-24,1146.5663688255
2003-10-27,1148.3940501981413
2003-10-28,1146.1851798500054
2003-10-29,1148.100341347888
2003-10-30,1152.9328895684691
2003-10-31,1145.5758303123635
2003-11-03,1143.2435873008296
2003-11-04,1145.188393951103
2003-11-05,1142.3103692928162
2003-11-06,1138.1870241491636
2003-11-07,1148.8953902178837
2003-11-10,1147.9379927268158
2003-11-11,1146.1881456630358
2003-11-12,1157.6825471883965
2003-11-13,1166.4156700314159
2003-11-14,1178.0363606210299
2003-11-17,1171.5858980641362
2003-11-18,1180.7889277640509
2003-11-19,1180.156444123023
2003-11-20,1177.7138677656917
2003-11-21,1181.0315948187908
2003-11-24,1178.8214648953963
2003-11-25,1181.4913743901045
2003-11-26,1189.167978935576
2003-11-27,1189.8202235737554
2003-11-28,1196.2003890223334
2003-12-01,1207.5679825623547
2003-12-02,1217.5909622543597
2003-12-03,1220.3947093907427
2003-12-04,1213.3366519951874
2003-12-05,1217.165179991749
2003-12-08,1221.9295119211693
2003-12-09,1229.6455726405009
2003-12-10,1228.778836858685
2003-12-11,1224.5760410576488
2003-12-12,1233.6639484046284
2003-12-15,1236.7514898272743
2003-12-16,1237.133783842524
2003-12-17,1244.5142479726612
2003-12-18,1253.0022946424483
2003-12-19,1254.046959971576
2003-12-22,1258.0915688584516
2003-12-23,1264.1446441627395
2003-12-24,1268.7377972831443
2003-12-25,1268.7377972831443
2003-12-26,1268.7352906147278
2003-12-29,1275.496312478867
2003-12-30,1283.129181394511
2003-12-31,1292.2825250377216
2004-01-01,1292.2825250377216
2004-01-02,1303.2286897693598
2004-01-05,1316.301118994866
2004-01-06,1325.2191121058959
2004-01-07,1316.1502789204492
2004-01-08,1322.1443963945078
2004-01-09,1329.4337681096672
2004-01-12,1327.0305976990558
2004-01-13,1325.6490109037916
2004-01-14,1320.9540038388063
2004-01-15,1309.90465341836
2004-01-16,1297.1344241659772
2004-01-19,1297.2745575452097
2004-01-20,1316.087431301859
2004-01-21,1331.711388273259
2004-01-22,1341.9058170304058
2004-01-23,1335.2010881301735
2004-01-26,1319.7753550976634
2004-01-27,1324.1854902494995
2004-01-28,1327.6257839599964
2004-01-29,1303.599444560562
2004-01-30,1303.153282707022
2004-02-02,1309.7314057531107
2004-02-03,1323.7053074169198
2004-02-04,1321.4551706935035
2004-02-05,1331.3470153147582
2004-02-06,1344.7075923467346
2004-02-09,1351.8704324201633
2004-02-10,1354.4006529974772
2004-02-11,1354.9882599284238
2004-02-12,1373.538709944201
2004-02-13,1372.1673715847653
2004-02-16,1376.854448870522
2004-02-17,1389.1626802598228
2004-02-18,1393.392212922929
2004-02-19,1387.1081229281378
2004-02-20,1373.2701003086595
2004-02-23,1375.0348743158831
2004-02-24,1382.530432171789
2004-02-25,1375.318051955192
2004-02-26,1365.9940021179234
2004-02-27,1368.560599106795
2004-03-01,1386.0698700657872
2004-03-02,1373.5555546832406
2004-03-03,1352.8026815747107
2004-03-04,1359.7027752089975
2004-03-05,1381.4940039987168
2004-03-08,1381.7348130431108
2004-03-09,1381.6788137431633
2004-03-10,1361.7041390773095
2004-03-11,1342.155310377082
2004-03-12,1336.889615187719
2004-03-15,1324.5245469591746
2004-03-16,1341.3470569271992
2004-03-17,1335.3038632329296
2004-03-18,1346.958755184648
2004-03-19,1350.987665627961
2004-03-22,1339.3119823377797
2004-03-23,1331.4447924595393
2004-03-24,1323.5501536981426
2004-03-25,1326.0310410158522
2004-03-26,1316.8141092068088
2004-03-29,1330.5570514600417
2004-03-30,1336.3480885096174
2004-03-31,1349.635577452702
2004-04-01,1367.4142500972873
2004-04-02,1358.8379769731273
2004-04-05,1351.021603251542
2004-04-06,1357.3976849351031
2004-04-07,1370.5984356984557
2004-04-08,1370.4417724019975
2004-04-09,1370.4417724019975
2004-04-12,1367.8727438902386
2004-04-13,1359.4731080951342
2004-04-14,1343.3152525300682
2004-04-15,1345.511006620672
2004-04-16,1367.3685484266648
2004-04-19,1370.4028787375998
2004-04-20,1362.5581216558935
2004-04-21,1348.4932601109872
2004-04-22,1352.195883774959
2004-04-23,1350.3666793414077
2004-04-26,1357.8731376020899
2004-04-27,1361.3414834680289
2004-04-28,1344.6680453197432
2004-04-29,1348.4621879377626
2004-04-30,1344.5965971462067
2004-05-03,1346.935597160946
2004-05-04,1368.9227802549842
2004-05-05,1378.3264942320143
2004-05-06,1364.0336785573393
2004-05-07,1345.9077303609854
2004-05-10,1310.959171410055
2004-05-11,1314.1335076801104
2004-05-12,1320.2696544435778
2004-05-13,1320.784581602486
2004-05-14,1318.9799220099414
2004-05-17,1320.501994766523
2004-05-18,1321.5460712379859
2004-05-19,1339.6967826442153
2004-05-20,1323.4445010593233
2004-05-21,1334.4175545907165
2004-05-24,1335.5477410257124
2004-05-25,1351.443603061709
2004-05-26,1358.6503737269597
2004-05-27,1385.0478538793272
2004-05-28,1377.6078442416967
2004-05-31,1378.76315901768
2004-06-01,1376.1487644953247
2004-06-02,1389.4055163790972
2004-06-03,1391.2989703046956
2004-06-04,1396.7508761738559
2004-06-07,1409.899276631844
2004-06-08,1406.5624639222729
2004-06-09,1389.2288628759484
2004-06-10,1392.3516881702433
2004-06-11,1382.1538087698013
2004-06-14,1377.9761557960394
2004-06-15,1385.996911349894
2004-06-16,1389.1980645350468
2004-06-17,1394.9146019278226
2004-06-18,1408.4523341913327
2004-06-21,1404.5007540792087
2004-06-22,1397.0328018628168
2004-06-23,1402.3177079554252
2004-06-24,1411.4769973678237
2004-06-25,1407.5842440536483
2004-06-28,1417.2265043803727
2004-06-29,1406.2349073593277
2004-06-30,1404.996377750366
2004-07-01,1401.8080314002775
2004-07-02,1414.0480212482046
2004-07-05,1411.5729417081252
2004-07-06,1412.8765726214106
2004-07-07,1423.5855760285006
2004-07-08,1434.0651699284751
2004-07-09,1433.90548823488
2004-07-12,1432.6776344887
2004-07-13,1424.4056246042094
2004-07-14,1428.9026602498907
2004-07-15,1421.4269052048473
2004-07-16,1434.656343227502
2004-07-19,1427.7647100398556
2004-07-20,1424.0743778594147
2004-07-21,1408.1427866443591
2004-07-22,1401.0404892659967
2004-07-23,1386.7322535494977
2004-07-26,1383.594815809979
2004-07-27,1379.8317286597685
2004-07-28,1379.7310767047102
2004-07-29,1390.621889261648
2004-07-30,1392.9619473236066
2004-08-02,1394.0070116061504
2004-08-03,1403.8720419130125
2004-08-04,1400.039814188009
2004-08-05,1400.154039878431
2004-08-06,1406.212047376107
2004-08-09,1396.1063757791928
2004-08-10,1406.8569265793951
2004-08-11,1391.0544056312744
2004-08-12,1394.5203519224622
2004-08-13,1404.2527953052004
2004-08-16,1408.976356555489
2004-08-17,1405.9381655382795
2004-08-18,1402.6223255615505
2004-08-19,1411.6256318241565
2004-08-20,1405.6822463906683
2004-08-23,1404.4082932598433
2004-08-24,1392.139409593057
2004-08-25,1394.4719965350005
2004-08-26,1401.1557459144035
2004-08-27,1405.304375063742
2004-08-30,1405.3447969605322
2004-08-31,1412.0458458850323
2004-09-01,1421.6965843206158
2004-09-02,1425.5485667073917
2004-09-03,1422.8089016744054
2004-09-06,1427.684050191714
2004-09-07,1424.4479626555699
2004-09-08,1430.278422723599
2004-09-09,1432.3435355389895
2004-09-10,1450.7383700523899
2004-09-13,1447.928036338155
2004-09-14,1452.4816959987302
2004-09-15,1435.0569753853456
2004-09-16,1435.7978385457193
2004-09-17,1444.2247089466728
2004-09-20,1439.5704250331776
2004-09-21,1458.1603552072133
2004-09-22,1452.6474577368388
2004-09-23,1454.5394256053808
2004-09-24,1454.5623253907854
2004-09-27,1454.4787005261096
2004-09-28,1463.3557088274408
2004-09-29,1465.9641105843173
2004-09-30,1471.2158576975817
2004-10-01,1483.1219804203486
2004-10-04,1473.7863202659796
2004-10-05,1479.800200617438
2004-10-06,1475.8193743160225
2004-10-07,1473.166081160208
2004-10-08,1487.1560271040237
2004-10-11,1485.2716055715646
2004-10-12,1472.2401177082465
2004-10-13,1468.5960833362913
2004-10-14,1480.439990608494
2004-10-15,1489.9506841892094
2004-10-18,1490.9787936607383
2004-10-19,1500.6056091140445
2004-10-20,1504.4280341301026
2004-10-21,1512.300507135757
2004-10-22,1515.1732923746033
2004-10-25,1517.0278994723074
2004-10-26,1517.720405960688
2004-10-27,1530.7012580932026
2004-10-28,1530.5799283896877
2004-10-29,1525.553089724234
2004-11-01,1539.2581545427638
2004-11-02,1542.491763950504
2004-11-03,1558.9996946625106
2004-11-04,1568.889300555233
2004-11-05,1577.3138676552123
2004-11-08,1581.3072243539277
2004-11-09,1576.6638183403707
2004-11-10,1577.686011720541
2004-11-11,1583.7295637061
2004-11-12,1590.1596572072817
2004-11-15,1591.3809998712347
2004-11-16,1591.5793499274157
2004-11-17,1607.1463489870855
2004-11-18,1604.9026959356165
