Date,MSCI World Semiconductors and Semiconductor Equipment 20% Capped Index
2015-02-25,1462.670562990926
2015-02-26,1492.534067455863
2015-02-27,1483.0267050208577
2015-03-02,1513.8617794340944
2015-03-03,1492.1133741219685
2015-03-04,1505.0716557772757
2015-03-05,1511.8664451554907
2015-03-06,1515.067592664828
2015-03-09,1517.2173078482415
2015-03-10,1505.3428077067942
2015-03-11,1532.5317011609327
2015-03-12,1512.4219080767186
2015-03-13,1532.3355162885057
2015-03-16,1546.921793684696
2015-03-17,1533.9021734471387
2015-03-18,1537.1582577784295
2015-03-19,1543.5697082542843
2015-03-20,1543.2221046060415
2015-03-23,1518.995555427426
2015-03-24,1509.7803967465081
2015-03-25,1432.770950713554
2015-03-26,1426.7830724453952
2015-03-27,1475.8370750064025
2015-03-30,1498.8828775252264
2015-03-31,1494.8502956819023
2015-04-01,1476.420549774096
2015-04-02,1460.119362177007
2015-04-03,1460.5779502835462
2015-04-06,1449.0897776002312
2015-04-07,1470.7467338100314
2015-04-08,1484.4560009008987
2015-04-09,1514.0605422091476
2015-04-10,1532.6192465204795
2015-04-13,1532.2973105811502
2015-04-14,1503.296011900916
2015-04-15,1538.8078255801543
2015-04-16,1518.5259541206478
2015-04-17,1487.2642327125172
2015-04-20,1503.0849595240597
2015-04-21,1518.8900307572148
2015-04-22,1548.050314248749
2015-04-23,1509.6744908449648
2015-04-24,1481.9172117557328
2015-04-27,1485.1466070913236
2015-04-28,1467.4837399921116
2015-04-29,1436.9639928876143
2015-04-30,1415.0522844110712
2015-05-01,1444.9095856519837
2015-05-04,1450.9690362200306
2015-05-05,1417.6555007218683
2015-05-06,1395.432852203059
2015-05-07,1417.9875425138487
2015-05-08,1438.1729506034178
2015-05-11,1448.8621341475937
2015-05-12,1426.2471031653633
2015-05-13,1421.2749127452253
2015-05-14,1434.5760477535205
2015-05-15,1428.8653516653153
2015-05-18,1454.634893780852
2015-05-19,1479.6777999689527
2015-05-20,1488.3123445921992
2015-05-21,1489.6579335380568
2015-05-22,1505.0226457097017
2015-05-25,1504.9126358175422
2015-05-26,1507.5226899032116
2015-05-27,1564.8224352679586
2015-05-28,1566.031438027441
2015-05-29,1565.0151964169215
2015-06-01,1571.3216936718998
2015-06-02,1522.5795845447853
2015-06-03,1494.4306465569916
2015-06-04,1480.6021595625828
2015-06-05,1495.6872855423117
2015-06-08,1457.7777422834156
2015-06-09,1449.3142758600086
2015-06-10,1462.0902780738238
2015-06-11,1470.0110367138625
2015-06-12,1453.569363406853
2015-06-15,1452.8800034419933
2015-06-16,1461.1563329716525
2015-06-17,1462.71896063041
2015-06-18,1459.1054606511182
2015-06-19,1469.2160098881393
2015-06-22,1474.6476044759215
2015-06-23,1493.7322369935869
2015-06-24,1480.619148404612
2015-06-25,1482.3680030365492
2015-06-26,1447.5481530957718
2015-06-29,1405.3353452737676
2015-06-30,1408.1840427197142
2015-07-01,1422.397046700412
2015-07-02,1426.0467055129257
2015-07-03,1426.062866966192
2015-07-06,1406.5393075083487
2015-07-07,1411.9799546991585
2015-07-08,1365.0229659144075
2015-07-09,1354.0077750401674
2015-07-10,1359.6151074013194
2015-07-13,1390.5165507219315
2015-07-14,1405.2324556609003
2015-07-15,1408.1942999697694
2015-07-16,1412.98826463599
2015-07-17,1412.9184900012347
2015-07-20,1404.7474888466345
2015-07-21,1391.3544818784
2015-07-22,1359.7368198204779
2015-07-23,1369.0304894085718
2015-07-24,1343.3683947706218
2015-07-27,1319.8458518443779
2015-07-28,1350.6754970231657
2015-07-29,1350.6634623010611
2015-07-30,1362.7271864728789
2015-07-31,1336.5342571555918
2015-08-03,1342.6960920861443
2015-08-04,1329.8063273855084
2015-08-05,1358.031672015092
2015-08-06,1332.0110454412468
2015-08-07,1332.1356987646657
2015-08-10,1360.8919611448719
2015-08-11,1326.827775421844
2015-08-12,1312.2485733939914
2015-08-13,1307.0237295015725
2015-08-14,1298.296669336867
2015-08-17,1315.9403095099158
2015-08-18,1299.8201604198207
2015-08-19,1280.421158550375
2015-08-20,1222.1950419238215
2015-08-21,1177.7988232623989
2015-08-24,1131.991265590637
2015-08-25,1142.354529157905
2015-08-26,1187.4880016366933
2015-08-27,1249.8756106786566
2015-08-28,1265.7810229318125
2015-08-31,1263.9890143332184
2015-09-01,1218.621266360971
2015-09-02,1245.5473373781551
2015-09-03,1276.3553977480956
2015-09-04,1252.814742019147
2015-09-07,1250.8022543776071
2015-09-08,1295.391536981404
2015-09-09,1279.7514201532922
2015-09-10,1276.054710283961
2015-09-11,1266.3021674069705
2015-09-14,1269.7574604712513
2015-09-15,1288.2047990251763
2015-09-16,1290.1967571639273
2015-09-17,1278.314940623406
2015-09-18,1249.0088441190007
2015-09-21,1264.86897823041
2015-09-22,1244.5220316653415
2015-09-23,1235.5794685865833
2015-09-24,1213.678960789277
2015-09-25,1239.7843977987884
2015-09-28,1208.2257625843567
2015-09-29,1214.836708185691
2015-09-30,1260.693475144887
2015-10-01,1240.8394836487196
2015-10-02,1252.6084328211518
2015-10-05,1284.0645493068237
2015-10-06,1283.1654640736688
2015-10-07,1304.257976082173
2015-10-08,1304.743779202301
2015-10-09,1290.438144614689
2015-10-12,1290.5962025305769
2015-10-13,1273.9169083851725
2015-10-14,1296.337599875774
2015-10-15,1318.552504338515
2015-10-16,1320.8533939124613
2015-10-19,1331.9717094377795
2015-10-20,1323.0449605782533
2015-10-21,1330.2657250500727
2015-10-22,1398.7838283571673
2015-10-23,1435.5138013228902
2015-10-26,1412.210944446562
2015-10-27,1401.7267879429837
2015-10-28,1421.206267589608
2015-10-29,1398.0858501104897
2015-10-30,1395.8542212219404
2015-11-02,1409.1682560328934
2015-11-03,1422.862319444437
2015-11-04,1437.5630795787858
2015-11-05,1428.7380246879404
2015-11-06,1469.906802804295
2015-11-09,1455.3004829178144
2015-11-10,1441.1839763122732
2015-11-11,1436.4274668987143
2015-11-12,1417.8112733334322
2015-11-13,1408.0500174946806
2015-11-16,1420.9950512211883
2015-11-17,1443.7377676524006
2015-11-18,1468.0535241696416
2015-11-19,1468.8673436044235
2015-11-20,1482.5911577014697
2015-11-23,1473.695915809266
2015-11-24,1481.2037290403682
2015-11-25,1489.2619281378782
2015-11-26,1495.3724216739897
2015-11-27,1506.7992651132643
2015-11-30,1524.2481110438962
2015-12-01,1534.0383184766883
2015-12-02,1526.3202618555893
2015-12-03,1481.839799612351
2015-12-04,1501.4574934474867
2015-12-07,1497.1725401041758
2015-12-08,1484.9147889807361
2015-12-09,1462.0763853830133
2015-12-10,1468.3930118268975
2015-12-11,1438.8864451752406
2015-12-14,1422.2774106309332
2015-12-15,1457.160258154085
2015-12-16,1458.0969075523371
2015-12-17,1455.6391356123877
2015-12-18,1431.8187284954179
2015-12-21,1446.0047620139133
2015-12-22,1444.1670219819548
2015-12-23,1468.7730759436938
2015-12-24,1460.327442437429
2015-12-25,1460.118151245085
2015-12-28,1454.1508643902382
2015-12-29,1479.3206949413554
2015-12-30,1464.7013794891277
2015-12-31,1449.2611094506508
2016-01-01,1449.2611094506508
2016-01-04,1435.337086974533
2016-01-05,1433.4792061734383
2016-01-06,1391.2322843971228
2016-01-07,1340.8027686238509
2016-01-08,1310.0551588602664
2016-01-11,1326.0339033315506
2016-01-12,1342.7487418921737
2016-01-13,1304.6515666477121
2016-01-14,1318.5307183271943
2016-01-15,1241.3663233867153
2016-01-18,1251.6801976680508
2016-01-19,1253.637218939392
2016-01-20,1264.4547424071932
2016-01-21,1290.338966820027
2016-01-22,1312.9440490792729
2016-01-25,1302.331696717665
2016-01-26,1310.5021811700922
2016-01-27,1297.8616302406087
2016-01-28,1291.8283937078031
2016-01-29,1354.9761382288102
2016-02-01,1353.5945579901304
2016-02-02,1307.0297450216747
2016-02-03,1283.9475805686952
2016-02-04,1290.1497129790587
2016-02-05,1249.9191621027192
2016-02-08,1217.7084671135513
2016-02-09,1196.3403255938422
2016-02-10,1193.7845906895552
2016-02-11,1168.5332355055198
2016-02-12,1200.142741485182
2016-02-15,1217.0096649617522
2016-02-16,1244.8656148690343
2016-02-17,1277.5046821350918
2016-02-18,1277.3369010081522
2016-02-19,1279.3068845054233
2016-02-22,1306.1571862916849
2016-02-23,1288.3054796778586
2016-02-24,1296.8423935600615
2016-02-25,1312.151290090403
2016-02-26,1334.4859839415237
2016-02-29,1341.025309727979
2016-03-01,1375.549759867415
2016-03-02,1388.127550012341
2016-03-03,1376.8211449439802
2016-03-04,1380.617425649369
2016-03-07,1388.6015704007987
2016-03-08,1353.309079939015
2016-03-09,1365.7610617948621
2016-03-10,1359.7091592854047
2016-03-11,1382.1152864520902
2016-03-14,1383.9207972949519
2016-03-15,1382.524179112985
2016-03-16,1391.7175253082712
2016-03-17,1374.921831949331
2016-03-18,1394.0499782726563
2016-03-21,1397.7607420961954
2016-03-22,1403.701603874053
2016-03-23,1395.441772638026
2016-03-24,1391.423913483749
2016-03-25,1392.130415835592
2016-03-28,1383.9771592998334
2016-03-29,1404.7525251689208
2016-03-30,1401.389649061797
2016-03-31,1388.5261395575906
2016-04-01,1398.831877015344
2016-04-04,1386.7300118092287
2016-04-05,1376.3874781237632
2016-04-06,1388.0709370480047
2016-04-07,1371.626069650852
2016-04-08,1378.6226590489402
2016-04-11,1374.7904922391124
2016-04-12,1382.47886605451
2016-04-13,1419.8098324710709
2016-04-14,1413.6164244868282
2016-04-15,1397.0032530141889
2016-04-18,1393.1154999148519
2016-04-19,1381.6984705752088
2016-04-20,1393.2794792495113
2016-04-21,1392.3339988073133
2016-04-22,1397.5882679392105
2016-04-25,1388.6399417559358
2016-04-26,1395.5889846164791
2016-04-27,1407.104531326503
2016-04-28,1384.5679392772722
2016-04-29,1333.5821806608117
2016-05-02,1336.126233144797
2016-05-03,1319.339993147834
2016-05-04,1307.5504558799341
2016-05-05,1322.8662276585874
2016-05-06,1320.0503067056748
2016-05-09,1321.574414268563
2016-05-10,1336.8956388991949
2016-05-11,1330.164394334987
2016-05-12,1314.0436389146773
2016-05-13,1331.77687001968
2016-05-16,1349.2623041494694
2016-05-17,1340.5335431647725
2016-05-18,1363.93815605835
2016-05-19,1362.4591955381181
2016-05-20,1402.0572385345104
2016-05-23,1410.4810766769517
2016-05-24,1447.7600428312867
2016-05-25,1462.3807672692951
2016-05-26,1460.2447402075186
2016-05-27,1475.7392455127035
2016-05-30,1475.3632411565147
2016-05-31,1479.3153753467686
2016-06-01,1476.1559317969613
2016-06-02,1478.1889915530894
2016-06-03,1460.777206773401
2016-06-06,1455.3738437990828
2016-06-07,1467.0987829677704
2016-06-08,1462.374633404844
2016-06-09,1471.8014813771638
2016-06-10,1455.396226692662
2016-06-13,1444.7512735469545
2016-06-14,1451.7569781397067
2016-06-15,1446.9765810375986
2016-06-16,1459.358974022079
2016-06-17,1441.547473170206
2016-06-20,1451.6423406036367
2016-06-21,1463.800612772137
2016-06-22,1463.6460771849836
2016-06-23,1488.3470894962118
2016-06-24,1438.9225441805108
2016-06-27,1409.8718821488476
2016-06-28,1433.416243277423
2016-06-29,1459.8561712447922
2016-06-30,1483.2598274156273
2016-07-01,1470.1476441275502
2016-07-04,1466.9324590907931
2016-07-05,1451.9009036733628
2016-07-06,1455.4158811833827
2016-07-07,1470.2938930728774
2016-07-08,1514.6507933830678
2016-07-11,1531.207952729134
2016-07-12,1547.701696260722
2016-07-13,1545.581089772282
2016-07-14,1557.1796783656941
2016-07-15,1558.5583930053967
2016-07-18,1592.2228207491069
2016-07-19,1597.3987579986472
2016-07-20,1621.1668617898997
2016-07-21,1614.1780378369524
2016-07-22,1626.8355537320588
2016-07-25,1633.4809600153474
2016-07-26,1676.862792759073
2016-07-27,1680.7059573955999
2016-07-28,1662.080110637199
2016-07-29,1645.4992364033599
2016-08-01,1643.7964504735328
2016-08-02,1616.0975316406325
2016-08-03,1624.4454126234596
2016-08-04,1644.4544673582989
2016-08-05,1672.1575838929987
2016-08-08,1670.0017806679414
2016-08-09,1674.9099705447304
2016-08-10,1653.5472560082483
2016-08-11,1659.4702828995028
2016-08-12,1665.9873175894656
2016-08-15,1681.4974573697004
2016-08-16,1664.8030307001368
2016-08-17,1656.1989754116526
2016-08-18,1660.0001123717725
2016-08-19,1673.8854447492697
2016-08-22,1674.724763793428
2016-08-23,1683.0240134758985
2016-08-24,1680.8991244693752
2016-08-25,1676.5408463710146
2016-08-26,1684.6783957157822
2016-08-29,1706.9055130919373
2016-08-30,1708.0235658934896
2016-08-31,1709.9307826496095
2016-09-01,1713.5701058651466
2016-09-02,1713.2427820523142
2016-09-05,1714.1657271362128
2016-09-06,1703.0307669913418
2016-09-07,1691.6874974328869
2016-09-08,1680.6098151081394
2016-09-09,1636.2039283726756
2016-09-12,1663.0208192579148
2016-09-13,1646.8627834917916
2016-09-14,1656.6331735159602
2016-09-15,1693.8920293151848
2016-09-16,1712.8098300967204
2016-09-19,1708.04551544101
2016-09-20,1704.906875052913
2016-09-21,1728.8181653570605
2016-09-22,1719.923128733124
2016-09-23,1706.5088540754027
2016-09-26,1684.3253658025378
2016-09-27,1719.9333937608371
2016-09-28,1724.4936541747516
2016-09-29,1742.5201870283693
2016-09-30,1765.8740707659213
2016-10-03,1757.0458552262503
2016-10-04,1763.0387957155442
2016-10-05,1770.630450141504
2016-10-06,1783.1525195107693
2016-10-07,1781.2177577276825
2016-10-10,1777.574253017887
2016-10-11,1757.7439346126869
2016-10-12,1755.3518031631556
2016-10-13,1737.870895119563
2016-10-14,1756.0558920367982
2016-10-17,1749.1324924954467
2016-10-18,1774.2421566542841
2016-10-19,1754.9436347054266
2016-10-20,1771.5879896939064
2016-10-21,1779.4506672892317
2016-10-24,1797.7779411261583
2016-10-25,1794.8279563679043
2016-10-26,1785.0356910782425
2016-10-27,1785.4941648692236
2016-10-28,1773.8365004666848
2016-10-31,1779.6572906075176
2016-11-01,1749.033861160271
2016-11-02,1732.0809945369335
2016-11-03,1724.855355809084
2016-11-04,1712.1984556832435
2016-11-07,1769.3087351618133
2016-11-08,1771.8766075745702
2016-11-09,1775.4092825233308
2016-11-10,1757.7526495044103
2016-11-11,1799.4178131169858
2016-11-14,1809.6500693507464
2016-11-15,1836.9454182028203
2016-11-16,1855.3239158613262
2016-11-17,1870.9242868575052
2016-11-18,1899.9938798689739
2016-11-21,1903.928693141059
2016-11-22,1934.0719004189095
2016-11-23,1942.0512447716249
2016-11-24,1935.432514206165
2016-11-25,1932.007196965948
2016-11-28,1929.3690274417559
2016-11-29,1919.5571898723063
2016-11-30,1910.8173744621993
2016-12-01,1830.5468945556754
2016-12-02,1841.8912861016017
2016-12-05,1848.96355102275
2016-12-06,1863.3788827141545
2016-12-07,1892.4950743266224
2016-12-08,1928.9738137012073
2016-12-09,1940.844866297646
2016-12-12,1920.0849007802503
2016-12-13,1939.3612286326804
2016-12-14,1929.8435808167542
2016-12-15,1997.8531671095782
2016-12-16,1981.6114407456735
2016-12-19,1999.1483968519287
2016-12-20,2023.9384248333947
2016-12-21,2015.0797807738666
2016-12-22,2017.7541612575328
2016-12-23,2025.5664269396664
2016-12-26,2025.9109180212083
2016-12-27,2046.535029836245
2016-12-28,2025.8925792223192
2016-12-29,2008.2082606456497
2016-12-30,1972.4184089029477
2017-01-02,1972.9343829345767
2017-01-03,2001.9388797481788
2017-01-04,1986.5015920272479
2017-01-05,1951.739677580863
2017-01-06,1966.3551620978662
2017-01-09,1985.9323659763284
2017-01-10,1988.6924827780485
2017-01-11,2019.2509554933883
2017-01-12,1977.2494627676804
2017-01-13,1995.6590301335011
2017-01-16,1998.3775360903282
2017-01-17,1958.8400584481492
2017-01-18,1986.4397285976459
2017-01-19,1992.5019377702274
2017-01-20,1994.340968810274
2017-01-23,1953.1338797856868
2017-01-24,1985.221810248611
2017-01-25,2017.1306844032824
2017-01-26,2019.5519803331536
2017-01-27,2035.0916680452056
2017-01-30,2022.248069817009
2017-01-31,1977.809767119157
2017-02-01,2002.0318289971085
2017-02-02,1998.4459287384086
2017-02-03,2008.8214003659098
2017-02-06,2015.6711755331257
2017-02-07,2035.1178585974135
2017-02-08,2033.1238272885212
2017-02-09,2020.2128354337258
2017-02-10,2025.7074867916892
2017-02-13,2038.4016556692357
2017-02-14,2044.2770780067365
2017-02-15,2056.258863498126
2017-02-16,2045.1624926117415
2017-02-17,2058.9883509580663
2017-02-20,2060.1450285297856
2017-02-21,2096.2508342807378
2017-02-22,2091.474581822671
2017-02-23,2061.8997454200294
2017-02-24,2068.538179458408
2017-02-27,2070.3129113531877
2017-02-28,2049.7373842565703
2017-03-01,2087.1705481873623
2017-03-02,2081.987358527198
2017-03-03,2075.7837225457743
2017-03-06,2065.1791348598767
2017-03-07,2074.8370135586542
2017-03-08,2083.480394231341
2017-03-09,2084.987124548174
2017-03-10,2092.4011351480335
2017-03-13,2092.100607166062
2017-03-14,2093.7869173871586
2017-03-15,2106.651113619281
2017-03-16,2085.958331058245
2017-03-17,2088.4986453278652
2017-03-20,2096.6576468046246
2017-03-21,2046.7843208227516
2017-03-22,2066.067104634281
2017-03-23,2065.371788949838
2017-03-24,2080.5943985730596
2017-03-27,2068.4921524236042
2017-03-28,2083.1717126060153
2017-03-29,2102.406289250834
2017-03-30,2113.923631486353
2017-03-31,2121.54599629846
2017-04-03,2123.6310880169203
2017-04-04,2116.3502837661285
2017-04-05,2103.664058029594
2017-04-06,2103.8828973567743
2017-04-07,2116.9210347741787
2017-04-10,2107.2814528883227
2017-04-11,2085.1689194263954
2017-04-12,2056.3693334846207
2017-04-13,2043.6742292702543
2017-04-14,2043.331162536382
2017-04-17,2055.697947954793
2017-04-18,2055.6551949757672
2017-04-19,2062.6126232459605
2017-04-20,2079.969077500573
2017-04-21,2090.616008509447
2017-04-24,2086.836426925993
2017-04-25,2093.3019359500963
2017-04-26,2092.0486015005376
2017-04-27,2114.129680468626
2017-04-28,2078.438300982368
2017-05-01,2093.785315659427
2017-05-02,2097.4432760242253
2017-05-03,2104.672104734996
2017-05-04,2093.4151125156263
2017-05-05,2093.171065098132
2017-05-08,2094.587381192111
2017-05-09,2113.622018081048
2017-05-10,2151.7706667937196
2017-05-11,2154.467432165213
2017-05-12,2153.6059862784846
2017-05-15,2169.5546908360016
2017-05-16,2173.3645864905056
2017-05-17,2091.8407591116
2017-05-18,2124.2927769271364
2017-05-19,2130.8267227462857
2017-05-22,2142.891816043788
2017-05-23,2140.1448805634477
2017-05-24,2159.2446939116076
2017-05-25,2164.892776424604
2017-05-26,2177.291077323054
2017-05-29,2177.548462334254
2017-05-30,2186.9802972568095
2017-05-31,2175.549338753943
2017-06-01,2179.1831773153835
2017-06-02,2197.1925365508973
2017-06-05,2206.3070765871385
2017-06-06,2204.826143505276
2017-06-07,2220.1101814345907
2017-06-08,2255.2023477850953
2017-06-09,2188.684710275411
2017-06-12,2171.271295710855
2017-06-13,2181.9563389296723
2017-06-14,2151.2851726839262
2017-06-15,2155.589752590925
2017-06-16,2142.0255870461006
2017-06-19,2185.997942522849
2017-06-20,2168.199242373922
2017-06-21,2177.6380489842077
2017-06-22,2168.725323202911
2017-06-23,2165.008411230326
2017-06-26,2147.9822729975062
2017-06-27,2086.2267358527756
2017-06-28,2100.8011898668838
2017-06-29,2040.8812937948514
2017-06-30,2038.1141883442206
2017-07-03,2020.957453082165
2017-07-04,2020.4769930811806
2017-07-05,2062.792987871328
2017-07-06,2041.9346208727927
2017-07-07,2073.6073389756502
2017-07-10,2094.267061199634
2017-07-11,2102.817380267993
2017-07-12,2135.614387813041
2017-07-13,2137.4200647470316
2017-07-14,2157.5501708821303
2017-07-17,2144.9553362539245
2017-07-18,2135.9886510131655
2017-07-19,2164.8372012252294
2017-07-20,2149.499636956269
2017-07-21,2133.3639043257313
2017-07-24,2123.830978400723
2017-07-25,2120.0618567817783
2017-07-26,2142.8517256687423
2017-07-27,2116.3695090940028
2017-07-28,2092.3211850894277
2017-07-31,2073.7049751665027
2017-08-01,2084.966591733724
2017-08-02,2076.7766059918895
2017-08-03,2067.391881148005
2017-08-04,2088.8325757091807
2017-08-07,2109.559078875117
2017-08-08,2114.3732061567302
2017-08-09,2111.18850158616
2017-08-10,2063.961040092855
2017-08-11,2056.5158781968735
2017-08-14,2105.052508184352
2017-08-15,2117.722065947349
2017-08-16,2120.5163820991856
2017-08-17,2070.929789700113
2017-08-18,2073.4790298173452
2017-08-21,2050.115374440589
2017-08-22,2084.739017287132
2017-08-23,2082.7713254141095
2017-08-24,2080.624182490638
2017-08-25,2057.5991691765316
2017-08-28,2047.1898547118187
2017-08-29,2038.8976785994325
2017-08-30,2079.312012751026
2017-08-31,2104.6289484180247
2017-09-01,2113.774530780614
2017-09-04,2106.4576727183417
2017-09-05,2081.1610145305226
2017-09-06,2087.9455069827113
2017-09-07,2081.6477290165117
2017-09-08,2059.1402493576365
2017-09-11,2103.950212923903
2017-09-12,2119.2824296020326
2017-09-13,2130.5773734980226
2017-09-14,2148.276925453078
2017-09-15,2168.754735507641
2017-09-18,2196.6714292103093
2017-09-19,2203.54243949699
2017-09-20,2175.445223132086
2017-09-21,2176.3458923776584
2017-09-22,2177.978924265478
2017-09-25,2159.421487125509
2017-09-26,2175.1825198834026
2017-09-27,2223.945980983746
2017-09-28,2234.987051191871
2017-09-29,2247.6160967103847
2017-10-02,2278.0196040922037
2017-10-03,2280.3701268773434
2017-10-04,2284.1505533125714
2017-10-05,2294.0414242463153
2017-10-06,2299.588043587834
2017-10-09,2316.38828793245
2017-10-10,2313.3004784418654
2017-10-11,2317.8195229248854
2017-10-12,2310.3792909417716
2017-10-13,2331.8330212213314
2017-10-16,2350.4441273057537
2017-10-17,2356.003124255359
2017-10-18,2354.7986252054548
2017-10-19,2343.370985754455
2017-10-20,2367.2445101393946
