Date,MSCI EMU Basic Resources Top 15 Select Index
2010-12-01,1033.9063570192
2010-12-02,1053.3646110384684
2010-12-03,1059.5639590330704
2010-12-06,1073.4781170238111
2010-12-07,1086.1841655145233
2010-12-08,1078.659479657838
2010-12-09,1077.7168805253166
2010-12-10,1079.5160849631304
2010-12-13,1101.9835717304659
2010-12-14,1092.5512095952972
2010-12-15,1100.1777260030187
2010-12-16,1098.565975363122
2010-12-17,1102.922264780522
2010-12-20,1117.2049078346229
2010-12-21,1144.9680097586593
2010-12-22,1149.360535705953
2010-12-23,1142.6920166828918
2010-12-24,1142.2236249442212
2010-12-27,1140.5374485384082
2010-12-28,1142.008122612804
2010-12-29,1152.086870845319
2010-12-30,1139.8563402526765
2010-12-31,1139.2559924913212
2011-01-03,1165.3104133156683
2011-01-04,1156.3745436145293
2011-01-05,1135.0249299125144
2011-01-06,1133.9482599956293
2011-01-07,1141.023167820347
2011-01-10,1116.9826337831987
2011-01-11,1137.2542889193137
2011-01-12,1173.1561120861793
2011-01-13,1157.3688752583646
2011-01-14,1149.9342610693654
2011-01-17,1143.8184030356897
2011-01-18,1160.3168245553422
2011-01-19,1139.816685230968
2011-01-20,1127.9572425902627
2011-01-21,1147.0415694850242
2011-01-24,1150.7862668637124
2011-01-25,1154.3718570001674
2011-01-26,1174.3285575442087
2011-01-27,1180.070148750944
2011-01-28,1173.80565519851
2011-01-31,1166.0677580344368
2011-02-01,1176.9129066974117
2011-02-02,1170.7622805815297
2011-02-03,1164.3776349556026
2011-02-04,1168.9437770596753
2011-02-07,1184.7669055702493
2011-02-08,1189.34118248715
2011-02-09,1180.9660875881116
2011-02-10,1178.33545888114
2011-02-11,1175.574063763214
2011-02-14,1189.913501675795
2011-02-15,1178.719674544591
2011-02-16,1184.0712862789514
2011-02-17,1170.382822566568
2011-02-18,1171.992526042677
2011-02-21,1159.3495184797255
2011-02-22,1154.3731330045591
2011-02-23,1128.2953517622627
2011-02-24,1127.0945603944933
2011-02-25,1143.047352349371
2011-02-28,1150.2391802875984
2011-03-01,1148.8185170620989
2011-03-02,1145.0566464229296
2011-03-03,1153.431936167712
2011-03-04,1142.3603727736831
2011-03-07,1139.4892610133534
2011-03-08,1130.9496321000609
2011-03-09,1122.830560831168
2011-03-10,1104.1482130485085
2011-03-11,1095.3618941579805
2011-03-14,1081.2759335777137
2011-03-15,1054.076307428191
2011-03-16,1046.2767592758464
2011-03-17,1073.0462427043637
2011-03-18,1076.8558005581006
2011-03-21,1097.9464467496127
2011-03-22,1092.435330406792
2011-03-23,1102.3306587269271
2011-03-24,1117.9821021522052
2011-03-25,1121.0438363501892
2011-03-28,1120.684191324545
2011-03-29,1124.6345381750702
2011-03-30,1138.1804623868363
2011-03-31,1137.1337472705538
2011-04-01,1154.1467028551904
2011-04-04,1161.3938531384094
2011-04-05,1162.7213116203059
2011-04-06,1170.5159703329387
2011-04-07,1156.2047280058262
2011-04-08,1163.6926400323587
2011-04-11,1160.3512897883597
2011-04-12,1127.6525370685545
2011-04-13,1135.4408560248935
2011-04-14,1125.5402170728294
2011-04-15,1124.940279414262
2011-04-18,1094.1914024008843
2011-04-19,1108.3730016295895
2011-04-20,1123.0151524408539
2011-04-21,1133.3275881099069
2011-04-22,1133.3275881099069
2011-04-25,1133.3275881099073
2011-04-26,1130.3159618896689
2011-04-27,1127.2650278597987
2011-04-28,1120.375405373375
2011-04-29,1127.1215056799679
2011-05-02,1131.7242020156223
2011-05-03,1120.305151651051
2011-05-04,1096.5622507780813
2011-05-05,1088.4502008859672
2011-05-06,1118.4755769044107
2011-05-09,1119.9176902703477
2011-05-10,1136.440385197483
2011-05-11,1128.0882360175983
2011-05-12,1116.008943556837
2011-05-13,1122.4482039292725
2011-05-16,1113.8277768007015
2011-05-17,1095.2042339891645
2011-05-18,1098.3344493326076
2011-05-19,1100.2836158595105
2011-05-20,1095.31549849294
2011-05-23,1076.1246276181434
2011-05-24,1083.858029328153
2011-05-25,1082.8350541482603
2011-05-26,1073.1474322300942
2011-05-27,1083.9206597853895
2011-05-30,1083.5886091807524
2011-05-31,1099.6188717781968
2011-06-01,1089.8124437966462
2011-06-02,1080.7708466162921
2011-06-03,1068.4648749722162
2011-06-06,1058.484780607114
2011-06-07,1062.1147794817632
2011-06-08,1052.009996575123
2011-06-09,1065.2056255404175
2011-06-10,1053.4416677352006
2011-06-13,1045.4583436206528
2011-06-14,1056.8801424662827
2011-06-15,1039.3438580874188
2011-06-16,1033.534632578632
2011-06-17,1039.8743601127878
2011-06-20,1025.5577455041207
2011-06-21,1052.356804821074
2011-06-22,1058.0637330953239
2011-06-23,1033.9645961916513
2011-06-24,1034.462470703806
2011-06-27,1034.245257842482
2011-06-28,1042.7704733687096
2011-06-29,1077.7959776487219
2011-06-30,1096.293436381748
2011-07-01,1105.6597237521341
2011-07-04,1105.8604100319465
2011-07-05,1098.27829662413
2011-07-06,1093.3789577321536
2011-07-07,1099.908978288668
2011-07-08,1080.3564426703228
2011-07-11,1050.0582208513083
2011-07-12,1041.2237296794597
2011-07-13,1063.5539846188801
2011-07-14,1048.5871879515532
2011-07-15,1037.8834658823462
2011-07-18,1006.5160915765675
2011-07-19,1016.2177821435438
2011-07-20,1016.4400229518823
2011-07-21,1015.085943825364
2011-07-22,1027.6903490488758
2011-07-25,1026.0160452429898
2011-07-26,1017.881317191856
2011-07-27,1005.4783462544808
2011-07-28,988.182632820754
2011-07-29,987.5951658135792
2011-08-01,961.9294722308716
2011-08-02,913.8822314406875
2011-08-03,865.2598297523068
2011-08-04,810.0840901797293
2011-08-05,789.9451739447146
2011-08-08,739.815222206691
2011-08-09,767.9767131954858
2011-08-10,735.6385574683604
2011-08-11,787.7109743029075
2011-08-12,815.8743831608668
2011-08-15,823.933973836342
2011-08-16,802.4148534907607
2011-08-17,802.8322343790735
2011-08-18,737.4696273810115
2011-08-19,715.2351098872304
2011-08-22,716.7850167040552
2011-08-23,710.2023535642055
2011-08-24,730.5328582001708
2011-08-25,733.4610974920357
2011-08-26,721.4874292974267
2011-08-29,744.3087955936628
2011-08-30,754.7276149974413
2011-08-31,792.1183707031275
2011-09-01,783.8043689730189
2011-09-02,751.3635630034457
2011-09-05,708.3416999901312
2011-09-06,703.1024128219844
2011-09-07,737.5505364894736
2011-09-08,746.6483039463176
2011-09-09,704.7975103128064
2011-09-12,681.7873012831756
2011-09-13,692.1940255302789
2011-09-14,705.007941142296
2011-09-15,729.3869931184383
2011-09-16,735.5444552854115
2011-09-19,698.7501944199903
2011-09-20,711.8900164729439
2011-09-21,689.1882899789321
2011-09-22,645.6196335055276
2011-09-23,642.2636567204268
2011-09-26,641.4636685226634
2011-09-27,685.2816283338616
2011-09-28,671.931930972716
2011-09-29,679.28756041841
2011-09-30,656.2657161104324
2011-10-03,646.2865320990767
2011-10-04,614.2371835542226
