Date,MSCI World Information Technology 20-35 Custom
2013-09-13,1017.5723836189183
2013-09-16,1008.9558010031642
2013-09-17,1015.4225568520641
2013-09-18,1028.7669539453527
2013-09-19,1017.6628549503811
2013-09-20,1015.1627829428844
2013-09-23,1018.4178060337977
2013-09-24,1017.1756738760911
2013-09-25,1014.4116255399989
2013-09-26,1020.4225893925244
2013-09-27,1011.8062362283822
2013-09-30,1005.1306176072095
2013-10-01,1015.5122276268983
2013-10-02,1009.9533308537391
2013-10-03,998.0732374537012
2013-10-04,1004.2503727094382
2013-10-07,998.3053965179365
2013-10-08,981.3480742239774
2013-10-09,988.2446108849665
2013-10-10,1005.0682661889856
2013-10-11,1010.0461307941226
2013-10-14,1012.6202619542552
2013-10-15,1014.1909022983803
2013-10-16,1022.7161530369099
2013-10-17,1010.760974427281
2013-10-18,1024.0633641748516
2013-10-21,1031.2146467058842
2013-10-22,1022.8601058516902
2013-10-23,1015.5332934732064
2013-10-24,1018.2068358092314
2013-10-25,1020.6369859769892
2013-10-28,1023.5043012712518
2013-10-29,1028.7600899657623
2013-10-30,1026.677684898306
2013-10-31,1036.9070814492736
2013-11-01,1044.1285386731954
2013-11-04,1044.5544663827673
2013-11-05,1048.0183175708528
2013-11-06,1053.0397988348932
2013-11-07,1050.702478801961
2013-11-08,1061.6182563080722
2013-11-11,1059.0894292603487
2013-11-12,1059.7442686267368
2013-11-13,1072.510410835768
2013-11-14,1066.2469470362278
2013-11-15,1069.9893992254945
2013-11-18,1059.0441396439048
2013-11-19,1054.583263479044
2013-11-20,1057.006148256435
2013-11-21,1065.9989646188392
2013-11-22,1061.243953021564
2013-11-25,1062.4670015597978
2013-11-26,1062.2312449764063
2013-11-27,1069.38052873197
2013-11-28,1069.4057687628122
2013-11-29,1071.971754191484
2013-12-02,1072.6272940473477
2013-12-03,1072.5236191746758
2013-12-04,1075.8861130354062
2013-12-05,1065.849780379436
2013-12-06,1070.7281219178967
2013-12-09,1072.4677801695632
2013-12-10,1067.2925416174114
2013-12-11,1057.3952856229316
2013-12-12,1053.092978396773
2013-12-13,1053.2308542045162
2013-12-16,1059.9210605639094
2013-12-17,1062.8353956549574
2013-12-18,1069.4990813403715
2013-12-19,1078.9662761772836
2013-12-20,1087.7933636211337
2013-12-23,1099.0880599147968
2013-12-24,1103.8050684994469
2013-12-25,1103.8109207198147
2013-12-26,1105.4412088777422
2013-12-27,1098.0774822823582
2013-12-30,1094.898012262869
2013-12-31,1104.3894708670418
2014-01-01,1104.383801207098
2014-01-02,1102.8679769544067
2014-01-03,1102.8572624456233
2014-01-06,1098.2712418484025
2014-01-07,1108.971428317383
2014-01-08,1113.5595097103544
2014-01-09,1108.4522934459678
2014-01-10,1104.4003872267513
2014-01-13,1096.6153536126812
2014-01-14,1108.8575864041381
2014-01-15,1128.9859271467808
2014-01-16,1127.2248130772714
2014-01-17,1124.834533271997
2014-01-20,1123.807736177264
2014-01-21,1129.636768970962
2014-01-22,1129.8111791764195
2014-01-23,1115.1042653113564
2014-01-24,1093.3895698076121
2014-01-27,1081.9535692137904
2014-01-28,1076.7084065542083
2014-01-29,1072.130933858917
2014-01-30,1090.140165992043
2014-01-31,1098.020692362299
2014-02-03,1074.4275509077743
2014-02-04,1075.167616040079
2014-02-05,1075.1577619474601
2014-02-06,1083.2799127986445
2014-02-07,1096.4925949009644
2014-02-10,1099.2691965257127
2014-02-11,1108.36050897023
2014-02-12,1119.4777856461883
2014-02-13,1120.8723657704222
2014-02-14,1121.0516816489214
2014-02-17,1120.7758083437045
2014-02-18,1121.4157710985585
2014-02-19,1116.5857539450312
2014-02-20,1120.2024567133005
2014-02-21,1117.0978850281792
2014-02-24,1124.6997063719882
2014-02-25,1122.4716244209646
2014-02-26,1129.0504873456707
2014-02-27,1134.3427102005312
2014-02-28,1123.2121061143075
2014-03-03,1114.180283271007
2014-03-04,1133.2510247073824
2014-03-05,1135.6293178138694
2014-03-06,1128.8147466849155
2014-03-07,1123.178129599254
2014-03-10,1119.605298700425
2014-03-11,1118.1868874509673
2014-03-12,1115.6667369594986
2014-03-13,1098.738574505459
2014-03-14,1089.740144868765
2014-03-17,1101.711502461395
2014-03-18,1116.9283042945144
2014-03-19,1111.487067686922
2014-03-20,1125.4731241336278
2014-03-21,1120.5383978419286
2014-03-24,1117.6075259719348
2014-03-25,1125.2529819844274
2014-03-26,1114.4020968988837
2014-03-27,1113.704665253409
2014-03-28,1116.974822595079
2014-03-31,1123.9524382264763
2014-04-01,1136.8806485146279
2014-04-02,1138.7254879427205
2014-04-03,1136.3165480484847
2014-04-04,1116.1276402261271
2014-04-07,1102.2496372969654
2014-04-08,1106.1606796996148
2014-04-09,1118.257256887206
2014-04-10,1089.793792846071
2014-04-11,1074.5378760745841
2014-04-14,1088.3454857654954
2014-04-15,1091.85762828845
2014-04-16,1105.0890166565605
2014-04-17,1101.2112844198778
2014-04-18,1101.9395206555066
2014-04-21,1108.1945824411282
2014-04-22,1112.9486554434056
2014-04-23,1101.5336115777147
2014-04-24,1110.6648397402344
2014-04-25,1094.974991174183
2014-04-28,1099.9017016782884
2014-04-29,1110.2334888325781
2014-04-30,1110.4587079691316
2014-05-01,1111.9807878579866
2014-05-02,1109.6541768365469
2014-05-05,1111.9838537755381
2014-05-06,1097.3722593006812
2014-05-07,1093.8769544834163
2014-05-08,1100.2508011194052
2014-05-09,1109.4944193266942
2014-05-12,1124.718488369226
2014-05-13,1130.5310121266168
2014-05-14,1124.9975167928849
2014-05-15,1115.7240069614313
2014-05-16,1121.2699820391294
2014-05-19,1127.8099160537909
2014-05-20,1125.521703288036
2014-05-21,1136.08415381754
2014-05-22,1139.868527278736
2014-05-23,1151.88579789133
2014-05-26,1152.072610540226
2014-05-27,1165.545716450852
2014-05-28,1164.5392453275185
2014-05-29,1169.7248798583735
2014-05-30,1167.8304074703112
2014-06-02,1170.0275875006002
2014-06-03,1168.4345542260103
2014-06-04,1171.3419579694662
2014-06-05,1180.2207495609953
2014-06-06,1182.935320905651
2014-06-09,1190.360274561709
2014-06-10,1195.6588892399386
2014-06-11,1195.0491127264029
2014-06-12,1184.0740504395771
2014-06-13,1192.7900402077553
2014-06-16,1189.5893850358439
2014-06-17,1194.4492248283225
2014-06-18,1198.901969363935
2014-06-19,1193.8659072830396
2014-06-20,1194.6417828675173
2014-06-23,1196.2622197321355
2014-06-24,1190.0387709486881
2014-06-25,1191.2500168576817
2014-06-26,1193.329620863925
2014-06-27,1194.2119015398819
2014-06-30,1192.63680501166
2014-07-01,1206.408692828389
2014-07-02,1208.979927779647
2014-07-03,1218.8939991424018
2014-07-04,1221.1076100940954
2014-07-07,1219.1417014019719
2014-07-08,1205.2028301571781
2014-07-09,1207.4924162198477
2014-07-10,1206.1124972040873
2014-07-11,1210.0658622006868
2014-07-14,1217.2021864757924
2014-07-15,1219.2696396157187
2014-07-16,1232.3029934578913
2014-07-17,1220.5655880463705
2014-07-18,1235.8309995870186
2014-07-21,1234.3215075726623
2014-07-22,1250.0773415647086
2014-07-23,1252.4894415639928
2014-07-24,1253.29617133642
2014-07-25,1253.2020096353756
2014-07-28,1254.1921977676125
2014-07-29,1251.8048195518231
2014-07-30,1258.7595249097624
2014-07-31,1236.0823048819602
2014-08-01,1226.40997588128
2014-08-04,1233.356953507769
2014-08-05,1227.5185909440193
2014-08-06,1226.0127914719194
2014-08-07,1223.1260745186273
2014-08-08,1222.1243358069676
2014-08-11,1233.6945990301485
2014-08-12,1233.6835612845443
2014-08-13,1243.5329463336639
2014-08-14,1246.185443590951
2014-08-15,1246.4921479069696
2014-08-18,1260.966644158744
2014-08-19,1273.8120216358036
2014-08-20,1276.1192005245357
2014-08-21,1282.772010222132
2014-08-22,1287.2821745569358
2014-08-25,1292.4295312935867
2014-08-26,1292.9011858460321
2014-08-27,1292.5026942946329
2014-08-28,1291.3794920413757
2014-08-29,1297.5333075951917
2014-09-01,1300.8918620396903
2014-09-02,1305.8135639681889
2014-09-03,1297.3030947273423
2014-09-04,1312.6799124100926
2014-09-05,1320.3956179692589
2014-09-08,1323.9621756437957
2014-09-09,1318.3571141092027
2014-09-10,1327.783679953691
2014-09-11,1327.0590607858899
2014-09-12,1321.951479359239
2014-09-15,1313.629635688558
2014-09-16,1320.2157360463002
2014-09-17,1319.959398918397
2014-09-18,1332.8576700031415
2014-09-19,1337.0036662170223
2014-09-22,1328.9847569393448
2014-09-23,1321.2084749168464
2014-09-24,1335.085676719163
2014-09-25,1314.8000005963886
2014-09-26,1333.491217737507
2014-09-29,1333.5652673590998
2014-09-30,1340.1746937225973
2014-10-01,1322.6846896784143
2014-10-02,1314.4067795960095
2014-10-03,1338.0268867030236
2014-10-06,1334.3294347217075
2014-10-07,1308.0465506115825
2014-10-08,1320.90131411104
2014-10-09,1298.511035253728
2014-10-10,1271.245828943189
2014-10-13,1252.3239697142503
2014-10-14,1255.585624045164
2014-10-15,1239.0649010296497
2014-10-16,1229.8566956887857
2014-10-17,1243.8962237672001
2014-10-20,1250.9909558233837
2014-10-21,1278.9715627958349
2014-10-22,1280.3453622906347
2014-10-23,1299.0849282425265
2014-10-24,1306.300083006654
2014-10-27,1303.1084341185865
2014-10-28,1315.981322040175
2014-10-29,1313.4305128745434
2014-10-30,1331.6148228191355
2014-10-31,1364.8283262039643
2014-11-03,1372.2429183338074
2014-11-04,1366.7959980364585
2014-11-05,1378.3299765441332
2014-11-06,1384.6639138036255
2014-11-07,1385.3610756924263
2014-11-10,1386.5321499625036
2014-11-11,1390.2507996243808
2014-11-12,1388.1061634686714
2014-11-13,1395.58609219178
2014-11-14,1402.7955233482405
2014-11-17,1400.872092824006
2014-11-18,1401.560766896359
2014-11-19,1391.6861990677455
2014-11-20,1399.847109446343
2014-11-21,1419.0204939448001
2014-11-24,1424.297589969889
2014-11-25,1421.711224703829
2014-11-26,1427.8585566077775
2014-11-27,1432.7283527982472
2014-11-28,1439.1004071776672
2014-12-01,1424.9770718953846
2014-12-02,1435.6256820290737
2014-12-03,1451.1779311406394
2014-12-04,1439.9607566644338
2014-12-05,1454.4188027282312
2014-12-08,1439.4901515587126
2014-12-09,1428.8041906257858
2014-12-10,1407.6954453479461
2014-12-11,1416.8382170311606
2014-12-12,1389.229779238074
2014-12-15,1382.672293614437
2014-12-16,1356.9588467970266
2014-12-17,1391.378732529925
2014-12-18,1444.252126909658
2014-12-19,1449.564010806451
2014-12-22,1464.183874562396
2014-12-23,1476.984758291113
2014-12-24,1475.6010013195648
2014-12-25,1475.4016324500724
2014-12-26,1483.3549176615957
2014-12-29,1475.4023212017592
2014-12-30,1467.2513565371708
2014-12-31,1459.6177648871433
2015-01-01,1459.6129384936214
2015-01-02,1465.6456209452797
2015-01-05,1452.479002078021
2015-01-06,1434.7252602518631
2015-01-07,1457.442022819806
2015-01-08,1491.176502834569
2015-01-09,1482.4197977524013
2015-01-12,1469.3455505603374
2015-01-13,1473.269559037517
2015-01-14,1464.9040709346496
2015-01-15,1472.1236320125029
2015-01-16,1493.796898818286
2015-01-19,1479.0427424474622
2015-01-20,1496.564102352068
2015-01-21,1498.1766714995188
2015-01-22,1545.462029277712
2015-01-23,1573.3802102538077
2015-01-26,1567.3997972086868
2015-01-27,1508.111219783646
2015-01-28,1514.109911404992
2015-01-29,1526.9227395285884
2015-01-30,1515.6014500845909
2015-02-02,1519.6136329454735
2015-02-03,1520.2291301327584
2015-02-04,1527.5292492871697
2015-02-05,1538.8706707657775
2015-02-06,1543.1138136844115
2015-02-09,1541.4127821936206
2015-02-10,1564.7182975057003
2015-02-11,1572.7698299216534
2015-02-12,1589.483265789963
2015-02-13,1595.6180302749392
2015-02-16,1595.958747240923
2015-02-17,1596.2656626121159
2015-02-18,1606.473915026574
2015-02-19,1608.8797559137813
2015-02-20,1621.920814680872
2015-02-23,1626.5604410355556
2015-02-24,1632.4287488561404
2015-02-25,1621.6605077386298
2015-02-26,1651.5827576220656
2015-02-27,1643.5690684937722
2015-03-02,1660.9999390842845
2015-03-03,1650.9838693100028
2015-03-04,1662.6977835330913
2015-03-05,1669.0609912764892
2015-03-06,1676.4264947375755
2015-03-09,1684.4564228999616
2015-03-10,1672.3039640516668
2015-03-11,1685.0600302233736
2015-03-12,1687.602942565176
2015-03-13,1696.6420723337237
2015-03-16,1707.1750764395752
2015-03-17,1705.5631793431576
2015-03-18,1720.9235178154083
2015-03-19,1722.739431653543
2015-03-20,1706.4344753777066
2015-03-23,1689.2325054833584
2015-03-24,1688.1315468374664
2015-03-25,1636.4660856168377
2015-03-26,1642.7396153760524
2015-03-27,1649.7372877780626
2015-03-30,1675.683071910227
2015-03-31,1674.9934624883358
2015-04-01,1663.9557378673871
2015-04-02,1647.093336124824
2015-04-03,1648.4516454262305
2015-04-06,1642.0690933542292
2015-04-07,1666.3976493904263
2015-04-08,1681.0434734086816
2015-04-09,1705.2444776624109
2015-04-10,1720.6259264858052
2015-04-13,1724.5691566266296
2015-04-14,1702.1635120955889
2015-04-15,1726.004488319159
2015-04-16,1706.8269297262498
2015-04-17,1670.3849488173253
2015-04-20,1698.7579077242453
2015-04-21,1704.9992951402307
2015-04-22,1725.2615602530054
2015-04-23,1714.6269898863284
2015-04-24,1717.635866814271
2015-04-27,1722.112762633773
2015-04-28,1706.1627134801304
2015-04-29,1672.2090213988815
2015-04-30,1635.42988521461
2015-05-01,1650.0835180187655
2015-05-04,1658.9559613031327
2015-05-05,1631.6934695535706
2015-05-06,1599.3897562917125
2015-05-07,1621.9928225692547
2015-05-08,1652.4490977771804
2015-05-11,1656.2068861361806
2015-05-13,1628.3277476186324
2015-05-14,1649.0889678447259
2015-05-15,1636.8431220129403
2015-05-18,1654.4070411466814
2015-05-19,1685.7555933643055
2015-05-20,1690.0574280224635
2015-05-21,1692.3205922531315
2015-05-22,1705.3783923064534
2015-05-25,1705.47401971696
2015-05-26,1701.3525261719965
2015-05-27,1731.7345602049597
2015-05-28,1725.0514260295897
2015-05-29,1705.7185713203876
2015-06-01,1720.2792790817323
2015-06-02,1682.4266335388534
2015-06-03,1665.6529633942237
2015-06-04,1650.1712963629839
2015-06-05,1669.0141947039567
2015-06-08,1637.0137732021537
2015-06-09,1626.5450546348977
2015-06-10,1642.2151690745472
2015-06-11,1651.9325020806402
2015-06-12,1637.0690912819807
2015-06-15,1627.7756338489323
2015-06-16,1639.0547538329001
2015-06-17,1640.4570888745639
2015-06-18,1628.8931630151503
2015-06-19,1631.3925199992048
2015-06-22,1634.6910616049097
2015-06-23,1665.6749301433522
2015-06-24,1656.9646551554317
2015-06-25,1652.1438313729961
2015-06-26,1644.476239985427
2015-06-29,1605.742703811037
2015-06-30,1608.2196855692532
2015-07-01,1624.644650262848
2015-07-02,1624.779018055587
2015-07-03,1625.496992010672
2015-07-06,1619.4398940627866
2015-07-07,1638.876862861212
2015-07-08,1595.0275216072048
2015-07-09,1596.234791001117
2015-07-10,1599.5336657402208
2015-07-13,1646.7650053478576
2015-07-14,1656.405267229595
2015-07-15,1664.9179148753688
2015-07-16,1691.5937022143348
2015-07-17,1724.3007851899288
2015-07-20,1730.7892771483223
2015-07-21,1713.4247592182166
2015-07-22,1692.0619172041636
2015-07-23,1676.6061176317596
2015-07-24,1669.2302785631218
2015-07-27,1632.4143861315742
2015-07-28,1654.1918372424323
2015-07-29,1662.5506878391172
2015-07-30,1682.436036572818
2015-07-31,1658.7636643612896
2015-08-03,1661.914592254353
2015-08-04,1651.2737702699535
2015-08-05,1680.2711626585462
2015-08-06,1658.6040858032693
2015-08-07,1654.96867003416
2015-08-10,1672.8502388046968
2015-08-11,1638.2051345261216
2015-08-12,1621.3496682626146
2015-08-13,1627.9473633281295
2015-08-14,1636.989885701108
2015-08-17,1651.2408836262857
2015-08-18,1649.5426127816288
2015-08-19,1630.6464876518332
2015-08-20,1572.675716336519
2015-08-21,1497.809027981747
2015-08-24,1414.925405474177
2015-08-25,1421.0876593563873
2015-08-26,1488.3600688958488
2015-08-27,1545.520558077831
2015-08-28,1552.4856976211995
2015-08-31,1541.380040325554
2015-09-01,1486.1327778013003
2015-09-02,1521.3150110142972
2015-09-03,1541.2584048096535
2015-09-04,1515.772152524711
2015-09-07,1511.0637081578216
2015-09-08,1543.109799759929
2015-09-09,1533.353685791987
2015-09-10,1537.5101674122297
2015-09-11,1535.2544795398653
2015-09-14,1531.1385548264489
2015-09-15,1551.069718239957
2015-09-16,1557.8772781660912
2015-09-17,1547.1552889794252
2015-09-18,1519.6390947294917
2015-09-21,1555.5694777903805
2015-09-22,1540.0588278094533
2015-09-23,1540.6584987085357
2015-09-24,1517.5557604362198
2015-09-25,1532.2703934432895
2015-09-28,1494.091594222692
2015-09-29,1481.4379480501245
2015-09-30,1522.9025246868769
2015-10-01,1518.5894872955382
2015-10-02,1530.548840327308
2015-10-05,1567.9961893218697
2015-10-06,1564.6334836002998
2015-10-07,1574.999619404032
2015-10-08,1575.1951465773632
2015-10-09,1574.8099895718472
2015-10-12,1574.185327843174
2015-10-13,1569.7295387373572
2015-10-14,1557.566465191135
2015-10-15,1584.3282302401922
2015-10-16,1590.453386701019
2015-10-19,1602.6948863699283
2015-10-20,1593.248307805705
2015-10-21,1584.1047031563853
2015-10-22,1643.4902640002117
2015-10-23,1705.5469005011698
2015-10-26,1699.5302485810623
2015-10-27,1688.0362545745206
2015-10-28,1709.8931083114012
2015-10-29,1720.2910815016714
2015-10-30,1698.0539636285798
2015-11-02,1714.4804821744801
2015-11-03,1737.1380946588258
2015-11-04,1755.0302784223836
2015-11-05,1750.749821252405
2015-11-06,1776.424718572244
2015-11-09,1762.2718791121233
2015-11-10,1756.9446608824594
2015-11-11,1751.9317745687238
2015-11-12,1733.8869929695886
2015-11-13,1705.709161424619
2015-11-16,1727.5934913017145
2015-11-17,1740.6372411544603
2015-11-18,1765.0227804303959
2015-11-19,1760.8859184667128
2015-11-20,1784.8307101230946
2015-11-23,1784.2200735553065
2015-11-24,1780.3660011293414
2015-11-25,1781.6062176427884
2015-11-26,1780.7151885862086
2015-11-27,1786.6012874491437
2015-11-30,1792.9929158012196
2015-12-01,1805.3510376226686
2015-12-02,1800.2406600965066
2015-12-03,1734.1158588926203
2015-12-04,1761.6341053845574
2015-12-07,1759.2171330149135
2015-12-08,1750.8223085528355
2015-12-09,1713.640140824786
2015-12-10,1720.0481321157044
2015-12-11,1679.8689421431445
2015-12-14,1679.8423379385297
2015-12-15,1702.357987410737
2015-12-16,1719.1176571306896
2015-12-17,1712.8728972538727
2015-12-18,1679.2762131240602
2015-12-21,1683.1838396642238
2015-12-22,1685.768337506762
2015-12-23,1712.6462117321
2015-12-24,1699.1677532453702
2015-12-25,1698.88025163573
2015-12-28,1697.837979053825
2015-12-29,1730.081010919744
2015-12-30,1716.8051788293346
2015-12-31,1703.3104517270192
2016-01-01,1703.3104517270192
2016-01-04,1683.988353953233
2016-01-05,1689.5217071134982
2016-01-06,1662.9410583188633
2016-01-07,1602.2461539514707
2016-01-08,1579.9306584118838
2016-01-11,1595.7820525654813
2016-01-12,1613.6703024588078
2016-01-13,1574.125816732664
2016-01-14,1597.511006817574
2016-01-15,1535.9211976094966
2016-01-18,1544.8018259272344
2016-01-19,1542.8688417239528
2016-01-20,1530.1753803444815
2016-01-21,1543.804793366248
2016-01-22,1588.7753583263984
2016-01-25,1568.9461105427777
2016-01-26,1577.065446688898
2016-01-27,1541.943098273748
2016-01-28,1544.84531862775
2016-01-29,1611.0155092340462
2016-02-01,1606.6088568046107
2016-02-02,1574.34623841735
2016-02-03,1547.7903084571617
2016-02-04,1534.7455650604588
2016-02-05,1484.8544361698648
2016-02-08,1458.9503559819736
2016-02-09,1428.8494517096433
2016-02-10,1446.9330648485288
2016-02-11,1425.2270103502065
2016-02-12,1449.9486469077021
2016-02-15,1470.400714407025
2016-02-16,1497.879159689687
2016-02-17,1532.1145333498594
2016-02-18,1533.2078817766978
2016-02-19,1533.4673505644193
2016-02-22,1565.5386967613376
2016-02-23,1541.2870070398424
2016-02-24,1550.572947440571
2016-02-25,1568.689392984004
2016-02-26,1581.3579375521454
2016-02-29,1581.709653077878
2016-03-01,1624.9591624259142
2016-03-02,1636.2332569339526
2016-03-03,1621.7117532351535
2016-03-04,1617.6286061078847
2016-03-07,1609.8232323472594
2016-03-08,1587.1520386054522
2016-03-09,1605.9115521927556
2016-03-10,1585.3120851630351
2016-03-11,1609.8503185288655
2016-03-14,1620.3602445514198
2016-03-15,1624.419004024528
2016-03-16,1644.0748108494872
2016-03-17,1618.5883788098547
2016-03-18,1625.675659520499
2016-03-21,1633.9174936423685
2016-03-22,1643.135203663159
2016-03-23,1639.3493379602585
2016-03-24,1640.431724668982
2016-03-25,1641.8610250724055
2016-03-28,1631.2538054421282
2016-03-29,1659.1776620432784
2016-03-30,1646.9192148227496
2016-03-31,1639.2850034867206
2016-04-01,1652.8496047298681
2016-04-04,1642.441549168171
2016-04-05,1624.1488075934676
2016-04-06,1640.800011794592
2016-04-07,1620.8042291081483
2016-04-08,1620.0310003824527
2016-04-11,1611.9938524030163
2016-04-12,1629.6276855033293
2016-04-13,1667.8969580265748
2016-04-14,1672.506436821458
2016-04-15,1659.9212312759062
2016-04-18,1657.6847604079117
2016-04-19,1647.0486656842713
2016-04-20,1656.2944799950403
2016-04-21,1661.0661103509865
2016-04-22,1641.1083600445845
2016-04-25,1635.0307723530448
2016-04-26,1624.149715342524
2016-04-27,1612.1259049444495
2016-04-28,1593.4828572114795
2016-04-29,1562.1236876885584
2016-05-02,1559.167039988595
2016-05-03,1545.6263576635163
2016-05-04,1541.4566265882206
2016-05-05,1553.7085618635638
2016-05-06,1559.022156884955
2016-05-09,1562.987480740958
2016-05-10,1581.532215556928
2016-05-11,1568.0957828568646
2016-05-12,1565.2535349250682
2016-05-13,1574.283118221131
2016-05-16,1590.7684955285988
2016-05-17,1576.9310932783421
2016-05-18,1592.7804633974326
2016-05-19,1592.9580605133897
2016-05-20,1610.8718003936017
2016-05-23,1612.6094231036034
2016-05-24,1647.7488821436154
2016-05-25,1662.1831654936052
2016-05-26,1660.4051165985134
2016-05-27,1677.5013190001794
2016-05-30,1677.2545865902978
2016-05-31,1682.1986255281604
2016-06-01,1672.5840025953717
2016-06-02,1672.4039099287518
2016-06-03,1642.8349614409465
2016-06-06,1642.1246467556687
2016-06-07,1648.3048942762184
2016-06-08,1648.1116829348628
2016-06-09,1655.2180929892304
2016-06-10,1639.4446220135105
2016-06-13,1622.2853305159265
2016-06-14,1633.8068010208221
2016-06-15,1629.4094315498076
2016-06-16,1642.422815555627
2016-06-17,1617.1280724373144
2016-06-20,1619.1768690806487
2016-06-21,1638.7611510959946
2016-06-22,1630.1597726968353
2016-06-23,1644.1301742193841
2016-06-24,1603.9577521842696
2016-06-27,1583.5447247962634
2016-06-28,1602.2018570643233
2016-06-29,1624.1263932795941
2016-06-30,1639.0456858662594
2016-07-01,1638.435664409837
2016-07-04,1637.1427320425794
2016-07-05,1629.1327917822814
2016-07-06,1638.3508182772593
2016-07-07,1642.8349775033969
2016-07-08,1675.8315114729912
2016-07-11,1688.994790128751
2016-07-12,1702.5694786066772
2016-07-13,1698.0892013219975
2016-07-14,1711.362264480629
2016-07-15,1713.544243667437
2016-07-18,1728.6712936283632
2016-07-19,1737.3324930777987
2016-07-20,1760.0034087550337
2016-07-21,1755.12856977429
2016-07-22,1765.6619627153023
2016-07-25,1764.4615949764532
2016-07-26,1769.0963312940978
2016-07-27,1780.4479432325516
2016-07-28,1770.9204916907734
2016-07-29,1761.4168702660245
2016-08-01,1766.8150883616786
2016-08-02,1744.419000007059
2016-08-03,1755.7169581471214
2016-08-04,1772.2348563394257
2016-08-05,1799.9518774496723
2016-08-08,1800.8630356769158
2016-08-09,1802.2513936380453
2016-08-10,1789.8761409879828
2016-08-11,1793.7544703298427
2016-08-12,1793.3411799225976
2016-08-15,1798.7948771244469
2016-08-16,1779.3609043484155
2016-08-17,1776.418297091227
2016-08-18,1769.0869916980296
2016-08-19,1773.6351771516877
2016-08-22,1771.6433255523145
2016-08-23,1779.111362584129
2016-08-24,1781.6713711436403
2016-08-25,1778.450593751308
2016-08-26,1779.9409099342647
2016-08-29,1802.051420294525
2016-08-30,1801.9926217766997
2016-08-31,1801.5661992072087
2016-09-01,1800.5930530959408
2016-09-02,1811.3696230787846
2016-09-05,1814.5988862484119
2016-09-06,1808.7417034433997
2016-09-07,1813.122301732986
2016-09-08,1794.4297700842842
2016-09-09,1764.5316919240802
2016-09-12,1785.756612648639
2016-09-13,1771.2808975652313
2016-09-14,1778.0832770580744
2016-09-15,1805.8883961939168
2016-09-16,1813.4134779107853
2016-09-19,1809.404544507312
2016-09-20,1811.9425344629617
2016-09-21,1836.8153675999033
2016-09-22,1833.0783235778458
2016-09-23,1820.1891398727319
2016-09-26,1800.8283371803943
2016-09-27,1830.465398892088
2016-09-28,1836.6065395119454
2016-09-29,1823.3559693426532
2016-09-30,1831.2314206662334
2016-10-03,1828.9777589117834
2016-10-04,1835.8504704001884
2016-10-05,1836.6720317807337
2016-10-06,1843.2657426372784
2016-10-07,1838.4006122243397
2016-10-10,1851.9224452776987
2016-10-11,1846.7248302961586
2016-10-12,1849.3383590205522
2016-10-13,1836.0928027777045
2016-10-14,1847.1389265388593
2016-10-17,1845.2262163808941
2016-10-18,1861.1862552721868
2016-10-19,1863.7235869226097
2016-10-20,1866.7104696453378
2016-10-21,1884.5485724917892
2016-10-24,1900.2539116913686
2016-10-25,1897.7008877212745
