Date,MSCI World Select Blockchain & Digital Assets Economy Tilted Index
2015-08-27,953.7508762947715
2015-08-28,957.7488804121433
2015-08-31,951.5256749402175
2015-09-01,920.1047585363503
2015-09-02,932.7532195647459
2015-09-03,949.6635385043639
2015-09-04,931.8490805724724
2015-09-07,929.6005128232919
2015-09-08,947.4516427701245
2015-09-09,945.7592267277782
2015-09-10,941.0461600518715
2015-09-11,937.9377977569494
2015-09-14,934.4029410035513
2015-09-15,944.0555133878618
2015-09-16,952.3672311201226
2015-09-17,950.2518630669985
2015-09-18,932.7609664754372
2015-09-21,948.4602673859539
2015-09-22,937.9764925911912
2015-09-23,935.5483570264614
2015-09-24,919.084021715573
2015-09-25,932.5913938287689
2015-09-28,909.7459244314588
2015-09-29,906.2871264749863
2015-09-30,930.1048712730486
2015-10-01,928.776163855935
2015-10-02,934.6869304192915
2015-10-05,958.6112031731875
2015-10-06,956.9559490117045
2015-10-07,967.440398805171
2015-10-08,970.2091415373285
2015-10-09,967.7775460387861
2015-10-12,967.6199449825546
2015-10-13,960.6596047254803
2015-10-14,953.8678069344694
2015-10-15,970.6752490204872
2015-10-16,976.8569376502337
2015-10-19,981.9752486755057
2015-10-20,977.3911525476502
2015-10-21,972.670102023435
2015-10-22,1002.7588719618115
2015-10-23,1024.0817157004153
2015-10-26,1022.3779514343032
2015-10-27,1017.9593266511006
2015-10-28,1027.5492949639931
2015-10-29,1030.4876037463655
2015-10-30,1021.6117130226702
2015-11-02,1027.3477685233743
2015-11-03,1037.46825237837
2015-11-04,1044.6494457275408
2015-11-05,1042.7209355661253
2015-11-06,1058.0469844251843
2015-11-09,1049.702808481423
2015-11-10,1053.9747921552398
2015-11-11,1050.4423522889058
2015-11-12,1035.6238101103143
2015-11-13,1027.1833795573755
2015-11-16,1037.6397877439322
2015-11-17,1049.8979533602726
2015-11-18,1061.6761153095563
2015-11-19,1058.8881723203947
2015-11-20,1064.590967740048
2015-11-23,1066.7292583988562
2015-11-24,1063.9262157947353
2015-11-25,1068.821903573148
2015-11-26,1070.0949218770484
2015-11-27,1072.3096279887056
2015-11-30,1073.0210928543665
2015-12-01,1078.468832705531
2015-12-02,1072.9136116357088
2015-12-03,1031.9927056605954
2015-12-04,1042.1982156001006
2015-12-07,1039.1811023815176
2015-12-08,1029.9299977876587
2015-12-09,1015.8488213582134
2015-12-10,1018.7477699750484
2015-12-11,996.7682497361246
2015-12-14,992.8171519780612
2015-12-15,1013.2191718789521
2015-12-16,1023.2053943971533
2015-12-17,1024.2681058547525
2015-12-18,1008.3730696434867
2015-12-21,1007.1762929772116
2015-12-22,1009.9283864820665
2015-12-23,1030.539239122495
2015-12-24,1024.1662347369577
2015-12-25,1023.8249060872655
2015-12-28,1021.0984060251033
2015-12-29,1037.1828253105548
2015-12-30,1029.864257682535
2015-12-31,1025.240599050783
2016-01-01,1025.240599050783
2016-01-04,1010.2638437093115
2016-01-05,1018.7084913831795
2016-01-06,1001.9021725150267
2016-01-07,971.7557967891391
2016-01-08,954.7795453111104
2016-01-11,958.775391753902
2016-01-12,965.0213482779
2016-01-13,948.9616248231151
2016-01-14,954.4599706943783
2016-01-15,925.2069105143515
2016-01-18,928.2932568966111
2016-01-19,928.5567676030416
2016-01-20,913.4313336900769
2016-01-21,925.7885387540354
2016-01-22,948.419967824531
2016-01-25,938.2718002355381
2016-01-26,946.1157109934421
2016-01-27,940.0250724642823
2016-01-28,935.8562624834614
2016-01-29,970.2696994483202
2016-02-01,966.0313560127447
2016-02-02,947.3658373091162
2016-02-03,936.3993373808925
2016-02-04,931.1071038211334
2016-02-05,914.0280218514553
2016-02-08,896.4295265737483
2016-02-09,878.6953431772249
2016-02-10,887.696818952782
2016-02-11,867.3392748244967
2016-02-12,886.9012845473547
2016-02-15,903.2442751453372
2016-02-16,914.8185835867216
2016-02-17,930.9537346089826
2016-02-18,934.8379242859617
2016-02-19,931.8917092063498
2016-02-22,951.3376789883027
2016-02-23,940.9726569582976
2016-02-24,939.1115293127222
2016-02-25,949.8509281152965
2016-02-26,960.3410431145448
2016-02-29,961.174182535943
2016-03-01,981.5923784979723
2016-03-02,990.934570390792
2016-03-03,986.0663405568042
2016-03-04,983.8945855536053
2016-03-07,984.6171344742036
2016-03-08,968.2554436074679
2016-03-09,975.5037529801077
2016-03-10,962.8157000869066
2016-03-11,979.1910632210408
2016-03-14,984.3633626632441
2016-03-15,980.2893038650311
2016-03-16,987.0449468063181
2016-03-17,976.9294106957304
2016-03-18,982.5728775158327
2016-03-21,985.5223293302091
2016-03-22,988.2602373316512
2016-03-23,986.680706830174
2016-03-24,982.1422858735297
2016-03-25,982.8689250474115
2016-03-28,980.1246018549929
2016-03-29,990.2244246784455
2016-03-30,984.9146228632552
2016-03-31,978.4724752844947
2016-04-01,981.6474624232254
2016-04-04,977.1096473157534
2016-04-05,965.8192764185079
2016-04-06,974.6549707365433
2016-04-07,965.7402791435461
2016-04-08,969.3738556263282
2016-04-11,965.9987972048232
2016-04-12,977.5727753997211
2016-04-13,999.5955762736595
2016-04-14,1004.2060179131938
2016-04-15,1000.2895019823387
2016-04-18,1001.8954589686564
2016-04-19,1004.865298354955
2016-04-20,1010.9773328085689
2016-04-21,1012.5694110267569
2016-04-22,1013.9442728412323
2016-04-25,1008.7140716749955
2016-04-26,1007.4151602315973
2016-04-27,1009.3739510333298
2016-04-28,1000.2256673694056
2016-04-29,982.4891628810079
2016-05-02,982.0295833718508
2016-05-03,971.4945532381872
2016-05-04,965.1441884034001
2016-05-05,972.5697689069478
2016-05-06,973.0181811581689
2016-05-09,975.1285702888821
2016-05-10,987.0341804180921
2016-05-11,978.1025821741832
2016-05-12,978.5228550263216
2016-05-13,985.2943019397079
2016-05-16,991.2162628668179
2016-05-17,986.2857055026238
2016-05-18,992.8081360459797
2016-05-19,991.6419948233504
2016-05-20,999.7251051777223
2016-05-23,999.2845841776235
2016-05-24,1017.7434439086215
2016-05-25,1026.053220856878
2016-05-26,1024.0715263083803
2016-05-27,1032.1632218113205
2016-05-30,1031.951564315158
2016-05-31,1031.2685633338067
2016-06-01,1027.7416134916382
2016-06-02,1030.4881989191458
2016-06-03,1016.1362797196092
2016-06-06,1016.9723519824919
2016-06-07,1022.1002703662062
2016-06-08,1022.154165992882
2016-06-09,1023.007762195025
2016-06-10,1011.7966999695792
2016-06-13,1001.0165809561029
2016-06-14,1002.6475750121257
2016-06-15,1001.3038602782835
2016-06-16,1007.2118703416164
2016-06-17,1000.339168865372
2016-06-20,1008.0032792532407
2016-06-21,1015.9522931874479
2016-06-22,1013.6283828427461
2016-06-23,1023.1910323240569
2016-06-24,994.6478798434517
2016-06-27,984.2179115929141
2016-06-28,995.1756568977623
2016-06-29,1011.6575946543551
2016-06-30,1020.8445615388176
2016-07-01,1022.1483757235371
2016-07-04,1021.9594450414578
2016-07-05,1016.5945712848711
2016-07-06,1017.5424638677368
2016-07-07,1021.0500461510858
2016-07-08,1038.5402750168716
2016-07-11,1046.5994811557712
2016-07-12,1054.167399495041
2016-07-13,1053.3995227653954
2016-07-14,1059.4328238765224
2016-07-15,1059.892821325353
2016-07-18,1062.5167160108751
2016-07-19,1066.247858164275
2016-07-20,1073.0359662903472
2016-07-21,1070.377932477626
2016-07-22,1073.6915710188632
2016-07-25,1072.865117417163
2016-07-26,1074.2896305492884
2016-07-27,1073.1695694467746
2016-07-28,1066.6476364193322
2016-07-29,1064.1138496445526
2016-08-01,1063.0762134313975
2016-08-02,1051.127085921334
2016-08-03,1054.824692000612
2016-08-04,1063.00587708384
2016-08-05,1076.674637432448
2016-08-08,1077.943838935328
2016-08-09,1079.341219465221
2016-08-10,1073.0750323641423
2016-08-11,1077.666872234349
2016-08-12,1079.6405945280528
2016-08-15,1080.528171102199
2016-08-16,1069.8439161042118
2016-08-17,1067.9467480837804
2016-08-18,1067.869817299231
2016-08-19,1066.276130163111
2016-08-22,1067.147724029749
2016-08-23,1071.4650189617316
2016-08-24,1073.0666084254656
2016-08-25,1067.9237186324895
2016-08-26,1068.7072357503703
2016-08-29,1079.6725393905347
2016-08-30,1080.0828029174738
2016-08-31,1079.4827406997244
2016-09-01,1077.3864113723523
2016-09-02,1086.5641585916424
2016-09-05,1089.6270792424648
2016-09-06,1086.123210841832
2016-09-07,1087.3401959761115
2016-09-08,1083.2275329137076
2016-09-09,1064.9638739436798
2016-09-12,1072.0839039387158
2016-09-13,1058.0562630776374
2016-09-14,1056.562842762918
2016-09-15,1066.9417575734822
2016-09-16,1071.0425079050096
2016-09-19,1072.6322243400996
2016-09-20,1073.1478503145763
2016-09-21,1088.09788869135
2016-09-22,1088.869338194495
2016-09-23,1084.0956278039832
2016-09-26,1070.7067479605314
2016-09-27,1083.0207589266556
2016-09-28,1088.009060328729
2016-09-29,1080.1392103507042
2016-09-30,1084.9648296033554
2016-10-03,1084.7280222583142
2016-10-04,1087.2079481953772
2016-10-05,1086.351017896865
2016-10-06,1087.7672578171828
2016-10-07,1082.5201664452966
2016-10-10,1088.4265068795557
2016-10-11,1084.7329080361453
2016-10-12,1086.8034065783274
2016-10-13,1080.4464548778517
2016-10-14,1086.4856469835277
2016-10-17,1084.1801981211104
2016-10-18,1094.2024136351108
2016-10-19,1096.4847330197201
2016-10-20,1099.6485275832224
2016-10-21,1106.348605155764
2016-10-24,1110.152948912195
2016-10-25,1109.1579293595692
2016-10-26,1101.8033607065643
2016-10-27,1097.7438475027968
2016-10-28,1095.8643473882798
2016-10-31,1093.967487716961
2016-11-01,1079.3352754492716
2016-11-02,1064.9732972491709
2016-11-03,1063.6594441744205
2016-11-04,1056.0413619577316
2016-11-07,1084.0421218485747
2016-11-08,1086.8053401358263
2016-11-09,1098.5033026110598
2016-11-10,1104.1389610513786
2016-11-11,1116.2702545896482
2016-11-14,1122.6615218700354
2016-11-15,1130.4097943539864
2016-11-16,1138.767150239759
2016-11-17,1145.3402989208096
2016-11-18,1151.3357574693082
2016-11-21,1154.2551419533604
2016-11-22,1159.2558382250638
2016-11-23,1162.765930592284
2016-11-24,1161.256868440559
2016-11-25,1162.3181757403345
2016-11-28,1158.8497262073738
2016-11-29,1156.2469087343954
2016-11-30,1152.5384347855643
2016-12-01,1143.2271743790413
2016-12-02,1140.1042290502414
2016-12-05,1141.6250685217594
2016-12-06,1146.5797933628473
2016-12-07,1159.28236586755
2016-12-08,1178.145098761855
2016-12-09,1189.613432421563
2016-12-12,1180.793945346888
2016-12-13,1186.8842713094891
2016-12-14,1181.738868264644
2016-12-15,1207.6480835241746
2016-12-16,1206.3729724627578
2016-12-19,1206.73326509274
2016-12-20,1218.2679955933602
2016-12-21,1211.2567009019806
2016-12-22,1206.9632572934217
2016-12-23,1208.7277047022412
2016-12-26,1208.3637264545937
2016-12-27,1213.4448380391993
2016-12-28,1210.9524056545963
2016-12-29,1202.7466994008423
2016-12-30,1191.8990820541583
2017-01-02,1192.9143719172043
2017-01-03,1214.4890036133893
2017-01-04,1214.4564836369648
2017-01-05,1204.0995458682107
2017-01-06,1209.6700558137425
2017-01-09,1210.2284489127858
2017-01-10,1206.6436854209012
2017-01-11,1220.685289814233
2017-01-12,1201.5256790310932
2017-01-13,1207.8889999243574
2017-01-16,1207.7605645333465
2017-01-17,1195.3411298294325
2017-01-18,1198.0860856416746
2017-01-19,1202.7056683374838
2017-01-20,1199.5073465486732
2017-01-23,1191.4408493744531
2017-01-24,1199.2236544571604
2017-01-25,1209.8189780229081
2017-01-26,1215.1855819442426
2017-01-27,1212.1622271800434
2017-01-30,1206.54429432443
2017-01-31,1191.1065699177607
2017-02-01,1196.8749798608128
2017-02-02,1194.762700828639
2017-02-03,1204.4021718301913
2017-02-06,1207.134926834749
2017-02-07,1213.470081593213
2017-02-08,1214.2107217480568
2017-02-09,1220.8504434821218
2017-02-10,1228.2240991419874
2017-02-13,1236.0064984623073
2017-02-14,1241.6080879568922
2017-02-15,1247.269673339655
2017-02-16,1240.357517501506
2017-02-17,1245.3396892954042
2017-02-20,1246.5171668096527
2017-02-21,1262.5867093931442
2017-02-22,1260.5757829818597
2017-02-23,1253.1962768978738
2017-02-24,1255.4760454562525
2017-02-27,1251.2749835323411
2017-02-28,1245.682412632549
2017-03-01,1267.1528333882782
2017-03-02,1261.9460515554988
2017-03-03,1255.3847141814508
2017-03-06,1248.698257162226
2017-03-07,1248.6150380006202
2017-03-08,1248.8142788310242
2017-03-09,1247.162457794793
2017-03-10,1246.3862678950788
2017-03-13,1248.7661041816916
2017-03-14,1245.7626603041508
2017-03-15,1254.2365669320322
2017-03-16,1247.2946753740466
2017-03-17,1247.361860857258
2017-03-20,1247.9807639932683
2017-03-21,1228.8226375040854
2017-03-22,1230.4454901341333
2017-03-23,1232.2912668948893
2017-03-24,1230.5351973663921
2017-03-27,1221.4406624429553
2017-03-28,1231.018113569406
2017-03-29,1244.192331681065
2017-03-30,1249.659899955448
2017-03-31,1251.9076803118041
2017-04-03,1254.0814395003345
2017-04-04,1249.7467785821186
2017-04-05,1247.1403162542776
2017-04-06,1246.0600594351574
2017-04-07,1250.8032216059971
2017-04-10,1251.5197557456338
2017-04-11,1248.4914747996302
2017-04-12,1244.5965519765816
2017-04-13,1236.9357253243525
2017-04-14,1236.4766432422296
2017-04-17,1243.3728538388084
2017-04-18,1235.852597748792
2017-04-19,1233.238347327334
2017-04-20,1236.94349181225
2017-04-21,1243.5530907115804
2017-04-24,1243.4472700637614
2017-04-25,1243.5335452376778
2017-04-26,1248.4005947778442
2017-04-27,1254.924385392205
2017-04-28,1248.0689226247605
2017-05-01,1248.8615235804168
2017-05-02,1245.5627512160158
2017-05-03,1243.6185841833603
2017-05-04,1240.681685368203
2017-05-05,1242.0136728055618
2017-05-08,1247.9806556592641
2017-05-09,1251.1575846141463
2017-05-10,1262.6178477518342
2017-05-11,1262.424768892805
2017-05-12,1257.9521808432223
2017-05-15,1259.9416502527192
2017-05-16,1255.726627646993
2017-05-17,1226.6390236131167
2017-05-18,1229.3318314114088
2017-05-19,1231.657925919672
2017-05-22,1233.20201315245
2017-05-23,1234.4130929224657
2017-05-24,1242.3536035220884
2017-05-25,1243.966739765885
2017-05-26,1247.6620063226705
2017-05-29,1248.2153750949662
2017-05-30,1248.496898434569
2017-05-31,1243.83760284308
2017-06-01,1252.7233278522347
2017-06-02,1255.5029720399984
2017-06-05,1258.0371249241125
2017-06-06,1254.86937753157
2017-06-07,1257.4647998459136
2017-06-08,1264.3977000517443
2017-06-09,1259.4678002012286
2017-06-12,1251.9067854710477
2017-06-13,1257.925883799632
2017-06-14,1249.8821957858972
2017-06-15,1256.0336565434307
2017-06-16,1253.5602823509048
2017-06-19,1269.5753621398947
2017-06-20,1267.0687906341511
2017-06-21,1268.9889273500837
2017-06-22,1269.2900261742025
2017-06-23,1266.3015971436157
2017-06-26,1265.5486306826863
2017-06-27,1244.9089608869633
2017-06-28,1248.2967134891403
2017-06-29,1228.8144550460881
2017-06-30,1228.8906597679845
2017-07-03,1231.3154655150192
2017-07-04,1232.2474710775316
2017-07-05,1241.8527976608225
2017-07-06,1225.482107941544
2017-07-07,1233.0840539970586
2017-07-10,1239.3747989110889
2017-07-11,1236.9767386204494
2017-07-12,1250.989187992461
2017-07-13,1252.8208008227934
2017-07-14,1255.8658516064165
2017-07-17,1253.0718651008494
2017-07-18,1241.8392994592632
2017-07-19,1253.7079118140393
2017-07-20,1244.9893305503836
2017-07-21,1240.528319692199
2017-07-24,1241.4031439936414
2017-07-25,1241.756840959705
2017-07-26,1248.9921274011474
2017-07-27,1241.8048505925722
2017-07-28,1231.6148841401023
2017-07-31,1226.184318851874
2017-08-01,1231.645609787195
2017-08-02,1224.5985035613128
2017-08-03,1221.6008794159945
2017-08-04,1234.6200501605786
2017-08-07,1235.3045140032036
2017-08-08,1237.2068547990623
2017-08-09,1234.2380017354778
2017-08-10,1215.7359925238845
2017-08-11,1210.3084603032412
2017-08-14,1225.1798603489426
2017-08-15,1231.1548801235635
2017-08-16,1235.335380868595
2017-08-17,1218.002948365149
2017-08-18,1214.3855646663817
2017-08-21,1207.8434698489962
2017-08-22,1223.3005772428553
2017-08-23,1217.6168592382157
2017-08-24,1217.5749790805946
2017-08-25,1209.255951769109
2017-08-28,1202.8569252704945
2017-08-29,1195.5842565748906
2017-08-30,1210.5953383982144
2017-08-31,1221.6976563058859
2017-09-01,1226.463951103514
2017-09-04,1221.8584125524142
2017-09-05,1213.4853625665235
2017-09-06,1214.2680279248186
2017-09-07,1210.9233918487807
2017-09-08,1207.0232430530948
2017-09-11,1224.2929562256702
2017-09-12,1230.2726201051146
2017-09-13,1233.0382700302007
2017-09-14,1237.1836500232941
2017-09-15,1232.4287351837588
2017-09-18,1238.3221383929254
2017-09-19,1239.852145302915
2017-09-20,1240.1878430009622
2017-09-21,1241.866478354491
2017-09-22,1238.9916103357225
2017-09-25,1241.08843678528
2017-09-26,1248.3309314785843
2017-09-27,1258.3690067081268
2017-09-28,1255.830849607338
2017-09-29,1257.7381656707873
2017-10-02,1270.3022905475366
2017-10-03,1273.3620124876907
2017-10-04,1273.157372002905
2017-10-05,1283.2848091564526
2017-10-06,1280.8454081699306
2017-10-09,1281.9560635959244
2017-10-10,1278.2476322064417
2017-10-11,1279.2218690325885
2017-10-12,1281.047200413566
2017-10-13,1285.4152723065822
2017-10-16,1289.913651366383
2017-10-17,1292.958942700655
2017-10-18,1291.9611696624002
2017-10-19,1284.5272946559433
2017-10-20,1295.5574743857233
2017-10-23,1297.3295322630186
2017-10-24,1297.808098633477
2017-10-25,1283.1988071871517
2017-10-26,1296.835651255363
2017-10-27,1319.0864696135816
2017-10-30,1312.299223063333
2017-10-31,1314.023824137436
2017-11-01,1320.1979082911885
2017-11-02,1315.067027853382
2017-11-03,1324.4376526764552
2017-11-06,1332.8559042586678
2017-11-07,1334.2214107093207
2017-11-08,1334.3228311585135
2017-11-09,1321.162217863396
2017-11-10,1318.5885907516167
2017-11-13,1315.5919813831092
2017-11-14,1304.2329587933866
2017-11-15,1290.5961496739194
2017-11-16,1306.5203844667294
2017-11-17,1301.880915645617
2017-11-20,1308.1193103644775
2017-11-21,1319.7975636872943
2017-11-22,1313.0812937482735
2017-11-23,1308.5623406650911
2017-11-24,1303.4735019237294
2017-11-27,1302.7768901926584
2017-11-28,1312.6816579227914
2017-11-29,1302.9289942278308
2017-11-30,1306.3638551986473
2017-12-01,1306.163539914278
2017-12-04,1299.9567202749713
2017-12-05,1298.4454548254623
2017-12-06,1300.9039278115974
2017-12-07,1306.3665958662787
2017-12-08,1315.8665446720215
2017-12-11,1316.3052797399969
2017-12-12,1322.8839603895215
2017-12-13,1320.4941218925383
2017-12-14,1314.8224198355883
2017-12-15,1323.281348126629
2017-12-18,1331.5365900609052
2017-12-19,1327.83747864158
2017-12-20,1319.16773353674
2017-12-21,1322.8106137610926
2017-12-22,1323.6183260725807
2017-12-25,1323.796469597325
2017-12-26,1319.6949178856607
2017-12-27,1319.2775209012188
2017-12-28,1316.860193991155
2017-12-29,1305.1288197591039
2018-01-01,1305.1401408745637
2018-01-02,1310.8852945141944
2018-01-03,1323.0533689137858
2018-01-04,1328.5803506564187
2018-01-05,1343.720876005052
2018-01-08,1353.9604440358887
2018-01-09,1359.8242932624091
2018-01-10,1353.6147867389477
2018-01-11,1353.1456160053867
2018-01-12,1349.2913521554528
2018-01-15,1339.611192789285
2018-01-16,1339.4750037906813
2018-01-17,1348.9719984140872
2018-01-18,1349.5553960727
2018-01-19,1358.8574204871002
2018-01-22,1364.4578664212736
2018-01-23,1366.6546783828474
2018-01-24,1355.1095654026662
2018-01-25,1341.2091511210324
2018-01-26,1363.6755228253116
2018-01-29,1364.4656855871165
2018-01-30,1346.4479176895513
2018-01-31,1345.0736521775964
2018-02-01,1338.7689809802841
2018-02-02,1315.1696939979727
2018-02-05,1271.94071519918
2018-02-06,1281.993780249127
2018-02-07,1287.0576077004157
2018-02-08,1252.6760343442843
2018-02-09,1263.8200582283434
2018-02-12,1276.4642552862022
2018-02-13,1271.987391228617
2018-02-14,1285.3384510496755
2018-02-15,1293.8588380864392
2018-02-16,1299.4626373096442
2018-02-19,1303.9658305460785
2018-02-20,1307.3886859561146
2018-02-21,1302.4899314503218
2018-02-22,1301.8857990924766
2018-02-23,1321.5437538384376
2018-02-26,1334.9183705397215
2018-02-27,1330.773717606293
2018-02-28,1325.3166993219468
2018-03-01,1309.4913634781942
2018-03-02,1299.862702019768
2018-03-05,1309.639867642015
2018-03-06,1309.1854401506105
2018-03-07,1310.6446027824366
2018-03-08,1323.8069335820758
2018-03-09,1339.467534299877
2018-03-12,1341.9790231179788
2018-03-13,1327.3233058335616
2018-03-14,1326.8625110948149
2018-03-15,1330.1350200958807
2018-03-16,1335.5362182565045
2018-03-19,1314.989697067908
2018-03-20,1324.4271561706248
2018-03-21,1323.0604617909023
2018-03-22,1294.3056734743268
2018-03-23,1264.5400069174136
2018-03-26,1279.8704356402623
2018-03-27,1269.582688492163
2018-03-28,1267.4897893473762
2018-03-29,1288.3622736931363
2018-03-30,1289.0175524557037
2018-04-02,1265.6385743008427
2018-04-03,1276.4309063483333
2018-04-04,1282.5025924852173
2018-04-05,1301.279268256602
2018-04-06,1275.411607302137
2018-04-09,1275.917721714416
2018-04-10,1292.8116558916056
2018-04-11,1284.2664910494875
2018-04-12,1300.1704781232734
2018-04-13,1295.8395106185737
2018-04-16,1298.9260644289018
2018-04-17,1316.3127624237588
2018-04-18,1315.748915319221
2018-04-19,1309.0009287756147
2018-04-20,1307.3825764420465
2018-04-23,1310.8687398377754
2018-04-24,1300.999027542814
2018-04-25,1300.3862152682188
2018-04-26,1324.2170287398098
2018-04-27,1326.2152320371047
2018-04-30,1322.600642309835
2018-05-01,1334.5412988156477
2018-05-02,1333.2093663409553
2018-05-03,1333.2587980715307
2018-05-04,1349.5373227649704
2018-05-07,1358.9404941915027
2018-05-08,1367.3096550845014
2018-05-09,1379.7116200187927
2018-05-10,1388.752425692218
2018-05-11,1384.9625088510925
2018-05-14,1384.5713689271943
2018-05-15,1385.8755746965714
2018-05-16,1398.354914576447
2018-05-17,1399.3112164084303
2018-05-18,1400.2689854744121
2018-05-21,1408.9418217806137
2018-05-22,1403.9170028527333
2018-05-23,1411.4872218351195
2018-05-24,1406.6283015010686
2018-05-25,1411.9644503096072
2018-05-28,1414.2203285334976
2018-05-29,1405.6023874270024
2018-05-30,1412.6362090172208
2018-05-31,1401.038838942456
2018-06-01,1417.1145206724236
2018-06-04,1425.1336270671038
2018-06-05,1428.133793086236
2018-06-06,1428.74239929294
2018-06-07,1418.2076423159635
2018-06-08,1427.3213828292287
2018-06-11,1425.36455445735
2018-06-12,1431.0493858704858
2018-06-13,1430.2696838384447
2018-06-14,1448.2810358836439
2018-06-15,1448.2466885777567
2018-06-18,1448.4354453692606
2018-06-19,1443.104022299113
2018-06-20,1446.9412058194453
2018-06-21,1432.926156439516
2018-06-22,1432.0925858684566
2018-06-25,1399.8653975952823
2018-06-26,1406.8110044502898
2018-06-27,1402.1163884003024
2018-06-28,1411.4371283832502
2018-06-29,1403.9733245927878
2018-07-02,1411.4844098764854
2018-07-03,1403.0504170966676
2018-07-04,1403.7260089388049
2018-07-05,1410.4073192175035
2018-07-06,1418.9700425519522
2018-07-09,1430.2484494345292
2018-07-10,1437.922458824066
2018-07-11,1426.7410654677874
2018-07-12,1444.4104513018478
2018-07-13,1445.8066504202375
2018-07-16,1439.6444670934388
2018-07-17,1449.402496471345
2018-07-18,1457.0710995439017
2018-07-19,1456.9293418698342
2018-07-20,1446.8854962255293
2018-07-23,1449.2749250958643
2018-07-24,1453.44897284657
2018-07-25,1467.3814873743522
2018-07-26,1476.2181214460297
2018-07-27,1469.985518101739
