Date,MSCI Pharmaceuticals Fixed Basket Top 16 Select Equal Weighted Index
2016-01-04,966.9088977761928
2016-01-05,981.1895080054493
2016-01-06,972.3941845551816
2016-01-07,943.4134403091055
2016-01-08,925.1393480396257
2016-01-11,912.4891565900479
2016-01-12,921.283425699264
2016-01-13,904.3969542574343
2016-01-14,918.4764290477965
2016-01-15,895.5866133120587
2016-01-18,900.7158469535973
2016-01-19,901.0050293560428
2016-01-20,897.0708952548902
2016-01-21,904.1961815953237
2016-01-22,923.65816702343
2016-01-25,918.5773688701333
2016-01-26,921.1422682611112
2016-01-27,911.9635666789073
2016-01-28,885.4207768322987
2016-01-29,901.1655347373414
2016-02-01,897.5249722487254
2016-02-02,885.3047175599253
2016-02-03,877.5409128230532
2016-02-04,854.5921068078974
2016-02-05,840.4671445217091
2016-02-08,824.1466711342798
2016-02-09,812.1424989440501
2016-02-10,825.967170336334
2016-02-11,804.6617553939407
2016-02-12,823.1727832547288
2016-02-15,838.1984931980658
2016-02-16,845.4573333651289
2016-02-17,857.5101886219142
2016-02-18,859.1188429722539
2016-02-19,856.1354186734147
2016-02-22,868.7092416711629
2016-02-23,861.4345310448338
2016-02-24,856.6623167488966
2016-02-25,871.2501868818658
2016-02-26,877.912840755558
2016-02-29,869.87938266935
2016-03-01,890.1052683905464
2016-03-02,895.5229875949896
2016-03-03,877.7595965558894
2016-03-04,876.5213490618119
2016-03-07,885.367475667069
2016-03-08,872.321529804791
2016-03-09,869.7718453932994
2016-03-10,856.7383945463849
2016-03-11,869.5862955597472
2016-03-14,873.6929259401486
2016-03-15,859.9206843383861
2016-03-16,857.0971343243276
2016-03-17,835.169309888752
2016-03-18,839.9751411077194
2016-03-21,846.4949281079731
2016-03-22,857.3062236140455
2016-03-23,849.7271420320056
2016-03-24,847.3219308188477
2016-03-25,847.3219308188476
2016-03-28,842.8855981358778
2016-03-29,850.1241993790717
2016-03-30,841.3542070065539
2016-03-31,837.4864225911068
2016-04-01,849.743309238164
2016-04-04,862.2184660480868
2016-04-05,859.5213879820794
2016-04-06,886.8707645589232
2016-04-07,881.363526084578
2016-04-08,875.5728747173749
2016-04-11,869.1976496750217
2016-04-12,877.8506961221593
2016-04-13,891.1955018724547
2016-04-14,897.769772746738
2016-04-15,892.8879968315895
2016-04-18,901.1837523476396
2016-04-19,903.0045863603455
2016-04-20,904.2622849935975
2016-04-21,913.9429501959527
2016-04-22,917.6796827541799
2016-04-25,913.799895729851
2016-04-26,903.6287222021535
2016-04-27,901.526274122579
2016-04-28,903.7590179927635
2016-04-29,876.990245275517
2016-05-02,875.4369387245562
2016-05-03,869.3093299695387
2016-05-04,857.0323779878407
2016-05-05,869.0640605296625
2016-05-06,862.8298087605489
2016-05-09,878.8941627222335
2016-05-10,886.3834509331099
2016-05-11,873.2109390530544
2016-05-12,869.8848655164295
2016-05-13,878.4280061095777
2016-05-16,884.4815944530766
2016-05-17,876.0298346233027
2016-05-18,882.7171538587281
2016-05-19,878.2657618719936
2016-05-20,889.0964501357887
2016-05-23,889.8459875485473
2016-05-24,909.1752361605064
2016-05-25,919.4416578721836
2016-05-26,916.4080055618966
2016-05-27,924.7323111856824
2016-05-30,924.6237508599863
2016-05-31,926.6551440323208
2016-06-01,925.2444558253021
2016-06-02,932.898619500353
2016-06-03,918.2366574688637
2016-06-06,920.9881447774766
2016-06-07,921.9235470444543
2016-06-08,914.5672729808481
2016-06-09,910.567892121965
2016-06-10,899.060012642941
2016-06-13,889.4344662186693
2016-06-14,886.8570195592453
2016-06-15,885.4483996764574
2016-06-16,887.5540585792581
2016-06-17,875.8786591493315
2016-06-20,881.9533638279281
2016-06-21,884.3600418379878
2016-06-22,888.9154480329197
2016-06-23,893.8966135958075
2016-06-24,881.0916745882504
2016-06-27,879.5825030574546
2016-06-28,898.5787337700051
2016-06-29,916.6028772252907
2016-06-30,925.1385787212628
2016-07-01,930.161108467968
2016-07-04,930.6382284468222
2016-07-05,929.7968951826778
2016-07-06,935.7554214849212
2016-07-07,939.4466749224002
2016-07-08,948.6620393607856
2016-07-11,951.1010297976304
2016-07-12,950.308887412817
2016-07-13,947.0056570889631
2016-07-14,947.9549204145208
2016-07-15,953.204745392875
2016-07-18,954.398843291378
2016-07-19,952.70828103868
2016-07-20,963.9106426459102
2016-07-21,966.0657852112707
2016-07-22,971.0989700224059
2016-07-25,974.9509735088718
2016-07-26,971.9960875402329
2016-07-27,979.457762621079
2016-07-28,973.6277970243731
2016-07-29,974.1374521831069
2016-08-01,981.930720664726
2016-08-02,970.6408563583982
2016-08-03,970.8246788434415
2016-08-04,971.9575491919461
2016-08-05,963.5182658714771
2016-08-08,952.7267214944644
2016-08-09,954.4967787623459
2016-08-10,943.4290481384354
2016-08-11,948.5539566986107
2016-08-12,944.9626051786126
2016-08-15,946.9805901908788
2016-08-16,932.4872605044129
2016-08-17,930.8438725709286
2016-08-18,927.9532075196046
2016-08-19,924.1220114523794
2016-08-22,929.4313348034052
2016-08-23,930.8558020694212
2016-08-24,925.2895944962352
2016-08-25,915.8601512513129
2016-08-26,917.5685044007164
2016-08-29,922.7813723366157
2016-08-30,920.7488221389505
2016-08-31,916.1358693038915
2016-09-01,906.4308031751746
2016-09-02,915.9052047090083
2016-09-05,916.4253374020498
2016-09-06,916.1384122687115
2016-09-07,916.7679861884299
2016-09-08,916.3854836147574
2016-09-09,902.1611158916312
2016-09-12,912.7227540561252
2016-09-13,902.5623458573746
2016-09-14,902.6468046227475
2016-09-15,909.8743859809969
2016-09-16,914.6802502093108
2016-09-19,913.2817890250999
2016-09-20,920.6582846782655
2016-09-21,923.266106909128
2016-09-22,923.9497828906619
2016-09-23,921.1259192463577
2016-09-26,905.110377373777
2016-09-27,912.6640699570845
2016-09-28,913.7292436989198
2016-09-29,894.8507870480872
2016-09-30,895.8469692760153
2016-10-03,897.6639377844333
2016-10-04,901.224565094612
2016-10-05,900.1657192026491
2016-10-06,895.0733865872527
2016-10-07,894.5187572564873
2016-10-10,894.1901701419531
2016-10-11,886.142460256216
2016-10-12,878.7298046169208
2016-10-13,876.7507842691596
2016-10-14,876.8822538668901
2016-10-17,874.0651492733862
2016-10-18,883.7881656146129
2016-10-19,880.4728051457794
2016-10-20,887.0890499977801
2016-10-21,883.3269424264334
2016-10-24,877.3534684939009
2016-10-25,873.7670367483371
2016-10-26,867.9469101627756
2016-10-27,871.7334812012837
2016-10-28,849.4795277583827
2016-10-31,840.3374095756295
2016-11-01,833.2480502774353
2016-11-02,826.9619716464397
2016-11-03,820.6956279876323
2016-11-04,818.4494752034666
2016-11-07,841.5576310711397
2016-11-08,842.2967439785398
2016-11-09,898.7301233462196
2016-11-10,906.3245620953704
2016-11-11,895.5086282435375
2016-11-14,906.4213420680054
2016-11-15,900.5521619881877
2016-11-16,899.1686289896959
2016-11-17,898.6122906759299
2016-11-18,894.8620477552079
2016-11-21,892.0010623026612
2016-11-22,879.2830579937889
2016-11-23,878.8725248544409
2016-11-24,880.0688538284218
2016-11-25,885.0544932616318
2016-11-28,878.2559835933781
2016-11-29,878.6877280926141
2016-11-30,872.0433442730341
2016-12-01,858.5012840927442
2016-12-02,856.2857466419416
2016-12-05,854.6978270872056
2016-12-06,857.36331590649
2016-12-07,845.6778261911444
2016-12-08,857.2822844917955
2016-12-09,879.0871018660625
2016-12-12,878.0095380061709
2016-12-13,887.8346292950871
2016-12-14,886.8083071199336
2016-12-15,907.040933858738
2016-12-16,908.7027084034785
2016-12-19,905.3190190365226
2016-12-20,909.5332909870235
2016-12-21,898.4950440429727
2016-12-22,898.6490609873106
2016-12-23,904.7485885198641
2016-12-26,904.7485885198641
2016-12-27,907.3911817778067
2016-12-28,907.0184644253816
2016-12-29,902.5847559622481
2016-12-30,896.6017446756207
2017-01-02,899.471636358774
2017-01-03,919.5995149402813
2017-01-04,920.1114229175685
2017-01-05,922.1938399181269
2017-01-06,917.7376706966505
2017-01-09,922.7621126985956
2017-01-10,924.0172873804848
2017-01-11,916.257060267468
2017-01-12,899.9267571304479
2017-01-13,908.6729728280532
2017-01-16,905.2971010013189
2017-01-17,895.5888167711267
2017-01-18,899.3770219070715
2017-01-19,895.2396279459903
2017-01-20,882.636794120412
2017-01-23,872.7779006297186
2017-01-24,864.0935198563789
2017-01-25,875.946620228346
2017-01-26,878.3355156627453
2017-01-27,880.6796375601057
2017-01-30,879.0120752157995
2017-01-31,879.5094676235237
2017-02-01,889.3823363797381
2017-02-02,880.7446813885583
2017-02-03,888.0409532523842
2017-02-06,893.026654956924
2017-02-07,898.4611142024935
2017-02-08,894.8778808660263
2017-02-09,905.6214431842337
2017-02-10,909.2536203456374
2017-02-13,915.5471346071001
2017-02-14,920.2368169433332
2017-02-15,932.310380660044
2017-02-16,927.8344179156703
2017-02-17,933.8075252869036
2017-02-20,933.3139192427271
2017-02-21,939.9306917640591
2017-02-22,939.2450404998236
2017-02-23,940.7134504065135
2017-02-24,945.9018650810887
2017-02-27,947.5897704854115
2017-02-28,949.1950399153727
2017-03-01,959.3048373134613
2017-03-02,964.5483367103594
2017-03-03,964.5784342942377
2017-03-06,959.2403850373848
2017-03-07,950.9536894539345
2017-03-08,957.0152397296469
2017-03-09,958.6120603277425
2017-03-10,957.7444149700476
2017-03-13,956.376135095614
2017-03-14,959.7463377061844
2017-03-15,968.849825660537
2017-03-16,959.0126640094659
2017-03-17,951.5181718813618
2017-03-20,951.3603130063535
2017-03-21,937.6543565672912
2017-03-22,939.0342870631539
2017-03-23,940.8562614505415
2017-03-24,940.405218548383
2017-03-27,940.960847078533
2017-03-28,941.6414609303673
2017-03-29,961.7696485585394
2017-03-30,963.4962657420831
2017-03-31,965.2656295913605
2017-04-03,965.0265876890995
2017-04-04,973.2557242140873
2017-04-05,970.2641584288376
2017-04-06,967.992859393128
2017-04-07,970.8630991611548
2017-04-10,968.8366634366922
2017-04-11,966.1524596381536
2017-04-12,969.4233985819335
2017-04-13,967.5908776335073
2017-04-14,967.5908776335075
2017-04-17,965.6953709030985
2017-04-18,951.0840497682774
2017-04-19,950.2758524200744
2017-04-20,951.3894513770556
2017-04-21,951.2502987035689
2017-04-24,950.039057399606
2017-04-25,951.8833919738435
2017-04-26,956.2757655732614
2017-04-27,963.7042777087926
2017-04-28,966.3942635737894
2017-05-01,965.9055072976399
2017-05-02,970.906111690637
2017-05-03,973.647742765045
2017-05-04,979.3482989891033
2017-05-05,972.8635298754459
2017-05-08,973.7674588083983
2017-05-09,981.5315856187229
2017-05-10,981.7047423789826
2017-05-11,982.7613823446563
2017-05-12,991.0336016328146
2017-05-15,991.7495131870875
2017-05-16,986.6866167530002
2017-05-17,970.3600273816389
2017-05-18,970.1297847271286
2017-05-19,965.1422051554529
2017-05-22,962.3387821064795
2017-05-23,962.9075564000145
2017-05-24,964.8600386839083
2017-05-25,965.1125119227048
2017-05-26,965.9105840833653
2017-05-29,966.3052172936483
2017-05-30,967.9477395200295
2017-05-31,974.5905301451949
2017-06-01,981.6939374160045
2017-06-02,988.6733854882252
2017-06-05,986.8342756380628
2017-06-06,976.9024954556147
2017-06-07,975.1356724992971
2017-06-08,978.1549280462573
2017-06-09,983.5990475015185
2017-06-12,981.873771389042
2017-06-13,983.0608502970234
2017-06-14,982.9056997088068
2017-06-15,987.8690145933003
2017-06-16,983.1794956713919
2017-06-19,996.9944725499228
2017-06-20,1005.3825865607481
2017-06-21,1017.3197430738658
2017-06-22,1035.7198566051059
2017-06-23,1027.505379592457
2017-06-26,1028.896474857044
2017-06-27,1009.8440201499567
2017-06-28,1005.6211138386801
2017-06-29,988.7701887172476
2017-06-30,985.4717456158891
2017-07-03,989.0853651294024
2017-07-04,987.7348151086378
2017-07-05,992.5909355886217
2017-07-06,974.8457055475614
2017-07-07,978.518941033571
2017-07-10,978.5958542789834
2017-07-11,972.9007572389725
2017-07-12,985.000104707288
2017-07-13,984.4549896204421
2017-07-14,985.8132490135332
2017-07-17,981.0685857932157
2017-07-18,974.413606742536
2017-07-19,997.3403726393287
2017-07-20,996.3637353752637
2017-07-21,993.2626382608933
2017-07-24,992.211567679759
2017-07-25,983.7998751653728
2017-07-26,980.6933530333481
2017-07-27,961.1124664968291
2017-07-28,957.3381751740768
2017-07-31,955.5066413769248
2017-08-01,949.4003059696685
2017-08-02,948.6564903029496
2017-08-03,945.6101078245396
2017-08-04,953.7469452931869
2017-08-07,950.3670622902351
2017-08-08,952.8693837202611
2017-08-09,956.7337065994514
2017-08-10,945.147498440198
2017-08-11,946.569524613916
2017-08-14,953.143986177592
2017-08-15,956.7844916421651
2017-08-16,957.4312469595369
2017-08-17,947.7057941463169
2017-08-18,941.3613827228637
2017-08-21,939.5027291193724
2017-08-22,955.228100084998
2017-08-23,949.5042931214588
2017-08-24,955.6069010942338
2017-08-25,950.1996135338078
2017-08-28,947.9896139025076
2017-08-29,943.1960366841249
2017-08-30,958.8462013870976
2017-08-31,977.44367597852
2017-09-01,980.2443009013858
2017-09-04,976.0886866651754
2017-09-05,971.7798503613274
2017-09-06,976.3100674334581
2017-09-07,984.2534087060492
2017-09-08,987.2612056202541
2017-09-11,991.3191557045627
2017-09-12,998.3740753750861
2017-09-13,998.2514803541133
2017-09-14,1002.9084944191621
2017-09-15,991.1843758572843
2017-09-18,990.7462143252596
2017-09-19,989.8169033112006
2017-09-20,993.010584901117
2017-09-21,998.4970016262859
2017-09-22,998.3606707798906
2017-09-25,1007.329647725258
2017-09-26,1008.1011226894959
2017-09-27,1009.8724384746015
2017-09-28,1007.1101538249602
2017-09-29,1007.732615107203
2017-10-02,1027.9501594355909
2017-10-03,1024.4362888870846
2017-10-04,1026.4502935222226
2017-10-05,1028.523908710252
2017-10-06,1029.921070871637
2017-10-09,1029.602385161131
2017-10-10,1023.3182442285863
2017-10-11,1021.454461955908
2017-10-12,1018.9059327137234
2017-10-13,1016.3153659712101
2017-10-16,1020.5840009956354
2017-10-17,1025.5469087923796
2017-10-18,1027.3571280863182
2017-10-19,1025.536322903733
2017-10-20,1025.3416465531784
2017-10-23,1023.8682588785883
2017-10-24,1010.7408565713588
2017-10-25,997.0976837616893
2017-10-26,990.851178958391
2017-10-27,999.5045920848266
2017-10-30,993.4685857670735
2017-10-31,989.5339642516427
2017-11-01,995.6579877149059
2017-11-02,987.6112382620148
2017-11-03,996.7527205773964
2017-11-06,997.1673698447772
2017-11-07,996.3810232048532
2017-11-08,999.4853216773431
2017-11-09,991.6882897521504
2017-11-10,984.3124895692223
2017-11-13,981.288671070996
2017-11-14,972.052475981087
2017-11-15,967.907093847431
2017-11-16,977.7510818138011
2017-11-17,973.8755082880723
2017-11-20,978.0399052191128
2017-11-21,984.5065656263814
2017-11-22,982.5357150470085
2017-11-23,979.5420728434353
2017-11-24,972.7957014238432
2017-11-27,973.1097623310861
2017-11-28,979.3649071465927
2017-11-29,980.7633490516956
2017-11-30,977.4754925695917
2017-12-01,981.9216523528257
2017-12-04,978.9493076284931
2017-12-05,973.7564094744579
2017-12-06,973.9840331126517
2017-12-07,970.8817620217503
2017-12-08,983.9300737817579
2017-12-11,987.5142691694472
2017-12-12,998.0941332233865
2017-12-13,1001.6155885677042
2017-12-14,990.0297619396979
2017-12-15,995.9401248494642
2017-12-18,996.1657604995858
2017-12-19,992.4191864143841
2017-12-20,981.8423580020252
2017-12-21,986.8599365582817
2017-12-22,985.6481424210311
2017-12-25,985.6481424210314
2017-12-26,984.8477130659066
2017-12-27,985.9825274498259
2017-12-28,983.4537734348384
2017-12-29,975.8848825810663
2018-01-01,975.8848825810666
2018-01-02,980.8256362249566
2018-01-03,991.8151297569939
2018-01-04,987.2968674407874
2018-01-05,1000.7095628290249
2018-01-08,999.3248471546477
2018-01-09,1006.7647684986307
2018-01-10,1000.1940637142031
2018-01-11,995.5455224417492
2018-01-12,994.8187382515532
2018-01-15,987.4940383295773
2018-01-16,987.6851652801157
2018-01-17,993.195610044543
2018-01-18,990.1261512447402
2018-01-19,995.3494173306456
2018-01-22,999.9265192717382
2018-01-23,999.1030748427147
2018-01-24,995.4721716764888
2018-01-25,993.0792238962393
2018-01-26,1018.9969261981216
2018-01-29,1023.3279716769506
2018-01-30,1005.3232813559068
2018-01-31,979.8692336351752
2018-02-01,973.2384395861833
2018-02-02,968.0405348883138
2018-02-05,933.6056765306352
2018-02-06,933.7729318355292
2018-02-07,943.1131263643382
2018-02-08,925.8889034724015
2018-02-09,929.0212920149845
2018-02-12,936.8139235098857
2018-02-13,930.0021823612184
2018-02-14,939.3299233512945
2018-02-15,946.88018882647
2018-02-16,957.8109481522689
2018-02-19,956.527034741235
2018-02-20,956.2501806613018
2018-02-21,953.7579994158624
2018-02-22,952.0763795964609
2018-02-23,965.8761536758839
2018-02-26,978.1317584871979
2018-02-27,969.9126773670087
2018-02-28,959.6312162873214
2018-03-01,949.7392259271043
2018-03-02,945.7877090000167
2018-03-05,956.9288233128121
2018-03-06,947.8173361150147
2018-03-07,950.5837781014975
2018-03-08,963.2823928921163
2018-03-09,972.0253774465924
2018-03-12,972.3457739723839
2018-03-13,964.2174590972398
2018-03-14,962.6052686724162
2018-03-15,962.568230394881
2018-03-16,969.9773921359091
2018-03-19,953.9589054481534
2018-03-20,956.8054424776675
2018-03-21,954.7428927455338
2018-03-22,928.4963163247764
2018-03-23,912.0593296453808
2018-03-26,914.4131380098421
2018-03-27,916.0871957214051
2018-03-28,930.9265227456707
2018-03-29,936.1632844510798
2018-03-30,936.1632844510798
2018-04-02,921.5048408274438
2018-04-03,926.6299093078832
2018-04-04,934.0361388137516
2018-04-05,941.8473342604365
2018-04-06,928.0770547099336
2018-04-09,930.222931597416
2018-04-10,943.0400046149629
2018-04-11,933.604914729961
2018-04-12,940.1199226237774
2018-04-13,936.3625808805353
2018-04-16,928.1286923723994
2018-04-17,932.8788667606646
2018-04-18,928.5250413631001
2018-04-19,920.6366499221834
2018-04-20,919.6176980892883
2018-04-23,927.631539987499
2018-04-24,924.1533714924452
2018-04-25,925.2891168998508
2018-04-26,940.7479380733612
2018-04-27,941.6883355535363
2018-04-30,934.8767034439747
2018-05-01,937.8353005671928
2018-05-02,931.763673095346
2018-05-03,924.9762678407658
2018-05-04,929.0724234261676
2018-05-07,931.544733960985
2018-05-08,934.5761200255605
2018-05-09,937.4950080524878
2018-05-10,941.4336608768767
2018-05-11,948.3672084471058
2018-05-14,957.7802611222604
2018-05-15,951.7762791806762
2018-05-16,961.4567612321962
2018-05-17,968.0136258035071
2018-05-18,967.5893603140734
2018-05-21,968.5401410757763
2018-05-22,968.7875614415678
2018-05-23,971.2648410452127
2018-05-24,965.6001311052244
2018-05-25,970.0160978901819
2018-05-28,972.023714086448
2018-05-29,969.526919725253
2018-05-30,978.7964363412393
2018-05-31,968.3388484677805
2018-06-01,976.7701329172531
2018-06-04,972.9580357590843
2018-06-05,968.8500180655732
2018-06-06,966.3136951570361
2018-06-07,961.3593644329012
2018-06-08,968.2896978868376
2018-06-11,964.9450546160198
2018-06-12,963.6714359372371
2018-06-13,964.5466471200509
2018-06-14,982.2582618003264
2018-06-15,985.660251234923
2018-06-18,975.5420547227362
2018-06-19,983.849415897181
2018-06-20,990.7757527871108
2018-06-21,984.1150222723326
2018-06-22,988.4204128184124
2018-06-25,976.5754383562064
2018-06-26,973.3622346316454
2018-06-27,974.8435087204755
2018-06-28,977.7066800952766
2018-06-29,988.7141734935562
2018-07-02,993.272934097595
2018-07-03,998.155717499067
2018-07-04,1001.7988939309403
2018-07-05,1006.0967842005646
2018-07-06,1014.6307356230857
2018-07-09,1018.6392277948443
2018-07-10,1025.8282955487555
2018-07-11,1015.2619342924312
2018-07-12,1034.388277327818
2018-07-13,1038.4862061329845
2018-07-16,1031.6241758941444
2018-07-17,1037.0938160802682
2018-07-18,1041.949190853718
2018-07-19,1036.4995996456344
2018-07-20,1030.6196825575337
2018-07-23,1030.210459801449
2018-07-24,1043.2263063681164
2018-07-25,1052.7349974709311
2018-07-26,1059.4613654277814
2018-07-27,1054.953095801602
2018-07-30,1055.7582553841019
2018-07-31,1063.5811039604146
2018-08-01,1069.8862506888534
2018-08-02,1077.315159293168
2018-08-03,1082.8109585540951
2018-08-06,1086.2522521759647
2018-08-07,1087.071998247635
2018-08-08,1076.2276468613306
2018-08-09,1078.4985850796454
2018-08-10,1084.1703805153788
2018-08-13,1084.7674858846055
2018-08-14,1090.68976202056
2018-08-15,1090.4713932648738
2018-08-16,1095.4571915595689
2018-08-17,1097.4654068516024
2018-08-20,1098.8838805152195
2018-08-21,1096.013155681021
2018-08-22,1092.1852330429954
2018-08-23,1088.7223415536355
2018-08-24,1086.3331356124577
2018-08-27,1088.369821922803
2018-08-28,1085.0153192187274
2018-08-29,1096.19968074695
2018-08-30,1099.2423677633137
2018-08-31,1093.4771131190919
2018-09-03,1096.272048750578
2018-09-04,1090.9909756383277
2018-09-05,1085.2556555333038
2018-09-06,1074.8139890918112
2018-09-07,1083.3938128103416
2018-09-10,1084.6410448457775
2018-09-11,1083.895129518923
2018-09-12,1086.5895101311596
2018-09-13,1089.3288777839336
2018-09-14,1083.9575274237443
2018-09-17,1079.6056748592946
2018-09-18,1080.3440011136236
2018-09-19,1078.6193982947782
2018-09-20,1079.6920409124484
2018-09-21,1084.195852052683
2018-09-24,1079.6921135750317
2018-09-25,1085.5007879033326
2018-09-26,1091.6735494498616
2018-09-27,1106.0640457448999
2018-09-28,1111.1159906001863
2018-10-01,1114.8689246237284
2018-10-02,1120.5529632521436
2018-10-03,1128.133132935851
2018-10-04,1113.9515572278349
2018-10-05,1115.428620661202
2018-10-08,1114.1171220933354
2018-10-09,1114.6924915682798
2018-10-10,1096.243186089991
2018-10-11,1060.9124264995266
2018-10-12,1068.8894658472925
2018-10-15,1067.3099917394788
2018-10-16,1093.5790660952946
2018-10-17,1105.6053101249786
2018-10-18,1101.6145022833036
2018-10-19,1099.8947000337582
2018-10-22,1090.0292218525929
2018-10-23,1080.9220330820644
2018-10-24,1057.7392322241678
2018-10-25,1053.824583089684
2018-10-26,1050.808107984017
2018-10-29,1059.5165270133389
2018-10-30,1069.9278202648343
2018-10-31,1075.5993967782063
2018-11-01,1083.7778495199464
2018-11-02,1071.1780256453528
2018-11-05,1084.7671021916847
2018-11-06,1078.437389592394
2018-11-07,1101.3704611503701
2018-11-08,1108.7622780679826
2018-11-09,1117.507026702544
2018-11-12,1116.829909951857
2018-11-13,1112.5468948866712
2018-11-14,1103.505750526326
2018-11-15,1102.611511905793
2018-11-16,1105.1822449869198
2018-11-19,1098.5572220305212
2018-11-20,1098.8160109538212
2018-11-21,1091.06822161335
2018-11-22,1086.8823431686915
2018-11-23,1097.942322013765
2018-11-26,1104.7988669685847
2018-11-27,1112.1778849752322
2018-11-28,1128.0112711997035
2018-11-29,1125.233079923681
2018-11-30,1148.3760762158836
2018-12-03,1141.7385556388938
2018-12-04,1129.0481400688407
2018-12-05,1120.4999838659644
2018-12-06,1110.1379296946168
2018-12-07,1097.8041987878921
2018-12-10,1099.2274882367813
2018-12-11,1109.7241674143854
2018-12-12,1116.45759153319
