Date,MSCI EAFE Expanded ADR Index
2016-03-01,1026.3864376864449
2016-03-02,1039.1528339344995
2016-03-03,1037.9429612181796
2016-03-04,1040.8069028736593
2016-03-07,1043.2292153547014
2016-03-08,1022.6777073958642
2016-03-09,1032.3902640532353
2016-03-10,1019.4215834359247
2016-03-11,1044.5891113176274
2016-03-14,1045.181552159907
2016-03-15,1031.4351183938804
2016-03-16,1040.9218398369844
2016-03-17,1028.8306939222236
2016-03-18,1029.1525182570786
2016-03-21,1029.0638904139823
2016-03-22,1026.8210231543667
2016-03-23,1019.5780782666008
2016-03-24,1013.9950597533848
2016-03-25,1013.9950597533848
2016-03-28,1013.2046290390452
2016-03-29,1024.0598339119595
2016-03-30,1014.4624106380788
2016-03-31,1002.4066394998454
2016-04-01,996.7313738379552
2016-04-04,994.9978398076165
2016-04-05,976.5596944468401
2016-04-06,992.9466482948249
2016-04-07,980.1040963080219
2016-04-08,993.3758158433477
2016-04-11,992.3963220087405
2016-04-12,1014.8810322880461
2016-04-13,1041.8900675968018
2016-04-14,1046.4644826064423
2016-04-15,1040.5858010901045
2016-04-18,1045.1528557830127
2016-04-19,1059.240497876348
2016-04-20,1064.8401381361487
2016-04-21,1060.224064135935
2016-04-22,1069.9382140161053
2016-04-25,1059.3997701515968
2016-04-26,1062.2378060786334
2016-04-27,1064.5544657742862
2016-04-28,1050.7665149736981
2016-04-29,1031.7343409556693
2016-05-02,1032.3886958660114
2016-05-03,1013.3647533021318
2016-05-04,999.8273773110042
2016-05-05,1007.3424720823446
2016-05-06,1006.2704434173559
2016-05-09,1007.3405352033188
2016-05-10,1021.7194621154858
2016-05-11,1007.8322619701568
2016-05-12,1010.2279541954333
2016-05-13,1008.7335208168776
2016-05-16,1019.2958548990279
2016-05-17,1015.0003154544036
2016-05-18,1025.6186336581793
2016-05-19,1024.6023775017247
2016-05-20,1029.2704703771283
2016-05-23,1027.833815424185
2016-05-24,1051.5848873450539
2016-05-25,1070.7574933738235
2016-05-26,1066.2183405676403
2016-05-27,1069.2349088578742
2016-05-30,1068.610916497704
2016-05-31,1061.1461011504896
2016-06-01,1054.611891558984
2016-06-02,1056.500103544649
2016-06-03,1045.0730543002567
2016-06-06,1049.0584781142732
2016-06-07,1056.4942867403915
2016-06-08,1055.345040395347
2016-06-09,1047.1486894989298
2016-06-10,1018.2529762119466
2016-06-13,1001.7081423071905
2016-06-14,993.0106161431326
2016-06-15,994.9574997569564
2016-06-16,1010.2478667396092
2016-06-17,1012.0029885372198
2016-06-20,1029.3870914756699
2016-06-21,1048.2323048441774
2016-06-22,1047.0307803603253
2016-06-23,1067.9550460317732
2016-06-24,1002.1265213891455
2016-06-27,985.3865280708533
2016-06-28,1008.5877495578591
2016-06-29,1027.9963961895078
2016-06-30,1041.5629832512777
2016-07-01,1041.7935055145842
2016-07-04,1041.2790395859352
2016-07-05,1024.5798743171833
2016-07-06,1024.9226262189168
2016-07-07,1020.6492991061818
2016-07-08,1038.3185270083995
2016-07-11,1050.6024775482326
2016-07-12,1064.6363055710763
2016-07-13,1060.5792468115108
2016-07-14,1066.5713505479714
2016-07-15,1066.3966772395258
2016-07-18,1071.3412395657226
2016-07-19,1064.9709209306263
2016-07-20,1075.117873112277
2016-07-21,1073.3051680017143
2016-07-22,1079.83900276872
2016-07-25,1074.5579318851742
2016-07-26,1086.2036015219867
2016-07-27,1088.9464387982825
2016-07-28,1078.7901112414738
2016-07-29,1082.6801872078352
2016-08-01,1072.4887122830262
2016-08-02,1063.8992536734604
2016-08-03,1068.3508361319907
2016-08-04,1076.767811645542
2016-08-05,1087.1867420435092
2016-08-08,1086.3456272209587
2016-08-09,1088.7067419738025
2016-08-10,1083.3359301700034
2016-08-11,1090.7027544246912
2016-08-12,1086.5916535385745
2016-08-15,1087.3195057946662
2016-08-16,1082.373578183695
2016-08-17,1084.1634086172742
2016-08-18,1083.566908304451
2016-08-19,1077.2258400128558
2016-08-22,1077.73975226569
2016-08-23,1082.2802555435094
2016-08-24,1084.7018415429418
2016-08-25,1079.5315409570135
2016-08-26,1075.0967520328682
2016-08-29,1089.495862515189
2016-08-30,1090.463459742781
2016-08-31,1089.6900546866325
2016-09-01,1089.142493697419
2016-09-02,1108.9786859092692
2016-09-05,1110.670188099432
2016-09-06,1103.9321588503258
2016-09-07,1102.1339191409077
2016-09-08,1098.898842660546
2016-09-09,1082.2750041988154
2016-09-12,1093.5124943314884
2016-09-13,1066.8009147994517
2016-09-14,1064.2458366490762
2016-09-15,1074.2433727562327
2016-09-16,1067.133618427917
2016-09-19,1071.5787832719311
2016-09-20,1076.881816762685
2016-09-21,1099.1624908367994
2016-09-22,1100.9356460905703
2016-09-23,1091.1857449216884
2016-09-26,1076.3392829376521
2016-09-27,1085.3694086374303
2016-09-28,1095.7804742099454
2016-09-29,1076.4292102070829
2016-09-30,1081.6426736605965
2016-10-03,1082.0533308824747
2016-10-04,1086.9352409976236
2016-10-05,1087.929250667403
2016-10-06,1084.1514352133643
2016-10-07,1076.8447350426256
2016-10-10,1082.488782284768
2016-10-11,1074.6361869892464
2016-10-12,1074.13400311253
2016-10-13,1066.5776215835617
2016-10-14,1069.0547017329388
2016-10-17,1066.287031039304
2016-10-18,1082.309335548697
2016-10-19,1082.7475637275859
2016-10-20,1090.9660236753043
2016-10-21,1092.3574986346516
2016-10-24,1089.6963196894583
2016-10-25,1090.013371345521
2016-10-26,1079.838300518093
2016-10-27,1080.3548206662736
2016-10-28,1074.001759373465
2016-10-31,1070.3378970716615
2016-11-01,1057.0013672616508
2016-11-02,1042.3946860338017
2016-11-03,1040.0775604320656
2016-11-04,1029.8983730277648
2016-11-07,1054.4604107969483
2016-11-08,1057.6857926841112
2016-11-09,1076.1219660883314
2016-11-10,1077.1975432515064
2016-11-11,1073.5128965928234
2016-11-14,1082.3066796895491
2016-11-15,1085.5895281686658
2016-11-16,1082.0233811057492
2016-11-17,1088.975859024997
2016-11-18,1087.1581943918247
2016-11-21,1092.9685092801458
2016-11-22,1098.3329297023765
2016-11-23,1102.3136957265376
2016-11-24,1099.0266335392525
2016-11-25,1099.82926089763
2016-11-28,1093.156943862066
2016-11-29,1093.0062469257157
2016-11-30,1096.8822249770983
2016-12-01,1093.6357654475817
2016-12-02,1093.6796211067126
2016-12-05,1098.6002300219516
2016-12-06,1106.6865832618942
2016-12-07,1118.2699817678042
2016-12-08,1135.6709512062544
2016-12-09,1148.6300717415245
2016-12-12,1138.4333513782378
2016-12-13,1147.682604761506
2016-12-14,1129.0970405788316
2016-12-15,1155.8022005226417
2016-12-16,1158.462889790928
2016-12-19,1151.8685384565956
2016-12-20,1161.781429222032
2016-12-21,1154.2664424555676
2016-12-22,1149.1110102503376
2016-12-23,1150.1685829007029
2016-12-26,1150.1685829007029
2016-12-27,1150.372610272784
2016-12-28,1150.8587391687918
2016-12-29,1144.148359079468
2016-12-30,1141.7448996331682
2017-01-02,1141.7448996331682
2017-01-03,1171.2329130496385
2017-01-04,1171.9501402271553
2017-01-05,1169.0030790944525
2017-01-06,1163.4248501981706
2017-01-09,1160.6295641927172
2017-01-10,1159.6871312053424
2017-01-11,1178.6775976727017
2017-01-12,1159.8180059780782
2017-01-13,1165.784430654438
2017-01-16,1167.9829868650074
2017-01-17,1153.9423974695494
2017-01-18,1150.8747720797403
2017-01-19,1155.9161386419644
2017-01-20,1152.2716755670608
2017-01-23,1146.5949696571142
2017-01-24,1146.2262892843173
2017-01-25,1160.1415312264567
2017-01-26,1162.4154552865186
2017-01-27,1155.873437271248
2017-01-30,1147.468074219872
2017-01-31,1141.5888328823185
2017-02-01,1148.8993230124358
2017-02-02,1141.2073378416258
2017-02-03,1151.2367145317671
2017-02-06,1148.6366391504605
2017-02-07,1151.7962348926224
2017-02-08,1151.4420228535919
2017-02-09,1163.815714383805
2017-02-10,1170.1495784745666
2017-02-13,1178.8197978548076
2017-02-14,1183.407209954148
2017-02-15,1188.9029105955847
2017-02-16,1181.2818692968153
2017-02-17,1187.8302598248338
2017-02-20,1188.7808819139507
2017-02-21,1198.970880506658
2017-02-22,1196.7573290257362
2017-02-23,1193.2851524443352
2017-02-24,1187.4758579035001
2017-02-27,1184.945230237703
2017-02-28,1180.767873487765
2017-03-01,1202.3626537908842
2017-03-02,1197.8344690815134
2017-03-03,1201.6492557629565
2017-03-06,1191.9761992473395
2017-03-07,1190.176026534236
2017-03-08,1188.7873664895405
2017-03-09,1191.3251557891124
2017-03-10,1192.76747357065
2017-03-13,1196.1449940426962
2017-03-14,1191.5095207225106
2017-03-15,1208.8432854261098
2017-03-16,1204.7817014331113
2017-03-17,1206.071421399039
2017-03-20,1203.0007430858607
2017-03-21,1190.6885988863123
2017-03-22,1191.8526822216984
2017-03-23,1195.727337931038
2017-03-24,1197.295234873532
2017-03-27,1193.3299385729151
2017-03-28,1198.3614460573908
2017-03-29,1211.1307060667978
2017-03-30,1209.1225232512268
2017-03-31,1211.4362355599042
2017-04-03,1213.345268382995
2017-04-04,1211.9075404656267
2017-04-05,1205.5221031810102
2017-04-06,1206.0509668881434
2017-04-07,1209.3756710032048
2017-04-10,1211.3417653981633
2017-04-11,1213.2687634451695
2017-04-12,1213.3032281901433
2017-04-13,1202.30185747116
2017-04-14,1202.30185747116
2017-04-17,1207.387686378141
2017-04-18,1195.5047612729084
2017-04-19,1189.8364289672936
2017-04-20,1194.9598823309643
2017-04-21,1203.1032057080024
2017-04-24,1216.4442071447195
2017-04-25,1219.1883301828414
2017-04-26,1220.8369033902973
2017-04-27,1223.6713424536763
2017-04-28,1220.9678554632478
2017-05-01,1220.5112780092004
2017-05-02,1228.9116124060472
2017-05-03,1224.1914452899111
2017-05-04,1230.8681268277733
2017-05-05,1238.678828791227
