Date,MSCI Europe Sovereignty Screened Select Index
2015-12-01,998.9550096231914
2015-12-02,993.880696803248
2015-12-03,964.636915988782
2015-12-04,962.2276195648706
2015-12-07,959.4640368939558
2015-12-08,937.5239045361042
2015-12-09,935.4925946613135
2015-12-10,931.5944576142443
2015-12-11,909.473082935855
2015-12-14,891.1958417847575
2015-12-15,921.300364998459
2015-12-16,922.1485205924532
2015-12-17,935.9538502455805
2015-12-18,924.472073366925
2015-12-21,912.0977789973797
2015-12-22,914.718396757359
2015-12-23,939.9711549361673
2015-12-24,938.7499450418135
2015-12-25,938.7499450418135
2015-12-28,931.3441281424446
2015-12-29,942.5718358430521
2015-12-30,935.2767667595223
2016-01-01,928.5921611353598
2016-01-04,906.6149268305412
2016-01-05,909.4796227082959
2016-01-06,893.3794924794197
2016-01-07,872.6104747874482
2016-01-08,856.8265947824838
2016-01-11,855.672010217671
2016-01-12,861.9792518010322
2016-01-13,864.5105822468627
2016-01-14,850.7703100772588
2016-01-15,818.2093378194337
2016-01-18,809.1425403307928
2016-01-19,816.6543379604838
2016-01-20,787.228057126525
2016-01-21,806.7852099155707
2016-01-22,836.5282702597515
2016-01-25,818.9039499534313
2016-01-26,832.0026097493597
2016-01-27,827.3679057097727
2016-01-28,812.4135724819147
2016-01-29,834.1523784093869
2016-02-01,826.812064873451
2016-02-02,797.5369903005197
2016-02-03,779.3907145406388
2016-02-04,802.4948389355192
2016-02-05,801.4098433497221
2016-02-08,762.5658632655368
2016-02-09,741.4667308879365
2016-02-10,763.6814500322578
2016-02-11,723.6463374657164
2016-02-12,755.7507047809261
2016-02-15,784.0154466886071
2016-02-16,780.9122726204378
2016-02-17,809.8965323952273
2016-02-18,800.7082170617236
2016-02-19,790.9119422391867
2016-02-22,812.0161041868018
2016-02-23,800.401209349382
2016-02-24,778.1984825335498
2016-02-25,802.9852240244094
2016-02-26,823.2375783418713
2016-02-29,835.0762732122932
2016-03-01,843.2902830560527
2016-03-02,859.4104971498709
2016-03-03,863.5277269736188
2016-03-04,870.647094973929
2016-03-07,864.0009012801517
2016-03-08,856.2593353624992
2016-03-09,857.4586503878297
2016-03-10,849.5773073250889
2016-03-11,884.5020310729848
2016-03-14,884.8371596791654
2016-03-15,870.3389540878496
2016-03-16,867.1489283222558
2016-03-17,863.9144493187836
2016-03-18,871.4571355507047
2016-03-21,865.6342453304993
2016-03-22,862.374283748432
2016-03-23,851.9832458215341
2016-03-24,835.3300831291283
2016-03-25,835.3300831291282
2016-03-28,835.7935158532421
2016-03-29,836.281330281311
2016-03-30,845.8883986237018
2016-03-31,835.2555077925892
2016-04-01,822.8425058156595
2016-04-04,824.0457322875894
2016-04-05,801.563311743438
2016-04-06,805.2421947689431
2016-04-07,792.833367818842
2016-04-08,809.3642595728902
2016-04-11,815.8154290505636
2016-04-12,818.425284086351
2016-04-13,856.0198628097648
2016-04-14,858.0347662567883
2016-04-15,853.8162749060604
2016-04-18,855.859982426296
2016-04-19,863.7112011300866
2016-04-20,873.9258469631004
2016-04-21,885.3184536664968
2016-04-22,886.8688840800755
2016-04-25,873.9043052733192
2016-04-26,889.4344706591694
2016-04-27,893.5012255264847
2016-04-28,892.8068848006769
2016-04-29,868.1741988781865
2016-05-02,864.6092628301321
2016-05-03,839.8008498906916
2016-05-04,830.6412779471112
2016-05-05,829.1380794542749
2016-05-06,828.8919285200133
2016-05-09,825.9609278687524
2016-05-10,839.3246472581626
2016-05-11,834.543952537079
2016-05-12,829.4413776495154
2016-05-13,834.8844347479635
2016-05-16,835.9081504974652
2016-05-17,837.1499369318832
2016-05-18,849.3322915287895
2016-05-19,845.6126318998719
2016-05-20,858.3110979643436
2016-05-23,854.9010582416598
2016-05-24,881.0509696774392
2016-05-25,903.0074340703228
2016-05-26,902.2893371824899
2016-05-27,904.643720424867
2016-05-30,906.6203683442384
2016-05-31,895.0512476151281
2016-06-01,882.8429220405344
2016-06-02,883.6972108177449
2016-06-03,868.5141528635447
2016-06-06,870.0747422328151
2016-06-07,880.7719267451107
2016-06-08,873.5112765465143
2016-06-09,864.1334261859114
2016-06-10,836.9154491513564
2016-06-13,813.9765338292309
2016-06-14,797.1209479937414
2016-06-15,807.5540973157277
2016-06-16,796.6763305083423
2016-06-17,822.9933578073757
2016-06-20,860.5287437066228
2016-06-21,867.8287830287042
2016-06-22,873.9682819990892
2016-06-23,893.1353788760015
2016-06-24,784.8067742689957
2016-06-27,733.4253247259155
2016-06-28,753.4411744511644
2016-06-29,775.9020179364109
2016-06-30,781.3143337314724
2016-07-01,784.9976886683856
2016-07-04,774.5199750953235
2016-07-05,756.8713437973823
2016-07-06,737.7353323290811
2016-07-07,748.768085620834
2016-07-08,773.4673401970834
2016-07-11,789.9041116045606
2016-07-12,811.4808048383137
2016-07-13,805.6011377375264
2016-07-14,820.9390396734999
2016-07-15,818.8132776884775
2016-07-18,826.8953999378908
2016-07-19,825.7111757387248
2016-07-20,837.3272996807484
2016-07-21,840.1279996477238
2016-07-22,835.7309606768084
2016-07-25,831.8631977403855
2016-07-26,832.3780153717371
2016-07-27,841.3881203666817
2016-07-28,828.3243109964234
2016-07-29,838.3639995598086
2016-08-01,827.900302111172
2016-08-02,807.6028053967792
2016-08-03,814.6531292545177
2016-08-04,824.1988614928871
2016-08-05,836.9297788840857
2016-08-08,844.345705325721
2016-08-09,854.8526325116878
2016-08-10,856.3460176508111
2016-08-11,863.5939690593356
2016-08-12,862.5442355687013
2016-08-15,861.2794462405011
2016-08-16,853.0777695911518
2016-08-17,842.2248140474389
2016-08-18,849.8184276000604
2016-08-19,842.1657126861803
2016-08-22,845.2877900813932
2016-08-23,860.8567047743123
2016-08-24,873.025441893588
2016-08-25,865.1779050785509
2016-08-26,871.8924785778402
2016-08-29,869.3655640658104
2016-08-30,879.8172168236052
2016-08-31,886.578019957526
2016-09-01,890.1545458408025
2016-09-02,905.7850724283056
2016-09-05,904.933318263459
2016-09-06,895.4682974840206
2016-09-07,898.9528322777653
2016-09-08,902.2339951198246
2016-09-09,896.9598823861418
2016-09-12,882.7774941474253
2016-09-13,871.2053357213613
2016-09-14,868.3087251527754
2016-09-15,871.9353477037916
2016-09-16,858.8469296317068
2016-09-19,868.6076550684099
2016-09-20,864.6000100504427
2016-09-21,878.5353400211737
2016-09-22,893.2587025554287
2016-09-23,882.8345362342659
2016-09-26,865.4470866927331
2016-09-27,861.3350271364211
2016-09-28,868.7293497065343
2016-09-29,871.9249788526928
2016-09-30,876.1638128671856
2016-10-03,875.7078541502286
2016-10-04,882.1514260327913
2016-10-05,890.1009201772074
2016-10-06,897.46690695099
2016-10-07,889.4745074534505
2016-10-10,893.7938332610815
2016-10-11,884.8001125054082
2016-10-12,882.3027263091126
2016-10-13,868.4273141869244
2016-10-14,885.6438904486545
2016-10-17,886.0754516620367
2016-10-18,903.0089490611763
2016-10-19,911.8314626157647
2016-10-20,921.5589510268428
2016-10-21,925.1093732613461
2016-10-24,934.0292735444356
2016-10-25,928.9767548254235
2016-10-26,931.484137676081
2016-10-27,936.0988224124591
2016-10-28,934.9410661225182
2016-10-31,928.3119212733446
2016-11-01,912.7161842168063
2016-11-02,893.1909007554991
2016-11-03,901.0219779885613
2016-11-04,894.5637890777904
2016-11-07,915.433466843634
2016-11-08,918.6953280225201
2016-11-09,933.0268593840965
2016-11-10,947.1951253908454
2016-11-11,937.2009226025683
2016-11-14,948.1018833433144
2016-11-15,951.2663453385713
2016-11-16,941.4784095824543
2016-11-17,945.0994454662067
2016-11-18,938.8004115045433
2016-11-21,944.098269799833
2016-11-22,952.8504992544662
2016-11-23,952.6610318503275
2016-11-24,953.0685713415023
2016-11-25,948.3567584810132
2016-11-28,935.6394926209373
2016-11-29,942.0112583658859
2016-11-30,951.7381326636231
2016-12-01,957.4100594968504
2016-12-02,946.5281205640575
2016-12-05,956.0458519526746
2016-12-06,977.1736630368808
2016-12-07,989.5831457752453
2016-12-08,1007.0587239396663
2016-12-09,1004.8586691212846
2016-12-12,1003.8395611454764
2016-12-13,1014.6373955367015
2016-12-14,1004.7923437944808
2016-12-15,1023.7799322315519
2016-12-16,1024.7791207920964
2016-12-19,1014.8950145183381
2016-12-20,1025.1776557302583
2016-12-21,1022.9469170914571
2016-12-22,1021.4251735206185
2016-12-23,1021.6955707559423
2016-12-26,1021.6955707559423
2016-12-27,1021.4717137930787
2016-12-28,1022.9206948399985
2016-12-29,1014.3712117001047
2016-12-30,1018.5369545718763
2017-01-02,1023.1110162751859
2017-01-03,1039.5573091288397
2017-01-04,1039.0701914497574
2017-01-05,1037.4206281573227
2017-01-06,1040.759952988407
2017-01-09,1027.0813810517432
2017-01-10,1028.9861983928743
2017-01-11,1029.087516950818
2017-01-12,1024.871677557528
2017-01-13,1038.681780271827
2017-01-16,1026.3253593224845
2017-01-17,1026.9306053394678
2017-01-18,1028.0293915026407
2017-01-19,1028.5911577681761
2017-01-20,1033.335215732247
2017-01-23,1023.7173580027807
2017-01-24,1030.9599816303607
2017-01-25,1053.0473032828913
2017-01-26,1053.7941592481777
2017-01-27,1048.9593645142709
2017-01-30,1032.7056351185086
2017-01-31,1024.8145354832068
2017-02-01,1036.8744633030776
2017-02-02,1036.2514589285615
2017-02-03,1046.5368022660934
2017-02-06,1037.7009002677287
2017-02-07,1031.4884726431721
2017-02-08,1025.5034841957436
2017-02-09,1036.2669029588421
2017-02-10,1033.629227850971
2017-02-13,1043.2258213834752
2017-02-14,1046.567086425579
2017-02-15,1055.5897279294697
2017-02-16,1047.712812449147
2017-02-17,1036.7988677413036
2017-02-20,1039.5458689527325
2017-02-21,1047.1606903303123
2017-02-22,1042.1920087126487
2017-02-23,1040.8777195995103
2017-02-24,1028.6144310809098
2017-02-27,1027.0553839675363
2017-02-28,1030.9115544383628
2017-03-01,1055.4040273463656
2017-03-02,1054.6539886575167
2017-03-03,1062.7510010207213
2017-03-06,1054.7527040344878
2017-03-07,1052.6025166325453
2017-03-08,1057.6250750269223
2017-03-09,1062.806006451315
2017-03-10,1070.2842707226723
2017-03-13,1069.1582088033372
2017-03-14,1058.5289484696184
2017-03-15,1068.0098976371846
2017-03-16,1078.912367442594
2017-03-17,1079.0108942395439
2017-03-20,1074.5275654660534
2017-03-21,1073.5658833018083
2017-03-22,1067.0738404974643
2017-03-23,1076.6655580861247
2017-03-24,1076.6640711421337
2017-03-27,1068.880202848557
2017-03-28,1081.8784034545133
2017-03-29,1081.3026493489092
2017-03-30,1088.176399723748
2017-03-31,1091.9000083393087
2017-04-03,1080.622790632508
2017-04-04,1080.8053489046274
2017-04-05,1082.4120450367243
2017-04-06,1088.9048051774512
2017-04-07,1089.4398203361359
2017-04-10,1083.2081465978752
2017-04-11,1077.6562189522228
2017-04-12,1074.363166603473
2017-04-13,1065.4149641698157
2017-04-14,1065.4149641698157
2017-04-17,1065.801842662135
2017-04-18,1053.9007043596043
2017-04-19,1066.4860310703484
2017-04-20,1076.3386830136121
2017-04-21,1079.3141628982416
2017-04-24,1125.934323951925
2017-04-25,1130.3549004498439
2017-04-26,1131.0457626958869
2017-04-27,1124.0548030684472
2017-04-28,1123.4261159471125
2017-05-01,1123.300516503437
2017-05-02,1129.7227325042506
2017-05-03,1131.911899008504
2017-05-04,1142.014372038526
2017-05-05,1156.00401867612
2017-05-08,1148.6507866893423
2017-05-09,1147.6766983257414
2017-05-10,1151.7687312696776
2017-05-11,1146.3335006377658
2017-05-12,1146.252263350658
2017-05-15,1154.8160829103351
2017-05-16,1154.2437581589586
2017-05-17,1133.3146716320348
2017-05-18,1126.5643518519885
2017-05-19,1137.2773980890813
2017-05-22,1130.95802189625
2017-05-23,1137.4345344362255
2017-05-24,1139.8598738763017
2017-05-25,1138.2349260749625
2017-05-26,1132.6471907320984
2017-05-29,1130.2403110167656
2017-05-30,1124.6348097188925
2017-05-31,1117.71143846929
2017-06-01,1121.4387117900785
2017-06-02,1121.4426886379968
2017-06-05,1118.4609016515033
2017-06-06,1113.305042356749
2017-06-07,1118.4919053198767
2017-06-08,1129.130695973735
2017-06-09,1136.394226737643
2017-06-12,1119.518038204087
2017-06-13,1123.157501518174
2017-06-14,1111.6188669772187
2017-06-15,1106.695648942729
2017-06-16,1112.9908160674524
2017-06-19,1125.0612000512394
2017-06-20,1111.5965768128458
2017-06-21,1110.2712458056096
2017-06-22,1106.1517146618583
2017-06-23,1103.983748250258
2017-06-26,1107.8832559210623
2017-06-27,1109.3173301273553
2017-06-28,1118.1362090234143
2017-06-29,1107.2075415819972
2017-06-30,1099.032294847791
2017-07-03,1121.3211144059944
2017-07-04,1117.5558581797973
2017-07-05,1116.5504638135642
2017-07-06,1120.2798367586392
2017-07-07,1116.9079835173413
2017-07-10,1120.4958329236968
2017-07-11,1115.2009266697037
2017-07-12,1126.947261654936
2017-07-13,1134.5454309907452
2017-07-14,1133.4720679815214
2017-07-17,1130.7319438743398
2017-07-18,1115.4274655336337
2017-07-19,1125.1943218107933
2017-07-20,1120.6964585527796
2017-07-21,1106.228081688332
2017-07-24,1108.8047006254592
2017-07-25,1120.8935004579134
2017-07-26,1127.9554056088139
2017-07-27,1127.1512397741749
2017-07-28,1120.20674506211
2017-07-31,1113.7205324895524
2017-08-01,1123.1728354143274
2017-08-02,1114.1201481412993
2017-08-03,1117.159790312029
2017-08-04,1130.3015354423992
2017-08-07,1130.7221187473876
2017-08-08,1134.038641859659
2017-08-09,1119.8257162118146
2017-08-10,1108.4363181534043
2017-08-11,1093.238034039991
2017-08-14,1106.6638782169418
2017-08-15,1110.363699102072
2017-08-16,1117.6838967909905
2017-08-17,1101.8311352059018
2017-08-18,1097.5191109492162
2017-08-21,1090.112344529073
2017-08-22,1098.1410378923024
2017-08-23,1092.0059530534747
2017-08-24,1093.5515746125843
2017-08-25,1094.0439362367522
2017-08-28,1089.5188074479142
2017-08-29,1076.2610524819115
2017-08-30,1083.4609732263343
2017-08-31,1092.5564600599225
2017-09-01,1099.2068182058542
2017-09-04,1093.8509273421957
2017-09-05,1087.5725488686533
2017-09-06,1086.055283628175
2017-09-07,1084.9009504456046
2017-09-08,1088.3638558773373
2017-09-11,1104.6806849997506
2017-09-12,1116.375589909116
2017-09-13,1120.518172716123
2017-09-14,1125.4550994307249
2017-09-15,1118.4641074792603
2017-09-18,1126.2578838998024
2017-09-19,1129.316683860585
2017-09-20,1127.450112073773
2017-09-21,1140.5922738708289
2017-09-22,1141.4283670608322
2017-09-25,1134.9338752855601
2017-09-26,1133.9125379719655
2017-09-27,1151.2226581263087
2017-09-28,1154.4432291105559
2017-09-29,1160.2408208120144
2017-10-02,1159.9954591150836
2017-10-03,1162.2096630404744
2017-10-04,1151.9470210519303
2017-10-05,1158.634800381965
2017-10-06,1155.6337591015943
2017-10-09,1153.745489547581
2017-10-10,1147.936387860622
2017-10-11,1149.8055103583126
2017-10-12,1145.5432533555888
2017-10-13,1141.5247202279784
2017-10-16,1140.3101778374735
2017-10-17,1145.222760238294
2017-10-18,1148.6530311547665
2017-10-19,1144.8093947991306
2017-10-20,1152.710801509703
2017-10-23,1151.1792366300315
2017-10-24,1156.3651315627294
2017-10-25,1151.8606716180989
2017-10-26,1164.8870440529297
2017-10-27,1165.9925674633903
2017-10-30,1170.455549447429
2017-10-31,1172.4882056503557
2017-11-01,1174.749427333331
2017-11-02,1172.3793734475382
2017-11-03,1165.696220140552
2017-11-06,1163.0000287456694
2017-11-07,1163.2145334237186
2017-11-08,1160.2494325704718
2017-11-09,1145.628220484916
2017-11-10,1142.523346798453
2017-11-13,1135.1090805790527
2017-11-14,1125.9684143504846
2017-11-15,1125.0776649589425
2017-11-16,1129.2376419611066
2017-11-17,1121.5115724409873
2017-11-20,1122.673769072636
2017-11-21,1126.3480108655576
2017-11-22,1125.8224788219502
2017-11-23,1127.7684608545303
2017-11-24,1131.902676043587
2017-11-27,1124.9515432657813
2017-11-28,1130.3470883180216
2017-11-29,1135.2669784426805
2017-11-30,1128.2463070654458
2017-12-01,1116.2694464592767
2017-12-04,1125.2182728679404
2017-12-05,1122.0527981831474
2017-12-06,1113.8934086311272
2017-12-07,1121.807762596871
2017-12-08,1138.3174416286731
2017-12-11,1139.6849293266387
2017-12-12,1148.607615509779
2017-12-13,1144.6585203442376
2017-12-14,1136.012380075991
2017-12-15,1128.7826241527468
2017-12-18,1143.3157664581665
2017-12-19,1140.3861586975133
2017-12-20,1135.9183551345811
2017-12-21,1145.1494122689535
2017-12-22,1140.778921170254
2017-12-25,1140.778921170254
2017-12-26,1139.7905670079633
2017-12-27,1137.815246664586
2017-12-28,1132.5721078656156
2017-12-29,1128.8886117269008
2018-01-01,1128.8886117269005
2018-01-02,1129.0967601947973
2018-01-03,1133.66478189358
2018-01-04,1151.1221620159597
2018-01-05,1157.181597453098
2018-01-08,1161.0720562140698
2018-01-09,1168.6693138097285
2018-01-10,1181.947571290733
2018-01-11,1183.3878444055633
2018-01-12,1187.6731403055746
2018-01-15,1185.0149632029656
2018-01-16,1186.3190343965168
2018-01-17,1186.3395627135847
2018-01-18,1191.553190791371
2018-01-19,1192.2427360060178
2018-01-22,1200.5932103851296
2018-01-23,1198.7399195162873
2018-01-24,1190.3180231214315
2018-01-25,1187.926618081493
2018-01-26,1191.8230242752409
2018-01-29,1191.7284439237976
2018-01-30,1177.562278212064
2018-01-31,1176.0783791740978
2018-02-01,1173.822623427601
2018-02-02,1158.249646377729
2018-02-05,1144.7592085963045
2018-02-06,1116.8067328273646
2018-02-07,1139.6889916473933
2018-02-08,1125.0026186592029
2018-02-09,1109.7177017455042
2018-02-12,1117.9009387836788
2018-02-13,1110.1051205371803
2018-02-14,1121.956085418672
2018-02-15,1128.6913348029912
2018-02-16,1141.239748201107
2018-02-19,1138.7420695368248
2018-02-20,1144.4049668223613
2018-02-21,1148.02850097847
2018-02-22,1144.3822989552878
2018-02-23,1145.7715255939695
2018-02-26,1148.0854064564512
2018-02-27,1150.6879217808562
2018-02-28,1144.7421606535388
2018-03-01,1135.5468010770787
2018-03-02,1107.3424661506838
2018-03-05,1112.8448091636365
2018-03-06,1116.7269962030284
2018-03-07,1120.544835766252
2018-03-08,1128.9701124077585
2018-03-09,1132.4261922486137
2018-03-12,1135.1625930920345
2018-03-13,1128.2321250488865
2018-03-14,1121.4104477274059
2018-03-15,1128.2671204351805
2018-03-16,1138.0738144613651
2018-03-19,1123.862372129474
2018-03-20,1130.7991025628016
2018-03-21,1127.3724549533465
2018-03-22,1103.9995448209445
2018-03-23,1090.6391795016777
2018-03-26,1086.9266902354577
2018-03-27,1097.1309566356274
2018-03-28,1092.23251296811
2018-03-29,1096.2730395790654
2018-03-30,1096.2730395790657
2018-04-02,1095.8917937907918
2018-04-03,1092.595376114862
2018-04-04,1085.1798672304687
2018-04-05,1111.5696905247996
2018-04-06,1104.3840311074619
2018-04-09,1108.396292046409
2018-04-10,1115.606877213928
2018-04-11,1110.2302607123072
2018-04-12,1119.3370993479805
2018-04-13,1120.7820607430665
2018-04-16,1117.6102141438107
2018-04-17,1126.5394201743832
2018-04-18,1129.2633568883002
2018-04-19,1135.2242033072812
2018-04-20,1136.997146924684
2018-04-23,1146.32308784774
2018-04-24,1145.2960779962143
2018-04-25,1132.6540799436398
2018-04-26,1141.5997739314714
2018-04-27,1143.820774836042
2018-04-30,1146.865615254214
2018-05-01,1146.3467706666036
2018-05-02,1149.120918263948
2018-05-03,1138.1830107410208
2018-05-04,1142.8480338219501
2018-05-07,1149.164750616723
2018-05-08,1145.6368161399741
2018-05-09,1157.2917874810696
2018-05-10,1160.8677223913303
2018-05-11,1165.097269103132
2018-05-14,1167.373190959622
2018-05-15,1170.5799618437154
2018-05-16,1163.562746086601
2018-05-17,1169.0784194020387
2018-05-18,1164.0281335464954
2018-05-21,1167.2616886887047
2018-05-22,1174.9994060161098
2018-05-23,1156.3806805597167
2018-05-24,1146.0414216026882
2018-05-25,1140.477116773438
2018-05-28,1132.3598723259063
2018-05-29,1110.5236606131136
2018-05-30,1113.900354001095
2018-05-31,1106.1916241653175
2018-06-01,1125.213210349338
2018-06-04,1125.7291936991921
2018-06-05,1120.4027671704698
2018-06-06,1123.8597693944323
2018-06-07,1127.0406908453288
2018-06-08,1121.550013987395
2018-06-11,1134.7330137747924
2018-06-12,1132.4510177511825
2018-06-13,1130.756055445085
2018-06-14,1143.3515784799147
2018-06-15,1127.653072671901
2018-06-18,1121.7831175277115
2018-06-19,1113.073929239687
2018-06-20,1116.7714694390222
2018-06-21,1101.2058397076255
2018-06-22,1115.2694734100223
2018-06-25,1086.4084052098467
2018-06-26,1087.3627189997803
2018-06-27,1094.5103284223417
2018-06-28,1086.813336864872
2018-06-29,1095.8922657570113
2018-07-02,1085.0685486622042
2018-07-03,1092.4678494887949
2018-07-04,1090.9705610618357
2018-07-05,1098.7230906790553
2018-07-06,1097.2051296040806
2018-07-09,1109.1377966028704
2018-07-10,1112.8896685714994
2018-07-11,1095.171220481439
2018-07-12,1100.5478482010371
2018-07-13,1101.2735482210119
2018-07-16,1099.0547069157728
2018-07-17,1100.842681074676
2018-07-18,1109.5027207626247
2018-07-19,1108.1240444519465
2018-07-20,1106.9247207985127
2018-07-23,1110.5040488051511
2018-07-24,1121.9336455224513
2018-07-25,1115.9969785691344
2018-07-26,1122.6768575774408
2018-07-27,1131.594577805835
2018-07-30,1129.9543402270408
2018-07-31,1136.98638235333
2018-08-01,1126.499631734037
2018-08-02,1113.3046884044923
2018-08-03,1120.3323344773485
2018-08-06,1120.31248186737
2018-08-07,1129.2108512529692
2018-08-08,1127.6166302975942
2018-08-09,1125.8589205238318
2018-08-10,1107.227474937881
2018-08-13,1101.2985640111717
2018-08-14,1098.4287021255006
2018-08-15,1080.938013527897
2018-08-16,1084.268710472429
2018-08-17,1080.506781985275
2018-08-20,1085.78049167667
2018-08-21,1092.874548664421
2018-08-22,1093.087503698212
2018-08-23,1094.1301156136117
2018-08-24,1097.5479823146882
2018-08-27,1107.0649109430353
2018-08-28,1102.5047533268807
2018-08-29,1105.9622110535367
2018-08-30,1098.0822482019573
2018-08-31,1090.1533578575416
2018-09-03,1092.1792422649053
2018-09-04,1089.5638696963024
2018-09-05,1081.7891582328862
2018-09-06,1072.989003535636
2018-09-07,1063.752533663658
2018-09-10,1070.6002399140348
2018-09-11,1070.601831560352
2018-09-12,1069.3662849309576
2018-09-13,1075.4078656805827
2018-09-14,1079.3776203414448
2018-09-17,1083.6261305098355
2018-09-18,1084.565080586652
2018-09-19,1096.199551318925
2018-09-20,1109.2428183347454
2018-09-21,1111.968148507432
2018-09-24,1107.9195101447167
2018-09-25,1113.8354980281408
2018-09-26,1114.1185090959905
2018-09-27,1116.7914857015996
2018-09-28,1095.2922607970077
2018-10-01,1095.3561884210849
2018-10-02,1087.0400756159263
2018-10-03,1090.7587288477503
2018-10-04,1087.002478058514
2018-10-05,1074.4409327790636
2018-10-08,1059.540290350976
2018-10-09,1063.6709416268463
2018-10-10,1056.8808733192275
2018-10-11,1034.0839531718527
2018-10-12,1031.2645032638445
2018-10-15,1030.396690602284
2018-10-16,1043.7347727301917
2018-10-17,1040.86405831387
