Date,JORDAN
2013-04-26,184.44757694014905
2013-04-29,183.08124271729815
2013-04-30,180.5380463557618
2013-05-01,179.04407665804519
2013-05-02,180.68756240722018
2013-05-03,180.02476951888283
2013-05-06,180.49372136643723
2013-05-07,181.47454295252106
2013-05-08,181.40206940404482
2013-05-09,182.70335197760502
2013-05-10,184.435738062499
2013-05-13,183.69236560569757
2013-05-14,182.56333394238956
2013-05-15,184.13669265640257
2013-05-16,181.25048912932579
2013-05-17,182.69381627104607
2013-05-20,181.7091225447928
2013-05-21,182.24884878208132
2013-05-22,183.5111258675524
2013-05-23,183.50775072067407
2013-05-24,183.1550362504734
2013-05-27,182.38357769044725
2013-05-28,183.11627216053392
2013-05-29,181.1557186837169
2013-05-30,178.03952907470136
2013-05-31,179.46424196938935
2013-06-03,179.03962636683733
2013-06-04,178.14266435612848
2013-06-05,176.77194233590652
2013-06-06,175.24550340930554
2013-06-07,175.12328396441177
2013-06-10,174.4851500516188
2013-06-11,172.63010061297976
2013-06-12,171.68793252160177
2013-06-13,171.79163891597375
2013-06-14,171.34262392197135
2013-06-17,171.47380244105133
2013-06-18,168.32937370686426
2013-06-19,167.04526129443624
2013-06-20,171.17913823260804
2013-06-21,171.60818062425415
2013-06-24,168.05758381908558
2013-06-25,167.77797811965303
2013-06-26,168.26596229163314
2013-06-27,168.42894173930438
2013-06-28,168.38031248175395
2013-07-01,164.63183798328225
2013-07-02,165.42367013763698
2013-07-03,166.067823310506
2013-07-04,167.11789853827202
2013-07-05,168.2534673253484
2013-07-08,168.35536007222788
2013-07-09,168.68663543749108
2013-07-10,166.27106318561422
2013-07-11,161.9244913471247
2013-07-12,161.76943284619858
2013-07-15,160.25636253392815
2013-07-16,159.4921185228235
2013-07-17,160.08432848621368
2013-07-18,160.07128210980224
2013-07-19,159.48652458164128
2013-07-22,158.832801203873
2013-07-23,160.00659319902746
2013-07-24,162.3624864171947
2013-07-25,166.11573869395082
2013-07-26,165.9636222013841
2013-07-29,162.78654161377875
2013-07-30,160.76176263302187
2013-07-31,159.52522081453057
2013-08-01,159.07830237286245
2013-08-02,158.4407416626782
2013-08-05,164.29931607390148
2013-08-06,161.06525920426634
2013-08-07,159.7639206546169
2013-08-08,159.01509133553722
2013-08-09,159.60029102140348
2013-08-12,158.12831573588022
2013-08-13,156.94255287603426
2013-08-14,158.0062702581551
2013-08-15,155.6811079522909
2013-08-16,154.86066565586302
2013-08-19,155.32411528665236
2013-08-20,153.34026646609595
2013-08-21,152.60833440441453
2013-08-22,153.1364403572587
2013-08-23,152.4680715162172
2013-08-26,154.45109821542817
2013-08-27,154.23199410775706
2013-08-28,150.40236635183086
2013-08-29,153.1235246380913
2013-08-30,153.5706090987743
2013-09-02,153.25099851804558
2013-09-03,150.972746743115
2013-09-04,148.31232412557526
2013-09-05,147.6732501930134
2013-09-06,147.0798661790172
2013-09-09,147.6733708796299
2013-09-10,151.2803204722043
2013-09-11,154.58687988196323
2013-09-12,153.79421254549592
2013-09-13,154.3734516961156
2013-09-16,153.73495487456972
2013-09-17,153.17989436596116
2013-09-18,152.68965078324345
2013-09-19,149.64136689475865
2013-09-20,150.00689967595164
2013-09-23,146.83907685838645
2013-09-24,145.09931824988348
2013-09-25,143.95217564748737
2013-09-26,144.73966157098906
2013-09-27,144.29686806463008
2013-09-30,146.7627285530537
2013-10-01,149.17123190252627
2013-10-02,149.4179886495666
2013-10-03,153.36668747337328
2013-10-04,153.74770346536903
2013-10-07,152.85168197368088
2013-10-08,153.40219671456467
2013-10-09,155.53101122985316
2013-10-10,156.2594481616666
2013-10-11,156.007775540879
2013-10-14,154.97524193159666
2013-10-15,155.94407783683465
2013-10-16,156.18199429188334
2013-10-17,154.0905764697506
2013-10-18,153.84473494338974
2013-10-21,154.6557056453789
2013-10-22,151.6180806196432
2013-10-23,154.12463918004477
2013-10-24,156.84463168290935
2013-10-25,156.8086581435326
2013-10-28,159.66852923185982
2013-10-29,159.1209137355898
2013-10-30,157.4471506858366
2013-10-31,158.49664099349908
2013-11-01,159.71480913596082
2013-11-04,156.5545933419262
2013-11-05,158.15054740569707
2013-11-06,157.78540957037805
2013-11-07,159.51756198477057
2013-11-08,160.09288800568055
2013-11-11,159.546098347725
2013-11-12,164.59820093371368
2013-11-13,163.52443022211418
2013-11-14,162.9580168276551
2013-11-15,162.97221200560782
2013-11-18,161.55951482087755
2013-11-19,160.79544338540308
2013-11-20,162.20553098424688
2013-11-21,166.50613258978782
2013-11-22,165.4497908315711
2013-11-25,168.7606064089827
2013-11-26,164.22562616261717
2013-11-27,162.93722727293294
2013-11-28,162.9942347043704
2013-11-29,162.7797068429341
2013-12-02,163.81270062524953
2013-12-03,163.3137886963344
2013-12-04,161.39412539801344
2013-12-05,159.51170256645057
2013-12-06,159.43885620025648
2013-12-09,159.63649283047673
2013-12-10,160.11902760662014
2013-12-11,160.7537894306539
2013-12-12,161.41407827518591
2013-12-13,161.50184653253268
2013-12-16,162.18654680330218
2013-12-17,162.9603147850037
2013-12-18,164.43294487168842
2013-12-19,166.05327231548102
2013-12-20,166.34602953289237
2013-12-23,165.50827771487175
2013-12-24,164.72271144383507
2013-12-25,164.72271144383507
2013-12-26,164.29921435277623
2013-12-27,163.4239513682948
2013-12-30,161.31792070477175
2013-12-31,162.14695651625274
2014-01-01,162.14695651625274
2014-01-02,165.449602040223
2014-01-03,166.18433466616267
2014-01-06,166.26575619368322
2014-01-07,168.13367093990124
2014-01-08,169.15311124591125
2014-01-09,172.86131802732902
2014-01-10,171.91372009647233
2014-01-13,171.75367703180407
2014-01-14,169.8033402399967
2014-01-15,172.06339561940615
2014-01-16,171.240527187665
2014-01-17,171.96639676360468
2014-01-20,179.81086841703546
2014-01-21,187.6635355662326
2014-01-22,198.64515941810507
2014-01-23,201.6781033238599
2014-01-24,201.61867893760606
2014-01-27,196.0160400819588
2014-01-28,189.28247769347828
2014-01-29,185.1555630387955
2014-01-30,189.07376005551302
2014-01-31,190.23462908936165
2014-02-03,196.81636215395363
2014-02-04,189.10612967560934
2014-02-05,187.76844463828684
2014-02-06,184.83962582416967
2014-02-07,184.63408613066156
2014-02-10,183.57407896121626
2014-02-11,182.7869317860854
2014-02-12,186.29821181270947
2014-02-13,185.14203424310716
2014-02-14,184.66284830145926
2014-02-17,182.12784348318738
2014-02-18,181.56543266592504
2014-02-19,182.2163203595164
2014-02-20,181.9562054270313
2014-02-21,181.53879121039606
2014-02-24,180.92067845182515
2014-02-25,180.26982296316825
2014-02-26,179.28859430681274
2014-02-27,177.1522091360083
2014-02-28,175.4847735071714
2014-03-03,176.22202170618317
2014-03-04,176.49251982811248
2014-03-05,177.34902349984714
2014-03-06,180.2072571735789
2014-03-07,179.92125517835316
2014-03-10,177.59152972232883
2014-03-11,177.73701877690146
2014-03-12,176.99198653031445
2014-03-13,177.07077797118185
2014-03-14,177.2529736349613
2014-03-17,177.06543027963042
2014-03-18,178.54883447543313
2014-03-19,180.88386563741645
2014-03-20,184.02251630605224
2014-03-21,184.24434837064257
2014-03-24,184.71517835014546
2014-03-25,185.5529923597852
2014-03-26,183.35661830416444
2014-03-27,184.17810280286997
2014-03-28,184.01698789543042
2014-03-31,180.80152123177623
2014-04-01,185.94088905379905
2014-04-02,186.8719167710435
2014-04-03,185.9571988068358
2014-04-04,186.26953791462836
2014-04-07,185.3357685270856
2014-04-08,184.87023269948457
2014-04-09,184.68271972143359
2014-04-10,183.6681439785661
2014-04-11,183.58217869065535
2014-04-14,187.47794696596446
2014-04-15,187.61325350497864
2014-04-16,187.82048462555
2014-04-17,187.29463202896457
2014-04-18,187.29463202896457
2014-04-21,189.3817211706064
2014-04-22,188.8077568196829
2014-04-23,190.64278637339618
2014-04-24,189.22042287218986
2014-04-25,188.97428248471383
2014-04-28,185.28005003556842
2014-04-29,181.70971181648682
2014-04-30,182.81196036502544
2014-05-01,182.81196036502544
2014-05-02,182.81196036502544
2014-05-05,184.53716444006926
2014-05-06,185.16349698891167
2014-05-07,185.3760499613183
2014-05-08,185.01653010260628
2014-05-09,186.44889011103345
2014-05-12,186.61885091494756
2014-05-13,190.7370867673213
2014-05-14,189.6570666723913
2014-05-15,187.31318277624638
2014-05-16,187.50366745830385
2014-05-19,187.57868433804228
2014-05-20,186.96440553225182
2014-05-21,185.24643958181892
2014-05-22,184.9445543915526
2014-05-23,185.25758329521057
2014-05-26,184.9550871700959
2014-05-27,186.99607678099898
2014-05-28,187.9012787642175
2014-05-29,193.26992267510346
2014-05-30,192.85862388182892
2014-06-02,189.68965279481813
2014-06-03,191.2699306223201
2014-06-04,191.96423591968906
2014-06-05,189.99935458494127
2014-06-06,189.66502035882212
2014-06-09,189.06999771949674
2014-06-10,190.17622809163845
2014-06-11,191.16918985377367
2014-06-12,191.42786043205157
2014-06-13,191.7533097272386
2014-06-16,188.50438238806018
2014-06-17,186.37219032485052
2014-06-18,185.61743186776374
2014-06-19,181.80997789186935
2014-06-20,182.56665453367927
2014-06-23,179.13180198686953
2014-06-24,178.44772806759485
2014-06-25,182.0041285429906
