Date,RUSSIA GROWTH
2001-05-08,130.499667639444
2001-05-09,130.63249172864448
2001-05-10,133.5477372411294
2001-05-11,132.97727938414053
2001-05-14,129.88646059366212
2001-05-15,130.75899137323748
2001-05-16,130.21780505790466
2001-05-17,139.20488938147045
2001-05-18,142.03727097349554
2001-05-21,147.07848571696607
2001-05-22,145.60375841239838
2001-05-23,148.64130104577862
2001-05-24,147.92634804757148
2001-05-25,145.43692709453046
2001-05-28,143.67985146199075
2001-05-29,145.86383398862517
2001-05-30,148.27753958328245
2001-05-31,154.5403279508053
2001-06-01,159.40291365992002
2001-06-04,162.86674668256134
2001-06-05,156.31691961158603
2001-06-06,153.07560916641503
2001-06-07,148.09048364542585
2001-06-08,148.04360705486056
2001-06-11,149.1703212598994
2001-06-12,147.88777801133065
2001-06-13,147.15739003647133
2001-06-14,145.00519512993824
2001-06-15,146.367000375235
2001-06-18,150.31393150737895
2001-06-19,154.1787833589359
2001-06-20,153.6838825907544
2001-06-21,154.86460553645247
2001-06-22,157.53395270823657
2001-06-25,152.36655492303757
2001-06-26,150.39345534941754
2001-06-27,150.19440200817112
2001-06-28,147.8169100005541
2001-06-29,141.49320789730533
2001-07-02,139.99812480142128
2001-07-03,137.34177443209123
2001-07-04,139.90163280794766
2001-07-05,143.70193326946676
2001-07-06,137.51822103505984
2001-07-09,135.49473642672888
2001-07-10,133.23907125313337
2001-07-11,125.5988744830777
2001-07-12,128.7312166674745
2001-07-13,130.73939984417592
2001-07-16,130.31664709621612
2001-07-17,128.41759488410992
2001-07-18,122.01172915213438
2001-07-19,123.26452943758456
2001-07-20,122.00754263699127
2001-07-23,123.22416533359095
2001-07-24,118.23440903771987
2001-07-25,121.53957654101428
2001-07-26,128.9002369037288
2001-07-27,126.60590804817261
2001-07-30,126.10027181542854
2001-07-31,123.332012765608
2001-08-01,123.46989009954858
2001-08-02,124.58488485097425
2001-08-03,124.35223651262578
2001-08-06,122.55111685403512
2001-08-07,121.88986892298212
2001-08-08,123.83620688423373
2001-08-09,123.31997351397696
2001-08-10,125.32547620066913
2001-08-13,123.90353931669479
2001-08-14,127.92999109436985
2001-08-15,122.8875934932105
2001-08-16,122.08995986402424
2001-08-17,121.21392756183603
2001-08-20,121.92745567320303
2001-08-21,122.27910001840283
2001-08-22,124.39554432424727
2001-08-23,126.50322164207627
2001-08-24,128.35404319206128
2001-08-27,131.68635626054183
2001-08-28,133.5671228566528
2001-08-29,129.8759077183722
2001-08-30,128.6870752471346
2001-08-31,129.38676623274196
2001-09-03,131.9581443998014
2001-09-04,134.79782772129607
2001-09-05,134.0717415581847
2001-09-06,133.0048457785063
2001-09-07,130.79506213991678
2001-09-10,130.53765447125113
2001-09-11,129.6871417610985
2001-09-12,124.10306585901085
2001-09-13,125.08488163680508
2001-09-14,119.45481815059847
2001-09-17,119.50100540970998
2001-09-18,121.11979317113996
2001-09-19,123.84349245729156
2001-09-20,118.81514725399965
2001-09-21,113.47981974815859
2001-09-24,113.7481534067161
2001-09-25,108.08582471794537
2001-09-26,106.46786719186053
2001-09-27,106.29503081792637
2001-09-28,110.18045073783951
2001-10-01,109.34562917223279
2001-10-02,109.20190370368455
2001-10-03,103.63673407955177
2001-10-04,105.5581566547556
2001-10-05,104.99347549829766
2001-10-08,105.0265247308459
2001-10-09,106.02836862333079
2001-10-10,111.13491154555302
2001-10-11,118.5797038006391
2001-10-12,119.66381018176837
2001-10-15,116.93216401198318
2001-10-16,119.26369194122478
2001-10-17,122.48777492171328
2001-10-18,118.88864302749757
2001-10-19,117.73651899114083
2001-10-22,122.50947530767647
2001-10-23,125.59118322235211
2001-10-24,124.75984132725706
2001-10-25,121.31438590451013
2001-10-26,123.90009324129409
2001-10-29,125.21737284186293
2001-10-30,126.08916098769092
2001-10-31,126.48439963697456
2001-11-01,126.72060491242057
2001-11-02,126.20051218885578
2001-11-05,132.79185272353564
2001-11-06,129.69231351126987
2001-11-07,129.2598856807238
2001-11-08,137.5864416079149
2001-11-09,141.0115319204516
2001-11-12,138.0761185272457
2001-11-13,151.56355025496597
2001-11-14,142.0980084793226
2001-11-15,130.83777151801002
2001-11-16,127.111007889936
2001-11-19,131.14719429410061
2001-11-20,133.49043862638348
2001-11-21,133.07639695858182
2001-11-22,140.4736784018098
2001-11-23,136.4831132672539
2001-11-26,135.46280745464122
2001-11-27,134.97120972306928
2001-11-28,131.86014003149756
2001-11-29,131.6458863568701
2001-11-30,132.30921889450846
2001-12-03,133.17303032699522
2001-12-04,139.2764569289889
2001-12-05,139.85724818011315
2001-12-06,143.71142256126404
2001-12-07,141.5944912192288
2001-12-10,143.560105910826
2001-12-11,143.09916394253668
2001-12-12,142.06012845814604
2001-12-13,133.57650122982727
2001-12-14,131.18478191156447
2001-12-17,136.14618376015966
2001-12-18,136.30909631605113
2001-12-19,140.0005392784159
2001-12-20,142.57930417904726
2001-12-21,144.51515097041832
2001-12-24,147.91488914899045
2001-12-25,145.77708432295208
2001-12-26,146.55576845088345
2001-12-27,146.84813611767663
2001-12-28,150.10275830863293
2001-12-31,148.65297874725124
2002-01-01,148.65297874725124
2002-01-02,146.37612637716614
2002-01-03,155.6960851776537
2002-01-04,160.41877942552907
2002-01-07,160.83222988796598
2002-01-08,169.17627587349435
2002-01-09,170.9881081557652
2002-01-10,169.77531025328787
2002-01-11,170.35983087300343
2002-01-14,164.34085137683599
2002-01-15,164.83097190888992
2002-01-16,165.0998744558451
2002-01-17,171.80398741190427
2002-01-18,173.0996286345191
2002-01-21,175.44255624297665
2002-01-22,183.33114410351928
2002-01-23,178.8325141252949
2002-01-24,170.38703089224285
2002-01-25,167.49602469153464
2002-01-28,172.34711024214477
2002-01-29,178.87517470288532
2002-01-30,170.32261586015116
2002-01-31,172.5406315498404
2002-02-01,171.13102913485594
2002-02-04,170.4469070308528
2002-02-05,168.89511384662762
2002-02-06,173.25589697630463
2002-02-07,173.66135200953386
2002-02-08,170.68750167978084
2002-02-11,169.30511246367283
2002-02-12,173.09702516907694
2002-02-13,171.42151214892775
2002-02-14,167.8275446250829
2002-02-15,164.6153053958881
2002-02-18,161.8680402550549
2002-02-19,158.92927505279678
2002-02-20,155.880485164641
2002-02-21,159.27986932848333
2002-02-22,160.93382302416995
2002-02-25,162.00499145834505
2002-02-26,157.1150212305484
2002-02-27,154.8584845132134
2002-02-28,150.97269760642806
2002-03-01,159.0149327308496
2002-03-04,162.06971924755678
2002-03-05,165.4050521395555
2002-03-06,165.08493854649225
2002-03-07,170.328995308504
2002-03-08,171.19405354763072
2002-03-11,165.0014379675596
2002-03-12,164.43742953969186
2002-03-13,167.0315846823233
2002-03-14,169.693645229779
2002-03-15,173.95180324797133
2002-03-18,179.4238123477758
2002-03-19,177.40689059229808
2002-03-20,174.16876432218407
2002-03-21,177.39426066226275
2002-03-22,179.82175754449378
2002-03-25,174.5511088812571
2002-03-26,173.28391354629576
2002-03-27,176.12243949552345
2002-03-28,182.23954666892243
2002-03-29,181.8288643059602
2002-04-01,180.8728330871396
2002-04-02,176.94410052279434
2002-04-03,173.68270552907356
2002-04-04,173.09973836125064
2002-04-05,177.28356730749948
2002-04-08,179.04005561021074
2002-04-09,184.76167175966722
2002-04-10,187.21178697201884
2002-04-11,188.24582968432912
2002-04-12,181.82024446048962
2002-04-15,189.68667792307554
2002-04-16,189.10077374015935
2002-04-17,189.5751911874677
2002-04-18,195.14178768369183
2002-04-19,198.16024367717085
2002-04-22,193.17856164186918
2002-04-23,196.121792852289
2002-04-24,197.26581542555962
2002-04-25,196.1295461274858
2002-04-26,205.05063490570666
2002-04-29,204.93992690198522
2002-04-30,200.55820275732253
2002-05-01,199.42948190755166
2002-05-02,200.16945949451554
2002-05-03,197.96581937191732
2002-05-06,196.4008975912389
2002-05-07,188.80268985572533
2002-05-08,194.1570756850609
2002-05-09,194.19982743573468
2002-05-10,193.25303013955389
2002-05-13,198.49353323825892
2002-05-14,210.10904107428127
2002-05-15,208.1196972572872
2002-05-16,208.5478188894911
2002-05-17,213.3282871973222
2002-05-20,216.61378912610937
2002-05-21,214.9863087273768
2002-05-22,209.7351370876652
2002-05-23,215.35959484344883
2002-05-24,209.46064307968686
2002-05-27,214.5089651640194
2002-05-28,205.28141662891258
2002-05-29,203.69419104269483
2002-05-30,201.8479041668507
2002-05-31,204.54065151307123
2002-06-03,203.03437847931016
2002-06-04,198.23616511485218
2002-06-05,200.2225714416635
2002-06-06,202.16332186728962
2002-06-07,199.22132024056793
2002-06-10,202.8262394827738
2002-06-11,201.1413125567456
2002-06-12,200.31247731032866
2002-06-13,199.68490008331304
2002-06-14,194.73878558001198
2002-06-17,197.08684134823633
2002-06-18,193.0732715733222
2002-06-19,187.86830999383795
2002-06-20,179.9304846119258
2002-06-21,182.857666227342
2002-06-24,172.68353162438925
2002-06-25,175.76445713988122
2002-06-26,167.4351169481417
2002-06-27,177.59579113863177
2002-06-28,176.3870447428149
2002-07-01,180.5244190075097
2002-07-02,178.6861367309219
2002-07-03,180.84700995812895
2002-07-04,182.72336570197157
2002-07-05,191.55170863485995
2002-07-08,188.46240421634232
2002-07-09,189.48084784227407
2002-07-10,192.66108855317705
2002-07-11,185.97738806586474
2002-07-12,184.70586206531993
2002-07-15,177.63911868195535
2002-07-16,174.43891597131469
2002-07-17,179.6416342178317
2002-07-18,178.91901663927567
2002-07-19,174.23711441180566
2002-07-22,169.77030799612618
2002-07-23,167.70956577310514
2002-07-24,156.88985484587076
2002-07-25,155.24940036211584
2002-07-26,159.0038168421734
2002-07-29,168.42694090868906
2002-07-30,164.72185765440278
2002-07-31,162.1966393460872
2002-08-01,165.2765427986592
2002-08-02,162.3589451591559
2002-08-05,157.05339883083536
2002-08-06,162.43419643929087
2002-08-07,169.4435171352028
2002-08-08,173.723012983517
2002-08-09,170.0819365881028
2002-08-12,168.37066006548793
2002-08-13,173.05367922123781
2002-08-14,173.0329670770435
2002-08-15,174.36372823036922
2002-08-16,173.44955282980027
2002-08-19,179.07433662906973
2002-08-20,178.5278217423128
2002-08-21,179.06460785916437
2002-08-22,183.79551633663056
2002-08-23,180.83697212057865
2002-08-26,178.6354595789582
2002-08-27,182.26027243766362
2002-08-28,179.21708992127563
2002-08-29,171.15593227798456
2002-08-30,170.30798205950498
2002-09-02,167.55599522009845
2002-09-03,165.98006656608268
2002-09-04,168.61382489476955
2002-09-05,166.49030011467747
2002-09-06,169.9538489010658
2002-09-09,169.5778023345507
2002-09-10,176.1058759204798
2002-09-11,177.97306314424858
2002-09-12,173.87759234177733
2002-09-13,169.61387678010684
2002-09-16,168.22940888874803
2002-09-17,172.27682103954893
2002-09-18,166.64080226217735
2002-09-19,163.64324284121372
2002-09-20,169.69811894447358
2002-09-23,169.9088091206319
2002-09-24,173.29641313288863
2002-09-25,178.575499642601
2002-09-26,178.76577183916473
2002-09-27,176.5776816567515
2002-09-30,169.41004402545857
2002-10-01,171.31641632998318
2002-10-02,175.121168346858
2002-10-03,177.48232840734255
2002-10-04,181.65901779902495
2002-10-07,182.154038295444
2002-10-08,183.18834874691092
2002-10-09,178.6043319702257
2002-10-10,174.04140822413936
2002-10-11,174.58460324343204
2002-10-14,171.87046899432457
2002-10-15,178.53452005338693
2002-10-16,178.69889265125158
2002-10-17,182.7827861302192
2002-10-18,181.96738929969771
2002-10-21,183.03942041449926
2002-10-22,181.64866678996916
2002-10-23,181.07745253008102
2002-10-24,175.63659793489552
2002-10-25,174.95021217435905
2002-10-28,176.68209631951194
2002-10-29,172.89649885384114
2002-10-30,175.44967811463775
2002-10-31,177.56635917588352
2002-11-01,176.80225542966824
2002-11-04,177.98520764385765
2002-11-05,172.47177533689555
2002-11-06,171.19086255006982
2002-11-07,169.39886612212598
2002-11-08,168.57093919943193
2002-11-11,171.9349278092441
2002-11-12,175.02296198792092
2002-11-13,172.75054887251548
2002-11-14,172.64197234711153
2002-11-15,170.879042744354
2002-11-18,172.10487596351703
2002-11-19,169.11757135999719
2002-11-20,170.0923448919383
2002-11-21,175.23590391491499
2002-11-22,174.5100922487121
2002-11-25,178.0164887986761
2002-11-26,176.79449966707665
2002-11-27,177.31880299042504
2002-11-28,177.02337810138005
2002-11-29,176.68558966381752
2002-12-02,176.7767002143728
2002-12-03,170.465457809201
2002-12-04,165.17550022721298
2002-12-05,166.6464896366488
2002-12-06,165.07470694155583
2002-12-09,165.22371736165096
2002-12-10,163.84138059366268
2002-12-11,159.4269243043466
2002-12-12,158.3281860251988
2002-12-13,157.37528849223898
2002-12-16,156.09585580051453
2002-12-17,160.15242300964846
2002-12-18,159.43446527819216
2002-12-19,163.13195403320165
2002-12-20,165.264500094128
2002-12-23,168.43185821182536
2002-12-24,167.2755560444442
2002-12-25,166.3147162486688
2002-12-26,166.78303257611387
2002-12-27,168.56792282802448
2002-12-30,168.36822511165198
2002-12-31,168.33871467861812
2003-01-01,168.33871467861812
2003-01-02,170.318788260453
2003-01-03,169.5911747551882
2003-01-06,168.55555286841454
2003-01-07,169.37978540077842
2003-01-08,166.60493083069497
2003-01-09,166.09589839986577
2003-01-10,164.6559143630384
2003-01-13,165.96364882531802
2003-01-14,165.2732924765201
2003-01-15,166.87992816585287
2003-01-16,169.33712571973223
2003-01-17,165.6928131027281
2003-01-20,166.00372152852188
2003-01-21,158.99512178007043
2003-01-22,158.49009258180683
2003-01-23,157.10246162641525
2003-01-24,157.08549127265786
2003-01-27,152.86431456401434
2003-01-28,156.24918383719864
2003-01-29,157.96393395768922
2003-01-30,160.95411149398842
2003-01-31,159.63464086710408
2003-02-03,160.56173610043695
2003-02-04,158.33457031968956
2003-02-05,159.62844616013388
2003-02-06,158.29496190100033
2003-02-07,163.05993343515522
2003-02-10,168.46940469275984
2003-02-11,176.37158595742724
2003-02-12,176.0185165969607
2003-02-13,173.4455297237712
2003-02-14,175.50704139868782
2003-02-17,177.47790272670377
2003-02-18,178.7068647850062
2003-02-19,173.94617454352417
2003-02-20,173.28710147912315
2003-02-21,174.04100780332607
2003-02-24,174.71981379559423
2003-02-25,176.88564937812
2003-02-26,177.7804028874351
2003-02-27,179.96602390181997
2003-02-28,180.8427621035681
2003-03-03,184.46427110216388
2003-03-04,179.06975313501243
2003-03-05,180.71510825636526
2003-03-06,180.68349064608591
2003-03-07,177.72638877691048
2003-03-10,177.4772246103003
2003-03-11,173.36738125223692
2003-03-12,168.51333606903677
2003-03-13,171.87971166033608
2003-03-14,170.13140137030064
2003-03-17,169.47622582285678
2003-03-18,163.21951449359852
2003-03-19,163.99226670452794
2003-03-20,165.88739844085515
2003-03-21,168.46453643241838
2003-03-24,162.20035184354188
2003-03-25,162.34512068276138
2003-03-26,163.14684317168576
2003-03-27,164.54178576153555
2003-03-28,165.17759137959143
2003-03-31,161.40724878303118
2003-04-01,161.0772424485325
2003-04-02,163.4591235318827
2003-04-03,162.51722483419465
2003-04-04,162.78853001144887
2003-04-07,163.8850850959164
2003-04-08,164.0523011182375
2003-04-09,166.526244994131
2003-04-10,165.6961889325785
2003-04-11,169.82983755304397
2003-04-14,173.83685714213755
2003-04-15,179.95752067785497
2003-04-16,180.73208470896614
2003-04-17,183.22600889307222
2003-04-18,193.83435338329474
2003-04-21,214.81699381834812
2003-04-22,204.95912863550282
2003-04-23,213.76064362374063
2003-04-24,207.18763469111698
2003-04-25,215.96713829496284
2003-04-28,227.10051907276647
2003-04-29,210.45175764919003
2003-04-30,198.66997412975266
2003-05-01,196.86187891569725
2003-05-02,197.59876220204447
2003-05-05,205.4622604258823
2003-05-06,197.02984395725235
2003-05-07,192.23219589920865
2003-05-08,190.3292120403413
2003-05-09,189.71623551203106
2003-05-12,193.06747110785096
2003-05-13,197.2174692959526
2003-05-14,202.25936966360658
2003-05-15,204.43174550883762
2003-05-16,207.19214270478787
2003-05-19,211.49962617130322
2003-05-20,202.05288412291867
2003-05-21,194.53778046550332
2003-05-22,201.02983370187795
2003-05-23,196.29711035748153
2003-05-26,197.27009516108652
2003-05-27,197.44339991343728
2003-05-28,205.1591812617457
2003-05-29,202.3159114237296
2003-05-30,201.77379716604196
2003-06-02,196.57906327485864
2003-06-03,198.5024736465969
2003-06-04,198.01641579244986
2003-06-05,195.1889956820781
2003-06-06,203.0863879877062
2003-06-09,206.37560741681128
2003-06-10,204.60877189823367
2003-06-11,202.45972883357592
2003-06-12,202.89121028968086
2003-06-13,201.71330979770332
2003-06-16,210.2283509389912
2003-06-17,216.08160999647905
2003-06-18,217.64847746542196
2003-06-19,210.8931279452417
2003-06-20,215.41684369070043
2003-06-23,218.59093054693656
2003-06-24,221.5529577088834
2003-06-25,224.83453823887046
2003-06-26,224.53945249291522
2003-06-27,226.24544548642925
2003-06-30,228.41325413431488
2003-07-01,226.26053592784282
2003-07-02,235.06569153123945
2003-07-03,228.68337272860583
2003-07-04,234.30535097837
2003-07-07,239.9479182341144
2003-07-08,239.80994814942528
2003-07-09,227.05498452137184
2003-07-10,218.59130132174298
2003-07-11,214.34819744860425
2003-07-14,221.27601048846867
2003-07-15,222.26178919815598
2003-07-16,208.99962339789266
2003-07-17,197.75086114156977
2003-07-18,202.39418026877672
2003-07-21,206.71931266060608
2003-07-22,211.96398377882332
2003-07-23,207.1023989033277
2003-07-24,211.06583170670268
2003-07-25,210.18333389713737
2003-07-28,210.81585478469233
2003-07-29,205.38606191250938
2003-07-30,208.46508142252333
2003-07-31,215.88552566600447
2003-08-01,212.8930868514098
2003-08-04,213.38049799834477
2003-08-05,216.24618611446323
2003-08-06,216.75459829029188
2003-08-07,220.75799050129487
2003-08-08,220.12225179147438
2003-08-11,224.9361505995603
2003-08-12,226.44987113844283
2003-08-13,230.09272059581937
2003-08-14,232.89126416230286
2003-08-15,239.4764834982194
2003-08-18,247.81522066548803
2003-08-19,251.77546455981133
2003-08-20,244.7015052116538
2003-08-21,253.03009049954488
2003-08-22,256.98910058384894
2003-08-25,255.946773780978
2003-08-26,251.76750240374537
2003-08-27,250.0150461483817
2003-08-28,253.72892015556673
2003-08-29,254.3178835604163
2003-09-01,258.03633107591025
2003-09-02,264.24638115662566
2003-09-03,263.35856798387834
2003-09-04,263.89854315775
2003-09-05,256.7230776776763
2003-09-08,251.8012720341161
2003-09-09,252.44396716776595
2003-09-10,251.210228158267
2003-09-11,252.22035110718699
2003-09-12,251.49456484478725
2003-09-15,256.0076297701537
2003-09-16,259.4473433780392
2003-09-17,254.4530789163957
2003-09-18,254.72541898597106
2003-09-19,248.4274409155361
2003-09-22,244.01636874627386
2003-09-23,249.11570611109173
2003-09-24,253.8557998446617
2003-09-25,249.46409730131063
2003-09-26,249.73162497632666
2003-09-29,254.27410724954035
2003-09-30,252.21297786358738
2003-10-01,253.6938188566943
2003-10-02,260.49995920737047
2003-10-03,263.3304762060304
2003-10-06,265.1489867730532
2003-10-07,268.3669685584473
2003-10-08,274.21902387032094
2003-10-09,274.19217714836225
2003-10-10,267.79383876694584
2003-10-13,273.1084942988682
2003-10-14,283.0257790875607
2003-10-15,277.42814011904403
2003-10-16,280.8433408816194
2003-10-17,285.5998553206491
2003-10-20,284.10252807164574
2003-10-21,272.4436091868228
2003-10-22,256.84253672596816
2003-10-23,256.06938303422174
2003-10-24,258.5680752840362
2003-10-27,233.77809964438535
2003-10-28,244.787445934324
2003-10-29,240.74690311949047
2003-10-30,218.66535734623153
2003-10-31,226.068494724212
2003-11-03,248.0223674487001
2003-11-04,250.0447607519397
2003-11-05,245.93921981637837
2003-11-06,247.69550025914592
2003-11-07,246.8104108822394
2003-11-10,248.2175667176313
2003-11-11,240.8422860100452
2003-11-12,236.21221733162628
2003-11-13,237.63151784794042
2003-11-14,235.1796498546979
2003-11-17,227.89053293727483
2003-11-18,217.38968690159547
2003-11-19,210.01379885535235
2003-11-20,215.6574259646674
2003-11-21,223.7404490293054
2003-11-24,231.90510934428963
2003-11-25,235.9947316165457
2003-11-26,239.93056974192936
2003-11-27,240.01001188080315
2003-11-28,235.42686034162898
2003-12-01,233.2689895523327
2003-12-02,234.47229451175394
2003-12-03,240.71023300782434
2003-12-04,240.28192641772802
2003-12-05,232.50160518164017
2003-12-08,233.93144662901284
2003-12-09,237.2831532740814
2003-12-10,235.43884163510467
2003-12-11,235.78910528051858
2003-12-12,233.66803228061835
2003-12-15,237.37867588191983
2003-12-16,233.53298108632129
2003-12-17,233.58579052367878
2003-12-18,239.3243917224128
2003-12-19,245.43654026664356
2003-12-22,246.45698997458757
2003-12-23,242.16274073128906
2003-12-24,241.25532345616435
2003-12-25,239.7360266445403
2003-12-26,240.90606812325237
2003-12-29,240.6288834421701
2003-12-30,238.51771767882215
2003-12-31,237.52246304781102
2004-01-01,237.52246304781102
2004-01-02,238.0225302020787
2004-01-05,247.75429238386553
2004-01-06,249.02865457286381
2004-01-07,251.2018983769876
2004-01-08,246.7242599540733
2004-01-09,251.0742107635015
2004-01-12,248.05609846070257
2004-01-13,245.24033431102328
2004-01-14,248.62454274090777
2004-01-15,245.85404076031585
2004-01-16,253.9789057349742
2004-01-19,255.60170047828487
2004-01-20,254.15486466852747
2004-01-21,253.3765872927348
2004-01-22,256.46597008690424
2004-01-23,259.90283084799637
2004-01-26,259.0792221151325
2004-01-27,258.3178329290101
2004-01-28,255.78941201252917
2004-01-29,262.9666162881342
2004-01-30,255.8113880488612
2004-02-02,253.5391004840396
2004-02-03,254.8527552027892
2004-02-04,259.2909372783433
2004-02-05,257.459881953026
2004-02-06,251.0329641784752
2004-02-09,255.44893142056347
2004-02-10,253.01087942279452
2004-02-11,253.80815169817544
2004-02-12,256.37674507075246
2004-02-13,259.33180211555765
2004-02-16,259.0176487858796
2004-02-17,261.4368123145626
2004-02-18,261.82807855341593
2004-02-19,261.728839109906
2004-02-20,267.5219877935041
2004-02-23,267.7775922246934
2004-02-24,258.8492607540351
2004-02-25,265.582878847957
2004-02-26,272.0447521108341
2004-02-27,274.61376155636833
2004-03-01,280.4713300787461
2004-03-02,285.32178649769617
2004-03-03,281.32736740919336
2004-03-04,281.3485126699934
2004-03-05,277.98374199464064
2004-03-08,280.42082641458376
2004-03-09,286.6712947792056
2004-03-10,285.01096901111447
2004-03-11,280.69623625678935
2004-03-12,281.9226404034994
2004-03-15,282.1626612399239
2004-03-16,282.59305926033835
2004-03-17,293.50327181959904
2004-03-18,292.4744649227598
2004-03-19,297.65582089561343
2004-03-22,291.61821183334223
2004-03-23,295.89774898795054
2004-03-24,302.2853796269518
2004-03-25,295.85204379595143
2004-03-26,300.5576080721244
2004-03-29,302.5319683272116
2004-03-30,305.861340495965
2004-03-31,308.4905723526377
2004-04-01,308.4420797003307
2004-04-02,317.48678484251764
2004-04-05,322.22582730158115
2004-04-06,313.5700033734762
2004-04-07,317.88384809883775
2004-04-08,326.6742645828893
2004-04-09,328.0419881388876
2004-04-12,330.09577832430676
2004-04-13,325.78745440754153
2004-04-14,311.047697563522
2004-04-15,313.1085068152566
2004-04-16,306.1534226545417
2004-04-19,305.93493239242815
2004-04-20,306.2069987159327
2004-04-21,294.15370257946034
2004-04-22,287.63429253373175
2004-04-23,286.7179652122018
2004-04-26,291.4789366753912
2004-04-27,280.28350041137213
2004-04-28,277.5600287205288
2004-04-29,260.48897200267186
2004-04-30,257.60227131862393
2004-05-03,258.3133738284332
2004-05-04,256.8241030084673
2004-05-05,260.4722385450949
2004-05-06,258.5556912429159
2004-05-07,245.25197329903756
2004-05-10,243.69606808888193
2004-05-11,236.63958132690874
2004-05-12,243.546428717717
2004-05-13,244.2399524484226
2004-05-14,245.75738687378703
2004-05-17,253.9881007919346
2004-05-18,254.78100026515543
2004-05-19,261.1268501344108
2004-05-20,261.26547015893783
2004-05-21,258.2175939238484
2004-05-24,261.91710149294846
2004-05-25,248.72650722529983
2004-05-26,256.7334207206328
2004-05-27,242.9525959184771
2004-05-28,228.16023153002183
2004-05-31,228.92481362058209
2004-06-01,221.46157402793105
2004-06-02,226.43780783822976
2004-06-03,225.67038148481834
2004-06-04,220.45113478437432
2004-06-07,224.48116753663055
2004-06-08,227.43809931164105
2004-06-09,233.70540496054883
2004-06-10,227.37285688813796
2004-06-11,228.9281753193974
2004-06-14,227.44320804266295
2004-06-15,218.34059087533032
2004-06-16,216.14605893903155
2004-06-17,239.01001247924214
2004-06-18,240.15603936329157
2004-06-21,247.7943650226389
2004-06-22,244.38028399838362
2004-06-23,240.61871900854857
2004-06-24,236.7800179297244
2004-06-25,236.07949907588164
2004-06-28,228.432719648914
2004-06-29,225.48173072959156
2004-06-30,228.33536838943618
2004-07-01,228.47474429050627
2004-07-02,219.86990656122683
2004-07-05,218.5896686880928
2004-07-06,222.46063443963837
2004-07-07,221.83122247565407
2004-07-08,220.73834958521132
2004-07-09,220.66640560070962
2004-07-12,222.9890040212864
2004-07-13,231.02121027820914
2004-07-14,228.7373962319093
2004-07-15,232.16666089391907
2004-07-16,230.69695676578905
2004-07-19,237.45841833367385
2004-07-20,230.77824762006813
2004-07-21,230.9248369798243
2004-07-22,220.93974543930574
2004-07-23,228.8067051941664
2004-07-26,223.9658392840866
2004-07-27,226.06132684594706
2004-07-28,211.32828503176498
