Date,ROMANIA
2005-11-30,691.2297675525261
2005-12-01,691.2324422280133
2005-12-02,690.6638353827316
2005-12-05,681.0241689275997
2005-12-06,678.9688035803913
2005-12-07,693.5545360625091
2005-12-08,704.8288282159682
2005-12-09,697.7059860559507
2005-12-12,683.8754926797509
2005-12-13,686.2590292172691
2005-12-14,676.9107176969068
2005-12-15,672.6253798418063
2005-12-16,677.9607352322248
2005-12-19,678.7872132037105
2005-12-20,680.0913540366138
2005-12-21,678.3713782895261
2005-12-22,674.1039358865636
2005-12-23,671.5492380362758
2005-12-26,671.5492380362758
2005-12-27,671.8236008809994
2005-12-28,666.6323795880221
2005-12-29,666.3639083942322
2005-12-30,667.625802139784
2006-01-02,667.625802139784
2006-01-03,694.1929983113885
2006-01-04,722.4798187626793
2006-01-05,720.6106975262104
2006-01-06,719.0447198315043
2006-01-09,748.0863494507329
2006-01-10,751.8342388100464
2006-01-11,781.5200235226081
2006-01-12,797.2034248927052
2006-01-13,786.1142168344082
2006-01-16,784.5009875989117
2006-01-17,809.6932466163531
2006-01-18,791.4893937639383
2006-01-19,807.0353448953949
2006-01-20,823.7418133156723
2006-01-23,829.213101956835
2006-01-24,814.4958456536916
2006-01-25,821.9840170567115
2006-01-26,826.1913898445032
2006-01-27,826.6541114987755
2006-01-30,838.4384375088831
2006-01-31,852.5500727210374
2006-02-01,882.6123681509212
2006-02-02,868.6472910222059
2006-02-03,869.8455404953704
2006-02-06,881.1858675974457
2006-02-07,903.6258167072713
2006-02-08,890.6977093112939
2006-02-09,903.4305010244157
2006-02-10,908.288270181061
2006-02-13,904.912060988621
2006-02-14,872.9309556959806
2006-02-15,871.5723665393082
2006-02-16,888.3476985830159
2006-02-17,895.1826984924965
2006-02-20,895.4257965824931
2006-02-21,893.4461580216199
2006-02-22,897.4522318564331
2006-02-23,893.5013490949999
2006-02-24,888.6563786385007
2006-02-27,894.6297601251092
2006-02-28,914.4485324295298
2006-03-01,915.3571929583085
2006-03-02,890.18038994588
2006-03-03,905.3591250111349
2006-03-06,911.195976763823
2006-03-07,896.7744161276526
2006-03-08,898.4823957932828
2006-03-09,877.291163554157
2006-03-10,861.5271393541861
2006-03-13,867.0583264440667
2006-03-14,833.8729601970812
2006-03-15,843.7560293581587
2006-03-16,866.2341483676638
2006-03-17,854.5538711582518
2006-03-20,859.4896325296227
2006-03-21,874.2488533524373
2006-03-22,865.4709100954507
2006-03-23,871.227796301941
2006-03-24,872.6565779985654
2006-03-27,884.5038221710771
2006-03-28,862.4423768184287
2006-03-29,861.0631931325894
2006-03-30,848.6599692137303
2006-03-31,840.7019398097212
2006-04-03,848.1301932278858
2006-04-04,824.3477171236065
2006-04-05,816.3908105822092
2006-04-06,798.7089854447073
2006-04-07,814.1281606796323
2006-04-10,831.294537439919
2006-04-11,841.97508432239
2006-04-12,842.4624189230527
2006-04-13,828.9061730638253
2006-04-14,828.9061730638253
2006-04-17,831.0604850969708
2006-04-18,830.3358840564797
2006-04-19,826.5141930076378
2006-04-20,826.9760403534073
2006-04-21,834.4778873292826
2006-04-24,835.0881628044691
2006-04-25,834.9471890781455
2006-04-26,833.2522221213886
2006-04-27,832.6469876294377
2006-04-28,845.8492287399646
2006-05-01,845.8456035219685
2006-05-02,845.3697812885455
2006-05-03,838.1638989352342
2006-05-04,828.676198527899
2006-05-05,837.7944682851207
2006-05-08,851.8865293968698
2006-05-09,847.997160710867
2006-05-10,837.9883553293835
2006-05-11,841.2933057778392
2006-05-12,840.7838464781628
2006-05-15,813.5643310074553
2006-05-16,820.3633912407778
2006-05-17,827.9782548222842
2006-05-18,806.0571007242962
2006-05-19,812.218580644363
2006-05-22,784.8145263627206
2006-05-23,719.9229969341001
2006-05-24,752.8802368331586
2006-05-25,770.6475374797234
2006-05-26,816.7015879807464
2006-05-29,816.9283778023398
2006-05-30,795.1817329283163
2006-05-31,797.621195598466
2006-06-01,789.1152114900287
2006-06-02,806.5239107593504
2006-06-05,802.2005751716719
2006-06-06,801.0035825529413
2006-06-07,798.3862007442149
2006-06-08,784.9013883377505
2006-06-09,784.0050449146688
2006-06-12,779.8848361064078
2006-06-13,772.5424867901626
2006-06-14,770.355827945401
2006-06-15,762.3252832084032
2006-06-16,764.3465728315913
2006-06-19,761.1619813831622
2006-06-20,762.4424481671606
2006-06-21,746.2996397906695
2006-06-22,741.5000813012107
2006-06-23,727.5183163248518
2006-06-26,721.2189634482659
2006-06-27,714.1647755588732
2006-06-28,739.9280803134465
2006-06-29,767.7458592857714
2006-06-30,802.806018923004
2006-07-03,829.1050784591646
2006-07-04,831.0803256422016
2006-07-05,835.3639753979222
2006-07-06,842.8633072297433
2006-07-07,865.700214185057
2006-07-10,863.2885619622546
2006-07-11,857.0722429911684
2006-07-12,855.462481391321
2006-07-13,845.4688198693945
2006-07-14,831.7383064783766
2006-07-17,853.5600086019123
2006-07-18,874.0446208456683
2006-07-19,846.7245945126751
2006-07-20,859.6059287101253
2006-07-21,844.8147633558879
2006-07-24,846.2932826776342
2006-07-25,856.9312667855885
2006-07-26,866.3845110159931
2006-07-27,875.8075118419823
2006-07-28,883.7936386914097
2006-07-31,882.3486533927097
2006-08-01,875.1655971945347
2006-08-02,866.4970854234832
2006-08-03,868.7972558818108
2006-08-04,874.8929030578049
2006-08-07,871.3670679470686
2006-08-08,876.9929235645594
2006-08-09,894.3274442281704
2006-08-10,899.092448039644
2006-08-11,885.2204402176297
2006-08-14,882.1058488495829
2006-08-15,886.8192633630147
2006-08-16,897.6427536898318
2006-08-17,884.5190621012167
2006-08-18,883.1728648525219
2006-08-21,883.7358866563687
2006-08-22,886.7327702821667
2006-08-23,874.5384781493002
2006-08-24,871.5853927027856
2006-08-25,874.9184169826169
2006-08-28,878.1439363449617
2006-08-29,868.2365133688722
2006-08-30,883.1924432085801
2006-08-31,883.0040525712163
2006-09-01,879.8485290136676
2006-09-04,880.34040977142
2006-09-05,874.9426259524384
2006-09-06,869.1293348930143
2006-09-07,871.5341089562978
2006-09-08,878.8865327082142
2006-09-11,874.1544363458063
2006-09-12,871.9527143795871
2006-09-13,873.4154428033568
2006-09-14,870.0989514592283
2006-09-15,894.5548080323839
2006-09-18,872.036411791458
2006-09-19,885.3130097986406
2006-09-20,886.4602243677697
2006-09-21,882.5865991866403
2006-09-22,869.2533042353788
2006-09-25,871.1112786836526
2006-09-26,873.3841808551002
2006-09-27,877.4781380057415
2006-09-28,889.4032489005059
2006-09-29,896.7701360062858
2006-10-02,925.7864016261386
2006-10-03,949.7393348519582
2006-10-04,971.5930348247281
2006-10-05,958.9424150881421
2006-10-06,960.4484779383891
2006-10-09,953.3710319942024
2006-10-10,947.3499314237663
2006-10-11,945.1884939917653
2006-10-12,952.2258595491369
2006-10-13,951.1991439603881
2006-10-16,964.318549391657
2006-10-17,973.2535202788663
2006-10-18,960.4491096748204
2006-10-19,965.5457994777646
2006-10-20,958.2799739201349
2006-10-23,951.4097075144393
2006-10-24,944.7361472909897
2006-10-25,956.1594808555542
2006-10-26,959.413508198426
2006-10-27,943.0039737114855
2006-10-30,951.9541113937208
2006-10-31,980.7933835906143
2006-11-01,969.2319784061924
2006-11-02,962.0576611259495
2006-11-03,954.6148574771577
2006-11-06,958.1225932691948
2006-11-07,949.121222683839
2006-11-08,920.1211182765943
2006-11-09,944.9543413916338
2006-11-10,959.1838237729679
2006-11-13,945.2536000284615
2006-11-14,943.8571898479743
2006-11-15,927.9335142764673
2006-11-16,907.2062911944059
2006-11-17,930.390475494951
2006-11-20,936.2787201359546
2006-11-21,920.1339370130805
2006-11-22,912.2525484163832
2006-11-23,915.1190512834867
2006-11-24,905.5565954566366
2006-11-27,926.8961140392454
2006-11-28,920.7518125750952
2006-11-29,916.0771898101831
2006-11-30,943.2525135801073
2006-12-01,943.2489973944217
2006-12-04,922.4856176205357
2006-12-05,919.2972024041628
2006-12-06,929.442627825303
2006-12-07,936.2777831228041
2006-12-08,928.0558198191583
2006-12-11,932.5001591460533
2006-12-12,918.7583124099393
2006-12-13,913.6814479020067
2006-12-14,913.5134467406923
2006-12-15,892.3405351851754
2006-12-18,890.2438826519929
2006-12-19,920.3499525688077
2006-12-20,926.8746599287599
2006-12-21,932.3595380149537
2006-12-22,937.4979048607655
2006-12-25,937.4979048607655
2006-12-26,937.5087960486227
2006-12-27,931.385717657975
2006-12-28,927.6940349484277
2006-12-29,930.2775519844607
2007-01-01,930.2775519844607
2007-01-02,930.8916113389538
2007-01-03,998.4777898350177
2007-01-04,974.4227524597458
2007-01-05,996.7397316199606
2007-01-08,989.821638426542
2007-01-09,989.9279682904652
2007-01-10,965.8108765677866
2007-01-11,979.188756961982
2007-01-12,985.775452781093
2007-01-15,988.4038758916437
2007-01-16,987.1196309600872
2007-01-17,977.6769757623658
2007-01-18,970.4737517629549
2007-01-19,980.5424107037015
2007-01-22,1000.3424558133244
2007-01-23,995.3820216185504
2007-01-24,997.3472075441783
2007-01-25,991.941632323964
2007-01-26,985.2699633215664
2007-01-29,1003.1025860009655
2007-01-30,991.9083736221819
2007-01-31,1006.3593533887852
2007-02-01,1013.0217247239109
2007-02-02,1017.4821053050077
2007-02-05,1017.8471480454306
2007-02-06,1015.6900762378389
2007-02-07,1014.2008869510688
2007-02-08,1022.274037576451
2007-02-09,1016.2414654400375
2007-02-12,1014.7248545330995
2007-02-13,995.4564754345325
2007-02-14,1010.2626155132651
2007-02-15,1018.40785097286
2007-02-16,1019.5928483982226
2007-02-19,1019.8009055413296
