Date,OMAN
2006-07-20,731.7842616462359
2006-07-21,729.4769767003602
2006-07-24,719.7936203571103
2006-07-25,730.1698574126247
2006-07-26,748.0031530552526
2006-07-27,746.3900923176027
2006-07-28,744.519074108041
2006-07-31,738.816748432793
2006-08-01,736.4835854019284
2006-08-02,732.7681667085328
2006-08-03,735.7223193023287
2006-08-04,729.8739701822784
2006-08-07,726.9435983397494
2006-08-08,725.9295445860096
2006-08-09,722.7324752036255
2006-08-10,728.9333418852314
2006-08-11,729.447258306599
2006-08-14,722.1007493968631
2006-08-15,723.8673228388111
2006-08-16,723.185077865048
2006-08-17,725.9495165634576
2006-08-18,728.2994174984744
2006-08-21,732.1651263308712
2006-08-22,738.2219806947119
2006-08-23,763.7752790278582
2006-08-24,761.3086999911707
2006-08-25,764.1755903218167
2006-08-28,761.3989515646845
2006-08-29,762.3277240502164
2006-08-30,762.2054014292239
2006-08-31,767.8003811137394
2006-09-01,767.6204770919219
2006-09-04,773.3509131818332
2006-09-05,779.005270170681
2006-09-06,788.0281769021309
2006-09-07,799.9929810908924
2006-09-08,803.9713177375932
2006-09-11,785.2498635699505
2006-09-12,795.333165364944
2006-09-13,797.4558593254102
2006-09-14,789.7118740541879
2006-09-15,795.8919835780301
2006-09-18,791.3179356264084
2006-09-19,793.7232169251959
2006-09-20,795.0113104138533
2006-09-21,797.9266394832479
2006-09-22,792.8470830592771
2006-09-25,805.7452865411676
2006-09-26,814.0996519095429
2006-09-27,816.4447149642236
2006-09-28,818.3345960649999
2006-09-29,819.6912194332544
2006-10-02,809.7899389719033
2006-10-03,808.3137552814192
2006-10-04,816.0537801503765
2006-10-05,823.7378060850034
2006-10-06,830.4133120811636
2006-10-09,830.3789264300046
2006-10-10,835.8852181149234
2006-10-11,834.2903143319458
2006-10-12,830.7412117777525
2006-10-13,833.5004866818125
2006-10-16,831.710213850986
2006-10-17,841.7889861295886
2006-10-18,848.7432797348906
2006-10-19,851.2971180028367
2006-10-20,850.8243064960315
2006-10-23,858.2036796685425
2006-10-24,858.4772870266643
2006-10-25,855.6810551483647
2006-10-26,850.1428850136186
2006-10-27,846.5347806562694
2006-10-30,859.4852349500358
2006-10-31,851.7417778956806
2006-11-01,838.5557971768297
2006-11-02,833.1555809905119
2006-11-03,837.3530035263004
2006-11-06,824.7347613862868
2006-11-07,822.441867694503
2006-11-08,830.9855072088862
2006-11-09,830.4392924457558
2006-11-10,826.177152136924
2006-11-13,823.9574998971981
2006-11-14,812.7047759393529
2006-11-15,806.7783916703969
2006-11-16,808.0852216890638
2006-11-17,806.7622990887542
2006-11-20,802.2886222038464
2006-11-21,799.5735625432354
2006-11-22,796.4248020367312
2006-11-23,800.9421536690523
2006-11-24,792.2552118457941
2006-11-27,783.7773507957885
2006-11-28,784.5881765187363
2006-11-29,784.4688702003149
2006-11-30,778.373265083146
2006-12-01,773.6033163201187
2006-12-04,766.4762783654725
2006-12-05,763.5329385882746
2006-12-06,756.6563733867608
2006-12-07,758.0314719654332
2006-12-08,756.9344561318846
2006-12-11,759.8459789582054
2006-12-12,759.2783687683517
2006-12-13,765.67869367091
2006-12-14,776.5112146555856
2006-12-15,781.3163950205425
2006-12-18,788.6423161718321
2006-12-19,785.0778989294126
2006-12-20,786.1659928080657
2006-12-21,789.4672375301594
2006-12-22,790.0073314177175
2006-12-25,779.5293947567648
2006-12-26,777.4842070055763
2006-12-27,778.3838275411575
2006-12-28,777.3713893832494
2006-12-29,774.8364506395739
2007-01-01,774.8364506395739
2007-01-02,769.5259541599503
2007-01-03,775.4369050189731
2007-01-04,791.458958273572
2007-01-05,797.3065020450163
2007-01-08,796.0123171885309
2007-01-09,800.0776811036803
2007-01-10,809.6042397204286
2007-01-11,815.7937701583355
2007-01-12,813.1443722579567
2007-01-15,821.3115919909592
2007-01-16,825.1813981509758
2007-01-17,827.702454996347
2007-01-18,829.4910338692221
2007-01-19,829.811436756112
2007-01-22,821.9770466933745
2007-01-23,808.8157138442302
2007-01-24,808.733300790109
2007-01-25,803.9572611925254
2007-01-26,808.4428997531718
2007-01-29,796.2549310889179
2007-01-30,795.0181911095284
2007-01-31,793.3989760441176
2007-02-01,791.8368646506071
2007-02-02,794.7663162289514
2007-02-05,790.9248771066361
2007-02-06,779.0596592998716
2007-02-07,776.7466486799577
2007-02-08,774.2429621599101
2007-02-09,776.6852750238114
2007-02-12,773.8288755301576
2007-02-13,771.6789045435296
2007-02-14,762.1704900480461
2007-02-15,765.1779198477911
2007-02-16,766.3441273842327
2007-02-19,771.7380576610567
2007-02-20,774.8140114231447
2007-02-21,772.908746681914
2007-02-22,777.2605772584304
2007-02-23,773.7776186849107
2007-02-26,778.831045289761
2007-02-27,773.1386333252359
2007-02-28,772.9988215802296
2007-03-01,771.6257367525117
2007-03-02,771.315826770771
2007-03-05,772.5111266411303
2007-03-06,768.2643301283126
2007-03-07,768.3035982431072
2007-03-08,772.884223540589
2007-03-09,773.5914802365502
2007-03-12,763.9082673002264
2007-03-13,758.4961801164023
2007-03-14,749.2953270178778
2007-03-15,752.9902861592121
2007-03-16,749.3594370782031
2007-03-19,752.0509652992112
2007-03-20,754.1440209514503
2007-03-21,750.7471407094179
2007-03-22,746.9034038715956
2007-03-23,750.1040574836455
2007-03-26,746.7217659002855
2007-03-27,746.6174056557364
2007-03-28,741.2887183968251
2007-03-29,744.3588031962674
2007-03-30,745.5890096846659
2007-04-02,748.8359177170862
2007-04-03,748.3260747276186
2007-04-04,746.9938241296261
2007-04-05,742.6370786142379
2007-04-06,742.6370786142379
2007-04-09,758.0101644546472
2007-04-10,758.2150827796487
2007-04-11,756.9748297225879
2007-04-12,750.4509183897409
2007-04-13,749.4095116383656
2007-04-16,767.2756420783744
2007-04-17,786.4613772046447
2007-04-18,786.7771785549655
2007-04-19,774.6221411454937
2007-04-20,775.4199275857803
2007-04-23,780.554697067455
2007-04-24,776.9211270346958
2007-04-25,772.44268321969
2007-04-26,775.3002531934795
2007-04-27,772.4049057096537
2007-04-30,766.9429161089104
2007-05-01,776.8134972634327
2007-05-02,781.1071116995641
2007-05-03,784.6265409268957
2007-05-04,783.356124448486
2007-05-07,772.4938891783897
2007-05-08,778.2300943696265
2007-05-09,781.4771047236547
2007-05-10,794.5206436362345
2007-05-11,793.9624668113466
2007-05-14,810.1782557339648
2007-05-15,806.6823978379372
2007-05-16,805.3797782577785
2007-05-17,818.460506513193
2007-05-18,818.172282329275
2007-05-21,834.9721331317701
2007-05-22,837.5714179085066
2007-05-23,839.3661167171027
2007-05-24,846.6991210635151
2007-05-25,845.377775874028
2007-05-28,831.9407013397699
2007-05-29,828.0191240102783
2007-05-30,834.3024797865412
2007-05-31,844.3344265603893
2007-06-01,835.625197043218
2007-06-04,846.0161534477097
2007-06-05,848.0049580912041
2007-06-06,849.8904610552756
2007-06-07,852.0375261573212
2007-06-08,858.3515135887053
2007-06-11,823.0411758292238
2007-06-12,849.1601540541973
2007-06-13,858.5956872944856
2007-06-14,857.891162293441
2007-06-15,854.5851614809512
2007-06-18,843.843644682788
2007-06-19,836.3798609012048
2007-06-20,840.578964370158
2007-06-21,845.3850249312023
2007-06-22,843.4963887657381
2007-06-25,844.486475866273
2007-06-26,844.3561431133281
2007-06-27,855.4076886734726
2007-06-28,852.6302303750402
2007-06-29,850.041815325958
2007-07-02,838.4237616146132
2007-07-03,848.844147109241
2007-07-04,849.7202567585759
2007-07-05,846.7019820238886
2007-07-06,844.7143457824797
2007-07-09,844.9654163309046
2007-07-10,842.1712133046742
2007-07-11,835.4898759112821
2007-07-12,834.9285885741565
2007-07-13,834.6861322705305
2007-07-16,841.1073956281492
2007-07-17,844.5738136910575
2007-07-18,851.8288911048287
2007-07-19,852.5407970374472
2007-07-20,851.9119294879022
2007-07-23,844.1529537910618
2007-07-24,836.9001085035045
2007-07-25,845.9932624162774
2007-07-26,845.5242926025439
2007-07-27,849.4870588671673
2007-07-30,847.0397146360701
2007-07-31,846.7700461661531
2007-08-01,848.9503756385604
2007-08-02,853.0604696036561
2007-08-03,847.3591464985354
2007-08-06,851.1401505187682
2007-08-07,860.8853658234245
2007-08-08,867.8909664321934
2007-08-09,887.5399131463349
2007-08-10,889.1763363098407
2007-08-13,894.3899737639242
2007-08-14,889.1660215446105
2007-08-15,898.4460255403568
2007-08-16,898.1660337767102
2007-08-17,890.5902187605773
2007-08-20,880.1122753627624
2007-08-21,872.5880749697177
2007-08-22,864.8427631444796
2007-08-23,871.0571526818329
2007-08-24,866.9696314902329
2007-08-27,870.1343191542918
2007-08-28,867.46341439854
2007-08-29,867.0758619879905
2007-08-30,870.8475030438613
2007-08-31,871.1030240423704
2007-09-03,871.79891665876
2007-09-04,876.0449222867586
2007-09-05,869.9041628601291
2007-09-06,865.9923396598509
2007-09-07,861.4621366987211
2007-09-10,852.9477686077608
2007-09-11,852.9933118865418
2007-09-12,851.3650935539113
2007-09-13,851.6295554718874
2007-09-14,852.3971488989633
2007-09-17,850.5786698492602
2007-09-18,854.6171911209108
2007-09-19,859.8834815737424
2007-09-20,863.025210733396
2007-09-21,862.1484005843876
2007-09-24,869.0367960578949
2007-09-25,876.0798703380676
2007-09-26,887.178118746748
2007-09-27,885.8498441883479
2007-09-28,881.4895805668466
2007-10-01,870.4511831074701
2007-10-02,882.8570150047948
2007-10-03,895.6820081130107
2007-10-04,918.7238668116694
2007-10-05,918.2691334146263
2007-10-08,934.6132308278562
2007-10-09,927.8078665074571
2007-10-10,921.9168741896083
2007-10-11,931.257806227929
2007-10-12,935.4733864656466
2007-10-15,932.1088977588064
2007-10-16,937.9594305923928
2007-10-17,967.3036940744158
2007-10-18,975.4866700359715
2007-10-19,977.4718013247714
2007-10-22,981.3293260293277
2007-10-23,968.8578152092131
2007-10-24,971.2612707510656
2007-10-25,974.6759141623417
2007-10-26,969.2559667718724
2007-10-29,978.6287645026548
2007-10-30,970.6288889393832
2007-10-31,971.1131702496667
2007-11-01,985.5459647423743
2007-11-02,982.3473554586058
2007-11-05,989.649002796313
2007-11-06,998.2368148005097
2007-11-07,983.6402202304854
2007-11-08,982.6457649509996
2007-11-09,983.4429304400219
2007-11-12,978.4952285611199
2007-11-13,982.6421436864583
2007-11-14,981.0260849976161
2007-11-15,985.293444800193
2007-11-16,984.9567649967419
2007-11-19,992.3953328448072
2007-11-20,995.6669577405416
2007-11-21,1003.1228957558086
2007-11-22,1004.3588992847301
2007-11-23,1007.6161694557155
2007-11-26,1018.5090926339856
2007-11-27,1013.3069143144294
2007-11-28,1020.4484396821456
2007-11-29,1020.0754539680742
2007-11-30,1026.5384452286955
2007-12-03,1025.0496041114873
2007-12-04,1029.0410353167804
2007-12-05,1063.607238415743
2007-12-06,1100.630395574237
2007-12-07,1098.1893072433834
2007-12-10,1108.0429586676235
2007-12-11,1123.1433353302361
2007-12-12,1112.1809564935784
2007-12-13,1116.148604139088
2007-12-14,1129.0609949043005
2007-12-17,1145.0791293045863
2007-12-18,1140.685113122078
2007-12-19,1140.9833139636464
2007-12-20,1144.4035992646636
2007-12-21,1142.2535872839974
2007-12-24,1143.593873057447
2007-12-25,1124.8913731795192
2007-12-26,1111.086600288807
2007-12-27,1103.6616202252105
2007-12-28,1093.453998044883
2007-12-31,1114.7768784795066
2008-01-01,1126.4163178421475
2008-01-02,1123.908323868791
2008-01-03,1173.437986088872
2008-01-04,1169.3079799785723
2008-01-07,1183.9711949271273
2008-01-08,1194.4200105897576
2008-01-09,1183.6705950069331
2008-01-10,1176.9110527610924
2008-01-11,1172.4553167671345
2008-01-14,1197.4272438016053
2008-01-15,1208.2696459214526
2008-01-16,1204.2056802402099
2008-01-17,1197.9473313546193
2008-01-18,1203.1898100175954
2008-01-21,1220.9274570430387
2008-01-22,1104.289820042483
2008-01-23,1141.9404997377078
2008-01-24,1117.8001292673098
2008-01-25,1118.9409356588058
2008-01-28,1148.9976512759706
2008-01-29,1133.8332665698517
2008-01-30,1119.2348014876184
2008-01-31,1127.2942683980366
2008-02-01,1126.0393953719906
2008-02-04,1148.1119828159726
2008-02-05,1159.221537459111
2008-02-06,1153.2073137129353
2008-02-07,1169.9455716141854
2008-02-08,1170.3584751923424
2008-02-11,1168.156175447193
2008-02-12,1165.3459839019843
2008-02-13,1180.7644548355563
2008-02-14,1179.2928952781078
2008-02-15,1173.9939654290183
2008-02-18,1184.651204932118
2008-02-19,1182.6279031374781
2008-02-20,1193.0686585349063
2008-02-21,1196.211900865128
2008-02-22,1194.2739964052566
2008-02-25,1219.189036255671
2008-02-26,1228.544165457271
2008-02-27,1212.6198329122017
2008-02-28,1211.6921592666401
2008-02-29,1211.492618366952
2008-03-03,1216.7894543592834
2008-03-04,1220.6197620926941
2008-03-05,1245.1645341304582
2008-03-06,1233.9787361938072
2008-03-07,1234.0590968942854
2008-03-10,1210.1168324982752
2008-03-11,1227.6839104981398
2008-03-12,1222.1982916000782
2008-03-13,1217.2044743379163
2008-03-14,1216.7535842414786
2008-03-17,1186.8454844987102
2008-03-18,1170.7456620062037
2008-03-19,1191.7048782399786
2008-03-20,1207.4271297233627
2008-03-21,1207.4271297233627
2008-03-24,1204.4468818343748
2008-03-25,1189.6261597222954
2008-03-26,1166.9183059962652
2008-03-27,1151.6535000851352
2008-03-28,1154.5767567404898
2008-03-31,1150.4874189266038
2008-04-01,1175.59767938499
2008-04-02,1187.50089042351
2008-04-03,1196.8887320621145
2008-04-04,1188.7155995420778
2008-04-07,1227.8438642168549
2008-04-08,1244.9862659171813
2008-04-09,1227.8864195471097
2008-04-10,1236.280719286035
2008-04-11,1233.8581717324405
2008-04-14,1251.5421773058258
2008-04-15,1249.3307794621949
2008-04-16,1242.3792719190012
2008-04-17,1250.0115391147976
2008-04-18,1263.6785120498482
2008-04-21,1262.9676370950242
2008-04-22,1256.7632420538127
2008-04-23,1258.639859650068
2008-04-24,1280.541484575875
2008-04-25,1283.8942225858762
2008-04-28,1308.880121395949
2008-04-29,1287.8360902495708
2008-04-30,1285.7639275724448
2008-05-01,1302.622634723434
2008-05-02,1306.342771875137
2008-05-05,1285.377055405215
2008-05-06,1298.1185012607984
2008-05-07,1322.499590717682
2008-05-08,1309.153178651576
2008-05-09,1308.1352076071037
2008-05-12,1306.13978658792
2008-05-13,1311.6727617320673
2008-05-14,1306.4600238574421
2008-05-15,1309.2887418494167
2008-05-16,1303.016750384153
2008-05-19,1305.9876131748479
2008-05-20,1296.1182483651514
2008-05-21,1293.020829440784
2008-05-22,1305.8592464224482
2008-05-23,1301.470081945143
2008-05-26,1304.0906864135538
2008-05-27,1307.0152078666204
2008-05-28,1326.1208144209315
2008-05-29,1340.048805813275
2008-05-30,1339.5329129170696
2008-06-02,1355.0668033640434
2008-06-03,1368.2039862491513
2008-06-04,1394.066963440997
2008-06-05,1402.345971221732
2008-06-06,1384.6991122620002
2008-06-09,1366.0798849206574
2008-06-10,1393.6768482977072
2008-06-11,1397.6881346551206
2008-06-12,1390.7489624670006
2008-06-13,1397.4561846027518
2008-06-16,1354.7561485524197
2008-06-17,1350.6697578061523
2008-06-18,1338.0061287790375
2008-06-19,1315.7224193609509
2008-06-20,1303.6025390866519
2008-06-23,1336.7969473287949
2008-06-24,1314.4560930156185
2008-06-25,1311.1775022112429
2008-06-26,1297.3168783393942
2008-06-27,1297.152144917809
2008-06-30,1282.0331895555746
2008-07-01,1292.07510421562
2008-07-02,1291.085288818413
2008-07-03,1311.5774209544732
2008-07-04,1313.4580283959385
2008-07-07,1338.932652814506
2008-07-08,1339.0196366348316
2008-07-09,1319.7693316902937
2008-07-10,1319.8368963525572
2008-07-11,1310.2551268733957
2008-07-14,1319.2668155656486
2008-07-15,1314.8329846791205
2008-07-16,1320.611184249811
2008-07-17,1308.8899453125239
2008-07-18,1311.4083116594852
2008-07-21,1292.0283650886738
2008-07-22,1281.1764938110869
2008-07-23,1298.8373592536382
2008-07-24,1300.909332835066
2008-07-25,1300.9923492884548
2008-07-28,1235.2141911829824
2008-07-29,1197.405679029778
2008-07-30,1211.8109777790837
2008-07-31,1208.3159292932608
2008-08-01,1211.4994882754295
2008-08-04,1223.3695070783494
2008-08-05,1215.3923507789257
2008-08-06,1169.3981409730295
2008-08-07,1164.138285413671
2008-08-08,1190.857355930101
2008-08-11,1094.5302542136187
2008-08-12,1152.5620713791843
2008-08-13,1195.772459112229
2008-08-14,1202.4992880101038
2008-08-15,1219.5264061493256
2008-08-18,1243.4563793995092
2008-08-19,1254.1803817139732
2008-08-20,1259.4182335466487
2008-08-21,1220.7851381843439
2008-08-22,1226.3058836373054
2008-08-25,1197.7772116551255
2008-08-26,1209.4357159104823
2008-08-27,1165.6426618412409
2008-08-28,1145.2044041421823
2008-08-29,1145.2044041421823
2008-09-01,1153.8070779669042
2008-09-02,1128.212611383547
2008-09-03,1105.3888013321896
2008-09-04,1070.869173339013
2008-09-05,1079.877852283293
2008-09-08,1101.29116578139
2008-09-09,1108.5808682761879
2008-09-10,1085.092925123977
2008-09-11,1040.1365496049937
2008-09-12,1021.6445808935428
2008-09-15,1011.0402055608607
2008-09-16,984.2550016589215
2008-09-17,1016.666499232318
2008-09-18,994.8390756832662
2008-09-19,992.1828952153264
2008-09-22,1029.12540963668
2008-09-23,1006.9431182400373
2008-09-24,994.6768652390872
2008-09-25,978.6983987535907
2008-09-26,982.8526657390233
2008-09-29,1000.7427317651936
2008-09-30,1028.38578732529
2008-10-01,1031.6541181020345
2008-10-02,1046.5655469418355
2008-10-03,1046.1865624960844
2008-10-06,958.6843518041471
2008-10-07,886.4575879297994
2008-10-08,823.1915766693224
2008-10-09,889.8696525010917
2008-10-10,899.3244352001814
2008-10-13,885.9194618026992
2008-10-14,955.0990118338615
2008-10-15,953.160272376589
2008-10-16,902.740034160329
2008-10-17,900.3209338235914
2008-10-20,905.100283638689
2008-10-21,923.9303676942195
2008-10-22,926.0574387210762
2008-10-23,903.3631199993926
2008-10-24,913.7066006410626
2008-10-27,786.014390750995
2008-10-28,776.3369438449064
2008-10-29,773.157739373147
2008-10-30,788.5437199571903
2008-10-31,799.0114802860995
2008-11-03,844.8006292501143
2008-11-04,837.0549079800765
2008-11-05,882.3321734764087
2008-11-06,886.1859610024466
2008-11-07,886.1166492069748
2008-11-10,860.0200040450866
2008-11-11,861.8362919141239
2008-11-12,836.1873472804399
2008-11-13,813.6159688607843
2008-11-14,806.5569511083146
2008-11-17,754.3277179761317
2008-11-18,774.7248865618113
2008-11-19,786.1540034153398
2008-11-20,821.9966800994375
2008-11-21,822.9166172289304
2008-11-24,776.7970882116382
2008-11-25,780.712903825092
2008-11-26,786.4959623719445
2008-11-27,787.5344021498423
2008-11-28,799.109401440641
2008-12-01,819.7740620297744
2008-12-02,805.0731012516352
2008-12-03,808.79287450641
2008-12-04,805.3356539945936
2008-12-05,809.2108196405405
