Date,NIGERIA
2002-05-31,214.20812083765364
2002-06-03,214.61233764164652
2002-06-04,218.53796336055598
2002-06-05,224.11679813697197
2002-06-06,224.45509904693162
2002-06-07,231.14915405455932
2002-06-10,246.93028114471065
2002-06-11,249.79158418746007
2002-06-12,246.64071467554047
2002-06-13,254.83243424676692
2002-06-14,268.51530632717083
2002-06-17,259.19385124470256
2002-06-18,246.778828639528
2002-06-19,232.7450689876758
2002-06-20,219.70966105964467
2002-06-21,219.84917393464252
2002-06-24,209.9349959739262
2002-06-25,218.2340195999454
2002-06-26,216.05673998080053
2002-06-27,218.1306956462853
2002-06-28,222.13267266428403
2002-07-01,224.7527130986537
2002-07-02,225.11538286740847
2002-07-03,233.33388018603424
2002-07-04,235.95016450482552
2002-07-05,241.53736052171058
2002-07-08,240.7557937206944
2002-07-09,244.00185072477473
2002-07-10,240.68904054049568
2002-07-11,239.42776840970933
2002-07-12,233.85277315905026
2002-07-15,230.2904280173775
2002-07-16,223.60171707921504
2002-07-17,217.96522079880435
2002-07-18,216.3556230614366
2002-07-19,217.0298832779851
2002-07-22,208.2424786313624
2002-07-23,212.6796741357354
2002-07-24,216.13192871760145
2002-07-25,219.37209811199324
2002-07-26,227.62104427064114
2002-07-29,219.45261015298414
2002-07-30,207.82314807293073
2002-07-31,209.6317582904658
2002-08-01,218.40472994420367
2002-08-02,232.7694928768788
2002-08-05,234.3744373685352
2002-08-06,243.29934080415887
2002-08-07,238.29418081665105
2002-08-08,236.0144664522621
2002-08-09,234.65489341280784
2002-08-12,235.41995809707748
2002-08-13,232.12948241622826
2002-08-14,224.63477303132123
2002-08-15,226.5386207647644
2002-08-16,220.74659604327437
2002-08-19,224.82897120552178
2002-08-20,219.8989169099508
2002-08-21,221.0497149466055
2002-08-22,228.274173733553
2002-08-23,229.67376770278815
2002-08-26,234.11064760048427
2002-08-27,230.1243346915694
2002-08-28,226.3904489460413
2002-08-29,223.62005680910156
2002-08-30,222.91583395255512
2002-09-02,221.8256730858431
2002-09-03,219.52725024804167
2002-09-04,227.18386264052026
2002-09-05,226.2112443457164
2002-09-06,224.3168390767778
2002-09-09,230.0583733262034
2002-09-10,224.1102386097839
2002-09-11,223.86423171336222
2002-09-12,216.82043422621874
2002-09-13,218.54877582030133
2002-09-16,220.14229990591076
2002-09-17,216.30197910061236
2002-09-18,214.46166233531306
2002-09-19,216.30985719311772
2002-09-20,215.5694226970976
2002-09-23,216.77415321945597
2002-09-24,218.4614530666813
2002-09-25,217.51708677402044
2002-09-26,218.1812384956249
2002-09-27,217.51194647819278
2002-09-30,209.73166683684596
2002-10-01,208.45593134419744
2002-10-02,207.57886762088543
2002-10-03,211.85031201109624
2002-10-04,217.0753298116465
2002-10-07,213.19332241407253
2002-10-08,215.13596618137154
2002-10-09,209.9583400579992
2002-10-10,211.01332969864444
2002-10-11,215.0180850069923
2002-10-14,214.1445458826201
2002-10-15,212.48407624394093
2002-10-16,212.1982567141055
2002-10-17,215.08911788315748
2002-10-18,217.30329238283886
2002-10-21,214.49959985866644
2002-10-22,210.9369794457755
2002-10-23,207.31240562755346
2002-10-24,203.01564278971279
2002-10-25,205.75823195386442
2002-10-28,202.74202400884334
2002-10-29,201.53928115059318
2002-10-30,201.14652321494444
2002-10-31,200.1007500436276
2002-11-01,199.80309098732255
2002-11-04,202.5777740693892
2002-11-05,200.62765811624098
2002-11-06,197.7479908995906
2002-11-07,202.38405855790964
2002-11-08,205.37913301966267
2002-11-11,203.3023386492788
2002-11-12,203.1782190497698
2002-11-13,204.05360907855936
2002-11-14,201.89637411718934
2002-11-15,199.55905582609998
2002-11-18,197.33791941285065
2002-11-19,198.5537966881171
2002-11-20,200.38169827876365
2002-11-21,202.74011041284547
2002-11-22,205.8515606616897
2002-11-25,206.80479938872784
2002-11-26,204.86192347301545
2002-11-27,206.49509834704006
2002-11-28,208.9058811055042
2002-11-29,209.46657208831
2002-12-02,213.77379596495723
2002-12-03,207.89161410702582
2002-12-04,206.52357403785152
2002-12-05,206.57080400066502
2002-12-06,201.55508792215642
2002-12-09,201.95346950939702
2002-12-10,202.8862007440338
2002-12-11,206.5188799483526
2002-12-12,204.0656689186464
2002-12-13,202.75436666764475
2002-12-16,199.55872006414165
2002-12-17,194.2505050362016
2002-12-18,194.188005497347
2002-12-19,194.31269209062438
2002-12-20,197.0842282690882
2002-12-23,197.0633807682544
2002-12-24,199.38013817966024
2002-12-25,199.38013817966024
2002-12-26,198.87862571483453
2002-12-27,202.78200176136068
2002-12-30,208.7004913842968
2002-12-31,205.52972279944288
2003-01-01,205.52972279944288
2003-01-02,208.73777891200658
2003-01-03,207.95190851465884
2003-01-06,211.0385131661565
2003-01-07,214.33413055714533
2003-01-08,215.1373327759501
2003-01-09,215.9493564653749
2003-01-10,220.6842673831126
2003-01-13,230.92290540039465
2003-01-14,240.3787279039477
2003-01-15,243.63123819189246
2003-01-16,238.46061566327242
2003-01-17,231.08264987992277
2003-01-20,231.67431800063736
2003-01-21,232.55991054580414
2003-01-22,227.5265248061273
2003-01-23,222.8218804246472
2003-01-24,222.87030689674478
2003-01-27,224.40220097539054
2003-01-28,224.1437980251358
2003-01-29,226.459589665248
2003-01-30,229.55574635761226
2003-01-31,230.58656902311512
2003-02-03,230.91106493421748
2003-02-04,230.4988349916693
2003-02-05,233.32269574181257
2003-02-06,234.70573052117925
2003-02-07,233.83082469803074
2003-02-10,234.36441618965426
2003-02-11,236.28615172331618
2003-02-12,235.77990286540873
2003-02-13,240.2695043295772
2003-02-14,224.33568280440267
