Date,ESTONIA
2002-05-31,337.2052561820338
2002-06-03,333.11351597688804
2002-06-04,331.24319106209765
2002-06-05,331.9926724207317
2002-06-06,333.595611137308
2002-06-07,328.636898715852
2002-06-10,328.4410821717067
2002-06-11,328.96234064095574
2002-06-12,329.74422834482937
2002-06-13,330.5261160487031
2002-06-14,330.78674528332766
2002-06-17,330.26548681407854
2002-06-18,329.5160054554445
2002-06-19,328.5383012074254
2002-06-20,328.04944908341594
2002-06-21,327.2675613795423
2002-06-24,327.2675613795423
2002-06-25,327.1176651078156
2002-06-26,319.07594367057584
2002-06-27,317.39467833634126
2002-06-28,316.8734198670922
2002-07-01,316.2346714713559
2002-07-02,312.53994191419355
2002-07-03,309.99846225842725
2002-07-04,309.99846225842725
2002-07-05,313.12601307392185
2002-07-08,317.75252660668457
2002-07-09,322.2034944860704
2002-07-10,321.8253753249586
2002-07-11,317.94834315082994
2002-07-12,318.99761705291763
2002-07-15,316.58038428722807
2002-07-16,314.0389046314618
2002-07-17,312.5399419141936
2002-07-18,316.89906924874236
2002-07-19,311.7121339379014
2002-07-22,307.9782410719101
2002-07-23,310.39547383759975
2002-07-24,305.2665942536486
2002-07-25,304.6534952395624
2002-07-26,291.5544638724401
2002-07-29,287.35736826408936
2002-07-30,291.2479143653971
2002-07-31,294.0959435282064
2002-08-01,292.5321681204591
2002-08-02,289.43026668661463
2002-08-05,276.990254605997
2002-08-06,274.25971536967484
2002-08-07,282.07321391752964
2002-08-08,285.4425015495882
2002-08-09,287.6774316983114
2002-08-12,283.6437462888664
2002-08-13,282.8551016214034
2002-08-14,282.04080757229
2002-08-15,283.6829095976955
2002-08-16,292.5524390112275
2002-08-19,293.86234214793967
2002-08-20,293.8623421479397
2002-08-21,303.546165610585
2002-08-22,312.50615709624634
2002-08-23,317.1002642837695
2002-08-26,313.1381485283931
2002-08-27,313.02741556549535
2002-08-28,310.72767272629284
2002-08-29,306.80472027974565
2002-08-30,308.5967185768779
2002-09-02,308.5967185768779
2002-09-03,301.22615188061405
2002-09-04,302.8034412155403
2002-09-05,303.1032337589939
2002-09-06,305.33816390771705
2002-09-09,307.6190143288588
2002-09-10,315.82952445588603
2002-09-11,319.05567277980725
2002-09-12,311.3338769295187
2002-09-13,311.45688319415837
2002-09-16,311.1246843054652
2002-09-17,314.15501608524096
2002-09-18,309.104463118948
2002-09-19,306.706122771319
2002-09-20,307.93769929037313
2002-09-23,303.9040138809281
2002-09-24,303.4151617569186
2002-09-25,304.5616546947251
2002-09-26,308.3090614878954
2002-09-27,311.3326363040817
2002-09-30,314.5587846280028
2002-10-01,314.55878462800274
2002-10-02,316.1617233445791
2002-10-03,314.9301468255251
2002-10-04,311.8025960100305
2002-10-07,312.3495038609297
2002-10-08,312.238770898032
2002-10-09,312.4602368238275
2002-10-10,311.7890820828516
2002-10-11,315.0732861336625
2002-10-14,316.27921327106645
2002-10-15,322.2156299405414
2002-10-16,322.4114464846868
2002-10-17,330.4261400675687
2002-10-18,335.8804615766236
2002-10-21,335.25522710806626
2002-10-22,332.6745841434709
2002-10-23,333.71710108196913
2002-10-24,331.4362506608274
2002-10-25,342.5150608414325
2002-10-28,350.1651491903817
2002-10-29,345.38198242230266
2002-10-30,340.9377715065063
2002-10-31,339.9600672584873
2002-11-01,339.588705060965
2002-11-04,345.6750180021668
2002-11-05,344.41103513787306
2002-11-06,347.6628328434444
2002-11-07,345.08218987884896
2002-11-08,344.14364893965904
2002-11-11,343.9869957043428
2002-11-12,344.40427817428366
2002-11-13,345.29689884105517
2002-11-14,346.26784612548465
2002-11-15,350.1907985720318
2002-11-18,357.99078319270774
2002-11-19,360.5970755389532
2002-11-20,359.25476605700146
2002-11-21,366.4875719360098
2002-11-22,369.92167225854746
2002-11-25,372.91284072949435
2002-11-26,371.0303803602326
2002-11-27,373.04384458316036
2002-11-28,373.0438445831603
2002-11-29,376.88171344846
2002-12-02,381.96467275999265
2002-12-03,380.2766504621687
2002-12-04,381.8080195246764
2002-12-05,381.36508767308544
2002-12-06,383.01394666208034
2002-12-09,389.10701656687166
2002-12-10,398.0481156344722
2002-12-11,401.749602155224
2002-12-12,396.79088973376804
2002-12-13,390.7369831378058
2002-12-16,392.75044736073363
2002-12-17,393.02459052253704
2002-12-18,395.8591057581676
2002-12-19,394.28857338683076
2002-12-20,389.95509543393223
2002-12-23,389.76603585337637
2002-12-24,392.17113316459483
2002-12-25,392.17113316459483
2002-12-26,392.1711331645948
2002-12-27,392.46416874445885
2002-12-30,391.2069428437546
2002-12-31,391.481086005558
2003-01-01,391.481086005558
2003-01-02,392.4844396352272
2003-01-03,401.81579331841067
2003-01-06,403.5753852703033
2003-01-07,404.2924602836978
2003-01-08,402.2074264067014
2003-01-09,396.9354075146129
2003-01-10,392.75858279703056
2003-01-13,379.79055528357435
2003-01-14,383.53796207674463
2003-01-15,385.32996037387693
2003-01-16,383.23816953329106
2003-01-17,379.9215591372406
2003-01-20,379.92155913724054
2003-01-21,377.55562513485114
2003-01-22,371.8595668092323
2003-01-23,374.4469667374172
2003-01-24,375.7568698741294
2003-01-27,373.92570826816814
2003-01-28,378.59138510975987
2003-01-29,377.0208527384231
2003-01-30,381.87558916057077
2003-01-31,380.57919995103754
2003-02-03,383.374551877839
2003-02-04,383.1854922972832
2003-02-05,382.2213019764431
2003-02-06,384.64529170572234
2003-02-07,386.7438395098976
2003-02-10,387.49332086853167
2003-02-11,387.08955232576983
2003-02-12,386.53588751128115
2003-02-13,383.70137227565056
2003-02-14,384.74388921414885
2003-02-17,384.7438892141488
2003-02-18,375.6853002200609
2003-02-19,375.6204875295817
2003-02-20,375.32745194971744
2003-02-21,376.56578543236105
2003-02-24,376.565785432361
2003-02-25,373.36666496279764
2003-02-26,371.7758617006924
2003-02-27,371.6259654289657
2003-02-28,373.15057752788385
2003-03-03,374.97498217025577
2003-03-04,375.2815316772988
2003-03-05,372.036490935317
2003-03-06,374.3173413564587
2003-03-07,373.8420031596281
2003-03-10,375.26263925923814
2003-03-11,372.24582140664126
2003-03-12,371.3991210122884
2003-03-13,373.66645750625116
2003-03-14,377.8108758785939
2003-03-17,373.9986563949445
2003-03-18,375.2950456044778
2003-03-19,371.6975350830343
2003-03-20,370.9872170332294
2003-03-21,372.5901557498058
2003-03-24,372.8116216756013
2003-03-25,373.0790078738153
2003-03-26,377.0802869380207
2003-03-27,379.178834742196
2003-03-28,380.18218837186515
2003-03-31,379.340866468394
2003-04-01,379.34086646839404
2003-04-02,383.60277476722393
2003-04-03,383.60277476722393
2003-04-04,388.4575111893716
2003-04-07,391.8524482030802
2003-04-08,392.2305673641921
2003-04-09,392.1198344012943
2003-04-10,393.1947576850321
2003-04-11,393.9050757348371
2003-04-14,396.7124655609659
2003-04-15,405.63141667704423
2003-04-16,412.69800137930866
2003-04-17,408.5779891697277
2003-04-18,408.5779891697277
2003-04-21,407.02888688989157
2003-04-22,407.02888688989157
2003-04-23,401.62341971543833
2003-04-24,401.39255401042135
2003-04-25,397.1673617619327
2003-04-28,396.97611287592974
2003-04-29,401.0961250855106
2003-04-30,404.86098035935424
2003-05-01,404.8609803593542
2003-05-02,411.2295271728893
2003-05-05,420.46541284107997
2003-05-06,421.7508678059523
2003-05-07,426.51018989343584
2003-05-08,434.4210037777401
2003-05-09,434.63136385555566
2003-05-12,432.3637180597887
2003-05-13,435.57393786743603
2003-05-14,435.8307499733327
2003-05-15,439.4958659819469
2003-05-16,440.62968887983027
2003-05-19,442.2184079786804
2003-05-20,447.48591350427915
2003-05-21,444.60490423148946
2003-05-22,444.5721226215426
2003-05-23,437.84841887227003
2003-05-26,437.8484188722701
2003-05-27,435.5411562574891
2003-05-28,444.25658250481916
2003-05-29,444.86994598184214
2003-05-30,444.2634177138863
2003-06-02,452.8203766851603
2003-06-03,459.40611878557814
2003-06-04,459.00995059543794
2003-06-05,446.1655733134245
2003-06-06,446.5147038483103
2003-06-09,441.60045704224655
2003-06-10,443.9831525075586
2003-06-11,452.3066070068561
2003-06-12,459.7370657178626
2003-06-13,458.57561719899167
2003-06-16,465.7445829716634
2003-06-17,459.88450174198374
2003-06-18,459.4213142928844
2003-06-19,456.5475922094921
2003-06-20,456.6616491237057
2003-06-23,456.6616491237057
2003-06-24,456.6616491237056
2003-06-25,461.33940245777865
2003-06-26,463.4133062903577
2003-06-27,467.20502362838494
2003-06-30,468.88249823168024
2003-07-01,469.65447731351236
2003-07-02,465.32585451432516
2003-07-03,461.66765361592877
2003-07-04,461.66765361592877
2003-07-07,465.89613908539286
2003-07-08,466.1979709258805
2003-07-09,466.4330445465529
2003-07-10,470.024487225134
2003-07-11,472.14568975211137
2003-07-14,473.61592990371526
2003-07-15,475.9722060513648
2003-07-16,476.46877261037184
2003-07-17,474.3072311812416
2003-07-18,472.7771926020677
2003-07-21,472.4684009693348
2003-07-22,472.54211898139545
2003-07-23,473.8510035243877
2003-07-24,474.3545298756398
2003-07-25,473.81762441447995
2003-07-28,474.58960349631207
2003-07-29,477.71089893354866
2003-07-30,485.69914248245084
2003-07-31,483.6516579675341
2003-08-01,485.19561613119845
2003-08-04,486.77295340477065
2003-08-05,487.51155337669525
2003-08-06,486.1692897237954
2003-08-07,488.98875332054445
2003-08-08,490.90826133675716
2003-08-11,491.8749751371087
2003-08-12,495.2647233049253
2003-08-13,497.8491132810019
2003-08-14,496.27177600742976
2003-08-15,490.33101697344415
2003-08-18,485.9008369932155
2003-08-19,486.6728160750477
2003-08-20,486.67281607504776
2003-08-21,493.45231241068086
2003-08-22,496.37887312939813
2003-08-25,494.72781784376537
2003-08-26,495.7348705462698
2003-08-27,497.0771341991696
2003-08-28,498.95630331322945
2003-08-29,502.0775987504658
2003-09-01,502.0775987504658
2003-09-02,522.5510240483143
2003-09-03,545.0371348998533
2003-09-04,550.4061895114526
2003-09-05,547.5199676948882
2003-09-08,549.7023885007542
2003-09-09,548.4950611388035
2003-09-10,541.4804911824982
2003-09-11,522.5037253539159
2003-09-12,506.10438970916516
2003-09-15,524.3968140524662
2003-09-16,542.5543021048181
2003-09-17,545.5351213101787
2003-09-18,531.1763103880994
2003-09-19,516.8133793764118
2003-09-22,517.5102205948649
2003-09-23,505.56890409932373
2003-09-24,498.1189858629001
2003-09-25,490.56751044543483
2003-09-26,493.8696210167003
2003-09-29,487.707707946533
2003-09-30,487.24452049743365
2003-10-01,484.42505690068475
2003-10-02,488.244613407693
2003-10-03,483.8881514395248
2003-10-06,485.733941443677
2003-10-07,491.339489527267
2003-10-08,491.3464493195122
2003-10-09,491.5411840380316
2003-10-10,493.89050039343596
2003-10-13,497.51532218192483
2003-10-14,499.42787040589235
2003-10-15,503.5562185456333
2003-10-16,513.6253257193599
2003-10-17,526.6474129294661
2003-10-20,530.0705402071904
2003-10-21,530.4321704752482
2003-10-22,526.61261396824
2003-10-23,524.0964020632972
2003-10-24,513.7991810611436
2003-10-27,499.99815497695994
2003-10-28,496.70854413886644
2003-10-29,497.5139023306063
2003-10-30,489.37822275758293
2003-10-31,489.03605201494247
2003-11-03,498.75602865378323
2003-11-04,493.35913487320295
2003-11-05,489.7273532924689
2003-11-06,488.02899931243786
2003-11-07,489.2238269412166
2003-11-10,490.69406709282043
2003-11-11,490.2308796437211
2003-11-12,489.90262848557103
2003-11-13,488.04987868917374
2003-11-14,480.83503407342226
2003-11-17,478.8278884606584
2003-11-18,469.22196873603116
2003-11-19,468.6516841649635
