Date,BOSNIA AND HERZEGOVINA
2011-05-10,1193.0207759793318
2011-05-11,1176.2220022580148
2011-05-12,1175.2702671623822
2011-05-13,1164.077668781549
2011-05-16,1173.7445453180949
2011-05-17,1172.7562405999759
2011-05-18,1161.4015771496518
2011-05-19,1167.9530075173484
2011-05-20,1171.3836937458707
2011-05-23,1168.1192056458951
2011-05-24,1184.939566008832
2011-05-25,1174.461616857359
2011-05-26,1197.0612017685548
2011-05-27,1203.5983033979835
2011-05-30,1197.6969017001775
2011-05-31,1174.4711645700563
2011-06-01,1125.3448531664517
2011-06-02,1159.613245189919
2011-06-03,1112.1282546979628
2011-06-06,1142.4154585315737
2011-06-07,1142.6131947368262
2011-06-08,1116.0985548766125
2011-06-09,1112.1340631620922
2011-06-10,1112.1308504456038
2011-06-13,1112.1220880689666
2011-06-14,1142.7402437806809
2011-06-15,1142.564211193419
2011-06-16,1142.5803696464127
2011-06-17,1138.482611951719
2011-06-20,1112.2655526721699
2011-06-21,1144.521863226723
2011-06-22,1138.342439951826
2011-06-23,1138.3360972924427
2011-06-24,1112.7896601280518
2011-06-27,1113.1468693910406
2011-06-28,1113.129969938476
2011-06-29,1100.5833127354088
2011-06-30,1132.0524346572577
2011-07-01,1132.3717169464887
2011-07-04,1096.5015066797303
2011-07-05,1101.177627705754
2011-07-06,1093.3741586434244
2011-07-07,1093.3684465845006
2011-07-08,1099.925999360292
2011-07-11,1099.9064014299988
2011-07-12,1099.9062622406534
2011-07-13,1099.9221722327259
2011-07-14,1099.9105307299342
2011-07-15,1109.6772927206132
2011-07-18,1102.0637428160612
2011-07-19,1102.0525773953439
2011-07-20,1105.3407646256978
2011-07-21,1106.7238088990646
2011-07-22,1113.009282010037
2011-07-25,1105.297706307876
2011-07-26,1108.1455807630095
2011-07-27,1108.1658634678831
2011-07-28,1098.6625928884534
2011-07-29,1115.56695147281
2011-08-01,1083.0869895809963
2011-08-02,1098.7510361761956
2011-08-03,1101.8652354243673
2011-08-04,1117.9475233826834
2011-08-05,1088.1773761914026
2011-08-08,1067.979114342356
2011-08-09,1049.7973030736446
2011-08-10,1073.120154384144
2011-08-11,1069.3536728879621
2011-08-12,1069.360377399739
2011-08-15,1068.4010316349838
2011-08-16,1062.0248168656422
2011-08-17,1062.0491957413103
2011-08-18,1062.0093956801443
2011-08-19,1044.6570146191493
2011-08-22,1045.9588394487876
2011-08-23,1039.0737717775587
2011-08-24,1045.623501560846
2011-08-25,1045.6549694040336
2011-08-26,1056.7778700181295
2011-08-29,1030.3009624459853
2011-08-30,1030.3105407964758
2011-08-31,1035.8296658537067
2011-09-01,1045.6597424061902
2011-09-02,1057.086163151939
2011-09-05,1061.7181236875394
2011-09-06,1065.3218223315525
2011-09-07,1062.0487138003593
2011-09-08,1055.4882291428098
2011-09-09,1076.0859834591822
2011-09-12,1076.1196513578777
2011-09-13,1076.1218659725935
2011-09-14,1076.1443083744339
2011-09-15,1069.852225376931
2011-09-16,1066.92781561763
2011-09-19,1069.222921882368
2011-09-20,1057.384771581972
2011-09-21,1074.251463236192
2011-09-22,1056.9165752863953
2011-09-23,1050.369444748349
2011-09-26,1045.6478866754387
2011-09-27,1048.7950010346053
2011-09-28,1045.8378914478803
2011-09-29,1052.0553543296767
2011-09-30,1064.603006365547
2011-10-03,1045.6342632859535
2011-10-04,1045.6386097384775
2011-10-05,1045.6484334958514
2011-10-06,1045.6443195243805
2011-10-07,1040.8245223163256
2011-10-10,1023.1246337292287
2011-10-11,1023.1178907332612
2011-10-12,1031.8960347327054
2011-10-13,1029.555032127747
2011-10-14,1027.6723446809478
2011-10-17,1026.9820679975317
2011-10-18,1025.350432047971
2011-10-19,1013.2629327201879
2011-10-20,1001.5179201710928
2011-10-21,988.0478652426369
2011-10-24,984.7866962279644
2011-10-25,984.7674524095868
2011-10-26,995.0732451194355
2011-10-27,980.3242249132627
2011-10-28,996.6816180960329
2011-10-31,985.5872076006361
2011-11-01,992.8327359138308
2011-11-02,992.1408947161145
2011-11-03,1002.9670709053908
2011-11-04,1002.1515331858179
2011-11-07,1002.1705534204772
2011-11-08,1002.1573052793254
2011-11-09,999.5756872482347
2011-11-10,1000.5110105920209
2011-11-11,999.2206671001668
2011-11-14,981.7467883444616
2011-11-15,971.9037360784877
2011-11-16,970.595255140255
2011-11-17,961.1061043144686
2011-11-18,964.586017616254
2011-11-21,959.3542191563467
2011-11-22,944.8543787497706
2011-11-23,928.9263280816568
2011-11-24,909.0584765873551
2011-11-25,909.039426034972
2011-11-28,912.3396787861361
2011-11-29,912.3163681928023
2011-11-30,894.4446448141398
2011-12-01,895.0890965802851
2011-12-02,899.7557278447625
2011-12-05,904.921084795759
2011-12-06,902.5891621514772
2011-12-07,890.8286952662654
2011-12-08,887.8898722801912
2011-12-09,885.9804033754732
2011-12-12,877.0822070056657
2011-12-13,873.2576091199721
2011-12-14,872.8273378825437
2011-12-15,877.9799367388322
2011-12-16,871.5675940942683
2011-12-19,878.1392829874616
2011-12-20,877.9725129331011
2011-12-21,863.0375936863604
2011-12-22,874.0503483625342
2011-12-23,874.3690414485051
2011-12-26,874.3690414485051
2011-12-27,862.212624306356
2011-12-28,863.3752579788676
2011-12-29,875.1581683075167
2011-12-30,894.6512174493666
2012-01-02,894.6512174493666
2012-01-03,894.6793234482857
2012-01-04,893.8750600906886
2012-01-05,893.868106461951
2012-01-06,918.7692913119635
2012-01-09,918.7763681880157
2012-01-10,933.9835364617768
2012-01-11,933.6801422052731
2012-01-12,935.3099296341525
2012-01-13,935.3076485470257
2012-01-16,935.3191150677237
2012-01-17,934.9822606087859
2012-01-18,935.3250391284553
2012-01-19,942.9709240275412
2012-01-20,926.6187081278174
2012-01-23,926.6224853176417
2012-01-24,926.6100239060083
2012-01-25,918.9438504246104
2012-01-26,935.2982899894722
2012-01-27,980.9694190421279
2012-01-30,960.2239853798665
2012-01-31,968.0400741567444
2012-02-01,954.9041158185038
2012-02-02,954.8881018376992
2012-02-03,945.3982471918061
2012-02-06,945.4075280528662
2012-02-07,954.4629687087776
2012-02-08,964.3085365821873
2012-02-09,957.106929423947
2012-02-10,956.7591107603871
2012-02-13,960.2139031377337
2012-02-14,947.93695444021
2012-02-15,964.6104079619087
2012-02-16,945.7223311589672
2012-02-17,946.0590148074788
2012-02-20,940.1671489530806
2012-02-21,940.1530237368031
2012-02-22,943.7653206906035
2012-02-23,949.1754276454178
2012-02-24,950.807270602237
2012-02-27,954.9670551510098
2012-02-28,954.9342845853064
2012-02-29,954.9439994374484
2012-03-01,954.9668354280278
2012-03-02,953.6307599174214
2012-03-05,954.3268084844544
2012-03-06,951.0433272983583
2012-03-07,944.5152666300127
2012-03-08,950.3914385194787
2012-03-09,947.1114710131366
2012-03-12,949.0913223546435
2012-03-13,942.1708751950536
2012-03-14,953.8463777880011
2012-03-15,957.144734595702
2012-03-16,945.7004153009118
2012-03-19,946.4758649365367
2012-03-20,947.4457999048029
2012-03-21,943.2163435421762
2012-03-22,952.3802553751051
2012-03-23,945.5009413970304
2012-03-26,947.1105218954535
2012-03-27,929.9089243582379
2012-03-28,941.7656755972615
2012-03-29,941.1267468689533
2012-03-30,941.1109063849159
2012-04-02,945.050508507222
2012-04-03,938.7930162256662
2012-04-04,935.5244702845829
2012-04-05,942.2404229188552
2012-04-06,939.62117362613
2012-04-09,939.6468320310455
2012-04-10,941.278173829837
2012-04-11,936.3132528242286
2012-04-12,933.6876989793425
2012-04-13,935.3139113553093
2012-04-16,933.6189677265459
2012-04-17,938.0052148298367
2012-04-18,933.7336290304814
2012-04-19,935.6855923671384
2012-04-20,940.8391060171679
2012-04-23,934.9010008258047
2012-04-24,934.737973468932
2012-04-25,932.4365611168653
2012-04-26,928.1924543926251
2012-04-27,932.723878707845
2012-04-30,920.5234153453348
2012-05-01,920.506747187793
2012-05-02,920.5120796147128
2012-05-03,926.6159654882307
2012-05-04,932.5628998993476
2012-05-07,932.8772405529376
2012-05-08,941.0801794319002
2012-05-09,932.888996765844
2012-05-10,932.8729311684398
2012-05-11,932.8824705345876
2012-05-14,926.9327373107509
2012-05-15,923.9937907772371
2012-05-16,920.7108668120775
2012-05-17,920.3752004787847
2012-05-18,907.6098900789519
2012-05-21,917.0816994990647
2012-05-22,897.7652274968914
2012-05-23,896.6749647874749
2012-05-24,880.9727696668527
2012-05-25,864.2794150129153
2012-05-28,849.5232036624082
2012-05-29,864.3815371889865
2012-05-30,856.559327165341
2012-05-31,856.8726117785109
2012-06-01,868.7426012373063
2012-06-04,862.8558848604077
2012-06-05,862.8659790715353
2012-06-06,847.0251453662088
2012-06-07,840.4787350680023
2012-06-08,818.2362682349255
2012-06-11,818.2794521605206
2012-06-12,820.2317147384199
2012-06-13,822.8461689611311
2012-06-14,812.5378881979321
2012-06-15,812.5614359039099
2012-06-18,811.8822023781491
2012-06-19,808.4529700123805
2012-06-20,798.6525308326208
2012-06-21,798.619862127311
2012-06-22,788.5087950221128
2012-06-25,782.2820628446435
2012-06-26,788.7956494909381
2012-06-27,782.2788290201294
2012-06-28,782.2806089202337
2012-06-29,798.3022846328232
2012-07-02,782.2560650120262
2012-07-03,798.619862127311
2012-07-04,798.6231205070154
2012-07-05,798.643283853958
2012-07-06,798.6425202578724
2012-07-09,798.6269832321852
2012-07-10,804.8522996595391
2012-07-11,804.8430737304938
2012-07-12,805.1873820100365
2012-07-13,808.085634516604
2012-07-16,824.8349154920105
2012-07-17,824.8259390351085
2012-07-18,824.8390421552065
2012-07-19,847.680535397086
2012-07-20,847.6846376979672
2012-07-23,859.3452425225875
2012-07-24,848.3241592651366
2012-07-25,842.0827706209811
2012-07-26,841.356282104073
2012-07-27,826.6684819342726
2012-07-30,829.7946948387381
2012-07-31,829.8104967179662
2012-08-01,829.8048559995631
2012-08-02,822.1233213352175
2012-08-03,830.6746039268087
2012-08-06,838.4941743044111
2012-08-07,847.9954054697033
2012-08-08,848.0107216440325
2012-08-09,849.8184558325441
2012-08-10,858.923042509005
2012-08-13,860.3205171700371
2012-08-14,864.8432810910716
2012-08-15,864.8187863369567
2012-08-16,875.6324215122738
2012-08-17,875.6273848653236
2012-08-20,875.6159530110111
2012-08-21,859.000212187876
2012-08-22,858.9844614567955
2012-08-23,867.8259485716969
2012-08-24,867.8236279724599
2012-08-27,862.5919481783542
2012-08-28,871.4223476983469
2012-08-29,874.3943901009667
2012-08-30,860.2630920337674
2012-08-31,854.7058374257457
2012-09-03,857.1466066112237
2012-09-04,857.1457366855134
2012-09-05,877.5252802123417
2012-09-06,879.0742516247672
2012-09-07,889.8671392002551
2012-09-10,903.2324403035029
2012-09-11,909.0992871106363
2012-09-12,909.1168826867921
2012-09-13,909.7566473725134
2012-09-14,918.9428602148319
2012-09-17,918.9360662351969
2012-09-18,944.4159512691477
2012-09-19,950.9771580547473
2012-09-20,950.9775847217406
2012-09-21,950.9766535914179
2012-09-24,950.9571719917298
2012-09-25,956.8563161461343
2012-09-26,951.6147779465424
2012-09-27,950.9622468308452
2012-09-28,950.9849438759417
2012-10-01,950.9773343131453
2012-10-02,950.9679015417277
2012-10-03,939.5247909387532
2012-10-04,947.7009397727672
2012-10-05,952.2681211995102
2012-10-08,952.2731143272789
2012-10-09,962.2564093539587
2012-10-10,955.5410122507179
2012-10-11,937.881078675263
2012-10-12,947.0235082790521
2012-10-15,947.0012787318631
2012-10-16,952.2394172081871
2012-10-17,968.3479876725927
2012-10-18,968.0217525475109
2012-10-19,968.0173426010375
2012-10-22,959.6715678834341
2012-10-23,976.037535885089
2012-10-24,992.0928774385819
2012-10-25,992.0636119710338
2012-10-26,992.0752897989611
2012-10-29,949.1719396614934
2012-10-30,952.7577886011512
2012-10-31,926.2919940352556
2012-11-01,926.2920271878888
2012-11-02,926.6060492844327
2012-11-05,946.6988745891932
2012-11-06,937.8827858202458
2012-11-07,938.877145376329
2012-11-08,947.373636617733
2012-11-09,937.8643791928914
2012-11-12,950.6690045951408
2012-11-13,958.1725227104812
2012-11-14,958.13171665748
2012-11-15,955.5263811105312
2012-11-16,955.8595082609002
2012-11-19,938.5317922472442
2012-11-20,950.3124748310222
2012-11-21,939.497874926471
2012-11-22,950.9788537848036
2012-11-23,950.9728950525646
2012-11-26,950.9686794951767
2012-11-27,950.9790482775267
2012-11-28,941.4062025910533
2012-11-29,982.2790231271954
2012-11-30,957.1316834687004
2012-12-03,954.0235226545242
2012-12-04,970.414573584326
2012-12-05,970.424813232162
2012-12-06,963.2157794370166
2012-12-07,957.3318632353793
2012-12-10,957.3217898348684
2012-12-11,956.6686910299088
2012-12-12,966.5034404918557
2012-12-13,968.5697878992645
2012-12-14,981.3708077759374
2012-12-17,945.6886628967676
2012-12-18,946.6759031783315
2012-12-19,965.9315099797735
2012-12-20,981.6519518733085
2012-12-21,981.6582446092684
2012-12-24,963.261014468211
2012-12-25,963.261014468211
2012-12-26,969.4970087939735
2012-12-27,948.29378037044
2012-12-28,964.5609133115134
2012-12-31,964.5620155420573
2013-01-01,964.5620155420573
2013-01-02,964.5823653404105
2013-01-03,975.7543677035567
2013-01-04,973.123154494151
2013-01-07,973.1356729685481
2013-01-08,973.4442481715096
2013-01-09,974.4197324795134
2013-01-10,982.3110396695874
2013-01-11,982.2841445790482
2013-01-14,983.2678614127296
2013-01-15,968.1059420627886
2013-01-16,968.0896238101676
2013-01-17,983.1690248325937
2013-01-18,983.1526097295424
2013-01-21,996.936568530691
2013-01-22,998.6598904974536
2013-01-23,998.9938210663609
2013-01-24,1006.5036915264368
2013-01-25,1015.9637019712542
2013-01-28,1022.5186553641312
2013-01-29,1007.3803032588447
2013-01-30,1020.5959709876004
2013-01-31,1056.2089074160015
2013-02-01,1031.4274113636457
2013-02-04,1042.1846924226452
2013-02-05,1033.1005085774689
2013-02-06,1039.5612411935053
2013-02-07,1044.0694656223409
2013-02-08,1047.0683824052032
2013-02-11,1043.87509003019
2013-02-12,1051.9310902554598
2013-02-13,1062.8775154829978
2013-02-14,1054.702840093695
2013-02-15,1054.888029281101
2013-02-18,1067.6262563886648
2013-02-19,1069.2609210820322
2013-02-20,1058.3135531239568
2013-02-21,1051.636622168708
2013-02-22,1053.6275392006019
2013-02-25,1055.2349557957748
2013-02-26,1058.1603321164587
2013-02-27,1056.3534527945137
2013-02-28,1058.1552262381272
2013-03-01,1058.1639515715801
2013-03-04,1050.3043316707349
2013-03-05,1046.8525824715587
2013-03-06,1038.8712498640132
2013-03-07,1043.791033801503
2013-03-08,1040.5041920573963
2013-03-11,1048.6835500930786
2013-03-12,1051.9575445751118
2013-03-13,1045.7321994715114
2013-03-14,1046.7095602276036
2013-03-15,1054.887950330937
2013-03-18,1039.0460688026644
2013-03-19,1040.6656782485438
2013-03-20,1043.9451127323416
2013-03-21,1045.106935757116
2013-03-22,1043.7804696958385
2013-03-25,1043.4703459477275
2013-03-26,1040.540418107232
2013-03-27,1048.3590235396432
2013-03-28,1049.6341219670062
2013-03-29,1041.8035803303276
2013-04-01,1041.830019229733
2013-04-02,1040.5257954446438
2013-04-03,1040.5419104559242
2013-04-04,1043.808848372583
2013-04-05,1043.7880772179253
2013-04-08,1043.4446389039497
2013-04-09,1034.304659751633
2013-04-10,1043.801067098077
2013-04-11,1040.5090850934919
2013-04-12,1040.508459995259
2013-04-15,1043.4486908069396
2013-04-16,1038.8740119085787
2013-04-17,1049.9794470805914
2013-04-18,1050.6445350651547
2013-04-19,1040.597781397394
2013-04-22,1045.5101394853343
2013-04-23,1039.2806570188707
2013-04-24,1039.2840445519118
2013-04-25,1029.1239959149327
2013-04-26,1030.7078572591122
2013-04-29,1027.4224953891205
2013-04-30,1030.3605527728596
2013-05-01,1030.3522028930247
2013-05-02,1030.3578502417345
2013-05-03,1030.3497545864093
2013-05-06,1030.7132471625475
2013-05-07,982.3016237091385
2013-05-08,971.546362759849
2013-05-09,960.2699372381651
2013-05-10,960.2455972827403
2013-05-13,954.3716328717725
2013-05-14,945.5090722760582
2013-05-15,937.2085878098976
2013-05-16,965.9247327457449
2013-05-17,955.5791217786333
2013-05-20,955.5757090996067
2013-05-21,957.218462167753
2013-05-22,953.9619744237888
2013-05-23,953.9607086944834
2013-05-24,953.96627036824
2013-05-27,953.9702858857904
2013-05-28,950.6760798671893
2013-05-29,950.6873374170679
2013-05-30,956.902042924104
2013-05-31,933.5505599834976
2013-06-03,935.0187209858414
2013-06-04,935.0354808949277
2013-06-05,931.8982359735469
2013-06-06,931.904346755922
2013-06-07,941.7170703735476
2013-06-10,958.0973343863293
2013-06-11,958.1082475830781
2013-06-12,941.7056892997036
2013-06-13,941.7249187201053
2013-06-14,905.4816484377246
2013-06-17,926.7481227618557
2013-06-18,926.7648077190063
2013-06-19,926.7629312976758
2013-06-20,902.5691855413783
2013-06-21,910.4003610589015
2013-06-24,933.8772056417615
2013-06-25,904.9250199102601
2013-06-26,933.7320236581355
2013-06-27,934.0545645826184
2013-06-28,934.0674317043787
2013-07-01,950.0974752452719
2013-07-02,936.6831775938329
2013-07-03,950.0941331384635
2013-07-04,950.113155043567
2013-07-05,936.9996994221258
2013-07-08,936.9973986673334
2013-07-09,937.0183669737494
2013-07-10,933.7403485365568
2013-07-11,901.6514317036515
2013-07-12,950.1171567479768
2013-07-15,933.739566767465
2013-07-16,937.0016839968926
2013-07-17,938.6405248353934
2013-07-18,938.6582436849267
2013-07-19,938.6534767591022
2013-07-22,941.9007221518945
2013-07-23,950.1155269146768
2013-07-24,950.1077640298295
2013-07-25,941.067529471323
2013-07-26,947.9329359495765
2013-07-29,941.7188454167788
2013-07-30,952.0557192766695
2013-07-31,967.1326580698737
2013-08-01,948.5042054329962
2013-08-02,967.6650548847421
2013-08-05,974.210494674723
2013-08-06,974.2014166991523
2013-08-07,975.5252001502542
2013-08-08,975.5283038092406
2013-08-09,975.5421975701727
2013-08-12,952.5858875014985
2013-08-13,952.9044686215567
2013-08-14,954.5493735270333
2013-08-15,954.5291781392368
2013-08-16,971.6419284603705
2013-08-19,971.626786362317
2013-08-20,982.7789396926979
2013-08-21,976.4993422926091
2013-08-22,976.5033214969533
2013-08-23,962.7490891212634
2013-08-26,962.7583003177239
2013-08-27,984.3736087450519
2013-08-28,976.5057107706228
2013-08-29,974.9107488853668
2013-08-30,974.8898376044303
2013-09-02,972.9350796114866
2013-09-03,972.9681609992139
2013-09-04,974.528783931592
2013-09-05,972.868270853029
2013-09-06,980.7302322737415
2013-09-09,979.0545593758213
2013-09-10,981.0537611236349
2013-09-11,981.0676609056105
2013-09-12,992.1993651274885
2013-09-13,984.3450666584594
2013-09-16,984.3627372913797
2013-09-17,984.3520183234955
2013-09-18,992.1662492442271
2013-09-19,1000.1950169608563
2013-09-20,1000.3853261189885
2013-09-23,992.2053627985083
2013-09-24,992.2053627985083
2013-09-25,991.215118996653
2013-09-26,1000.0648216855994
2013-09-27,972.5302513022267
2013-09-30,972.5528015470242
2013-10-01,984.338836036876
2013-10-02,977.7707842818488
2013-10-03,967.4297047552121
2013-10-04,969.1071953791642
2013-10-07,973.9873340821343
2013-10-08,974.0212878838848
2013-10-09,977.2754676770516
2013-10-10,978.2218233251401
2013-10-11,987.3414046384244
2013-10-14,987.3109906811254
2013-10-15,987.3418539395266
2013-10-16,987.3338397818326
2013-10-17,971.9296678050379
2013-10-18,971.9689679292691
2013-10-21,971.9611382133941
2013-10-22,978.2073210411511
2013-10-23,981.8395102137869
2013-10-24,981.7987133273875
2013-10-25,981.8166202180173
2013-10-28,982.1612726929641
2013-10-29,973.5571569682385
2013-10-30,1000.4455867212623
2013-10-31,1007.5284610537765
2013-11-01,1008.2890819174438
2013-11-04,1017.6431890483415
2013-11-05,1028.1187494805308
2013-11-06,1045.269269491012
2013-11-07,1039.2443394468498
2013-11-08,1039.374716201551
2013-11-11,1018.7113578903909
2013-11-12,1008.8708325537083
2013-11-13,1029.0808293130958
2013-11-14,1029.0424516738312
2013-11-15,1029.3882074665994
2013-11-18,1022.8170915255919
2013-11-19,991.6083652812734
2013-11-20,991.6122210012808
2013-11-21,985.0657991585331
2013-11-22,985.0535944081304
