Date,TRINIDAD AND TOBAGO
2010-03-19,843.8074070703323
2010-03-22,843.9308644902892
2010-03-23,842.2721381687606
2010-03-24,854.3311309380941
2010-03-25,853.6432188812612
2010-03-26,850.5753577101278
2010-03-29,845.6716266540388
2010-03-30,848.3919934703415
2010-03-31,841.5577072174211
2010-04-01,840.5259677620704
2010-04-02,840.5259677620704
2010-04-05,845.7701357093868
2010-04-06,853.5431193603191
2010-04-07,859.0385512841074
2010-04-08,855.3967076937639
2010-04-09,848.2026463087416
2010-04-12,841.67847729345
2010-04-13,841.4551337859558
2010-04-14,828.8985486023055
2010-04-15,831.9623399875948
2010-04-16,835.5655083673299
2010-04-19,843.3213072888639
2010-04-20,842.3745506955283
2010-04-21,846.0235801109786
2010-04-22,857.4121583534095
2010-04-23,854.237824318838
2010-04-26,856.9695323612153
2010-04-27,857.5165821171441
2010-04-28,864.9486971437384
2010-04-29,860.2136533600016
2010-04-30,857.3903237509307
2010-05-03,867.0302924080313
2010-05-04,875.7656538336976
2010-05-05,885.7294973432408
2010-05-06,898.4957838774543
2010-05-07,905.4627827214395
2010-05-10,891.8309612918937
2010-05-11,901.6249568272945
2010-05-12,904.5458442454621
2010-05-13,912.8670323777689
2010-05-14,923.2263282783939
2010-05-17,929.9247804190379
2010-05-18,929.0515280502905
2010-05-19,930.8609668375957
2010-05-20,930.7550964062123
2010-05-21,913.9603365127126
2010-05-24,929.4472441117218
2010-05-25,942.4425059177464
2010-05-26,940.839119809864
2010-05-27,938.8988220049683
2010-05-28,934.8217272908588
2010-05-31,937.710284559607
2010-06-01,936.4129437793414
2010-06-02,944.3649702177951
2010-06-03,944.9068973423712
2010-06-04,958.1352798782792
2010-06-07,967.5027081297739
2010-06-08,965.5194799260161
2010-06-09,954.7579162055962
2010-06-10,954.6692487676853
2010-06-11,953.5754134430994
2010-06-14,938.2347158334475
2010-06-15,934.2227815983932
2010-06-16,934.2025958510974
2010-06-17,935.621358742592
2010-06-18,930.797348524035
2010-06-21,934.2121217817833
2010-06-22,940.4990817057608
2010-06-23,940.1131179167179
2010-06-24,934.2736689462217
2010-06-25,933.8532718543951
2010-06-28,936.0419307808459
2010-06-29,944.4085990428283
2010-06-30,937.8631507061575
2010-07-01,921.1191636241149
2010-07-02,909.6699072798957
2010-07-05,914.974018552755
2010-07-06,909.9202050649153
2010-07-07,905.0985510266564
2010-07-08,902.0899632099186
2010-07-09,908.7717989015704
2010-07-12,916.9260489839662
2010-07-13,907.7175150581794
2010-07-14,903.439024080255
2010-07-15,890.13115845463
2010-07-16,886.1037560197651
2010-07-19,888.9699759388584
2010-07-20,889.6503218952429
2010-07-21,896.7315299058376
2010-07-22,893.1375934359035
2010-07-23,895.9270648701558
2010-07-26,890.6632874041456
2010-07-27,888.3885560694936
2010-07-28,883.4992420973929
2010-07-29,879.0845445047412
2010-07-30,880.2248217526267
2010-08-02,875.1018833065694
2010-08-03,852.2364802763449
2010-08-04,855.6580267562539
2010-08-05,833.0314818638467
2010-08-06,822.1481754513653
2010-08-09,827.9903972630784
2010-08-10,837.9216734953231
2010-08-11,847.5113225096417
2010-08-12,851.4414123624431
2010-08-13,855.9321082787458
2010-08-16,856.5946253226165
2010-08-17,853.7197290327919
2010-08-18,853.9107340225522
2010-08-19,851.7407628156029
2010-08-20,862.0488013290644
2010-08-23,862.3889833087712
2010-08-24,863.3782062720035
2010-08-25,863.6750896786417
2010-08-26,855.4144811081576
2010-08-27,857.1645292308368
2010-08-30,861.04220976032
2010-08-31,859.5517971876727
2010-09-01,852.1430238967806
2010-09-02,849.4864395514505
2010-09-03,846.8212907444614
2010-09-06,848.80865313438
2010-09-07,855.8033916351153
2010-09-08,858.5533537215284
2010-09-09,859.0251604004459
2010-09-10,859.5362291934692
2010-09-13,849.9520612856822
2010-09-14,842.923650859759
2010-09-15,835.921481718502
2010-09-16,825.802730467739
2010-09-17,827.7811333710099
2010-09-20,825.7492429561867
2010-09-21,822.3749268329685
2010-09-22,805.2670265543719
2010-09-23,806.5191892048073
2010-09-24,796.9046595144691
2010-09-27,797.2300353822789
2010-09-28,794.1756466229896
2010-09-29,788.3924289638804
2010-09-30,785.4861778625826
2010-10-01,784.6233360411826
2010-10-04,786.4840256389289
2010-10-05,771.4049245123783
2010-10-06,766.964998843365
2010-10-07,741.2029578272424
2010-10-08,741.68116497974
2010-10-11,742.6183444333101
2010-10-12,747.3591786478054
2010-10-13,740.1352670638021
2010-10-14,733.0009562272867
2010-10-15,736.8198956559413
2010-10-18,740.3159546017743
2010-10-19,747.034923170678
2010-10-20,738.6227632926388
2010-10-21,735.7633339009567
2010-10-22,742.2379783299251
2010-10-25,748.4301490207531
2010-10-26,761.0261619364103
2010-10-27,745.1583184725024
2010-10-28,738.7914886790546
2010-10-29,740.0102422059394
2010-11-01,742.9736398949137
2010-11-02,734.3660554291228
2010-11-03,732.978746864442
2010-11-04,725.1034500295032
2010-11-05,737.318487064452
2010-11-08,744.2935873161679
2010-11-09,743.6809469351138
2010-11-10,757.1365647749709
2010-11-11,757.0264426456495
2010-11-12,769.2869082875219
2010-11-15,783.8613229182837
2010-11-16,786.2324542625106
2010-11-17,786.8962231921462
2010-11-18,782.742600834833
2010-11-19,768.7310223008525
2010-11-22,770.8753639474891
2010-11-23,780.6517786253497
2010-11-24,774.5285170596612
2010-11-25,778.0877687819365
2010-11-26,784.8881970498092
2010-11-29,796.4245712913181
2010-11-30,800.4050212005061
2010-12-01,797.6171142522843
2010-12-02,788.7040899760877
2010-12-03,778.4274893001192
2010-12-06,782.4545511976488
2010-12-07,778.9436931648854
2010-12-08,785.9345195360537
2010-12-09,787.9364542538133
2010-12-10,785.326480895062
2010-12-13,777.1552090078114
2010-12-14,779.6223038081339
2010-12-15,779.8495095985304
2010-12-16,788.2628889993767
2010-12-17,790.7565651018132
2010-12-20,794.305546304411
2010-12-21,791.9725120654714
2010-12-22,793.026783159176
2010-12-23,814.5632426781533
2010-12-24,802.6217693571497
2010-12-27,801.7599136183718
2010-12-28,802.8894109075843
2010-12-29,800.1099520335237
2010-12-30,789.7269041427854
2010-12-31,783.5074665656938
2011-01-03,789.2167105623737
2011-01-04,798.7064611503764
2011-01-05,809.6692135185363
2011-01-06,817.4840384289075
2011-01-07,820.2383307433088
2011-01-10,827.1584376483216
2011-01-11,826.7097739866063
2011-01-12,816.9664002139094
2011-01-13,797.4619797865962
2011-01-14,796.3786222179589
2011-01-17,800.4083671681
2011-01-18,798.3289098743386
2011-01-19,790.3953682953943
2011-01-20,815.6969064939865
2011-01-21,831.1925609682323
2011-01-24,824.9810757902417
2011-01-25,829.7106402981372
2011-01-26,829.2300760664419
2011-01-27,833.6734415476599
2011-01-28,844.5018738484862
2011-01-31,840.7157650110838
2011-02-01,836.2401887891872
2011-02-02,835.0409111361433
2011-02-03,846.4355109661619
2011-02-04,852.8987570800433
2011-02-07,853.591505092144
2011-02-08,844.8092019255146
2011-02-09,851.247358046602
2011-02-10,858.8479623431123
2011-02-11,863.0431036770021
2011-02-14,867.1901547437328
2011-02-15,865.2832014964895
2011-02-16,855.2785083178253
2011-02-17,862.0988328335567
2011-02-18,859.5273206734793
2011-02-21,864.0661691180989
2011-02-22,855.8245937974807
2011-02-23,850.6361465325202
2011-02-24,851.7546801056892
2011-02-25,851.2738074148745
2011-02-28,847.2190316107101
2011-03-01,847.024767960062
2011-03-02,842.0287678998407
2011-03-03,839.7716627943983
2011-03-04,826.6896416036086
2011-03-07,825.7709230704615
2011-03-08,832.6033323195518
2011-03-09,831.28753077433
2011-03-10,838.6348032211627
2011-03-11,838.1115561087078
2011-03-14,829.1274967517701
2011-03-15,827.2565187241674
2011-03-16,830.0494974167925
2011-03-17,827.4439058339668
2011-03-18,819.581144454835
2011-03-21,811.8344707153267
2011-03-22,812.8601495807028
2011-03-23,818.3334296319964
2011-03-24,815.262090979036
2011-03-25,816.3311771593745
2011-03-28,821.1826888847767
2011-03-29,820.8395505882571
2011-03-30,817.2048990830493
2011-03-31,811.6766297354366
2011-04-01,816.8883137561749
2011-04-04,810.0093874668321
2011-04-05,816.6476546470938
2011-04-06,805.0815248828462
2011-04-07,805.6991358042596
2011-04-08,808.9274653232902
2011-04-11,811.5037786574973
2011-04-12,811.1507491042287
2011-04-13,803.5302944561375
2011-04-14,807.8590119351725
2011-04-15,809.2125634469286
2011-04-18,821.3464793930176
2011-04-19,819.7175941149712
2011-04-20,804.6507959985488
2011-04-21,802.3609606659636
2011-04-22,802.3609606659636
2011-04-25,804.2067550927411
2011-04-26,800.5777624880562
2011-04-27,799.9904369275216
2011-04-28,791.0039729117843
2011-04-29,789.4693353813235
2011-05-02,789.3385748826345
2011-05-03,791.5251160301674
2011-05-04,792.8232224246838
2011-05-05,821.6663862182448
2011-05-06,826.6441537422922
2011-05-09,842.1099859049384
2011-05-10,837.1772947169919
2011-05-11,847.8372886615799
2011-05-12,874.3059811967074
2011-05-13,869.6744919473508
2011-05-16,874.6475673363766
2011-05-17,876.1729985167713
2011-05-18,871.7001815179099
2011-05-19,877.2437575704071
2011-05-20,883.6946644478422
2011-05-23,888.5832193673515
2011-05-24,882.7582241901339
2011-05-25,894.1518787800519
2011-05-26,892.2810691468019
2011-05-27,879.7298164137177
2011-05-30,879.0825256339732
2011-05-31,876.483010890457
2011-06-01,870.1494168346427
2011-06-02,874.0098489712792
2011-06-03,869.8584140138349
2011-06-06,869.2531225896845
2011-06-07,863.8419474997102
2011-06-08,875.1911065190479
2011-06-09,882.4046008304749
2011-06-10,903.0220512087486
2011-06-13,904.6643507207309
2011-06-14,899.7379733787304
2011-06-15,908.649288654322
2011-06-16,921.687594386426
2011-06-17,910.379388555424
2011-06-20,909.6957406417459
2011-06-21,906.8497266007017
2011-06-22,905.4827079692993
2011-06-23,923.7470579372147
2011-06-24,923.8506691555568
2011-06-27,914.8405018550918
2011-06-28,910.5934673366448
2011-06-29,920.7518870117221
2011-06-30,912.3343818407279
2011-07-01,914.192179429868
2011-07-04,914.6831666128426
2011-07-05,921.255550781477
2011-07-06,929.1107393683507
2011-07-07,926.1233389881094
2011-07-08,932.9266550070948
2011-07-11,949.7790026284288
2011-07-12,949.287407482995
2011-07-13,939.4192643680062
2011-07-14,937.3543506840505
2011-07-15,928.7516587811424
2011-07-18,937.298756261508
2011-07-19,929.864505201512
2011-07-20,929.0354944678342
2011-07-21,918.4663886278686
2011-07-22,921.1947457087005
2011-07-25,921.2477629241218
2011-07-26,913.425657501036
2011-07-27,920.7792043564077
2011-07-28,926.5683527959054
2011-07-29,921.0177243480605
2011-08-01,931.9783606000725
2011-08-02,930.8640243973576
2011-08-03,928.686457819797
2011-08-04,940.8481463422701
2011-08-05,936.8396537828177
2011-08-08,936.3166189412074
2011-08-09,935.2584175249693
2011-08-10,935.4700602595332
2011-08-11,945.4930077863092
2011-08-12,937.6503898320609
2011-08-15,920.9437623631654
2011-08-16,926.4454171024121
2011-08-17,910.7316191788518
2011-08-18,920.0308853665692
2011-08-19,915.1603291601225
2011-08-22,912.6814106036085
2011-08-23,910.5745323354391
2011-08-24,910.2529436794342
2011-08-25,914.4037978011622
2011-08-26,914.7621499082585
2011-08-29,904.9058769647659
2011-08-30,879.5146049647847
2011-08-31,882.9655821294149
2011-09-01,892.1047297638197
2011-09-02,894.7417708765396
2011-09-05,902.7874795049449
2011-09-06,894.2836420245436
2011-09-07,895.770883985959
2011-09-08,896.985259776549
2011-09-09,917.2638492173727
2011-09-12,925.3289730858004
2011-09-13,922.2975263847958
2011-09-14,919.7893262966326
2011-09-15,906.3036035867791
2011-09-16,911.2168499675861
2011-09-19,928.9539773606922
2011-09-20,920.207333049235
2011-09-21,922.0686934708314
2011-09-22,937.163238741639
2011-09-23,933.2497708662715
2011-09-26,939.1213553228039
2011-09-27,929.971323669893
2011-09-28,928.0795884719811
2011-09-29,933.0222025390489
2011-09-30,952.2572070123413
2011-10-03,960.3472399671873
2011-10-04,968.1452705933293
2011-10-05,969.3033349585929
2011-10-06,960.9875347022258
2011-10-07,957.0417619314097
2011-10-10,945.920227956577
2011-10-11,952.6342370030438
2011-10-12,936.0633018050568
2011-10-13,941.3313661075329
2011-10-14,930.1900530317456
2011-10-17,938.4708448741738
2011-10-18,947.3728222068146
2011-10-19,938.8357638974131
2011-10-20,944.5969375511461
2011-10-21,930.3883844548914
2011-10-24,956.5233425412852
2011-10-25,953.7490670711327
2011-10-26,957.2286953702936
2011-10-27,935.9914789618555
2011-10-28,933.0844392628219
2011-10-31,947.0696634986498
2011-11-01,968.1518195301073
2011-11-02,960.8732670560804
2011-11-03,963.1559796699461
2011-11-04,960.7198035450039
2011-11-07,963.8335577109974
2011-11-08,966.0358285085399
2011-11-09,980.8280521015498
2011-11-10,981.4531391306435
2011-11-11,975.8220477144048
2011-11-14,995.9333004259896
2011-11-15,1003.49887519735
2011-11-16,1002.9263867014886
2011-11-17,1004.5257609267974
2011-11-18,1002.9728155566363
2011-11-21,1008.2610052939125
2011-11-22,1029.2999279345624
2011-11-23,1041.1290226985232
2011-11-24,1041.8196994438272
2011-11-25,1025.0392683838566
2011-11-28,1018.1567687725923
2011-11-29,1021.008900892617
2011-11-30,1009.2162143483889
2011-12-01,1009.272748763601
2011-12-02,1028.7633214309367
2011-12-05,1006.8920530888869
2011-12-06,1015.344591140907
2011-12-07,1018.3428065681987
2011-12-08,1025.166955928915
2011-12-09,1020.3874246383597
2011-12-12,1029.1439690110553
2011-12-13,1039.0125175801832
2011-12-14,1048.5949929642127
2011-12-15,1045.1887671614202
2011-12-16,1039.8364004575785
2011-12-19,1032.22961538814
2011-12-20,1019.4971529067759
2011-12-21,1027.0020975794005
2011-12-22,1024.6184704488508
2011-12-23,1041.007891342489
2011-12-26,1041.007891342489
2011-12-27,1039.0268179266502
2011-12-28,1056.966350017834
2011-12-29,1057.0923314974068
2011-12-30,1053.6565577706563
2012-01-02,1053.6565577706563
2012-01-03,1048.9068173049209
2012-01-04,1061.1288979343328
2012-01-05,1073.692078921456
2012-01-06,1076.3707933675114
2012-01-09,1075.4436947663771
2012-01-10,1075.370592692583
2012-01-11,1080.6388985479396
2012-01-12,1061.5983067085187
2012-01-13,1071.7759669346026
2012-01-16,1075.496294498703
2012-01-17,1074.2812671540878
2012-01-18,1062.9224477629741
2012-01-19,1056.3018301221891
2012-01-20,1054.7971414042627
2012-01-23,1005.1286975804317
2012-01-24,1013.6974002363276
2012-01-25,1011.3173051539638
2012-01-26,997.790672896078
2012-01-27,975.5735656053503
2012-01-30,979.7544865844783
2012-01-31,980.8234165560277
2012-02-01,974.023537433157
2012-02-02,973.805666252218
2012-02-03,977.0620014095001
2012-02-06,985.6837200930387
2012-02-07,977.8401371990549
2012-02-08,975.4423880845708
2012-02-09,969.7231331413475
2012-02-10,978.8027158899059
2012-02-13,978.2674024587408
2012-02-14,1002.6234351136387
2012-02-15,1009.2937940606076
2012-02-16,1006.8549714545686
2012-02-17,994.7165967551983
2012-02-20,990.9202670040892
2012-02-21,991.1070287114668
2012-02-22,992.9197508283943
2012-02-23,988.8805378694117
2012-02-24,975.0102395418678
2012-02-27,979.1341400376634
2012-02-28,980.7838207133051
2012-02-29,984.610466118071
2012-03-01,991.4243322687738
2012-03-02,995.0338664454231
2012-03-05,995.6663774528109
2012-03-06,1005.8921438539159
2012-03-07,1010.3120834871395
2012-03-08,998.0248069267576
2012-03-09,1005.3285791541145
2012-03-12,1000.1087437519992
2012-03-13,1003.6566474506529
2012-03-14,1011.6465909545417
2012-03-15,1012.357509937821
2012-03-16,1003.2352352576087
2012-03-19,997.2562630603585
2012-03-20,997.0797698051522
2012-03-21,1001.5397106735676
2012-03-22,1008.3592678793884
2012-03-23,1000.9267674176712
2012-03-26,998.8040599318192
2012-03-27,996.1997719462074
2012-03-28,1004.2522402275983
2012-03-29,1013.3919669747467
2012-03-30,1008.379908012608
2012-04-02,1010.3382077778389
2012-04-03,1007.5804036616588
2012-04-04,1023.8756065926189
2012-04-05,1028.7505077646103
2012-04-06,1028.7505077646103
2012-04-09,1028.1601991453354
2012-04-10,1041.6338336849892
2012-04-11,1040.7404975601573
2012-04-12,1033.6505360002388
2012-04-13,1038.0621404967928
2012-04-16,1040.4040472607733
2012-04-17,1036.191505512295
2012-04-18,1041.465145124744
2012-04-19,1037.4158449975173
2012-04-20,1033.3771709973305
2012-04-23,1038.038144556126
2012-04-24,1032.295148177036
2012-04-25,1035.5186299086326
2012-04-26,1029.6343223699082
2012-04-27,1026.9917039571
2012-04-30,1028.5003676038227
2012-05-01,1027.0787601853774
2012-05-02,1036.0495495919452
2012-05-03,1035.4107570054093
2012-05-04,1039.2145627347336
2012-05-07,1045.6609491277807
2012-05-08,1051.2084124578041
2012-05-09,1055.5046185601914
2012-05-10,1055.6181736376357
2012-05-11,1057.1426308879534
2012-05-14,1062.8566030971597
2012-05-15,1068.8754917395954
2012-05-16,1072.2882252314644
2012-05-17,1076.3401511382344
2012-05-18,1073.3809080554292
2012-05-21,1073.598255244012
2012-05-22,1074.1207715334078
2012-05-23,1092.1635362686618
2012-05-24,1090.7385091615934
2012-05-25,1093.9176908420675
2012-05-28,1090.9926917579378
2012-05-29,1097.7645648206596
2012-05-30,1110.476222278942
2012-05-31,1109.9021345981816
2012-06-01,1113.4405686540074
2012-06-04,1101.6421932057779
2012-06-05,1107.2264089215494
2012-06-06,1101.8515021308447
2012-06-07,1096.15060683207
2012-06-08,1102.953068724283
2012-06-11,1100.4394460855176
2012-06-12,1105.0797341041055
2012-06-13,1101.1445486626685
