Date,BULGARIA
2005-05-31,651.1932969967763
2005-06-01,628.2011745903483
2005-06-02,628.0830198281499
2005-06-03,617.2684035432218
2005-06-06,609.526995347606
2005-06-07,609.4341133613326
2005-06-08,613.2611367341971
2005-06-09,610.6723361262177
2005-06-10,616.1769294748474
2005-06-13,621.9744885506104
2005-06-14,630.7896507625322
2005-06-15,625.4961244679954
2005-06-16,626.8059253414596
2005-06-17,627.5309477709103
2005-06-20,614.2007558629867
2005-06-21,601.0428124386111
2005-06-22,597.4833275338842
2005-06-23,602.7001989505017
2005-06-24,614.3164888202888
2005-06-27,619.3365466515037
2005-06-28,622.1426931036503
2005-06-29,632.0997465291006
2005-06-30,648.465239635223
2005-07-01,642.2115881185741
2005-07-04,635.4863356408144
2005-07-05,640.8198886284986
2005-07-06,636.8168269890726
2005-07-07,645.8018381808038
2005-07-08,644.4600940356086
2005-07-11,642.9371672720637
2005-07-12,645.115490929887
2005-07-13,652.1480086954082
2005-07-14,661.9719324622063
2005-07-15,668.1325872717965
2005-07-18,669.7681500003341
2005-07-19,662.0411278274413
2005-07-20,653.1631719063258
2005-07-21,658.1828980289746
2005-07-22,663.5958053726222
2005-07-25,648.4390628957682
2005-07-26,669.7915734924925
2005-07-27,675.0685904361537
2005-07-28,675.0430744510875
2005-07-29,673.9981711023111
2005-08-01,667.4529321213951
2005-08-02,666.6063688934036
2005-08-03,671.7877154285263
2005-08-04,676.0758457417845
2005-08-05,679.553368583498
2005-08-08,672.8448001395368
2005-08-09,673.6899698626914
2005-08-10,668.6692783049064
2005-08-11,667.7481118617
2005-08-12,666.2381982864839
2005-08-15,671.0023798012028
2005-08-16,664.347768932387
2005-08-17,653.8199807241198
2005-08-18,652.401345351551
2005-08-19,643.7321019871986
2005-08-22,643.0195924258228
2005-08-23,648.2662194472954
2005-08-24,651.5260121969313
2005-08-25,653.1432729020581
2005-08-26,656.6652018670445
2005-08-29,660.3136728415443
2005-08-30,651.5353779880843
2005-08-31,664.5281929407512
2005-09-01,661.5781321139824
2005-09-02,662.4987238601682
2005-09-05,662.651929799754
2005-09-06,662.6441590613014
2005-09-07,661.5719065723613
2005-09-08,662.2900360149343
2005-09-09,662.4894774494846
2005-09-12,664.2608528133011
2005-09-13,664.6130569782596
2005-09-14,663.292201858044
2005-09-15,663.1586910516718
2005-09-16,672.9720227331654
2005-09-19,668.3699745775116
2005-09-20,662.1460063006816
2005-09-21,668.3017402794117
2005-09-22,668.2885782397681
2005-09-23,668.2915842440276
2005-09-26,659.3017136064345
2005-09-27,667.5673449843154
2005-09-28,667.722477106462
2005-09-29,668.0382679962959
2005-09-30,663.7039555029296
2005-10-03,655.6772341301496
2005-10-04,648.7007539610485
2005-10-05,643.9409591146298
2005-10-06,653.4527220074075
2005-10-07,650.7412660547423
2005-10-10,667.1179782346812
2005-10-11,655.7078489421094
2005-10-12,654.2299862225805
2005-10-13,646.9914682274473
2005-10-14,657.7295383408032
2005-10-17,644.9686049552004
2005-10-18,643.6260054233264
2005-10-19,644.7972121267729
2005-10-20,640.0533283453502
2005-10-21,643.965729527156
2005-10-24,627.538008682842
2005-10-25,621.8019200510789
2005-10-26,620.4881204405257
2005-10-27,620.8493819016879
2005-10-28,617.5883269161656
2005-10-31,650.618522419016
2005-11-01,627.1615862845797
2005-11-02,634.5003117458344
2005-11-03,629.481520898989
2005-11-04,629.4142058275561
2005-11-07,632.9607448728054
2005-11-08,625.1643101781057
2005-11-09,630.5781985230112
2005-11-10,635.079339594837
2005-11-11,636.8757100141105
2005-11-14,637.5421999353734
2005-11-15,632.6439686365933
2005-11-16,631.7898431058849
2005-11-17,631.2899554162125
2005-11-18,635.4129813856657
2005-11-21,632.7976779563503
2005-11-22,633.5392154651173
2005-11-23,633.3349504087092
2005-11-24,633.2825956012032
2005-11-25,626.5610352817573
2005-11-28,622.5389357684328
2005-11-29,622.4611394913471
2005-11-30,621.3668646546373
2005-12-01,616.4441962463833
2005-12-02,617.268432803742
2005-12-05,619.9133212072201
2005-12-06,616.3193422329205
2005-12-07,614.3180620073243
2005-12-08,612.0048273678342
2005-12-09,614.6134908358376
2005-12-12,604.6885980773679
2005-12-13,601.4248482831623
2005-12-14,598.7045304563044
2005-12-15,592.8488729639515
2005-12-16,597.0682468699067
2005-12-19,605.6275861050983
2005-12-20,605.4228026455282
2005-12-21,602.6878717771727
2005-12-22,602.3919550886321
2005-12-23,600.96606525013
2005-12-26,600.96606525013
2005-12-27,605.2351299052469
2005-12-28,609.881942979971
2005-12-29,609.9598418003138
2005-12-30,609.9195035466183
2006-01-02,609.9195035466183
2006-01-03,609.957266759221
2006-01-04,600.1540344215654
2006-01-05,599.2324645479162
2006-01-06,603.2761709138583
2006-01-09,600.0680233958566
2006-01-10,602.6113482952607
2006-01-11,607.4531244090552
2006-01-12,608.2320773284276
2006-01-13,614.6639727950638
2006-01-16,614.6019111847273
2006-01-17,627.816490396515
2006-01-18,627.6597385448108
2006-01-19,627.3235496547096
2006-01-20,627.0149510617293
2006-01-23,627.0532419079989
2006-01-24,624.7066726204641
2006-01-25,629.7064513443972
2006-01-26,630.4595234656531
2006-01-27,628.4592892474693
2006-01-30,625.2903154656932
2006-01-31,646.8951198597364
2006-02-01,634.3073878832005
2006-02-02,637.9828995801245
2006-02-03,634.6776676526873
2006-02-06,641.2640891410347
2006-02-07,634.91794061367
2006-02-08,634.6146100590677
2006-02-09,635.5297778197338
2006-02-10,636.1714140020741
2006-02-13,649.0301123075544
2006-02-14,647.0620942600917
2006-02-15,641.05007362006
2006-02-16,647.4673666243349
2006-02-17,645.9991457293273
2006-02-20,646.0845180579119
2006-02-21,647.6158278059852
2006-02-22,651.0423103860298
2006-02-23,645.0439934879065
2006-02-24,645.4137655204504
2006-02-27,647.2891289241936
2006-02-28,661.2590418631404
2006-03-01,660.0327509480137
2006-03-02,648.7996764662439
2006-03-03,648.8775486581584
2006-03-06,660.2712274975046
2006-03-07,658.9547573167182
2006-03-08,662.2872770103346
2006-03-09,659.285512858404
2006-03-10,658.9850651323787
2006-03-13,666.2137100215189
2006-03-14,662.4373180407379
2006-03-15,661.1107612241439
2006-03-16,662.8463277647131
2006-03-17,659.518458547209
2006-03-20,657.6998829830145
2006-03-21,656.9546858658259
2006-03-22,653.7631599479938
2006-03-23,656.3821136244223
2006-03-24,656.3080025056817
2006-03-27,655.3337725332574
2006-03-28,654.5357658362038
2006-03-29,655.5911719216772
2006-03-30,656.7820438471147
2006-03-31,655.2343743620685
2006-04-03,653.9398892228573
2006-04-04,655.948925540905
2006-04-05,658.1012004217544
2006-04-06,656.9954178625668
2006-04-07,659.9548029025613
2006-04-10,666.872474435266
2006-04-11,673.5662417981031
2006-04-12,674.252031980352
2006-04-13,672.5408647837694
2006-04-14,672.5408647837694
2006-04-17,669.4067617863371
2006-04-18,666.5881545153765
2006-04-19,663.6151768812095
2006-04-20,663.5568957252567
2006-04-21,664.6159640157564
2006-04-24,664.5784912024092
2006-04-25,664.112584873952
2006-04-26,665.120641528154
2006-04-27,668.4090303248473
2006-04-28,674.6835435048081
2006-05-01,674.7673620563298
2006-05-02,675.741188006744
2006-05-03,673.8841690711191
2006-05-04,670.084578352419
2006-05-05,671.3982497269507
2006-05-08,680.2738972322088
2006-05-09,682.1940268201441
2006-05-10,685.2718027434505
2006-05-11,687.0742899615609
2006-05-12,684.4154405981213
2006-05-15,684.1158545600454
2006-05-16,682.8941582733667
2006-05-17,682.9745278703707
2006-05-18,684.5859672718548
2006-05-19,680.7951324489464
2006-05-22,676.2565699176035
2006-05-23,662.6158004087276
2006-05-24,662.7651416147794
2006-05-25,659.6645637950446
2006-05-26,658.9388557923797
2006-05-29,658.9520999040589
2006-05-30,668.2802384487364
2006-05-31,674.8809615427715
2006-06-01,672.1760373680839
2006-06-02,675.8773748867243
2006-06-05,674.9017438418136
2006-06-06,677.1777616756855
2006-06-07,678.3737767109276
2006-06-08,676.1983006656554
2006-06-09,673.0982545402092
2006-06-12,674.6187289434666
2006-06-13,674.1139108226786
2006-06-14,675.7791852364237
2006-06-15,676.2313096044503
2006-06-16,679.1602442160345
2006-06-19,681.9143015803986
2006-06-20,679.7049037329554
2006-06-21,677.2869569980538
2006-06-22,676.9397377995645
2006-06-23,681.873042766022
2006-06-26,682.2406656617679
2006-06-27,681.6826780144727
2006-06-28,683.2437488305559
2006-06-29,683.7959630793283
2006-06-30,682.177154275685
2006-07-03,683.2714415012107
2006-07-04,683.3060836424935
2006-07-05,686.853346110603
2006-07-06,686.4866580510508
2006-07-07,682.590733043965
2006-07-10,682.0583887712075
2006-07-11,683.5116404242149
2006-07-12,685.64102276234
2006-07-13,681.942111765243
2006-07-14,685.4443239893385
2006-07-17,683.7488603313558
2006-07-18,684.9135832439945
