Date,BANGLADESH
2009-11-30,1000.0
2009-12-01,1000.9993830149069
2009-12-02,994.7313883142992
2009-12-03,994.4430872746553
2009-12-04,1007.7009926292137
2009-12-07,989.1861004354853
2009-12-08,993.2583905997682
2009-12-09,993.1086571676054
2009-12-10,988.279983243299
2009-12-11,994.9036625182165
2009-12-14,995.516874730873
2009-12-15,993.7202753765666
2009-12-16,992.1526244740212
2009-12-17,1001.7597772002239
2009-12-18,1006.7415621817476
2009-12-21,984.0604767162662
2009-12-22,1007.9108478063313
2009-12-23,1008.6770377697948
2009-12-24,1001.4395911359463
2009-12-25,1001.4395911359463
2009-12-28,999.1083152036955
2009-12-29,1011.5032975051732
2009-12-30,1017.0656696678901
2009-12-31,1013.7693773772779
2010-01-01,1013.7693773772779
2010-01-04,1040.4234223254218
2010-01-05,1054.5660447501198
2010-01-06,1056.9089665188837
2010-01-07,1052.9996762323278
2010-01-08,1053.0731814975009
2010-01-11,1046.5798028508675
2010-01-12,1054.0039390988138
2010-01-13,1038.8344968652139
2010-01-14,1057.2448070712974
2010-01-15,1065.0075747329195
2010-01-18,1079.9664933530566
2010-01-19,1092.46970099076
2010-01-20,1110.3166248103996
2010-01-21,1124.9198654024299
2010-01-22,1119.0281483637305
2010-01-25,1159.688192153594
2010-01-26,1166.8778556204645
2010-01-27,1189.5270191987433
2010-01-28,1218.1335936774065
2010-01-29,1223.435732777193
2010-02-01,1230.6502346986083
2010-02-02,1258.0789415789234
2010-02-03,1242.7381826636206
2010-02-04,1258.3349927248032
2010-02-05,1268.41419112306
2010-02-08,1280.512233811404
2010-02-09,1286.1483886124129
2010-02-10,1283.135718858703
2010-02-11,1295.0115251777868
2010-02-12,1294.6309192923563
2010-02-15,1318.026382501794
2010-02-16,1310.646797357531
2010-02-17,1319.0658495090381
2010-02-18,1306.5877254847358
2010-02-19,1317.514231533193
2010-02-22,1292.6639708057633
2010-02-23,1295.4425743901436
2010-02-24,1305.0988435941788
2010-02-25,1314.3966080519026
2010-02-26,1302.4536770488662
2010-03-01,1290.5629559691213
2010-03-02,1285.3415098570217
2010-03-03,1288.2463180194707
2010-03-04,1304.1464688000422
2010-03-05,1304.0506320518941
2010-03-08,1275.434518387157
2010-03-09,1268.9077845537608
2010-03-10,1276.622795908309
2010-03-11,1276.4061476502216
2010-03-12,1268.751329405672
2010-03-15,1248.2606638854322
2010-03-16,1258.0947577672366
2010-03-17,1259.834607858042
2010-03-18,1262.9558552462597
2010-03-19,1269.864395554378
2010-03-22,1295.5333016615177
2010-03-23,1287.8303334059906
2010-03-24,1322.965684867972
2010-03-25,1311.4105569766193
2010-03-26,1305.9783603940018
2010-03-29,1272.4684076360643
2010-03-30,1288.5820335681008
2010-03-31,1283.8859880833766
2010-04-01,1286.0977077644668
2010-04-02,1286.0977077644668
2010-04-05,1281.8033789822468
2010-04-06,1277.0182051949657
2010-04-07,1277.1270027727003
2010-04-08,1298.052226259735
2010-04-09,1289.4600096715
2010-04-12,1256.5673958312964
2010-04-13,1259.901475445947
2010-04-14,1253.9840575889377
2010-04-15,1256.278935470349
2010-04-16,1261.7197881614475
2010-04-19,1269.2603580619666
2010-04-20,1290.4228452822954
2010-04-21,1299.0911100909532
2010-04-22,1307.9950763251115
2010-04-23,1302.218966935255
2010-04-26,1319.6772224922931
2010-04-27,1309.9930104427538
2010-04-28,1333.3445971079107
2010-04-29,1327.1209995760382
2010-04-30,1321.8809851002184
2010-05-03,1321.9124359025282
2010-05-04,1321.4345011585954
2010-05-05,1338.0203413295558
2010-05-06,1354.977598133397
2010-05-07,1361.297006717237
2010-05-10,1363.0761719304094
2010-05-11,1411.2066796939919
2010-05-12,1441.258036680681
2010-05-13,1436.6415172694328
2010-05-14,1452.9446523949855
2010-05-17,1458.23229278669
2010-05-18,1451.540822543225
2010-05-19,1475.5216998397416
2010-05-20,1480.989961924836
2010-05-21,1454.7480039310256
2010-05-24,1480.3173153480545
2010-05-25,1488.1317006918362
2010-05-26,1497.6140309718814
2010-05-27,1492.1803722374134
2010-05-28,1484.1335008305455
2010-05-31,1509.6170008663673
2010-06-01,1531.374822842957
2010-06-02,1534.0319502185343
2010-06-03,1540.6262388508421
2010-06-04,1562.1944941886925
2010-06-07,1536.161211415688
2010-06-08,1553.2837254002952
2010-06-09,1549.901256519289
2010-06-10,1551.0591510031331
2010-06-11,1552.6623460572976
2010-06-14,1537.296517051021
2010-06-15,1542.1560324459933
2010-06-16,1550.4644188668708
2010-06-17,1565.644004680037
2010-06-18,1562.1038260374594
2010-06-21,1513.225808966209
2010-06-22,1547.5356176901778
2010-06-23,1548.639665669604
2010-06-24,1540.4001587979485
2010-06-25,1543.4077738167537
2010-06-28,1543.2383240722827
2010-06-29,1540.1497479067268
2010-06-30,1523.8374772576851
2010-07-01,1503.9351633212939
2010-07-02,1486.4510144956328
2010-07-05,1516.5378181445628
2010-07-06,1497.0152882053014
2010-07-07,1501.181331890392
2010-07-08,1489.2797687373884
2010-07-09,1494.761346229476
2010-07-12,1462.1690894735743
2010-07-13,1472.6430089309943
2010-07-14,1449.0296699214066
2010-07-15,1430.1602193070112
2010-07-16,1423.700647593804
2010-07-19,1470.3808284390236
2010-07-20,1476.7772213913536
2010-07-21,1484.8291738826806
2010-07-22,1461.5890527721888
2010-07-23,1471.794406198863
2010-07-26,1439.705641121187
2010-07-27,1435.8108973704193
2010-07-28,1432.446146516036
2010-07-29,1433.718872669404
2010-07-30,1439.9916678599286
2010-08-02,1451.890989193335
2010-08-03,1457.24680616241
2010-08-04,1467.9500673579903
2010-08-05,1466.8746002894327
2010-08-06,1451.8108065757792
2010-08-09,1441.8427446628525
2010-08-10,1489.5012043936106
2010-08-11,1525.6964247421215
2010-08-12,1522.3900157837409
2010-08-13,1532.3515835541307
2010-08-16,1509.5518224279379
2010-08-17,1501.2592855046207
2010-08-18,1517.8211836541743
2010-08-19,1520.7833030038187
2010-08-20,1542.4222913126903
2010-08-23,1548.625876404522
2010-08-24,1553.0103773500443
2010-08-25,1534.7439741193555
2010-08-26,1524.6980608315096
2010-08-27,1527.0356354982453
2010-08-30,1555.1160831426582
2010-08-31,1560.6776552863846
2010-09-01,1547.2256364947195
2010-09-02,1558.904224652692
2010-09-03,1554.722907198813
2010-09-06,1557.528108527911
2010-09-07,1576.1917659789387
2010-09-08,1562.9362035890924
2010-09-09,1560.1993883900775
2010-09-10,1561.670580646928
2010-09-13,1551.1982390197404
2010-09-14,1537.7043981972952
2010-09-15,1518.2011407068892
2010-09-16,1498.6371790952983
2010-09-17,1505.0703309123498
2010-09-20,1530.838635077788
2010-09-21,1545.9679830491525
2010-09-22,1505.7857083307065
2010-09-23,1511.6002823452927
2010-09-24,1495.560000334653
2010-09-27,1487.961470060692
2010-09-28,1489.5502555513788
2010-09-29,1478.5866264660929
2010-09-30,1461.7292578298843
2010-10-01,1451.6806334625965
2010-10-04,1476.6916368987236
2010-10-05,1452.4433215008914
2010-10-06,1463.0132358599785
2010-10-07,1464.8737392423989
2010-10-08,1465.71486538013
2010-10-11,1461.3184942073588
2010-10-12,1477.5336583669002
2010-10-13,1461.025426227408
2010-10-14,1459.6156455781902
2010-10-15,1467.2202519463315
2010-10-18,1474.0619604475376
2010-10-19,1473.4612219475603
2010-10-20,1450.0099013569748
2010-10-21,1470.5867932165615
2010-10-22,1478.7716814692299
2010-10-25,1490.5756239894356
2010-10-26,1497.4758701932353
2010-10-27,1506.3022165403331
2010-10-28,1492.5321763174425
2010-10-29,1492.6932525290028
2010-11-01,1493.5303064926943
2010-11-02,1484.0086572190207
2010-11-03,1473.295587698551
2010-11-04,1456.2673667431363
2010-11-05,1476.2453790078207
2010-11-08,1461.8029394536889
2010-11-09,1465.087321911688
2010-11-10,1489.4994102376802
2010-11-11,1503.6794131793529
2010-11-12,1500.0580725017453
2010-11-15,1562.096621144742
2010-11-16,1566.8218654613227
2010-11-17,1568.268180368701
2010-11-18,1561.292719045932
2010-11-19,1554.4928129753516
2010-11-22,1583.3513974875725
2010-11-23,1591.8125119480276
2010-11-24,1599.449070861255
2010-11-25,1603.0754332687916
2010-11-26,1622.119952433651
2010-11-29,1599.3806531116543
2010-11-30,1612.2300596430555
2010-12-01,1636.375855604833
2010-12-02,1646.4282015828765
2010-12-03,1620.223142218994
2010-12-06,1642.0939715872514
2010-12-07,1602.7828326879912
2010-12-08,1592.7937728714357
2010-12-09,1602.5810437546982
2010-12-10,1597.2475919790977
2010-12-13,1518.1931539454522
2010-12-14,1532.372990177276
2010-12-15,1517.0242702125415
2010-12-16,1532.488271451208
2010-12-17,1537.6742583774117
2010-12-20,1496.2589823894766
2010-12-21,1554.3168125086518
2010-12-22,1562.3950687833574
2010-12-23,1560.4954074152602
2010-12-24,1554.3697537331927
2010-12-27,1579.6483471507818
2010-12-28,1586.3857449061786
2010-12-29,1596.3815366237961
2010-12-30,1584.7991877572547
2010-12-31,1569.028572307544
2011-01-03,1546.1136946549195
2011-01-04,1500.7208233970428
2011-01-05,1517.777951699625
2011-01-06,1491.13726027431
2011-01-07,1497.2247068211643
2011-01-10,1278.1117676858419
2011-01-11,1492.3093843369188
2011-01-12,1489.0096296687618
2011-01-13,1438.7984451515374
2011-01-14,1435.8372898423274
2011-01-17,1417.6675186968905
2011-01-18,1368.430196017266
2011-01-19,1327.8119920471452
2011-01-20,1199.8867590433024
2011-01-21,1184.6502419882052
2011-01-24,1174.5761905477398
2011-01-25,1273.2991194714725
2011-01-26,1367.9217225508717
2011-01-27,1374.4640442828875
2011-01-28,1385.2075613996672
2011-01-31,1374.1114923514037
2011-02-01,1335.7498602296937
2011-02-02,1350.7913953247253
2011-02-03,1337.632335180392
2011-02-04,1345.2313974357328
2011-02-07,1217.2810163343615
2011-02-08,1293.6405315034835
2011-02-09,1258.6258848338123
2011-02-10,1243.7329594081923
2011-02-11,1248.3220412449875
2011-02-14,1062.6341331569552
2011-02-15,1130.7519269174852
2011-02-16,1130.417323055257
2011-02-17,1125.2976039766872
2011-02-18,1120.5115615164214
2011-02-21,1200.5919740516583
2011-02-22,1157.957298781397
2011-02-23,1128.6865143923724
2011-02-24,1081.7612873450128
2011-02-25,1085.1448651123035
2011-02-28,968.5864970433875
2011-03-01,1048.0308599914529
2011-03-02,981.0729505143266
2011-03-03,1007.3585238487148
2011-03-04,1003.722240399511
2011-03-07,1055.33062990931
2011-03-08,1108.0055325710332
2011-03-09,1151.206077622283
2011-03-10,1224.3092947791733
2011-03-11,1220.7264683447966
2011-03-14,1169.1605464909228
2011-03-15,1139.2233499126683
2011-03-16,1142.5130532392761
2011-03-17,1134.3644685931076
2011-03-18,1124.976956722589
2011-03-21,1136.1272125159037
2011-03-22,1115.1060371895187
2011-03-23,1088.426092298118
2011-03-24,1053.462840093118
2011-03-25,1057.6337902518574
2011-03-28,1065.068741056973
2011-03-29,1060.9591613427513
2011-03-30,1053.9346126778387
2011-03-31,1059.1016669966345
2011-04-01,1062.47078724369
2011-04-04,1078.7350040904528
2011-04-05,1066.51208149985
2011-04-06,1051.5606677536875
2011-04-07,1067.5210864755213
2011-04-08,1056.8347825617207
2011-04-11,1011.2976079935323
2011-04-12,1029.6784966283024
2011-04-13,1023.6951189901642
2011-04-14,1026.7748062321898
2011-04-15,1029.7302199136045
2011-04-18,1036.086563677764
2011-04-19,1022.7991818264545
2011-04-20,992.3015438599401
2011-04-21,993.8500693558279
2011-04-22,993.8500693558279
2011-04-25,954.738737489225
2011-04-26,944.4531162323035
2011-04-27,982.1060827865593
2011-04-28,967.6909710272466
2011-04-29,966.843034749048
2011-05-02,959.6051940744709
2011-05-03,944.7834704098927
2011-05-04,954.466824641804
2011-05-05,961.0946491999496
2011-05-06,968.117434352481
2011-05-09,947.0354936380918
2011-05-10,923.0545281304344
2011-05-11,923.2177210133261
2011-05-12,942.8551188512403
2011-05-13,942.224557525715
2011-05-16,964.2744300192568
2011-05-17,968.9367062469836
2011-05-18,956.9361804357402
2011-05-19,948.594560832514
2011-05-20,955.2301984599592
2011-05-23,907.0354207449878
2011-05-24,909.6271025341812
2011-05-25,886.9922026916365
2011-05-26,900.7887567584089
2011-05-27,890.6501455760999
2011-05-30,920.3376976557214
2011-05-31,941.9461354188288
2011-06-01,927.2220521068707
2011-06-02,936.719358776152
2011-06-03,928.3322476709737
2011-06-06,943.4362024460715
2011-06-07,962.2442299751136
2011-06-08,972.0320128011006
2011-06-09,990.6563735810413
2011-06-10,1000.8671921122756
2011-06-13,985.2103707251691
2011-06-14,964.6209566538867
2011-06-15,979.0444630389653
2011-06-16,979.3865423965442
2011-06-17,968.0576259005364
2011-06-20,947.6595640141492
2011-06-21,958.2426972421266
2011-06-22,966.1003794394522
2011-06-23,997.4224684523342
2011-06-24,996.2606279490187
2011-06-27,1001.5923077982229
2011-06-28,999.2524623087755
2011-06-29,1007.4678662686669
2011-06-30,1018.9619266938616
2011-07-01,1020.0876571152048
2011-07-04,1015.4834104862136
2011-07-05,1027.6973384869605
2011-07-06,1048.0544197698605
2011-07-07,1051.2184082890099
2011-07-08,1059.1807877886215
2011-07-11,1092.1223890603842
2011-07-12,1107.9235724254768
2011-07-13,1100.7967850096175
2011-07-14,1103.9579073211517
2011-07-15,1106.459174927218
2011-07-18,1100.5587341025062
2011-07-19,1103.8429232339652
2011-07-20,1107.6140926778673
