Date,ARGENTINA
2000-12-29,99.99999999999999
2001-01-01,99.99999999999999
2001-01-02,99.2846127167531
2001-01-03,106.97788571916783
2001-01-04,110.73133585688292
2001-01-05,110.41814806367763
2001-01-08,110.63848831026895
2001-01-09,119.8488492048508
2001-01-10,120.69202092647492
2001-01-11,120.71921433001299
2001-01-12,119.38255660105351
2001-01-15,121.07420880241364
2001-01-16,120.74246663653456
2001-01-17,123.99750611947971
2001-01-18,125.42053072799523
2001-01-19,127.13483042471935
2001-01-22,127.28940730816932
2001-01-23,129.8557572559554
2001-01-24,131.60250654773478
2001-01-25,130.65086772794632
2001-01-26,129.56090408251075
2001-01-29,131.5235776617827
2001-01-30,131.0274360732214
2001-01-31,131.29781128767016
2001-02-01,128.12026181640783
2001-02-02,127.01584606599867
2001-02-05,124.05928795137893
2001-02-06,125.46856376734848
2001-02-07,123.3832339667087
2001-02-08,126.73757962796725
2001-02-09,124.33493027927481
2001-02-12,124.27029604160705
2001-02-13,124.16963341125532
2001-02-14,123.49392368539473
2001-02-15,125.71027562792092
2001-02-16,120.98822581827241
2001-02-19,120.41583139608976
2001-02-20,118.26826725473123
2001-02-21,112.88392908859852
2001-02-22,116.1890408734124
2001-02-23,115.80926031748474
2001-02-26,114.12160061915824
2001-02-27,110.38245691750612
2001-02-28,107.57770534314511
2001-03-01,107.2966675783864
2001-03-02,109.34852005235528
2001-03-05,119.75608965395703
2001-03-06,117.05618059769385
2001-03-07,117.84526606258936
2001-03-08,117.08839817621093
2001-03-09,116.81457731634809
2001-03-12,114.43491202011141
2001-03-13,115.6431386517585
2001-03-14,112.78032863663107
2001-03-15,114.3772907244932
2001-03-16,113.45263605959224
2001-03-19,110.65026835850159
2001-03-20,109.27104942235029
2001-03-21,109.03537443743193
2001-03-22,103.708875747525
2001-03-23,108.67907541861216
2001-03-26,115.19952702437061
2001-03-27,116.87230423400608
2001-03-28,116.62160608093735
2001-03-29,114.4182220063871
2001-03-30,114.24144787948401
2001-04-02,114.62740306672652
2001-04-03,110.95365704063222
2001-04-04,108.5293837298062
2001-04-05,113.45872086866632
2001-04-06,114.14626919076711
2001-04-09,116.80876770807807
2001-04-10,117.69366940557421
2001-04-11,117.14603716652005
2001-04-12,116.11992472442401
2001-04-13,116.11992472442401
2001-04-16,113.80248647059787
2001-04-17,115.32277379351035
2001-04-18,120.95116768922765
2001-04-19,114.34051224572826
2001-04-20,105.96810529629184
2001-04-23,104.86004824293374
2001-04-24,107.17775392650312
2001-04-25,106.56992661519189
2001-04-26,110.35920616862873
2001-04-27,114.682445266124
2001-04-30,111.3019524324395
2001-05-01,110.71500244485748
2001-05-02,109.9832488094969
2001-05-03,109.03467878168823
2001-05-04,111.55590207007022
2001-05-07,112.41967564436733
2001-05-08,109.35593308294344
2001-05-09,110.39356978503737
2001-05-10,110.3991167438487
2001-05-11,108.46382693350105
2001-05-14,107.74718365310002
2001-05-15,107.96197567618788
2001-05-16,109.93523768337465
2001-05-17,110.65371868624166
2001-05-18,109.58153139231858
2001-05-21,111.43549337114169
2001-05-22,113.50119836196248
2001-05-23,115.83371838433473
2001-05-24,116.36426490146692
2001-05-25,116.46612437704594
2001-05-28,114.87239794073263
2001-05-29,113.90785658156715
2001-05-30,113.48790583395343
2001-05-31,118.00820312993685
2001-06-01,117.01791692376689
2001-06-04,118.59857832050464
2001-06-05,118.12154025147294
2001-06-06,117.68492473546861
2001-06-07,120.27874917378658
2001-06-08,120.90634349823577
2001-06-11,120.68621618483542
2001-06-12,120.97420389059208
2001-06-13,119.33829411382114
2001-06-14,116.2999237636709
2001-06-15,115.85640642151112
2001-06-18,115.99580580906442
2001-06-19,112.00618615417402
2001-06-20,112.88928367894515
2001-06-21,114.27641724815965
2001-06-22,112.56621829167406
2001-06-25,114.28512031247396
2001-06-26,112.9225185156747
2001-06-27,112.64240454181387
2001-06-28,112.41309270117587
2001-06-29,110.3792329915745
2001-07-02,111.64788408523488
2001-07-03,107.14797824998405
2001-07-04,106.68524331024138
2001-07-05,104.47420961786618
2001-07-06,102.1543638052705
2001-07-09,101.61947007595204
2001-07-10,95.9004565967496
2001-07-11,92.73352680920979
2001-07-12,83.7026979915741
2001-07-13,88.63626824167592
2001-07-16,86.83019735086926
2001-07-17,91.2339804846663
2001-07-18,85.98349977986857
2001-07-19,84.34810374612377
2001-07-20,87.39574955767259
2001-07-23,89.10094970106138
2001-07-24,85.67098420337898
2001-07-25,86.59547077605295
2001-07-26,84.94001533301177
2001-07-27,85.39298525895731
2001-07-30,84.24265111024904
2001-07-31,84.70016052108667
2001-08-01,80.5751708978616
2001-08-02,81.78997973802086
2001-08-03,81.31293261755246
2001-08-06,79.39792713566263
2001-08-07,81.25087808904775
2001-08-08,85.51729024280216
2001-08-09,86.37295149602501
2001-08-10,86.7301170741883
2001-08-13,84.65636394322193
2001-08-14,82.4418639172426
2001-08-15,83.47402964524132
2001-08-16,85.0897331233072
2001-08-17,80.15702009472774
2001-08-20,80.61358776448233
2001-08-21,78.10102549294338
2001-08-22,83.05590837784551
2001-08-23,81.71628025313498
2001-08-24,80.86302563845565
2001-08-27,80.70369109463385
2001-08-28,82.49463069489107
2001-08-29,83.17347222246471
2001-08-30,81.94686272419601
2001-08-31,82.25603717614689
2001-09-03,82.42809631373463
2001-09-04,83.10207598165688
2001-09-05,83.53668089932135
2001-09-06,81.59313425432313
2001-09-07,79.10902126961147
2001-09-10,76.01174721016024
2001-09-11,71.74080288126468
2001-09-12,71.8794286252521
2001-09-13,69.73394746143579
2001-09-14,69.20180605625131
2001-09-17,69.41517938773868
2001-09-18,69.97411347429392
2001-09-19,65.17239578815982
2001-09-20,63.00502023329949
2001-09-21,62.885465250339884
2001-09-24,64.73009038184775
2001-09-25,63.31074921623539
2001-09-26,63.46562681556744
2001-09-27,63.58208631542504
2001-09-28,62.63145863257444
2001-10-01,61.84559189115986
2001-10-02,59.46607577295968
2001-10-03,54.676274604814374
2001-10-04,53.03726204457659
2001-10-05,55.26203810534526
2001-10-08,55.23918210209152
2001-10-09,54.87390173999923
2001-10-10,57.4409380225998
2001-10-11,59.51250929461782
2001-10-12,59.37008270127205
2001-10-15,59.1395082404408
2001-10-16,61.257477298851896
2001-10-17,63.482546192382344
2001-10-18,63.21934901376553
2001-10-19,64.10663415298035
2001-10-22,64.19000242999795
2001-10-23,62.88515456188766
2001-10-24,62.23472874361448
2001-10-25,61.7945393355959
2001-10-26,60.97509670279338
2001-10-29,55.57739400673647
2001-10-30,55.969943971741166
2001-10-31,56.85227739810817
2001-11-01,58.56865919597291
2001-11-02,58.36246840259602
2001-11-05,60.33088360230941
2001-11-06,60.21001030683772
2001-11-07,60.98421183137018
2001-11-08,61.269897210670806
2001-11-09,60.17903480863131
2001-11-12,59.727064811929985
2001-11-13,59.73941688426602
2001-11-14,59.12092503994525
2001-11-15,59.945358867345746
2001-11-16,57.555616925892764
2001-11-19,57.47480533482829
2001-11-20,53.93313111355825
2001-11-21,54.645191541103074
2001-11-22,55.12170699112719
2001-11-23,56.48744138474856
2001-11-26,59.01154975359049
2001-11-27,57.9029802060885
2001-11-28,56.59541621055826
2001-11-29,54.0792088518874
2001-11-30,55.097947446865945
2001-12-03,58.08204139571744
2001-12-04,57.044050446654076
2001-12-05,62.316618652971705
2001-12-06,69.53874346243666
2001-12-07,70.19574456547221
2001-12-10,66.20214616842757
2001-12-11,67.21826601972138
2001-12-12,67.12886232775134
2001-12-13,70.66205283948926
2001-12-14,70.97134228280542
2001-12-17,72.19131528304193
2001-12-18,71.55581528988996
2001-12-19,78.02834389374311
2001-12-20,91.98755829345566
2001-12-21,93.06616543732164
2001-12-24,94.00414011460248
2001-12-25,94.00414011460248
2001-12-26,93.92391811416333
2001-12-27,93.08715583268389
2001-12-28,85.54859842872621
2001-12-31,84.72232041155748
2002-01-01,84.72232041155748
2002-01-02,90.72097381355222
2002-01-03,95.54454219026476
