Date,CHILE VALUE WEIGHTED
1999-08-04,1447.8667089842106
1999-08-05,1436.263271855602
1999-08-06,1437.3175782814542
1999-08-09,1431.7241675246435
1999-08-10,1409.310115752128
1999-08-11,1415.7018635590728
1999-08-12,1418.4705977181281
1999-08-13,1431.492240218821
1999-08-16,1426.4276634761668
1999-08-17,1431.701613658205
1999-08-18,1405.9633388031677
1999-08-19,1378.351221291271
1999-08-20,1376.1558625217249
1999-08-23,1394.0875708929805
1999-08-24,1404.8866690417099
1999-08-25,1442.968095497497
1999-08-26,1458.2026783133747
1999-08-27,1444.8554089795298
1999-08-30,1448.4601694880553
1999-08-31,1429.1025722857423
1999-09-01,1446.2239974057381
1999-09-02,1426.0757901002733
1999-09-03,1452.2548445101895
1999-09-06,1455.687097404192
1999-09-07,1461.0276335332815
1999-09-08,1467.4136464286605
1999-09-09,1493.0453772002963
1999-09-10,1493.85520384832
1999-09-13,1501.985183156351
1999-09-14,1499.9611153920919
1999-09-15,1489.339012765999
1999-09-16,1477.0250775880645
1999-09-17,1465.8806504988129
1999-09-20,1472.437396807336
1999-09-21,1447.0923873237198
1999-09-22,1438.4718085044967
1999-09-23,1429.998738563487
1999-09-24,1422.4700948664924
1999-09-27,1426.2791445980736
1999-09-28,1403.0624055052147
1999-09-29,1372.0649512503087
1999-09-30,1364.1863649066715
1999-10-01,1352.6731324284567
1999-10-04,1364.3694008653724
1999-10-05,1375.4317314634684
1999-10-06,1365.4951182817508
1999-10-07,1361.8649950296403
1999-10-08,1360.8909204271822
1999-10-11,1348.2550060013705
1999-10-12,1337.0080283671903
1999-10-13,1302.3017961277174
1999-10-14,1299.2591602192867
1999-10-15,1250.2035314108848
1999-10-18,1225.1074287197284
1999-10-19,1240.9023572073513
1999-10-20,1275.250285310965
1999-10-21,1287.5839194592115
1999-10-22,1308.5364865147094
1999-10-25,1294.1260339579276
1999-10-26,1294.2900776862498
1999-10-27,1291.217377183264
1999-10-28,1311.388227348697
1999-10-29,1351.5483989323732
1999-11-01,1353.8669951850088
1999-11-02,1365.2935514089663
1999-11-03,1379.5617662796164
1999-11-04,1374.5889476573939
1999-11-05,1400.3161681461536
1999-11-08,1410.8427651782317
1999-11-09,1436.4682098202532
1999-11-10,1431.359240072664
1999-11-11,1435.0246632939811
1999-11-12,1455.2670192177002
1999-11-15,1472.7884331418952
1999-11-16,1480.8740112348648
1999-11-17,1456.6992879637203
1999-11-18,1479.7991762372221
1999-11-19,1488.5742711475198
1999-11-22,1473.0067852705606
1999-11-23,1479.8647591847348
1999-11-24,1477.016381201197
1999-11-25,1485.8444301222198
1999-11-26,1504.914791997557
1999-11-29,1528.9238032523876
1999-11-30,1531.9999856537945
1999-12-01,1546.7720747966218
1999-12-02,1566.856744027636
1999-12-03,1592.4137558556995
1999-12-06,1561.2982073628377
1999-12-07,1558.7634349767754
1999-12-08,1555.873032862438
1999-12-09,1561.773948586121
1999-12-10,1565.8752393294847
1999-12-13,1583.152485463591
1999-12-14,1598.6528722558862
1999-12-15,1595.5055897922477
1999-12-16,1581.9260307342902
1999-12-17,1616.3331436176773
1999-12-20,1622.3677627859197
1999-12-21,1622.1093479077228
1999-12-22,1622.626855499066
1999-12-23,1621.3396069830987
1999-12-24,1626.958914635893
1999-12-27,1632.0037955831554
1999-12-28,1635.9864896393378
1999-12-29,1654.0175590646631
1999-12-30,1672.7917494731794
1999-12-31,1672.7917494731794
2000-01-03,1677.0643156764045
2000-01-04,1633.1281029683678
2000-01-05,1631.1029601059654
2000-01-06,1630.7083334118033
2000-01-07,1653.348329640844
2000-01-10,1685.7229375834963
2000-01-11,1676.5865783952725
2000-01-12,1708.6157881818785
2000-01-13,1777.3126001323644
2000-01-14,1834.125485468268
2000-01-17,1875.873407893265
2000-01-18,1845.0274742085635
2000-01-19,1838.1174034885391
2000-01-20,1830.9007776334747
2000-01-21,1842.2786811813412
2000-01-24,1834.2676650246071
2000-01-25,1798.6826588812235
2000-01-26,1803.151246137578
2000-01-27,1811.354636445935
2000-01-28,1827.704007671822
2000-01-31,1807.9388958143686
2000-02-01,1813.7716343934053
2000-02-02,1835.0935351672879
2000-02-03,1851.3389553045247
2000-02-04,1902.3762476161332
2000-02-07,1911.7362129183232
2000-02-08,1922.796182853869
2000-02-09,1917.9642708828383
2000-02-10,1909.1859417344804
2000-02-11,1919.947833133133
2000-02-14,1904.9412510185093
2000-02-15,1878.4143387904296
2000-02-16,1859.1078260400468
2000-02-17,1846.0110169442598
2000-02-18,1806.6439542777025
2000-02-21,1797.1391690110252
2000-02-22,1732.4287485301365
2000-02-23,1740.7499993295294
2000-02-24,1734.5708299236514
2000-02-25,1746.4415351948983
2000-02-28,1782.9147520455756
2000-02-29,1810.798849842708
2000-03-01,1833.9304711182442
2000-03-02,1842.371072752318
2000-03-03,1870.4727487836644
2000-03-06,1857.330488043617
2000-03-07,1826.6936654930819
2000-03-08,1845.108611269574
2000-03-09,1807.996719007084
2000-03-10,1819.7639167455814
2000-03-13,1785.0381317970512
2000-03-14,1784.8885557643162
2000-03-15,1771.4362013859077
2000-03-16,1784.1022193121842
2000-03-17,1803.4272716931223
2000-03-20,1792.94215202237
2000-03-21,1783.4513233870687
2000-03-22,1795.0150271213515
2000-03-23,1785.7319149120428
2000-03-24,1803.0915737019932
2000-03-27,1821.02944563673
2000-03-28,1802.0037700629528
2000-03-29,1816.5772327916982
2000-03-30,1816.0712109250753
2000-03-31,1816.4771869885253
2000-04-03,1796.5598762532281
2000-04-04,1771.7866257723333
2000-04-05,1767.4919999200113
2000-04-06,1784.1742289050796
2000-04-07,1802.4132188908898
2000-04-10,1798.5833534283881
2000-04-11,1783.7618290047753
2000-04-12,1774.066970463695
2000-04-13,1756.7837949376685
2000-04-14,1714.7893256558057
2000-04-17,1686.2145573696405
2000-04-18,1728.3173301598079
2000-04-19,1742.2495178425045
2000-04-20,1756.2542590315268
2000-04-21,1756.2542590315268
2000-04-24,1729.6835920723088
2000-04-25,1779.744744273221
2000-04-26,1783.4627724408329
2000-04-27,1792.5908125672102
2000-04-28,1770.386300182593
2000-05-01,1775.9406825642752
2000-05-02,1788.2284740678729
2000-05-03,1780.8787130712585
2000-05-04,1775.687376767908
2000-05-05,1789.197156891944
2000-05-08,1763.710868959064
2000-05-09,1747.9107220674948
2000-05-10,1709.9871222355941
2000-05-11,1750.0773270935088
2000-05-12,1815.2248221795317
2000-05-15,1871.8135237713966
2000-05-16,1895.7931926773888
2000-05-17,1903.4292261513842
2000-05-18,1882.6418089266683
2000-05-19,1870.9637925469658
2000-05-22,1811.2459069260353
2000-05-23,1794.1302390774422
2000-05-24,1797.9647378467025
2000-05-25,1777.5683405657417
2000-05-26,1737.8987978106495
2000-05-29,1724.971699402054
2000-05-30,1735.2828055414714
2000-05-31,1760.1021755956897
2000-06-01,1765.1276354855738
2000-06-02,1759.812839580546
2000-06-05,1732.5790069235097
2000-06-06,1697.4756391382145
2000-06-07,1683.5186550592691
2000-06-08,1684.9532748703098
2000-06-09,1696.8096781551167
2000-06-12,1673.5293745108986
2000-06-13,1653.4007889739787
2000-06-14,1664.642103846539
2000-06-15,1662.202938512315
2000-06-16,1650.4848148736971
2000-06-19,1651.4301589488655
2000-06-20,1644.535649545987
2000-06-21,1655.775498224928
2000-06-22,1659.5691145274698
2000-06-23,1656.6824185023975
2000-06-26,1655.6216325773119
2000-06-27,1660.0649242953407
2000-06-28,1651.47896428157
2000-06-29,1637.9433456722693
2000-06-30,1642.0634847872802
2000-07-03,1670.1390698378475
2000-07-04,1674.0107550810537
2000-07-05,1664.2329124550183
2000-07-06,1654.5769607743555
2000-07-07,1668.259333502761
2000-07-10,1672.9591893704956
2000-07-11,1672.9313930132828
2000-07-12,1686.6719122384898
2000-07-13,1679.7259459078707
2000-07-14,1663.4420823531723
2000-07-17,1669.9007250903128
2000-07-18,1656.6169452125455
2000-07-19,1666.0294130986147
2000-07-20,1676.3225798740666
2000-07-21,1666.9358302108435
2000-07-24,1659.1469641752867
2000-07-25,1635.3638251878135
2000-07-26,1620.8735659541567
2000-07-27,1617.6998077197559
2000-07-28,1619.2818357068911
2000-07-31,1616.0739241567537
2000-08-01,1660.3380329248985
2000-08-02,1700.1962167716115
2000-08-03,1727.6962157710045
2000-08-04,1709.3394122533305
2000-08-07,1705.882383965889
2000-08-08,1725.876166921952
2000-08-09,1739.0832491048502
2000-08-10,1718.6971227915383
2000-08-11,1727.7944921044616
2000-08-14,1744.9572494494846
2000-08-15,1730.329921593034
2000-08-16,1728.878228615466
2000-08-17,1717.4095052688047
2000-08-18,1734.0839458178334
2000-08-21,1728.4244618114456
2000-08-22,1753.80195069905
2000-08-23,1758.70073794375
2000-08-24,1728.7010212947882
2000-08-25,1706.687596706149
2000-08-28,1725.7713013153825
2000-08-29,1714.4616811729904
2000-08-30,1697.2236164852864
2000-08-31,1705.6749466770348
2000-09-01,1699.0105032906833
2000-09-04,1696.771869257604
2000-09-05,1707.7592216464714
2000-09-06,1709.0914079147215
2000-09-07,1723.3372018609002
2000-09-08,1742.1995778296568
2000-09-11,1748.42672161181
2000-09-12,1743.567167153578
2000-09-13,1738.8842943881227
2000-09-14,1766.8616352090623
2000-09-15,1773.6670665843556
2000-09-18,1787.8101289464548
2000-09-19,1789.4856773334716
2000-09-20,1776.0111515527008
2000-09-21,1754.8894531505607
2000-09-22,1694.6621312057052
2000-09-25,1723.119296563756
2000-09-26,1673.7726125742695
2000-09-27,1657.3777606182437
2000-09-28,1670.205373208824
2000-09-29,1680.7914330207198
2000-10-02,1674.905182623725
2000-10-03,1681.2062530680664
2000-10-04,1674.5244696678467
2000-10-05,1689.5767328959685
2000-10-06,1684.7222836624921
2000-10-09,1681.4836802889042
2000-10-10,1671.3989684465432
2000-10-11,1623.6369271909414
2000-10-12,1600.168177962759
2000-10-13,1610.1871838029672
2000-10-16,1636.2980556539958
2000-10-17,1601.2254630408895
2000-10-18,1573.0580121461933
2000-10-19,1606.3148765913156
2000-10-20,1613.0008600318574
2000-10-23,1626.4365750925476
2000-10-24,1635.065389960151
2000-10-25,1656.0287948019484
2000-10-26,1648.8109903006466
2000-10-27,1654.7301291426802
2000-10-30,1646.6753153175873
2000-10-31,1674.5446948209747
2000-11-01,1655.3089298723391
2000-11-02,1665.069420454926
2000-11-03,1695.1400982911018
2000-11-06,1723.3610787726034
2000-11-07,1723.5200830367637
2000-11-08,1732.2138506819094
2000-11-09,1715.3955285493578
2000-11-10,1693.600764252542
2000-11-13,1694.9601165299748
2000-11-14,1705.912695692081
2000-11-15,1699.0366688238105
2000-11-16,1705.180897676228
2000-11-17,1704.076580830498
2000-11-20,1706.738448396763
2000-11-21,1721.7700191799363
2000-11-22,1708.300322759416
2000-11-23,1709.173152579515
2000-11-24,1726.1415639641511
2000-11-27,1704.4936341468251
2000-11-28,1669.8740226694865
2000-11-29,1660.3184999387252
2000-11-30,1636.94252675047
2000-12-01,1631.5664719102688
2000-12-04,1612.5813618048696
2000-12-05,1639.9083163204414
2000-12-06,1631.9284472316017
2000-12-07,1612.724426951508
2000-12-08,1615.8116760093508
2000-12-11,1639.8098517137753
2000-12-12,1660.933338159077
2000-12-13,1661.4566049467217
2000-12-14,1635.8412381586998
2000-12-15,1609.6232082689312
2000-12-18,1605.8283496154515
2000-12-19,1618.201101351848
2000-12-20,1573.351978253241
2000-12-21,1558.9254386757927
2000-12-22,1539.2815813009843
2000-12-25,1539.281581300984
2000-12-26,1519.2607047898937
2000-12-27,1523.4798525474584
2000-12-28,1550.613210188263
2000-12-29,1527.2928115921632
2001-01-01,1527.2928115921632
2001-01-02,1517.2576054587303
2001-01-03,1532.4114009651764
2001-01-04,1551.9034240514084
2001-01-05,1549.2027429781976
2001-01-08,1543.5563336874259
2001-01-09,1554.850979255778
2001-01-10,1559.0150079797693
2001-01-11,1557.2363739525756
2001-01-12,1563.329667238493
2001-01-15,1575.09821960652
2001-01-16,1583.9540102732183
2001-01-17,1620.0087628828571
2001-01-18,1616.6474379021172
2001-01-19,1648.5824443458032
2001-01-22,1655.0138635647118
2001-01-23,1657.1622305617693
2001-01-24,1668.6178704851861
2001-01-25,1674.6322103494806
2001-01-26,1665.300171018822
2001-01-29,1674.2009496235296
2001-01-30,1672.3555495950527
2001-01-31,1674.3918930663833
2001-02-01,1653.8586056642189
2001-02-02,1655.3805105004944
2001-02-05,1636.0422059370555
2001-02-06,1642.7543713585835
2001-02-07,1618.4203497227927
2001-02-08,1651.7295019943099
2001-02-09,1642.0571662391512
2001-02-12,1620.9034973149367
2001-02-13,1642.2038643349824
2001-02-14,1625.308991959394
2001-02-15,1649.4558048190831
2001-02-16,1613.2479303883902
2001-02-19,1611.1468571001622
2001-02-20,1636.7166571872874
2001-02-21,1609.3951338652905
2001-02-22,1601.6412362514452
2001-02-23,1585.533326243445
2001-02-26,1596.8748504481355
2001-02-27,1578.4621766991759
2001-02-28,1563.889480819409
2001-03-01,1539.9381018696042
2001-03-02,1518.174332695993
2001-03-05,1511.6175437294266
2001-03-06,1524.7400085039114
2001-03-07,1547.5445098944913
2001-03-08,1547.001240261175
2001-03-09,1536.7445590828595
2001-03-12,1524.8416438703878
2001-03-13,1549.3716936638514
2001-03-14,1560.923015855367
2001-03-15,1570.072500777246
2001-03-16,1574.518828871889
2001-03-19,1577.9273654124997
2001-03-20,1575.294629621431
2001-03-21,1574.8053896710514
2001-03-22,1569.948659395296
2001-03-23,1545.5130580360508
2001-03-26,1557.5347120673086
2001-03-27,1550.2596488567847
2001-03-28,1560.1346165734801
2001-03-29,1575.742054971761
2001-03-30,1584.1020941440258
2001-04-02,1589.553948488874
2001-04-03,1557.3458525947462
2001-04-04,1528.2639404194633
2001-04-05,1549.595956650893
2001-04-06,1536.5827734113113
2001-04-09,1529.4358462405762
2001-04-10,1543.7187702023282
2001-04-11,1558.6179362464882
2001-04-12,1535.2205375986864
2001-04-13,1535.2205375986864
2001-04-16,1542.0429307574623
2001-04-17,1558.2267308252103
2001-04-18,1602.2463020076011
2001-04-19,1605.0622402268177
2001-04-20,1559.2200205158852
2001-04-23,1564.4789413712947
2001-04-24,1567.64625102049
2001-04-25,1555.9465422886321
2001-04-26,1568.2028100941707
2001-04-27,1631.3244363777956
2001-04-30,1655.2434221852418
2001-05-01,1638.2935825350335
2001-05-02,1636.0209450386214
2001-05-03,1623.4076547666107
2001-05-04,1644.3203708197166
2001-05-07,1659.4034669263372
2001-05-08,1684.1553780044937
2001-05-09,1682.9448719853604
2001-05-10,1712.301308472088
2001-05-11,1731.1160946817197
2001-05-14,1728.159910184449
2001-05-15,1711.6523800725913
2001-05-16,1702.059650717421
2001-05-17,1711.339758773988
2001-05-18,1729.3087819431482
2001-05-21,1731.011104925422
2001-05-22,1760.2940491007023
2001-05-23,1771.551708056462
2001-05-24,1788.009983268241
2001-05-25,1810.0779246397883
2001-05-28,1810.2223539239549
2001-05-29,1836.2800321497482
2001-05-30,1824.5411890720025
2001-05-31,1864.2982359945834
2001-06-01,1861.3349158843882
2001-06-04,1857.2962579521015
2001-06-05,1844.9812755949858
2001-06-06,1845.9359788319418
2001-06-07,1837.5547474383068
2001-06-08,1851.8369608033508
2001-06-11,1864.0557445692568
2001-06-12,1828.5102757083598
2001-06-13,1821.9248404419006
2001-06-14,1813.4336270316142
2001-06-15,1804.0300706104815
2001-06-18,1765.8856244049311
2001-06-19,1751.2679915469491
2001-06-20,1748.5224404803741
2001-06-21,1745.3485337775332
2001-06-22,1758.2829336607624
2001-06-25,1738.0706674366456
2001-06-26,1720.7748045744124
2001-06-27,1705.777153713675
2001-06-28,1730.009386566648
2001-06-29,1737.404418058301
2001-07-02,1729.216751504038
2001-07-03,1722.2525632389463
2001-07-04,1712.1511854347593
2001-07-05,1727.7111130819326
2001-07-06,1715.116801638283
2001-07-09,1717.4138536159812
2001-07-10,1689.9512684722126
2001-07-11,1616.3341121345384
2001-07-12,1603.4706784498783
2001-07-13,1599.523270913682
2001-07-16,1585.7570350187661
2001-07-17,1625.5505946213623
2001-07-18,1591.5737836819371
2001-07-19,1558.9432974946164
2001-07-20,1581.5324996517838
2001-07-23,1600.845416388539
2001-07-24,1588.2883426502713
2001-07-25,1585.3997185977937
2001-07-26,1588.463822746897
2001-07-27,1595.113467381689
2001-07-30,1610.9805288848459
2001-07-31,1604.2104145237863
2001-08-01,1561.4634534452377
2001-08-02,1564.9715086167896
2001-08-03,1567.3251484136742
2001-08-06,1575.7018494101967
2001-08-07,1580.0183224058435
2001-08-08,1576.2317804153201
2001-08-09,1576.7714821049049
2001-08-10,1579.549440145701
2001-08-13,1578.8861033080652
2001-08-14,1583.239690973639
2001-08-15,1552.2200680867406
2001-08-16,1565.9877696445603
2001-08-17,1571.871970146391
2001-08-20,1588.6625297994813
2001-08-21,1598.249608894731
2001-08-22,1595.181255641142
2001-08-23,1597.3209461910665
2001-08-24,1603.4256260458483
2001-08-27,1601.301716118875
2001-08-28,1612.1505661030562
2001-08-29,1641.3379237473075
2001-08-30,1614.2787275809449
2001-08-31,1617.1191046152019
2001-09-03,1615.2339224765738
2001-09-04,1632.4712585280902
2001-09-05,1638.4055842979838
2001-09-06,1632.561354465818
2001-09-07,1606.4820617638184
2001-09-10,1603.9833724095802
2001-09-11,1495.6232853528481
2001-09-12,1530.1829758081906
2001-09-13,1499.647506810625
2001-09-14,1425.4300304434712
2001-09-17,1432.9307831180392
2001-09-18,1439.394899718019
2001-09-19,1427.2635768354853
2001-09-20,1375.257177728062
2001-09-21,1366.3664496152044
2001-09-24,1379.7609149809878
2001-09-25,1369.7284820674406
2001-09-26,1353.6229309612968
2001-09-27,1338.6865417009326
2001-09-28,1351.5148769473292
2001-10-01,1342.7981587115307
2001-10-02,1335.6633463406658
2001-10-03,1321.0789201089442
2001-10-04,1314.4516941067718
2001-10-05,1283.155159132443
2001-10-08,1244.3788691488821
2001-10-09,1256.4243563691593
2001-10-10,1299.2062811436826
2001-10-11,1354.8875142869426
2001-10-12,1339.3332720830606
2001-10-15,1323.793834399436
2001-10-16,1346.7289522057108
2001-10-17,1373.951286593241
2001-10-18,1377.4234525602708
2001-10-19,1368.0466181743511
2001-10-22,1402.4910000541195
2001-10-23,1420.6669414277296
2001-10-24,1413.9952956529576
2001-10-25,1394.02719534601
2001-10-26,1415.663960882254
2001-10-29,1373.3767988652726
2001-10-30,1367.0583078975785
2001-10-31,1388.6770904113246
2001-11-01,1376.871136620169
2001-11-02,1364.7034865383348
2001-11-05,1394.9443319574798
2001-11-06,1427.0136364735874
2001-11-07,1454.0306180636026
2001-11-08,1489.504421824798
2001-11-09,1487.807475754724
2001-11-12,1483.5079319354602
2001-11-13,1548.67442382655
2001-11-14,1561.7089080765252
2001-11-15,1570.0178701037473
2001-11-16,1587.5786270265141
2001-11-19,1631.7056254080421
2001-11-20,1600.0267190093732
2001-11-21,1615.4775757855698
2001-11-22,1615.668065834737
2001-11-23,1624.1001710433218
2001-11-26,1624.1476749836124
2001-11-27,1607.932177224107
2001-11-28,1558.0850292173438
2001-11-29,1543.3530290477304
2001-11-30,1538.041484952354
2001-12-03,1542.4955375723862
2001-12-04,1579.7353707900736
2001-12-05,1591.0853888586223
2001-12-06,1570.9072818525485
2001-12-07,1577.0756566127568
2001-12-10,1592.6173348527384
2001-12-11,1585.6949792664823
2001-12-12,1552.7052013812793
2001-12-13,1552.4464499639716
2001-12-14,1554.9556862676434
2001-12-17,1555.8285853881825
2001-12-18,1572.8780900154827
2001-12-19,1590.693697797306
2001-12-20,1555.7259467646122
2001-12-21,1585.776374783564
2001-12-24,1611.5433946346936
2001-12-25,1611.5433946346936
2001-12-26,1604.5633406047818
2001-12-27,1610.6773042361094
2001-12-28,1598.4000088571484
2001-12-31,1581.4054680490815
2002-01-01,1581.4054680490815
2002-01-02,1574.281141537491
2002-01-03,1608.6975200757327
2002-01-04,1614.5342923824596
2002-01-07,1592.2950998578458
2002-01-08,1555.7798837226624
2002-01-09,1514.3816694006675
2002-01-10,1490.7587564550759
2002-01-11,1491.9126623271284
2002-01-14,1483.463042124373
2002-01-15,1506.2341002271542
2002-01-16,1498.5229427031704
2002-01-17,1517.767786491108
2002-01-18,1499.076404559147
2002-01-21,1509.131273566993
2002-01-22,1520.6383171805508
2002-01-23,1509.0226250915703
2002-01-24,1542.2609086273085
2002-01-25,1553.0979602319403
2002-01-28,1545.534066462888
2002-01-29,1539.8202589012992
2002-01-30,1536.91831388897
2002-01-31,1542.840441100106
2002-02-01,1544.5930196560062
2002-02-04,1505.8423204295977
2002-02-05,1480.2491290048608
2002-02-06,1477.6564448222332
2002-02-07,1477.2672216735818
2002-02-08,1470.7833991664468
2002-02-11,1452.8949289314037
2002-02-12,1479.3667774025491
2002-02-13,1511.4281299200238
2002-02-14,1515.676054520779
2002-02-15,1509.9124599541528
2002-02-18,1525.4211956966378
2002-02-19,1510.944614918206
2002-02-20,1495.9675290181772
2002-02-21,1498.271624790266
2002-02-22,1483.5426500178164
2002-02-25,1501.3310017096783
2002-02-26,1508.584433733809
2002-02-27,1517.5972628679638
2002-02-28,1531.575064113398
2002-03-01,1557.8654493061063
2002-03-04,1586.849751953201
2002-03-05,1582.9803014218417
2002-03-06,1579.0333276985118
2002-03-07,1584.3677489469624
2002-03-08,1602.1785880066927
2002-03-11,1589.2388262698094
2002-03-12,1585.039128495438
2002-03-13,1593.421837094881
2002-03-14,1581.4719649410772
2002-03-15,1584.3530927675451
2002-03-18,1593.44918303235
2002-03-19,1578.82801849852
2002-03-20,1568.6355148973303
2002-03-21,1579.9257320212223
2002-03-22,1560.8438400063203
2002-03-25,1548.8654025321182
2002-03-26,1554.4872445471153
2002-03-27,1542.7237112563573
2002-03-28,1569.8976909573519
2002-03-29,1569.8976909573519
2002-04-01,1533.3725104717887
2002-04-02,1523.0139368244922
2002-04-03,1524.5636416866857
2002-04-04,1513.4321334289957
2002-04-05,1531.8029767392873
2002-04-08,1553.6176086796122
2002-04-09,1563.783042675861
2002-04-10,1570.5326310970743
2002-04-11,1543.2583343583967
2002-04-12,1542.934745455959
2002-04-15,1527.3912453275927
2002-04-16,1547.7116580993145
2002-04-17,1543.6206593411403
2002-04-18,1519.8914107997666
2002-04-19,1536.2479444707983
2002-04-22,1518.7850048281537
2002-04-23,1510.9474310491044
2002-04-24,1505.2456853271071
2002-04-25,1472.3336438469435
2002-04-26,1485.1705705014667
2002-04-29,1478.7554558687514
2002-04-30,1503.3773730762857
2002-05-01,1493.7609848134182
2002-05-02,1499.6312617665396
2002-05-03,1469.531683918353
2002-05-06,1459.6855160054613
2002-05-07,1464.0733214920424
2002-05-08,1482.258341869144
2002-05-09,1477.2108052651702
2002-05-10,1460.571151326332
2002-05-13,1468.804783934254
2002-05-14,1482.8624035778414
2002-05-15,1469.4495982631736
2002-05-16,1488.293774870535
2002-05-17,1463.0903636932362
2002-05-20,1463.3670448586752
2002-05-21,1469.659159196561
2002-05-22,1436.969189607964
