Date,INDIA VALUE WEIGHTED
1999-08-04,1541.367488115748
1999-08-05,1511.1828540464187
1999-08-06,1503.7515239100633
1999-08-09,1558.464743648214
1999-08-10,1548.351575603756
1999-08-11,1535.8241295574003
1999-08-12,1541.6929862341783
1999-08-13,1546.5637727045737
1999-08-16,1597.947243961141
1999-08-17,1641.6053610912036
1999-08-18,1673.115721439428
1999-08-19,1621.8334582742257
1999-08-20,1638.2814744949785
1999-08-23,1696.9315166374283
1999-08-24,1739.2026346826729
1999-08-25,1700.3378498421635
1999-08-26,1755.024039722326
1999-08-27,1763.3852738185076
1999-08-30,1781.4680264425122
1999-08-31,1761.378580714354
1999-09-01,1715.651333206943
1999-09-02,1655.0745206787624
1999-09-03,1678.7884433873674
1999-09-06,1727.2808618087847
1999-09-07,1710.9716341176284
1999-09-08,1709.075441791038
1999-09-09,1708.8527126004255
1999-09-10,1723.6245488243192
1999-09-13,1737.4792513490431
1999-09-14,1743.6503430062996
1999-09-15,1709.4464442659225
1999-09-16,1669.0130975041543
1999-09-17,1680.74739658929
1999-09-20,1664.6595520061157
1999-09-21,1637.3979708578186
1999-09-22,1654.1687481599445
1999-09-23,1688.814762165067
1999-09-24,1688.0301374144299
1999-09-27,1669.9823664765531
1999-09-28,1670.5643092672
1999-09-29,1679.184633543615
1999-09-30,1667.5297907904073
1999-10-01,1632.942911980536
1999-10-04,1609.01633033222
1999-10-05,1632.9955020529699
1999-10-06,1625.5378551354268
1999-10-07,1706.704159545288
1999-10-08,1758.589039730065
1999-10-11,1788.4090810345226
1999-10-12,1795.2773700151936
1999-10-13,1772.0321213274915
1999-10-14,1776.0513532988139
1999-10-15,1687.7700997354682
1999-10-18,1741.557936034522
1999-10-19,1749.583037587665
1999-10-20,1799.1542267831949
1999-10-21,1764.3735956884566
1999-10-22,1787.1721912441449
1999-10-25,1803.6860602511467
1999-10-26,1821.4814706371556
1999-10-27,1772.8240620557997
1999-10-28,1708.0902921156596
1999-10-29,1644.8004225157224
1999-11-01,1568.227797517553
1999-11-02,1662.3936236710742
1999-11-03,1633.7323770056146
1999-11-04,1642.9940026553854
1999-11-05,1673.4466661269137
1999-11-08,1699.9417012779397
1999-11-09,1693.424607596009
1999-11-10,1688.766504829117
1999-11-11,1687.9350578633075
1999-11-12,1697.7634605751339
1999-11-15,1692.0464700527525
1999-11-16,1689.3582944364914
1999-11-17,1654.535217232839
1999-11-18,1668.7961241455425
1999-11-19,1666.2314404959593
1999-11-22,1688.7815726207248
1999-11-23,1694.7682352419029
1999-11-24,1741.793093065927
1999-11-25,1763.2565144876635
1999-11-26,1776.904324170063
1999-11-29,1772.1275336753981
1999-11-30,1762.7793283107471
1999-12-01,1756.4226146229207
1999-12-02,1794.626478674849
1999-12-03,1809.786745792576
1999-12-06,1823.3774098946994
1999-12-07,1813.791518560916
1999-12-08,1770.3868095798737
1999-12-09,1793.0069568024564
1999-12-10,1774.6741512512547
1999-12-13,1781.9647686268136
1999-12-14,1783.3723651297448
1999-12-15,1797.403495875077
1999-12-16,1801.3090629937433
1999-12-17,1801.7910679533738
1999-12-20,1837.7305973941332
1999-12-21,1834.2241125383778
1999-12-22,1868.2631059278294
1999-12-23,1827.6240856184168
1999-12-24,1783.7745727443296
1999-12-27,1768.2809436472908
1999-12-28,1798.4283243122927
1999-12-29,1805.363153262416
1999-12-30,1811.410000853209
1999-12-31,1811.410000853209
2000-01-03,1919.9597962760301
2000-01-04,1938.059756345519
2000-01-05,1908.548177407335
2000-01-06,1958.2839861564175
2000-01-07,1979.7816110594088
2000-01-10,2009.1287922041238
2000-01-11,1931.0128587833526
2000-01-12,1987.6419949225879
2000-01-13,1980.1794429740132
2000-01-14,2034.3804670313784
2000-01-17,2036.4813365573866
2000-01-18,2062.7340013528533
2000-01-19,2059.431090655767
2000-01-20,2008.2580575585014
2000-01-21,2021.4195072231819
2000-01-24,2030.5561141303813
2000-01-25,1989.2373487919888
2000-01-26,1999.7256855944438
2000-01-27,2022.7522636514027
2000-01-28,2050.255039002493
2000-01-31,1992.7232446138946
2000-02-01,2035.06565972786
2000-02-02,2077.867595586237
2000-02-03,2071.9131058157136
2000-02-04,2070.689954452682
2000-02-07,2118.919966726354
2000-02-08,2138.7490141062385
2000-02-09,2131.5415900319144
2000-02-10,2165.865209491992
2000-02-11,2159.586952449579
2000-02-14,2149.4932067678315
2000-02-15,2136.1302041634744
2000-02-16,2111.2059336544194
2000-02-17,2145.386138826855
2000-02-18,2084.5995121899678
2000-02-21,2112.3287150413626
2000-02-22,2042.6874617630156
2000-02-23,2007.30903409268
2000-02-24,2066.3954468708025
2000-02-25,2067.5181097930845
2000-02-28,2212.928586835904
2000-02-29,2091.089422037534
2000-03-01,2166.488437147608
2000-03-02,2162.322613887223
2000-03-03,2084.173557990497
2000-03-06,2149.917424518123
2000-03-07,2120.387204940698
2000-03-08,2094.0591306106962
2000-03-09,1992.2414519663246
2000-03-10,1942.7518761292504
2000-03-13,1849.0106283589257
2000-03-14,1896.4998616510256
2000-03-15,1882.9396554042369
2000-03-16,1820.4400857817413
2000-03-17,1830.0933132857483
2000-03-20,1827.3876137006607
2000-03-21,1858.3221551394101
2000-03-22,1897.9226374137254
2000-03-23,1879.5499158786295
2000-03-24,1847.7737356923712
2000-03-27,1913.096240409179
2000-03-28,1941.398618960767
2000-03-29,1941.4896895877816
2000-03-30,1919.0754765238626
2000-03-31,1949.2411435619576
2000-04-03,1985.6301312844846
2000-04-04,1864.1462270318555
2000-04-05,1856.8837389231285
2000-04-06,1890.0713144500878
2000-04-07,2008.1614485696043
2000-04-10,2061.293535653244
2000-04-11,2029.8949869645035
2000-04-12,1989.1038616417065
2000-04-13,1927.19285282211
2000-04-14,1925.9834440660247
2000-04-17,1850.0600844641106
2000-04-18,1867.6225024326232
2000-04-19,1881.3349046739186
2000-04-20,1875.4166454150002
2000-04-21,1875.4166454150002
2000-04-24,1835.1279589397873
2000-04-25,1860.209566709876
2000-04-26,1937.6420056828151
2000-04-27,1934.354553511323
2000-04-28,1920.1225732374241
2000-05-01,1926.6983874707892
2000-05-02,1833.981109380715
2000-05-03,1862.9279779908752
2000-05-04,1910.691596824114
2000-05-05,1953.6889051517178
2000-05-08,1901.7763347635705
2000-05-09,1884.0793523504617
2000-05-10,1830.0114101568831
2000-05-11,1801.755065399888
2000-05-12,1727.636823502892
2000-05-15,1725.4734075795486
2000-05-16,1751.9552336342904
2000-05-17,1801.7369365792758
2000-05-18,1781.6010697207844
2000-05-19,1773.0324567789426
2000-05-22,1722.763969963053
2000-05-23,1709.9071741595526
2000-05-24,1727.4114839228089
2000-05-25,1768.6537474055494
2000-05-26,1761.7299773445582
2000-05-29,1822.1485726305268
2000-05-30,1841.1117432699946
2000-05-31,1847.9267583966923
2000-06-01,1790.9111850442205
2000-06-02,1799.3102953371633
2000-06-05,1821.0535017985242
2000-06-06,1805.3748876428529
2000-06-07,1818.0644452275542
2000-06-08,1897.981142764125
2000-06-09,1932.6346652844438
2000-06-12,1905.0308127714043
2000-06-13,1902.440463404343
2000-06-14,1913.1541159422518
2000-06-15,1922.9791610590817
2000-06-16,1968.0219078776988
2000-06-19,1988.7710200931435
2000-06-20,2008.206781190522
2000-06-21,1981.8948621699142
2000-06-22,2008.172343714175
2000-06-23,1976.0653151641955
2000-06-26,1943.002810318044
2000-06-27,1927.8972534392456
2000-06-28,1939.1256461680823
2000-06-29,1939.0713540668703
2000-06-30,1898.169080274293
2000-07-03,1951.4985364251684
2000-07-04,1965.760729440645
2000-07-05,1982.5615338622113
2000-07-06,1970.021471864165
2000-07-07,1996.3886949744451
2000-07-10,1981.577860351558
2000-07-11,2013.884222427738
2000-07-12,2039.6690643300685
2000-07-13,2027.28909564017
2000-07-14,2007.159867895272
2000-07-17,1996.9088128954097
2000-07-18,1992.0742647452046
2000-07-19,1956.4109824489751
2000-07-20,1928.7507353772048
2000-07-21,1865.5543194199834
2000-07-24,1770.3516062853641
2000-07-25,1812.1396249761583
2000-07-26,1767.7123445586417
2000-07-27,1795.2185033734922
2000-07-28,1814.6343011122533
2000-07-31,1800.0519323177962
2000-08-01,1784.8136725023812
2000-08-02,1816.9968952940176
2000-08-03,1816.9248884456526
2000-08-04,1786.601258956152
2000-08-07,1782.4930911986492
2000-08-08,1817.2746992747714
2000-08-09,1832.6447677251276
2000-08-10,1778.4438591526591
2000-08-11,1766.6378294365904
2000-08-14,1780.58403121657
2000-08-15,1762.3576685727699
2000-08-16,1792.6917098452504
2000-08-17,1773.438273445215
2000-08-18,1790.2288980037172
2000-08-21,1827.1685591015769
2000-08-22,1846.4671507147839
2000-08-23,1849.0863753906815
2000-08-24,1830.232161522543
2000-08-25,1826.9245419746264
2000-08-28,1846.3571472271135
2000-08-29,1846.171437885363
2000-08-30,1851.7133201999634
2000-08-31,1871.559142419302
2000-09-01,1849.6994808234185
2000-09-04,1890.840045338344
2000-09-05,1948.957571808171
2000-09-06,1990.1233219797496
2000-09-07,2006.6107200760907
2000-09-08,2027.615951406941
2000-09-11,2047.0454551378928
2000-09-12,2057.3384875735933
2000-09-13,2017.3074799754586
2000-09-14,2009.9629193287428
2000-09-15,1952.345124641963
2000-09-18,1901.5782181252503
2000-09-19,1851.589263742068
2000-09-20,1896.1999291278564
2000-09-21,1873.8800219535456
2000-09-22,1724.1188557452012
2000-09-25,1789.7483010979638
2000-09-26,1744.354220906971
2000-09-27,1753.3381222670798
2000-09-28,1717.1842247970967
2000-09-29,1698.537390273201
2000-10-02,1699.986305041328
2000-10-03,1711.307613383535
2000-10-04,1726.0407651636435
2000-10-05,1712.3029768248207
2000-10-06,1684.5917988165395
2000-10-09,1685.1411107687543
2000-10-10,1657.1737003584853
2000-10-11,1614.0449815262575
2000-10-12,1650.7280043987876
2000-10-13,1618.743472411595
2000-10-16,1667.5742855817377
2000-10-17,1638.383555627479
2000-10-18,1630.5724655322385
2000-10-19,1674.8531888349266
2000-10-20,1680.2223609072769
2000-10-23,1637.5784714059228
2000-10-24,1642.1275647198836
2000-10-25,1686.802104922068
2000-10-26,1685.830228010487
2000-10-27,1668.5376827862935
2000-10-30,1651.8689823242573
2000-10-31,1656.870822942579
2000-11-01,1687.4878216335444
2000-11-02,1721.2420726109783
2000-11-03,1744.5427893712326
2000-11-06,1747.1047467794094
2000-11-07,1756.0561642663863
2000-11-08,1771.338656451641
2000-11-09,1759.6996441021458
2000-11-10,1722.323792654964
2000-11-13,1701.1740964581236
2000-11-14,1761.804551246011
2000-11-15,1775.3282462631096
2000-11-16,1783.9067676950413
2000-11-17,1779.6572844294835
2000-11-20,1785.5814360141123
2000-11-21,1784.120446189197
2000-11-22,1772.7387914173296
2000-11-23,1776.7686897188164
2000-11-24,1791.168201747123
2000-11-27,1834.4146831681282
2000-11-28,1869.1554376001795
2000-11-29,1833.4867437534208
2000-11-30,1814.4556511981452
2000-12-01,1825.4911982873032
2000-12-04,1825.8943492227834
2000-12-05,1862.4684788376485
2000-12-06,1870.481929798787
2000-12-07,1874.9555262487997
2000-12-08,1909.8521425593215
2000-12-11,1963.2784885352885
2000-12-12,1977.063651896883
2000-12-13,2007.0335569647577
2000-12-14,1968.9242398251881
2000-12-15,1885.4260113649284
2000-12-18,1911.7442728160072
2000-12-19,1933.8694018755962
2000-12-20,1884.8373421265858
2000-12-21,1849.4571780848096
2000-12-22,1777.0963999959977
2000-12-25,1777.0963999959977
2000-12-26,1720.0878943489079
2000-12-27,1740.596097511732
2000-12-28,1790.3364559976771
2000-12-29,1794.391601094573
2001-01-01,1808.57461602979
2001-01-02,1836.4373798742079
2001-01-03,1887.3039503874281
2001-01-04,1863.4131756150134
2001-01-05,1870.1680845026224
2001-01-08,1864.0959314514862
2001-01-09,1872.9225845390633
2001-01-10,1857.4077019643296
2001-01-11,1832.7120250088306
2001-01-12,1859.2648273268128
2001-01-15,1881.4497155764811
2001-01-16,1886.602285315175
2001-01-17,1897.338083339788
2001-01-18,1886.4107759119145
2001-01-19,1926.1501342836095
2001-01-22,1963.8543659750346
2001-01-23,1967.1188941056346
2001-01-24,2025.3164024435184
2001-01-25,2051.1072808651966
2001-01-26,2047.5431593593446
2001-01-29,2007.000039074632
2001-01-30,2043.5677094413097
2001-01-31,2024.368193485012
2001-02-01,1982.2282856034217
2001-02-02,2054.2068675663677
2001-02-05,2094.122980484819
2001-02-06,2120.4582871337857
2001-02-07,2106.4500774305507
2001-02-08,2189.2057605039845
2001-02-09,2209.3580456388454
2001-02-12,2187.1767774437963
2001-02-13,2160.830195162259
2001-02-14,2173.0666467322776
2001-02-15,2241.136071934258
2001-02-16,2144.3096430975356
2001-02-19,2159.6440686280143
2001-02-20,2201.8924550890633
2001-02-21,2166.314158459267
2001-02-22,2152.034273954612
2001-02-23,2048.8004498594732
2001-02-26,2053.395708365435
2001-02-27,2009.1484750975685
2001-02-28,2076.0815273947974
2001-03-01,2108.9910731187
2001-03-02,2080.4054967297297
2001-03-05,2045.0013190355705
2001-03-06,2043.8455177317694
2001-03-07,2029.638017209421
2001-03-08,2024.2960473739188
2001-03-09,1929.3196316541296
2001-03-12,1877.5504811841877
2001-03-13,1789.1548833462389
2001-03-14,1851.3490666680705
2001-03-15,1903.422823441416
2001-03-16,1885.684334543948
2001-03-19,1892.008543481879
2001-03-20,1862.6822370437685
2001-03-21,1917.7776178969455
2001-03-22,1914.084978404693
2001-03-23,1850.116600225756
2001-03-26,1845.1473375557266
2001-03-27,1867.9197946884224
2001-03-28,1926.3433779482923
2001-03-29,1954.1292765168273
2001-03-30,1863.4117023355932
2001-04-02,1814.76779989998
2001-04-03,1839.0717549612891
2001-04-04,1791.894604746067
2001-04-05,1804.2855779218708
2001-04-06,1803.0470324772261
2001-04-09,1798.9556007224207
2001-04-10,1792.136720980971
2001-04-11,1771.641572002135
2001-04-12,1704.6376143979558
2001-04-13,1704.6376143979558
2001-04-16,1759.0271477929764
2001-04-17,1820.4569708438332
2001-04-18,1913.115014918236
2001-04-19,1892.6050002137063
2001-04-20,1857.9218271804546
2001-04-23,1889.4660883698605
2001-04-24,1886.6835797222802
2001-04-25,1902.9677021623454
2001-04-26,1872.3580478204565
2001-04-27,1822.7496588636545
2001-04-30,1859.93029711119
2001-05-01,1850.1219690366624
2001-05-02,1871.0442401383618
2001-05-03,1849.3087524845846
2001-05-04,1872.22171732251
2001-05-07,1897.3769117850507
2001-05-08,1936.6538545014687
2001-05-09,1921.8612446869865
2001-05-10,1929.4836187221445
2001-05-11,1928.126194929765
2001-05-14,1936.6416434340395
2001-05-15,1930.1164241655747
2001-05-16,1920.0545514581631
2001-05-17,1977.1104697928192
2001-05-18,1999.3595450219298
2001-05-21,1980.837840105714
2001-05-22,1988.6208041442974
2001-05-23,2010.6419490626124
2001-05-24,2025.6247666484962
2001-05-25,2005.264627526865
2001-05-28,2033.3917605352017
2001-05-29,2082.044635674389
2001-05-30,2040.066539961489
2001-05-31,2050.058557631032
2001-06-01,2016.1895421913416
2001-06-04,1985.973131146056
2001-06-05,1952.0564223744188
2001-06-06,1956.9453767394684
2001-06-07,1937.6038172850897
2001-06-08,1961.3554215284955
2001-06-11,1990.2309609460294
2001-06-12,1952.6608452194985
2001-06-13,1950.3247136367959
2001-06-14,1903.4055126464298
2001-06-15,1854.7129568497216
2001-06-18,1846.4664051871673
2001-06-19,1877.345944116046
2001-06-20,1898.1085874302958
2001-06-21,1887.5568018890428
2001-06-22,1852.8997035559082
2001-06-25,1801.1579552956982
2001-06-26,1850.1085047059892
2001-06-27,1861.5632441722655
2001-06-28,1864.7460159591938
2001-06-29,1886.9658222288056
2001-07-02,1881.5881598527185
2001-07-03,1842.3676772910862
2001-07-04,1855.2713475206738
2001-07-05,1876.0042486668822
2001-07-06,1835.413558635736
2001-07-09,1819.9288372397675
2001-07-10,1819.1851559425836
2001-07-11,1815.4315855280956
2001-07-12,1857.8775060614666
2001-07-13,1845.2747756163278
2001-07-16,1836.674371750711
2001-07-17,1835.8805743049097
2001-07-18,1776.8867996585348
2001-07-19,1772.0089633223529
2001-07-20,1741.6942264658958
2001-07-23,1752.1219649717377
2001-07-24,1721.087437410031
2001-07-25,1681.497713479021
2001-07-26,1674.2310277697977
2001-07-27,1688.3537897407969
2001-07-30,1701.5635827553685
2001-07-31,1699.5097374868049
2001-08-01,1675.5970666983808
2001-08-02,1674.4318213918561
2001-08-03,1674.5234361106786
2001-08-06,1687.3731022007803
2001-08-07,1695.852375028461
2001-08-08,1687.567537715437
2001-08-09,1661.7685156711245
2001-08-10,1652.230980714577
2001-08-13,1639.1542060806516
2001-08-14,1653.281513162387
2001-08-15,1628.6807491299187
2001-08-16,1627.271389008591
2001-08-17,1610.2363148422794
2001-08-20,1604.40215631188
2001-08-21,1598.9277627802942
2001-08-22,1584.3439165265838
2001-08-23,1599.4364713951115
2001-08-24,1594.0701345092084
2001-08-27,1597.8506174901365
2001-08-28,1601.1899054806713
2001-08-29,1601.0542443923243
2001-08-30,1593.405560844935
2001-08-31,1580.937458117201
2001-09-03,1571.591303538086
2001-09-04,1598.2137266330926
2001-09-05,1601.1033990419407
2001-09-06,1588.1162764760868
2001-09-07,1555.7761992772814
2001-09-10,1558.9186361385034
2001-09-11,1527.746537114728
2001-09-12,1464.7224490882998
2001-09-13,1445.1233418925503
2001-09-14,1345.0491778708822
2001-09-17,1272.6797477111777
2001-09-18,1300.3258294628056
2001-09-19,1317.5744941503342
2001-09-20,1300.7233727236794
2001-09-21,1270.451722288741
2001-09-24,1307.9601020626656
2001-09-25,1292.8233951532548
2001-09-26,1302.9945204508376
2001-09-27,1332.3170507953305
2001-09-28,1388.58708740701
2001-10-01,1373.688709671908
2001-10-02,1373.0889110867442
2001-10-03,1356.4406124733725
2001-10-04,1378.8772106110926
2001-10-05,1374.2737348503535
2001-10-08,1355.5503521944577
2001-10-09,1369.349730071697
2001-10-10,1398.695578841418
2001-10-11,1423.3161582883795
2001-10-12,1414.1899310370195
2001-10-15,1428.5369999925515
2001-10-16,1435.9188356551322
2001-10-17,1460.9688084733248
2001-10-18,1454.1005936168783
2001-10-19,1480.9905372660137
2001-10-22,1502.950226657213
2001-10-23,1539.0990218114346
2001-10-24,1527.1426488742384
2001-10-25,1512.4347735986762
2001-10-26,1520.3970716777703
2001-10-29,1510.089328779356
2001-10-30,1477.2492645246455
2001-10-31,1501.7536649292183
2001-11-01,1519.0622566191166
2001-11-02,1539.2555785755667
2001-11-05,1554.9178250555167
2001-11-06,1570.7876926583322
2001-11-07,1544.5857809115198
2001-11-08,1576.9874618228914
2001-11-09,1583.0577149512328
2001-11-12,1595.1785220001607
2001-11-13,1613.9278395210827
2001-11-14,1611.30191488251
2001-11-15,1653.652476607593
2001-11-16,1645.8072937297532
2001-11-19,1699.0624161797834
2001-11-20,1677.9581594446977
2001-11-21,1708.1786107230932
2001-11-22,1714.857972275561
2001-11-23,1708.290443940246
2001-11-26,1731.9530344842851
2001-11-27,1713.131813243883
2001-11-28,1703.3332579820521
2001-11-29,1691.2929085643682
2001-11-30,1675.8126421446657
2001-12-03,1678.0848741229129
2001-12-04,1693.0511036190167
2001-12-05,1741.8998931614208
2001-12-06,1737.3421841438605
2001-12-07,1753.6251033471674
2001-12-10,1786.4373369734355
2001-12-11,1773.506927255021
2001-12-12,1741.972975156382
2001-12-13,1716.3976727658153
2001-12-14,1692.4529639856437
2001-12-17,1689.7403961760308
2001-12-18,1687.8393414322702
2001-12-19,1659.8596170893888
2001-12-20,1646.657346531642
2001-12-21,1642.1810323899515
2001-12-24,1645.5866263607263
2001-12-25,1645.586626360727
2001-12-26,1620.5803000233857
2001-12-27,1557.6679050751238
2001-12-28,1587.8089439094156
2001-12-31,1621.8627603414159
2002-01-01,1615.9302214593663
2002-01-02,1595.2417550935745
2002-01-03,1621.3212492327618
2002-01-04,1656.3799642092406
2002-01-07,1667.600495688414
2002-01-08,1675.957773544803
2002-01-09,1688.496516494734
2002-01-10,1679.2241567798778
2002-01-11,1681.3845354643606
2002-01-14,1715.5838859506923
2002-01-15,1716.2270547711269
2002-01-16,1734.323919622227
2002-01-17,1757.6318490273482
2002-01-18,1751.5939290868666
2002-01-21,1758.0336411962917
2002-01-22,1750.3947131897753
2002-01-23,1743.9262933391838
2002-01-24,1740.7925535532545
2002-01-25,1760.2350402338104
2002-01-28,1772.907743240687
2002-01-29,1760.0388761836466
2002-01-30,1748.028847312949
2002-01-31,1760.014684811883
2002-02-01,1790.4692138407459
2002-02-04,1792.9582726904034
2002-02-05,1803.0363541530428
2002-02-06,1895.4857977547445
2002-02-07,1932.8970786122316
2002-02-08,1929.660285428764
2002-02-11,1922.5150816565679
2002-02-12,1912.2805106759336
2002-02-13,1943.64394838648
2002-02-14,2000.337586103532
2002-02-15,2048.433930418784
2002-02-18,2061.2155149408254
2002-02-19,2014.53802495384
2002-02-20,1994.4074569061281
2002-02-21,2002.671460831404
2002-02-22,2017.9174037275998
2002-02-25,2034.6590827317123
2002-02-26,2114.7839252250974
2002-02-27,2103.997963047466
2002-02-28,1998.6337538858472
2002-03-01,2068.691485414579
2002-03-04,2076.9583763973046
2002-03-05,2078.8743638952756
2002-03-06,2047.1900218880985
2002-03-07,2051.332695416629
2002-03-08,2054.0336932303458
2002-03-11,2015.1582335104833
2002-03-12,1987.1225913264625
2002-03-13,2001.5890297885446
2002-03-14,1990.0655292049323
2002-03-15,2029.3637130654845
2002-03-18,2029.8245452176002
2002-03-19,1997.7006021757743
2002-03-20,1994.1595370781597
2002-03-21,1974.2986651678766
2002-03-22,1967.5529258952781
2002-03-25,1972.9385634661596
2002-03-26,1962.719857617791
2002-03-27,1976.4262324202627
2002-03-28,1986.5892790239282
2002-03-29,1986.5892790239282
2002-04-01,2016.3662818773653
2002-04-02,2007.7197472022606
2002-04-03,1979.9089776280612
2002-04-04,1989.0403823506829
2002-04-05,1997.665505558863
2002-04-08,1994.017140279315
2002-04-09,1986.1428322241877
2002-04-10,1981.202222793196
2002-04-11,1979.133091195027
2002-04-12,1999.2384796999504
2002-04-15,1963.4343280308424
2002-04-16,1946.372114551036
2002-04-17,1929.2128313374355
2002-04-18,1923.5411023618205
2002-04-19,1885.7675625251095
2002-04-22,1875.287336630159
2002-04-23,1886.3617004883192
2002-04-24,1891.6207032119642
2002-04-25,1845.2056035506187
2002-04-26,1858.2285678550368
2002-04-29,1832.9534538399716
2002-04-30,1865.446857593842
2002-05-01,1854.9483153584315
2002-05-02,1881.36140559192
2002-05-03,1857.122594791804
2002-05-06,1865.2533033968684
2002-05-07,1884.065870670483
2002-05-08,1896.720378633464
2002-05-09,1928.1381021752907
2002-05-10,1898.2811452659328
2002-05-13,1912.0786811253731
2002-05-14,1930.8833669144806
2002-05-15,1892.955470575842
2002-05-16,1876.5632113273434
2002-05-17,1837.2941653595506
2002-05-20,1798.2569405371328
2002-05-21,1755.2424953730115
2002-05-22,1729.2216788291576
2002-05-23,1710.1710785923765
2002-05-24,1778.1540569671454
2002-05-27,1767.9648023334341
