Date,KOREA VALUE WEIGHTED
2000-04-05,2004.772012444855
2000-04-06,1959.327397928124
2000-04-07,2019.1135160857332
2000-04-10,2090.8166901552745
2000-04-11,2049.7485484707786
2000-04-12,2032.1268545757503
2000-04-13,2040.34660159197
2000-04-14,1992.3901629959719
2000-04-17,1783.655399635955
2000-04-18,1906.6009217735404
2000-04-19,1935.8182561843928
2000-04-20,1940.4053875917132
2000-04-21,1958.602065654864
2000-04-24,1901.8861549550932
2000-04-25,1909.094229521605
2000-04-26,1853.4464489119252
2000-04-27,1832.9971088644706
2000-04-28,1913.163289747084
2000-05-01,1918.7333739215849
2000-05-02,1951.378601322468
2000-05-03,1991.2287436885006
2000-05-04,1975.241604006377
2000-05-05,1973.9140823458856
2000-05-08,2008.745650264105
2000-05-09,1978.135068717752
2000-05-10,1950.0309251625595
2000-05-11,1960.4215724894634
2000-05-12,1894.9631530481056
2000-05-15,1834.6368051648412
2000-05-16,1886.1038827450213
2000-05-17,1831.4822490648514
2000-05-18,1778.6926603961315
2000-05-19,1789.007022213711
2000-05-22,1663.6525276483171
2000-05-23,1633.3923175440173
2000-05-24,1666.4577441055105
2000-05-25,1735.555690886858
2000-05-26,1571.790253268515
2000-05-29,1587.855881429642
2000-05-30,1652.28581631688
2000-05-31,1733.3672899044
2000-06-01,1730.9162136293805
2000-06-02,1778.2529823655389
2000-06-05,1902.590908388769
2000-06-06,1875.6977832325904
2000-06-07,1944.4438595097706
2000-06-08,1891.9603369135941
2000-06-09,2009.2901778010403
2000-06-12,2054.5709021777125
2000-06-13,1911.1820061278872
2000-06-14,1923.3886529100848
2000-06-15,1815.491761321099
2000-06-16,1774.6980345150157
2000-06-19,1749.940996884326
2000-06-20,1847.604911645619
2000-06-21,1857.838842078216
2000-06-22,1867.317313796464
2000-06-23,1875.3657101272763
2000-06-26,1898.4142408057198
2000-06-27,1939.0972861635673
2000-06-28,1953.9370097717817
2000-06-29,1932.378855045408
2000-06-30,1934.9194569191486
2000-07-03,1998.7066330743967
2000-07-04,1960.4190993931588
2000-07-05,1975.7179417268198
2000-07-06,2017.2546061970463
2000-07-07,2052.4752936976934
2000-07-10,2062.4049843479024
2000-07-11,2022.553664776905
2000-07-12,2039.424435889424
2000-07-13,2079.0392958322072
2000-07-14,2022.4823905179899
2000-07-17,2027.5837970700138
2000-07-18,1982.1668633877512
2000-07-19,1971.0942010896997
2000-07-20,1940.2966513824022
2000-07-21,1944.3098533523278
2000-07-24,1837.4175994807526
2000-07-25,1829.4223715067224
2000-07-26,1842.5788037281598
2000-07-27,1827.4520696886113
2000-07-28,1780.688162269429
2000-07-31,1818.4954728180464
2000-08-01,1866.6312089149899
2000-08-02,1907.266898157755
2000-08-03,1906.900248931604
2000-08-04,1864.9401007849447
2000-08-07,1771.128402174434
2000-08-08,1767.6898978205545
2000-08-09,1886.4566945170386
2000-08-10,1919.9592608737755
2000-08-11,1914.2588452887117
2000-08-14,1955.6560802023857
2000-08-15,1936.6680776262715
2000-08-16,1965.352739055338
2000-08-17,1949.619616763871
2000-08-18,1933.8399635492785
2000-08-21,1928.1003933577722
2000-08-22,1977.405168808472
2000-08-23,1943.1540434191538
2000-08-24,1915.684025124477
2000-08-25,1943.4498641205491
2000-08-28,1960.7828652614094
2000-08-29,1977.8933220913732
2000-08-30,1955.8916490159481
2000-08-31,1898.6839032432097
2000-09-01,1897.8040198307901
2000-09-04,1875.899299155566
2000-09-05,1912.3466009835356
2000-09-06,1912.4007532296196
2000-09-07,1868.7248877843183
2000-09-08,1860.895012859031
2000-09-11,1870.8278476921148
2000-09-12,1873.2188208912105
2000-09-13,1864.0366200375738
2000-09-14,1857.2671331561687
2000-09-15,1793.6408579720887
2000-09-18,1629.8597807425356
2000-09-19,1578.7956882138412
2000-09-20,1680.842801582281
2000-09-21,1651.397597964491
2000-09-22,1494.2523528090528
2000-09-25,1622.8783515767695
2000-09-26,1627.6378252418133
2000-09-27,1667.6887684471553
2000-09-28,1669.2590148905485
2000-09-29,1682.8033350212029
2000-10-02,1612.76488250219
2000-10-03,1621.8512959809989
2000-10-04,1656.14805309488
2000-10-05,1682.7688320214877
2000-10-06,1683.8701480342638
2000-10-09,1637.1855378340626
2000-10-10,1633.1481864382554
2000-10-11,1557.4795504588915
2000-10-12,1515.6753900798406
2000-10-13,1474.3406552526294
2000-10-16,1563.5702221213455
2000-10-17,1440.8360668415567
2000-10-18,1445.3796312489967
2000-10-19,1444.5416141767414
2000-10-20,1517.7807632972651
2000-10-23,1458.067000247837
2000-10-24,1511.4998401277599
2000-10-25,1517.8049049721817
2000-10-26,1484.5744847678804
2000-10-27,1446.694895605557
2000-10-30,1424.0964516078157
2000-10-31,1447.8278227858368
2000-11-01,1520.5623467021355
2000-11-02,1548.7602387748266
2000-11-03,1539.8926884066077
2000-11-06,1530.1270612171804
2000-11-07,1523.1205229503964
2000-11-08,1549.7507621938
2000-11-09,1566.1733413474426
2000-11-10,1570.7469126759402
2000-11-13,1498.2581493497112
2000-11-14,1541.4923339062711
2000-11-15,1556.9961997758471
2000-11-16,1545.7614727217574
2000-11-17,1534.2201387928953
2000-11-20,1481.9301915973795
2000-11-21,1441.6056660995148
2000-11-22,1400.464427288107
2000-11-23,1348.0900761240125
2000-11-24,1405.8038213501336
2000-11-27,1446.9101762709852
2000-11-28,1405.5508429201348
2000-11-29,1340.0801851583471
2000-11-30,1282.788983502329
2000-12-01,1291.8900993221196
2000-12-04,1229.6649502165903
2000-12-05,1290.0626447608004
2000-12-06,1300.1269400567942
2000-12-07,1306.299964757908
2000-12-08,1348.6434962395517
2000-12-11,1416.0846789985128
2000-12-12,1381.031503486341
2000-12-13,1409.9604889098825
2000-12-14,1361.254143450123
2000-12-15,1316.104395604377
2000-12-18,1322.982883882263
2000-12-19,1302.043784262675
2000-12-20,1233.3238521914695
2000-12-21,1206.4592980960015
2000-12-22,1164.8281282732673
2000-12-25,1164.8281282732673
2000-12-26,1158.5394590374701
2000-12-27,1150.6798885035976
2000-12-28,1162.249739911667
2000-12-29,1134.6468709876776
2001-01-01,1134.6468709876776
2001-01-02,1154.267302558417
2001-01-03,1169.7296089810077
2001-01-04,1265.4510160304405
2001-01-05,1341.0470631268286
2001-01-08,1353.9954645721998
2001-01-09,1382.1296295259888
2001-01-10,1285.177612384564
2001-01-11,1280.6632234727447
2001-01-12,1335.6508287609602
2001-01-15,1363.3899529337293
2001-01-16,1385.2745945926686
2001-01-17,1383.8055333814834
2001-01-18,1386.8143826432822
2001-01-19,1460.4749514088473
2001-01-22,1491.6547940020466
2001-01-23,1485.4610716740108
2001-01-24,1510.3182328389187
2001-01-25,1513.4446585050096
2001-01-26,1424.3047731332863
2001-01-29,1467.2623480003354
2001-01-30,1438.1534286240917
2001-01-31,1514.9366268170409
2001-02-01,1477.4667184098575
2001-02-02,1486.59761393879
2001-02-05,1375.184115993274
2001-02-06,1414.8057183436817
2001-02-07,1383.3277002043956
2001-02-08,1441.6621449468817
2001-02-09,1461.096861093491
2001-02-12,1464.2974074789458
2001-02-13,1503.5860009105836
2001-02-14,1541.1349858804185
2001-02-15,1559.9447943211455
2001-02-16,1545.1208759977046
2001-02-19,1517.2940212475892
2001-02-20,1598.115843437648
2001-02-21,1554.592869142122
2001-02-22,1532.3012787310133
2001-02-23,1518.5148242571772
2001-02-26,1525.0687134040372
2001-02-27,1485.4111832916246
2001-02-28,1476.6566265229105
2001-03-01,1452.6223822309144
2001-03-02,1386.7175680816886
2001-03-05,1391.2536823622056
2001-03-06,1404.9787640885968
2001-03-07,1397.0494144025201
2001-03-08,1423.093455282455
2001-03-09,1394.048468230974
2001-03-12,1333.6905610727983
2001-03-13,1302.2098389538176
2001-03-14,1344.8428927759203
2001-03-15,1338.1772730950108
2001-03-16,1341.5352817587802
2001-03-19,1328.504504951234
2001-03-20,1309.4407122931868
2001-03-21,1310.5797210251842
2001-03-22,1300.0062439689489
2001-03-23,1329.2980696319298
2001-03-26,1345.5054714136015
2001-03-27,1305.4138594262984
2001-03-28,1319.762449466741
2001-03-29,1297.758998109349
2001-03-30,1284.5978976257018
2001-04-02,1254.519666945046
2001-04-03,1227.8478944131195
2001-04-04,1161.2068582682812
2001-04-05,1169.2366179395542
2001-04-06,1219.6578990085015
2001-04-09,1196.9762360634647
2001-04-10,1202.849365083328
2001-04-11,1252.724435403209
2001-04-12,1259.4892630180025
2001-04-13,1266.4105414240366
2001-04-16,1250.0588828109148
2001-04-17,1268.6756344872495
2001-04-18,1362.0680694999858
2001-04-19,1403.2609491461058
2001-04-20,1352.147194495186
2001-04-23,1375.3637887148968
2001-04-24,1375.9652477531943
2001-04-25,1399.826625615508
2001-04-26,1371.6956380873314
2001-04-27,1364.7306831094859
2001-04-30,1438.2748269348313
2001-05-01,1430.690095729677
2001-05-02,1466.663266944199
2001-05-03,1475.4762533845733
2001-05-04,1481.0160677904973
2001-05-07,1518.373272056085
2001-05-08,1507.1239879531543
2001-05-09,1481.4228271350537
2001-05-10,1483.0902641192213
2001-05-11,1511.9803875370897
2001-05-14,1522.290443234108
2001-05-15,1504.9347765189607
2001-05-16,1466.3706466411847
2001-05-17,1555.8894846701476
2001-05-18,1586.7023705009376
2001-05-21,1648.472860832944
2001-05-22,1664.8132914286234
2001-05-23,1717.2360208215307
2001-05-24,1727.0113331094572
2001-05-25,1720.4478779498806
2001-05-28,1679.5291244440077
2001-05-29,1743.0003621254928
2001-05-30,1735.738912243952
2001-05-31,1715.5441183401422
2001-06-01,1701.8564856343578
2001-06-04,1706.2953443781237
2001-06-05,1662.768501214552
2001-06-06,1666.5185238197278
2001-06-07,1661.17826759103
2001-06-08,1723.2534468772653
2001-06-11,1697.8913039435918
2001-06-12,1674.0775790661935
2001-06-13,1684.250751747124
2001-06-14,1676.6828828394964
2001-06-15,1682.8944703459097
2001-06-18,1650.9668402930208
2001-06-19,1637.5567603302864
2001-06-20,1618.8600221728677
2001-06-21,1605.9430193058035
2001-06-22,1610.8507280542306
2001-06-25,1599.0081504793727
2001-06-26,1584.2553049828473
2001-06-27,1597.9871369632672
2001-06-28,1606.3055661461917
2001-06-29,1657.6254309048772
2001-07-02,1650.4395938215077
2001-07-03,1646.0783282114778
2001-07-04,1657.9317895394254
2001-07-05,1669.7497858186134
2001-07-06,1611.748183265672
2001-07-09,1559.1055517915229
2001-07-10,1537.6524436178408
2001-07-11,1505.0143612115696
2001-07-12,1547.1256811546873
2001-07-13,1509.5987403420372
2001-07-16,1496.8653182933347
2001-07-17,1500.73032498718
2001-07-18,1439.8331550266903
2001-07-19,1459.6446497281975
2001-07-20,1427.0447582468953
2001-07-23,1398.0487116253653
2001-07-24,1386.4152446596925
2001-07-25,1382.5551555738698
2001-07-26,1411.7619058416174
2001-07-27,1443.4684529507335
2001-07-30,1415.731796152058
2001-07-31,1440.2380549203249
2001-08-01,1491.3833639270733
2001-08-02,1510.2761050221184
2001-08-03,1512.344443251111
2001-08-06,1518.7043527684032
2001-08-07,1514.1375999024804
2001-08-08,1515.3106948712536
2001-08-09,1447.8048823687407
2001-08-10,1463.497198193763
2001-08-13,1472.4514889145803
2001-08-14,1508.160586457489
2001-08-15,1485.4827244945127
2001-08-16,1513.8215151526872
2001-08-17,1501.910000693058
2001-08-20,1467.811491789313
2001-08-21,1472.6566166379798
2001-08-22,1480.829197626985
2001-08-23,1480.845402788713
2001-08-24,1482.0045306450659
2001-08-27,1515.811500948501
2001-08-28,1506.0849693623056
2001-08-29,1483.6878241176819
2001-08-30,1471.5047720797106
2001-08-31,1424.4676336061996
2001-09-03,1416.699439049033
2001-09-04,1485.2515158235096
2001-09-05,1474.3281369905485
2001-09-06,1468.9817256569427
2001-09-07,1450.5786705611251
2001-09-10,1437.847044462888
2001-09-11,1391.0470997036844
2001-09-12,1226.5565262058356
2001-09-13,1282.5662393523821
2001-09-14,1226.4155510132634
2001-09-17,1192.9867582499724
2001-09-18,1223.1411849866388
2001-09-19,1211.5853551217058
2001-09-20,1195.1642196765513
2001-09-21,1185.252340031616
2001-09-24,1199.0333316998676
2001-09-25,1160.6182106671558
2001-09-26,1170.6703647072172
2001-09-27,1171.4969291363825
2001-09-28,1202.869737499026
2001-10-01,1196.3017035495939
2001-10-02,1189.6471562472493
2001-10-03,1182.1328536448452
2001-10-04,1247.7897814242142
2001-10-05,1238.3315737942264
2001-10-08,1223.015723944879
2001-10-09,1254.50755814164
2001-10-10,1252.0664213436519
2001-10-11,1299.9338719580471
2001-10-12,1297.4947667974234
2001-10-15,1290.82119511639
2001-10-16,1310.461143978873
2001-10-17,1327.6565705143407
2001-10-18,1329.2194406791893
2001-10-19,1346.0983181671136
2001-10-22,1357.0334374842419
2001-10-23,1366.4386127590851
2001-10-24,1405.4927674937028
2001-10-25,1405.185502296933
2001-10-26,1409.2735925807265
2001-10-29,1397.0880862294052
2001-10-30,1345.6260366736064
2001-10-31,1366.1243140330714
2001-11-01,1369.6169476207424
2001-11-02,1390.2001386350146
2001-11-05,1429.864428479763
2001-11-06,1445.5175050099106
2001-11-07,1434.3946216878885
2001-11-08,1479.390379133266
2001-11-09,1522.9541631847776
2001-11-12,1543.4280328894872
2001-11-13,1575.0550893760512
2001-11-14,1629.3871666955201
2001-11-15,1645.1626913660227
2001-11-16,1647.4786716609701
2001-11-19,1708.5799162867474
2001-11-20,1672.2157711555315
2001-11-21,1684.266230221404
2001-11-22,1717.273457237855
2001-11-23,1792.1951745013014
2001-11-26,1893.7993315298907
2001-11-27,1867.8933050208013
2001-11-28,1739.5861896590482
2001-11-29,1732.1038583363525
2001-11-30,1760.9714608099412
2001-12-03,1800.1834030045895
2001-12-04,1787.2355890389797
2001-12-05,1925.4145104627116
2001-12-06,1923.8783661541477
2001-12-07,1988.9307818082148
2001-12-10,1870.1879439386419
2001-12-11,1872.2204010621954
2001-12-12,1901.3471358609654
2001-12-13,1885.850110474604
2001-12-14,1818.2652478150608
2001-12-17,1739.397445648277
2001-12-18,1742.896570479786
2001-12-19,1756.8249484349935
2001-12-20,1793.7678458999408
2001-12-21,1749.6551676876036
2001-12-24,1775.0856040523513
2001-12-25,1775.0856040523513
2001-12-26,1786.0207535892368
2001-12-27,1801.6656246545278
2001-12-28,1884.7217373171352
2001-12-31,1879.8756477643287
2002-01-01,1879.8756477643287
2002-01-02,1937.2588522808614
2002-01-03,1962.8866644690313
2002-01-04,2046.0522119470445
2002-01-07,2068.785832215343
2002-01-08,2015.8664284811884
2002-01-09,2067.2071153102656
2002-01-10,1993.0761822055608
2002-01-11,1987.3144160011134
2002-01-14,2044.3390186186923
2002-01-15,1970.2351636100484
2002-01-16,1968.3120887492687
2002-01-17,1976.291761502337
2002-01-18,1959.6479808361087
2002-01-21,1989.7257562710374
2002-01-22,1993.645554356992
2002-01-23,2050.0788451454605
2002-01-24,2113.9363204303922
2002-01-25,2205.1706167418024
2002-01-28,2236.3375162710586
2002-01-29,2238.9324997826748
2002-01-30,2156.0290700956693
2002-01-31,2153.8326571706502
2002-02-01,2130.595150211608
2002-02-04,2087.293928942731
2002-02-05,2122.9020356381034
2002-02-06,2126.4359084073058
2002-02-07,2086.2026990200884
2002-02-08,2112.229360358803
2002-02-11,2091.8275972321962
2002-02-12,2094.8111486887688
2002-02-13,2104.2953644459135
2002-02-14,2311.831175001307
2002-02-15,2286.5950984972374
2002-02-18,2320.1686721899405
2002-02-19,2279.8141966776293
2002-02-20,2275.9700259206165
2002-02-21,2309.446943947261
2002-02-22,2301.481111935262
2002-02-25,2306.226848061577
2002-02-26,2354.6826851071028
2002-02-27,2429.728749199895
2002-02-28,2424.7593920560194
2002-03-01,2422.847182523236
2002-03-04,2449.814366491225
2002-03-05,2474.3048873062116
2002-03-06,2469.1425053792177
2002-03-07,2429.161723577862
2002-03-08,2426.6211107957083
2002-03-11,2437.1180306889546
2002-03-12,2513.1522853923157
2002-03-13,2516.550114733685
2002-03-14,2510.628749099056
2002-03-15,2532.886538928268
2002-03-18,2564.0532030840113
2002-03-19,2619.5005880475182
2002-03-20,2591.256797904328
2002-03-21,2577.4474530040206
2002-03-22,2611.062663033081
2002-03-25,2585.729029265715
2002-03-26,2593.934982229316
2002-03-27,2693.297224991452
2002-03-28,2667.3276736555495
2002-03-29,2676.4197374586765
2002-04-01,2598.3344491206467
2002-04-02,2691.422428414307
2002-04-03,2735.581353254721
2002-04-04,2715.73363203262
2002-04-05,2723.7259446266326
2002-04-08,2664.5971389129318
2002-04-09,2616.910794689107
2002-04-10,2510.0100855528667
2002-04-11,2527.829796598466
2002-04-12,2578.361719103126
2002-04-15,2652.802168432767
2002-04-16,2667.3703828930757
2002-04-17,2754.9395224732484
2002-04-18,2774.489763078741
2002-04-19,2745.6170559017874
2002-04-22,2846.78144124868
2002-04-23,2871.197196481416
2002-04-24,2824.132589373297
2002-04-25,2660.8886897265097
2002-04-26,2672.7270143119686
2002-04-29,2569.7723966820226
2002-04-30,2582.8629167848
2002-05-01,2568.326831069061
2002-05-02,2648.421132991176
2002-05-03,2625.2878644561733
2002-05-06,2513.80848033082
2002-05-07,2533.7773329703264
2002-05-08,2596.2708616995924
2002-05-09,2596.02516463896
2002-05-10,2500.189601041308
2002-05-13,2520.212806197117
2002-05-14,2599.912351775541
2002-05-15,2676.6313813815423
2002-05-16,2661.281787339903
2002-05-17,2710.532669972794
2002-05-20,2688.520719102332
2002-05-21,2596.871739025378
2002-05-22,2666.989327977359
2002-05-23,2627.0457612610144
2002-05-24,2660.2371643917413
2002-05-27,2646.915732700922
2002-05-28,2638.045281543103
