Date,SOUTH AFRICA VALUE WEIGHTED
1999-08-03,1499.3772830427138
1999-08-04,1513.0313521378152
1999-08-05,1500.8669924670887
1999-08-06,1494.4485508017929
1999-08-09,1508.089027009101
1999-08-10,1488.660090205761
1999-08-11,1512.1866966068549
1999-08-12,1544.7548887669932
1999-08-13,1565.3540553626083
1999-08-16,1563.6738309208804
1999-08-17,1558.3442082228573
1999-08-18,1558.5912176890658
1999-08-19,1536.927570472219
1999-08-20,1536.8474512914054
1999-08-23,1554.0085811535832
1999-08-24,1548.3254805838792
1999-08-25,1558.0161370449998
1999-08-26,1547.2895416776662
1999-08-27,1539.0230866112158
1999-08-30,1539.0787057415605
1999-08-31,1510.75042869024
1999-09-01,1528.2156838523363
1999-09-02,1496.0229627181081
1999-09-03,1521.9273336530555
1999-09-06,1524.244107472941
1999-09-07,1509.3551627681366
1999-09-08,1479.0862663581174
1999-09-09,1469.9911601056056
1999-09-10,1479.1042228014426
1999-09-13,1494.3208875795467
1999-09-14,1517.4835305772815
1999-09-15,1525.0090317325219
1999-09-16,1492.1369791044683
1999-09-17,1492.8782298440392
1999-09-20,1493.4116687264395
1999-09-21,1477.9504049131758
1999-09-22,1458.7250311749572
1999-09-23,1477.6880655982998
1999-09-24,1473.4197341877275
1999-09-27,1498.6885230676355
1999-09-28,1534.845598988335
1999-09-29,1514.603503673179
1999-09-30,1512.5049514764414
1999-10-01,1517.343487843474
1999-10-04,1569.4829899336044
1999-10-05,1584.1715658874923
1999-10-06,1565.5301845517467
1999-10-07,1595.8365916274065
1999-10-08,1641.2031434293735
1999-10-11,1644.0695884546747
1999-10-12,1619.5060057619412
1999-10-13,1575.2773342765502
1999-10-14,1545.1494636915056
1999-10-15,1471.4661981102627
1999-10-18,1473.7785955248141
1999-10-19,1509.7311699493275
1999-10-20,1510.8745163817548
1999-10-21,1468.347931908367
1999-10-22,1510.244330822661
1999-10-25,1514.3344892029902
1999-10-26,1536.7896162652744
1999-10-27,1540.5424701136544
1999-10-28,1559.7445826809508
1999-10-29,1572.1882319715633
1999-11-01,1571.6489096689234
1999-11-02,1569.0040646357777
1999-11-03,1564.787830774738
1999-11-04,1601.1549218095065
1999-11-05,1617.3132663019662
1999-11-08,1622.040356170082
1999-11-09,1640.0716202583537
1999-11-10,1604.5653053856058
1999-11-11,1620.0441168318766
1999-11-12,1626.0294536005242
1999-11-15,1647.4944170958083
1999-11-16,1657.7390661485447
1999-11-17,1640.9400343939133
1999-11-18,1662.529707367387
1999-11-19,1685.3950530673476
1999-11-22,1671.022970099271
1999-11-23,1680.2203669341754
1999-11-24,1692.968436175856
1999-11-25,1690.1594977557313
1999-11-26,1720.3467072243684
1999-11-29,1715.568533674337
1999-11-30,1709.6021325646573
1999-12-01,1736.732911214221
1999-12-02,1764.879337525328
1999-12-03,1771.2826975419932
1999-12-06,1749.4585739615723
1999-12-07,1760.662215114326
1999-12-08,1783.3302232728352
1999-12-09,1815.509403377429
1999-12-10,1831.7681733866436
1999-12-13,1860.095382899655
1999-12-14,1861.5322044228913
1999-12-15,1864.8905247975451
1999-12-16,1839.735549635346
1999-12-17,1890.244860624288
1999-12-20,1958.9695832821262
1999-12-21,1944.304556150451
1999-12-22,1948.6998491276445
1999-12-23,1925.1953660850907
1999-12-24,1929.31633002848
1999-12-27,1935.1684260048328
1999-12-28,1940.9406866858108
1999-12-29,1959.6308794483382
1999-12-30,1964.3666994867974
1999-12-31,1964.3666994867974
2000-01-03,1951.2906257638597
2000-01-04,1903.0665193423415
2000-01-05,1886.6841429092474
2000-01-06,1872.4546602688813
2000-01-07,1955.9591698093805
2000-01-10,2048.9495427100915
2000-01-11,2064.4838177259103
2000-01-12,2058.0918198568725
2000-01-13,2067.520372038812
2000-01-14,2110.08741852941
2000-01-17,2154.803173646873
2000-01-18,2123.5618900213776
2000-01-19,2108.4079180075837
2000-01-20,2119.5526574955134
2000-01-21,2097.2547428803064
2000-01-24,2085.2544403731963
2000-01-25,2014.8217565693576
2000-01-26,1983.078072662574
2000-01-27,1999.1792907344131
2000-01-28,1933.8395330944538
2000-01-31,1928.8273961866853
2000-02-01,2022.6701816913483
2000-02-02,2028.281786438097
2000-02-03,2028.9066985840975
2000-02-04,1996.499711006314
2000-02-07,2045.4783835636993
2000-02-08,2037.7538798525675
2000-02-09,2036.025366961936
2000-02-10,2002.5549230354166
2000-02-11,1968.5315491275535
2000-02-14,1960.3387825881393
2000-02-15,1932.0880182047135
2000-02-16,1902.5931861109636
2000-02-17,1917.5190263890318
2000-02-18,1909.3551912524727
2000-02-21,1884.7780517929136
2000-02-22,1797.9710996939014
2000-02-23,1816.2349438456502
2000-02-24,1818.851970591058
2000-02-25,1830.3928689827321
2000-02-28,1796.3619954154062
2000-02-29,1807.6740114661366
2000-03-01,1822.242125789686
2000-03-02,1799.845824294722
2000-03-03,1750.6182100755668
2000-03-06,1763.5661183472525
2000-03-07,1784.4338691329635
2000-03-08,1783.2017876378236
2000-03-09,1766.8544462048358
2000-03-10,1767.3251684396134
2000-03-13,1688.2605349187843
2000-03-14,1734.0415068903671
2000-03-15,1697.4677974280849
2000-03-16,1720.5577684929226
2000-03-17,1756.8228078408229
2000-03-20,1744.7171321016106
2000-03-21,1744.8485953821232
2000-03-22,1794.1412973075392
2000-03-23,1795.5566821313694
2000-03-24,1816.1953941015456
2000-03-27,1830.1301624655741
2000-03-28,1800.7508819225134
2000-03-29,1814.1120513469348
2000-03-30,1757.252863168781
2000-03-31,1754.548513761088
2000-04-03,1778.2966819488452
2000-04-04,1790.973722965926
2000-04-05,1699.4136668909066
2000-04-06,1739.4014543331007
2000-04-07,1734.0535457651872
2000-04-10,1729.4513712107537
2000-04-11,1674.6728921931783
2000-04-12,1677.3548854929381
2000-04-13,1635.8996929870439
2000-04-14,1586.1715098036652
2000-04-17,1446.4707533052278
2000-04-18,1512.0935969768266
2000-04-19,1583.7313661254566
2000-04-20,1621.7336709006343
2000-04-21,1621.7336709006343
2000-04-24,1610.7130524437298
2000-04-25,1678.9096482604948
2000-04-26,1691.6253404926972
2000-04-27,1696.1982793091363
2000-04-28,1705.9070272448646
2000-05-01,1708.8015847154015
2000-05-02,1701.5392208736616
2000-05-03,1725.9067394421716
2000-05-04,1697.9393247706005
2000-05-05,1668.716300218273
2000-05-08,1667.9620714966634
2000-05-09,1656.0602530685633
2000-05-10,1633.7566869014292
2000-05-11,1672.2376730998365
2000-05-12,1632.2654615095807
2000-05-15,1621.6562753883995
2000-05-16,1648.7974689685752
2000-05-17,1652.0686280009345
2000-05-18,1620.4259841053681
2000-05-19,1579.7348287439922
2000-05-22,1560.1702430809767
2000-05-23,1561.5671361712655
2000-05-24,1537.1201671194765
2000-05-25,1576.7853210208523
2000-05-26,1544.8426799610818
2000-05-29,1578.4157022126394
2000-05-30,1599.0417997077166
2000-05-31,1632.6227080134531
2000-06-01,1618.8705928395
2000-06-02,1636.65428703922
2000-06-05,1636.35962783571
2000-06-06,1629.4538474120632
2000-06-07,1641.9259872574905
2000-06-08,1636.8716391481723
2000-06-09,1665.311531135906
2000-06-12,1674.430187454743
2000-06-13,1655.2173127868361
2000-06-14,1663.3480234561016
2000-06-15,1672.1776833624292
2000-06-16,1679.4420529983997
2000-06-19,1665.4168903691848
2000-06-20,1672.5957341361047
2000-06-21,1660.9060302718642
2000-06-22,1664.0960390687237
2000-06-23,1669.8088990242175
2000-06-26,1687.1717271643417
2000-06-27,1697.9680222239667
2000-06-28,1690.443362820719
2000-06-29,1666.8111499754325
2000-06-30,1676.4027930909976
2000-07-03,1680.737512426321
2000-07-04,1698.6473838885568
2000-07-05,1692.882151002391
2000-07-06,1666.1371375781698
2000-07-07,1672.5902571415238
2000-07-10,1676.2842064549077
2000-07-11,1674.5716806319367
2000-07-12,1703.338633341171
2000-07-13,1726.1339931639004
2000-07-14,1735.7483043839347
2000-07-17,1734.8969324424186
2000-07-18,1722.9558335136937
2000-07-19,1733.8598412013973
2000-07-20,1729.108797624716
2000-07-21,1719.0135727899255
2000-07-24,1707.3939089524813
2000-07-25,1688.3497687365493
2000-07-26,1687.1388901327973
2000-07-27,1695.0855828503838
2000-07-28,1697.257627521109
2000-07-31,1695.1773485648932
2000-08-01,1699.4302895871972
2000-08-02,1731.2761313533429
2000-08-03,1748.6611101526819
2000-08-04,1756.1802654559688
2000-08-07,1762.5199215406767
2000-08-08,1778.1607765738506
2000-08-09,1777.9921872759787
2000-08-10,1800.0262755035683
2000-08-11,1817.436629917034
2000-08-14,1846.2162811281976
2000-08-15,1820.0565882521328
2000-08-16,1836.8847787522748
2000-08-17,1821.8505710978307
2000-08-18,1830.6146081337029
2000-08-21,1858.96817257849
2000-08-22,1886.0592728593708
2000-08-23,1889.9276897833258
2000-08-24,1882.36365195021
2000-08-25,1883.0103719185659
2000-08-28,1891.7806930427198
2000-08-29,1912.3692350353708
2000-08-30,1915.6292524233415
2000-08-31,1950.8001570344936
2000-09-01,1936.0099336780288
2000-09-04,1961.3123909744968
2000-09-05,1950.2185537061669
2000-09-06,1950.9057554971814
2000-09-07,1944.0063738337335
2000-09-08,1951.1525860484765
2000-09-11,1944.7201980722837
2000-09-12,1922.8917732375742
2000-09-13,1935.2713669201557
2000-09-14,1937.0185985242613
2000-09-15,1904.0653915584537
2000-09-18,1895.6670164128182
2000-09-19,1866.732479362732
2000-09-20,1859.2898215269363
2000-09-21,1816.5813191105017
2000-09-22,1774.3958422187204
2000-09-25,1791.6896828372205
2000-09-26,1803.572408965384
2000-09-27,1814.7698179394185
2000-09-28,1824.2139648721304
2000-09-29,1843.0180798737426
2000-10-02,1864.6842941956909
2000-10-03,1865.7864426871545
2000-10-04,1857.1052065272324
2000-10-05,1833.8699132035592
2000-10-06,1827.7984754438585
2000-10-09,1812.1360742605968
2000-10-10,1793.740851455624
2000-10-11,1753.0786297490572
2000-10-12,1749.1190063882177
2000-10-13,1747.1599004432437
2000-10-16,1773.6594315413922
2000-10-17,1743.7370915578563
2000-10-18,1658.284761982736
2000-10-19,1733.1246692285229
2000-10-20,1757.6440920417651
2000-10-23,1764.448785058848
2000-10-24,1750.221459922299
2000-10-25,1728.228628595698
2000-10-26,1710.055032454272
2000-10-27,1693.6753634180182
2000-10-30,1702.3870582771165
2000-10-31,1740.4419518999757
2000-11-01,1773.9363843964886
2000-11-02,1812.0772887341989
2000-11-03,1788.268433369442
2000-11-06,1784.0875516321819
2000-11-07,1775.326177670949
2000-11-08,1773.5149277444184
2000-11-09,1739.9624136291047
2000-11-10,1739.5467884722732
2000-11-13,1708.8922564261316
2000-11-14,1742.8489419206521
2000-11-15,1733.3151091242732
2000-11-16,1724.9197567858619
2000-11-17,1715.1767366385207
2000-11-20,1701.526545124942
2000-11-21,1712.2710797067193
2000-11-22,1697.1463449531518
2000-11-23,1682.667743782636
2000-11-24,1691.3163483312612
2000-11-27,1709.8220024839545
2000-11-28,1698.8149592948448
2000-11-29,1698.0862866252724
2000-11-30,1629.8624842117379
2000-12-01,1640.7817432003033
2000-12-04,1639.4586341525167
2000-12-05,1647.9337497653084
2000-12-06,1706.2976830811645
2000-12-07,1672.4356388159006
2000-12-08,1699.2850330908561
2000-12-11,1742.7992557229238
2000-12-12,1719.5045247799465
2000-12-13,1708.6534816604787
2000-12-14,1683.128318950168
2000-12-15,1665.2058844881183
2000-12-18,1695.5634338897203
2000-12-19,1701.5183993170776
2000-12-20,1692.874639961576
2000-12-21,1675.7655988929191
2000-12-22,1721.1635662943459
2000-12-25,1721.1635662943459
2000-12-26,1713.4252755452433
2000-12-27,1729.2342061798156
2000-12-28,1739.3585514721758
2000-12-29,1699.4096302174758
2001-01-01,1699.4096302174758
2001-01-02,1677.5369259067136
2001-01-03,1668.8126371060678
2001-01-04,1725.1526018347997
2001-01-05,1711.4600388585632
2001-01-08,1710.3138709992877
2001-01-09,1702.800606344353
2001-01-10,1670.9022938968865
2001-01-11,1689.9593622165273
2001-01-12,1704.6636567788946
2001-01-15,1733.296114607812
2001-01-16,1721.305818496911
2001-01-17,1741.8156353764277
2001-01-18,1711.3516414727671
2001-01-19,1728.6186637553012
2001-01-22,1711.683038513897
2001-01-23,1718.32164871947
2001-01-24,1752.6625688196832
2001-01-25,1771.1333038962719
2001-01-26,1774.0723092770843
2001-01-29,1800.9057229215064
2001-01-30,1814.5253805134919
2001-01-31,1820.063895377317
2001-02-01,1845.540704744949
2001-02-02,1847.7015818703221
2001-02-05,1830.720621841664
2001-02-06,1853.293415268387
2001-02-07,1818.6532845866966
2001-02-08,1819.0892187304764
2001-02-09,1824.82432385037
2001-02-12,1846.21064951195
2001-02-13,1860.2936998319524
2001-02-14,1852.6190490789895
2001-02-15,1898.5106269497762
2001-02-16,1871.4544036342904
2001-02-19,1896.9008150673392
2001-02-20,1913.3276679739797
2001-02-21,1884.5459317001075
2001-02-22,1875.9895368978994
2001-02-23,1852.134615971674
2001-02-26,1881.0078358721196
2001-02-27,1894.4571255241544
2001-02-28,1872.4642300534188
2001-03-01,1853.696209388944
2001-03-02,1840.6047587029118
2001-03-05,1864.71259119491
2001-03-06,1860.0277686547395
2001-03-07,1869.4833738173165
2001-03-08,1886.864432981598
2001-03-09,1875.4874510382028
2001-03-12,1863.7938883061533
2001-03-13,1867.981915238872
2001-03-14,1821.3427436193363
2001-03-15,1821.6819045448156
2001-03-16,1798.1692111447596
2001-03-19,1788.6543196542802
2001-03-20,1796.334615618157
2001-03-21,1805.1406412094238
2001-03-22,1788.5063219483652
2001-03-23,1800.925658168072
2001-03-26,1833.0143835161923
2001-03-27,1822.9227655782454
2001-03-28,1817.1257905651287
2001-03-29,1820.130098501701
2001-03-30,1766.3529609594225
2001-04-02,1740.2681678729707
2001-04-03,1691.976417383785
2001-04-04,1684.521695471374
2001-04-05,1730.7918682664954
2001-04-06,1707.153022604698
2001-04-09,1723.8510371210782
2001-04-10,1773.1534529882822
2001-04-11,1831.739767464573
2001-04-12,1825.5688576336236
2001-04-13,1825.5688576336236
2001-04-16,1840.3237971781327
2001-04-17,1829.3980086282904
2001-04-18,1875.6733227616576
2001-04-19,1852.6004467197317
2001-04-20,1816.3157316928828
2001-04-23,1813.4762054094667
2001-04-24,1837.9977368016632
2001-04-25,1839.1288323028868
2001-04-26,1851.709236999421
2001-04-27,1883.2119530772202
2001-04-30,1929.1595901282801
2001-05-01,1920.9034904479945
2001-05-02,1908.1649379973978
2001-05-03,1879.990852958476
2001-05-04,1892.7817327439996
2001-05-07,1923.2026482299232
2001-05-08,1933.7841242664445
2001-05-09,1956.3517076421838
2001-05-10,1977.9311816806546
2001-05-11,1975.619786071477
2001-05-14,1966.2361964212614
2001-05-15,1958.4980005445339
2001-05-16,1968.6381103598962
2001-05-17,2011.4655562088938
2001-05-18,2024.285494840547
2001-05-21,2058.0558594441686
2001-05-22,2067.517028231326
2001-05-23,2060.0251022130324
2001-05-24,2073.4975058007917
2001-05-25,2065.7330734949137
2001-05-28,2073.0178500556913
2001-05-29,2078.5178435267603
2001-05-30,2081.830538757798
2001-05-31,2114.362557177215
2001-06-01,2081.4045885151054
2001-06-04,2090.720091975485
2001-06-05,2091.7344205538884
2001-06-06,2070.944044182006
2001-06-07,2058.3515106554814
2001-06-08,2062.3623156408125
2001-06-11,2075.5602960135334
2001-06-12,2054.140390018348
2001-06-13,2059.5323711245337
2001-06-14,2037.7950002194134
2001-06-15,2018.4498359680035
2001-06-18,2012.293595716121
2001-06-19,2057.614848260255
2001-06-20,2042.4570636034919
2001-06-21,2060.89563357242
2001-06-22,2063.7121072351747
2001-06-25,2075.9218507534556
2001-06-26,2061.9291556764033
2001-06-27,2067.4213844856035
2001-06-28,2083.043440102863
2001-06-29,2088.2915819281866
2001-07-02,2109.2143898189074
2001-07-03,2075.982499867958
2001-07-04,2031.2564268426465
2001-07-05,2006.9244201409804
2001-07-06,1971.0543522168025
2001-07-09,1957.1653490942635
2001-07-10,1947.9914685440006
2001-07-11,1928.7435477677493
2001-07-12,1968.0678269143968
2001-07-13,1988.7489330840378
2001-07-16,1984.7470678556251
2001-07-17,1947.3439405058054
2001-07-18,1881.3030225707328
2001-07-19,1896.1291004451384
2001-07-20,1869.741907437876
2001-07-23,1890.2498981895928
2001-07-24,1862.1674999509987
2001-07-25,1821.6184169892433
2001-07-26,1828.9057520139077
2001-07-27,1844.9096714180982
2001-07-30,1853.212543568902
2001-07-31,1844.135096885837
2001-08-01,1868.6528464264418
2001-08-02,1911.802021177348
2001-08-03,1885.5357259871191
2001-08-06,1870.7331888214098
2001-08-07,1847.1683268686393
2001-08-08,1819.7692299592884
2001-08-09,1799.667204693332
2001-08-10,1788.9271548420854
2001-08-13,1787.1384441050768
2001-08-14,1806.8809990847865
2001-08-15,1795.6924955652626
2001-08-16,1799.2948196385273
2001-08-17,1785.312918983712
2001-08-20,1776.401131700963
2001-08-21,1767.999078433851
2001-08-22,1783.375183661723
2001-08-23,1812.9382696314437
2001-08-24,1833.626748814319
2001-08-27,1869.988320690005
2001-08-28,1875.2609021313879
2001-08-29,1871.5545882757356
2001-08-30,1854.1162260025021
2001-08-31,1849.2627991550821
2001-09-03,1826.3007615820354
2001-09-04,1863.360822841736
2001-09-05,1868.76243572387
2001-09-06,1840.3571064436453
2001-09-07,1798.044008244947
2001-09-10,1784.42562857428
2001-09-11,1702.624948007253
2001-09-12,1634.52607221442
2001-09-13,1668.5356250120342
2001-09-14,1611.4865422001735
2001-09-17,1574.1277879841093
2001-09-18,1559.116679817602
2001-09-19,1556.7010088108593
2001-09-20,1488.9054073820773
2001-09-21,1448.1625955748655
2001-09-24,1452.8214080142059
2001-09-25,1523.528394180969
2001-09-26,1535.4499713367352
2001-09-27,1528.0559543405902
2001-09-28,1572.9376717440118
2001-10-01,1559.8906902061094
2001-10-02,1549.3149547051178
2001-10-03,1529.2411867829917
2001-10-04,1604.6518900979677
2001-10-05,1595.4757928269962
2001-10-08,1603.987624856755
2001-10-09,1596.7336945857724
2001-10-10,1602.8807168319443
2001-10-11,1662.5627779123056
2001-10-12,1654.8063707667975
2001-10-15,1657.9233884110329
2001-10-16,1643.724022703934
2001-10-17,1649.4929005129616
2001-10-18,1636.8566403953296
2001-10-19,1649.3022969496346
2001-10-22,1634.0033393736283
2001-10-23,1644.474253427142
2001-10-24,1651.9405839650963
2001-10-25,1646.8742821475407
2001-10-26,1654.5498380294184
2001-10-29,1649.1703609512988
2001-10-30,1604.3165342576524
2001-10-31,1620.250196290167
2001-11-01,1611.3235865498534
2001-11-02,1629.1497360102996
2001-11-05,1658.093435021213
2001-11-06,1642.0705862205239
2001-11-07,1628.102915306667
2001-11-08,1644.3617259769178
2001-11-09,1631.078650584226
2001-11-12,1633.3889386643689
2001-11-13,1686.3647174977664
2001-11-14,1728.485443337387
2001-11-15,1776.1881529833026
2001-11-16,1748.664423635012
2001-11-19,1769.4933992897406
2001-11-20,1754.178941060349
2001-11-21,1743.992543199931
2001-11-22,1718.7521829862362
2001-11-23,1730.0290380589151
2001-11-26,1753.943492780759
2001-11-27,1732.1270062205817
2001-11-28,1729.9950851105878
2001-11-29,1679.2068649445955
2001-11-30,1669.5595169426122
2001-12-03,1675.5969481315358
2001-12-04,1667.4294698460053
2001-12-05,1674.9059646906783
2001-12-06,1692.5495008029743
2001-12-07,1653.3711996011205
2001-12-10,1682.4820858673595
2001-12-11,1627.606182382803
2001-12-12,1597.5381758635463
2001-12-13,1555.617612546187
2001-12-14,1535.691098436899
2001-12-17,1581.0124990867948
2001-12-18,1558.4962589874212
2001-12-19,1533.0087794057442
2001-12-20,1472.0226681524607
2001-12-21,1545.9776973239707
2001-12-24,1592.7041887087428
2001-12-25,1592.7041887087428
2001-12-26,1599.351761412069
2001-12-27,1596.5021198171758
2001-12-28,1607.2419025716804
2001-12-31,1597.4676393004413
2002-01-01,1597.4676393004413
2002-01-02,1567.8012973358611
2002-01-03,1576.193879901498
2002-01-04,1646.8816664851815
2002-01-07,1700.2770009032229
2002-01-08,1734.2417635620411
2002-01-09,1760.6705155588656
2002-01-10,1745.5464272916474
2002-01-11,1764.407490885634
2002-01-14,1713.7260413808808
2002-01-15,1688.4994696050046
2002-01-16,1670.865610142236
2002-01-17,1688.3940722634718
2002-01-18,1670.982724632856
2002-01-21,1656.9289662866156
2002-01-22,1653.5512334356417
2002-01-23,1672.474591443253
2002-01-24,1704.190691662351
2002-01-25,1701.3375536342498
2002-01-28,1705.0190290450769
2002-01-29,1706.7201181049568
2002-01-30,1673.0916383222366
2002-01-31,1706.003959404421
2002-02-01,1721.9873602005907
2002-02-04,1713.2677802829742
2002-02-05,1708.966032422996
2002-02-06,1750.1067745140922
2002-02-07,1740.8539158429455
2002-02-08,1737.933427768789
2002-02-11,1721.3438536133326
2002-02-12,1755.3191939731419
2002-02-13,1769.4239450762773
2002-02-14,1807.9807586054453
2002-02-15,1805.7069863405789
2002-02-18,1784.4848443256187
2002-02-19,1757.0111361763604
2002-02-20,1748.8140666221484
2002-02-21,1716.9503127478583
2002-02-22,1714.2473761353667
2002-02-25,1752.2953575290533
2002-02-26,1784.3258922600119
2002-02-27,1805.895840562862
2002-02-28,1768.3236800293596
2002-03-01,1777.4328218027922
2002-03-04,1835.4467881873172
2002-03-05,1844.9537775524934
2002-03-06,1817.2567784606022
2002-03-07,1771.8556498008782
2002-03-08,1759.0502598905684
2002-03-11,1788.4364872572087
2002-03-12,1759.9530384800548
2002-03-13,1743.7813567565177
2002-03-14,1723.1005603012945
2002-03-15,1706.414169416838
2002-03-18,1726.9619476173682
2002-03-19,1749.5611503015054
2002-03-20,1732.9687728514089
2002-03-21,1762.38891762967
2002-03-22,1758.4018602781061
2002-03-25,1741.9085062810432
2002-03-26,1745.1283588074596
2002-03-27,1754.2542331655438
2002-03-28,1759.1308290292136
2002-03-29,1759.1308290292136
2002-04-01,1745.5985496204848
2002-04-02,1806.1557483554225
2002-04-03,1822.4794695297883
2002-04-04,1818.2153700822669
2002-04-05,1857.736779693726
2002-04-08,1842.6163996289592
2002-04-09,1837.3296461876616
2002-04-10,1840.2780195041057
2002-04-11,1819.8665561297603
2002-04-12,1815.7066125194508
2002-04-15,1824.2241681475157
2002-04-16,1852.8763003317567
2002-04-17,1872.6578175381424
2002-04-18,1860.7694989118536
2002-04-19,1875.200808495966
2002-04-22,1887.5756844221328
2002-04-23,1873.5716090172898
2002-04-24,1855.203843822621
2002-04-25,1861.842084861782
2002-04-26,1871.635480973119
2002-04-29,1874.0482765623708
2002-04-30,1870.7619121607268
2002-05-01,1869.6664937353526
2002-05-02,1882.4889538677096
2002-05-03,1910.4228652085392
2002-05-06,1936.2659107301151
2002-05-07,1980.6937594953426
2002-05-08,2015.3731917227972
2002-05-09,2012.9139558825482
2002-05-10,2017.7510456823022
2002-05-13,2026.1538407896787
2002-05-14,2074.5578530246444
2002-05-15,2036.156032739338
2002-05-16,2034.3131747341222
2002-05-17,2015.8258514997733
2002-05-20,2014.4227657976267
2002-05-21,2029.5927109911613
