Date,BRAZIL VALUE WEIGHTED
1999-08-09,1095.4743941224788
1999-08-10,1076.7549779027918
1999-08-11,1104.5934454325725
1999-08-12,1088.9160101692148
1999-08-13,1114.1833770189892
1999-08-16,1108.0239370144757
1999-08-17,1094.0743414325912
1999-08-18,1050.020818973821
1999-08-19,1038.0800813623814
1999-08-20,1071.3105015546905
1999-08-23,1084.3767529185775
1999-08-24,1073.816676989749
1999-08-25,1100.9929558594258
1999-08-26,1090.4515487987026
1999-08-27,1096.2942184922304
1999-08-30,1104.2645128721676
1999-08-31,1092.80392253806
1999-09-01,1113.794650133959
1999-09-02,1119.5281224715534
1999-09-03,1144.874112234127
1999-09-06,1150.7175507627485
1999-09-07,1148.8169743729272
1999-09-08,1161.1308099615096
1999-09-09,1195.479661826541
1999-09-10,1207.351777399232
1999-09-13,1217.6919781468828
1999-09-14,1229.283042981334
1999-09-15,1213.3335630681622
1999-09-16,1193.2052448886345
1999-09-17,1207.1664859699526
1999-09-20,1238.9103700278158
1999-09-21,1211.138097661471
1999-09-22,1215.910373887865
1999-09-23,1196.565358956793
1999-09-24,1209.5686526209843
1999-09-27,1212.7892784816565
1999-09-28,1190.3575227415831
1999-09-29,1183.649547016881
1999-09-30,1142.9268541190672
1999-10-01,1116.897453500777
1999-10-04,1129.2446871626094
1999-10-05,1108.4584664953984
1999-10-06,1138.1451840776542
1999-10-07,1145.4867062033543
1999-10-08,1165.1750636289908
1999-10-11,1171.845647038596
1999-10-12,1162.0702546059413
1999-10-13,1132.5911029932665
1999-10-14,1129.9987878886461
1999-10-15,1098.126117193665
1999-10-18,1077.6171677204206
1999-10-19,1087.6791012313226
1999-10-20,1114.9906634418815
1999-10-21,1110.6092357186062
1999-10-22,1156.5229830180356
1999-10-25,1151.5039420296891
1999-10-26,1159.9651700944823
1999-10-27,1181.6137095124855
1999-10-28,1199.4052515055657
1999-10-29,1216.3274456603383
1999-11-01,1227.4041532659958
1999-11-02,1227.4041532659958
1999-11-03,1269.033257265176
1999-11-04,1316.3613642130435
1999-11-05,1356.2077140021834
1999-11-08,1373.6486459820144
1999-11-09,1362.104417508912
1999-11-10,1375.0892511697168
1999-11-11,1374.259933486574
1999-11-12,1382.0339551546979
1999-11-15,1383.7101230525714
1999-11-16,1390.3972793674548
1999-11-17,1353.796780996273
1999-11-18,1387.8302303003597
1999-11-19,1434.770300751477
1999-11-22,1417.1819910877703
1999-11-23,1436.4702759989343
1999-11-24,1432.8672071500353
1999-11-25,1454.587433773121
1999-11-26,1503.3102595682524
1999-11-29,1516.0889897500454
1999-11-30,1522.3765785619892
1999-12-01,1518.3204054098644
1999-12-02,1584.175206466884
1999-12-03,1604.3150735091974
1999-12-06,1560.9755219879407
1999-12-07,1556.9907052558535
1999-12-08,1548.2373761774509
1999-12-09,1559.0548826466015
1999-12-10,1591.884160807857
1999-12-13,1603.806359160814
1999-12-14,1590.0454435661359
1999-12-15,1559.3115302621304
1999-12-16,1571.5911464061198
1999-12-17,1638.4340544614893
1999-12-20,1689.4079449176108
1999-12-21,1723.0730724949876
1999-12-22,1748.1040594484452
1999-12-23,1731.083213059334
1999-12-24,1731.083213059334
1999-12-27,1737.455192376423
1999-12-28,1768.837534365457
1999-12-29,1844.007116291754
1999-12-30,1890.9751078140373
1999-12-31,1890.9751078140373
2000-01-03,1858.223395704207
2000-01-04,1713.3493258328747
2000-01-05,1753.278615617914
2000-01-06,1741.543752319308
2000-01-07,1791.0768691721316
2000-01-10,1871.497385986382
2000-01-11,1810.8548351133015
2000-01-12,1810.2382393904422
2000-01-13,1862.8007313196547
2000-01-14,1923.7205630441383
2000-01-17,1981.0122650968158
2000-01-18,1970.28314611268
2000-01-19,1932.5802835030552
2000-01-20,1919.547451520888
2000-01-21,1900.2413233129575
2000-01-24,1917.3728814854016
2000-01-25,1904.6299641491453
2000-01-26,1924.7082935502685
2000-01-27,1936.9725745077951
2000-01-28,1889.4847016236151
2000-01-31,1851.592310480148
2000-02-01,1869.4261599453635
2000-02-02,1894.6421323483144
2000-02-03,1943.4882975277258
2000-02-04,2005.7200771099265
2000-02-07,2009.9753407678788
2000-02-08,2046.7679434415413
2000-02-09,2005.6768077224315
2000-02-10,2021.5384594416726
2000-02-11,1969.257421006863
2000-02-14,1929.0890537783348
2000-02-15,1921.4980230356834
2000-02-16,1942.9617664152624
2000-02-17,1941.5723730454197
2000-02-18,1900.6992750928146
2000-02-21,1918.781027623068
2000-02-22,1849.0868409326918
2000-02-23,1876.5436341800105
2000-02-24,1894.8421952787262
2000-02-25,1921.282885328488
2000-02-28,1914.6024054239424
2000-02-29,1927.6474263224436
2000-03-01,1941.7091504569212
2000-03-02,1945.6899920229994
2000-03-03,2016.2198779011626
2000-03-06,2016.6907785017577
2000-03-07,2025.27491521379
2000-03-08,1998.2299457370427
2000-03-09,2011.7777829055985
2000-03-10,1992.8979904789423
2000-03-13,1930.0200899853667
2000-03-14,1914.6402909239573
2000-03-15,1901.2389502609672
2000-03-16,1931.4381380840114
2000-03-17,1921.4320247213873
2000-03-20,1910.9250183180177
2000-03-21,1964.1645791963888
2000-03-22,1990.8854154625078
2000-03-23,1991.572448363312
2000-03-24,1999.4824845173243
2000-03-27,2022.9048430392215
2000-03-28,1982.9945763933874
2000-03-29,1984.6145068187307
2000-03-30,1943.396731984478
2000-03-31,1984.8984431845977
2000-04-03,1944.6963496352791
2000-04-04,1905.839933996439
2000-04-05,1871.9879383987434
2000-04-06,1910.4604047684425
2000-04-07,1945.4377041983375
2000-04-10,1890.8233656455877
2000-04-11,1855.3357742449577
2000-04-12,1840.4021040039754
2000-04-13,1744.6248419100198
2000-04-14,1645.9839342203109
2000-04-17,1643.017575411515
2000-04-18,1718.5960726460812
2000-04-19,1668.07401882399
2000-04-20,1708.3307823476623
2000-04-21,1708.3307823476623
2000-04-24,1658.0048278975428
2000-04-25,1735.403121689293
2000-04-26,1735.972623495092
2000-04-27,1754.5748452717733
2000-04-28,1808.6777410105783
2000-05-01,1814.3522583618335
2000-05-02,1837.6388547855165
2000-05-03,1816.784122271274
2000-05-04,1816.0419327594989
2000-05-05,1846.1630567831257
2000-05-08,1801.7161025460746
2000-05-09,1758.184555658954
2000-05-10,1717.822169475115
2000-05-11,1743.7632820004317
2000-05-12,1730.6563378509843
2000-05-15,1783.7802376763489
2000-05-16,1843.740369305821
2000-05-17,1810.5834757298078
2000-05-18,1773.969055717015
2000-05-19,1736.7053092109604
2000-05-22,1657.266793707273
2000-05-23,1615.5227762074046
2000-05-24,1686.2292017855355
2000-05-25,1688.0578097318464
2000-05-26,1703.8419033904177
2000-05-29,1721.035064125648
2000-05-30,1776.3153934893794
2000-05-31,1761.6018007395496
2000-06-01,1803.4274400437982
2000-06-02,1853.8200653404003
2000-06-05,1857.734316409761
2000-06-06,1807.0878492644893
2000-06-07,1860.839374617603
2000-06-08,1881.418093603169
2000-06-09,1884.654925140235
2000-06-12,1856.4804541566248
2000-06-13,1863.0919344502374
2000-06-14,1871.2662009329429
2000-06-15,1908.0073077412808
2000-06-16,1905.7725190415829
2000-06-19,1960.7822993859959
2000-06-20,1968.5455875968794
2000-06-21,2030.1693570067894
2000-06-22,2044.6481847165621
2000-06-23,2005.610979568001
2000-06-26,1976.5637716073425
2000-06-27,1959.495819037407
2000-06-28,1974.747604444597
2000-06-29,1932.1309109370359
2000-06-30,1949.1749382853557
2000-07-03,1994.0336457909218
2000-07-04,2044.957341929968
2000-07-05,2025.3312558532868
2000-07-06,2056.8802802968617
2000-07-07,2111.5624175722305
2000-07-10,2100.6508239939844
2000-07-11,2024.0729268335301
2000-07-12,2047.998153976427
2000-07-13,1995.9718205176189
2000-07-14,2040.3517678687663
2000-07-17,2110.944214637679
2000-07-18,2120.5933913719414
2000-07-19,2089.0738656822155
2000-07-20,2123.7153732639126
2000-07-21,2123.482602235873
2000-07-24,2140.1200176119796
2000-07-25,2091.199061291756
2000-07-26,2091.799863331382
2000-07-27,2101.6296747908887
2000-07-28,2084.074536336848
2000-07-31,2082.164062062969
2000-08-01,2015.3923732060314
2000-08-02,2032.4216907752216
2000-08-03,2092.9854045270627
2000-08-04,2107.4340921060275
2000-08-07,2125.8680177724973
2000-08-08,2121.574024999517
2000-08-09,2093.8213777180254
2000-08-10,2094.205287182123
2000-08-11,2177.413713870882
2000-08-14,2225.601210022773
2000-08-15,2195.9972893842482
2000-08-16,2136.430209121181
2000-08-17,2155.376275345891
2000-08-18,2107.5712071738585
2000-08-21,2096.7976115111433
2000-08-22,2124.05601461591
2000-08-23,2150.8470960405407
2000-08-24,2108.3903413219678
2000-08-25,2140.983690248386
2000-08-28,2124.0834026895213
2000-08-29,2104.1121954571518
2000-08-30,2126.23598051238
2000-08-31,2139.340921967549
2000-09-01,2154.353737711577
2000-09-04,2156.0748951865307
2000-09-05,2180.9394197388265
2000-09-06,2242.3027702251534
2000-09-07,2261.822749586508
2000-09-08,2256.575207625123
2000-09-11,2272.0042527270602
2000-09-12,2236.388507044164
2000-09-13,2226.019321095065
2000-09-14,2208.4527567965215
2000-09-15,2169.76715993856
2000-09-18,2099.44102989656
2000-09-19,2127.7677689115053
2000-09-20,2124.674032769746
2000-09-21,2115.0655989031197
2000-09-22,2066.250815459573
2000-09-25,2098.236590657734
2000-09-26,2062.978425813499
2000-09-27,2023.3478158684234
2000-09-28,2049.1923776535514
2000-09-29,2056.080742632388
2000-10-02,2015.5997967270614
2000-10-03,2053.287470918818
2000-10-04,2079.2905388766712
2000-10-05,2137.007855245126
2000-10-06,2093.4299978973063
2000-10-09,2075.131740583999
2000-10-10,2071.303878947212
2000-10-11,2037.041623859735
2000-10-12,2062.421519386515
2000-10-13,2044.458667094477
2000-10-16,2076.31412613934
2000-10-17,2038.0047062503047
2000-10-18,1974.6568402241915
2000-10-19,2030.575864179177
2000-10-20,1989.7278355664039
2000-10-23,1916.9304412400302
2000-10-24,1880.1270558781123
2000-10-25,1852.4146287705537
2000-10-26,1906.5469532461148
2000-10-27,1944.2830847058883
2000-10-30,1972.184160728376
2000-10-31,1980.1288920979755
2000-11-01,1953.7253484565242
2000-11-02,1939.9233676435065
2000-11-03,1902.9650603450127
2000-11-06,1927.048065929453
2000-11-07,1933.9776278135782
2000-11-08,1919.8680961253401
2000-11-09,1886.4645771555702
2000-11-10,1899.342327706273
2000-11-13,1878.872799180469
2000-11-14,1897.2816259226686
2000-11-15,1885.567284716775
2000-11-16,1887.8323054751415
2000-11-17,1854.1500749895263
2000-11-20,1913.7609434802146
2000-11-21,1989.2340451410823
2000-11-22,1962.8429344989804
2000-11-23,1924.6267963961577
2000-11-24,1925.6432391852359
2000-11-27,1854.6767324906807
2000-11-28,1809.8466764221616
2000-11-29,1817.947037463691
2000-11-30,1746.570514995087
2000-12-01,1739.221559265618
2000-12-04,1714.4666346411425
2000-12-05,1817.9305938527832
2000-12-06,1798.7840439861538
2000-12-07,1834.79591419609
2000-12-08,1893.9904043364618
2000-12-11,1938.9994916916096
2000-12-12,1912.6509309449314
2000-12-13,1965.5897267242044
2000-12-14,1925.558773241872
2000-12-15,1878.6605385399926
2000-12-18,1902.6325466683754
2000-12-19,1932.7546281659215
2000-12-20,1833.302412612598
2000-12-21,1805.0584248105772
2000-12-22,1791.7712986230383
2000-12-25,1791.7712986230383
2000-12-26,1778.7995496559615
2000-12-27,1819.94498427287
2000-12-28,1864.9847339295593
2000-12-29,1844.0493664575172
2001-01-01,1844.0493664575172
2001-01-02,1850.451384452143
2001-01-03,1977.3400273684658
2001-01-04,1987.1375004656988
2001-01-05,1928.947251572301
2001-01-08,1944.464016275696
2001-01-09,2024.8403492726318
2001-01-10,2010.950890798627
2001-01-11,2002.4378146144002
2001-01-12,2005.866463466138
2001-01-15,2038.3060081422786
2001-01-16,2018.5598213159758
2001-01-17,2079.3971257439844
2001-01-18,2096.086647596891
2001-01-19,2116.0755033084556
2001-01-22,2108.1792698305226
2001-01-23,2149.179431070383
2001-01-24,2169.051742167897
2001-01-25,2160.557749948176
2001-01-26,2182.636441241215
2001-01-29,2193.073331313719
2001-01-30,2162.9814255295782
2001-01-31,2154.013998736736
2001-02-01,2051.6484939531933
2001-02-02,2042.600906657057
2001-02-05,2005.9729179832088
2001-02-06,2055.345063443717
2001-02-07,2024.8844627760689
2001-02-08,2115.2259250724564
2001-02-09,2089.572976619312
2001-02-12,2077.8950223595916
2001-02-13,2123.778433641275
2001-02-14,2135.136516518819
2001-02-15,2162.490224040058
2001-02-16,2024.3589288742571
2001-02-19,1982.2711795442003
2001-02-20,1993.740493933505
2001-02-21,1940.1346352069002
2001-02-22,1966.2073550629982
2001-02-23,1977.4467448238788
2001-02-26,1990.0862057365903
2001-02-27,1966.7112029704833
2001-02-28,1947.0501002711758
2001-03-01,1972.706846395848
2001-03-02,1997.6219683869526
2001-03-05,2009.3747826549609
2001-03-06,1986.2330235708434
2001-03-07,1977.5332390118103
2001-03-08,1997.3692228994596
2001-03-09,1989.5595260595496
2001-03-12,1932.699509654312
2001-03-13,1955.0256959311437
2001-03-14,1905.552682203821
2001-03-15,1882.2226938592974
2001-03-16,1879.2733159869092
2001-03-19,1798.7919727810138
2001-03-20,1864.8292845437138
2001-03-21,1886.4111096842694
2001-03-22,1775.1790542600581
2001-03-23,1776.1722027861076
2001-03-26,1837.2228524929637
2001-03-27,1858.7742299106126
2001-03-28,1866.7525411357092
2001-03-29,1831.1836130175777
2001-03-30,1834.9884496761347
2001-04-02,1806.7210239310077
2001-04-03,1747.1458962401882
2001-04-04,1737.0261275388657
2001-04-05,1799.479872860051
2001-04-06,1806.5812890884338
2001-04-09,1823.840800239393
2001-04-10,1893.765955395353
2001-04-11,1854.4528091614702
2001-04-12,1836.2169652861303
2001-04-13,1836.2169652861303
2001-04-16,1790.004703913401
2001-04-17,1784.2971269870284
2001-04-18,1873.36264127627
2001-04-19,1773.8398962930587
2001-04-20,1638.777777120417
2001-04-23,1646.5329082710978
2001-04-24,1685.5278948144987
2001-04-25,1672.861345256057
2001-04-26,1743.6365130877784
2001-04-27,1808.837889434586
2001-04-30,1858.329756017424
2001-05-01,1832.9960039438058
2001-05-02,1809.6400323661017
2001-05-03,1801.219980698456
2001-05-04,1814.1724283993478
2001-05-07,1813.7394842711103
2001-05-08,1784.4991834241555
2001-05-09,1772.9322111636523
2001-05-10,1787.569158424112
2001-05-11,1739.4441761357168
2001-05-14,1694.0421574567386
2001-05-15,1677.7055775226274
2001-05-16,1722.6762601056168
2001-05-17,1757.6874875441529
2001-05-18,1769.690545112119
2001-05-21,1752.9264391760632
2001-05-22,1781.453497514378
2001-05-23,1747.187250147743
2001-05-24,1727.4681461488185
2001-05-25,1689.9629541539448
2001-05-28,1703.1326078023412
2001-05-29,1723.653699289609
2001-05-30,1709.7877537053694
2001-05-31,1758.9665734126477
2001-06-01,1774.1144390948637
2001-06-04,1805.8486749760339
2001-06-05,1829.8955223615237
2001-06-06,1825.0348124888385
2001-06-07,1831.8852847680707
2001-06-08,1841.6234924653145
2001-06-11,1834.7188632410325
2001-06-12,1791.2331146734755
2001-06-13,1787.8013817110339
2001-06-14,1761.999014056208
2001-06-15,1734.4458008475895
2001-06-18,1639.7454127404842
2001-06-19,1653.9114609447195
2001-06-20,1675.5490969158895
2001-06-21,1723.7990256133573
2001-06-22,1772.7340830865946
2001-06-25,1755.3088790075067
2001-06-26,1742.0316706731285
2001-06-27,1701.6215808369673
2001-06-28,1758.578702749629
2001-06-29,1775.6551385901523
2001-07-02,1759.3109606252897
2001-07-03,1711.2406316602726
2001-07-04,1651.4814048289743
2001-07-05,1657.2409254503696
2001-07-06,1588.9067904070553
2001-07-09,1613.4598126455608
2001-07-10,1537.5486962898915
2001-07-11,1524.1114165552694
2001-07-12,1564.6759726893815
2001-07-13,1571.5399547111826
2001-07-16,1519.2622671145357
2001-07-17,1595.8203154935086
2001-07-18,1580.2819400929172
2001-07-19,1549.8964274466439
2001-07-20,1587.6386904293513
2001-07-23,1643.4902397847752
2001-07-24,1605.6218230149814
2001-07-25,1573.326054050771
2001-07-26,1580.864022707152
2001-07-27,1598.8240726447555
2001-07-30,1608.6081484776869
2001-07-31,1640.513574895371
2001-08-01,1577.1870522903112
2001-08-02,1576.1700400932468
2001-08-03,1572.1276806026362
2001-08-06,1622.9614744008502
2001-08-07,1642.7089621438272
2001-08-08,1615.2944106079808
2001-08-09,1577.1207933165113
2001-08-10,1578.6175699797498
2001-08-13,1554.083337459797
2001-08-14,1556.3318905879623
2001-08-15,1541.330128752291
2001-08-16,1536.662633040139
2001-08-17,1464.5876811999642
2001-08-20,1465.5029314839828
2001-08-21,1447.0779027230567
2001-08-22,1449.469313431026
2001-08-23,1444.5108860959683
2001-08-24,1453.8941167331066
2001-08-27,1458.8316988750764
2001-08-28,1459.63533898063
2001-08-29,1477.283561428654
2001-08-30,1465.0586664894986
2001-08-31,1459.9934076009042
2001-09-03,1431.203593544248
2001-09-04,1464.3653352296799
2001-09-05,1488.160935768928
2001-09-06,1450.4478411586954
2001-09-07,1436.4360329646497
2001-09-10,1416.015470482017
2001-09-11,1278.0542056108857
2001-09-12,1291.5661564225788
2001-09-13,1164.1000913746516
2001-09-14,1147.8012715543482
2001-09-17,1233.1653873368582
2001-09-18,1232.71929650417
2001-09-19,1219.9682210567585
2001-09-20,1179.839183410639
2001-09-21,1154.8604228366667
2001-09-24,1182.4190266973849
2001-09-25,1170.238057497868
2001-09-26,1143.3131824759791
2001-09-27,1173.7315866931292
2001-09-28,1220.6290678402368
2001-10-01,1186.3337951735637
2001-10-02,1158.9168104492103
2001-10-03,1128.468546065153
2001-10-04,1136.698621269432
2001-10-05,1140.3912382979681
2001-10-08,1120.8916395456522
2001-10-09,1151.0974951803234
2001-10-10,1176.308619908737
2001-10-11,1228.7520783473944
2001-10-12,1222.4467509523352
2001-10-15,1276.178365043112
2001-10-16,1255.704839058677
2001-10-17,1288.278803837124
2001-10-18,1258.2922884090765
2001-10-19,1278.5834677143603
2001-10-22,1348.981829704375
2001-10-23,1343.7367707631797
2001-10-24,1309.668689106949
2001-10-25,1319.4736488400888
2001-10-26,1337.7404099497335
2001-10-29,1301.0905673353195
2001-10-30,1256.0018298845634
2001-10-31,1313.0986175547084
2001-11-01,1300.1858771420093
2001-11-02,1314.9531412264084
2001-11-05,1425.8133545869773
2001-11-06,1449.914638400257
2001-11-07,1446.5042788727683
2001-11-08,1473.9606407453057
2001-11-09,1485.2997535530433
2001-11-12,1448.7575189945628
2001-11-13,1524.627488570274
2001-11-14,1510.846813191664
2001-11-15,1509.6476492365275
2001-11-16,1499.9644083679195
2001-11-19,1550.4591438795544
2001-11-20,1505.5905572589743
2001-11-21,1530.515341367132
2001-11-22,1544.2642921892073
2001-11-23,1585.3157345734492
2001-11-26,1603.3173018681337
2001-11-27,1596.5169172930946
2001-11-28,1520.9697794262304
2001-11-29,1496.4451921389643
2001-11-30,1456.3803593084863
2001-12-03,1549.1888037472295
2001-12-04,1554.9906617894621
2001-12-05,1585.909135757393
2001-12-06,1589.7219835254127
2001-12-07,1593.886554105634
2001-12-10,1631.916155920551
2001-12-11,1625.3031711743026
2001-12-12,1605.4658910536205
2001-12-13,1546.1392783042804
2001-12-14,1516.2976045005335
2001-12-17,1518.8519164078805
2001-12-18,1574.7310461227196
2001-12-19,1601.318540332937
2001-12-20,1560.529075036302
2001-12-21,1600.1158722580324
2001-12-24,1623.1601329417992
2001-12-25,1623.1601329417992
2001-12-26,1641.6732232796935
2001-12-27,1665.0212432761878
2001-12-28,1680.0699179386634
2001-12-31,1672.484296452298
2002-01-01,1672.484296452298
2002-01-02,1676.8281209787233
2002-01-03,1742.5192151397216
2002-01-04,1735.7252387650638
2002-01-07,1730.4607026443784
2002-01-08,1717.247716573458
2002-01-09,1689.304908398669
2002-01-10,1619.1336741317134
2002-01-11,1605.5836477452647
2002-01-14,1553.535607417172
2002-01-15,1578.7118721692098
2002-01-16,1587.118391211401
2002-01-17,1642.677319677398
2002-01-18,1634.1398787734333
2002-01-21,1612.255239735013
2002-01-22,1607.9270264986783
2002-01-23,1616.0298817917542
2002-01-24,1623.052242893493
2002-01-25,1639.7849889279805
2002-01-28,1639.4867330489367
2002-01-29,1589.370032226528
2002-01-30,1588.5674487652525
2002-01-31,1650.7381472927098
2002-02-01,1650.7350865990866
2002-02-04,1626.1350818156814
2002-02-05,1646.5281746834094
2002-02-06,1650.3436050837104
2002-02-07,1620.4956831300933
2002-02-08,1599.6716559712308
2002-02-11,1590.567568914102
2002-02-12,1592.8361785228908
2002-02-13,1660.5919330038012
2002-02-14,1693.470531445006
2002-02-15,1689.2329846348075
2002-02-18,1682.4914350774923
2002-02-19,1671.3430539259152
2002-02-20,1696.7779371303907
2002-02-21,1742.0332116336394
2002-02-22,1741.623206766831
2002-02-25,1813.878555517023
2002-02-26,1814.2265870941249
2002-02-27,1868.6712137274567
2002-02-28,1885.8116174391278
2002-03-01,1925.9268339789107
2002-03-04,1930.295861241258
2002-03-05,1881.8668154862216
2002-03-06,1847.9172279790228
2002-03-07,1823.8773612850723
2002-03-08,1861.863588154217
2002-03-11,1841.058865813782
2002-03-12,1904.5369496108424
2002-03-13,1917.7060924235152
2002-03-14,1894.9651472773176
2002-03-15,1920.0126223484701
2002-03-18,1920.4948925836054
2002-03-19,1909.9002073019456
2002-03-20,1909.5968462352753
2002-03-21,1865.2704356152867
2002-03-22,1815.865757774181
2002-03-25,1816.5989174643444
2002-03-26,1868.9316917459719
2002-03-27,1874.8589248739722
2002-03-28,1864.9556628014202
2002-03-29,1864.9556628014202
2002-04-01,1882.6196751517919
2002-04-02,1873.098815463212
2002-04-03,1865.3330977462783
2002-04-04,1880.68054780281
2002-04-05,1896.665684049944
2002-04-08,1907.0800598287883
2002-04-09,1902.5946118541485
2002-04-10,1934.669744583967
2002-04-11,1930.4567938322075
2002-04-12,1945.6248827959764
2002-04-15,1905.6118210994068
2002-04-16,1925.974615406064
2002-04-17,1927.3801218441874
2002-04-18,1880.6776098303274
2002-04-19,1878.7383675329686
2002-04-22,1854.3893240448667
2002-04-23,1849.6145183440665
2002-04-24,1853.3907661360722
2002-04-25,1815.790683588071
2002-04-26,1789.9979032098927
2002-04-29,1773.1728654305612
2002-04-30,1778.962858637645
2002-05-01,1770.8241345441254
2002-05-02,1717.4967681465228
2002-05-03,1670.8489715644841
2002-05-06,1629.55709923099
2002-05-07,1642.2800586455169
2002-05-08,1668.3427082607104
2002-05-09,1596.335179417293
2002-05-10,1576.627870089978
2002-05-13,1563.6877653375725
2002-05-14,1584.609392523356
2002-05-15,1591.5902130082611
2002-05-16,1648.0201979294297
2002-05-17,1631.8032783897156
2002-05-20,1627.4844971275447
2002-05-21,1631.6568659952761
2002-05-22,1580.199375651849
2002-05-23,1590.786732121173
2002-05-24,1592.4716982583334
2002-05-27,1599.6357248700679
2002-05-28,1582.017291354897
2002-05-29,1594.845595857109
2002-05-30,1591.401887288394
2002-05-31,1559.915072776786
