Date,CHINA VALUE WEIGHTED
1999-08-09,1708.7421664179521
1999-08-10,1657.2547002612453
1999-08-11,1656.7766054460124
1999-08-12,1700.7816185189695
1999-08-13,1705.5554747137633
1999-08-16,1664.4382873262186
1999-08-17,1697.0328848033923
1999-08-18,1664.8183014067079
1999-08-19,1775.7669654252488
1999-08-20,1783.7445273967576
1999-08-23,1797.1388599439047
1999-08-24,1783.3459157589102
1999-08-25,1763.866417539137
1999-08-26,1800.070980876178
1999-08-27,1785.478765929323
1999-08-30,1728.086978566139
1999-08-31,1716.9925966400629
1999-09-01,1735.1047466585314
1999-09-02,1708.0682737545033
1999-09-03,1697.0237860074878
1999-09-06,1684.7240774477384
1999-09-07,1693.9372579678368
1999-09-08,1686.4053449092498
1999-09-09,1793.9109474964964
1999-09-10,1779.7416154318594
1999-09-13,1776.2502345545063
1999-09-14,1764.816434342618
1999-09-15,1761.5755137360475
1999-09-16,1742.8062973264803
1999-09-17,1735.7833636009454
1999-09-20,1749.7529982317296
1999-09-21,1715.5985689672225
1999-09-22,1712.205306584163
1999-09-23,1728.1187359343505
1999-09-24,1734.7287562513366
1999-09-27,1735.4336107957613
1999-09-28,1711.27698473031
1999-09-29,1693.612783007718
1999-09-30,1676.1343693807612
1999-10-01,1668.4330200346078
1999-10-04,1668.2819873700275
1999-10-05,1671.0687483491872
1999-10-06,1667.1814511269054
1999-10-07,1663.026047144286
1999-10-08,1644.5793825934254
1999-10-11,1584.2011600488079
1999-10-12,1554.8786121483456
1999-10-13,1482.0383610090182
1999-10-14,1448.9521970481517
1999-10-15,1488.3773774329416
1999-10-18,1481.462490595373
1999-10-19,1426.2193345748572
1999-10-20,1442.3448461952296
1999-10-21,1416.0714294009745
1999-10-22,1474.3565254469106
1999-10-25,1473.8367952832325
1999-10-26,1509.5059272156723
1999-10-27,1582.3669677203716
1999-10-28,1558.2568253667637
1999-10-29,1556.0095799447085
1999-11-01,1524.31397335548
1999-11-02,1515.4423827707333
1999-11-03,1509.5544604083775
1999-11-04,1518.119193584608
1999-11-05,1545.610431114036
1999-11-08,1616.5975780607864
1999-11-09,1577.4202889455692
1999-11-10,1600.2956507107274
1999-11-11,1608.0853259728372
1999-11-12,1586.4006601967012
1999-11-15,1645.5419130142648
1999-11-16,1664.971219005218
1999-11-17,1653.7039598548015
1999-11-18,1698.2563703583307
1999-11-19,1680.0395759009064
1999-11-22,1652.552187606435
1999-11-23,1643.9594503479896
1999-11-24,1612.334801548365
1999-11-25,1594.0377942242644
1999-11-26,1579.0642829474857
1999-11-29,1594.9557168767105
1999-11-30,1609.6341824425265
1999-12-01,1615.9821362045507
1999-12-02,1621.0890338374875
1999-12-03,1613.0168947726788
1999-12-06,1571.5012466075916
1999-12-07,1551.9226749787979
1999-12-08,1508.7365384991667
1999-12-09,1493.0676726197162
1999-12-10,1504.417547712192
1999-12-13,1535.275903633736
1999-12-14,1544.5938336186332
1999-12-15,1588.7011104443422
1999-12-16,1529.788645066176
1999-12-17,1546.9111289741145
1999-12-20,1548.4988307296305
1999-12-21,1517.9191579176672
1999-12-22,1524.3669779488469
1999-12-23,1535.7119230110125
1999-12-24,1548.3699571402617
1999-12-27,1561.0854153481066
1999-12-28,1569.6068387745622
1999-12-29,1595.4839002239246
1999-12-30,1615.8684851448083
1999-12-31,1615.8684851448083
2000-01-03,1595.079631275531
2000-01-04,1591.7128835822045
2000-01-05,1560.0672637871708
2000-01-06,1586.5746952992422
2000-01-07,1665.1497363756343
2000-01-10,1660.8888853731946
2000-01-11,1597.2162008999119
2000-01-12,1573.8984017600267
2000-01-13,1572.3266787041473
2000-01-14,1570.1220042130244
2000-01-17,1580.7087988002602
2000-01-18,1580.798873207863
2000-01-19,1600.3168074120424
2000-01-20,1608.659388029984
2000-01-21,1597.5782498239234
2000-01-24,1584.8812648074866
2000-01-25,1569.1035524110441
2000-01-26,1601.716659559442
2000-01-27,1642.7305537906966
2000-01-28,1668.3358070315442
2000-01-31,1670.951430150889
2000-02-01,1680.4119794825638
2000-02-02,1681.635814751026
2000-02-03,1661.0855890127718
2000-02-04,1668.5637475765473
2000-02-07,1671.1709610391028
2000-02-08,1657.2920673720585
2000-02-09,1651.5293801507046
2000-02-10,1658.9420404634106
2000-02-11,1658.8965112333226
2000-02-14,1785.1372857834463
2000-02-15,1723.1853390798062
2000-02-16,1689.4946783934968
2000-02-17,1635.2605319948489
2000-02-18,1688.4192021483723
2000-02-21,1671.2122975736056
2000-02-22,1589.1538584957818
2000-02-23,1558.818574633676
2000-02-24,1591.367787810564
2000-02-25,1599.1452652395353
2000-02-28,1639.7944493000416
2000-02-29,1658.1937343701143
2000-03-01,1646.5485293042946
2000-03-02,1637.8135898118558
2000-03-03,1632.5765372945232
2000-03-06,1598.8545081016368
2000-03-07,1612.971594512194
2000-03-08,1614.4913725596166
2000-03-09,1602.725499515645
2000-03-10,1601.4932390630975
2000-03-13,1606.7335730411035
2000-03-14,1578.0157688764227
2000-03-15,1547.849211642536
2000-03-16,1480.6706916007324
2000-03-17,1582.4809957751484
2000-03-20,1560.2187398258536
2000-03-21,1554.7426283363202
2000-03-22,1575.9480333519218
2000-03-23,1696.0757650691012
2000-03-24,1698.3700959477853
2000-03-27,1808.212462685825
2000-03-28,1814.9945107254214
2000-03-29,1792.8429538930643
2000-03-30,1824.1009984383952
2000-03-31,1835.4011466830286
2000-04-03,1857.6956374695856
2000-04-04,1835.9323317109759
2000-04-05,1785.127852452352
2000-04-06,1845.426528195037
2000-04-07,1848.2331312097417
2000-04-10,1829.357655896383
2000-04-11,1823.66454907272
2000-04-12,1819.8972418692474
2000-04-13,1851.0528685048528
2000-04-14,1866.131419475604
2000-04-17,1799.120592379681
2000-04-18,1844.2346427169662
2000-04-19,1885.8292243267742
2000-04-20,1886.1020122104833
2000-04-21,1901.5695458505393
2000-04-24,1926.8701376808501
2000-04-25,1924.4975646845423
2000-04-26,1939.6716168671483
2000-04-27,1941.912012949886
2000-04-28,1950.6335532972935
2000-05-01,1956.7753243746174
2000-05-02,1957.8091719828724
2000-05-03,1993.5511720813404
2000-05-04,1992.3221711906322
2000-05-05,1990.9943017096664
2000-05-08,1906.493345047461
2000-05-09,1838.7598057848998
2000-05-10,1802.2021058836995
2000-05-11,1814.4223057366853
2000-05-12,1827.831985067431
2000-05-15,1831.8974796259856
2000-05-16,1879.3254237787437
2000-05-17,1900.0141393247654
2000-05-18,1919.4405011765875
2000-05-19,1928.9311364303628
2000-05-22,1989.855409995714
2000-05-23,1976.789026983744
2000-05-24,2061.2723366364694
2000-05-25,2070.4128577537504
2000-05-26,2053.696877686325
2000-05-29,2236.8036732809237
2000-05-30,2182.896140557166
2000-05-31,2380.5695524981816
2000-06-01,2387.2353818640995
2000-06-02,2443.105518876081
2000-06-05,2549.606157112332
2000-06-06,2511.2062688181377
2000-06-07,2477.1883272233704
2000-06-08,2486.261588600283
2000-06-09,2519.294549331675
2000-06-12,2513.1830281132425
2000-06-13,2447.07639306223
2000-06-14,2435.0555273104455
2000-06-15,2495.6991830399534
2000-06-16,2534.408029795462
2000-06-19,2558.9708320311474
2000-06-20,2567.7799827658932
2000-06-21,2652.0035576991504
2000-06-22,2633.513022935573
2000-06-23,2612.0343964162885
2000-06-26,2633.5763107849557
2000-06-27,2645.701499562478
2000-06-28,2697.441356452895
2000-06-29,2662.368922314045
2000-06-30,2593.0829303866017
2000-07-03,2582.5188307587937
2000-07-04,2576.009088550013
2000-07-05,2595.9041167083983
2000-07-06,2622.0405591317226
2000-07-07,2719.8352382167104
2000-07-10,2758.524155111819
2000-07-11,2788.1807268640523
2000-07-12,2814.5914143837385
2000-07-13,2810.431658179672
2000-07-14,2826.9908941732087
2000-07-17,2852.673402718116
2000-07-18,2804.311119298924
2000-07-19,2852.220748298192
2000-07-20,2866.8782105895516
2000-07-21,2863.811560734648
2000-07-24,2872.5917783247696
2000-07-25,2803.683941661045
2000-07-26,2808.2537499868426
2000-07-27,2779.782721692176
2000-07-28,2732.052819330588
2000-07-31,2680.435540613909
2000-08-01,2700.962040633072
2000-08-02,2752.246396632327
2000-08-03,2798.150150163146
2000-08-04,2782.9137405587976
2000-08-07,2834.677580922738
2000-08-08,2755.474239409789
2000-08-09,2762.3131484976693
2000-08-10,2727.9448626028247
2000-08-11,2735.2588038165504
2000-08-14,2724.136918979745
2000-08-15,2776.187284568142
2000-08-16,2836.1925822176668
2000-08-17,2801.2505543705697
2000-08-18,2797.0697755416245
2000-08-21,2837.735360229942
2000-08-22,2855.917104316007
2000-08-23,2798.6098037561264
2000-08-24,2734.52286171233
2000-08-25,2629.223217978151
2000-08-28,2583.3877631792157
2000-08-29,2634.7428133458625
2000-08-30,2608.822440024074
2000-08-31,2588.4384579635716
2000-09-01,2549.7297944944594
2000-09-04,2603.0571940897344
2000-09-05,2640.4232457577546
2000-09-06,2654.708361520192
2000-09-07,2645.9559654048376
2000-09-08,2628.7516953873287
2000-09-11,2583.8228694688096
2000-09-12,2532.4101103751973
2000-09-13,2520.926605431034
2000-09-14,2462.6836809918977
2000-09-15,2442.7570037971823
2000-09-18,2390.148281284734
2000-09-19,2355.640074512859
2000-09-20,2410.3830011731598
2000-09-21,2303.3384464244036
2000-09-22,2103.656730056107
2000-09-25,2230.7145139626145
2000-09-26,2217.8808017326533
2000-09-27,2228.4098264097047
2000-09-28,2228.701772040215
2000-09-29,2308.2658534939555
2000-10-02,2310.463098413699
2000-10-03,2310.3503005234274
2000-10-04,2360.8363996130324
2000-10-05,2441.098266931001
2000-10-06,2440.5678944563288
2000-10-09,2310.994350375203
2000-10-10,2298.6386407123055
2000-10-11,2219.936592620174
2000-10-12,2263.4989930710935
2000-10-13,2213.220417957325
2000-10-16,2261.629463147684
2000-10-17,2222.145726842579
2000-10-18,2131.099463075322
2000-10-19,2128.291383333715
2000-10-20,2278.952952716363
2000-10-23,2260.3504073038116
2000-10-24,2205.097471281908
2000-10-25,2241.916797339381
2000-10-26,2237.4565407886066
2000-10-27,2225.9385624713113
2000-10-30,2262.650827477477
2000-10-31,2268.8830677325245
2000-11-01,2308.686973921814
2000-11-02,2273.573875508414
2000-11-03,2306.837109528522
2000-11-06,2354.8010394724656
2000-11-07,2381.303286982518
2000-11-08,2334.9629391320104
2000-11-09,2284.804213846649
2000-11-10,2278.8463635607177
2000-11-13,2188.1467208696627
2000-11-14,2246.6173451250284
2000-11-15,2260.9010751151877
2000-11-16,2323.7673407985217
2000-11-17,2279.2524019977873
2000-11-20,2311.3284086037465
2000-11-21,2308.6938796897102
2000-11-22,2207.1484377266815
2000-11-23,2160.3795792392866
2000-11-24,2094.2048941043035
2000-11-27,2060.980358181472
2000-11-28,1980.8436638855192
2000-11-29,1917.5765539980398
2000-11-30,1933.3838071682176
2000-12-01,2012.4869760781191
2000-12-04,2005.1071879269725
2000-12-05,1980.181369854736
2000-12-06,2031.8205560623792
2000-12-07,2006.3149433544381
2000-12-08,2042.948317152786
2000-12-11,2071.6024552586614
2000-12-12,2051.9958028600468
2000-12-13,2099.120439905995
2000-12-14,2085.749306484585
2000-12-15,1995.682214115209
2000-12-18,1983.6414790516305
2000-12-19,1983.9920912028
2000-12-20,1900.3553268794756
2000-12-21,1835.710024323011
2000-12-22,1835.922219708096
2000-12-25,1836.2386657379539
2000-12-26,1825.7716292281475
2000-12-27,1807.4082657146794
2000-12-28,1821.1373469833518
2000-12-29,1832.0014008079816
2001-01-01,1832.0014008079816
2001-01-02,1798.5063846960632
2001-01-03,1761.3239574750792
2001-01-04,1827.360196203483
2001-01-05,1838.1643791657166
2001-01-08,1883.6551093522394
2001-01-09,1934.5331294692712
2001-01-10,1965.1600423775626
2001-01-11,1881.1773868985167
2001-01-12,1915.155138319893
2001-01-15,1978.8366196638638
2001-01-16,1968.5610578598455
2001-01-17,1936.8745586301184
2001-01-18,1959.6193698032796
2001-01-19,2015.3624112827897
2001-01-22,2041.9145030373045
2001-01-23,2033.838519809107
2001-01-24,2069.995070145255
2001-01-25,2076.082238104435
2001-01-26,2072.002635425678
2001-01-29,2086.893221334757
2001-01-30,2042.7944441619693
2001-01-31,2057.050240592468
2001-02-01,2043.648536056635
2001-02-02,2047.480319389348
2001-02-05,2000.2955482221948
2001-02-06,2033.4111913390113
2001-02-07,2030.1274185344978
2001-02-08,2038.3248301656765
2001-02-09,2019.5586854999306
2001-02-12,1984.72038775261
2001-02-13,1998.5083746902046
2001-02-14,2012.2787267727317
2001-02-15,2031.8899606636246
2001-02-16,1993.2393004701464
2001-02-19,1961.0377898802585
2001-02-20,2000.5686163123794
2001-02-21,1960.1734706132124
2001-02-22,1937.4686599887189
2001-02-23,1973.0464116292176
2001-02-26,1941.5786398182986
2001-02-27,1934.6632582767684
2001-02-28,1917.3521723992426
2001-03-01,1843.2978228911645
2001-03-02,1755.4427601758775
2001-03-05,1821.2178026594415
2001-03-06,1853.8571812912844
2001-03-07,1811.1651902059753
2001-03-08,1808.6834273942297
2001-03-09,1799.5212107858206
2001-03-12,1743.3961042852816
2001-03-13,1699.592680359593
2001-03-14,1699.707677877209
2001-03-15,1745.748095911806
2001-03-16,1775.8437586577036
2001-03-19,1797.5450524117318
2001-03-20,1729.3903364416333
2001-03-21,1730.8757414536774
2001-03-22,1696.5691576519737
2001-03-23,1665.9629169893867
2001-03-26,1753.346625011155
2001-03-27,1687.0317467569712
2001-03-28,1730.1343929435864
2001-03-29,1721.1257649373051
2001-03-30,1725.4199308492796
2001-04-02,1723.3002577747309
2001-04-03,1643.3125970971312
2001-04-04,1516.321449742355
2001-04-05,1530.241346088921
2001-04-06,1556.624273468933
2001-04-09,1524.2649987786015
2001-04-10,1585.985796834148
2001-04-11,1686.529798139577
2001-04-12,1718.1104391274341
2001-04-13,1718.0586233315296
2001-04-16,1738.5796237265324
2001-04-17,1701.6590006638023
2001-04-18,1802.872990690812
2001-04-19,1811.4680566412594
2001-04-20,1737.742895437223
2001-04-23,1772.4606168873956
2001-04-24,1758.0702245793414
2001-04-25,1740.7081595943403
2001-04-26,1735.4737968749894
2001-04-27,1780.6977876089475
2001-04-30,1794.681293763036
2001-05-01,1785.2394811308275
2001-05-02,1899.3379555691351
2001-05-03,1904.1960172177965
2001-05-04,1860.1161149049854
2001-05-07,1884.9512786265602
2001-05-08,1887.0821633977914
2001-05-09,1907.2864363311135
2001-05-10,1913.9670228280615
2001-05-11,1919.7353496721194
2001-05-14,1873.974009511988
2001-05-15,1888.0351365375818
2001-05-16,1921.3504568917338
2001-05-17,2017.3732291595638
2001-05-18,2011.5893687041641
2001-05-21,2059.453309166507
2001-05-22,2117.9745851060347
2001-05-23,2132.3334005015345
2001-05-24,2139.6592987628164
2001-05-25,2137.1117476993268
2001-05-28,2154.8099818064825
2001-05-29,2130.879620731945
2001-05-30,2084.1778961554983
2001-05-31,2055.125915943972
2001-06-01,2039.8507043006919
2001-06-04,2059.962081529955
2001-06-05,2121.051052102182
2001-06-06,2152.784353042904
2001-06-07,2175.532701192858
2001-06-08,2211.50094011222
2001-06-11,2215.117123257584
2001-06-12,2179.0421574773186
2001-06-13,2183.127583740373
2001-06-14,2074.5590257099666
2001-06-15,2030.8506075721943
2001-06-18,1985.5696738575812
2001-06-19,2027.893051372462
2001-06-20,2029.790708773135
2001-06-21,2112.769799162504
2001-06-22,2112.496195434929
2001-06-25,2097.821325640039
2001-06-26,2052.368413130771
2001-06-27,2091.3527413046445
2001-06-28,2071.938084546529
2001-06-29,2113.0458722134204
2001-07-02,2113.5997675170447
2001-07-03,2156.51488782735
2001-07-04,2128.630806371107
2001-07-05,2106.8847033568486
2001-07-06,2087.497128772009
2001-07-09,1997.6679400890089
2001-07-10,1987.1911816968975
2001-07-11,1943.2825604457787
2001-07-12,1988.021248850063
2001-07-13,1968.295766162614
2001-07-16,1941.6772165526415
2001-07-17,1902.8153161764358
2001-07-18,1835.229970103679
2001-07-19,1772.7063619694143
2001-07-20,1782.069522684944
2001-07-23,1748.7972923430561
2001-07-24,1753.8309178122709
2001-07-25,1742.670451045744
2001-07-26,1717.41797894166
2001-07-27,1748.0289690076631
2001-07-30,1729.77540432815
2001-07-31,1752.392586456051
2001-08-01,1768.1361647143779
2001-08-02,1750.1394387117678
2001-08-03,1689.3945998151935
2001-08-06,1672.4708327847065
2001-08-07,1649.1901711301973
2001-08-08,1650.9232911131692
2001-08-09,1587.3909686407883
2001-08-10,1551.7710980163151
2001-08-13,1546.3432310155265
2001-08-14,1604.8964237541784
2001-08-15,1607.239221854892
2001-08-16,1506.8716093903556
2001-08-17,1465.8413790859272
2001-08-20,1424.815471268445
2001-08-21,1419.7510983057632
2001-08-22,1330.9752214949633
2001-08-23,1331.56283057045
2001-08-24,1271.8631945311556
2001-08-27,1283.0598105910683
2001-08-28,1308.8752100537895
2001-08-29,1299.0632927380489
2001-08-30,1312.2503318670992
2001-08-31,1296.6842528227062
2001-09-03,1261.4598432069336
2001-09-04,1325.4123590367767
2001-09-05,1294.3403585997714
2001-09-06,1219.8490497795715
2001-09-07,1174.8849526211575
2001-09-10,1180.6747994789212
2001-09-11,1189.5153527343966
2001-09-12,1062.5301417033604
2001-09-13,1093.9195666250332
2001-09-14,1111.1106599514815
2001-09-17,1077.2526667218406
2001-09-18,1067.9776161948562
2001-09-19,1098.020322429462
2001-09-20,1111.0100873674432
2001-09-21,1106.218899054777
2001-09-24,1163.6517729524107
2001-09-25,1118.8823149189325
2001-09-26,1118.0011789088685
2001-09-27,1144.2282550577513
2001-09-28,1199.7486973134012
2001-10-01,1193.32633375128
2001-10-02,1192.7674691114353
2001-10-03,1204.6952777012223
2001-10-04,1268.923150048096
2001-10-05,1264.8631646094477
2001-10-08,1209.7476418879291
2001-10-09,1286.0564772728667
2001-10-10,1315.2659239581194
2001-10-11,1327.0164656628697
2001-10-12,1240.1113680926833
2001-10-15,1197.6344906858353
2001-10-16,1191.9414319151442
2001-10-17,1198.1886128775272
2001-10-18,1138.1665786343049
2001-10-19,1162.579781322959
2001-10-22,1176.0717391320818
2001-10-23,1265.6422246372651
2001-10-24,1268.9231895713237
2001-10-25,1261.3646411614736
2001-10-26,1291.6137656989945
2001-10-29,1248.2293414755225
2001-10-30,1241.587334517083
2001-10-31,1254.4213709329035
2001-11-01,1251.2904982883413
2001-11-02,1248.7609759642053
2001-11-05,1297.993670673061
2001-11-06,1283.4589467507826
2001-11-07,1248.1461598603196
2001-11-08,1304.9889905429739
2001-11-09,1303.8528142519788
2001-11-12,1292.5276872747133
2001-11-13,1321.5424494040062
2001-11-14,1354.657070974982
2001-11-15,1425.0921390130748
2001-11-16,1444.5527517707055
2001-11-19,1474.4057909346511
2001-11-20,1460.4173264720198
2001-11-21,1448.4549950661058
2001-11-22,1464.7368156029431
2001-11-23,1483.1292595313291
2001-11-26,1471.4945200674874
2001-11-27,1443.735622511974
2001-11-28,1391.164545826739
2001-11-29,1387.687047384769
2001-11-30,1403.971598665895
2001-12-03,1402.8913022284355
2001-12-04,1440.2980896139177
2001-12-05,1454.4990108655052
2001-12-06,1464.6396488934233
2001-12-07,1461.8971030069833
2001-12-10,1459.47504702243
2001-12-11,1460.3867230710377
2001-12-12,1466.0118557287885
2001-12-13,1419.61212965661
2001-12-14,1398.3480999966816
2001-12-17,1387.7845822869315
2001-12-18,1390.0478388638792
2001-12-19,1393.5528862959727
2001-12-20,1416.5696139386687
2001-12-21,1384.4086686832702
2001-12-24,1403.4931522065283
2001-12-25,1404.4355144195688
2001-12-26,1404.9474510852717
2001-12-27,1409.323713230192
2001-12-28,1420.82402767896
2001-12-31,1408.7966419499114
2002-01-01,1408.7966419499114
2002-01-02,1384.7715748802275
2002-01-03,1403.890342684879
2002-01-04,1433.3226717541124
2002-01-07,1464.286262857988
2002-01-08,1428.9395437702656
2002-01-09,1371.9664259753229
2002-01-10,1337.0572297089984
2002-01-11,1330.7427707887664
2002-01-14,1328.630847663147
2002-01-15,1280.5424835434992
2002-01-16,1275.5962418346223
2002-01-17,1297.1704503012375
2002-01-18,1292.9264000218457
2002-01-21,1283.6158519122728
2002-01-22,1244.0032044928382
2002-01-23,1233.5477518982912
2002-01-24,1244.3245398769766
2002-01-25,1265.703969444671
2002-01-28,1273.1235902222334
2002-01-29,1320.9338754709477
2002-01-30,1302.4257584277634
2002-01-31,1304.9631527263075
2002-02-01,1298.4209671774486
2002-02-04,1290.212790024747
2002-02-05,1276.1799671973954
2002-02-06,1273.1494007190672
2002-02-07,1251.1043333386488
2002-02-08,1264.8928503004813
2002-02-11,1299.836456599418
2002-02-12,1301.6741025177107
2002-02-13,1307.5837768748688
2002-02-14,1310.96468183691
2002-02-15,1334.8204692256743
2002-02-18,1361.5407250267879
2002-02-19,1342.8783458176508
2002-02-20,1318.9151175499655
2002-02-21,1326.4233005162564
2002-02-22,1307.5540627437726
2002-02-25,1287.4239463555346
2002-02-26,1303.1166324906756
2002-02-27,1332.4712518959523
2002-02-28,1306.1003385946763
2002-03-01,1300.9061605264963
2002-03-04,1322.6683113700649
2002-03-05,1340.8533147744058
2002-03-06,1348.6385722828684
2002-03-07,1374.8977729559458
2002-03-08,1389.247157589282
2002-03-11,1405.522657326981
2002-03-12,1411.4661501242435
2002-03-13,1400.31114768112
2002-03-14,1403.4353243577366
2002-03-15,1380.6260788128507
2002-03-18,1375.9949887406926
2002-03-19,1372.1416892854081
2002-03-20,1356.686421219336
2002-03-21,1336.43717944285
2002-03-22,1348.6668063353038
2002-03-25,1351.7793909259515
2002-03-26,1341.6067141537792
2002-03-27,1377.0927163649078
2002-03-28,1388.3464793359162
2002-03-29,1387.6849904538585
2002-04-01,1376.9224692761384
2002-04-02,1371.4833054057763
2002-04-03,1368.1768902741558
2002-04-04,1364.1394247110786
2002-04-05,1369.03476975099
2002-04-08,1363.4858187767456
2002-04-09,1364.6155861012192
2002-04-10,1345.1931530706474
2002-04-11,1342.0389007760602
2002-04-12,1349.3618668697115
2002-04-15,1358.156864268955
2002-04-16,1365.9602343662762
2002-04-17,1390.2109045773861
2002-04-18,1392.29817366453
2002-04-19,1396.775801862219
2002-04-22,1379.779052846326
2002-04-23,1409.9349100075065
2002-04-24,1399.864596355496
2002-04-25,1393.9996976112948
2002-04-26,1385.6146147227678
2002-04-29,1374.815755563135
2002-04-30,1384.3954846423503
2002-05-01,1376.6388162733838
2002-05-02,1425.9755813667266
2002-05-03,1432.2281749428007
2002-05-06,1414.1494401512534
2002-05-07,1412.5569359205647
2002-05-08,1421.2036145043826
2002-05-09,1425.856515290043
2002-05-10,1407.073214702212
2002-05-13,1409.8158913035882
2002-05-14,1425.9931516601127
2002-05-15,1453.0421935333775
2002-05-16,1452.4681234676011
2002-05-17,1465.1952742757833
2002-05-20,1464.487325332881
2002-05-21,1444.006726956407
2002-05-22,1434.9779926834938
2002-05-23,1422.2439128799406
2002-05-24,1426.869294143126
2002-05-27,1436.2962779845725
2002-05-28,1426.73635722671
2002-05-29,1402.1201331857496
2002-05-30,1381.848777737354
