Date,CHINA A ONSHORE VALUE WEIGHTED
2008-03-19,849.1718179087935
2008-03-20,893.0023157902707
2008-03-21,904.6703800741303
2008-03-24,869.5752142291974
2008-03-25,871.5380630862718
2008-03-26,863.7216391708769
2008-03-27,824.1765673218761
2008-03-28,859.8444559700248
2008-03-31,823.1374251685115
2008-04-01,783.5716031441432
2008-04-02,769.4862884169502
2008-04-03,792.7838909828812
2008-04-04,787.3702484051038
2008-04-07,833.9083506752833
2008-04-08,843.3710889128738
2008-04-09,797.7031218001433
2008-04-10,812.4297931217401
2008-04-11,816.2185422178917
2008-04-14,763.676267745863
2008-04-15,778.6647091245685
2008-04-16,749.9456208872668
2008-04-17,727.5208192206461
2008-04-18,705.8351874429236
2008-04-21,696.6719187225938
2008-04-22,700.8732615060997
2008-04-23,738.8083917394946
2008-04-24,814.3075399929016
2008-04-25,821.925310322872
2008-04-28,809.5677510096972
2008-04-29,822.7497047279849
2008-04-30,864.2150308914457
2008-05-01,870.8432617681577
2008-05-02,873.4437220259613
2008-05-05,889.2310698876516
2008-05-06,875.4957729412496
2008-05-07,843.7950953237661
2008-05-08,863.2638837616381
2008-05-09,858.0990924020223
2008-05-12,862.6940838466681
2008-05-13,856.1018224927423
2008-05-14,880.2445790126179
2008-05-15,874.3414720453384
2008-05-16,865.1709478292727
2008-05-19,863.9864788462245
2008-05-20,810.5750340843402
2008-05-21,822.9220166073096
2008-05-22,813.6451564443079
2008-05-23,804.4500843932165
2008-05-26,780.0179841073293
2008-05-27,784.3619256676263
2008-05-28,812.2687959859967
2008-05-29,797.1361109754312
2008-05-30,803.2958070453878
2008-06-02,808.6442690372489
2008-06-03,809.0199167504361
2008-06-04,794.4523199921496
2008-06-05,782.1316771409035
2008-06-06,769.6005041718097
2008-06-09,769.845140207339
2008-06-10,714.034325820415
2008-06-11,695.8948117696965
2008-06-12,691.9737099631101
2008-06-13,672.5878405666926
2008-06-16,663.2617466230932
2008-06-17,636.0658915074766
2008-06-18,669.580574689454
2008-06-19,617.7769865379676
2008-06-20,628.2827918285147
2008-06-23,623.3877198112214
2008-06-24,632.2578863100752
2008-06-25,661.834463942396
2008-06-26,656.731652874912
2008-06-27,617.8798509969457
2008-06-30,614.944700994434
2008-07-01,594.6831321726769
2008-07-02,594.9738918274655
2008-07-03,617.7977421428214
2008-07-04,615.9247677395085
2008-07-07,649.9611941492018
2008-07-08,656.5849331036054
2008-07-09,678.9259603189909
2008-07-10,666.9130330538038
2008-07-11,656.3287727512017
2008-07-14,662.0926194326497
2008-07-15,635.350376832613
2008-07-16,616.757769152441
2008-07-17,606.6614291640531
2008-07-18,631.7159698183261
2008-07-21,652.1568404101882
2008-07-22,653.0364761740447
2008-07-23,653.3952574310231
2008-07-24,675.215557981047
2008-07-25,668.2780088895756
2008-07-28,669.2947873473576
2008-07-29,661.9161015322545
2008-07-30,659.262528598554
2008-07-31,637.864484673914
2008-08-01,646.610261010404
2008-08-04,627.0977773101454
2008-08-05,615.7871669593957
2008-08-06,622.5961680235342
2008-08-07,624.7869337803716
2008-08-08,605.5782860161005
2008-08-11,572.6191907122853
2008-08-12,574.304255733768
2008-08-13,577.6770779557085
2008-08-14,576.2316763110425
2008-08-15,583.702843482753
2008-08-18,549.6282008156396
2008-08-19,559.1622707676435
2008-08-20,602.6995897486405
2008-08-21,576.1910769223539
2008-08-22,569.823196652662
2008-08-25,569.0996817575862
2008-08-26,556.5348364824335
2008-08-27,553.5537529953688
2008-08-28,555.5827395470203
2008-08-29,569.3262499428921
2008-09-01,557.3999294514813
2008-09-02,555.6709884891401
2008-09-03,551.1942274969346
2008-09-04,555.4235749466744
2008-09-05,542.1336912128315
2008-09-08,528.736086477145
2008-09-09,535.3189321214795
2008-09-10,540.3681596343217
2008-09-11,528.048201607252
2008-09-12,519.7527179455308
2008-09-15,519.2032771076448
2008-09-16,503.7653182305423
2008-09-17,483.7585816604581
2008-09-18,469.0713732550973
2008-09-19,511.86629696636805
2008-09-22,535.7602376658649
2008-09-23,511.0802008526786
2008-09-24,515.5665293320374
2008-09-25,535.6827558493202
2008-09-26,540.6304017036317
2008-09-29,547.0724973143577
2008-09-30,562.1840289384613
2008-10-01,563.9707157894657
2008-10-02,572.1222939673316
2008-10-03,571.9151158778994
2008-10-06,556.4223907510927
2008-10-07,549.5861604171587
2008-10-08,530.3796298728022
2008-10-09,523.1190529792095
2008-10-10,504.21596865082495
2008-10-13,522.905616743973
2008-10-14,507.6290668265421
2008-10-15,505.9846935801897
2008-10-16,489.92664343954027
2008-10-17,491.29804190075646
2008-10-20,512.1935983537455
2008-10-21,511.8770685217724
2008-10-22,509.37941993978404
2008-10-23,509.01631576667705
2008-10-24,500.81980982542666
2008-10-27,476.2036114486214
2008-10-28,490.0175564666905
2008-10-29,462.24120559482185
2008-10-30,473.0609307211836
2008-10-31,469.73407846379604
2008-11-03,464.19426366509646
2008-11-04,450.77476197825376
2008-11-05,464.5183580678203
2008-11-06,464.8311013833969
2008-11-07,473.2197569584773
2008-11-10,506.4886055990951
2008-11-11,511.85888124323105
2008-11-12,519.0672633667633
2008-11-13,537.6089231089055
2008-11-14,551.7774033318585
2008-11-17,566.5030633532219
2008-11-18,524.7556346105293
2008-11-19,556.6173551521724
2008-11-20,557.3618754715882
2008-11-21,555.5277491591507
2008-11-24,518.7917684227198
2008-11-25,511.346891681841
2008-11-26,518.6752277665429
2008-11-27,527.4129829057392
2008-11-28,522.2697588217035
2008-12-01,532.8589782822294
2008-12-02,529.6136427284345
2008-12-03,554.9270936771223
2008-12-04,561.6603915985443
2008-12-05,573.7691150934858
2008-12-08,585.3526456878216
2008-12-09,571.9316079792839
2008-12-10,584.4616203468264
2008-12-11,558.9711635262706
2008-12-12,529.5460302464855
2008-12-15,522.1639101416724
2008-12-16,524.0250061591512
2008-12-17,506.0526799443285
2008-12-18,512.0451507865275
2008-12-19,532.6611775400924
2008-12-22,523.7845925113971
2008-12-23,496.4358459459424
2008-12-24,486.87265174586605
2008-12-25,483.3956936774823
2008-12-26,479.2636648612579
2008-12-29,470.9003552156645
2008-12-30,469.15787769940346
2008-12-31,474.0753746292078
2009-01-01,474.0753746292078
2009-01-02,472.9356067915388
2009-01-05,501.987668113062
2009-01-06,528.8664163751246
2009-01-07,516.0982699194005
2009-01-08,501.1485177899021
2009-01-09,517.761570683096
2009-01-12,525.4862954023386
2009-01-13,521.1746975717477
2009-01-14,543.6212338792457
2009-01-15,548.506801205141
2009-01-16,550.006984361682
2009-01-19,560.1696162300574
2009-01-20,574.7408020947053
2009-01-21,575.8955823503845
2009-01-22,578.8147198795435
2009-01-23,583.8349034655055
2009-01-26,568.6305221987852
2009-01-27,566.9468422560489
2009-01-28,564.6960324240432
2009-01-29,570.9346941989791
2009-01-30,582.7187150039443
2009-02-02,589.7979496998911
2009-02-03,597.8174330727563
2009-02-04,620.111728641351
2009-02-05,617.2032058648001
2009-02-06,642.5213660968509
2009-02-09,649.2271480779484
2009-02-10,660.0039036828988
2009-02-11,667.7122173659473
2009-02-12,672.1295132341111
2009-02-13,689.9752606885238
2009-02-16,716.491954850347
2009-02-17,702.3335101796217
2009-02-18,671.3678194016833
2009-02-19,672.0664063697903
2009-02-20,690.9170288384149
2009-02-23,703.4288045491612
2009-02-24,670.6893584798788
2009-02-25,674.9995745979032
2009-02-26,636.940486666728
2009-02-27,621.0929344512525
2009-03-02,633.6761657492865
2009-03-03,631.3315502909496
2009-03-04,673.140840784417
2009-03-05,680.2242940690422
2009-03-06,668.7009062316812
2009-03-09,643.400787918687
2009-03-10,649.1187177379355
2009-03-11,642.805458846512
2009-03-12,641.0103404696838
2009-03-13,632.7141658310098
2009-03-16,638.8831581212688
2009-03-17,663.690300358746
2009-03-18,660.8280200456059
2009-03-19,644.2170222833764
2009-03-20,651.5606763607999
2009-03-23,667.0640312388556
2009-03-24,673.6780659106801
2009-03-25,657.5612056004129
2009-03-26,677.8500538093481
2009-03-27,697.7265405914239
2009-03-30,699.2631383739119
2009-03-31,699.452528617911
2009-04-01,712.6466553832005
2009-04-02,709.1868712639459
2009-04-03,708.5427288234343
2009-04-06,709.5205029904665
2009-04-07,717.9248321077207
2009-04-08,692.2598881470086
2009-04-09,704.2913041643385
2009-04-10,725.0786602345698
2009-04-13,735.00872850267
2009-04-14,746.2206050499091
2009-04-15,755.2245688152633
2009-04-16,756.4347475592602
2009-04-17,754.1163176019016
2009-04-20,776.9521513230836
2009-04-21,766.3591640502303
2009-04-22,733.9824256994256
2009-04-23,736.4191358199712
2009-04-24,718.172983665613
2009-04-27,705.8198584924014
2009-04-28,711.4017643315973
2009-04-29,726.1403139353469
2009-04-30,733.282266395715
2009-05-01,733.1716073349144
2009-05-04,754.1672358608032
2009-05-05,757.4640791253022
2009-05-06,771.6584859286828
2009-05-07,765.7332455050241
2009-05-08,767.7008320324793
2009-05-11,743.3530738792705
2009-05-12,761.2248346484591
2009-05-13,769.5500721554539
2009-05-14,764.585419359956
2009-05-15,764.6472061498339
2009-05-18,773.877872399361
2009-05-19,777.1566309588575
2009-05-20,759.0369968740314
2009-05-21,742.474519220276
2009-05-22,730.0629378049476
2009-05-25,732.2276656215354
2009-05-26,725.5844037649865
2009-05-27,739.9957256915986
2009-05-28,739.3322666060193
2009-05-29,728.2327500809724
2009-06-01,751.5751022470395
2009-06-02,746.0651048151497
2009-06-03,770.9601415260703
2009-06-04,776.8402298895918
2009-06-05,781.5086008091944
2009-06-08,794.1720234827641
2009-06-09,790.029926160616
2009-06-10,798.7537177846391
2009-06-11,787.9315906374251
2009-06-12,777.2357421379044
2009-06-15,803.1303213721584
2009-06-16,799.5558869005805
2009-06-17,813.9282414180007
2009-06-18,820.4246824632821
2009-06-19,830.3752630878238
2009-06-22,835.020526342464
2009-06-23,831.1458490957293
2009-06-24,838.7684395694367
2009-06-25,844.6920563672617
2009-06-26,836.7121406235544
2009-06-29,848.3474560869082
2009-06-30,844.6622024920771
2009-07-01,857.6532754662329
2009-07-02,874.1653777056434
2009-07-03,885.282085922102
2009-07-06,907.2777998699337
2009-07-07,894.5817525868079
2009-07-08,901.3069013292653
2009-07-09,907.4383774577908
2009-07-10,909.7661211679149
2009-07-13,901.7642489554125
2009-07-14,927.4397414287826
2009-07-15,929.4777080155502
2009-07-16,928.8035545056971
2009-07-17,932.6377730551866
2009-07-20,943.9463946703473
2009-07-21,927.974279321642
2009-07-22,945.8881328688962
2009-07-23,954.6185743664493
2009-07-24,962.01578434911
2009-07-27,981.7957286982208
2009-07-28,995.0378423803983
2009-07-29,953.3359415027131
2009-07-30,975.1547259889344
2009-07-31,993.2841022632734
2009-08-03,994.5319072307552
2009-08-04,994.6624251973506
2009-08-05,983.3729636369515
2009-08-06,962.0471109146345
2009-08-07,943.5983296814234
2009-08-10,945.0925241227884
2009-08-11,949.2231199880057
2009-08-12,902.0566137511375
2009-08-13,907.301031091538
2009-08-14,882.6566667413965
2009-08-17,837.1896280356565
2009-08-18,847.7898243266383
2009-08-19,799.0015511256839
2009-08-20,830.5563954802054
2009-08-21,842.7622167525438
2009-08-24,847.1177461381442
2009-08-25,815.3665161490544
2009-08-26,836.9863019504677
2009-08-27,834.1596825044574
2009-08-28,797.3033923212981
2009-08-31,741.4361481989166
2009-09-01,748.4891235482444
2009-09-02,763.4288449255628
2009-09-03,804.4715802942186
2009-09-04,811.5467820366287
2009-09-07,811.6106189038047
2009-09-08,818.1077126342091
2009-09-09,820.9460456567266
2009-09-10,814.0003776727543
2009-09-11,830.6272594716426
2009-09-14,843.1074426733404
2009-09-15,848.1040067914987
2009-09-16,831.2562799172288
2009-09-17,844.0900955129827
2009-09-18,814.8852594504326
2009-09-21,819.7058034578703
2009-09-22,791.7338191463651
2009-09-23,775.4442907327074
2009-09-24,784.3124776601927
2009-09-25,779.4252471721536
2009-09-28,760.6450671550974
2009-09-29,763.8016142927776
2009-09-30,767.5969171126106
2009-10-01,770.5225517587495
2009-10-02,768.2276027001046
2009-10-05,767.0196976644128
2009-10-06,760.8044846540112
2009-10-07,764.2246458083322
2009-10-08,759.9799598628393
2009-10-09,799.2907935102982
2009-10-12,794.1485803258419
2009-10-13,805.7853883716716
2009-10-14,809.1037633611078
2009-10-15,810.2429405274218
2009-10-16,813.6977482969013
2009-10-19,831.3705885144382
2009-10-20,843.298453647902
2009-10-21,838.0273456291887
2009-10-22,831.865482657341
2009-10-23,847.5870543201167
2009-10-26,852.8994148284505
2009-10-27,834.3662875256326
2009-10-28,840.556863782397
2009-10-29,817.2145767720891
2009-10-30,829.5765742863099
2009-11-02,853.7667555411091
2009-11-03,873.1655829972511
2009-11-04,869.3181154461195
2009-11-05,870.313968389034
2009-11-06,876.1788972422453
2009-11-09,871.4729719012225
2009-11-10,875.9436321518995
2009-11-11,872.9104245890087
2009-11-12,880.7405178682848
2009-11-13,885.7879830378101
2009-11-16,906.9378182072152
2009-11-17,916.9339958476344
2009-11-18,909.8436971810229
2009-11-19,921.5227861695996
2009-11-20,920.1959404689673
2009-11-23,919.957976707074
2009-11-24,892.4315381795012
2009-11-25,908.5484456046593
2009-11-26,875.2735903302766
2009-11-27,849.5306012625359
2009-11-30,878.5090609173878
2009-12-01,888.0458440997783
2009-12-02,898.2310879558836
2009-12-03,896.2825383329122
2009-12-04,920.9038788139868
2009-12-07,931.9031989982262
2009-12-08,927.5752304061189
2009-12-09,909.4301233769313
2009-12-10,916.823363596951
2009-12-11,921.8006908099813
2009-12-14,929.4520714786253
2009-12-15,928.0224796314748
2009-12-16,920.5517645109519
2009-12-17,914.1184206787387
2009-12-18,895.5418994949745
2009-12-21,894.7267596994327
2009-12-22,877.1485476892537
2009-12-23,878.849497408277
2009-12-24,902.0186576618011
2009-12-25,899.3501878313664
2009-12-28,911.372302800643
2009-12-29,915.5643775587073
2009-12-30,938.1439194484623
2009-12-31,939.6427694195606
2010-01-01,939.6427694195606
2010-01-04,924.1857143250919
2010-01-05,932.2839303348709
2010-01-06,928.3231701853088
2010-01-07,913.0974495905232
2010-01-08,917.7700747958284
2010-01-11,905.6132524237744
2010-01-12,920.7782087845735
2010-01-13,895.8925898797878
2010-01-14,910.9195288149831
2010-01-15,920.9129912732355
2010-01-18,926.3393905229397
2010-01-19,934.4352158392037
2010-01-20,913.333073531647
2010-01-21,922.076906684721
2010-01-22,906.9776916184319
2010-01-25,891.718488831345
2010-01-26,874.8043549879112
2010-01-27,865.4802216941072
2010-01-28,873.4224554326634
2010-01-29,876.7735556904792
2010-02-01,863.4765970688577
2010-02-02,857.7325201701173
2010-02-03,881.1765712854636
2010-02-04,887.7366716876016
2010-02-05,877.0189036941223
2010-02-08,873.5715070396362
2010-02-09,876.1645663006096
2010-02-10,889.6047341566307
2010-02-11,897.6486617570994
2010-02-12,906.3225613660502
2010-02-15,907.2891809931183
2010-02-16,900.2371960437849
2010-02-17,903.3688571673764
2010-02-18,905.2915533515792
2010-02-19,912.8621691168876
2010-02-22,903.5976297345144
2010-02-23,897.9628252091736
2010-02-24,909.2554886434265
2010-02-25,927.9103489318694
2010-02-26,916.8001131723872
2010-03-01,939.3494935875724
2010-03-02,930.923708445061
2010-03-03,929.1536446947655
2010-03-04,910.0561049213766
2010-03-05,912.7248646314558
2010-03-08,917.659588601821
2010-03-09,927.8620809783301
2010-03-10,915.0031283332994
2010-03-11,913.6328763087896
2010-03-12,895.5682653020165
2010-03-15,889.445829447647
2010-03-16,888.6773588021185
2010-03-17,909.3124846372194
2010-03-18,916.977053687854
2010-03-19,928.9805744883082
2010-03-22,931.2934414319261
2010-03-23,922.7836501271609
2010-03-24,935.6210428102074
2010-03-25,923.2951488402884
2010-03-26,932.3484976390296
2010-03-29,948.8744490406515
2010-03-30,953.8994982880382
2010-03-31,940.9579182378899
2010-04-01,952.8105100445256
2010-04-02,956.5193898135523
2010-04-05,958.7147847037328
2010-04-06,966.3591339411793
2010-04-07,964.085966783326
2010-04-08,953.0532057661883
2010-04-09,955.9046671941522
2010-04-12,937.377932217026
2010-04-13,950.4675472693366
2010-04-14,948.3951817301364
2010-04-15,948.893906219374
2010-04-16,943.2975254406896
2010-04-19,895.6640068568628
2010-04-20,894.289849861726
2010-04-21,915.981032172032
2010-04-22,911.0989960819417
2010-04-23,902.9805259628312
2010-04-26,901.6440431974538
2010-04-27,884.5878460066403
2010-04-28,889.1295390718496
2010-04-29,876.2024414225458
2010-04-30,874.963904688248
2010-05-03,883.0328317789214
2010-05-04,877.9501390199296
2010-05-05,895.5343291585854
2010-05-06,866.3058154623171
2010-05-07,852.3346486355691
2010-05-10,844.9057452350892
2010-05-11,837.1014192715554
2010-05-12,843.2245921390742
2010-05-13,869.8584693202657
2010-05-14,874.3616449389953
2010-05-17,832.5395165147801
2010-05-18,847.5547951708414
2010-05-19,846.683598368612
2010-05-20,836.2446986291114
2010-05-21,833.9991959255323
2010-05-24,877.2032326466192
2010-05-25,868.3004829804312
2010-05-26,871.2179499780976
2010-05-27,880.8069931937023
2010-05-28,873.0047426614165
2010-05-31,852.8054130109662
2010-06-01,840.7852099672073
2010-06-02,852.4224590905114
2010-06-03,845.6479907589832
2010-06-04,860.4326314057398
2010-06-07,852.3727339166078
2010-06-08,852.4039273675339
2010-06-09,871.3153249742271
2010-06-10,858.1132598481564
2010-06-11,861.5657191225533
2010-06-14,848.6881994142379
2010-06-15,846.5506194514626
2010-06-16,845.9663885201638
2010-06-17,839.9274207801581
2010-06-18,824.1319048679939
2010-06-21,854.4068014623474
2010-06-22,861.1326914716228
2010-06-23,856.3460888837078
2010-06-24,852.8687110312146
2010-06-25,848.9354873392089
2010-06-28,839.7988488318405
2010-06-29,811.0157384485267
2010-06-30,798.2111925213405
2010-07-01,775.2817730735961
2010-07-02,771.6318850307545
2010-07-05,770.2278971813001
2010-07-06,777.6769919244911
2010-07-07,784.7361227584671
2010-07-08,780.5225304341051
2010-07-09,805.3302131446808
2010-07-12,818.7578164326877
2010-07-13,799.8342550430472
2010-07-14,801.9792486433901
2010-07-15,777.1351751398868
2010-07-16,776.613510631018
2010-07-19,794.2366317627517
2010-07-20,816.5598619458649
2010-07-21,823.0953799285104
2010-07-22,827.3207214676627
2010-07-23,835.7739870792666
2010-07-26,833.2934943626203
2010-07-27,825.9323983332665
2010-07-28,844.7726063977335
2010-07-29,846.2527512019352
2010-07-30,848.1382755444806
2010-08-02,851.9301576234337
2010-08-03,834.2133021417485
2010-08-04,842.1063116376376
2010-08-05,833.4052352701921
2010-08-06,838.9675931902572
2010-08-09,847.5341625162768
2010-08-10,831.5617761083345
2010-08-11,849.0400633704253
2010-08-12,840.8809279047946
2010-08-13,856.7867296520251
2010-08-16,869.0329970619327
2010-08-17,874.9244958227716
2010-08-18,873.44193854658
2010-08-19,877.7962648827793
2010-08-20,873.615951945998
2010-08-23,873.8338026736558
2010-08-24,878.9297059471961
2010-08-25,860.8036569981344
2010-08-26,855.5173724377457
2010-08-27,859.153384281688
2010-08-30,876.436788751049
2010-08-31,870.5128325736105
2010-09-01,856.5763306390587
2010-09-02,867.5148794421641
2010-09-03,864.78788781588
2010-09-06,881.6726949121941
2010-09-07,895.2572207456531
2010-09-08,890.7010783135817
2010-09-09,875.3330810649713
2010-09-10,878.3782833794447
2010-09-13,878.9717913109826
2010-09-14,873.9284191337073
2010-09-15,857.0953184723014
2010-09-16,837.6552020967848
2010-09-17,840.7535477047434
2010-09-20,835.31814641832
2010-09-21,835.0177812903949
2010-09-22,817.6468711774307
2010-09-23,822.4608874818954
2010-09-24,813.733378806479
2010-09-27,828.1152233477791
2010-09-28,815.2685463991127
2010-09-29,810.192495846775
2010-09-30,822.6109536653698
2010-10-01,816.9559334695834
2010-10-04,820.8372429514035
2010-10-05,811.4660746009342
2010-10-06,808.5449252629417
2010-10-07,805.5869401699815
2010-10-08,834.3551873485986
2010-10-11,861.507035604853
2010-10-12,873.2149988462052
2010-10-13,879.367077716058
2010-10-14,871.2023236867143
2010-10-15,903.9767832265616
2010-10-18,906.1326967629516
2010-10-19,933.8666245831357
2010-10-20,920.3070315690705
2010-10-21,912.718861534004
2010-10-22,917.1066757012113
2010-10-25,938.4956388809832
2010-10-26,942.7802335131673
2010-10-27,932.6223971742994
2010-10-28,923.233042679444
2010-10-29,920.5877806188379
2010-11-01,941.5967013855543
2010-11-02,932.283247400609
2010-11-03,923.9274939107468
2010-11-04,927.5526450171589
2010-11-05,952.2560992017329
2010-11-08,969.5851854692634
2010-11-09,965.8523434902519
2010-11-10,972.6323407917182
2010-11-11,979.1444460076775
2010-11-12,915.6261881254572
2010-11-15,930.0478455587845
2010-11-16,895.4362539904516
2010-11-17,877.4826487896592
2010-11-18,885.3101635849373
2010-11-19,889.9297340396928
2010-11-22,891.7251973786541
2010-11-23,884.0919481346994
2010-11-24,903.7002820165145
2010-11-25,919.5973218266261
2010-11-26,918.4161839190724
2010-11-29,927.1933369782257
2010-11-30,915.1076330215724
2010-12-01,913.580739381176
2010-12-02,911.8454208101706
2010-12-03,898.0736527529302
2010-12-06,908.6910232940918
2010-12-07,912.1421303796765
2010-12-08,910.5148157315675
2010-12-09,901.6617742196886
2010-12-10,908.600065110616
2010-12-13,921.9462044739836
2010-12-14,926.4082256092279
2010-12-15,924.180625786096
2010-12-16,927.6009310638368
2010-12-17,930.9760491569874
2010-12-20,918.2385701953091
2010-12-21,939.9224013399888
2010-12-22,934.5214614556028
2010-12-23,930.3243718585124
2010-12-24,924.3831788396955
2010-12-27,902.6378134976511
2010-12-28,887.3921099069037
2010-12-29,892.3699688524742
2010-12-30,884.0367611436168
2010-12-31,891.6279424166311
2011-01-03,895.1979240750122
2011-01-04,913.4694000827735
2011-01-05,922.2110078668765
2011-01-06,925.542752825921
2011-01-07,936.1303632500121
2011-01-10,920.9615050986929
2011-01-11,931.746249141189
2011-01-12,932.1242675704983
2011-01-13,910.9034048960606
2011-01-14,898.2393888444533
2011-01-17,869.070087108492
2011-01-18,864.4944882932895
2011-01-19,874.9577556213337
2011-01-20,853.3564621101807
2011-01-21,857.3892510474273
2011-01-24,846.8516009911688
2011-01-25,844.3420510848455
2011-01-26,853.7979810012472
2011-01-27,861.5843327131643
2011-01-28,868.5329301502214
2011-01-31,870.3022344367076
2011-02-01,865.7799547468694
2011-02-02,864.714109339476
2011-02-03,876.0059523049537
2011-02-04,880.982524411157
2011-02-07,881.6980828375412
2011-02-08,873.3789596159173
2011-02-09,862.5406042424798
2011-02-10,886.5758814801483
2011-02-11,894.0448681113241
2011-02-14,925.7584670015003
2011-02-15,921.4617704318669
2011-02-16,929.3298395004093
2011-02-17,925.4085732973201
2011-02-18,915.2536404914821
2011-02-21,925.2721407546451
2011-02-22,894.6293124685112
2011-02-23,893.897635698897
2011-02-24,896.2881599847527
2011-02-25,901.3910441887267
2011-02-28,908.6439529094451
2011-03-01,912.3462346307682
2011-03-02,906.5797238335831
2011-03-03,900.1257316039744
2011-03-04,911.4862226507788
2011-03-07,925.8047189405439
2011-03-08,934.1738212228304
2011-03-09,932.3867463612811
2011-03-10,923.8344094305089
2011-03-11,912.9466468970527
2011-03-14,909.6425247898698
2011-03-15,895.5794784476536
2011-03-16,910.532778665626
2011-03-17,889.171634456167
2011-03-18,886.5489655005806
2011-03-21,882.9547428803967
2011-03-22,886.9924252814793
2011-03-23,903.154428231563
2011-03-24,894.7057673928755
2011-03-25,910.6554711967148
2011-03-28,913.7152489301747
2011-03-29,911.5195667337745
2011-03-30,908.7918170079886
2011-03-31,893.1460033697422
2011-04-01,911.273185870672
2011-04-04,905.6075371334806
2011-04-05,907.4243620531133
2011-04-06,911.0535692659412
2011-04-07,918.4725255262941
2011-04-08,917.0627599740386
2011-04-11,911.4972510885673
2011-04-12,910.6166206774475
2011-04-13,922.9248836240758
2011-04-14,922.3409652781161
2011-04-15,928.0739731602703
2011-04-18,944.7000464676881
2011-04-19,920.8948508374559
2011-04-20,907.2651356047911
2011-04-21,911.5040356179092
2011-04-22,906.0190106143862
2011-04-25,892.5916964726241
2011-04-26,881.9887916808751
2011-04-27,878.0208744442152
2011-04-28,855.589001265028
2011-04-29,863.3628193502503
2011-05-02,860.1451020971906
2011-05-03,868.8504306053862
2011-05-04,846.6222564099406
2011-05-05,863.1013694174086
2011-05-06,867.15571684167
2011-05-09,883.8162171385451
2011-05-10,885.1244387673693
2011-05-11,885.9495428378974
2011-05-12,879.105809708473
2011-05-13,886.3821146335436
2011-05-16,875.6360382692995
2011-05-17,883.517058213084
2011-05-18,885.4662792987516
2011-05-19,879.6697095198664
2011-05-20,887.1061336865522
2011-05-23,865.0067624468761
2011-05-24,861.1272415265131
2011-05-25,852.6742801247414
2011-05-26,847.7524796677228
2011-05-27,832.7300386887805
2011-05-30,829.9637865263992
2011-05-31,837.6756789695737
2011-06-01,834.4946726420934
2011-06-02,817.8778114388879
2011-06-03,819.4667295166952
2011-06-06,817.4184835653592
2011-06-07,817.3863976568393
2011-06-08,822.9156299631336
2011-06-09,813.5670139090458
2011-06-10,824.8237321492708
2011-06-13,822.0835475639224
2011-06-14,828.3066745906632
2011-06-15,831.4427879032278
2011-06-16,828.6195583621724
2011-06-17,812.8160936271722
2011-06-20,807.0693297415994
2011-06-21,814.4827442869594
2011-06-22,810.6466980408101
2011-06-23,840.3088770449415
2011-06-24,859.4614292018896
2011-06-27,853.8416468497784
