Date,KOREA IMI QUALITY
2000-02-07,2333.568554414168
2000-02-08,2298.059632250681
2000-02-09,2323.2485113193325
2000-02-10,2247.269976730922
2000-02-11,2221.091660488338
2000-02-14,2096.072321940425
2000-02-15,2037.8253615840129
2000-02-16,2057.605228924384
2000-02-17,2098.9579113740056
2000-02-18,2065.4679385995273
2000-02-21,1969.854596849094
2000-02-22,1954.8850027719377
2000-02-23,2079.245491056518
2000-02-24,2002.242766812496
2000-02-25,2014.937199761391
2000-02-28,1942.5443956369231
2000-02-29,1940.322880660279
2000-03-01,1945.6639290152875
2000-03-02,2052.2524852976703
2000-03-03,2043.3044115011924
2000-03-06,2106.710313007299
2000-03-07,2094.5652373478724
2000-03-08,2082.192002399197
2000-03-09,2037.6309295658448
2000-03-10,2045.0361938728533
2000-03-13,1983.7932099863358
2000-03-14,1961.880918820214
2000-03-15,1927.4363692098036
2000-03-16,1916.130691436385
2000-03-17,1964.1690183907021
2000-03-20,1947.0972747141413
2000-03-21,1955.2458529077996
2000-03-22,2005.2633609985085
2000-03-23,1961.037842538628
2000-03-24,1991.172768775843
2000-03-27,2037.4640163187132
2000-03-28,2001.2514956770744
2000-03-29,1955.5505803530236
2000-03-30,1915.0401766151178
2000-03-31,1877.9820068413649
2000-04-03,1750.0728306156154
2000-04-04,1730.5325534656097
2000-04-05,1728.204482765881
2000-04-06,1666.1882405712036
2000-04-07,1709.790044789055
2000-04-10,1762.6684829043102
2000-04-11,1747.6025609884116
2000-04-12,1746.228083814434
2000-04-13,1748.9898543943489
2000-04-14,1717.865552169001
2000-04-17,1513.8785663542674
2000-04-18,1564.218872858661
2000-04-19,1559.6597632601445
2000-04-20,1575.894317078636
2000-04-21,1601.7172708085532
2000-04-24,1551.6336530475173
2000-04-25,1514.4757865547426
2000-04-26,1437.5356571418445
2000-04-27,1394.0812040190415
2000-04-28,1446.5087958363324
2000-05-01,1446.183005567
2000-05-02,1485.7500237712386
2000-05-03,1511.8738373166805
2000-05-04,1509.8233456545868
2000-05-05,1509.8233456545868
2000-05-08,1533.739652994289
2000-05-09,1508.8315132414957
2000-05-10,1515.6645174133885
2000-05-11,1511.0323741691589
2000-05-12,1471.0546623666598
2000-05-15,1401.0196307996534
2000-05-16,1414.8104852302847
2000-05-17,1308.6618966303845
2000-05-18,1264.7884046636034
2000-05-19,1258.0224489187465
2000-05-22,1196.3496984133399
2000-05-23,1196.7923677207061
2000-05-24,1250.6603236195904
2000-05-25,1333.116357344535
2000-05-26,1227.3855784791745
2000-05-29,1276.84742388077
2000-05-30,1332.1182915685545
2000-05-31,1406.2744485689645
2000-06-01,1407.5361608402236
2000-06-02,1467.5088806326278
2000-06-05,1554.7967147806787
2000-06-06,1556.1892778928875
2000-06-07,1597.745456150608
2000-06-08,1531.1577870187766
2000-06-09,1619.4465732675233
2000-06-12,1677.4077329814606
2000-06-13,1591.086443516147
2000-06-14,1617.9309702903624
2000-06-15,1500.6304022272695
2000-06-16,1493.1985527475572
2000-06-19,1474.1586953040983
2000-06-20,1544.5682880427435
2000-06-21,1539.4818859372292
2000-06-22,1521.481863731781
2000-06-23,1526.2865084677992
2000-06-26,1567.3438652674313
2000-06-27,1606.902065999246
2000-06-28,1639.59375550324
2000-06-29,1628.973581961638
2000-06-30,1632.5593890953314
2000-07-03,1664.732961658901
2000-07-04,1635.0199529089325
2000-07-05,1640.1154406252303
2000-07-06,1658.2292671163048
2000-07-07,1663.1263698736332
2000-07-10,1693.9515998792056
2000-07-11,1654.282710962817
2000-07-12,1675.0038407703455
2000-07-13,1677.7557178203629
2000-07-14,1630.38361424502
2000-07-17,1630.3103616227327
2000-07-18,1577.1594710363736
2000-07-19,1556.788849983328
2000-07-20,1534.0687674450219
2000-07-21,1539.3122155296694
2000-07-24,1452.076348516466
2000-07-25,1460.1366257317388
2000-07-26,1463.9854537893798
2000-07-27,1443.8911801157283
2000-07-28,1402.6943689629184
2000-07-31,1445.087003477456
2000-08-01,1471.8986481965233
2000-08-02,1479.423455905844
2000-08-03,1469.6618665172916
2000-08-04,1449.1639612682573
2000-08-07,1392.5264489743215
2000-08-08,1378.3675672096251
2000-08-09,1444.408613345095
2000-08-10,1477.8036893093044
2000-08-11,1463.4289564632936
2000-08-14,1485.9284275152113
2000-08-15,1486.3943818668954
2000-08-16,1521.9866441237102
2000-08-17,1505.1180586903356
2000-08-18,1483.1277778978044
2000-08-21,1479.189027926146
2000-08-22,1516.3516636233862
2000-08-23,1480.910764037627
2000-08-24,1484.061034806387
2000-08-25,1515.4051878591233
2000-08-28,1531.5637068664646
2000-08-29,1532.1118835558432
2000-08-30,1513.820033358395
2000-08-31,1454.5409329222366
2000-09-01,1478.2692099444414
2000-09-04,1460.536821617492
2000-09-05,1471.3169981323854
2000-09-06,1459.3015118283154
2000-09-07,1421.8653824686817
2000-09-08,1433.0735661227764
2000-09-11,1433.0735661227764
2000-09-12,1433.0735661227764
2000-09-13,1432.4277465796836
2000-09-14,1416.749574149211
2000-09-15,1370.9373307352141
2000-09-18,1251.1246349847115
2000-09-19,1248.0843118414095
2000-09-20,1302.339074111544
2000-09-21,1289.4531358448544
2000-09-22,1205.3087164074834
2000-09-25,1275.5156842192582
2000-09-26,1298.1229716952844
2000-09-27,1335.3698075119473
2000-09-28,1325.2004855984749
2000-09-29,1319.0565656390947
2000-10-02,1271.3911192596838
2000-10-03,1270.8682404801948
2000-10-04,1287.220562377402
2000-10-05,1298.3084491606573
2000-10-06,1302.0613212947037
2000-10-09,1264.5984807883108
2000-10-10,1257.3334888750135
2000-10-11,1189.233219802341
2000-10-12,1133.5343141849505
2000-10-13,1103.3094062761797
2000-10-16,1151.360850727562
2000-10-17,1068.8972503889743
2000-10-18,1059.0088104070637
2000-10-19,1063.741495485826
2000-10-20,1116.319844458603
2000-10-23,1061.4749089163781
2000-10-24,1091.8525629284813
2000-10-25,1085.8614324253408
2000-10-26,1056.7073982959719
2000-10-27,1054.8573384637511
2000-10-30,1038.7804651972217
2000-10-31,1054.4233852854238
2000-11-01,1128.6758788483717
2000-11-02,1154.5142478093028
2000-11-03,1159.7359346750525
2000-11-06,1159.1108683379116
2000-11-07,1133.8596578302936
2000-11-08,1132.237729471707
2000-11-09,1138.3505597210426
2000-11-10,1150.9983445605653
2000-11-13,1102.4413334086887
2000-11-14,1123.024521171102
2000-11-15,1139.625487525238
2000-11-16,1135.201695109164
2000-11-17,1129.85700920763
2000-11-20,1091.9197558698436
2000-11-21,1063.2024248370424
2000-11-22,1035.9590714519309
2000-11-23,1010.4085558974581
2000-11-24,1042.3221287190602
2000-11-27,1090.0652411242772
2000-11-28,1058.1471612649098
2000-11-29,1013.4804492277295
2000-11-30,1001.2602655256449
2000-12-01,1014.3864404201017
2000-12-04,983.6699385230812
2000-12-05,1029.9431032967466
2000-12-06,1029.7853409847119
2000-12-07,1041.5183209011414
2000-12-08,1062.3043066377966
2000-12-11,1089.0195894595813
2000-12-12,1066.2044006965436
2000-12-13,1088.6895651570019
2000-12-14,1066.3326110271853
2000-12-15,1039.2896493922162
2000-12-18,1043.0405911188377
2000-12-19,1025.8345549975395
2000-12-20,983.310148787503
2000-12-21,953.5535956622856
2000-12-22,933.2226643079048
2000-12-25,933.2226643079048
2000-12-26,932.3530507718232
2000-12-27,927.7227714175726
2000-12-28,932.1669523584952
2000-12-29,922.8830339274923
2001-01-01,922.8830339274925
2001-01-02,936.0785363602145
2001-01-03,947.7635938924956
2001-01-04,1020.0913464663334
2001-01-05,1059.562962436792
2001-01-08,1076.984263041761
2001-01-09,1107.681167139618
2001-01-10,1051.3855675465727
2001-01-11,1058.4583514966214
2001-01-12,1105.6383121104243
2001-01-15,1114.3383924306213
2001-01-16,1137.686976844002
2001-01-17,1120.0379127735685
2001-01-18,1132.244077871186
2001-01-19,1166.9174246178875
2001-01-22,1192.5219921210335
2001-01-23,1192.5219921210335
2001-01-24,1191.3064686854384
2001-01-25,1190.2798826176336
2001-01-26,1136.625285300696
2001-01-29,1161.8616430081097
2001-01-30,1131.5741600575852
2001-01-31,1208.468926334671
2001-02-01,1191.3437978107768
2001-02-02,1198.298891103044
2001-02-05,1122.249480891439
2001-02-06,1139.3376324255255
2001-02-07,1112.274469232077
2001-02-08,1135.2715289605353
2001-02-09,1151.201677615043
2001-02-12,1160.229887809851
2001-02-13,1183.155403111819
2001-02-14,1195.0846176683135
2001-02-15,1206.347371430947
2001-02-16,1217.9995660506736
2001-02-19,1207.7062940407577
2001-02-20,1249.9208454161721
2001-02-21,1221.9926836218406
2001-02-22,1197.6288103943475
2001-02-23,1188.4407199231082
2001-02-26,1197.3020115528489
2001-02-27,1182.4538374797264
2001-02-28,1179.3163891718204
2001-03-01,1172.863349453116
2001-03-02,1123.1019950786342
2001-03-05,1123.1074713860291
2001-03-06,1133.8363349938622
2001-03-07,1130.502457578318
2001-03-08,1156.4573778256636
2001-03-09,1135.781757328785
2001-03-12,1086.6860703975638
2001-03-13,1046.5293825574367
2001-03-14,1081.703634644113
2001-03-15,1072.3571151813333
2001-03-16,1065.474468026909
2001-03-19,1060.1455171911105
2001-03-20,1065.450679442624
2001-03-21,1056.2950302932898
2001-03-22,1046.4815281449687
2001-03-23,1078.6468453317877
2001-03-26,1086.9429430552827
2001-03-27,1065.797382148324
2001-03-28,1067.986997633184
2001-03-29,1040.5442568736016
2001-03-30,1027.7736889641114
2001-04-02,1009.8407331974445
2001-04-03,997.4639352790372
2001-04-04,968.7518366953449
2001-04-05,968.7518366953449
2001-04-06,1007.4687513373644
2001-04-09,994.2892930895111
2001-04-10,990.674495149511
2001-04-11,1005.2876079215554
2001-04-12,1016.231277532639
2001-04-13,1017.7048559383641
2001-04-16,999.3090903964069
2001-04-17,1010.6299414104409
2001-04-18,1079.268757861329
2001-04-19,1129.6662506555585
2001-04-20,1114.1980029416877
2001-04-23,1134.6490267593697
2001-04-24,1129.0723253231401
2001-04-25,1148.574479372707
2001-04-26,1133.5867421024764
2001-04-27,1110.5128640914734
2001-04-30,1162.9688071202165
2001-05-01,1162.9688071202165
2001-05-02,1193.7926442965186
2001-05-03,1193.6784615197428
2001-05-04,1205.9029122938566
2001-05-07,1240.6113963420366
2001-05-08,1223.9895307058393
2001-05-09,1203.4717148831612
2001-05-10,1203.2708434684123
2001-05-11,1214.128831551377
2001-05-14,1218.4726926225728
2001-05-15,1211.1074185079312
2001-05-16,1190.7481538216505
2001-05-17,1248.674740733529
2001-05-18,1256.059020386859
2001-05-21,1299.6160676015663
2001-05-22,1298.784483457853
2001-05-23,1326.4648117466961
2001-05-24,1322.5715747033555
2001-05-25,1316.8734938594312
2001-05-28,1298.4343131221724
2001-05-29,1336.2459123761153
2001-05-30,1333.2295432567535
2001-05-31,1314.4281351068432
2001-06-01,1297.1766412371073
2001-06-04,1301.521061498312
2001-06-05,1270.1182152468168
2001-06-06,1271.1062496421857
2001-06-07,1269.644356163621
2001-06-08,1309.329000715368
2001-06-11,1280.2173040996522
2001-06-12,1279.602193636008
2001-06-13,1292.8143234062973
2001-06-14,1292.3790231758983
2001-06-15,1299.7920829203872
2001-06-18,1275.6385167231397
2001-06-19,1267.6499294364148
2001-06-20,1244.8388319935564
2001-06-21,1246.1339326149705
2001-06-22,1252.7138715861345
2001-06-25,1246.5450845114235
2001-06-26,1228.7360730142225
2001-06-27,1215.8481535011065
2001-06-28,1207.8355283185792
2001-06-29,1237.9510320613501
2001-07-02,1246.9235346446183
2001-07-03,1250.0298962762324
2001-07-04,1253.7394035015477
2001-07-05,1246.086380507914
2001-07-06,1214.9243573595506
2001-07-09,1186.9423913094781
2001-07-10,1173.6647412993598
2001-07-11,1147.1616722335903
2001-07-12,1168.507438148661
2001-07-13,1140.1158753405439
2001-07-16,1132.5255583352114
2001-07-17,1130.8017751413986
2001-07-18,1110.7571128895654
2001-07-19,1132.9995362847912
2001-07-20,1115.696132535819
2001-07-23,1091.032912702698
2001-07-24,1100.3748331905667
2001-07-25,1094.0385558195894
2001-07-26,1112.5625043922844
2001-07-27,1130.9700555112568
2001-07-30,1112.0919182143411
2001-07-31,1138.0353720674716
2001-08-01,1180.3595993465508
2001-08-02,1199.7309342157632
2001-08-03,1205.5965428426678
2001-08-06,1203.9776075379782
2001-08-07,1202.3842915549355
2001-08-08,1202.5469399111357
2001-08-09,1165.3777940227924
2001-08-10,1186.247917346292
2001-08-13,1189.947032122673
2001-08-14,1213.8996640973053
2001-08-15,1213.8996640973053
2001-08-16,1222.3626917393458
2001-08-17,1213.122789078909
2001-08-20,1181.446833307631
2001-08-21,1192.1054933752218
2001-08-22,1208.4904705124497
2001-08-23,1205.5700210676605
2001-08-24,1208.2153070413
2001-08-27,1233.1300013416774
2001-08-28,1231.6475328222562
2001-08-29,1219.5639702277306
2001-08-30,1217.7141927323912
2001-08-31,1181.2828921134637
2001-09-03,1176.9272983307742
2001-09-04,1210.685427188203
2001-09-05,1187.9596722924873
2001-09-06,1182.8150775219842
2001-09-07,1182.0572210067444
2001-09-10,1165.132961579827
2001-09-11,1143.1585734536955
2001-09-12,1026.0680693134
2001-09-13,1075.7059487506933
2001-09-14,1046.0980770418794
2001-09-17,1025.8008461759161
2001-09-18,1050.2757907101875
2001-09-19,1049.5086514969198
2001-09-20,1023.9224954874223
2001-09-21,995.96647182169
2001-09-24,1007.0311924359062
2001-09-25,993.9198156360204
2001-09-26,992.3616308301489
2001-09-27,994.5802479106804
2001-09-28,1016.6129501775531
2001-10-01,1016.6129501775533
2001-10-02,1011.3995504330535
2001-10-03,1009.67361263368
2001-10-04,1063.4940074143205
2001-10-05,1067.4695788579218
2001-10-08,1049.2062520951786
2001-10-09,1082.7420840588475
2001-10-10,1081.5390400928038
2001-10-11,1120.6879286704402
2001-10-12,1126.5808482019359
2001-10-15,1119.3867456637952
2001-10-16,1135.710713203088
2001-10-17,1148.6641857880584
2001-10-18,1143.264723569005
2001-10-19,1145.9990803570859
2001-10-22,1145.9549122068324
2001-10-23,1148.6039219149734
2001-10-24,1184.6418776150751
2001-10-25,1185.5511465148907
2001-10-26,1190.273309880018
2001-10-29,1203.0528757797845
2001-10-30,1167.5880524443605
2001-10-31,1183.7422559963074
2001-11-01,1195.0266211193655
2001-11-02,1213.3972399291918
2001-11-05,1234.0389794136495
2001-11-06,1248.604690229892
2001-11-07,1244.7385261318643
2001-11-08,1274.8892131463235
2001-11-09,1292.7753048797997
2001-11-12,1302.2041967944347
2001-11-13,1306.9430741668418
2001-11-14,1347.4730131758024
2001-11-15,1340.9102692469896
2001-11-16,1352.3771945579326
2001-11-19,1385.0379897737703
2001-11-20,1370.0777872169438
2001-11-21,1367.855888832129
2001-11-22,1396.7430255964719
2001-11-23,1458.0281293953
2001-11-26,1510.6694942570427
2001-11-27,1505.4454820648002
2001-11-28,1412.2318612519402
2001-11-29,1396.1469670313102
2001-11-30,1427.9021083850819
2001-12-03,1441.4839138636744
2001-12-04,1435.4036751523356
2001-12-05,1542.3975432619413
2001-12-06,1537.546133642693
2001-12-07,1579.5807255355937
2001-12-10,1484.0973309428996
2001-12-11,1497.5852804989668
2001-12-12,1535.5941946000087
2001-12-13,1516.2601399210866
2001-12-14,1476.6773932995036
2001-12-17,1428.202801605316
2001-12-18,1427.9631008287874
2001-12-19,1435.8582788771932
2001-12-20,1469.541313369861
2001-12-21,1417.199338761828
2001-12-24,1417.154482019178
2001-12-25,1417.5777042823418
2001-12-26,1408.9436350365918
2001-12-27,1427.5493466152382
2001-12-28,1504.667749288506
2001-12-31,1515.4358321536083
2002-01-01,1516.3643453219122
2002-01-02,1563.152980903406
2002-01-03,1571.2625238364387
2002-01-04,1611.0577620941226
2002-01-07,1618.0046341697775
2002-01-08,1565.454089086744
2002-01-09,1590.7946012199434
2002-01-10,1537.7837885617055
2002-01-11,1548.2106899945786
2002-01-14,1594.361646224739
2002-01-15,1537.559489764589
2002-01-16,1514.4451955880397
2002-01-17,1514.100094703192
2002-01-18,1500.32612032871
2002-01-21,1515.3625059465637
2002-01-22,1517.5590687316533
2002-01-23,1564.3084574361378
2002-01-24,1605.5271107315234
2002-01-25,1640.0892039447406
2002-01-28,1657.8532699825466
2002-01-29,1649.0101311442302
2002-01-30,1593.7081325276883
2002-01-31,1597.2368968808005
2002-02-01,1576.3007287221217
2002-02-04,1553.784610654906
2002-02-05,1573.3029640658146
2002-02-06,1574.2145854594094
2002-02-07,1548.4815206279313
2002-02-08,1566.4499182313236
2002-02-11,1560.8343430527598
2002-02-12,1560.8343430527602
2002-02-13,1560.8343430527607
2002-02-14,1708.3099120121872
2002-02-15,1681.0641605758037
2002-02-18,1703.4897000741762
2002-02-19,1681.520313484128
2002-02-20,1683.7679051932764
2002-02-21,1704.727047434918
2002-02-22,1721.4084853926129
2002-02-25,1713.7079060043309
2002-02-26,1725.1337205013015
2002-02-27,1760.0800187665263
2002-02-28,1752.2720452648541
2002-03-01,1752.2058693501558
2002-03-04,1811.123189245056
2002-03-05,1833.6043516237355
2002-03-06,1833.5024119785824
2002-03-07,1817.2418372969305
2002-03-08,1808.0095822604503
2002-03-11,1833.5903229706964
2002-03-12,1884.1472814186138
2002-03-13,1889.0426239767235
2002-03-14,1906.3347920257286
2002-03-15,1917.957020185355
2002-03-18,1914.4425908436117
2002-03-19,1964.6981029688982
2002-03-20,1958.9669963036554
2002-03-21,1949.2830282515076
2002-03-22,1980.4435595879775
2002-03-25,1935.459859887142
2002-03-26,1944.6566646315023
2002-03-27,2004.839376548572
2002-03-28,1988.058695259334
2002-03-29,2003.072879848839
2002-04-01,1957.3696457503108
2002-04-02,2026.1355075779509
2002-04-03,2046.4045945564112
2002-04-04,2042.86768699266
2002-04-05,2041.1021604905432
2002-04-08,2012.6573134920532
2002-04-09,1975.8672208458593
2002-04-10,1889.3350419613462
2002-04-11,1912.4825686344575
2002-04-12,1919.0668317028826
2002-04-15,1972.963476983873
2002-04-16,1997.3211698299692
2002-04-17,2087.1416174401324
2002-04-18,2112.342362243895
2002-04-19,2078.4630909709285
2002-04-22,2076.0938938364225
2002-04-23,2096.483533595308
2002-04-24,2068.428021936237
2002-04-25,1999.0232375017963
