Date,LITHUANIA SMALL CAP
2010-11-30,1000.0
2010-12-01,1018.9256840051723
2010-12-02,1013.5851057016172
2010-12-03,1015.7175270076111
2010-12-06,1004.7304477981168
2010-12-07,999.452396418523
2010-12-08,990.3170647360182
2010-12-09,957.141268365222
2010-12-10,955.181756221265
2010-12-13,996.4099109523258
2010-12-14,993.4266300047608
2010-12-15,1003.7691798298517
2010-12-16,984.8199923502408
2010-12-17,984.468311161706
2010-12-20,962.5086509314601
2010-12-21,970.9204057785385
2010-12-22,960.3530240330265
2010-12-23,967.385527377451
2010-12-24,971.1979206021172
2010-12-27,976.4230794126617
2010-12-28,969.8263457478887
2010-12-29,978.9402820624252
2010-12-30,1018.3290527405311
2010-12-31,1028.564478771314
2011-01-03,1006.3574168809904
2011-01-04,1001.035429614586
2011-01-05,977.4573138011606
2011-01-06,975.0752639603687
2011-01-07,972.6428078043148
2011-01-10,957.1747318554643
2011-01-11,960.8770952281355
2011-01-12,978.5690236534641
2011-01-13,993.3828892510122
2011-01-14,993.5101654619151
2011-01-17,987.7457002793504
2011-01-18,1014.4215732392063
2011-01-19,1017.6385204615583
2011-01-20,1011.5295217098067
2011-01-21,1019.2500032581645
2011-01-24,1020.871121157374
2011-01-25,1000.7862243818867
2011-01-26,999.8807415983969
2011-01-27,1030.501785589608
2011-01-28,1023.7988598370614
2011-01-31,1046.2657913107632
2011-02-01,1029.0019900900866
2011-02-02,1046.632427757649
2011-02-03,1033.5169071012388
2011-02-04,1025.486659598144
2011-02-07,1031.5096504308335
2011-02-08,1057.3624364331647
2011-02-09,1057.4255201724984
2011-02-10,1046.6815215711777
2011-02-11,1033.3283713083217
2011-02-14,1036.955918198565
2011-02-15,1036.3375377246462
2011-02-16,1036.644293942569
2011-02-17,1037.5784174952903
2011-02-18,1043.8318822456558
2011-02-21,1047.1193575549075
2011-02-22,1038.9386765088987
2011-02-23,1043.2929456809698
2011-02-24,1037.4655001103872
2011-02-25,1016.0068500402404
2011-02-28,997.665293010681
2011-03-01,1009.098977819603
2011-03-02,992.5749852544536
2011-03-03,996.0533664625397
2011-03-04,1011.0419467765455
2011-03-07,992.335496296985
2011-03-08,997.9712198305112
2011-03-09,991.5538037172614
2011-03-10,979.8802252629822
2011-03-11,982.7561691084167
2011-03-14,969.9845921259024
2011-03-15,935.6115366352029
2011-03-16,960.8160831562141
2011-03-17,953.313858143208
2011-03-18,983.1867662164
2011-03-21,990.2866081543078
2011-03-22,1000.6253374726138
2011-03-23,996.7896469649
2011-03-24,991.1305992140435
2011-03-25,987.2219151608052
2011-03-28,1005.6096319935455
2011-03-29,981.9521714818853
2011-03-30,997.1419709255774
2011-03-31,1003.8229194159592
2011-04-01,1000.639772958788
2011-04-04,1002.2612631791127
2011-04-05,994.868237510294
2011-04-06,1014.8578271341535
2011-04-07,1002.455199650967
2011-04-08,1018.7742807334115
2011-04-11,1021.7839686253284
2011-04-12,1020.7513025952221
2011-04-13,1032.6087926586374
2011-04-14,1034.0157060004885
2011-04-15,1028.802406720876
2011-04-18,1005.6987038827923
2011-04-19,995.057526706938
2011-04-20,1016.0278116711473
2011-04-21,1079.3890676134718
2011-04-22,1079.3890676134718
2011-04-25,1078.611222981514
2011-04-26,1043.627373517432
2011-04-27,1057.81123421855
2011-04-28,1065.1159181731045
2011-04-29,1067.196783969151
2011-05-02,1065.0606287739413
2011-05-03,1076.3217553941615
2011-05-04,1063.9091427476699
2011-05-05,1042.3317035994078
2011-05-06,1014.8975581058398
2011-05-09,1002.5156239551623
2011-05-10,1011.0761297642772
2011-05-11,1010.0359720417869
2011-05-12,1020.8090778236269
2011-05-13,1038.0853154459096
2011-05-16,1011.2461267055646
2011-05-17,1033.3420094987637
2011-05-18,1030.6288049028
2011-05-19,1035.140434624582
2011-05-20,1028.738088426435
2011-05-23,1005.1917866262756
2011-05-24,1412.3955003452625
2011-05-25,1414.98286063734
2011-05-26,1431.7505645736996
2011-05-27,1451.380195106717
2011-05-30,1462.3048851831206
2011-05-31,1470.3942989671073
2011-06-01,1477.6087334830072
2011-06-02,1479.0939732761167
2011-06-03,1507.38929468496
2011-06-06,1506.0935340140145
2011-06-07,1513.5214648326964
2011-06-08,1508.2671976866748
2011-06-09,1498.9163742078383
2011-06-10,1478.2791765958216
2011-06-13,1467.2613001172049
2011-06-14,1485.1627565205827
2011-06-15,1461.2088888914336
2011-06-16,1443.7338432355261
2011-06-17,1499.203008424748
2011-06-20,1494.7204231513358
2011-06-21,1511.703566545982
2011-06-22,1503.8672646409955
2011-06-23,1486.5850823247474
2011-06-24,1488.3187398756086
2011-06-27,1484.9842986354927
2011-06-28,1507.0596952988576
2011-06-29,1502.0352123948571
2011-06-30,1502.2403221084953
2011-07-01,1546.784404408509
2011-07-04,1570.6939634487237
2011-07-05,1582.3886276325695
2011-07-06,1565.1031323915613
2011-07-07,1571.3006400351453
2011-07-08,1546.1878865770225
2011-07-11,1523.1261233242894
2011-07-12,1508.6828413558117
2011-07-13,1537.7643669765982
2011-07-14,1540.9094476787707
2011-07-15,1544.2313734823015
2011-07-18,1552.1731165217197
2011-07-19,1571.6939400844972
2011-07-20,1567.542532582536
2011-07-21,1590.1937222154986
2011-07-22,1571.5739517331374
2011-07-25,1568.4013754496625
2011-07-26,1580.931614019404
2011-07-27,1582.7180141689255
2011-07-28,1571.8654099239732
2011-07-29,1577.900428970234
2011-08-01,1561.9007640544444
2011-08-02,1566.2755694600737
2011-08-03,1567.1818995524984
2011-08-04,1541.886923836865
2011-08-05,1524.0842145827514
2011-08-08,1484.5488593840155
2011-08-09,1470.9440465714858
2011-08-10,1511.1322054904301
2011-08-11,1517.4196429533158
2011-08-12,1501.538646212011
2011-08-15,1525.8328243013334
2011-08-16,1547.5753549251149
2011-08-17,1555.6044703152152
2011-08-18,1501.1602795823717
2011-08-19,1496.7679659915489
2011-08-22,1486.0171895963083
2011-08-23,1486.5962779103804
2011-08-24,1460.595046057804
2011-08-25,1431.0675400650232
2011-08-26,1379.7561401661162
2011-08-29,1450.699586776231
2011-08-30,1467.2037416554497
2011-08-31,1463.5950720445603
2011-09-01,1459.4623832994268
2011-09-02,1458.8952975474704
2011-09-05,1434.5224098272565
2011-09-06,1436.6704919266763
2011-09-07,1454.7531151157436
2011-09-08,1419.9619647342874
2011-09-09,1393.815591327528
2011-09-12,1366.490717246415
2011-09-13,1380.6801216668966
2011-09-14,1353.0116204776139
2011-09-15,1400.1427629287532
2011-09-16,1367.429317180444
2011-09-19,1318.0191556841871
2011-09-20,1323.4922971913318
2011-09-21,1321.561741729015
2011-09-22,1263.7581731570674
2011-09-23,1266.2036224251258
2011-09-26,1270.785331685721
2011-09-27,1294.0024941425308
2011-09-28,1305.9164871172543
2011-09-29,1287.4819878641997
2011-09-30,1251.1112754330181
2011-10-03,1236.5121764922792
2011-10-04,1217.4424123517801
2011-10-05,1211.3856405250947
2011-10-06,1246.8513833985837
2011-10-07,1247.0867187586134
2011-10-10,1323.8725041579994
2011-10-11,1308.4378881891716
2011-10-12,1311.0616289035447
2011-10-13,1350.625259549766
2011-10-14,1360.2528140667926
2011-10-17,1375.5492788613217
2011-10-18,1325.9587006932768
2011-10-19,1378.8352905759132
2011-10-20,1360.4226286708972
2011-10-21,1386.3408995800305
2011-10-24,1370.7634111234286
2011-10-25,1365.1822227022965
2011-10-26,1422.6680626296009
2011-10-27,1464.1503718747601
2011-10-28,1451.5119682002937
2011-10-31,1428.1665443325126
2011-11-01,1400.3158632270893
2011-11-02,1377.7377763792017
2011-11-03,1364.8918225890015
2011-11-04,1387.4538303856282
2011-11-07,1404.9877833308688
2011-11-08,1382.8919676890434
2011-11-09,1339.806940680835
2011-11-10,1341.944354291731
2011-11-11,1373.669383095701
2011-11-14,1356.9740945228116
2011-11-15,1333.141870923283
2011-11-16,1359.6118219950204
2011-11-17,1325.7220950893118
2011-11-18,1333.1418709232828
2011-11-21,1319.283317587821
2011-11-22,1305.5738305121265
2011-11-23,1274.8729718973734
2011-11-24,1277.2746281254772
2011-11-25,1243.4688755959385
2011-11-28,1284.45989876613
2011-11-29,1274.0735511946064
2011-11-30,1288.1309198969175
2011-12-01,1288.9442848873805
2011-12-02,1283.885015824326
