Date,MAURITIUS SMALL CAP
2010-11-30,1000.0
2010-12-01,1010.924850716016
2010-12-02,1014.8825192822762
2010-12-03,1010.6866905360257
2010-12-06,1003.0537201124832
2010-12-07,1005.5067548641802
2010-12-08,987.5818543630584
2010-12-09,982.2943666161963
2010-12-10,988.6535740256979
2010-12-13,976.1256304028948
2010-12-14,970.3988534780758
2010-12-15,974.4006280402502
2010-12-16,956.1638676831159
2010-12-17,962.6200556651694
2010-12-20,953.2852436185003
2010-12-21,943.3638263836107
2010-12-22,952.6019681208646
2010-12-23,959.5267254000311
2010-12-24,959.3355117403883
2010-12-27,953.927168767709
2010-12-28,957.0547988292424
2010-12-29,965.0222822469786
2010-12-30,973.014992551712
2010-12-31,996.8886872885897
2011-01-03,996.8886872885897
2011-01-04,990.3194043410537
2011-01-05,973.0914905287873
2011-01-06,982.2154689459971
2011-01-07,982.3788791082089
2011-01-10,1006.2151564923728
2011-01-11,1005.3939020258376
2011-01-12,1019.0413904786527
2011-01-13,1020.7119501351751
2011-01-14,1028.370538024709
2011-01-17,1030.4035816268597
2011-01-18,1043.5997576159082
2011-01-19,1050.606248835456
2011-01-20,1050.606248835456
2011-01-21,1031.3145358622269
2011-01-24,1030.835432175347
2011-01-25,1041.4206489530834
2011-01-26,1044.9094953482363
2011-01-27,1048.5331998673844
2011-01-28,1048.5331998673844
2011-01-31,1034.1049870054433
2011-02-01,1034.1049870054433
2011-02-02,1063.2108712834336
2011-02-03,1063.2108712834336
2011-02-04,1065.0497341042098
2011-02-07,1056.1655723655006
2011-02-08,1053.4727337345962
2011-02-09,1070.7353968993937
2011-02-10,1064.0089289184752
2011-02-11,1058.6260844214173
2011-02-14,1072.2694018227246
2011-02-15,1067.3292636625322
2011-02-16,1070.9681883002813
2011-02-17,1072.971787221235
2011-02-18,1069.5184620627258
2011-02-21,1077.2123100773003
2011-02-22,1066.8922500482154
2011-02-23,1070.7701946859117
2011-02-24,1071.662789828956
2011-02-25,1069.7273977879445
2011-02-28,1064.8405709418996
2011-03-01,1078.0547429060612
2011-03-02,1078.0547429060612
2011-03-03,1073.470553044433
2011-03-04,1069.799435623693
2011-03-07,1069.2134146723968
2011-03-08,1073.1131626453368
2011-03-09,1058.2772312978975
2011-03-10,1052.691220779479
2011-03-11,1059.2056420538033
2011-03-14,1058.5992649857728
2011-03-15,1061.992208579911
2011-03-16,1046.0370793242525
2011-03-17,1045.9590820242015
2011-03-18,1043.7858722437086
2011-03-21,1046.876710065213
2011-03-22,1058.353009814763
2011-03-23,1062.474915041007
2011-03-24,1077.7979970324996
2011-03-25,1076.813667124356
2011-03-28,1103.1404214396516
2011-03-29,1094.8612760858018
2011-03-30,1099.559118395073
2011-03-31,1095.6432911608717
2011-04-01,1095.92083396199
2011-04-04,1095.92083396199
2011-04-05,1106.3979805011777
2011-04-06,1111.790853071654
2011-04-07,1121.9483750150164
2011-04-08,1105.221281969726
2011-04-11,1114.2635177815641
2011-04-12,1128.3931402742262
2011-04-13,1126.510609384178
2011-04-14,1132.5998559213897
2011-04-15,1078.0956748525175
2011-04-18,1106.4791996785195
2011-04-19,1120.5511526981054
2011-04-20,1114.6786897000272
2011-04-21,1116.6835074872577
2011-04-22,1112.412843196449
2011-04-25,1112.412843196449
2011-04-26,1097.0053446433174
2011-04-27,1102.9565490446373
2011-04-28,1121.806694859841
2011-04-29,1121.8066948598407
2011-05-02,1125.908364676513
2011-05-03,1130.8178798575743
2011-05-04,1140.172183753945
2011-05-05,1138.8439181949102
2011-05-06,1141.102867788136
2011-05-09,1132.6207273851019
2011-05-10,1137.283612253583
2011-05-11,1168.369467895114
2011-05-12,1158.2792084625812
2011-05-13,1149.9312502033913
2011-05-16,1135.3736664649166
2011-05-17,1133.522407576165
2011-05-18,1134.5273033275623
2011-05-19,1142.775221144471
2011-05-20,1142.4299984559761
2011-05-23,1128.271579545445
2011-05-24,1135.0353364314376
2011-05-25,1135.8208924880216
2011-05-26,1133.7587603082845
2011-05-27,1167.0126779331156
2011-05-30,1156.6851321106985
2011-05-31,1164.5622311275251
2011-06-01,1171.4760467288536
2011-06-02,1166.2648543501666
2011-06-03,1183.2679415178936
2011-06-06,1189.818471372301
2011-06-07,1181.8097486483193
2011-06-08,1179.8714294195809
2011-06-09,1171.2784303478804
2011-06-10,1164.1323694117496
2011-06-13,1154.5926824090773
2011-06-14,1156.8234194540655
2011-06-15,1146.4064517154331
2011-06-16,1142.4610564877798
2011-06-17,1142.132001868341
2011-06-20,1144.0419585255102
2011-06-21,1145.2221089385655
2011-06-22,1138.650842853543
2011-06-23,1140.3217035088396
2011-06-24,1137.1571645094211
2011-06-27,1134.6485551809471
2011-06-28,1141.4597950940142
2011-06-29,1143.990552029256
2011-06-30,1156.9878258681995
2011-07-01,1152.0629356084137
2011-07-04,1166.912339139884
2011-07-05,1168.8920695437778
2011-07-06,1167.4819255843406
2011-07-07,1166.2204771937165
2011-07-08,1168.0018920229377
2011-07-11,1169.563408546562
2011-07-12,1167.3095942080665
2011-07-13,1159.9437845978682
2011-07-14,1161.982350124402
2011-07-15,1165.2664076950664
2011-07-18,1161.1633569637456
2011-07-19,1162.1864083795726
2011-07-20,1163.3885254661443
2011-07-21,1159.3663992135223
2011-07-22,1168.657848539365
2011-07-25,1168.1316815644357
2011-07-26,1167.3946497842935
2011-07-27,1161.844080853863
2011-07-28,1161.9313732326011
2011-07-29,1156.5725900201664
2011-08-01,1150.771625794222
2011-08-02,1153.9693140227175
2011-08-03,1143.6708241856234
2011-08-04,1161.5532732484417
2011-08-05,1153.6883293638596
2011-08-08,1123.0584346065825
2011-08-09,1121.9945038630938
2011-08-10,1148.602835568677
2011-08-11,1137.6957520380674
2011-08-12,1141.4310130361155
2011-08-15,1146.0164810155852
2011-08-16,1149.7554685041453
2011-08-17,1165.7647552770434
2011-08-18,1159.4593838958885
2011-08-19,1162.3335084969233
2011-08-22,1149.028818311622
2011-08-23,1170.7975687592734
2011-08-24,1168.5055048174113
2011-08-25,1166.411408930642
2011-08-26,1172.7163354654022
2011-08-29,1172.7163354654022
2011-08-30,1168.5055048174113
2011-08-31,1166.411408930642
2011-09-01,1168.2538301917868
2011-09-02,1159.9388563114182
2011-09-05,1156.6781336338538
2011-09-06,1140.486376887466
2011-09-07,1144.7937617978043
2011-09-08,1145.8113562527358
2011-09-09,1134.7163519228238
2011-09-12,1125.684273307565
2011-09-13,1131.490428252946
2011-09-14,1122.6352857709664
2011-09-15,1132.3538507141313
2011-09-16,1131.0122033931982
2011-09-19,1125.3552140999204
2011-09-20,1128.4083669137337
2011-09-21,1116.60454489881
2011-09-22,1115.7440946171678
2011-09-23,1109.7617924238439
2011-09-26,1104.031524993084
2011-09-27,1096.4825914888577
2011-09-28,1105.0393261960908
2011-09-29,1105.9350276223824
2011-09-30,1107.990839884576
2011-10-03,1098.5208327060755
2011-10-04,1104.0024516486437
2011-10-05,1101.2354968196287
2011-10-06,1105.1891234274394
2011-10-07,1103.2966762982826
2011-10-10,1102.5933138551027
2011-10-11,1095.105413591231
2011-10-12,1108.6625616430201
2011-10-13,1099.0431994891158
2011-10-14,1115.087383715538
2011-10-17,1120.1515161496263
2011-10-18,1116.2822535722528
2011-10-19,1116.8287077476182
2011-10-20,1112.7769268575992
2011-10-21,1108.909687252101
2011-10-24,1120.3837146620535
2011-10-25,1121.3545844321247
2011-10-26,1121.3545844321247
2011-10-27,1124.384441308351
2011-10-28,1112.6249837570103
2011-10-31,1106.8401051586204
2011-11-01,1106.8401051586204
2011-11-02,1104.9251568797993
2011-11-03,1099.2198634707815
2011-11-04,1107.6071724721485
2011-11-07,1109.039975247012
2011-11-08,1107.9908398845764
2011-11-09,1107.9908398845764
2011-11-10,1101.879072094233
2011-11-11,1100.9308112748747
2011-11-14,1102.4910890771923
2011-11-15,1101.6072224912623
2011-11-16,1097.8345950169771
2011-11-17,1099.7176732245537
2011-11-18,1099.7176732245537
2011-11-21,1101.6072224912625
2011-11-22,1096.3852359219923
2011-11-23,1099.0431994891164
2011-11-24,1098.6997028405412
2011-11-25,1090.9375884311544
2011-11-28,1091.0897524771592
2011-11-29,1091.0897524771592
2011-11-30,1095.0062879489608
2011-12-01,1091.7142661489754
2011-12-02,1094.8695798323722
2011-12-05,1098.7686979590526
2011-12-06,1092.9883606230383
2011-12-07,1089.685026033362
2011-12-08,1087.599238898994
2011-12-09,1090.7803788383264
2011-12-12,1089.8480879162423
2011-12-13,1088.0355412059312
2011-12-14,1083.4213107512835
2011-12-15,1074.210110926295
2011-12-16,1077.8638868137996
2011-12-19,1082.4662091315358
2011-12-20,1072.3190409993801
2011-12-21,1087.4503264018206
2011-12-22,1080.0902565107763
2011-12-23,1087.4503264018206
2011-12-26,1090.2288029727279
2011-12-27,1084.0787806393848
2011-12-28,1088.6962033056466
2011-12-29,1086.8454540093433
2011-12-30,1084.993928534029
2012-01-02,1084.993928534029
2012-01-03,1089.3009486723256
2012-01-04,1088.2111910007343
2012-01-05,1091.9252223693375
2012-01-06,1080.8584126831615
2012-01-09,1079.0357172148933
2012-01-10,1086.417395136702
2012-01-11,1087.1350722241712
2012-01-12,1082.5456315562833
2012-01-13,1084.374255933912
2012-01-16,1080.9211857177982
2012-01-17,1084.5791254325793
2012-01-18,1084.5791254325793
2012-01-19,1086.4173951367022
2012-01-20,1099.2706140361659
2012-01-23,1104.9078992363513
2012-01-24,1097.3691126378285
2012-01-25,1094.5895152843702
2012-01-26,1101.1143997116776
2012-01-27,1102.9966465487917
2012-01-30,1106.7805115455285
2012-01-31,1095.5362316439866
2012-02-01,1101.17363935399
2012-02-02,1101.17363935399
2012-02-03,1100.0819847551709
2012-02-06,1092.5856850294115
2012-02-07,1100.0819847551709
2012-02-08,1106.6024919023712
2012-02-09,1108.1034314246306
2012-02-10,1108.1034314246308
2012-02-13,1101.2057374788092
2012-02-14,1086.228060958636
2012-02-15,1097.7725834748933
2012-02-16,1080.876334121048
2012-02-17,1084.8063520001022
2012-02-20,1086.660721832581
2012-02-21,1088.4661822735109
2012-02-22,1078.7591633083737
2012-02-23,1082.485447119456
2012-02-24,1084.4335569704904
2012-02-27,1084.4335569704904
2012-02-28,1082.5638439412307
2012-02-29,1090.081648413045
2012-03-01,1092.102150248547
2012-03-02,1088.39809706407
2012-03-05,1083.6868521714036
2012-03-06,1087.500028819542
2012-03-07,1073.4760295368633
2012-03-08,1059.2830393892302
2012-03-09,1073.9799972727437
2012-03-12,1073.9799972727437
2012-03-13,1071.7848075918505
2012-03-14,1058.0060254350135
2012-03-15,1059.8145827434494
2012-03-16,1054.9657381615655
2012-03-19,1052.1375474487436
2012-03-20,1048.4295763351577
2012-03-21,1046.0525085481866
2012-03-22,1043.2145822391071
2012-03-23,1041.4221173211704
2012-03-26,1046.8180868409693
2012-03-27,1046.0525085481866
2012-03-28,1045.5549596861786
2012-03-29,1047.506347426707
2012-03-30,1055.2452066940398
2012-04-02,1051.5646267325085
2012-04-03,1057.0073255489292
2012-04-04,1050.9321565816608
2012-04-05,1051.9577192385964
2012-04-06,1049.7551312055402
2012-04-09,1049.6216504744111
2012-04-10,1049.9486055801112
2012-04-11,1048.1507483787752
2012-04-12,1048.2627563502617
2012-04-13,1048.0391233405248
2012-04-16,1049.8337108804915
2012-04-17,1054.1592326603225
2012-04-18,1049.514627148207
2012-04-19,1053.95033657423
2012-04-20,1061.7360323363619
2012-04-23,1069.5454219135274
2012-04-24,1067.7108671589588
2012-04-25,1080.1012935726153
2012-04-26,1088.062203640979
2012-04-27,1082.4632557663258
2012-04-30,1094.3455428413345
2012-05-01,1094.3455428413345
2012-05-02,1090.5913557303863
2012-05-03,1090.96223784649
2012-05-04,1087.2196572706873
2012-05-07,1087.2196572706873
2012-05-08,1095.347757234748
2012-05-09,1096.0731557822776
2012-05-10,1094.2027237758232
2012-05-11,1094.202723775823
2012-05-14,1090.3349941834651
2012-05-15,1087.494143080502
2012-05-16,1088.4806829688675
2012-05-17,1084.885651605694
2012-05-18,1084.0387853227733
2012-05-21,1088.5387897578776
2012-05-22,1087.5232612018347
2012-05-23,1079.5692580066827
2012-05-24,1079.5692580066827
2012-05-25,1082.2229646088917
2012-05-28,1083.2100752882016
2012-05-29,1082.2202981226105
2012-05-30,1079.597196264895
2012-05-31,1080.276544292515
2012-06-01,1080.276544292515
2012-06-04,1078.7386907364942
2012-06-05,1078.7386907364942
2012-06-06,1072.635789844454
2012-06-07,1066.5328889524137
2012-06-08,1057.6335587155168
2012-06-11,1050.5944002548479
2012-06-12,1030.9156801650668
2012-06-13,1036.0219834780823
2012-06-14,1027.8431449576683
2012-06-15,1028.6898032319332
2012-06-18,1013.975440141314
2012-06-19,1007.3804779290128
2012-06-20,1004.7498424924394
2012-06-21,997.7032637235051
2012-06-22,985.8733294173784
2012-06-25,979.2682340784863
2012-06-26,960.0297301520369
2012-06-27,960.6564810950847
2012-06-28,965.9160764962952
2012-06-29,968.6776562076254
2012-07-02,973.3723782894072
2012-07-03,960.0297301520369
2012-07-04,947.76260927723
2012-07-05,959.5353019657465
2012-07-06,953.6489556214883
2012-07-09,951.5682370358891
2012-07-10,945.4879288120176
2012-07-11,950.0408401867144
2012-07-12,954.1418425660956
2012-07-13,946.5087078255668
2012-07-16,952.6053822721084
2012-07-17,948.0255487034923
2012-07-18,941.6659137943425
2012-07-19,942.7488291308583
2012-07-20,953.0045742221774
2012-07-23,968.8054310287359
2012-07-24,969.7957725596339
2012-07-25,972.5587253571401
2012-07-26,969.7957725596339
2012-07-27,981.58614659495
2012-07-30,985.8937430440991
2012-07-31,999.8165629033961
2012-08-01,1025.2117919858088
2012-08-02,1025.2117919858088
2012-08-03,996.586137821317
2012-08-06,1004.5680039795558
2012-08-07,1001.3117057494761
2012-08-08,931.6207610257115
2012-08-09,939.0882925687871
2012-08-10,931.6207610257115
2012-08-13,909.3247873820741
2012-08-14,912.291589298492
2012-08-15,913.7822618300255
2012-08-16,898.8809803974663
2012-08-17,888.4030990018156
2012-08-20,886.9561884171221
2012-08-21,889.8547380524722
2012-08-22,896.4462546306387
2012-08-23,895.7090455396597
2012-08-24,897.1846782341237
2012-08-27,886.5829660267025
2012-08-28,870.1928655767655
2012-08-29,868.7663198954921
2012-08-30,867.3444437581836
2012-08-31,877.8909761636954
2012-09-03,883.872857108084
2012-09-04,913.7583689719585
2012-09-05,916.7688688077906
2012-09-06,901.2465813879307
2012-09-07,911.7548885803096
2012-09-10,919.2776186841076
2012-09-11,906.2074393607603
2012-09-12,907.702831174887
2012-09-13,918.7763410432565
2012-09-14,918.7763410432565
2012-09-17,923.8466829663339
2012-09-18,922.8296109570558
2012-09-19,924.351893359748
2012-09-20,924.351893359748
2012-09-21,931.9308405189636
2012-09-24,930.3930008481403
2012-09-25,926.3147119200604
2012-09-26,861.6046661869967
2012-09-27,862.1104244852597
2012-09-28,862.1104244852597
2012-10-01,865.6106846302431
2012-10-02,864.2031875820638
2012-10-03,853.6858926498987
2012-10-04,853.6858926498987
2012-10-05,864.2031875820636
2012-10-08,868.7432978911279
2012-10-09,874.1871454440854
2012-10-10,875.7605962165633
2012-10-11,865.618349560732
2012-10-12,861.748585347721
2012-10-15,867.8336670117968
2012-10-16,872.0738966551769
2012-10-17,861.4500429015313
2012-10-18,861.4500429015313
2012-10-19,861.9436240337044
2012-10-22,861.2524102213276
2012-10-23,861.9436240337044
2012-10-24,864.9974153543146
2012-10-25,857.7559616690025
2012-10-26,846.0410460275123
2012-10-29,840.1835882067671
2012-10-30,845.5953987588236
2012-10-31,839.2105678335464
2012-11-01,837.4455913373596
2012-11-02,842.8923919314237
2012-11-05,837.9423620083511
2012-11-06,832.5623147402398
2012-11-07,844.6519193956555
2012-11-08,844.6519193956557
2012-11-09,849.1796673354788
2012-11-12,850.5471064133139
2012-11-13,850.5471064133139
2012-11-14,842.8808067884906
2012-11-15,844.2359206257711
2012-11-16,838.3502114007458
2012-11-19,851.490585776482
2012-11-20,847.9042634092857
2012-11-21,849.2740602807061
2012-11-22,856.949301591139
2012-11-23,861.1025292240524
2012-11-26,862.495899012441
2012-11-27,874.3435078731713
2012-11-28,871.5230449445481
2012-11-29,871.5230449445481
2012-11-30,874.3435078731713
2012-12-03,877.0440200079216
2012-12-04,866.2242496394252
2012-12-05,864.820320547627
2012-12-06,860.1364971635136
2012-12-07,869.8232423089908
2012-12-10,869.8232423089908
2012-12-11,863.7476510730789
2012-12-12,864.5647621798784
2012-12-13,865.7129831118688
2012-12-14,859.4205198064332
2012-12-17,854.9391100469855
2012-12-18,858.1722792688413
2012-12-19,861.7051006987723
2012-12-20,884.8341703843734
2012-12-21,886.2799778523216
2012-12-24,884.8341703843734
2012-12-25,884.8341703843734
2012-12-26,882.5901255913933
2012-12-27,896.6694409393663
2012-12-28,892.4613977095403
2012-12-31,894.637865283946
2013-01-01,894.637865283946
2013-01-02,894.637865283946
2013-01-03,897.2907004285266
2013-01-04,894.3726818905476
2013-01-07,892.9207781861799
2013-01-08,895.8293149229424
2013-01-09,899.2101108796523
2013-01-10,918.4775278324818
2013-01-11,941.8924986655361
2013-01-14,964.7131428707715
2013-01-15,970.6676734659388
2013-01-16,956.093553624609
2013-01-17,957.0359841269575
2013-01-18,959.4904383048078
2013-01-21,951.4265489503006
2013-01-22,949.871930406264
2013-01-23,960.0653071910644
2013-01-24,963.1710440667797
2013-01-25,974.5982614629075
2013-01-28,973.2670756560598
2013-01-29,973.8487467170006
2013-01-30,986.8516714806817
2013-01-31,984.3671745478441
2013-02-01,982.7534578682577
2013-02-04,984.7745547442894
2013-02-05,984.7745547442894
2013-02-06,980.7449268366632
2013-02-07,982.1341420352863
2013-02-08,985.1511062342333
2013-02-11,994.3188886182033
2013-02-12,1007.9756917956779
2013-02-13,1007.9756917956779
2013-02-14,1008.0483032816894
2013-02-15,1012.6153262936722
2013-02-18,995.7311799433007
2013-02-19,988.6324306540793
2013-02-20,987.007405021897
2013-02-21,983.1850528962133
2013-02-22,988.8932933271408
2013-02-25,988.3263402384415
2013-02-26,983.0441588994946
2013-02-27,980.8392693577316
2013-02-28,996.6253752629001
2013-03-01,992.5658535826851
2013-03-04,992.795017669988
2013-03-05,1002.1525167580661
2013-03-06,1003.7688917850951
2013-03-07,1000.289826615502
2013-03-08,1006.2059545708113
2013-03-11,997.5880564071731
2013-03-12,997.5880564071731
2013-03-13,1005.0861876659088
2013-03-14,1015.2931233640215
2013-03-15,1012.3388132228218
2013-03-18,1005.3388010177117
2013-03-19,1002.6073233182873
2013-03-20,995.8939850887375
2013-03-21,1002.9411177691779
2013-03-22,1001.3286722422179
2013-03-25,1001.5857663703081
2013-03-26,1007.9612154787551
2013-03-27,1007.2044408712488
2013-03-28,1019.7803585075491
2013-03-29,1023.5620395289893
2013-04-01,1023.5620395289893
2013-04-02,1023.7043452937469
2013-04-03,1024.7732040623757
2013-04-04,1012.8515373634167
2013-04-05,1000.4544787075174
2013-04-08,1000.4544787075174
2013-04-09,1005.7842074568459
2013-04-10,1006.6764808204022
2013-04-11,1005.0580298866072
2013-04-12,1007.0157424212118
2013-04-15,1002.5645743122404
2013-04-16,1006.9257290448844
2013-04-17,1011.0225974621541
2013-04-18,1003.5291148648959
2013-04-19,1005.4411609567559
2013-04-22,1003.822093064716
2013-04-23,1003.8220930647162
2013-04-24,1003.29607935203
2013-04-25,1001.4715275417682
2013-04-26,997.868788990036
2013-04-29,1006.528959970114
2013-04-30,1005.5749448981406
2013-05-01,1005.5749448981406
2013-05-02,1007.8851751699001
2013-05-03,1004.9052479616472
2013-05-06,1003.2818146046815
2013-05-07,1018.0278053125983
2013-05-08,1025.904489611496
2013-05-09,1043.0384248339424
2013-05-10,1056.7752437166985
2013-05-13,1043.2944079226581
2013-05-14,1023.8319168792837
2013-05-15,1015.690802762062
2013-05-16,1011.9070178959239
2013-05-17,1013.1863182773005
2013-05-20,1007.7337550125857
2013-05-21,1009.348712953311
2013-05-22,1012.6658541271208
2013-05-23,1010.0755503981542
2013-05-24,1003.9693261057383
2013-05-27,1012.2719240571953
2013-05-28,1008.5666987909519
2013-05-29,1010.1855859479199
2013-05-30,1002.0294068092945
2013-05-31,1005.2461946321173
2013-06-03,1002.8186889670142
2013-06-04,1003.0103627571771
2013-06-05,1003.0103627571771
2013-06-06,1006.2271755514101
2013-06-07,990.5723392136308
2013-06-10,993.1352969366224
2013-06-11,995.4940031426571
2013-06-12,1003.5557224362683
2013-06-13,1006.8193182815896
2013-06-14,1007.7756863064005
2013-06-17,1015.5240583081322
2013-06-18,1020.2817785521404
2013-06-19,1026.013439288826
2013-06-20,1017.8600764836632
2013-06-21,1017.8600764836632
2013-06-24,1004.0679288873432
2013-06-25,1003.9957429264165
2013-06-26,999.2485780387809
2013-06-27,995.570072232341
2013-06-28,997.0587521329188
2013-07-01,991.437806938625
2013-07-02,992.9162765026857
2013-07-03,982.8890083785828
2013-07-04,985.3924421610212
2013-07-05,980.2952143942043
2013-07-08,967.3243868123044
2013-07-09,961.3743850638004
2013-07-10,959.3620617187055
2013-07-11,957.88428212456
2013-07-12,944.4172099947172
2013-07-15,941.3853730444932
2013-07-16,940.0252481247854
2013-07-17,937.7449609563221
2013-07-18,934.5087746584985
2013-07-19,942.6732419101239
2013-07-22,942.6732419101239
2013-07-23,942.5195073666849
2013-07-24,951.6438812289825
2013-07-25,949.0199687011639
2013-07-26,947.9027832045343
2013-07-29,945.8706829184162
2013-07-30,946.7981678795884
2013-07-31,949.3819270239304
2013-08-01,945.4208079120999
2013-08-02,945.1155211904332
2013-08-05,948.1791047275174
2013-08-06,952.571556356648
2013-08-07,933.5133321776905
2013-08-08,934.999168784049
2013-08-09,933.4837730485805
2013-08-12,940.8207924134726
2013-08-13,935.6770801319183
2013-08-14,951.2219664166668
2013-08-15,956.0341549197543
2013-08-16,959.7126308254095
2013-08-19,955.7112058859217
2013-08-20,951.433679595815
2013-08-21,959.9481575899507
2013-08-22,958.0070684984132
2013-08-23,961.8449775204068
2013-08-26,964.2090199204159
2013-08-27,965.4157538340532
2013-08-28,963.8668525445104
2013-08-29,964.7051502695806
2013-08-30,960.0831013138051
2013-09-02,964.447115410686
2013-09-03,963.5907855327164
2013-09-04,970.957480616911
2013-09-05,973.8588723286625
2013-09-06,974.2985542855091
2013-09-09,977.6587237998617
2013-09-10,977.6587237998617
2013-09-11,988.1549115226115
2013-09-12,1002.162723812194
2013-09-13,1009.9487172095198
2013-09-16,1027.6001929337704
2013-09-17,1054.505002748967
2013-09-18,1046.7146743742808
2013-09-19,1043.161315354188
2013-09-20,1049.9567715580667
2013-09-23,1052.5991947009647
2013-09-24,1043.8272302813193
2013-09-25,1043.422500770686
2013-09-26,1048.4236089525837
2013-09-27,1055.8656850806071
2013-09-30,1060.1029935570866
2013-10-01,1059.2482871260506
2013-10-02,1057.2905514771248
2013-10-03,1055.5544421971952
2013-10-04,1065.8113217690127
2013-10-07,1071.5042911010166
2013-10-08,1062.5084033418
2013-10-09,1075.1168332460215
2013-10-10,1071.379704972491
2013-10-11,1067.5573434335536
2013-10-14,1072.8295602835324
2013-10-15,1091.0730230840306
2013-10-16,1103.3370601538547
2013-10-17,1101.4498829087127
2013-10-18,1108.3998580109692
2013-10-21,1107.3094298071192
2013-10-22,1110.1263910982807
2013-10-23,1122.4448992710911
2013-10-24,1127.8242866241587
2013-10-25,1133.0033164882545
2013-10-28,1131.941426017631
2013-10-29,1139.3507921498324
2013-10-30,1146.7917220288984
2013-10-31,1151.2539708130828
2013-11-01,1151.2539708130828
2013-11-04,1145.3922657219557
2013-11-05,1136.7903413920071
2013-11-06,1130.7207276369018
2013-11-07,1122.4542296657335
2013-11-08,1131.7941199662748
2013-11-11,1117.6917470015526
2013-11-12,1116.470789393686
2013-11-13,1115.7001658968588
2013-11-14,1116.2238050908006
2013-11-15,1115.9800125749816
2013-11-18,1112.3096598266454
2013-11-19,1107.024721516194
2013-11-20,1112.9994802642232
2013-11-21,1117.1270955580312
2013-11-22,1107.27563717659
2013-11-25,1092.147865526858
2013-11-26,1090.7492294920319
2013-11-27,1085.8863654914114
2013-11-28,1091.9210216329545
2013-11-29,1093.820684324655
