Date,BAHRAIN DOMESTIC SMALL CAP
2002-11-29,374.6328483061431
2002-12-02,377.0306980568634
2002-12-03,377.0306980568634
2002-12-04,386.1300540280525
2002-12-05,386.092273930075
2002-12-06,386.1300540280525
2002-12-09,377.0306980568634
2002-12-10,381.5425959444804
2002-12-11,381.5425959444804
2002-12-12,378.91609854165773
2002-12-13,378.91609854165773
2002-12-16,378.5782681545562
2002-12-17,378.54088616132447
2002-12-18,378.54088616132447
2002-12-19,379.21645733722823
2002-12-20,379.21645733722823
2002-12-23,378.87867174927635
2002-12-24,379.2164573372282
2002-12-25,379.2164573372282
2002-12-26,378.8786717492763
2002-12-27,378.91609854165773
2002-12-30,380.6912057716932
2002-12-31,382.96604476449045
2003-01-01,382.96604476449045
2003-01-02,382.16686750592925
2003-01-03,382.16686750592925
2003-01-06,385.8821973578641
2003-01-07,386.8956885191685
2003-01-08,386.85750522884456
2003-01-09,386.8956885191685
2003-01-10,386.85750522884456
2003-01-13,387.8708619927001
2003-01-14,387.8708619927001
2003-01-15,384.45860350350415
2003-01-16,388.63609329146965
2003-01-17,388.6748141715887
2003-01-20,392.0139491709885
2003-01-21,400.49887772014034
2003-01-22,403.4794789071468
2003-01-23,406.8573347866655
2003-01-24,406.8573347866655
2003-01-27,405.14922659270064
2003-01-28,404.278656165708
2003-01-29,405.6297985175155
2003-01-30,404.9542273416118
2003-01-31,404.9542273416118
2003-02-03,403.18233801894627
2003-02-04,403.5915710430693
2003-02-05,403.2130864876264
2003-02-06,403.2130864876264
2003-02-07,403.2130864876264
2003-02-10,403.2130864876264
2003-02-11,403.2130864876264
2003-02-12,403.25374065596776
2003-02-13,403.25374065596776
2003-02-14,403.25374065596776
2003-02-17,403.25374065596776
2003-02-18,403.66297368009066
2003-02-19,402.8636904298505
2003-02-20,402.8636904298505
2003-02-21,402.8636904298505
2003-02-24,408.55458717155983
2003-02-25,406.92913928454647
2003-02-26,406.8882133189351
2003-02-27,400.45552216653476
2003-02-28,400.4154546569793
2003-03-03,400.45552216653476
2003-03-04,400.45552216653476
2003-03-05,400.4154546569793
2003-03-06,399.642798223028
2003-03-07,399.642798223028
2003-03-10,399.87371054399335
2003-03-11,411.4760588463366
2003-03-12,411.4760588463366
2003-03-13,411.4760588463366
2003-03-14,411.4760588463366
2003-03-17,401.25049404381303
2003-03-18,391.8116941463938
2003-03-19,385.91244421050675
2003-03-20,394.1314838641336
2003-03-21,394.1314838641336
2003-03-24,394.1314838641336
2003-03-25,401.21058378719795
2003-03-26,399.95936185903486
2003-03-27,399.95936185903486
2003-03-28,399.95936185903486
2003-03-31,414.33957338061913
2003-04-01,414.3823202339853
2003-04-02,414.238128715605
2003-04-03,407.81629156825113
2003-04-04,407.81629156825113
2003-04-07,417.8822815173526
2003-04-08,421.5143626134269
2003-04-09,425.5310950246057
2003-04-10,431.4279765363391
2003-04-11,431.4279765363391
2003-04-14,431.69877990473174
2003-04-15,438.33622573002873
2003-04-16,439.3475934119849
2003-04-17,442.48117524624257
2003-04-18,442.48117524624257
2003-04-21,435.29106948545046
2003-04-22,441.0055732184705
2003-04-23,443.43838225452015
2003-04-24,449.0409327801511
2003-04-25,449.0409327801511
2003-04-28,445.86000690006654
2003-04-29,442.29327086817415
2003-04-30,444.652970842529
2003-05-01,444.652970842529
2003-05-02,444.652970842529
2003-05-05,443.49254292819865
2003-05-06,444.5437021255105
2003-05-07,443.3638521383331
2003-05-08,444.6172848720361
2003-05-09,444.6172848720361
2003-05-12,444.96767127114
2003-05-13,444.96767127114
2003-05-14,448.0073009163633
2003-05-15,446.97651116156004
2003-05-16,446.97651116156004
2003-05-19,447.6772839597678
2003-05-20,448.37805675797574
2003-05-21,443.7873475991317
2003-05-22,448.3025792721272
2003-05-23,448.3025792721272
2003-05-26,456.5392650005376
2003-05-27,461.7895343877417
2003-05-28,463.4132492782265
2003-05-29,471.1560149745138
2003-05-30,471.1560149745138
2003-06-02,474.19511162841735
2003-06-03,474.45438334710457
2003-06-04,481.8132349082638
2003-06-05,482.04528309648884
2003-06-06,482.04528309648884
2003-06-09,478.67752872038426
2003-06-10,481.33886656984913
2003-06-11,483.8957208712238
2003-06-12,479.4440448926913
2003-06-13,479.3856779689463
2003-06-16,480.0131155281695
2003-06-17,479.7733262383124
2003-06-18,476.5651844238248
2003-06-19,482.52724041932134
2003-06-20,482.52724041932134
2003-06-23,484.00990014373804
2003-06-24,478.12466676180014
2003-06-25,478.881740180367
2003-06-26,489.2694615895723
2003-06-27,489.2694615895723
2003-06-30,488.5590941302978
2003-07-01,487.00998266106996
2003-07-02,486.49143922369547
2003-07-03,487.2757361727245
2003-07-04,487.2757361727245
2003-07-07,492.5752501026923
2003-07-08,494.8269879295625
2003-07-09,494.8269879295625
2003-07-10,497.80731633587266
2003-07-11,497.80731633587266
2003-07-14,494.28873984156775
2003-07-15,494.28873984156775
2003-07-16,491.98003633644345
2003-07-17,491.6663175568318
2003-07-18,491.6663175568318
2003-07-21,492.1651563435861
2003-07-22,489.2843594750447
2003-07-23,489.44121886485044
2003-07-24,494.6879894861388
2003-07-25,494.6879894861388
2003-07-28,493.5387531919539
2003-07-29,492.91131563273075
2003-07-30,492.29743430273646
2003-07-31,498.96926164521847
2003-08-01,498.96926164521847
2003-08-04,494.9686941903094
2003-08-05,495.2614724578974
2003-08-06,496.3596338119662
2003-08-07,492.2592647531683
2003-08-08,492.2592647531683
2003-08-11,492.54461193291144
2003-08-12,492.54461193291144
2003-08-13,492.0739713525962
2003-08-14,491.91709115915774
2003-08-15,491.91709115915774
2003-08-18,491.00951979215876
2003-08-19,491.3232801790356
2003-08-20,494.6112815886205
2003-08-21,491.4163422646522
2003-08-22,491.4163422646522
2003-08-25,491.5732224580905
2003-08-26,492.32391363165107
2003-08-27,491.67564836950896
2003-08-28,493.1459139840473
2003-08-29,493.1459139840473
2003-09-01,492.9996605552698
2003-09-02,491.021154975212
2003-09-03,494.6981155420822
2003-09-04,492.97099282766953
2003-09-05,492.97099282766953
2003-09-08,493.47923279318906
2003-09-09,494.854741215054
2003-09-10,495.67674156745016
2003-09-11,497.6775090952221
2003-09-12,497.6775090952221
2003-09-15,491.78304916362794
2003-09-16,493.9249175897455
2003-09-17,493.66561148488864
2003-09-18,493.66561148488864
2003-09-19,493.66561148488864
2003-09-22,489.5652952784373
2003-09-23,494.11071036777656
2003-09-24,504.74834471706583
2003-09-25,504.85243692951417
2003-09-26,504.85243692951417
2003-09-29,505.4803610654386
2003-09-30,506.76081461122175
2003-10-01,508.38058938386183
2003-10-02,513.0955522884741
2003-10-03,513.0955522884741
2003-10-06,513.5336691412815
2003-10-07,511.7723275923043
2003-10-08,517.3081815377961
2003-10-09,525.6262362429313
2003-10-10,525.6262362429313
2003-10-13,533.3967855325695
2003-10-14,537.2767490697489
2003-10-15,537.9229398830523
2003-10-16,540.6185708991053
2003-10-17,540.6185708991053
2003-10-20,539.8842880972478
2003-10-21,538.4233575024842
2003-10-22,537.2967829412819
2003-10-23,530.503308744149
2003-10-24,530.503308744149
2003-10-27,527.568482249379
2003-10-28,527.8369745323065
2003-10-29,532.7320639501443
2003-10-30,532.7801844212469
2003-10-31,532.7801844212469
2003-11-03,528.0789263628886
2003-11-04,527.3010080483181
2003-11-05,527.7781312812547
2003-11-06,528.2759990025797
2003-11-07,528.2759990025797
2003-11-10,527.1778376485111
2003-11-11,531.361852114777
2003-11-12,537.7427991051097
2003-11-13,541.434021507747
2003-11-14,541.434021507747
2003-11-17,541.611646189574
2003-11-18,537.0788747016803
2003-11-19,540.1998013213639
2003-11-20,540.670441901679
2003-11-21,540.670441901679
2003-11-24,540.670441901679
2003-11-25,540.670441901679
2003-11-26,540.670441901679
2003-11-27,540.670441901679
2003-11-28,540.670441901679
2003-12-01,540.022176639537
2003-12-02,547.5388843691427
2003-12-03,547.8526447560195
2003-12-04,550.7137562299127
2003-12-05,550.7137562299127
2003-12-08,590.4720087612945
2003-12-09,598.7138323753683
2003-12-10,603.9117240222198
2003-12-11,606.4241792494813
2003-12-12,606.4241792494813
2003-12-15,602.8675079092377
2003-12-16,602.8675079092377
2003-12-17,602.8675079092377
2003-12-18,603.6519088764296
2003-12-19,603.6519088764296
2003-12-22,595.301387963643
2003-12-23,600.5071020747105
2003-12-24,599.8509135733567
2003-12-25,603.6447059434784
2003-12-26,603.6447059434784
2003-12-29,612.4054970627283
2003-12-30,613.257317617183
2003-12-31,599.0675113351522
2004-01-01,599.0675113351522
2004-01-02,599.0675113351522
2004-01-05,605.6518695617316
2004-01-06,606.3001348238737
2004-01-07,607.4509353172284
2004-01-08,603.4189558867822
2004-01-09,603.4189558867822
2004-01-12,606.706957296367
2004-01-13,606.706957296367
2004-01-14,603.4189558867822
2004-01-15,606.3001348238737
2004-01-16,606.3001348238737
2004-01-19,602.5969555343859
2004-01-20,604.0375450029317
2004-01-21,604.0375450029317
2004-01-22,612.6810818142064
2004-01-23,612.6810818142064
2004-01-26,619.2487292259666
2004-01-27,624.180731340344
2004-01-28,623.5231310584271
2004-01-29,624.963720526973
2004-01-30,624.963720526973
2004-02-02,624.963720526973
2004-02-03,624.963720526973
2004-02-04,624.963720526973
2004-02-05,626.3043330890829
2004-02-06,626.3043330890829
2004-02-09,632.4090902717159
2004-02-10,638.7900372620486
2004-02-11,634.8157390369194
2004-02-12,634.8157390369194
2004-02-13,634.8157390369194
2004-02-16,635.6377393893157
2004-02-17,634.3412088650314
2004-02-18,635.1632092174276
2004-02-19,635.4225153222844
2004-02-20,635.4225153222844
2004-02-23,640.743476593947
2004-02-24,649.5222847738758
2004-02-25,649.5598841590798
2004-02-26,649.5598841590798
2004-02-27,649.5598841590798
2004-03-01,649.5598841590798
2004-03-02,649.5598841590798
2004-03-03,631.0117184786692
2004-03-04,630.8548382852308
2004-03-05,630.8548382852308
2004-03-08,639.8968421615892
2004-03-09,632.6938948188604
2004-03-10,635.1598958760491
2004-03-11,632.2660397458466
2004-03-12,632.2660397458466
2004-03-15,622.2257073657892
2004-03-16,622.3553604182176
2004-03-17,620.0021575166417
2004-03-18,620.6597577985586
2004-03-19,620.6597577985586
2004-03-22,621.8241477138522
2004-03-23,610.2365809225664
2004-03-24,613.1334726203878
2004-03-25,615.0079319542724
2004-03-26,615.0079319542724
2004-03-29,615.8599589242198
2004-03-30,600.95976760614
2004-03-31,600.7773928437875
2004-04-01,600.5940538644136
2004-04-02,600.434787342572
2004-04-05,604.7859184927452
2004-04-06,595.7100803953664
2004-04-07,595.3434024366184
2004-04-08,598.0554694275233
2004-04-09,598.0554694275233
2004-04-12,598.9753324660354
2004-04-13,599.3420104247833
2004-04-14,599.6640589099646
2004-04-15,594.7980229324019
2004-04-16,594.7980229324019
2004-04-19,590.8964794669176
2004-04-20,588.9992983024988
2004-04-21,587.2995214388812
2004-04-22,585.5095214111088
2004-04-23,585.5095214111088
2004-04-26,579.0106527802783
2004-04-27,578.6439748215303
2004-04-28,578.2946527691693
2004-04-29,581.1673307667986
2004-04-30,581.1673307667986
2004-05-03,596.8477187354489
2004-05-04,598.3231085236342
2004-05-05,601.0471593546634
2004-05-06,600.3138034371675
2004-05-07,600.3138034371675
2004-05-10,592.0364747788805
2004-05-11,592.211135805061
2004-05-12,593.4164070819373
2004-05-13,592.9065964661698
2004-05-14,592.9065964661698
2004-05-17,594.2519393997703
2004-05-18,592.1705774822736
2004-05-19,594.3725736688044
2004-05-20,594.564590601372
2004-05-21,594.564590601372
2004-05-24,593.2259818849509
2004-05-25,595.9643888299563
2004-05-26,598.3249298438798
2004-05-27,600.5105343410452
2004-05-28,600.5105343410452
2004-05-31,601.1849199729696
2004-06-01,595.807886484661
2004-06-02,596.0356901421552
2004-06-03,597.1192550975233
2004-06-04,597.1192550975233
2004-06-07,597.1192550975233
2004-06-08,596.5491469208797
2004-06-09,595.702741946529
2004-06-10,595.702741946529
2004-06-11,595.702741946529
2004-06-14,603.4862903059658
2004-06-15,605.5983091891189
2004-06-16,604.9785098064453
2004-06-17,604.9785098064453
2004-06-18,604.9785098064453
2004-06-21,605.6080078171615
2004-06-22,604.7231506351596
2004-06-23,605.1787579501479
2004-06-24,604.6086497735042
2004-06-25,604.6086497735042
2004-06-28,611.6829431692628
2004-06-29,612.1062027071913
2004-06-30,610.6388002843502
2004-07-01,611.9948396369613
2004-07-02,611.9948396369613
2004-07-05,614.9146971853075
2004-07-06,620.3650408914673
2004-07-07,621.1910787469286
2004-07-08,621.9889905810663
2004-07-09,621.9889905810663
2004-07-12,623.0028395160343
2004-07-13,623.4584468310225
2004-07-14,624.1418578035046
2004-07-15,625.3212109734814
2004-07-16,625.3212109734814
2004-07-19,619.8988791871387
2004-07-20,617.3140236615336
2004-07-21,618.4338728959315
2004-07-22,618.3085894419228
2004-07-23,618.3085894419228
2004-07-26,624.2418107230963
2004-07-27,624.6650702610248
2004-07-28,625.3484812335071
2004-07-29,625.9078068177976
2004-07-30,625.9078068177976
2004-08-02,625.8900640335548
2004-08-03,622.4177269913012
2004-08-04,621.2544050829712
2004-08-05,622.6212270279357
2004-08-06,622.6212270279357
2004-08-09,625.5558036706053
2004-08-10,624.1835048533345
2004-08-11,625.0311078935022
2004-08-12,628.0489215850783
2004-08-13,628.0489215850783
2004-08-16,629.1976385005913
2004-08-17,629.9416373729631
2004-08-18,635.2511227694928
2004-08-19,650.7736628501236
2004-08-20,650.7736628501236
2004-08-23,646.5410674708386
2004-08-24,646.7712672599666
2004-08-25,665.2568523091098
2004-08-26,650.120488776833
2004-08-27,650.120488776833
2004-08-30,659.9220363781632
2004-08-31,653.164089408852
2004-09-01,658.7034322899905
2004-09-02,672.3511134684858
2004-09-03,672.3511134684858
2004-09-06,698.1288687398264
2004-09-07,676.402116300362
2004-09-08,679.2526571835805
2004-09-09,674.509001157205
2004-09-10,674.509001157205
2004-09-13,679.9468507484158
2004-09-14,680.9027361181411
2004-09-15,694.9278080289987
2004-09-16,705.265404507317
2004-09-17,705.265404507317
2004-09-20,714.8629386152339
2004-09-21,724.3471699273125
2004-09-22,719.6077927074264
2004-09-23,711.2735334274311
2004-09-24,711.2735334274311
2004-09-27,709.8512581503644
2004-09-28,711.2180800953289
2004-09-29,715.8941309791721
2004-09-30,716.3497382941603
2004-10-01,716.3497382941603
2004-10-04,718.769488940029
2004-10-05,720.4429426857855
2004-10-06,719.9607359331391
2004-10-07,719.5646434209583
2004-10-08,719.5646434209583
2004-10-11,720.6625175019923
2004-10-12,743.4861896295406
2004-10-13,743.9238631707398
2004-10-14,745.9659929828201
2004-10-15,745.9659929828201
2004-10-18,746.9588008874323
2004-10-19,746.4104304196803
2004-10-20,743.7200962845005
2004-10-21,743.5524836505548
2004-10-22,743.5524836505548
2004-10-25,772.8355326177345
2004-10-26,773.0551117671263
2004-10-27,773.5048534931422
2004-10-28,772.0554467521953
2004-10-29,772.0554467521953
2004-11-01,773.0942355345878
2004-11-02,778.5419760839575
2004-11-03,778.5419760839575
2004-11-04,778.5419760839575
2004-11-05,778.5419760839575
2004-11-08,792.9581053687047
2004-11-09,808.0423373635639
2004-11-10,795.3066294520531
2004-11-11,796.4024609539415
2004-11-12,796.4024609539415
2004-11-15,796.5815702534733
2004-11-16,817.323525091882
2004-11-17,817.2705060469867
2004-11-18,808.1472774257977
2004-11-19,808.1472774257977
2004-11-22,804.0122068261592
2004-11-23,806.2550755607513
2004-11-24,805.5619189990101
2004-11-25,808.8763677236471
2004-11-26,808.8763677236471
2004-11-29,809.1167416419829
2004-11-30,816.562503758204
2004-12-01,820.1367672754423
2004-12-02,817.5676379929017
2004-12-03,817.5676379929017
2004-12-06,827.1069240440584
2004-12-07,823.3048090027173
2004-12-08,821.507406534294
2004-12-09,820.8825523670043
2004-12-10,820.8825523670043
2004-12-13,820.590488766424
2004-12-14,814.0062212719747
2004-12-15,813.7453011704476
2004-12-16,813.7453011704476
2004-12-17,813.7453011704476
2004-12-20,825.0682040529836
2004-12-21,836.0688349895797
2004-12-22,835.928786573133
2004-12-23,836.0729496639682
2004-12-24,836.0729496639682
2004-12-27,836.0373121593684
2004-12-28,836.0373121593684
2004-12-29,835.0640809246706
2004-12-30,837.7070891004654
2004-12-31,835.5096985317695
2005-01-03,837.5370633445924
2005-01-04,836.3415180650208
2005-01-05,837.9231611110235
2005-01-06,839.3408121160268
2005-01-07,839.3408121160268
2005-01-10,869.1152999308769
2005-01-11,858.5959120908702
2005-01-12,868.7682248599833
2005-01-13,872.9402308916848
2005-01-14,872.9402308916848
2005-01-17,847.1911695969238
2005-01-18,880.4702332461603
2005-01-19,880.4702332461603
2005-01-20,880.4702332461603
2005-01-21,880.4702332461603
2005-01-24,876.0989169762017
2005-01-25,879.0254707347623
2005-01-26,872.3827711522559
2005-01-27,872.5404428554914
2005-01-28,872.5404428554914
2005-01-31,883.9389661982725
2005-02-01,886.6551859047167
2005-02-02,889.3320340593827
2005-02-03,889.3320340593827
2005-02-04,889.3320340593827
2005-02-07,897.3407623245362
2005-02-08,894.1799676680711
2005-02-09,909.7956604593995
2005-02-10,903.0894210354504
2005-02-11,903.0894210354504
2005-02-14,931.9340537815106
2005-02-15,936.851644755177
2005-02-16,945.7832944827941
2005-02-17,963.5765382846663
2005-02-18,963.5765382846663
2005-02-21,971.4362368666772
2005-02-22,968.909551776456
2005-02-23,973.3536678542404
2005-02-24,965.5593032110279
2005-02-25,965.5593032110279
2005-02-28,966.3015588710406
2005-03-01,974.5538726334921
2005-03-02,971.5781236882493
2005-03-03,988.5606668043873
2005-03-04,988.5606668043873
2005-03-07,1007.0965593067388
2005-03-08,1013.1031073822251
2005-03-09,971.2977318773012
2005-03-10,979.2793227379501
2005-03-11,979.2793227379501
2005-03-14,980.5209322688917
2005-03-15,978.1266797716182
2005-03-16,973.9861241506818
2005-03-17,945.9795815460309
2005-03-18,945.9795815460309
2005-03-21,949.5391355789498
2005-03-22,947.7159177401121
2005-03-23,939.5622663458123
2005-03-24,936.59597131838
2005-03-25,936.59597131838
2005-03-28,939.7419051726737
2005-03-29,927.9924151154022
2005-03-30,937.1893533437654
2005-03-31,933.1019008747262
2005-04-01,933.1019008747262
2005-04-04,941.2244721141678
2005-04-05,938.7281041862732
2005-04-06,940.3299035010865
2005-04-07,947.9829446718617
2005-04-08,947.9829446718617
2005-04-11,977.322512468956
2005-04-12,972.9819922812151
2005-04-13,969.5256653152511
2005-04-14,965.8308339659047
2005-04-15,965.8308339659047
2005-04-18,961.9000098894468
2005-04-19,958.414446085612
2005-04-20,957.5245575773822
2005-04-21,957.5245575773822
2005-04-22,957.5245575773822
2005-04-25,960.323805132046
2005-04-26,959.439611910269
2005-04-27,977.6474484047253
2005-04-28,964.4289495642118
2005-04-29,964.4289495642118
2005-05-02,957.6383621191216
2005-05-03,957.8644160785215
2005-05-04,968.8972472034313
2005-05-05,987.2093377993066
2005-05-06,987.2093377993066
2005-05-09,961.1725005252579
2005-05-10,958.1268110402383
2005-05-11,944.2195837145089
2005-05-12,941.2800457825347
2005-05-13,941.2800457825347
2005-05-16,930.2220906518751
2005-05-17,946.3043598657936
2005-05-18,942.0829298935433
2005-05-19,948.8050680016166
2005-05-20,948.8050680016166
2005-05-23,946.5831943742689
2005-05-24,937.2771779469828
2005-05-25,936.0286560834171
2005-05-26,934.7858295063041
2005-05-27,934.7858295063041
2005-05-30,933.375695331738
2005-05-31,933.375695331738
2005-06-01,939.291922006361
2005-06-02,943.8944566477679
2005-06-03,943.8944566477679
2005-06-06,1001.6541592625063
2005-06-07,1002.0454779868869
2005-06-08,1002.8281154356478
2005-06-09,996.9420055201275
2005-06-10,996.9420055201275
2005-06-13,986.6581582787774
2005-06-14,985.0025333128492
2005-06-15,984.9283207763651
2005-06-16,983.3768335881323
2005-06-17,983.3768335881323
2005-06-20,977.3200507572155
2005-06-21,977.9880426622958
2005-06-22,970.6421679065569
2005-06-23,968.6883135157256
2005-06-24,968.6883135157256
2005-06-27,958.1411977671814
2005-06-28,961.6302640914423
2005-06-29,960.4440343378863
2005-06-30,959.1914613823241
2005-07-01,959.1914613823241
2005-07-04,958.2524730670343
2005-07-05,957.2776002949217
2005-07-06,958.2558971058727
2005-07-07,959.2341939168236
2005-07-08,959.2341939168236
