Date,PAKISTAN SMALL CAP
2016-12-15,3917.701281323204
2016-12-16,3934.0456086846
2016-12-19,3950.1941698639876
2016-12-20,3924.6213350417006
2016-12-21,3919.390636659942
2016-12-22,3911.4203357599367
2016-12-23,3887.725442200111
2016-12-26,3896.6764544632106
2016-12-27,3920.346203466331
2016-12-28,3951.057100537522
2016-12-29,4020.2386611039205
2016-12-30,4030.1239857095957
2017-01-02,4046.726574971964
2017-01-03,4096.458229002813
2017-01-04,4104.5204019964385
2017-01-05,4129.65256005502
2017-01-06,4163.511720299229
2017-01-09,4166.899752734553
2017-01-10,4174.521122570106
2017-01-11,4223.242996132837
2017-01-12,4214.06256528968
2017-01-13,4197.5268079111465
2017-01-16,4182.433606413922
2017-01-17,4188.181719143515
2017-01-18,4240.17707384283
2017-01-19,4308.316979158162
2017-01-20,4363.939782416242
2017-01-23,4428.17999244476
2017-01-24,4431.065777272455
2017-01-25,4410.479218678786
2017-01-26,4433.973615687898
2017-01-27,4394.913290031508
2017-01-30,4281.901307875248
2017-01-31,4242.861951363753
2017-02-01,4339.459368279767
2017-02-02,4339.237915528681
2017-02-03,4310.034628538608
2017-02-06,4302.22624326109
2017-02-07,4324.85807551253
2017-02-08,4330.712247695109
2017-02-09,4360.774732236218
2017-02-10,4357.319021207386
2017-02-13,4336.059980654841
2017-02-14,4319.390748806333
2017-02-15,4266.4866485249095
2017-02-16,4301.465775926096
2017-02-17,4292.721873013714
2017-02-20,4252.427979475854
2017-02-21,4256.933241752072
2017-02-22,4223.888287134065
2017-02-23,4232.116959014391
2017-02-24,4219.16413327915
2017-02-27,4179.30505577442
2017-02-28,4185.133148241781
2017-03-01,4261.217058017704
2017-03-02,4319.406898526853
2017-03-03,4301.249452521205
2017-03-06,4253.498895345154
2017-03-07,4244.710222383363
2017-03-08,4285.024241914885
2017-03-09,4248.434568340377
2017-03-10,4243.315817302592
2017-03-13,4180.272936372259
2017-03-14,4183.5859364114995
2017-03-15,4159.432498930704
2017-03-16,4159.8316174410875
2017-03-17,4169.044238895029
2017-03-20,4201.640374569672
2017-03-21,4255.853600875987
2017-03-22,4266.134187370026
2017-03-23,4266.134187370028
2017-03-24,4274.72123948353
2017-03-27,4246.024897192113
2017-03-28,4222.321101545778
2017-03-29,4210.835691761813
2017-03-30,4171.309216905026
2017-03-31,4209.328358569136
2017-04-03,4226.411308136421
2017-04-04,4220.512212480376
2017-04-05,4180.400257908843
2017-04-06,4165.594719039535
2017-04-07,4193.769280891344
2017-04-10,4199.403012281141
2017-04-11,4230.65101177795
2017-04-12,4266.830039835419
