Date,BAHRAIN SMALL CAP
2002-11-29,372.40947208716875
2002-12-02,374.7930910459642
2002-12-03,374.7930910459642
2002-12-04,383.83844403325645
2002-12-05,383.8008881531279
2002-12-06,383.83844403325645
2002-12-09,374.7930910459643
2002-12-10,379.27821165948177
2002-12-11,379.27821165948177
2002-12-12,376.66730202983763
2002-12-13,376.66730202983763
2002-12-16,376.33147660319844
2002-12-17,376.2943164651381
2002-12-18,376.2943164651381
2002-12-19,376.96587825186646
2002-12-20,376.96587825186646
2002-12-23,376.63009735850227
2002-12-24,376.96587825186646
2002-12-25,376.96587825186646
2002-12-26,376.6300973585022
2002-12-27,376.66730202983763
2002-12-30,378.43187432888874
2002-12-31,380.69321257571175
2003-01-01,380.69321257571175
2003-01-02,379.8987782854179
2003-01-03,379.8987782854179
2003-01-06,383.5920583462685
2003-01-07,384.5995346261861
2003-01-08,384.5615779465826
2003-01-09,384.5995346261861
2003-01-10,384.5615779465826
2003-01-13,385.56892062667515
2003-01-14,385.56892062667515
2003-01-15,382.1769132564405
2003-01-16,386.3296104201298
2003-01-17,386.36810149903306
2003-01-20,389.68741935377193
2003-01-21,398.1219914314046
2003-01-22,401.0849033051877
2003-01-23,404.4427122388297
2003-01-24,404.4427122388297
2003-01-27,402.7447413490416
2003-01-28,401.87933759548156
2003-01-29,403.22246116893837
2003-01-30,402.55089938221
2003-01-31,402.55089938221
2003-02-03,400.7895258928476
2003-02-04,401.1963301951488
2003-02-05,400.8200918750898
2003-02-06,400.8200918750898
2003-02-07,400.8200918750898
2003-02-10,400.8200918750898
2003-02-11,400.8200918750898
2003-02-12,400.86050476850954
2003-02-13,400.86050476850954
2003-02-14,400.86050476850954
2003-02-17,400.86050476850954
2003-02-18,401.26730907081065
2003-02-19,400.4727694178788
2003-02-20,400.4727694178788
2003-02-21,400.4727694178788
2003-02-24,406.1298917467533
2003-02-25,404.5140905903817
2003-02-26,404.47340751275806
2003-02-27,398.07889318493926
2003-02-28,398.0390634685947
2003-03-03,398.07889318493926
2003-03-04,398.07889318493926
2003-03-05,398.0390634685947
2003-03-06,397.2709926067534
2003-03-07,397.2709926067534
2003-03-10,397.5005345060768
2003-03-11,409.0340250309552
2003-03-12,409.0340250309552
2003-03-13,409.0340250309552
2003-03-14,409.0340250309552
2003-03-17,398.8691470521053
2003-03-18,389.4863646750996
2003-03-19,383.62212568947103
2003-03-20,391.7923868726799
2003-03-21,391.7923868726799
2003-03-24,391.7923868726799
2003-03-25,398.82947365543413
2003-03-26,397.58567749650706
2003-03-27,397.58567749650706
2003-03-28,397.58567749650706
2003-03-31,411.8805451395033
2003-04-01,411.9230382982518
2003-04-02,411.7797025296927
2003-04-03,405.39597779042083
2003-04-04,405.39597779042083
2003-04-07,415.40222796289976
2003-04-08,419.0127533337596
2003-04-09,423.00564718576936
2003-04-10,428.8675318034008
2003-04-11,428.8675318034008
2003-04-14,429.1367280042105
2003-04-15,435.73478182405626
2003-04-16,436.7401472270802
2003-04-17,439.8551318364496
2003-04-18,439.8551318364496
2003-04-21,432.7076980149514
2003-04-22,438.3882872320376
2003-04-23,440.8066579993115
2003-04-24,446.37595843045494
2003-04-25,446.37595843045494
2003-04-28,443.2139107533579
2003-04-29,439.66834263588765
2003-04-30,442.0140382301391
2003-05-01,442.0140382301391
2003-05-02,442.0140382301391
2003-05-05,440.86049723947343
2003-05-06,441.90541800261633
2003-05-07,440.7325702054906
2003-05-08,441.97856404923834
2003-05-09,441.97856404923834
2003-05-12,442.32687097028594
2003-05-13,442.32687097028594
2003-05-14,445.34846097937424
2003-05-15,444.3237887698902
2003-05-16,444.3237887698902
2003-05-19,445.0204026119854
2003-05-20,445.7170164540807
2003-05-21,441.15355229956066
2003-05-22,445.641986913061
2003-05-23,445.641986913061
2003-05-26,453.8297894448844
2003-05-27,459.04889946058245
2003-05-28,460.6629779054373
2003-05-29,468.3597917285879
2003-05-30,468.3597917285879
2003-06-02,471.38085190956065
2003-06-03,471.6385848988594
2003-06-04,478.9537630458105
2003-06-05,479.1844340712329
2003-06-06,479.1844340712329
2003-06-09,475.83666669046255
2003-06-10,478.4822099951834
2003-06-11,481.0238898422229
2003-06-12,476.5986337319695
2003-06-13,476.5406132050523
2003-06-16,477.1643270391553
2003-06-17,476.9259608540981
2003-06-18,473.73685876410264
2003-06-19,479.6635310670679
2003-06-20,479.6635310670679
2003-06-23,481.13739148200864
2003-06-24,475.28708586469065
2003-06-25,476.03966619344305
2003-06-26,486.36573840969857
2003-06-27,486.36573840969857
2003-06-30,485.6595868490641
2003-07-01,484.11966906804804
2003-07-02,483.60420308945055
2003-07-03,484.38384538207947
2003-07-04,484.38384538207947
2003-07-07,489.6519076833465
2003-07-08,491.8902818653621
2003-07-09,491.8902818653621
2003-07-10,494.8529225773516
2003-07-11,494.8529225773516
2003-07-14,491.35522817957786
2003-07-15,491.35522817957786
2003-07-16,489.06022640000475
2003-07-17,488.7483694829532
2003-07-18,488.7483694829532
2003-07-21,489.24424775436404
2003-07-22,486.38054787899387
2003-07-23,486.53647633751956
2003-07-24,491.7521083518264
2003-07-25,491.7521083518264
2003-07-28,490.60969256112384
2003-07-29,489.98597872702084
2003-07-30,489.3757406684496
2003-07-31,496.00797195757576
2003-08-01,496.00797195757576
2003-08-04,492.03114712582925
2003-08-05,492.3221878088981
2003-08-06,493.41383177974683
2003-08-07,489.3377976480531
2003-08-08,489.3377976480531
2003-08-11,489.62145134540015
2003-08-12,489.62145134540015
2003-08-13,489.1536039293221
2003-08-14,488.9976547906294
2003-08-15,488.9976547906294
2003-08-18,488.0954696907544
2003-08-19,488.40736796813974
2003-08-20,491.67585570140113
2003-08-21,488.4998777476012
2003-08-22,488.4998777476012
2003-08-25,488.6558268862938
2003-08-26,489.4020628474761
2003-08-27,488.75764491899395
2003-08-28,490.2191847807914
2003-08-29,490.2191847807914
2003-09-01,490.0737993388895
2003-09-02,488.10703582116207
2003-09-03,491.76217431151264
2003-09-04,490.0453017489162
2003-09-05,490.0453017489162
2003-09-08,490.55052540484627
2003-09-09,491.9178704402703
2003-09-10,492.7349923735856
2003-09-11,494.7238857185114
2003-09-12,494.7238857185114
2003-09-15,488.8644083093919
2003-09-16,490.9935651450968
2003-09-17,490.73579797370394
2003-09-18,490.73579797370394
2003-09-19,490.73579797370394
2003-09-22,486.65981638068786
2003-09-23,491.1782552775745
2003-09-24,501.75275724713435
2003-09-25,501.856231691678
2003-09-26,501.856231691678
2003-09-29,502.4804292147401
2003-09-30,503.75328350707804
2003-10-01,505.36344521795417
2003-10-02,510.0504256953904
2003-10-03,510.0504256953904
2003-10-06,510.48594240622936
2003-10-07,508.7350540914818
2003-10-08,514.2380537742741
2003-10-09,522.5067423730917
2003-10-10,522.5067423730917
2003-10-13,530.2311748991385
2003-10-14,534.0881115749573
2003-10-15,534.7304673660684
2003-10-16,537.4101003138171
2003-10-17,537.4101003138171
2003-10-20,536.6801753437062
2003-10-21,535.2279151000788
2003-10-22,534.1080265491919
2003-10-23,527.3548703568533
2003-10-24,527.3548703568533
2003-10-27,524.4374615110289
2003-10-28,524.7043603422356
2003-10-29,529.5703983155707
2003-10-30,529.6182332006348
2003-10-31,529.6182332006348
2003-11-03,524.9448762337411
2003-11-04,524.1715747195626
2003-11-05,524.6458663149253
2003-11-06,525.1407792839996
2003-11-07,525.1407792839996
2003-11-10,524.0491353131509
2003-11-11,528.2083184323895
2003-11-12,534.5513956901107
2003-11-13,538.2207113748879
2003-11-14,538.2207113748879
2003-11-17,538.397281887292
2003-11-18,533.89141155443
2003-11-19,536.993816055568
2003-11-20,537.4616634716461
2003-11-21,537.4616634716461
2003-11-24,537.4616634716461
2003-11-25,537.4616634716461
2003-11-26,537.4616634716461
2003-11-27,537.4616634716461
2003-11-28,537.4616634716461
2003-12-01,536.817245543164
2003-12-02,544.2893430115859
2003-12-03,544.6012412889712
2003-12-04,547.4453725988462
2003-12-05,547.4453725988462
2003-12-08,586.9676673022213
2003-12-09,595.1605772273131
2003-12-10,600.3276203547977
2003-12-11,602.8251646279643
2003-12-12,602.8251646279643
2003-12-15,599.2896014700714
2003-12-16,599.2896014700714
2003-12-17,599.2896014700714
2003-12-18,600.0693471635346
2003-12-19,600.0693471635346
2003-12-22,591.7683850379648
2003-12-23,596.9432042047963
2003-12-24,596.2909100600524
2003-12-25,600.0621869786497
2003-12-26,600.0621869786497
2003-12-29,608.7709844333772
2003-12-30,609.6177495914027
2003-12-31,595.5121571683059
2004-01-01,595.5121571683059
2004-01-02,595.5121571683059
2004-01-05,602.0574384544504
2004-01-06,602.7018563829325
2004-01-07,603.845827089574
2004-01-08,599.837776706518
2004-01-09,599.837776706518
2004-01-12,603.1062644397792
2004-01-13,603.1062644397792
2004-01-14,599.837776706518
2004-01-15,602.7018563829325
2004-01-16,602.7018563829325
2004-01-19,599.0206547732026
2004-01-20,600.4526946114099
2004-01-21,600.4526946114099
2004-01-22,609.0449336406538
2004-01-23,609.0449336406538
2004-01-26,615.5736032875545
