Date,ESTONIA SMALL CAP
2012-02-29,1047.572686989055
2012-03-01,1044.268459726534
2012-03-02,1031.8831314756465
2012-03-05,1037.9441025918752
2012-03-06,1000.613405574645
2012-03-07,993.9613658861106
2012-03-08,1017.7781975044498
2012-03-09,1005.3255584985167
2012-03-12,996.6916826434259
2012-03-13,1004.8551928961414
2012-03-14,1001.2891027521067
2012-03-15,1004.0316382197384
2012-03-16,1012.2028550945412
2012-03-19,1024.4603943572986
2012-03-20,1016.3833014678531
2012-03-21,1011.3671023291124
2012-03-22,994.9194035418275
2012-03-23,1009.7132543762386
2012-03-26,1025.9437723979727
2012-03-27,1032.7326366224395
2012-03-28,1040.295674867992
2012-03-29,1030.1303180645757
2012-03-30,1036.5087145060247
2012-04-02,1039.734958928705
2012-04-03,1048.6352720338682
2012-04-04,1030.340422213804
2012-04-05,1025.325665749433
2012-04-06,1025.325665749433
2012-04-09,1025.9143469477121
2012-04-10,1020.4143731819358
2012-04-11,1020.6895379013582
2012-04-12,1032.1770575662988
2012-04-13,1029.758069927148
2012-04-16,1030.1411964612382
2012-04-17,1046.4641501886297
2012-04-18,1045.7945487354152
2012-04-19,1053.361139704335
2012-04-20,1058.826608985015
2012-04-23,1039.21247830168
2012-04-24,1043.606211115957
2012-04-25,1048.1405721647636
2012-04-26,1062.5826094032013
2012-04-27,1080.0746698368023
2012-04-30,1084.3899112669928
2012-05-01,1083.529641986021
2012-05-02,1087.8301101363766
2012-05-03,1094.8777192588668
2012-05-04,1088.1951887976736
2012-05-07,1070.3375896482953
2012-05-08,1056.3274143636118
2012-05-09,1047.4047388474353
2012-05-10,1061.8531532308687
2012-05-11,1059.9601578132815
2012-05-14,1032.222125594278
2012-05-15,1033.1645318410483
2012-05-16,1021.8435706664668
2012-05-17,1019.1969308554635
2012-05-18,1015.4662193503445
2012-05-21,1019.8770389557491
2012-05-22,1024.8783569767381
2012-05-23,1004.7667693031572
2012-05-24,1000.7784660102177
2012-05-25,991.4309654522015
2012-05-28,1009.3217627549598
2012-05-29,1009.5128784923868
2012-05-30,990.8181557389572
2012-05-31,983.1095142880458
2012-06-01,977.778000377836
2012-06-04,987.4582016793224
2012-06-05,993.0294833826257
2012-06-06,1008.1825283106056
2012-06-07,1023.4059712995358
2012-06-08,1010.1230131373309
2012-06-11,1018.0399835640584
2012-06-12,1016.0190611332911
2012-06-13,1022.9578810830802
2012-06-14,1015.601693072921
2012-06-15,1034.3999031737897
2012-06-18,1034.038572688832
2012-06-19,1042.5062989773871
2012-06-20,1061.0171905835161
2012-06-21,1061.4045278635474
2012-06-22,1048.0852870665212
2012-06-25,1032.5810727767043
2012-06-26,1035.265722508362
2012-06-27,1031.9967063533607
2012-06-28,1030.5427137716042
2012-06-29,1065.6639367170892
2012-07-02,1060.6274021918096
2012-07-03,1070.3460380268843
2012-07-04,1077.0445639595957
2012-07-05,1066.2859569291193
2012-07-06,1063.4736527625241
2012-07-09,1062.8255620502694
2012-07-10,1052.6200267113195
2012-07-11,1050.2865605154423
2012-07-12,1045.2316121079125
2012-07-13,1062.9324564860626
2012-07-16,1069.4488110148675
2012-07-17,1075.8478259838182
2012-07-18,1090.9208245676562
2012-07-19,1095.0488268587405
2012-07-20,1097.1798310518886
2012-07-23,1073.9875779017457
2012-07-24,1072.7251263202409
2012-07-25,1070.5124347061849
2012-07-26,1083.7455406212957
2012-07-27,1091.0395420608095
2012-07-30,1088.0363861579392
2012-07-31,1091.8093312887174
2012-08-01,1084.4493673302518
2012-08-02,1080.7819635385172
2012-08-03,1119.0357578164787
2012-08-06,1124.6203686021058
2012-08-07,1125.2581311027361
2012-08-08,1125.0104297009098
2012-08-09,1119.0496724971451
2012-08-10,1103.5864256334937
2012-08-13,1110.7113933727755
2012-08-14,1102.5686082557854
2012-08-15,1092.9551320295277
2012-08-16,1106.6436423132002
2012-08-17,1108.5085396471861
2012-08-20,1112.4749034549827
2012-08-21,1126.4602294631893
2012-08-22,1122.5508892373643
2012-08-23,1136.6323122868707
2012-08-24,1128.9324751876998
2012-08-27,1116.0370286180912
2012-08-28,1091.9419000175778
2012-08-29,1104.4214729155856
2012-08-30,1087.1706366926094
2012-08-31,1107.3656750175985
2012-09-03,1097.185646542198
2012-09-04,1088.1138444617568
2012-09-05,1091.2816129338457
2012-09-06,1093.1383587352136
2012-09-07,1130.3134395998238
2012-09-10,1114.2988851383986
2012-09-11,1115.8848462498242
2012-09-12,1131.9638374983049
2012-09-13,1112.1255288945677
2012-09-14,1160.0117043396942
2012-09-17,1152.181528525837
2012-09-18,1141.7871416080532
2012-09-19,1151.6827425723507
2012-09-20,1137.553188191805
2012-09-21,1145.2302385593532
2012-09-24,1134.703534866689
2012-09-25,1137.2526019707093
2012-09-26,1123.5210416896498
2012-09-27,1125.622261496978
2012-09-28,1126.0601381057713
2012-10-01,1128.982056172228
2012-10-02,1134.0243829521048
2012-10-03,1131.115596749131
2012-10-04,1144.3645091598253
2012-10-05,1150.7904889322565
2012-10-08,1145.5340384948447
2012-10-09,1140.496095258946
2012-10-10,1138.131063530975
2012-10-11,1143.5173461510094
2012-10-12,1144.6996297547641
2012-10-15,1137.5778290640849
2012-10-16,1155.512231268713
2012-10-17,1173.362041631564
2012-10-18,1170.4262013680996
2012-10-19,1176.9255008965774
2012-10-22,1183.4637371632239
2012-10-23,1168.734625725529
2012-10-24,1166.8951983862473
2012-10-25,1157.1483380103316
2012-10-26,1161.587178158833
2012-10-29,1167.27271909062
2012-10-30,1200.889692799001
2012-10-31,1193.5897800208618
2012-11-01,1191.4433978361797
2012-11-02,1174.6094100827129
2012-11-05,1171.8927422244367
2012-11-06,1185.9391184296865
2012-11-07,1174.567017864138
2012-11-08,1169.0509375862782
2012-11-09,1168.0923443781485
2012-11-12,1161.6744174220828
2012-11-13,1153.5007833717173
2012-11-14,1166.509158153655
2012-11-15,1174.095939757025
2012-11-16,1133.1249699565399
2012-11-19,1139.2656989018944
2012-11-20,1142.937449121083
2012-11-21,1149.111741394648
2012-11-22,1142.0430519682097
2012-11-23,1131.5848864459795
2012-11-26,1109.503281861268
2012-11-27,1110.2796382974304
2012-11-28,1106.1086683746037
2012-11-29,1109.9112257036109
2012-11-30,1117.985653434373
2012-12-03,1121.2025460395007
2012-12-04,1125.8260837389223
2012-12-05,1094.386000098738
2012-12-06,1092.5994058864412
2012-12-07,1115.5261542630924
2012-12-10,1106.1623548842585
2012-12-11,1132.182632514607
2012-12-12,1158.8742755218964
2012-12-13,1157.3327272920817
2012-12-14,1166.1187973038664
2012-12-17,1162.9664066136934
2012-12-18,1177.4367018721878
2012-12-19,1178.9556607841987
2012-12-20,1180.1913225680212
2012-12-21,1173.488651300888
2012-12-24,1175.314642219076
2012-12-25,1175.314642219076
2012-12-26,1177.7196058674213
2012-12-27,1186.6338982081775
2012-12-28,1197.095309858535
2012-12-31,1193.745145236739
2013-01-01,1193.745145236739
2013-01-02,1230.099017918952
2013-01-03,1222.65152676055
2013-01-04,1219.1167953009874
2013-01-07,1236.783570328884
2013-01-08,1227.6692791817661
2013-01-09,1230.1424533509162
2013-01-10,1250.8894462133587
2013-01-11,1265.1006390974435
2013-01-14,1271.1988915216816
2013-01-15,1236.148351704828
2013-01-16,1229.8313345446347
2013-01-17,1234.1615321047984
2013-01-18,1250.6529096425882
2013-01-21,1226.2145472989082
2013-01-22,1216.5127742805362
2013-01-23,1219.2935366817824
2013-01-24,1236.5900081000545
2013-01-25,1251.4432233696004
2013-01-28,1251.5115782881717
2013-01-29,1250.0363218944922
2013-01-30,1254.3931820074558
2013-01-31,1256.5827818715682
2013-02-01,1279.0227957226
2013-02-04,1257.213873515383
2013-02-05,1246.9574150575677
2013-02-06,1242.2078949839843
2013-02-07,1239.6195131299335
2013-02-08,1230.907956131217
2013-02-11,1232.7053888568537
2013-02-12,1240.784578518602
2013-02-13,1237.0422231500438
2013-02-14,1228.5328660166178
2013-02-15,1232.8400560005348
2013-02-18,1228.4106926499767
2013-02-19,1234.3239304085423
2013-02-20,1236.6406166809372
2013-02-21,1219.880041205936
2013-02-22,1213.387579823092
2013-02-25,1213.0343191785807
2013-02-26,1209.6888267340426
2013-02-27,1208.2577352076237
2013-02-28,1208.1126266518029
2013-03-01,1214.165250975219
2013-03-04,1224.7535567269401
2013-03-05,1230.7775740383802
2013-03-06,1229.1615085678586
2013-03-07,1241.8356910074037
2013-03-08,1238.7836001990747
2013-03-11,1243.6912051474555
2013-03-12,1258.4480499465915
2013-03-13,1246.8829617743038
2013-03-14,1252.2038205184303
2013-03-15,1270.602784089061
2013-03-18,1248.1556667566042
2013-03-19,1245.762054841207
2013-03-20,1252.3428731357262
2013-03-21,1251.221133639683
2013-03-22,1263.705006221501
2013-03-25,1268.2356699810778
2013-03-26,1266.3791232350154
2013-03-27,1269.959052770894
2013-03-28,1276.6140823083053
2013-03-29,1276.6140823083053
2013-04-01,1277.2105844883417
2013-04-02,1273.7728159116416
2013-04-03,1265.1082411437978
2013-04-04,1277.3530863034791
2013-04-05,1291.8446227671006
2013-04-08,1291.129348349957
2013-04-09,1301.3052530880598
2013-04-10,1300.6847296676751
2013-04-11,1306.1536247867218
2013-04-12,1290.1471780920158
2013-04-15,1292.483153694617
2013-04-16,1287.1212833432533
2013-04-17,1283.027417487144
2013-04-18,1267.6567124231449
2013-04-19,1275.1052736145523
2013-04-22,1280.3126671124014
2013-04-23,1294.8635855272369
2013-04-24,1290.2810128693013
2013-04-25,1280.1159053049096
2013-04-26,1282.766917968591
2013-04-29,1269.1771421714964
2013-04-30,1279.2165143880834
2013-05-01,1280.0897659528202
2013-05-02,1259.5335572947786
2013-05-03,1254.6290245246516
2013-05-06,1257.3442162512335
2013-05-07,1260.7244417930629
2013-05-08,1273.0467508147133
2013-05-09,1265.4607508952572
2013-05-10,1249.2220740230093
2013-05-13,1254.710128315238
2013-05-14,1247.1195573877992
2013-05-15,1232.221284546305
2013-05-16,1242.3546191771682
2013-05-17,1226.742881345243
2013-05-20,1232.8376128427506
2013-05-21,1239.3928969584476
2013-05-22,1239.9525504338596
2013-05-23,1220.6586642190452
2013-05-24,1228.5647721336372
2013-05-27,1226.768817188582
2013-05-28,1221.1265422562801
2013-05-29,1236.2665405449375
2013-05-30,1248.95810340893
2013-05-31,1245.2187507505907
2013-06-03,1255.1638307615917
2013-06-04,1256.7491486027805
2013-06-05,1257.553022721839
2013-06-06,1259.0887925297668
2013-06-07,1256.2465568104456
2013-06-10,1252.7937823552586
2013-06-11,1261.9371911905334
2013-06-12,1273.775772137723
2013-06-13,1264.0797987821215
2013-06-14,1269.2421409437377
2013-06-17,1280.5719260407998
2013-06-18,1296.1324965552972
2013-06-19,1291.5660819724137
2013-06-20,1259.0387243171049
2013-06-21,1253.6761123288118
2013-06-24,1249.6678607612093
2013-06-25,1243.5808350982209
2013-06-26,1232.6907937490357
2013-06-27,1235.8325540207068
2013-06-28,1260.9064993028508
2013-07-01,1274.7033523314449
2013-07-02,1272.0516250632918
2013-07-03,1254.6609771053486
2013-07-04,1253.8548815503473
2013-07-05,1251.3994634120234
2013-07-08,1248.2496128082512
2013-07-09,1237.346049253814
2013-07-10,1251.6927660101314
2013-07-11,1273.459905778109
2013-07-12,1274.6341196879434
2013-07-15,1287.7298228578659
2013-07-16,1316.9075162774782
2013-07-17,1321.7502859007564
2013-07-18,1341.6430020604105
2013-07-19,1357.8335691913542
2013-07-22,1352.754878086536
2013-07-23,1360.7799096571034
2013-07-24,1370.2840377289137
2013-07-25,1370.665779118583
2013-07-26,1399.0564688991205
2013-07-29,1368.8766459747676
2013-07-30,1379.45422770477
2013-07-31,1376.652262530251
2013-08-01,1380.9713002001477
2013-08-02,1377.8337188724188
2013-08-05,1372.433590384474
2013-08-06,1376.5149751522483
2013-08-07,1375.559828273378
2013-08-08,1390.7325337325628
2013-08-09,1399.7801083734475
2013-08-12,1380.806269001186
2013-08-13,1384.7919753294373
2013-08-14,1389.0182300740437
2013-08-15,1386.3877150597496
2013-08-16,1390.7016708909164
2013-08-19,1403.2973522439397
2013-08-20,1411.2858619454896
2013-08-21,1396.1897189546653
2013-08-22,1396.5193960230822
2013-08-23,1408.0554288628073
2013-08-26,1396.6486302068613
2013-08-27,1392.9189008997257
2013-08-28,1381.715703811731
2013-08-29,1365.0158225119692
2013-08-30,1355.1661403330504
2013-09-02,1343.7942409054392
2013-09-03,1325.2936126077798
2013-09-04,1332.3730456856995
2013-09-05,1330.5127888735497
2013-09-06,1339.967544161534
2013-09-09,1330.7476401784488
2013-09-10,1333.8143778531917
2013-09-11,1341.316576527741
2013-09-12,1354.1006834266946
2013-09-13,1348.7992211531523
2013-09-16,1365.3108095461132
2013-09-17,1365.1153390674071
2013-09-18,1359.318658720781
2013-09-19,1385.4157410084865
2013-09-20,1383.5346739801232
2013-09-23,1384.9346915042775
2013-09-24,1381.397818184541
2013-09-25,1400.7367816720641
2013-09-26,1394.306473250908
2013-09-27,1400.5389768756338
2013-09-30,1397.1930391425444
2013-10-01,1387.6166656982757
2013-10-02,1394.011095142993
2013-10-03,1401.7004436315844
2013-10-04,1407.4607099779932
2013-10-07,1402.3479550883167
2013-10-08,1404.532310721053
2013-10-09,1388.7833090430506
2013-10-10,1383.7231985661274
2013-10-11,1394.6621966242924
2013-10-14,1402.9562322496477
2013-10-15,1396.7795552172588
2013-10-16,1384.076563603228
2013-10-17,1403.0004795439218
2013-10-18,1410.65331512648
2013-10-21,1405.6443134611598
2013-10-22,1416.5434772751926
2013-10-23,1434.141476988208
2013-10-24,1449.224469129807
2013-10-25,1442.5033427416406
2013-10-28,1457.4681681894363
2013-10-29,1448.920138553646
2013-10-30,1444.5753438557667
2013-10-31,1437.1961070816812
2013-11-01,1427.1826287342299
2013-11-04,1426.0795351001595
2013-11-05,1425.6656145731058
2013-11-06,1428.4463359016088
2013-11-07,1416.5538244916056
2013-11-08,1408.802671222417
2013-11-11,1409.5566167672282
2013-11-12,1426.0923908823
2013-11-13,1409.1115621953463
2013-11-14,1424.5669214247034
2013-11-15,1417.5795894326218
2013-11-18,1418.9523905193312
2013-11-19,1430.6115263065456
2013-11-20,1431.9095044811809
2013-11-21,1433.1663763814577
2013-11-22,1431.1128630009512
2013-11-25,1436.7008220356245
2013-11-26,1441.4345818483446
2013-11-27,1443.1805691309228
2013-11-28,1468.3314863274995
2013-11-29,1466.5965847083394
2013-12-02,1464.9292096320935
2013-12-03,1468.7363763588653
2013-12-04,1450.861398012824
2013-12-05,1451.5186110018415
2013-12-06,1457.7868033862942
2013-12-09,1447.4213414965961
2013-12-10,1451.1423934985792
2013-12-11,1450.9956892420744
2013-12-12,1437.2011992045243
2013-12-13,1427.9494599271313
2013-12-16,1432.2752779118528
2013-12-17,1430.5832208715988
2013-12-18,1438.5432424578642
2013-12-19,1428.9683399839912
2013-12-20,1415.642998923352
2013-12-23,1418.9758461834529
2013-12-24,1414.886578615201
2013-12-25,1414.886578615201
2013-12-26,1417.526485526351
2013-12-27,1448.4937554910766
2013-12-30,1461.1965074217321
2013-12-31,1457.4944640788851
2014-01-01,1457.4944640788851
2014-01-02,1455.569250797367
2014-01-03,1455.1978746655607
2014-01-06,1467.1690616378908
2014-01-07,1474.9906996518296
2014-01-08,1459.5107663176734
2014-01-09,1472.207135767185
2014-01-10,1485.556660383761
2014-01-13,1490.1247518790879
2014-01-14,1483.7237327805533
2014-01-15,1481.6919943055566
2014-01-16,1473.809982687084
2014-01-17,1466.066814436157
2014-01-20,1461.4084814107546
2014-01-21,1467.9451735829875
2014-01-22,1475.3187730692414
2014-01-23,1483.5694742314565
2014-01-24,1476.5904428899332
2014-01-27,1477.1366413642772
2014-01-28,1473.457281874912
2014-01-29,1477.5324663435802
2014-01-30,1459.5505170020806
2014-01-31,1435.3177854637893
2014-02-03,1440.8126741575416
2014-02-04,1435.182232223037
2014-02-05,1443.8945621962382
2014-02-06,1442.6989042346174
2014-02-07,1448.7837228466612
2014-02-10,1454.0205391388133
2014-02-11,1471.4687706830423
2014-02-12,1454.1700171072378
2014-02-13,1457.7540139079997
2014-02-14,1454.308758026359
2014-02-17,1462.65912533671
2014-02-18,1477.933051553946
2014-02-19,1471.8714773884217
2014-02-20,1470.333234591881
2014-02-21,1461.451409489042
2014-02-24,1459.4843777629198
2014-02-25,1459.9656048555844
2014-02-26,1444.0912655498819
2014-02-27,1461.751878481849
2014-02-28,1474.9556911598415
2014-03-03,1410.4260174734159
2014-03-04,1423.6032483783504
2014-03-05,1426.2552525537774
2014-03-06,1424.8678474578214
2014-03-07,1423.9818624713394
2014-03-10,1414.2057442843732
2014-03-11,1404.4837722939144
2014-03-12,1396.892291665956
2014-03-13,1379.9305294876067
2014-03-14,1341.0223707025268
2014-03-17,1358.640009216094
2014-03-18,1381.6651969073796
2014-03-19,1379.1572722727963
2014-03-20,1358.3764628253612
2014-03-21,1375.6186555416891
2014-03-24,1399.3998713413173
2014-03-25,1422.3152602560451
2014-03-26,1433.7936240458105
2014-03-27,1413.8953120604244
2014-03-28,1407.6061902722029
2014-03-31,1413.5845019998408
2014-04-01,1424.083802455795
2014-04-02,1428.3369203741845
2014-04-03,1422.5622747493146
2014-04-04,1431.8353862598663
2014-04-07,1428.0534486295082
2014-04-08,1431.2198519226904
2014-04-09,1422.7996288961604
2014-04-10,1427.2383038014557
2014-04-11,1433.9259620527191
2014-04-14,1414.593548122728
2014-04-15,1413.959581118987
2014-04-16,1404.6576655520626
2014-04-17,1404.9590533858595
2014-04-18,1404.9590533858595
2014-04-21,1401.7603102842982
2014-04-22,1414.510446095595
2014-04-23,1411.5009736608604
2014-04-24,1413.5708722562583
2014-04-25,1409.0268841968004
2014-04-28,1399.4845754298308
2014-04-29,1408.5193084742648
