Date,PAKISTAN SMALL VALUE
2018-02-12,876.2091553894427
2018-02-13,876.8070436578183
2018-02-14,863.7606536526193
2018-02-15,850.5129477133601
2018-02-16,859.2417635286004
2018-02-19,860.8333717270712
2018-02-20,852.3901884188077
2018-02-21,848.5781863975657
2018-02-22,859.2551082623218
2018-02-23,855.5932213469247
2018-02-26,848.0801453035599
2018-02-27,854.5730476892364
2018-02-28,867.2190479372827
2018-03-01,874.6039227689998
2018-03-02,879.0869381213685
2018-03-05,879.3167163550681
2018-03-06,879.0289610586149
2018-03-07,875.4441622129424
2018-03-08,867.3407857886134
2018-03-09,865.4003382461948
2018-03-12,874.9637157272887
2018-03-13,881.3375541991265
2018-03-14,874.0123225735756
2018-03-15,875.057534551313
2018-03-16,868.6289511677355
2018-03-19,877.7062500934945
2018-03-20,874.1468000042956
2018-03-21,875.5574932993727
2018-03-22,881.8544523380283
2018-03-23,881.8544523380285
2018-03-26,865.3918851143121
2018-03-27,864.7196125055582
2018-03-28,869.4816726046347
2018-03-29,880.134240313225
2018-03-30,878.1770199634451
2018-04-02,887.5387431568778
2018-04-03,901.091694518967
2018-04-04,901.3101637847504
2018-04-05,909.9026760415727
2018-04-06,910.2677294694531
2018-04-09,911.325642556465
2018-04-10,908.7903237644431
2018-04-11,911.6590161903407
2018-04-12,909.9271316268656
2018-04-13,904.1969396278613
2018-04-16,890.6839366248174
2018-04-17,892.3034834026793
2018-04-18,887.4723351394978
2018-04-19,884.7227696196923
2018-04-20,879.866009406131
2018-04-23,880.7647099354771
2018-04-24,891.8477794365023
2018-04-25,883.1140475536771
2018-04-26,880.2712957619121
2018-04-27,883.9897790082291
2018-04-30,885.0679545949309
2018-05-01,885.0679545949308
2018-05-02,881.7711904402067
2018-05-03,874.3396106667311
2018-05-04,874.8184709452061
2018-05-07,875.159955377225
2018-05-08,868.2026590824283
2018-05-09,864.0913086034036
2018-05-10,868.2321446527483
2018-05-11,861.4041861643574
2018-05-14,839.9750421284215
2018-05-15,840.376944958909
2018-05-16,837.5023500164119
2018-05-17,827.3629050513712
2018-05-18,817.7008589896959
2018-05-21,815.8584276469727
2018-05-22,844.9372310867685
2018-05-23,846.6820767634049
2018-05-24,840.9235391116998
2018-05-25,830.9274088753889
2018-05-28,833.610818251628
2018-05-29,846.1391192960788
2018-05-30,847.9854313319354
2018-05-31,851.6837376268386
2018-06-01,850.7119315087016
2018-06-04,857.2635293131887
2018-06-05,861.5094440956419
2018-06-06,861.569808476594
2018-06-07,859.1044788521696
2018-06-08,858.8443356090169
2018-06-11,844.285635660658
2018-06-12,829.880995407566
2018-06-13,832.4316800140987
2018-06-14,831.3014874797925
2018-06-15,831.3014874797925
2018-06-18,831.3014874797925
2018-06-19,832.1719560751075
2018-06-20,821.0595210041578
2018-06-21,811.2321799144411
2018-06-22,794.7144444190113
2018-06-25,777.0305839221309
2018-06-26,779.995776079807
2018-06-27,792.8376276361404
2018-06-28,795.4877089477717
2018-06-29,792.9429810769647
2018-07-02,791.6700183565189
2018-07-03,786.5927919847287
2018-07-04,762.8865742718214
2018-07-05,759.165749993338
2018-07-06,766.3283523604616
2018-07-09,748.9051093077903
2018-07-10,748.9435723708764
2018-07-11,752.7281225047842
2018-07-12,763.5468586699503
2018-07-13,761.9255957133278
2018-07-16,708.8928497042348
2018-07-17,715.7687378551187
2018-07-18,734.0969992368389
2018-07-19,749.7172078036451
2018-07-20,738.7639180283913
2018-07-23,722.1040417206668
2018-07-24,740.4065298139399
2018-07-25,740.4065298139399
2018-07-26,755.9212414286224
2018-07-27,770.341491294578
2018-07-30,818.6423631458478
2018-07-31,795.5656643066932
2018-08-01,799.3893086159808
2018-08-02,800.6609242108956
2018-08-03,812.9839222923517
2018-08-06,814.046273980401
2018-08-07,812.8138095828693
2018-08-08,809.3211112886629
2018-08-09,818.1696326100223
2018-08-10,813.2618568303791
2018-08-13,812.2755324110523
2018-08-14,812.2755324110523
2018-08-15,810.6459016789481
2018-08-16,805.6892570337619
2018-08-17,812.4765170432544
2018-08-20,812.4339498851647
2018-08-21,812.4339498851645
2018-08-22,812.4339498851642
2018-08-23,812.433949885164
2018-08-24,818.860336428657
2018-08-27,817.1436409905117
2018-08-28,813.7156473016797
2018-08-29,804.5250452431677
2018-08-30,795.151354739374
2018-08-31,792.6786220534161
2018-09-03,789.9899154715506
2018-09-04,789.8426637726279
2018-09-05,786.788457162671
2018-09-06,777.800703147421
2018-09-07,768.3074791730328
2018-09-10,768.3420834093116
2018-09-11,775.4989319032431
2018-09-12,767.1229467593349
2018-09-13,778.242669151327
2018-09-14,776.0627232571804
2018-09-17,768.8500340615653
2018-09-18,783.9808608766457
2018-09-19,785.1567828678976
2018-09-20,785.1567828678976
2018-09-21,785.1567828678976
2018-09-24,776.862775056414
2018-09-25,778.6773993307717
2018-09-26,775.5600233545327
2018-09-27,772.6350983973363
2018-09-28,770.9830615015817
2018-10-01,767.5928787117462
2018-10-02,766.0934704189905
2018-10-03,765.0282254254608
2018-10-04,755.559607784063
2018-10-05,743.3625884412279
2018-10-08,715.083136965174
2018-10-09,690.9864186901282
2018-10-10,677.0911443890567
2018-10-11,678.7880694772934
2018-10-12,660.9972276236658
2018-10-15,646.1514289668158
2018-10-16,641.3799502267731
2018-10-17,656.5023636156823
2018-10-18,668.8103664102422
2018-10-19,678.2367473706248
2018-10-22,675.1419176130289
2018-10-23,665.8575623267152
2018-10-24,706.993028232679
2018-10-25,722.1436289108192
2018-10-26,733.8106139864472
2018-10-29,747.0010222908986
2018-10-30,750.3194749673409
2018-10-31,751.0718683306976
2018-11-01,754.5698363392024
2018-11-02,763.2247257282703
2018-11-05,752.3710332537723
2018-11-06,744.1824774673504
2018-11-07,753.3832145057225
2018-11-08,752.611778173888
2018-11-09,755.6536344936458
2018-11-12,740.7404461090281
2018-11-13,741.2015561604056
2018-11-14,742.7898866459278
2018-11-15,744.1913889416147
2018-11-16,752.9373207370779
2018-11-19,745.9618729269024
2018-11-20,746.2201473352703
2018-11-21,746.2201473352703
2018-11-22,741.2450713973299
2018-11-23,738.2448296600262
2018-11-26,735.0086145404264
2018-11-27,739.4683168454103
2018-11-28,737.5576602349848
2018-11-29,735.7412555015593
2018-11-30,714.3457121417488
2018-12-03,684.5194917523938
2018-12-04,690.8359299493061
2018-12-05,677.8467567775148
2018-12-06,659.1189916002995
2018-12-07,665.148502478905
2018-12-10,674.4539199523689
2018-12-11,663.9172282558362
2018-12-12,655.8972417338584
2018-12-13,651.3390743625248
2018-12-14,664.7727046894962
2018-12-17,656.9733323242718
2018-12-18,654.1378542169492
2018-12-19,655.5013095192368
2018-12-20,657.3079248948158
2018-12-21,660.3631390157383
2018-12-24,659.8578992841585
2018-12-25,659.8578992841585
2018-12-26,655.6151944182822
2018-12-27,648.2771757326848
2018-12-28,633.3735788854832
2018-12-31,624.7663098086975
2019-01-01,645.2137062354418
2019-01-02,644.8308161363556
2019-01-03,644.2526086504533
2019-01-04,641.7302048283884
2019-01-07,663.9527106111999
2019-01-08,671.212976715913
2019-01-09,668.4524625058838
2019-01-10,669.3538397644566
2019-01-11,671.2202542245932
2019-01-14,680.2541714977928
2019-01-15,683.3168465526156
2019-01-16,676.1819417980942
2019-01-17,675.946266462652
2019-01-18,676.1604580729155
2019-01-21,680.7240013877544
2019-01-22,687.4030130969971
2019-01-23,690.6026011844592
2019-01-24,692.0497860585938
2019-01-25,697.4610089243287
2019-01-28,699.3025634074016
2019-01-29,703.9950666890278
2019-01-30,701.7161321546678
2019-01-31,708.0893124159069
2019-02-01,712.3286897920498
2019-02-04,719.4343234407728
2019-02-05,719.4343234407728
2019-02-06,721.7104961708565
2019-02-07,717.3016684414669
2019-02-08,708.0978386013591
2019-02-11,697.9348149894822
2019-02-12,705.7532539058598
2019-02-13,704.3211496966513
2019-02-14,702.918146324133
2019-02-15,703.3024780334094
2019-02-18,699.1979368157504
2019-02-19,695.4439918005669
2019-02-20,707.4151329515192
2019-02-21,694.2985726413697
2019-02-22,688.7905142158024
2019-02-25,678.5539103543207
2019-02-26,665.9436094420965
2019-02-27,664.7556280180685
2019-02-28,672.1156353850743
2019-03-01,679.6390320377575
2019-03-04,685.4837438142043
2019-03-05,682.0909992865265
2019-03-06,679.8580241412816
2019-03-07,672.6193024096501
2019-03-08,664.3690656419043
2019-03-11,664.7509330915411
2019-03-12,662.9613309146995
2019-03-13,663.4479270010506
2019-03-14,660.0000040096596
2019-03-15,650.9367497286944
2019-03-18,660.9487371617303
2019-03-19,653.6288829926183
2019-03-20,651.2107744869733
2019-03-21,647.5698961710665
2019-03-22,645.084244089311
2019-03-25,637.4323790983642
2019-03-26,639.1651367696975
2019-03-27,651.308814020765
2019-03-28,643.4276145859614
2019-03-29,643.6509950094737
2019-04-01,641.3486801937796
2019-04-02,635.3913508010628
2019-04-03,632.330830951388
2019-04-04,621.4073081838377
2019-04-05,621.8176095850461
2019-04-08,612.1756195896006
2019-04-09,621.2300349227488
2019-04-10,611.5718724495512
2019-04-11,615.6893247265992
2019-04-12,623.9101174822636
2019-04-15,625.6067409407358
2019-04-16,625.7364957711604
2019-04-17,618.9077927839819
2019-04-18,622.5709367037356
2019-04-19,632.580918591378
2019-04-22,626.2783273199303
2019-04-23,619.7641201451755
2019-04-24,626.3981826693082
2019-04-25,630.8272668840691
2019-04-26,633.8159372956424
2019-04-29,629.9062366038344
2019-04-30,624.9492586906512
2019-05-01,625.1704796671788
2019-05-02,619.7534544477514
2019-05-03,612.2566336442502
2019-05-06,600.8184933487523
2019-05-07,601.9124301480313
2019-05-08,593.5076945935186
2019-05-09,592.6456747253594
2019-05-10,587.821863129801
2019-05-13,574.0523676300483
2019-05-14,573.1175582307092
2019-05-15,580.8593768924047
2019-05-16,559.4237779372665
2019-05-17,539.3152093096642
2019-05-20,540.8548894080407
2019-05-21,530.3631304441724
2019-05-22,551.4352418201292
2019-05-23,571.7446309129848
2019-05-24,580.3353473079675
2019-05-27,585.3269079316124
2019-05-28,570.3946153837286
2019-05-29,590.5218433551917
2019-05-30,597.6921410422304
2019-05-31,597.1869067725413
2019-06-03,580.3948254765313
2019-06-04,580.3948254765312
2019-06-05,580.3948254765311
2019-06-06,580.394825476531
2019-06-07,580.3948254765309
2019-06-10,554.7030515729691
2019-06-11,553.142721562604
2019-06-12,559.2558090670201
2019-06-13,563.482353378866
2019-06-14,559.8109089026258
2019-06-17,543.1696912724274
2019-06-18,534.4118566604673
2019-06-19,532.8258611074269
2019-06-20,540.3879147617013
2019-06-21,543.4934013875007
2019-06-24,530.383817689859
2019-06-25,527.4309696376321
2019-06-26,506.4817251646826
2019-06-27,498.382703142274
2019-06-28,508.6582603537505
2019-07-01,513.9717837862212
2019-07-02,528.2064549951278
2019-07-03,538.3819123550419
2019-07-04,536.547920339671
2019-07-05,526.1517888960409
2019-07-08,517.6612954441472
2019-07-09,516.8022605203054
2019-07-10,515.4435977979587
2019-07-11,517.1646082683425
2019-07-12,513.7614026746685
2019-07-15,495.02256820598353
2019-07-16,495.08590360087607
2019-07-17,493.6256478348059
2019-07-18,485.463125955666
2019-07-19,487.978209033821
2019-07-22,490.48864592152285
2019-07-23,494.2963004918833
2019-07-24,490.13386473476436
2019-07-25,492.18432129848605
2019-07-26,485.555278709918
2019-07-29,480.17942561358274
2019-07-30,482.69524286166376
2019-07-31,489.01145479129354
2019-08-01,489.7596400558679
2019-08-02,486.1861657873576
2019-08-05,475.4830018694904
2019-08-06,472.9664968316185
2019-08-07,458.02792740650716
2019-08-08,452.8285202637384
2019-08-09,447.9621735176409
2019-08-12,447.9621735176409
2019-08-13,447.9621735176409
2019-08-14,447.9621735176409
2019-08-15,447.9621735176409
2019-08-16,431.74210587868146
2019-08-19,442.54597003445235
2019-08-20,457.8906776880359
2019-08-21,471.28842383226294
2019-08-22,487.75891064806234
2019-08-23,481.0346407941628
2019-08-26,468.0046152821217
2019-08-27,473.224015378382
2019-08-28,478.32507094304384
2019-08-29,473.9309000047345
2019-08-30,464.62265657042667
2019-09-02,471.35485554984473
2019-09-03,469.897392961238
2019-09-04,478.87919856054936
2019-09-05,472.3124360214073
2019-09-06,474.4378416986055
2019-09-09,474.4378416986055
2019-09-10,474.4378416986055
2019-09-11,481.5965439620757
2019-09-12,493.0862098021782
2019-09-13,496.08739525972794
2019-09-16,506.54801436189376
2019-09-17,507.49990073408424
2019-09-18,500.79722475171684
2019-09-19,512.7081282369514
2019-09-20,512.8884314019872
2019-09-23,507.7130288996045
2019-09-24,507.6673900377955
2019-09-25,502.40165993658974
2019-09-26,499.6569988917487
2019-09-27,511.062971727106
2019-09-30,512.6387956345768
2019-10-01,514.5719031892111
2019-10-02,517.2955849064293
2019-10-03,522.3420369338994
2019-10-04,526.54185771214
2019-10-07,538.6659438998265
2019-10-08,536.6466318000207
2019-10-09,537.3718634474467
2019-10-10,542.9339390879313
2019-10-11,550.8123092697416
2019-10-14,545.2287898383894
2019-10-15,542.5139140278402
2019-10-16,544.6470948777123
2019-10-17,538.5250073611286
2019-10-18,541.0188941627375
2019-10-21,528.7306456985293
2019-10-22,529.5163472789811
2019-10-23,533.2926666864421
2019-10-24,539.5684628062293
2019-10-25,539.1554293425263
2019-10-28,541.9767443399852
2019-10-29,540.478053287267
2019-10-30,540.8102871517234
2019-10-31,551.7393237626239
2019-11-01,554.812542337449
2019-11-04,570.7738001965184
2019-11-05,570.2226991174499
2019-11-06,572.5806213223265
2019-11-07,577.3508652580699
2019-11-08,582.2149847549905
2019-11-11,599.5604056347953
2019-11-12,596.4362509397
2019-11-13,600.8151561482678
2019-11-14,600.4465151448674
2019-11-15,602.2378046967991
2019-11-18,620.3531823647807
2019-11-19,621.9482106549369
2019-11-20,614.2337206781937
2019-11-21,597.9997672408941
2019-11-22,612.5538736372297
2019-11-25,617.0266635860049
2019-11-26,609.0008668002993
2019-11-27,611.1905379520001
2019-11-28,620.7905425009777
2019-11-29,627.8764408654068
2019-12-02,637.7875938754671
2019-12-03,633.790827922788
2019-12-04,642.2133982418259
2019-12-05,650.5664613850977
2019-12-06,651.3135626429818
2019-12-09,645.5817099977934
2019-12-10,651.4388629337586
2019-12-11,648.9999277075493
2019-12-12,648.1515720785035
2019-12-13,653.4102666778078
2019-12-16,663.6049155497235
2019-12-17,663.510100158321
2019-12-18,661.7997919252168
2019-12-19,647.2738870279853
2019-12-20,647.1125571729533
2019-12-23,637.3046843167334
2019-12-24,641.598836036019
2019-12-25,641.598836036019
2019-12-26,650.0226383971715
2019-12-27,652.8901986987431
2019-12-30,656.4095210705356
2019-12-31,652.0152340582626
2020-01-01,667.6779415754888
2020-01-02,683.0316528851774
2020-01-03,678.3912756617798
2020-01-06,661.3956991841795
2020-01-07,672.7790059331996
2020-01-08,665.3075310324599
2020-01-09,685.0095168712975
2020-01-10,689.8458452478468
2020-01-13,687.980409935069
2020-01-14,692.5762567935597
2020-01-15,687.2724445778222
2020-01-16,687.233874544649
2020-01-17,690.4683353243158
2020-01-20,678.1861562950215
2020-01-21,671.4045783586109
2020-01-22,672.7820037937654
2020-01-23,671.7061351326496
2020-01-24,673.4896038939933
2020-01-27,672.8717656975751
2020-01-28,667.6138787038204
2020-01-29,662.044138311119
2020-01-30,661.1171827324495
2020-01-31,655.7687670095208
2020-02-03,637.5348046883167
2020-02-04,646.0660913565275
2020-02-05,646.0660913565275
2020-02-06,643.7562077077437
2020-02-07,635.2224114627475
2020-02-10,620.1432290944635
2020-02-11,628.8142431908121
2020-02-12,641.7139852264891
2020-02-13,639.9820931158507
2020-02-14,635.3018910048921
2020-02-17,634.8090776940555
2020-02-18,631.3515860084824
2020-02-19,637.529793324854
2020-02-20,637.5005239559741
2020-02-21,631.6372685425943
2020-02-24,615.146419710621
2020-02-25,609.6108271811311
2020-02-26,597.5646579450208
2020-02-27,597.216278638844
2020-02-28,594.6586532989016
2020-03-02,616.457585606299
2020-03-03,611.2289304248459
2020-03-04,606.0615854742852
2020-03-05,614.6649361274685
2020-03-06,588.5883268261622
2020-03-09,547.4697084250503
2020-03-10,557.934844827437
2020-03-11,553.0019704199925
2020-03-12,522.9431519236472
2020-03-13,532.1396184378757
2020-03-16,492.68747617028856
2020-03-17,481.4847972499821
2020-03-18,445.53267674292283
2020-03-19,451.36615302249083
2020-03-20,464.58646321964846
2020-03-23,464.58646321964846
2020-03-24,428.59578417511653
2020-03-25,403.9406865223797
2020-03-26,394.6206478279612
2020-03-27,413.3509065564277
2020-03-30,410.2472765161863
2020-03-31,427.9517592184089
2020-04-01,429.47943335529754
2020-04-02,445.7688884642287
2020-04-03,457.0723753125622
2020-04-06,438.6472923617833
2020-04-07,441.67728723492047
2020-04-08,437.8599305966143
2020-04-09,453.5973774705078
2020-04-10,456.27801165870926
2020-04-13,441.7941886539709
2020-04-14,444.95877233410147
2020-04-15,444.0988868193669
2020-04-16,443.5953477098813
2020-04-17,480.3711494824114
2020-04-20,494.6348459113563
2020-04-21,480.30353605256687
2020-04-22,483.5106434562346
2020-04-23,494.84221495718316
2020-04-24,492.05929937599154
2020-04-27,482.46345495616094
2020-04-28,484.7576739078505
2020-04-29,494.04868316527194
2020-04-30,514.8486172036647
2020-05-01,514.8486172036646
2020-05-04,516.2374499843473
2020-05-05,522.0304290145853
2020-05-06,520.1574636650137
2020-05-07,510.5527228686109
2020-05-08,511.07725342033245
2020-05-11,509.2093603089366
2020-05-12,513.1255896120931
2020-05-13,510.8497943840202
2020-05-14,516.68147729946
2020-05-15,521.750421046231
2020-05-18,512.6193102373169
2020-05-19,513.4761311278967
2020-05-20,507.14578365985415
2020-05-21,506.2185811580971
2020-05-22,506.2185811580971
2020-05-25,506.2185811580971
2020-05-26,506.2185811580971
2020-05-27,506.2185811580971
2020-05-28,498.17416438580835
2020-05-29,492.261649449123
2020-06-01,496.6336654292972
2020-06-02,500.9582766551224
2020-06-03,505.469371252231
2020-06-04,503.79605024324303
2020-06-05,504.57405896890606
2020-06-08,513.3045632286193
2020-06-09,511.183744176593
2020-06-10,516.6916529916037
2020-06-11,513.7727845561178
2020-06-12,505.1703473142793
2020-06-15,489.38196704990156
2020-06-16,493.82313771576605
2020-06-17,488.7385614370988
2020-06-18,480.7618901314543
2020-06-19,478.5039107754295
2020-06-22,484.23012203581385
2020-06-23,487.18586146308945
2020-06-24,483.6947775327292
2020-06-25,481.2140381333737
2020-06-26,481.88710551726854
2020-06-29,484.19019829253585
2020-06-30,486.65083878674943
2020-07-01,492.0421176477919
2020-07-02,496.51852978626835
2020-07-03,500.6062466084182
2020-07-06,500.9305667183551
2020-07-07,500.17947672171744
2020-07-08,506.10083287960873
2020-07-09,516.8469776498853
2020-07-10,517.9014575737118
2020-07-13,520.4469803242947
2020-07-14,522.9697085501728
2020-07-15,523.7991431836895
2020-07-16,525.7123557056818
2020-07-17,526.3521143978073
2020-07-20,525.6547243613388
2020-07-21,530.8988016630204
2020-07-22,529.0309042284273
2020-07-23,524.907220522887
2020-07-24,528.575796970199
2020-07-27,535.9213307749296
2020-07-28,538.3847702368054
2020-07-29,539.3120277890968
2020-07-30,543.2560083744077
2020-07-31,543.2560083744075
2020-08-03,546.8240171210192
2020-08-04,547.7671223938355
2020-08-05,545.9130043184964
2020-08-06,549.3532103470666
2020-08-07,544.9295790428966
2020-08-10,545.2822249557552
2020-08-11,557.2048401467105
2020-08-12,559.8616121539245
2020-08-13,555.0496414255948
2020-08-14,555.0496414255948
2020-08-17,549.2687260386623
2020-08-18,545.7970915971903
2020-08-19,547.865890706381
2020-08-20,544.9364313566526
2020-08-21,541.461986036073
2020-08-24,539.449692730549
2020-08-25,545.968836438104
2020-08-26,551.6745258916363
2020-08-27,556.8919683369332
2020-08-28,559.1006903771392
2020-08-31,562.2280870964144
2020-09-01,561.7122395042825
2020-09-02,571.4242928957125
2020-09-03,572.6342257191895
2020-09-04,568.3916816073714
2020-09-07,567.8878672457872
2020-09-08,564.6193076855309
2020-09-09,561.7006639177988
2020-09-10,574.8783931929928
2020-09-11,575.8797968462942
2020-09-14,574.1484763898482
2020-09-15,570.7099918437364
2020-09-16,568.1683764335588
2020-09-17,571.5138577736988
2020-09-18,576.7344258906329
2020-09-21,569.6585006067762
2020-09-22,562.3633884712926
2020-09-23,560.3184012437738
2020-09-24,562.1406897186008
2020-09-25,560.5936843362289
2020-09-28,552.6655429669322
2020-09-29,559.2188548130466
2020-09-30,548.1898193252993
2020-10-01,554.0784730160638
2020-10-02,546.6533740108416
2020-10-05,536.052594559928
2020-10-06,538.0938020812459
2020-10-07,541.6739569802054
2020-10-08,553.5381220744597
2020-10-09,559.6865905261591
2020-10-12,554.073259072184
2020-10-13,549.9963486084197
2020-10-14,550.5965470293764
2020-10-15,552.5173299983035
2020-10-16,552.131434907846
2020-10-19,555.2872833181044
2020-10-20,562.4339836955969
2020-10-21,571.4943154158748
2020-10-22,564.1352818502636
2020-10-23,564.6527582691002
2020-10-26,567.3063029002626
2020-10-27,561.2667772819937
2020-10-28,561.3312073757337
2020-10-29,541.3899290742588
2020-10-30,541.3899290742588
2020-11-02,531.6572297472178
2020-11-03,553.1891329726682
2020-11-04,548.9811744992168
2020-11-05,565.1015992985436
2020-11-06,559.4586989160798
2020-11-09,560.2129534880978
2020-11-10,575.4106973119266
2020-11-11,579.5411892337545
2020-11-12,569.5979116752662
2020-11-13,567.7764422970561
2020-11-16,567.7018266526522
2020-11-17,574.4333870940592
2020-11-18,566.440488534046
2020-11-19,563.8168311840066
2020-11-20,559.6007833892197
2020-11-23,551.8559617840099
2020-11-24,560.7140409272456
2020-11-25,576.2582539948578
2020-11-26,582.2005886572424
2020-11-27,574.6600270212064
2020-11-30,579.6417922237132
2020-12-01,591.0443095227414
2020-12-02,591.3419592540971
2020-12-03,592.6004696915995
2020-12-04,593.6619600957515
2020-12-07,591.2337433669442
2020-12-08,593.3843631502442
2020-12-09,594.5458310227654
2020-12-10,594.597786310964
2020-12-11,597.6033680029321
2020-12-14,608.1879340377649
2020-12-15,605.3390494075448
2020-12-16,608.1692754461693
2020-12-17,614.4779967900912
2020-12-18,611.0221183331441
2020-12-21,602.2980279976819
2020-12-22,596.8042004099682
2020-12-23,600.4378627489616
2020-12-24,602.5304247271871
2020-12-25,602.5304247271881
2020-12-28,603.8347204032048
2020-12-29,594.7242052202081
2020-12-30,599.6257157249596
2020-12-31,604.5137615817823
