Date,ROMANIA SMALL CAP
2011-05-27,1283.1180050025794
2011-05-30,1278.0816607263673
2011-05-31,1291.4695329923472
2013-05-31,1000.0
2013-06-03,1000.9101450065276
2013-06-04,1009.7253776405306
2013-06-05,992.078636807748
2013-06-06,977.6527181864218
2013-06-07,990.0976255636369
2013-06-10,978.9847679283738
2013-06-11,986.686134949371
2013-06-12,1005.3956080328584
2013-06-13,1000.2951548517206
2013-06-14,1016.6722321070221
2013-06-17,1029.3590066816917
2013-06-18,1016.9676207853024
2013-06-19,1011.2452966133067
2013-06-20,966.3541723021837
2013-06-21,970.3331954443212
2013-06-24,967.8644040833063
2013-06-25,962.5071905428987
2013-06-26,949.4010174252677
2013-06-27,960.4097845317439
2013-06-28,953.6622269598092
2013-07-01,961.9494663794021
2013-07-02,962.8104035147227
2013-07-03,953.1803532027614
2013-07-04,954.5633578308156
2013-07-05,954.0389928858312
2013-07-08,970.8888432615604
2013-07-09,975.6926996798693
2013-07-10,985.4261973157243
2013-07-11,1001.9678970418003
2013-07-12,1005.0077413857357
2013-07-15,1002.3544960460762
2013-07-16,1000.8660791371293
2013-07-17,1001.5606480059705
2013-07-18,1002.7875124592143
2013-07-19,1017.0715579435774
2013-07-22,1014.4892898289039
2013-07-23,1024.5437222432674
2013-07-24,1020.5491304445344
2013-07-25,1017.5504369181494
2013-07-26,1016.7560688191404
2013-07-29,1007.5481200120813
2013-07-30,1008.9289362092073
2013-07-31,1005.7699502914428
2013-08-01,1008.239239484773
2013-08-02,1017.5360966860138
2013-08-05,1016.2459023414875
2013-08-06,1029.8912163306054
2013-08-07,1035.6789403225862
2013-08-08,1039.5023607979533
2013-08-09,1029.679010936681
2013-08-12,1018.0503338726799
2013-08-13,1010.2427126453229
2013-08-14,1008.1037509613742
2013-08-15,1003.9304650399508
2013-08-16,1023.6905548598969
2013-08-19,1038.267019590306
2013-08-20,1046.025966381421
2013-08-21,1039.8644891830202
2013-08-22,1041.1241127716826
2013-08-23,1048.9432013522417
2013-08-26,1040.7984517343232
2013-08-27,1032.4299922650634
2013-08-28,1014.357640702499
2013-08-29,1009.8299039798009
2013-08-30,1005.6831357312977
2013-09-02,1011.507445142443
2013-09-03,1003.4178182917594
2013-09-04,1000.0928550391873
2013-09-05,985.7705676827068
2013-09-06,981.7206240973092
2013-09-09,987.797486226641
2013-09-10,998.1629334649499
2013-09-11,1000.0892048560909
2013-09-12,1005.1668891008629
2013-09-13,1005.4018836960195
2013-09-16,1019.4669356719393
2013-09-17,1012.4705465878783
2013-09-18,1009.7527410462203
2013-09-19,1028.6267561518025
2013-09-20,1034.4900756600455
2013-09-23,1023.0852427747384
2013-09-24,1030.6369223694726
2013-09-25,1033.1176280277737
2013-09-26,1038.68205878751
2013-09-27,1043.0366010255673
2013-09-30,1034.2425378842986
2013-10-01,1033.7496751303813
2013-10-02,1038.7118718017075
2013-10-03,1043.227747324047
2013-10-04,1045.4528294145507
2013-10-07,1040.994607402452
2013-10-08,1039.1491936773539
2013-10-09,1026.5457008203366
2013-10-10,1027.1399613003778
2013-10-11,1026.1860052474228
2013-10-14,1016.8388248019821
2013-10-15,1013.698344969131
2013-10-16,1010.1815868480655
2013-10-17,1015.7713157725394
2013-10-18,1007.6912041532604
2013-10-21,1005.2007393640038
2013-10-22,1016.6371739095181
2013-10-23,1018.012936797087
2013-10-24,1026.3836335103754
2013-10-25,1025.7194922821034
2013-10-28,1025.1316019212898
2013-10-29,1029.56299355523
2013-10-30,1031.3437121991687
2013-10-31,1016.8184951201314
2013-11-01,1014.2061989511426
2013-11-04,1037.5668716971172
2013-11-05,1042.6312386379234
2013-11-06,1075.910826672258
2013-11-07,1062.0144556042414
2013-11-08,1049.6907080712976
2013-11-11,1047.2118515383006
2013-11-12,1040.8114643036936
2013-11-13,1035.5378551387814
2013-11-14,1035.3977974385755
2013-11-15,1048.7499831617079
2013-11-18,1068.9267078611815
2013-11-19,1072.2900488962798
2013-11-20,1060.876243565885
2013-11-21,1060.1743323529695
2013-11-22,1068.3642973846654
2013-11-25,1068.0306584638263
2013-11-26,1065.1206997795484
2013-11-27,1067.5387387803485
2013-11-28,1071.9997943485669
2013-11-29,1079.0254548651799
2013-12-02,1091.3770598938704
2013-12-03,1077.3326097651927
2013-12-04,1072.628230172302
2013-12-05,1058.070130935669
2013-12-06,1057.2877140848432
2013-12-09,1045.9346771441656
2013-12-10,1045.5059544990786
2013-12-11,1038.2663717259968
2013-12-12,1061.5206766904844
2013-12-13,1056.176726618176
2013-12-16,1062.3221548889283
2013-12-17,1053.7902985992234
2013-12-18,1057.0103519835588
2013-12-19,1052.7616229194323
2013-12-20,1054.5728358315012
2013-12-23,1059.323423389262
2013-12-24,1062.182727468957
2013-12-25,1062.182727468957
2013-12-26,1061.8570294306376
2013-12-27,1079.295197184626
2013-12-30,1090.160890740578
2013-12-31,1089.4037410911874
2014-01-01,1089.4037410911874
2014-01-02,1073.1064095229294
2014-01-03,1069.9480857508356
2014-01-06,1070.109687102237
2014-01-07,1068.4907335428322
2014-01-08,1071.4350803604184
2014-01-09,1058.9253572189086
2014-01-10,1070.913764682464
2014-01-13,1074.4496019839733
2014-01-14,1062.992393679468
2014-01-15,1062.9231365877517
2014-01-16,1065.8988956472992
2014-01-17,1063.7299902060738
2014-01-20,1063.9308867435375
2014-01-21,1064.1584785840014
2014-01-22,1062.1338130822064
2014-01-23,1072.3345657486298
2014-01-24,1060.0539355681328
2014-01-27,1040.9426873848543
2014-01-28,1049.587358641361
2014-01-29,1043.3309220257286
2014-01-30,1032.5397385499293
2014-01-31,1023.3027036495928
2014-02-03,1027.8967904031322
2014-02-04,1031.0418751303393
2014-02-05,1031.3493618219973
2014-02-06,1051.7835294096408
2014-02-07,1051.8373487418412
2014-02-10,1051.8388671174241
2014-02-11,1059.8240721494128
2014-02-12,1059.483399893342
2014-02-13,1064.1798833491873
2014-02-14,1068.0358559800866
2014-02-17,1069.18767650873
2014-02-18,1084.3306937074406
2014-02-19,1085.1402291055647
2014-02-20,1073.0445237026884
2014-02-21,1095.5894461414932
2014-02-24,1108.381703118035
2014-02-25,1106.487147940769
2014-02-26,1081.7069846488532
2014-02-27,1088.642353942489
2014-02-28,1102.4409187439767
2014-03-03,1073.081702511346
2014-03-04,1090.4423561728306
2014-03-05,1103.2450139883736
2014-03-06,1119.9027795465229
2014-03-07,1114.3509118978668
2014-03-10,1112.1238068072983
2014-03-11,1114.5309230889718
2014-03-12,1112.7480519156013
2014-03-13,1114.3149707635737
2014-03-14,1097.9903638298526
2014-03-17,1112.6484253951899
2014-03-18,1115.1787806518064
2014-03-19,1120.5873107143566
2014-03-20,1121.8223967536117
2014-03-21,1125.3518516720758
2014-03-24,1121.2738237547185
2014-03-25,1126.6137250136342
2014-03-26,1147.7393795450726
2014-03-27,1140.3108473743428
2014-03-28,1142.1590122852924
2014-03-31,1146.1004416330475
2014-04-01,1145.4858216389632
2014-04-02,1153.8682311606483
2014-04-03,1151.369192461506
2014-04-04,1151.155757464769
2014-04-07,1154.727407329014
2014-04-08,1154.5473294068013
2014-04-09,1165.9919132388336
2014-04-10,1188.1255911528715
2014-04-11,1191.600748189061
2014-04-14,1207.6033901583817
2014-04-15,1212.4481614655383
2014-04-16,1215.1489529023136
2014-04-17,1213.6649416405462
2014-04-18,1208.8506303348086
2014-04-21,1206.15918684225
2014-04-22,1217.7737789190685
2014-04-23,1223.6779159064106
2014-04-24,1217.5018999407264
2014-04-25,1202.4616255935748
2014-04-28,1193.59225435378
2014-04-29,1193.381637749549
2014-04-30,1215.7732333421625
2014-05-01,1218.5895935690348
2014-05-02,1222.8859513454513
2014-05-05,1201.5986296629753
2014-05-06,1209.5403778151249
2014-05-07,1234.1876194871106
2014-05-08,1240.8550500338977
2014-05-09,1236.9955140278869
2014-05-12,1243.971784261182
2014-05-13,1237.7550482194601
2014-05-14,1242.8083619032116
2014-05-15,1275.8289253641124
2014-05-16,1264.7467833723683
2014-05-19,1252.8240709898353
2014-05-20,1243.8636643973823
2014-05-21,1237.7530774120814
2014-05-22,1239.7054871189007
2014-05-23,1242.0724777196797
2014-05-26,1252.1098532930887
2014-05-27,1242.0146255128377
2014-05-28,1240.2489827116956
2014-05-29,1257.1244064973625
2014-05-30,1270.2719372649735
2014-06-02,1268.1160493400537
2014-06-03,1262.72636643636
2014-06-04,1254.4348231107176
2014-06-05,1261.3461593864695
2014-06-06,1267.758227201423
2014-06-09,1263.2044415336409
2014-06-10,1257.841278108907
2014-06-11,1261.9379135331321
2014-06-12,1263.211156551687
2014-06-13,1281.2623126291983
2014-06-16,1277.3340612585698
2014-06-17,1266.0163104938974
2014-06-18,1275.0494877661893
2014-06-19,1279.4663199244776
2014-06-20,1279.3980149307765
2014-06-23,1284.547204509372
2014-06-24,1312.0922058524181
2014-06-25,1318.3817858059895
2014-06-26,1309.830354810974
2014-06-27,1320.730758717549
2014-06-30,1359.1221249627592
2014-07-01,1372.689023117097
2014-07-02,1391.6067636992325
2014-07-03,1381.9489319025242
2014-07-04,1387.906803667348
2014-07-07,1376.6211278705814
2014-07-08,1347.7697013922434
2014-07-09,1337.3794738101396
2014-07-10,1325.3136934544518
2014-07-11,1337.2525854957687
2014-07-14,1339.3049090494214
2014-07-15,1327.0691609718097
2014-07-16,1326.2909951341326
2014-07-17,1327.5955739657495
2014-07-18,1314.0196623784982
2014-07-21,1312.895892449969
2014-07-22,1321.1515455396202
2014-07-23,1332.7361557683546
2014-07-24,1343.154035719187
2014-07-25,1352.9134230368188
2014-07-28,1348.128847998137
2014-07-29,1344.7520658896774
2014-07-30,1341.8155740130455
2014-07-31,1330.436069555237
2014-08-01,1326.5278908865646
2014-08-04,1325.0423629764891
2014-08-05,1320.2536402669405
2014-08-06,1317.6018729928192
2014-08-07,1317.2973732728594
2014-08-08,1312.7400424110842
2014-08-11,1324.1046818104483
2014-08-12,1329.0070658067427
2014-08-13,1336.3256310634852
2014-08-14,1347.9186979243964
2014-08-15,1346.1929396878613
2014-08-18,1361.804656779437
2014-08-19,1347.3851472294555
2014-08-20,1357.4427486366278
2014-08-21,1362.342653650259
2014-08-22,1336.4064918825502
2014-08-25,1338.5716206323932
2014-08-26,1342.6324969234947
2014-08-27,1346.6368191640595
2014-08-28,1342.565170533243
2014-08-29,1361.8020047142547
2014-09-01,1360.3632509244246
2014-09-02,1357.4214536337643
2014-09-03,1379.0228551455898
2014-09-04,1373.501651779257
2014-09-05,1366.2680400552774
2014-09-08,1354.3130851508004
2014-09-09,1349.0775289309086
2014-09-10,1354.434897586352
2014-09-11,1349.9198021319341
2014-09-12,1351.434958962131
2014-09-15,1361.5820808606197
2014-09-16,1368.9889737774963
2014-09-17,1388.9621116545975
2014-09-18,1405.2852114731058
2014-09-19,1429.5151392714229
2014-09-22,1446.1944563560965
2014-09-23,1437.4984511210516
2014-09-24,1430.8415501091204
2014-09-25,1421.3276320392072
2014-09-26,1400.103992839125
2014-09-29,1409.7494395431806
2014-09-30,1413.6759911834777
2014-10-01,1414.4493075789026
2014-10-02,1399.8141125219536
2014-10-03,1390.8784977198509
2014-10-06,1407.6815001485377
2014-10-07,1412.0111678359312
2014-10-08,1400.8438149857723
2014-10-09,1417.2702335695544
2014-10-10,1389.6784666534036
2014-10-13,1390.939292149284
2014-10-14,1365.7904779658845
2014-10-15,1373.3109905411918
2014-10-16,1324.3661866871169
2014-10-17,1354.9058050235178
2014-10-20,1369.10601335254
2014-10-21,1370.6337669518996
2014-10-22,1363.926169023583
2014-10-23,1391.0509151370504
2014-10-24,1398.3291038975822
2014-10-27,1406.502659289441
2014-10-28,1410.1396261576774
2014-10-29,1408.1604945484983
2014-10-30,1393.3360418237376
2014-10-31,1387.244528825785
2014-11-03,1381.7006357637592
2014-11-04,1405.4395432957042
2014-11-05,1391.0031203902809
2014-11-06,1394.5823038467106
2014-11-07,1392.1388007813207
2014-11-10,1401.6765200169268
2014-11-11,1409.0333897614669
2014-11-12,1413.563529727459
2014-11-13,1432.6338992612777
2014-11-14,1447.1588203750473
2014-11-17,1458.168293933997
2014-11-18,1475.6963154981752
2014-11-19,1479.218267871545
2014-11-20,1465.4729416287848
2014-11-21,1450.915048808365
2014-11-24,1448.7604303570167
2014-11-25,1450.3829427415674
2014-11-26,1444.4079764423154
2014-11-27,1440.392777193166
2014-11-28,1450.0906137385866
2014-12-01,1450.1925805637306
2014-12-02,1443.4855556608743
2014-12-03,1441.153876176565
2014-12-04,1480.4773597760368
2014-12-05,1487.488672654445
2014-12-08,1479.451411228532
2014-12-09,1461.069817114062
2014-12-10,1458.554642194664
2014-12-11,1421.730079591277
2014-12-12,1405.86269751347
2014-12-15,1400.3903339104968
2014-12-16,1405.9107737434585
2014-12-17,1356.6178282191768
2014-12-18,1416.243070338283
2014-12-19,1424.0218632404767
2014-12-22,1445.3276404516823
2014-12-23,1413.133362256162
2014-12-24,1420.5584212065069
2014-12-25,1420.5584212065069
2014-12-26,1419.7639904665464
2014-12-29,1419.8345035364516
2014-12-30,1430.5590198140674
2014-12-31,1424.2273189153802
2015-01-01,1424.2273189153802
2015-01-02,1408.0016798450138
2015-01-05,1381.7757837187792
2015-01-06,1375.0978086634068
2015-01-07,1380.8562653502456
2015-01-08,1383.9098557047096
2015-01-09,1376.5396125264072
2015-01-12,1366.924960147177
2015-01-13,1356.243404069334
2015-01-14,1349.1313816151305
2015-01-15,1323.6941246743647
2015-01-16,1320.9630587736926
2015-01-19,1336.8510190694574
2015-01-20,1334.8372447622016
2015-01-21,1343.7767845243468
2015-01-22,1336.2884449768421
2015-01-23,1326.4183674521898
2015-01-26,1318.2205391198595
2015-01-27,1344.1721936116394
2015-01-28,1350.7256188218144
2015-01-29,1351.3993591570768
2015-01-30,1357.0486626981929
2015-02-02,1378.7349327016789
2015-02-03,1388.1368016751012
2015-02-04,1389.8305518040938
2015-02-05,1381.93802066493
2015-02-06,1373.6862935776921
2015-02-09,1358.7739783130985
2015-02-10,1374.0347968864146
2015-02-11,1386.0500507675554
2015-02-12,1424.664557179762
2015-02-13,1430.5735085230542
2015-02-16,1424.6696603602895
2015-02-17,1414.6402638370373
2015-02-18,1422.5217508966712
2015-02-19,1440.610101866973
2015-02-20,1433.6741988177787
2015-02-23,1432.9260964020405
2015-02-24,1422.8737069733643
2015-02-25,1425.5246648521575
2015-02-26,1388.0471322038895
2015-02-27,1387.5193355528284
2015-03-02,1381.733359874314
2015-03-03,1363.6247531562865
2015-03-04,1344.3703806941642
2015-03-05,1344.0443469818977
2015-03-06,1325.808504147603
2015-03-09,1315.4708499552007
2015-03-10,1288.1022480525064
2015-03-11,1274.2938006423944
2015-03-12,1300.81188358331
2015-03-13,1277.5277140784585
2015-03-16,1284.6069485873265
2015-03-17,1284.346327752378
2015-03-18,1282.4681160639398
2015-03-19,1286.6788030659227
2015-03-20,1302.5870741242638
2015-03-23,1340.0564971455833
2015-03-24,1336.8964549884965
2015-03-25,1335.7165057614832
2015-03-26,1319.4410133999054
2015-03-27,1301.7986177218472
2015-03-30,1299.5567686684446
2015-03-31,1281.5803265801349
2015-04-01,1284.3086298439532
2015-04-02,1304.9640566971107
2015-04-03,1292.4954371213864
2015-04-06,1315.7121395288732
2015-04-07,1297.3943780065802
2015-04-08,1298.3034718182241
2015-04-09,1285.157495825617
2015-04-10,1276.6949357606363
2015-04-13,1269.4756618849306
2015-04-14,1280.3057798016544
2015-04-15,1273.5681601060742
2015-04-16,1294.2330533454476
2015-04-17,1301.0120662596717
2015-04-20,1309.4755539193304
2015-04-21,1295.6793070782517
2015-04-22,1288.9067314717167
2015-04-23,1294.6000335817384
2015-04-24,1307.8082427230088
2015-04-27,1316.9468734557993
2015-04-28,1333.603165737964
2015-04-29,1336.6451897297081
2015-04-30,1340.1002769386412
2015-05-01,1341.2741619089186
2015-05-04,1341.691545807713
2015-05-05,1350.524305794751
2015-05-06,1362.0430246481912
2015-05-07,1347.048258929343
2015-05-08,1346.179314874224
2015-05-11,1328.1938068715529
2015-05-12,1339.7949469735336
2015-05-13,1350.9215426009546
2015-05-14,1354.42984786036
2015-05-15,1380.090064737354
2015-05-18,1369.3202005200792
2015-05-19,1347.497190937336
2015-05-20,1345.317824765102
2015-05-21,1345.5016573495348
2015-05-22,1331.8588246144873
2015-05-25,1328.7131451082619
2015-05-26,1311.0632318908406
2015-05-27,1311.683701542269
2015-05-28,1319.3640125207003
2015-05-29,1325.5570474667966
2015-06-01,1317.4279874200251
2015-06-02,1380.2442834051262
2015-06-03,1400.4028771773465
2015-06-04,1391.6747808280659
2015-06-05,1367.1212381677083
2015-06-08,1359.7456614937712
2015-06-09,1355.931471084931
2015-06-10,1362.2087547093931
2015-06-11,1347.332358122208
2015-06-12,1355.1287515261465
2015-06-15,1343.14580859933
2015-06-16,1337.9668744317166
2015-06-17,1346.2196929814008
2015-06-18,1367.1429434409847
2015-06-19,1355.7606019919053
2015-06-22,1361.8693691832596
2015-06-23,1332.9903912511077
2015-06-24,1325.5684791079495
2015-06-25,1338.0757351159705
2015-06-26,1340.8239074480343
2015-06-29,1310.7197432957535
2015-06-30,1322.5552544153652
2015-07-01,1328.770873605289
2015-07-02,1338.4615660363029
2015-07-03,1338.612615094462
2015-07-06,1326.3268715561242
2015-07-07,1315.4086644040403
2015-07-08,1323.8159791732523
2015-07-09,1335.7573439180835
2015-07-10,1378.4375934364548
2015-07-13,1394.5491464993972
2015-07-14,1395.053908664243
2015-07-15,1381.6878502544873
2015-07-16,1389.6998461926291
2015-07-17,1388.983418114076
2015-07-20,1386.708202241664
2015-07-21,1383.5589412448267
2015-07-22,1377.0890609171245
2015-07-23,1390.69381022842
2015-07-24,1383.2350729065267
2015-07-27,1394.181436643824
2015-07-28,1391.4215394933383
2015-07-29,1395.7439465273478
2015-07-30,1394.2867692028537
2015-07-31,1408.890957252504
2015-08-03,1381.8220770300247
2015-08-04,1391.2924170555152
2015-08-05,1375.8792652462257
2015-08-06,1383.5996663855994
2015-08-07,1391.3323543365018
2015-08-10,1410.5540599832723
2015-08-11,1425.3628276897223
2015-08-12,1434.370696007039
2015-08-13,1440.9242193632
2015-08-14,1430.1498388621428
2015-08-17,1420.1403814701996
2015-08-18,1413.5161807175068
2015-08-19,1415.9946201929918
2015-08-20,1432.9510269247742
2015-08-21,1427.888525833998
2015-08-24,1393.015122077141
2015-08-25,1416.9850187476886
2015-08-26,1395.5243023259643
2015-08-27,1383.525359564264
2015-08-28,1388.2707033780935
2015-08-31,1362.925750682767
2015-09-01,1337.205398751986
2015-09-02,1340.67197321116
2015-09-03,1340.515945267959
2015-09-04,1338.388341014314
2015-09-07,1342.2273720271896
2015-09-08,1342.8838344500928
2015-09-09,1346.9437070461277
2015-09-10,1350.0895207176193
2015-09-11,1353.9423505231698
2015-09-14,1363.3315017593425
2015-09-15,1356.4210537641472
2015-09-16,1369.0964403522546
2015-09-17,1372.8121141650035
2015-09-18,1364.7832621613118
2015-09-21,1360.9068438659492
2015-09-22,1344.7634028400364
2015-09-23,1356.2349831965387
2015-09-24,1373.908506414768
2015-09-25,1374.035627037337
2015-09-28,1357.6039548110857
2015-09-29,1361.2790126933069
2015-09-30,1343.7715313015854
2015-10-01,1355.8357868563905
2015-10-02,1373.9060860923992
2015-10-05,1356.6656616504056
2015-10-06,1360.7365587519039
2015-10-07,1357.3836049199438
2015-10-08,1356.3882335229034
2015-10-09,1376.2545767593829
2015-10-12,1381.132343030283
2015-10-13,1382.4522918989644
2015-10-14,1389.1267523536378
2015-10-15,1377.8413230504423
2015-10-16,1382.3515451740686
2015-10-19,1370.8630447114213
2015-10-20,1363.3102501870637
2015-10-21,1362.083380222289
2015-10-22,1347.345698518651
2015-10-23,1340.4959614652832
2015-10-26,1341.3528021258396
2015-10-27,1336.3757426176387
2015-10-28,1338.6094811356352
2015-10-29,1326.2592063861064
2015-10-30,1332.2991408253586
2015-11-02,1335.639581259356
2015-11-03,1338.0413820296408
2015-11-04,1317.7471097686343
2015-11-05,1312.129452047699
2015-11-06,1310.2693789468103
2015-11-09,1314.7045881983202
2015-11-10,1307.4240025347283
2015-11-11,1319.5835697047496
2015-11-12,1334.8233684993604
2015-11-13,1320.6543671058405
2015-11-16,1318.000039709092
2015-11-17,1316.5103353970055
2015-11-18,1316.7599260943196
2015-11-19,1335.5935653981337
2015-11-20,1328.8566021826891
2015-11-23,1332.5608025269369
2015-11-24,1328.3534819913027
2015-11-25,1330.391820718441
2015-11-26,1332.3956360094953
2015-11-27,1326.7729592967905
2015-11-30,1321.7722030913098
2015-12-01,1325.0073757760306
2015-12-02,1302.5579364826583
2015-12-03,1341.8486768589162
2015-12-04,1353.3610310981278
2015-12-07,1369.816276400974
2015-12-08,1372.1942448169225
2015-12-09,1375.9372930155876
2015-12-10,1351.712112073849
2015-12-11,1344.7556550557192
2015-12-14,1339.3661795133416
2015-12-15,1337.1470612016692
2015-12-16,1326.200500718854
2015-12-17,1314.954135419665
2015-12-18,1323.5448496918934
2015-12-21,1358.4534376237243
2015-12-22,1359.3679322377216
2015-12-23,1347.3147438527621
2015-12-24,1355.071887101313
2015-12-25,1355.0718871013132
2015-12-28,1366.5311587393733
2015-12-29,1354.7742361370415
2015-12-30,1350.9094933008196
2015-12-31,1347.0472481550396
2016-01-01,1347.0472481550396
2016-01-04,1331.5215023572825
2016-01-05,1323.3667878907152
2016-01-06,1318.9210089943424
2016-01-07,1330.2339854694474
2016-01-08,1328.6553203857948
2016-01-11,1319.5465823758545
2016-01-12,1306.3037333077323
2016-01-13,1305.1788089962129
2016-01-14,1264.5909607274816
2016-01-15,1262.4802240761867
2016-01-18,1195.7355487207146
2016-01-19,1220.7653245555355
2016-01-20,1196.4960042656955
2016-01-21,1222.756466391624
2016-01-22,1255.6649317433764
2016-01-25,1250.8803565174342
2016-01-26,1234.29783882615
2016-01-27,1242.2556883541536
2016-01-28,1253.545911972246
2016-01-29,1257.0673408991731
2016-02-01,1278.9903531914852
2016-02-02,1281.7295331955845
2016-02-03,1293.386041578965
2016-02-04,1323.6385073007946
2016-02-05,1323.419209245248
2016-02-08,1293.5965369116702
2016-02-09,1294.5424342943022
2016-02-10,1285.368718488533
2016-02-11,1279.4225003052336
2016-02-12,1275.6075176801148
2016-02-15,1289.2738297606259
2016-02-16,1291.544815197284
2016-02-17,1303.0492018500388
2016-02-18,1307.9049032574658
2016-02-19,1315.3076112894173
2016-02-22,1308.273211903216
2016-02-23,1313.2562994776044
2016-02-24,1294.5784928417158
2016-02-25,1307.4392089102244
2016-02-26,1314.4480074211408
2016-02-29,1279.6867468558391
2016-03-01,1297.2438989773673
2016-03-02,1306.8809624359778
2016-03-03,1319.719955650668
2016-03-04,1322.2264346523461
2016-03-07,1322.216571640518
2016-03-08,1335.8980823937402
2016-03-09,1330.5560007781398
2016-03-10,1346.250724194033
2016-03-11,1344.021461409296
2016-03-14,1353.876998211239
2016-03-15,1346.690301280804
2016-03-16,1339.4756328696053
2016-03-17,1363.6664756039206
2016-03-18,1361.4748391010228
2016-03-21,1354.5557668131526
2016-03-22,1357.079855278303
2016-03-23,1347.6859504043987
2016-03-24,1343.7513441285357
2016-03-25,1343.0138900066004
2016-03-28,1350.9290979921284
2016-03-29,1344.6610776872708
2016-03-30,1362.262660081059
2016-03-31,1373.1423561357583
2016-04-01,1361.3008899713366
2016-04-04,1390.3108024800654
2016-04-05,1377.8811628432998
2016-04-06,1388.8521616856956
2016-04-07,1404.609495304826
2016-04-08,1423.8451678068918
2016-04-11,1434.079053238867
2016-04-12,1425.872783823915
2016-04-13,1414.5724635119198
2016-04-14,1408.7413398775213
2016-04-15,1390.5437865085428
2016-04-18,1384.2225951154303
2016-04-19,1392.7693867777
2016-04-20,1389.616964928066
2016-04-21,1375.3300231090611
