Date,SRI LANKA SMALL CAP
2011-04-07,1102.5338751464892
2011-04-08,1107.445998677598
2011-04-11,1118.3674072382971
2011-04-12,1121.8718622901738
2011-04-13,1121.8718622901738
2011-04-14,1121.8718622901738
2011-04-15,1121.8718622901738
2011-04-18,1127.8962927880257
2011-04-19,1124.4082750191258
2011-04-20,1117.1902895708504
2011-04-21,1124.3281705760498
2011-04-22,1124.3281705760498
2011-04-25,1102.9258313931487
2011-04-26,1093.7249609480205
2011-04-27,1098.010523119467
2011-04-28,1105.6773316677265
2011-04-29,1101.341438112785
2011-05-02,1101.341438112785
2011-05-03,1091.9368785462714
2011-05-04,1077.759908117707
2011-05-05,1089.2012559136847
2011-05-06,1087.754632202228
2011-05-09,1084.8802020629194
2011-05-10,1079.8459649719553
2011-05-11,1072.0774523313162
2011-05-12,1075.1766165334825
2011-05-13,1075.930883276537
2011-05-16,1072.6898517016357
2011-05-17,1072.6898517016357
2011-05-18,1072.6898517016357
2011-05-19,1082.4157649816386
2011-05-20,1086.0274952664145
2011-05-23,1080.0020392106833
2011-05-24,1077.9588805338365
2011-05-25,1076.894286501381
2011-05-26,1072.4332444257757
2011-05-27,1075.4586241826569
2011-05-30,1079.2606630542457
2011-05-31,1081.8014978994834
2011-06-01,1079.4208915909016
2011-06-02,1075.9029571453045
2011-06-03,1074.462106784573
2011-06-06,1075.082312129952
2011-06-07,1062.769763192431
2011-06-08,1059.215074447137
2011-06-09,1060.948197046188
2011-06-10,1056.1779846248712
2011-06-13,1045.2173824023769
2011-06-14,1035.3688813727858
2011-06-15,1035.3688813727858
2011-06-16,1015.559615853348
2011-06-17,1019.6682038830731
2011-06-20,1021.1249640076483
2011-06-21,1020.8837500778557
2011-06-22,1006.3447775261786
2011-06-23,992.9291133824654
2011-06-24,995.2882127919298
2011-06-27,983.3014876957634
2011-06-28,982.9612076262456
2011-06-29,979.9041232377245
2011-06-30,982.0103495071272
2011-07-01,994.0412263438803
2011-07-04,985.7452026929359
2011-07-05,988.7191670012122
2011-07-06,987.2457728219642
2011-07-07,986.0828085254693
2011-07-08,985.5356024670067
2011-07-11,968.6571476133713
2011-07-12,955.174805287326
2011-07-13,959.9379539360677
2011-07-14,959.9379539360677
2011-07-15,952.1849605442093
2011-07-18,959.3208292676632
2011-07-19,953.1147034358223
2011-07-20,952.4383115988235
2011-07-21,946.9301604980759
2011-07-22,937.5376853687259
2011-07-25,924.3299226516775
2011-07-26,929.3153906476334
2011-07-27,940.4254959972063
2011-07-28,955.588496156739
2011-07-29,981.1887239985642
2011-08-01,979.8814552233093
2011-08-02,972.8133259120978
2011-08-03,967.7681122144188
2011-08-04,968.489804285097
2011-08-05,951.6796594589747
2011-08-08,955.9229990660392
2011-08-09,948.408409657907
2011-08-10,962.2119997981611
2011-08-11,958.5494124174758
2011-08-12,957.2014396726657
2011-08-15,953.8609960481479
2011-08-16,971.6353810700658
2011-08-17,964.581753080631
2011-08-18,965.6470444881138
2011-08-19,956.7967393410086
2011-08-22,954.643567193881
2011-08-23,947.8302302645409
2011-08-24,947.813142881639
2011-08-25,949.1497465592879
2011-08-26,949.9681991594781
2011-08-29,945.0368572837223
2011-08-30,950.7694698297722
2011-08-31,950.7694698297722
2011-09-01,967.8291030688068
2011-09-02,965.0653447327331
2011-09-05,966.3141082203035
2011-09-06,963.3613073343048
2011-09-07,966.9424578055032
2011-09-08,962.2197147474174
2011-09-09,963.895683259738
2011-09-12,961.3089860311501
2011-09-13,956.7013583838358
2011-09-14,955.747463989453
2011-09-15,946.7049330176542
2011-09-16,945.103810867999
2011-09-19,945.103810867999
2011-09-20,936.1659471950725
2011-09-21,932.7328480368112
2011-09-22,925.3579263102457
2011-09-23,916.7883233326437
2011-09-26,918.1198718350777
2011-09-27,912.6491742555211
2011-09-28,915.0495175501643
2011-09-29,913.9929447822477
2011-09-30,914.3896307750837
2011-10-03,908.6533860839427
2011-10-04,907.0314442298214
2011-10-05,909.1471056868278
2011-10-06,905.7614259225761
2011-10-07,904.6203459412078
2011-10-10,908.3538855947548
2011-10-11,908.3538855947548
2011-10-12,898.9797347532513
2011-10-13,897.3175958664835
2011-10-14,892.0191388439878
2011-10-17,881.2037348812638
2011-10-18,869.1456110383492
2011-10-19,862.8849960434965
2011-10-20,852.5923182673397
2011-10-21,858.7651784197836
2011-10-24,867.5573717754057
2011-10-25,858.3881988148519
2011-10-26,858.3881988148519
2011-10-27,852.003292062181
2011-10-28,860.7504800534874
2011-10-31,857.8428794709603
2011-11-01,851.8026784904387
2011-11-02,883.0657176434064
2011-11-03,877.2750813286019
2011-11-04,871.3377591056633
2011-11-07,871.3377591056633
2011-11-08,865.5150008302123
2011-11-09,868.4007380169301
2011-11-10,868.4007380169301
2011-11-11,870.5474323873391
2011-11-14,858.1825706559066
2011-11-15,835.5401668724227
2011-11-16,828.0835013378877
2011-11-17,836.9348378822484
2011-11-18,837.3301675233106
2011-11-21,833.8455757691452
2011-11-22,800.1393128000967
2011-11-23,793.4859299500321
2011-11-24,779.4968974694424
2011-11-25,768.7705171487602
2011-11-28,801.0608919459868
2011-11-29,800.0460814528965
2011-11-30,792.4643800686829
2011-12-01,802.4900125595632
2011-12-02,795.4668487291651
2011-12-05,779.2419102700821
2011-12-06,775.7357578805629
2011-12-07,777.6260072606959
2011-12-08,778.1782078920115
2011-12-09,776.6960235809944
2011-12-12,772.954312669238
2011-12-13,779.6422343919938
2011-12-14,775.3296148211176
2011-12-15,775.1276068823732
2011-12-16,770.1012123340757
2011-12-19,762.3039337502444
2011-12-20,761.7920505527203
2011-12-21,764.0793886475982
2011-12-22,769.7378817958893
2011-12-23,780.9381510277512
2011-12-26,780.9381510277512
2011-12-27,787.9228249993645
2011-12-28,805.144818174042
2011-12-29,798.9442408849327
2011-12-30,804.2905298251128
2012-01-02,803.2130094033552
2012-01-03,796.6813424797417
2012-01-04,782.5926523760004
2012-01-05,780.277230966877
2012-01-06,778.7886607314082
2012-01-09,771.3881672472173
2012-01-10,769.887586835119
2012-01-11,766.8554426938146
2012-01-12,776.5594545885159
2012-01-13,775.6386448688772
2012-01-16,775.6386448688772
2012-01-17,773.8489690260869
2012-01-18,761.1069095594352
2012-01-19,750.9372110186899
2012-01-20,746.3743053841163
2012-01-23,728.198008599921
2012-01-24,720.5299700772437
2012-01-25,720.4502364388937
2012-01-26,715.1832142360228
2012-01-27,740.7347612855071
2012-01-30,756.8269052100195
2012-01-31,743.6604309503666
2012-02-01,743.7653117807313
2012-02-02,735.9879951633859
2012-02-03,727.8567586874889
2012-02-06,725.780094673516
2012-02-07,725.780094673516
2012-02-08,711.6278167402453
2012-02-09,696.1721932387209
2012-02-10,696.1721932387209
2012-02-13,677.9154334858821
2012-02-14,640.402786588822
2012-02-15,649.6512176812371
2012-02-16,674.1713201296042
2012-02-17,682.017010733607
2012-02-20,682.017010733607
2012-02-21,683.1212731048857
2012-02-22,692.8906337849287
2012-02-23,704.2807793070845
2012-02-24,708.6026934409477
2012-02-27,698.8446862309357
2012-02-28,682.5688425192437
2012-02-29,685.1612981226885
2012-03-01,683.0869173381227
2012-03-02,683.7899161603979
2012-03-05,681.1382269701246
2012-03-06,686.7860320346628
2012-03-07,686.7860320346628
2012-03-08,685.9564858362927
2012-03-09,689.5806680752985
2012-03-12,680.2976860195737
2012-03-13,678.8635021151782
2012-03-14,669.3801874406421
2012-03-15,668.5727205618698
2012-03-16,669.6810160206841
2012-03-19,642.763039146627
2012-03-20,649.1512375522899
2012-03-21,644.6345860483761
2012-03-22,645.9709459691692
2012-03-23,649.1597566649274
2012-03-26,642.3383257456308
2012-03-27,645.9296930919975
2012-03-28,644.6882529867905
2012-03-29,650.496845658443
2012-03-30,650.3116534374908
2012-04-02,647.0159875040765
2012-04-03,661.0073718519625
2012-04-04,666.4362582243958
2012-04-05,664.862996928608
2012-04-06,664.862996928608
2012-04-09,664.0589869271085
2012-04-10,652.5443350064334
2012-04-11,650.5711388155225
2012-04-12,650.5711388155225
2012-04-13,650.5711388155225
2012-04-16,655.9867453242719
2012-04-17,650.9229295355187
2012-04-18,649.8777021991741
2012-04-19,649.304407247804
2012-04-20,648.4559108562325
2012-04-23,641.1766693431963
2012-04-24,635.2274365779659
2012-04-25,633.7852452594132
2012-04-26,642.9986337762671
2012-04-27,645.5966272972763
2012-04-30,641.7389604118931
2012-05-01,641.7389604118931
2012-05-02,651.1007573512934
2012-05-03,654.7830024054218
2012-05-04,644.4591344248214
2012-05-07,644.4591344248214
2012-05-08,633.7089540797043
2012-05-09,630.6192349509918
2012-05-10,625.1445641602702
2012-05-11,615.4088695520155
2012-05-14,612.5780829318475
2012-05-15,610.7570396208965
2012-05-16,616.8516032952506
2012-05-17,617.9941186446131
2012-05-18,622.3614679398714
2012-05-21,616.8558412467023
2012-05-22,611.7751348577444
2012-05-23,603.680383200155
2012-05-24,594.9447650329688
2012-05-25,590.3486489277019
2012-05-28,583.0632355505984
2012-05-29,567.5932744828358
2012-05-30,564.6461385649009
2012-05-31,561.488264624659
2012-06-01,563.7014673052745
2012-06-04,563.7014673052745
2012-06-05,557.534476070223
2012-06-06,554.2009288792167
2012-06-07,555.449255180856
2012-06-08,561.8944216881064
2012-06-11,556.6946331821154
2012-06-12,554.5452744418416
2012-06-13,559.5500505210498
2012-06-14,565.7683426864087
2012-06-15,571.1855475569665
2012-06-18,566.5362868673843
2012-06-19,567.5448184657447
2012-06-20,569.5594454535011
2012-06-21,565.1854327690467
2012-06-22,559.5508592322783
2012-06-25,558.8533548129075
2012-06-26,561.1409692078
2012-06-27,556.7620822736619
2012-06-28,553.5957187450273
2012-06-29,554.6222901992334
2012-07-02,559.3849612478083
2012-07-03,559.3849612478083
2012-07-04,558.9528986234639
2012-07-05,553.8868388928296
2012-07-06,553.9975625037467
2012-07-09,555.2781700709214
2012-07-10,554.4520616844374
2012-07-11,547.4852517043417
2012-07-12,550.1003509601635
2012-07-13,549.4567059478212
2012-07-16,549.607124247682
2012-07-17,544.2820399566507
2012-07-18,543.7204973933053
2012-07-19,551.8476150785948
2012-07-20,558.2102844682453
2012-07-23,561.9500106313985
2012-07-24,562.1706955541154
2012-07-25,563.496937600392
2012-07-26,562.887896510534
2012-07-27,567.0142931864822
2012-07-30,562.4002997868371
2012-07-31,562.7610086493235
2012-08-01,562.7610086493235
2012-08-02,563.6899878891502
2012-08-03,561.7204422959632
2012-08-06,561.6602042847338
2012-08-07,561.3407487736123
2012-08-08,564.2854367379334
2012-08-09,567.1976967077254
2012-08-10,564.7988629881287
2012-08-13,564.3527159245368
2012-08-14,568.6931300648537
2012-08-15,576.6871307492564
2012-08-16,573.7370737680147
2012-08-17,574.4419525011854
2012-08-20,575.292036256193
2012-08-21,579.1944385302031
2012-08-22,583.5763498833666
2012-08-23,588.6083464491554
2012-08-24,584.2008197226464
2012-08-27,587.6707076039409
2012-08-28,593.674696632403
2012-08-29,594.3270061875463
2012-08-30,599.8060719434127
2012-08-31,599.8060719434127
2012-09-03,612.784476851741
2012-09-04,623.0724918108626
2012-09-05,627.2993102105427
2012-09-06,624.8146353381328
2012-09-07,641.883189614654
2012-09-10,659.0232433014916
2012-09-11,655.831523754162
2012-09-12,663.4949870333872
2012-09-13,679.5655463236576
2012-09-14,694.1148788611976
2012-09-17,693.6218032470922
2012-09-18,679.0526889708908
2012-09-19,667.6949450113701
2012-09-20,674.7685457706496
2012-09-21,678.2615329730949
2012-09-24,687.3386587848755
2012-09-25,699.5616191266607
2012-09-26,707.7780679213848
2012-09-27,705.333676385113
2012-09-28,714.8553163630646
2012-10-01,716.311277276585
2012-10-02,716.5495442069152
2012-10-03,711.559413308116
2012-10-04,705.1881675729401
2012-10-05,717.4292998821012
2012-10-08,712.8302571063256
2012-10-09,709.8614149471833
2012-10-10,702.1462763730706
2012-10-11,697.1461833983082
2012-10-12,697.2483621466279
2012-10-15,683.3488363152089
2012-10-16,673.3657504893818
2012-10-17,665.1925858511398
2012-10-18,671.1066544629937
2012-10-19,671.3392899929014
2012-10-22,658.0327029434378
2012-10-23,651.4869005185539
2012-10-24,654.4886973610359
2012-10-25,655.1622141155674
2012-10-26,652.1774698719042
2012-10-29,652.1774698719042
2012-10-30,651.0156818283727
2012-10-31,650.8355127502753
2012-11-01,649.1641353979612
2012-11-02,655.0669487371824
2012-11-05,653.7162248337479
2012-11-06,655.6895861196498
2012-11-07,660.9677814896596
2012-11-08,662.7742307674987
2012-11-09,662.1084354977019
2012-11-12,665.3008448844065
2012-11-13,665.3008448844065
2012-11-14,665.0957869951845
2012-11-15,666.872562273327
2012-11-16,666.0358976912644
2012-11-19,657.5624955233592
2012-11-20,649.8174926514125
2012-11-21,635.9922214245046
2012-11-22,644.8385233839581
2012-11-23,651.1362204834802
2012-11-26,645.5594390798683
2012-11-27,645.5594390798683
2012-11-28,639.2144235629544
2012-11-29,640.5694485120631
2012-11-30,640.9247732698522
2012-12-03,641.4799120961002
2012-12-04,646.4920113055103
2012-12-05,641.9576273379525
2012-12-06,648.930485668748
2012-12-07,652.8889470994608
2012-12-10,649.5615068158787
2012-12-11,648.1903131294945
2012-12-12,659.6600323827963
2012-12-13,667.1646559695378
2012-12-14,668.8248068908333
2012-12-17,666.8457722996577
2012-12-18,665.9159256654226
2012-12-19,669.4700118241491
2012-12-20,674.7654333584277
2012-12-21,678.9139770238489
2012-12-24,680.7379461561302
2012-12-25,680.7379461561302
2012-12-26,688.4744197784688
2012-12-27,688.4744197784688
2012-12-28,688.8575809133295
2012-12-31,686.1112727403275
2013-01-01,686.1112727403275
2013-01-02,692.7965907224296
2013-01-03,696.7820532879351
2013-01-04,701.0168064524272
2013-01-07,703.9946278399411
2013-01-08,704.1534629285829
2013-01-09,707.7629722631983
2013-01-10,711.2521573036745
2013-01-11,716.8712346629668
2013-01-14,716.8712346629668
2013-01-15,714.8356970397552
2013-01-16,722.7831767456486
2013-01-17,733.1972893292655
2013-01-18,732.0646777919933
2013-01-21,730.3212361299661
2013-01-22,736.3320666048868
2013-01-23,737.0927844611889
2013-01-24,735.8393372060054
2013-01-25,735.8393372060054
2013-01-28,733.5937950986815
2013-01-29,737.4730893717381
2013-01-30,734.3968406104764
2013-01-31,734.7970873317867
2013-02-01,736.2590846275107
2013-02-04,736.2590846275107
2013-02-05,737.3327727129462
2013-02-06,737.7725038691775
2013-02-07,747.9386938299981
2013-02-08,755.7136088150493
2013-02-11,751.749104535615
2013-02-12,749.906311603748
2013-02-13,749.0803099480178
2013-02-14,751.135778939842
2013-02-15,751.3529129218919
2013-02-18,743.8380270933651
2013-02-19,734.1061298920548
2013-02-20,732.8187995345435
2013-02-21,729.9519128565837
2013-02-22,730.2297003498329
2013-02-25,730.2297003498329
2013-02-26,723.5071346047151
2013-02-27,725.7063585414074
2013-02-28,726.4654676476362
2013-03-01,727.984381771587
2013-03-04,726.5304356178651
2013-03-05,725.4930665234815
2013-03-06,727.0820281947779
2013-03-07,728.0947500797915
2013-03-08,732.2048105046175
2013-03-11,734.7914081591236
2013-03-12,737.2456452275394
2013-03-13,736.7330065639892
2013-03-14,739.7097723627516
2013-03-15,742.4832091764896
2013-03-18,739.0241363791096
2013-03-19,740.8283780046851
2013-03-20,738.6665800876634
2013-03-21,747.2837413066133
2013-03-22,744.218206350042
2013-03-25,744.5885278215495
2013-03-26,744.5885278215495
2013-03-27,748.5884394397674
2013-03-28,743.8395979369213
2013-03-29,743.8395979369213
2013-04-01,749.2799094119299
2013-04-02,752.4677037902657
2013-04-03,759.3639149797988
2013-04-04,764.8760404039265
2013-04-05,764.0241386650538
2013-04-08,770.1761311388328
2013-04-09,769.7209782151276
2013-04-10,773.4560525185489
2013-04-11,774.2684673933168
2013-04-12,775.6766112030392
2013-04-15,775.6766112030392
2013-04-16,780.0511126303106
2013-04-17,786.3018145023636
2013-04-18,782.8297336052441
2013-04-19,774.9687243389201
2013-04-22,772.7724018653346
2013-04-23,778.0200413831583
2013-04-24,778.7575062080106
2013-04-25,778.7575062080106
2013-04-26,784.2552773868089
2013-04-29,782.9157559571327
2013-04-30,785.7637617329164
2013-05-01,785.7637617329164
2013-05-02,791.6809984896519
2013-05-03,798.0677336292081
2013-05-06,815.1070905322725
2013-05-07,841.1207295131045
2013-05-08,843.3593815138812
2013-05-09,852.4953845484407
2013-05-10,851.685147612026
2013-05-13,845.8188669873605
2013-05-14,838.2167463498006
2013-05-15,836.4798664827586
2013-05-16,842.8318488133091
2013-05-17,850.5429898467258
2013-05-20,861.5995584989005
2013-05-21,859.7777864389693
2013-05-22,866.463474537026
2013-05-23,867.975305462635
2013-05-24,867.975305462635
2013-05-27,866.5976952334146
2013-05-28,865.8281828974522
2013-05-29,869.8271160326314
2013-05-30,870.679354741973
2013-05-31,873.9815658641074
2013-06-03,869.9902176998955
2013-06-04,873.3837007201439
2013-06-05,873.5514953738618
2013-06-06,863.6172594723079
2013-06-07,858.3511975459977
2013-06-10,856.603264511607
2013-06-11,843.0650730104055
2013-06-12,843.4089314869991
2013-06-13,830.6273042376561
2013-06-14,827.5548732595795
2013-06-17,822.6251217888182
2013-06-18,822.4000612273182
2013-06-19,821.8656782213524
2013-06-20,819.1219537769381
2013-06-21,807.1919954785614
2013-06-24,806.9684579578673
2013-06-25,799.6713751662636
2013-06-26,796.5213627168489
2013-06-27,794.9846572547365
2013-06-28,796.5372960301032
2013-07-01,794.9420138955745
2013-07-02,796.7631202172316
2013-07-03,794.2114681025007
2013-07-04,789.6821868705947
2013-07-05,783.9113833612325
2013-07-08,778.3864086452816
2013-07-09,776.7816123911365
2013-07-10,778.094710667263
2013-07-11,782.6960785251894
2013-07-12,780.6988699992685
2013-07-15,780.7607148217222
2013-07-16,776.8393058589195
2013-07-17,773.9457188437161
2013-07-18,770.2893402575893
2013-07-19,771.5918975416012
2013-07-22,771.5918975416012
2013-07-23,774.339706016395
2013-07-24,781.8568391014848
2013-07-25,777.1762589297912
2013-07-26,779.741639213694
2013-07-29,777.4217438094627
2013-07-30,775.4358994876901
2013-07-31,776.3552119159298
2013-08-01,779.4600741493191
2013-08-02,778.8398076471719
2013-08-05,771.9349906155886
2013-08-06,769.8059450565165
2013-08-07,771.4503059805685
2013-08-08,769.1917644853844
2013-08-09,769.1917644853844
2013-08-12,764.1519764924906
2013-08-13,770.5616073048502
2013-08-14,771.8318621143187
2013-08-15,771.4552950286924
2013-08-16,769.8485203158132
2013-08-19,767.6351275658496
2013-08-20,767.6351275658496
2013-08-21,761.129886544566
2013-08-22,760.4351418527291
2013-08-23,748.4317023469029
2013-08-26,743.3778831022375
2013-08-27,736.3583744939423
2013-08-28,719.4042573678366
2013-08-29,730.0218364148075
2013-08-30,730.9727564524233
2013-09-02,722.5556693030826
2013-09-03,714.0842083770616
2013-09-04,710.0873091068671
2013-09-05,705.1532336290056
2013-09-06,707.6075459671732
2013-09-09,700.2287923772572
2013-09-10,703.5269493260596
2013-09-11,713.5377605922228
2013-09-12,714.1115717999866
2013-09-13,713.3140096733238
2013-09-16,710.9028744491667
2013-09-17,709.4097495822194
2013-09-18,710.1274826126705
2013-09-19,710.1274826126705
2013-09-20,725.5694383267286
2013-09-23,724.0739915689973
2013-09-24,723.7149791299265
2013-09-25,721.3151694871946
2013-09-26,719.5962469344629
2013-09-27,721.6247967627103
2013-09-30,721.1377580745756
2013-10-01,722.3224760029206
2013-10-02,724.7505776923015
2013-10-03,724.301366941244
2013-10-04,726.0251876011353
2013-10-07,728.4273822832948
2013-10-08,729.5596890986658
2013-10-09,727.7487938851217
2013-10-10,737.0457666320018
2013-10-11,735.2225038809357
2013-10-14,745.045945615425
2013-10-15,744.6046745650609
2013-10-16,744.6046745650609
2013-10-17,747.6576141867231
2013-10-18,747.6576141867231
2013-10-21,743.1414024059808
2013-10-22,741.9146360826057
2013-10-23,739.013395856992
2013-10-24,739.823366585778
2013-10-25,739.5182193788208
2013-10-28,740.2354277541843
2013-10-29,736.2657770730867
2013-10-30,738.9663508615564
2013-10-31,736.9527866434164
2013-11-01,738.2075854474087
2013-11-04,732.6276927014534
2013-11-05,732.7163439047539
2013-11-06,728.7059154821279
2013-11-07,728.3899761401992
2013-11-08,729.0907259451253
2013-11-11,727.3328595114209
2013-11-12,724.5220919934673
2013-11-13,726.3529938785626
2013-11-14,732.079570884875
2013-11-15,723.2790716370899
2013-11-18,726.5820898114439
2013-11-19,729.7365351861481
2013-11-20,728.8534209209629
2013-11-21,727.3605813405887
2013-11-22,727.8773627093615
2013-11-25,722.352817362436
2013-11-26,720.604434940378
2013-11-27,720.8500532102398
2013-11-28,720.9585901122044
2013-11-29,725.7380402075366
2013-12-02,723.8043085044669
2013-12-03,723.2659154550754
2013-12-04,727.7272932047445
2013-12-05,727.0664185707021
2013-12-06,726.528979247001
2013-12-09,726.4628613837085
2013-12-10,724.0645324259432
2013-12-11,724.5935762537251
2013-12-12,722.0565886341485
2013-12-13,723.3945192829074
2013-12-16,723.3945192829074
2013-12-17,719.5379731730117
2013-12-18,721.0150505172124
2013-12-19,730.0498004752476
2013-12-20,727.4796417771383
2013-12-23,728.9999835348723
2013-12-24,730.2640630807041
2013-12-25,730.2640630807041
2013-12-26,731.3001143585152
2013-12-27,735.4611532365876
2013-12-30,735.0275945999751
2013-12-31,741.5066971914002
2014-01-01,741.5066971914002
2014-01-02,752.1775784493722
2014-01-03,754.3436123590748
2014-01-06,747.5144659249376
2014-01-07,752.442463667105
2014-01-08,763.6931688984403
2014-01-09,767.3026766012042
2014-01-10,784.7427525453184
2014-01-13,785.7398917653604
2014-01-14,785.7398917653604
2014-01-15,785.7398917653604
2014-01-16,796.7741931004623
2014-01-17,791.7380080604154
2014-01-20,790.9457880671749
2014-01-21,786.1230748107145
2014-01-22,796.8032106580122
2014-01-23,799.2010668486593
2014-01-24,802.5063460527966
2014-01-27,795.8174096536034
2014-01-28,794.1217835216447
2014-01-29,796.8041847500782
2014-01-30,794.785161419814
2014-01-31,796.1436758063885
2014-02-03,795.783004973992
2014-02-04,795.783004973992
2014-02-05,790.3094217649085
2014-02-06,791.8108112448118
2014-02-07,790.0298412045167
2014-02-10,784.4156405798421
2014-02-11,786.058264041205
2014-02-12,783.9377136137502
2014-02-13,781.6968891150526
2014-02-14,781.6968891150526
2014-02-17,779.093992809088
2014-02-18,776.9199701542981
2014-02-19,775.2918744387886
2014-02-20,771.5865999077148
2014-02-21,770.4690953689225
2014-02-24,767.7557972220005
2014-02-25,763.8217216393917
2014-02-26,761.8439415400733
2014-02-27,761.8439415400733
2014-02-28,772.2777316351035
2014-03-03,773.0119874577526
2014-03-04,772.58559265809
2014-03-05,771.3921880764074
2014-03-06,773.4245473082353
2014-03-07,775.6076144208583
2014-03-10,777.8592133239865
2014-03-11,774.2163263053046
2014-03-12,770.3881983657911
2014-03-13,768.9995456625286
2014-03-14,770.0528387872971
2014-03-17,769.0722878941842
2014-03-18,769.5429851457266
2014-03-19,774.7442784494567
2014-03-20,772.486303524291
2014-03-21,773.996776936213
2014-03-24,776.4358749202371
2014-03-25,774.6083511787996
2014-03-26,773.9534660329467
2014-03-27,778.1364246714147
2014-03-28,774.0587532311578
2014-03-31,774.1915818873131
2014-04-01,779.8072495718401
2014-04-02,780.218919206037
2014-04-03,782.8809077843912
2014-04-04,788.8920221747745
2014-04-07,788.5734944348753
2014-04-08,789.1504427185625
2014-04-09,791.8868781138102
2014-04-10,794.5128179040067
2014-04-11,794.8236015905857
2014-04-14,794.8236015905857
2014-04-15,794.8236015905857
2014-04-16,798.1891222036259
2014-04-17,807.0472892296123
2014-04-18,807.0472892296123
2014-04-21,806.7100449555659
2014-04-22,810.3364728889521
2014-04-23,807.8516654671289
2014-04-24,808.8805412273705
2014-04-25,813.1665815176744
2014-04-28,816.9250328927427
2014-04-29,820.9639771535442
2014-04-30,821.3088733455636
2014-05-01,821.3088733455636
2014-05-02,823.5743778502269
2014-05-05,827.2877411985046
2014-05-06,822.0338964984504
2014-05-07,823.034819618922
2014-05-08,825.7490656422007
2014-05-09,827.5160461190753
2014-05-12,834.1946423052625
2014-05-13,832.9966644124024
2014-05-14,832.9966644124024
2014-05-15,832.9966644124024
2014-05-16,829.7226755876987
2014-05-19,832.2691534084942
2014-05-20,835.2369371061803
2014-05-21,832.7891633932526
2014-05-22,834.6836859003402
2014-05-23,831.4476858511292
2014-05-26,832.5233757195352
2014-05-27,829.6392656433222
2014-05-28,829.2271776377592
2014-05-29,829.2140164011427
2014-05-30,826.3273810366284
2014-06-02,828.2672570545341
2014-06-03,830.1187601434151
2014-06-04,831.0367866772106
2014-06-05,832.8371538164291
2014-06-06,836.4121141980776
2014-06-09,838.0017191075051
2014-06-10,839.1122233874883
2014-06-11,837.2350813991926
2014-06-12,837.2350813991926
2014-06-13,842.587248683045
2014-06-16,847.4879366330374
2014-06-17,847.3351255423587
2014-06-18,845.868259607976
2014-06-19,843.766382919743
2014-06-20,842.8693615743479
