Date,ZIMBABWE SMALL CAP
2012-01-13,1420.1040600417166
2012-01-16,1451.5670451997944
2012-01-17,1468.3389255897448
2012-01-18,1472.8760292380948
2012-01-19,1457.8934321595596
2012-01-20,1416.1921686320757
2012-01-23,1395.1008494880195
2012-01-24,1393.2014545071825
2012-01-25,1366.5771845197687
2012-01-26,1347.9234023049478
2012-01-27,1342.782873847749
2012-01-30,1351.0649319224042
2012-01-31,1352.664478371165
2012-02-01,1353.9827048490718
2012-02-02,1370.6442486548588
2012-02-03,1376.3408087718758
2012-02-06,1384.9499690475886
2012-02-07,1377.4502451621884
2012-02-08,1393.3554553145404
2012-02-09,1401.1090913854325
2012-02-10,1417.8142045489935
2012-02-13,1417.8142045489935
2012-02-14,1426.016448770779
2012-02-15,1439.382178851386
2012-02-16,1439.382178851386
2012-02-17,1473.3380065523265
2012-02-20,1473.2788627177486
2012-02-21,1460.8380281751577
2012-02-22,1452.285275052218
2012-02-23,1459.0844060869124
2012-02-24,1440.1947345144185
2012-02-27,1446.7351477614595
2012-02-28,1429.9957187998928
2012-02-29,1436.9314475509386
2012-03-01,1429.5322219410934
2012-03-02,1440.9303136728404
2012-03-05,1427.090994694972
2012-03-06,1421.4225019250075
2012-03-07,1421.4072814537099
2012-03-08,1421.4072814537099
2012-03-09,1426.205920799992
2012-03-12,1416.3664731214094
2012-03-13,1397.8730773587383
2012-03-14,1387.2567570480821
2012-03-15,1371.1837658522384
2012-03-16,1369.038183428793
2012-03-19,1368.2384102044127
2012-03-20,1375.340959961046
2012-03-21,1376.850604394716
2012-03-22,1370.1963759542266
2012-03-23,1355.0623035206854
2012-03-26,1360.5528031753447
2012-03-27,1352.6712494986552
2012-03-28,1340.7956436366662
2012-03-29,1346.0450571685035
2012-03-30,1345.0808035258244
2012-04-02,1345.3786814630034
2012-04-03,1345.3786814630034
2012-04-04,1348.0517952347109
2012-04-05,1322.0112026204642
2012-04-06,1322.0112026204642
2012-04-09,1322.0112026204642
2012-04-10,1316.1828482557098
2012-04-11,1313.4050231828494
2012-04-12,1298.8341372709638
2012-04-13,1284.411835481279
2012-04-16,1261.098418022262
2012-04-17,1252.8497161555933
2012-04-18,1252.8497161555933
2012-04-19,1245.271925923352
2012-04-20,1271.4448387707412
2012-04-23,1271.4156969989174
2012-04-24,1271.3246524329713
2012-04-25,1260.1148926205703
2012-04-26,1257.281034433407
2012-04-27,1253.265965533962
2012-04-30,1242.6882998761073
2012-05-01,1242.6882998761073
2012-05-02,1219.9503824130645
2012-05-03,1234.6029386404616
2012-05-04,1229.7000001115548
2012-05-07,1228.494683058206
2012-05-08,1216.3344723208518
2012-05-09,1215.107265554255
2012-05-10,1215.107265554255
2012-05-11,1207.0771277553647
2012-05-14,1215.2441593065219
2012-05-15,1220.5921686717736
2012-05-16,1216.8775656167534
2012-05-17,1224.9077034156437
2012-05-18,1229.0306945498717
2012-05-21,1252.0090247261066
2012-05-22,1273.3117536352484
2012-05-23,1272.2500395335978
2012-05-24,1264.2463486134639
2012-05-25,1264.2463486134639
2012-05-28,1264.2463486134639
2012-05-29,1263.4296454583482
2012-05-30,1241.4865825050072
2012-05-31,1237.3346198532952
2012-06-01,1237.3346198532952
2012-06-04,1246.5748576161923
2012-06-05,1241.0646708551055
2012-06-06,1242.5465943162378
2012-06-07,1242.5465943162378
2012-06-08,1249.190007542354
2012-06-11,1249.9347387241528
2012-06-12,1245.5104412385028
2012-06-13,1245.5104412385028
2012-06-14,1252.9200585441645
2012-06-15,1252.9200585441645
2012-06-18,1257.822897505038
2012-06-19,1248.4773298592377
2012-06-20,1237.4516758111615
2012-06-21,1219.0738366820847
2012-06-22,1219.0738366820847
2012-06-25,1223.7601623055832
2012-06-26,1216.292954924143
2012-06-27,1210.6640587728534
2012-06-28,1210.6640587728534
2012-06-29,1202.5215773116024
2012-07-02,1198.3861266315025
2012-07-03,1197.7755546882831
2012-07-04,1206.7184996501423
2012-07-05,1232.972088601372
2012-07-06,1250.4677713054418
2012-07-09,1250.4677713054418
2012-07-10,1250.4677713054418
2012-07-11,1261.0712057870867
2012-07-12,1248.7107353643298
2012-07-13,1244.0986137030538
2012-07-16,1225.65012705795
2012-07-17,1230.3544911524514
2012-07-18,1235.796794712757
2012-07-19,1234.9681853163565
2012-07-20,1234.213291812743
2012-07-23,1245.0882268745136
2012-07-24,1245.1049900605938
2012-07-25,1247.714468728585
2012-07-26,1253.3412571553417
2012-07-27,1261.8574281229724
2012-07-30,1258.360559924263
2012-07-31,1258.360559924263
2012-08-01,1247.70966452813
2012-08-02,1247.759954086371
2012-08-03,1257.7209526222505
2012-08-06,1254.37342857117
2012-08-07,1266.5917716326476
2012-08-08,1268.2513270546046
2012-08-09,1232.3981152291083
2012-08-10,1244.1658207258808
2012-08-13,1244.1658207258808
2012-08-14,1244.1658207258808
2012-08-15,1259.0158831659799
2012-08-16,1259.0158831659799
2012-08-17,1264.2429283329877
2012-08-20,1254.861434747505
2012-08-21,1229.2704996418909
2012-08-22,1235.244265547043
2012-08-23,1229.522089681802
2012-08-24,1225.230942682145
2012-08-27,1218.5256682499955
2012-08-28,1221.5569703794172
2012-08-29,1216.9448487181412
2012-08-30,1226.994701891608
2012-08-31,1224.9831195619631
2012-09-03,1243.8449837436406
2012-09-04,1277.2627589531605
2012-09-05,1280.0820100449328
2012-09-06,1298.8449972158983
2012-09-07,1303.2796167349968
2012-09-10,1303.2796167349968
2012-09-11,1322.0426039059623
2012-09-12,1350.1870846624106
2012-09-13,1362.1346164727145
2012-09-14,1362.1346164727145
2012-09-17,1412.028967352704
2012-09-18,1420.11378856152
2012-09-19,1388.339357994601
2012-09-20,1400.4186870373169
2012-09-21,1409.5596564442972
2012-09-24,1418.0030006712318
2012-09-25,1416.3192127139255
2012-09-26,1424.3602129256408
2012-09-27,1450.3039606041907
2012-09-28,1450.6373360678276
2012-10-01,1464.6994930906385
2012-10-02,1490.8150905939513
2012-10-03,1501.0458709897055
2012-10-04,1520.5011045173358
2012-10-05,1528.1177597856572
2012-10-08,1541.6438848106952
2012-10-09,1541.1804361027816
2012-10-10,1573.1651405852906
2012-10-11,1583.4522218972795
2012-10-12,1561.243549995031
2012-10-15,1570.6174239637146
2012-10-16,1575.240735908958
2012-10-17,1592.1903615734557
2012-10-18,1612.1623258205434
2012-10-19,1614.0835394351004
2012-10-22,1629.8631783816147
2012-10-23,1604.5664615928415
2012-10-24,1605.5026436071123
2012-10-25,1604.4578474019684
2012-10-26,1567.6845349806033
2012-10-29,1546.0160646775785
2012-10-30,1540.335594572314
2012-10-31,1535.7340558470773
2012-11-01,1535.828432739848
2012-11-02,1541.0835465098714
2012-11-05,1541.0835465098714
2012-11-06,1539.1960086544607
2012-11-07,1539.1960086544607
2012-11-08,1525.19766694002
2012-11-09,1520.5579184020633
2012-11-12,1520.7081571298122
2012-11-13,1515.9334506563068
2012-11-14,1511.1202291250092
2012-11-15,1508.0540104917197
2012-11-16,1505.8892242249235
2012-11-19,1506.6019028058759
2012-11-20,1496.8390474011537
2012-11-21,1488.927576669412
2012-11-22,1479.7903648478557
2012-11-23,1483.0332929541935
2012-11-26,1483.0332929541935
2012-11-27,1464.608630583332
2012-11-28,1474.0463198603861
2012-11-29,1461.5197851296416
2012-11-30,1425.3455657536938
2012-12-03,1425.3455657536938
2012-12-04,1425.3455657536938
2012-12-05,1417.5553410688617
2012-12-06,1426.7592239661415
2012-12-07,1426.7592239661415
2012-12-10,1393.3578724572917
2012-12-11,1388.5424226676585
2012-12-12,1385.2229341711768
2012-12-13,1384.0792736614376
2012-12-14,1384.0792736614376
2012-12-17,1392.108352720667
2012-12-18,1392.108352720667
2012-12-19,1392.108352720667
2012-12-20,1422.9794807969715
2012-12-21,1414.6163882226538
2012-12-24,1414.6163882226538
2012-12-25,1414.6163882226538
2012-12-26,1414.6163882226538
2012-12-27,1408.6035754522038
2012-12-28,1421.039138936187
2012-12-31,1416.4371974875473
2013-01-01,1416.4371974875473
2013-01-02,1402.5705975485462
2013-01-03,1414.9775029429481
2013-01-04,1429.1508903449424
2013-01-07,1453.1569562141347
2013-01-08,1444.5387912047495
2013-01-09,1457.0031507004812
2013-01-10,1479.0551522887692
2013-01-11,1496.5194727329429
2013-01-14,1499.954787524478
2013-01-15,1501.4324373252425
2013-01-16,1517.8222524943899
2013-01-17,1525.3161771987125
2013-01-18,1533.6792697730305
2013-01-21,1533.6792697730305
2013-01-22,1557.687965947169
2013-01-23,1568.0091421821928
2013-01-24,1564.8631742777127
2013-01-25,1569.5563489141346
2013-01-28,1591.454379055242
2013-01-29,1594.982241191584
2013-01-30,1643.7908121987437
2013-01-31,1686.1651094223205
2013-02-01,1795.2062093452473
2013-02-04,1823.2713936710502
2013-02-05,1844.8560249326245
2013-02-06,1816.8527816077897
2013-02-07,1759.6011665791032
2013-02-08,1731.7937113815624
2013-02-11,1680.4424899442677
2013-02-12,1680.4424899442677
2013-02-13,1661.6697913985802
2013-02-14,1652.4659085013004
2013-02-15,1643.2620256040207
2013-02-18,1579.271430124777
2013-02-19,1637.5883222980285
2013-02-20,1764.8531665353162
2013-02-21,1755.6492836380366
2013-02-22,1719.5991607988396
2013-02-25,1672.761277927349
2013-02-26,1709.393738558343
2013-02-27,1688.8593056187372
2013-02-28,1685.7215456143354
2013-03-01,1685.7215456143354
2013-03-04,1685.8175048204353
2013-03-05,1724.3434115366656
2013-03-06,1724.3434115366656
2013-03-07,1681.449646410083
2013-03-08,1681.449646410083
2013-03-11,1681.449646410083
2013-03-12,1668.0504718931263
2013-03-13,1625.8384021911613
2013-03-14,1591.7765546814883
2013-03-15,1621.5698896946988
2013-03-18,1591.4831497222717
2013-03-19,1546.555345140227
2013-03-20,1541.8354116982046
2013-03-21,1535.5989736056777
2013-03-22,1528.594861864353
2013-03-25,1528.3605457907354
2013-03-26,1533.2267272885776
2013-03-27,1562.4276003589996
2013-03-28,1565.8578180756806
2013-03-29,1565.8578180756806
2013-04-01,1565.8578180756806
2013-04-02,1565.9542130421003
2013-04-03,1589.9592609241713
2013-04-04,1618.179693620451
2013-04-05,1626.6711410651938
2013-04-08,1633.4564577598971
2013-04-09,1633.4564577598971
2013-04-10,1615.7181008840741
2013-04-11,1587.0936653697295
2013-04-12,1574.343964010842
2013-04-15,1577.551915338269
2013-04-16,1574.0239510110837
2013-04-17,1565.4353080314525
2013-04-18,1565.4353080314525
2013-04-19,1567.153036627379
2013-04-22,1570.353166624964
2013-04-23,1577.516388920412
2013-04-24,1577.516388920412
2013-04-25,1585.836726914133
2013-04-26,1585.836726914133
2013-04-29,1585.9967334140122
2013-04-30,1590.3126221445937
2013-05-01,1590.3126221445937
2013-05-02,1565.5545089415748
2013-05-03,1581.9207482642255
2013-05-06,1596.7078275567733
2013-05-07,1665.4405612981534
2013-05-08,1692.600309312349
2013-05-09,1742.236481566655
2013-05-10,1749.7530013883702
2013-05-13,1750.9120285444237
2013-05-14,1774.9549894122201
2013-05-15,1812.1094751758483
2013-05-16,1819.7157908611875
2013-05-17,1830.8303797510916
2013-05-20,1830.796077573925
2013-05-21,1830.796077573925
2013-05-22,1830.796077573925
2013-05-23,1832.5190456450227
2013-05-24,1832.3590391451435
2013-05-27,1822.7195425031784
2013-05-28,1811.6986473361153
2013-05-29,1800.6305334531596
2013-05-30,1800.6305334531596
2013-05-31,1797.73868446057
2013-06-03,1779.0220986351467
2013-06-04,1763.0849929196045
2013-06-05,1782.0907157173895
2013-06-06,1808.849018092731
2013-06-07,1861.1183050332086
2013-06-10,1889.757929929932
2013-06-11,1938.364578460174
2013-06-12,1847.7050052370173
2013-06-13,1850.6283611409776
2013-06-14,1851.7365330782545
2013-06-17,1868.0343263198654
2013-06-18,1849.8824866530301
2013-06-19,1843.4475496442788
2013-06-20,1824.7309638188553
2013-06-21,1796.6560850807202
2013-06-24,1751.605817077411
2013-06-25,1714.5558731884842
2013-06-26,1722.2232241140757
2013-06-27,1725.7330282088476
2013-06-28,1729.0250683677305
2013-07-01,1739.3256376592192
2013-07-02,1739.3256376592192
2013-07-03,1766.3451238943935
2013-07-04,1777.1590838132015
2013-07-05,1778.4514006522754
2013-07-08,1801.2802193880714
2013-07-09,1810.673804084138
2013-07-10,1843.0727416915906
2013-07-11,1844.618701523404
2013-07-12,1868.406318065161
2013-07-15,1898.8730427105804
2013-07-16,1939.193890198797
2013-07-17,1943.7371985684495
2013-07-18,1943.5549956336938
2013-07-19,1999.1730244519542
2013-07-22,2048.4156502371493
2013-07-23,2048.4156502371493
2013-07-24,2048.4156502371493
2013-07-25,2048.4156502371493
2013-07-26,2051.3500306350206
2013-07-29,2006.2041365022433
2013-07-30,1993.8547706254694
2013-07-31,1993.8547706254694
2013-08-01,1993.8547706254694
2013-08-02,1993.8547706254694
2013-08-05,1769.5793319657487
2013-08-06,1784.8652450434352
2013-08-07,1706.922822654654
2013-08-08,1704.9185903723428
2013-08-09,1656.3675280708671
2013-08-12,1656.3675280708671
2013-08-13,1656.3675280708671
2013-08-14,1635.2128541974382
2013-08-15,1615.1138437826673
2013-08-16,1596.8935503071098
2013-08-19,1560.4529633559946
2013-08-20,1545.7810613666384
2013-08-21,1574.4918491586866
2013-08-22,1574.4918491586866
2013-08-23,1636.7221181308291
2013-08-26,1636.7221181308291
2013-08-27,1663.9277557347561
2013-08-28,1626.171214015734
2013-08-29,1630.5190913966137
2013-08-30,1599.1477793465629
2013-09-02,1599.1477793465629
2013-09-03,1591.0148478781082
2013-09-04,1591.2076378314346
2013-09-05,1580.7313944984876
2013-09-06,1581.7788000845146
2013-09-09,1590.7107467358312
2013-09-10,1611.925332270908
2013-09-11,1639.1240970282715
2013-09-12,1639.1240970282715
2013-09-13,1639.1240970282715
2013-09-16,1656.667982780979
2013-09-17,1675.7541881602983
2013-09-18,1670.298174283006
2013-09-19,1669.5701449939286
2013-09-20,1687.649270082387
2013-09-23,1727.352366389458
2013-09-24,1727.444892227845
2013-09-25,1730.2367494548591
2013-09-26,1730.2367494548591
2013-09-27,1727.323231206979
2013-09-30,1730.2367494548591
2013-10-01,1730.2367494548591
2013-10-02,1760.3180291046142
2013-10-03,1760.3180291046142
2013-10-04,1780.2799559059556
2013-10-07,1807.554813509476
2013-10-08,1833.4812672135338
2013-10-09,1833.7726190383219
2013-10-10,1826.0238443634762
2013-10-11,1826.0238443634762
2013-10-14,1835.2764282021767
2013-10-15,1858.2932223604284
2013-10-16,1864.1202588561885
2013-10-17,1864.1202588561885
2013-10-18,1854.867675017488
2013-10-21,1854.775149179101
2013-10-22,1826.2431544916728
2013-10-23,1816.990570652972
2013-10-24,1805.9049132054542
2013-10-25,1805.9049132054542
2013-10-28,1798.9255956318616
2013-10-29,1782.2803730804576
2013-10-30,1783.2056314643276
2013-10-31,1791.532956919158
2013-11-01,1791.532956919158
2013-11-04,1791.532956919158
2013-11-05,1791.532956919158
2013-11-06,1772.1610202320437
2013-11-07,1773.0862786159137
2013-11-08,1776.787312151394
2013-11-11,1799.9187717481457
2013-11-12,1806.1185888348039
2013-11-13,1815.3711726735048
2013-11-14,1789.440860267373
2013-11-15,1789.440860267373
2013-11-18,1789.440860267373
2013-11-19,1782.7521724868066
2013-11-20,1782.810442851764
2013-11-21,1773.1244745082067
2013-11-22,1754.1859223259487
2013-11-25,1734.8139856388343
2013-11-26,1730.386519705885
2013-11-27,1727.7045906574176
2013-11-28,1710.4592851088182
2013-11-29,1626.9515554485931
2013-12-02,1634.608976106706
2013-12-03,1650.8890495391183
2013-12-04,1651.7030532107387
2013-12-05,1646.8268185771617
2013-12-06,1622.849668337843
2013-12-09,1622.849668337843
2013-12-10,1624.4698882849377
2013-12-11,1624.3926777963788
2013-12-12,1607.5853051110582
2013-12-13,1579.723658394797
2013-12-16,1579.723658394797
2013-12-17,1530.1287922847052
2013-12-18,1530.1287922847052
2013-12-19,1544.7808583738765
2013-12-20,1567.768804448015
2013-12-23,1567.768804448015
2013-12-24,1570.6992176658493
2013-12-25,1570.6992176658493
2013-12-26,1570.6992176658493
2013-12-27,1570.6992176658493
2013-12-30,1549.3166312979056
2013-12-31,1586.3802622046408
2014-01-01,1586.3802622046408
2014-01-02,1586.3802622046408
2014-01-03,1586.6018943790043
2014-01-06,1570.256835779167
2014-01-07,1589.3968279059015
2014-01-08,1595.9210293139877
2014-01-09,1595.9210293139877
2014-01-10,1604.8879052740817
2014-01-13,1606.5189556261032
2014-01-14,1624.0230125062367
2014-01-15,1624.0230125062367
2014-01-16,1624.1861175414388
2014-01-17,1624.0230125062367
2014-01-20,1624.0230125062367
2014-01-21,1629.8210748553236
2014-01-22,1635.257138619308
2014-01-23,1628.702634988229
2014-01-24,1600.3902856209424
2014-01-27,1592.3813480553845
2014-01-28,1588.2291569811869
2014-01-29,1583.654791094401
2014-01-30,1583.3558041125996
2014-01-31,1583.3558041125996
2014-02-03,1583.9662471517763
2014-02-04,1588.8466798406707
2014-02-05,1590.0680171166748
2014-02-06,1590.0680171166748
2014-02-07,1587.2112575768094
2014-02-10,1571.5144043668179
2014-02-11,1579.0340494574295
2014-02-12,1579.600662081056
2014-02-13,1569.6962647999721
2014-02-14,1552.1936171012896
2014-02-17,1552.1936171012896
2014-02-18,1552.0350630284615
2014-02-19,1565.7807031081015
2014-02-20,1562.9239435682362
2014-02-21,1562.9239435682362
2014-02-24,1566.4710466290794
2014-02-25,1554.8220620036973
2014-02-26,1552.8417580696878
2014-02-27,1552.8417580696878
2014-02-28,1554.5213041990396
2014-03-03,1554.5213041990396
2014-03-04,1537.910751087519
2014-03-05,1533.2453013074105
2014-03-06,1493.0402291358694
2014-03-07,1493.0402291358694
2014-03-10,1464.0532164415522
2014-03-11,1467.4033573929485
2014-03-12,1459.903750648671
2014-03-13,1459.153789974243
2014-03-14,1452.1192292195403
2014-03-17,1452.9518217222621
2014-03-18,1452.6384155689243
2014-03-19,1439.2402648575037
2014-03-20,1429.591917518222
2014-03-21,1422.0923107739445
2014-03-24,1384.7003504133988
2014-03-25,1369.8278778263284
2014-03-26,1339.0349242075163
2014-03-27,1336.1773480640713
2014-03-28,1344.2166531851158
2014-03-31,1348.5785882441955
2014-04-01,1363.15283957065
2014-04-02,1363.15283957065
2014-04-03,1371.3529307941153
2014-04-04,1371.1921446916945
2014-04-07,1371.1921446916945
2014-04-08,1371.1921446916945
2014-04-09,1348.045164934905
2014-04-10,1339.6450338001766
2014-04-11,1339.6450338001766
2014-04-14,1309.62680744778
2014-04-15,1254.206033925203
2014-04-16,1265.1701767522643
2014-04-17,1257.740478779307
2014-04-18,1257.740478779307
2014-04-21,1257.740478779307
2014-04-22,1236.2324738646726
