Date,SERBIA SMALL CAP
2011-04-19,1242.2236560693102
2011-04-20,1264.7725910418762
2011-04-21,1274.2446884912733
2011-04-22,1274.2446884912733
2011-04-25,1273.7839738016748
2011-04-26,1279.2639624421545
2011-04-27,1278.6127007885475
2011-04-28,1285.1958267992495
2011-04-29,1300.0445059210422
2011-05-02,1301.5064346704849
2011-05-03,1293.554454367752
2011-05-04,1301.8425852802884
2011-05-05,1271.3913344312089
2011-05-06,1251.2160281716242
2011-05-09,1232.088085770062
2011-05-10,1209.805601652497
2011-05-11,1211.3773396374256
2011-05-12,1196.1365222129666
2011-05-13,1199.8143397687204
2011-05-16,1209.2325930460988
2011-05-17,1215.5905207331868
2011-05-18,1200.2462106528442
2011-05-19,1193.0492111550404
2011-05-20,1194.8583248791244
2011-05-23,1178.9705715492348
2011-05-24,1176.0698178851694
2011-05-25,1174.530718240521
2011-05-26,1224.8907714399525
2011-05-27,1245.7088231562327
2011-05-30,1265.3795870538431
2011-05-31,1250.6276942810318
2011-06-01,1200.7966513112876
2011-06-02,1211.8496867827055
2011-06-03,1223.400438210896
2011-06-06,1207.0776192026458
2011-06-07,1207.4728003693167
2011-06-08,1197.9960648414399
2011-06-09,1193.3536872998332
2011-06-10,1171.654562549199
2011-06-13,1130.2269265867837
2011-06-14,1150.164646384198
2011-06-15,1150.167092503905
2011-06-16,1133.3109142293615
2011-06-17,1146.3398288680175
2011-06-20,1161.511556630847
2011-06-21,1166.5171904289334
2011-06-22,1173.4163977399794
2011-06-23,1131.0474822562821
2011-06-24,1119.7757755136627
2011-06-27,1128.8781755102552
2011-06-28,1122.4596223639533
2011-06-29,1148.7740527982064
2011-06-30,1182.4451194546727
2011-07-01,1181.4594210136117
2011-07-04,1162.61908762244
2011-07-05,1138.7330584877186
2011-07-06,1120.651733619391
2011-07-07,1143.6061679757327
2011-07-08,1124.4855539337896
2011-07-11,1097.046658386435
2011-07-12,1071.6677098894656
2011-07-13,1072.7396047063423
2011-07-14,1079.8750359950866
2011-07-15,1083.7835504296897
2011-07-18,1067.3571551355126
2011-07-19,1067.9378974758163
2011-07-20,1070.75493795425
2011-07-21,1081.1086049217806
2011-07-22,1100.2765782064896
2011-07-25,1084.638333004896
2011-07-26,1090.7651395474197
2011-07-27,1103.986419463639
2011-07-28,1088.6015331139374
2011-07-29,1079.9664243550953
2011-08-01,1063.4084304396458
2011-08-02,1065.3761598804992
2011-08-03,1069.7841678396876
2011-08-04,1046.4875239514715
2011-08-05,1008.6145485019041
2011-08-08,949.1337207267442
2011-08-09,889.8667940175427
2011-08-10,962.6920615726416
2011-08-11,974.6907661630531
2011-08-12,966.5362405638786
2011-08-15,980.4897656703793
2011-08-16,977.8717652714037
2011-08-17,974.2738927402398
2011-08-18,962.0055882197065
2011-08-19,937.3575726239415
2011-08-22,946.7208734687351
2011-08-23,946.0291301425237
2011-08-24,946.1253002353307
2011-08-25,941.5954933661423
2011-08-26,944.0541407376699
2011-08-29,946.3426134512121
2011-08-30,954.5593529011911
2011-08-31,967.9238089844023
2011-09-01,961.6995816532389
2011-09-02,955.8919168086576
2011-09-05,918.212762277823
2011-09-06,898.3875737556377
2011-09-07,910.6655631281769
2011-09-08,907.8513772588279
2011-09-09,887.6879153166655
2011-09-12,867.0704482237734
2011-09-13,841.3561926133256
2011-09-14,840.6245602256728
2011-09-15,854.0237381062343
2011-09-16,861.0729037927906
2011-09-19,832.4237791671261
2011-09-20,833.980524467689
2011-09-21,821.4888247768639
2011-09-22,807.0860779604226
2011-09-23,806.0175950405172
2011-09-26,805.0194424339982
2011-09-27,806.5952913473345
2011-09-28,779.4421257827
2011-09-29,790.5298755256083
2011-09-30,780.7126389814944
2011-10-03,750.0500959493078
2011-10-04,740.2727968690904
2011-10-05,734.1990528155765
2011-10-06,746.7070911673753
2011-10-07,751.7155528626806
2011-10-10,756.8907331967682
2011-10-11,755.9488386455449
2011-10-12,771.6912783781632
2011-10-13,782.2856560440357
2011-10-14,786.4372449196093
2011-10-17,786.8117611731441
2011-10-18,796.8366653882389
2011-10-19,818.7106709918739
2011-10-20,802.0695942160517
2011-10-21,801.6152950443033
2011-10-24,798.4287128865924
2011-10-25,795.1455535640923
2011-10-26,788.2634674732838
2011-10-27,811.6874351067204
2011-10-28,822.7313165143102
2011-10-31,812.2365187958422
2011-11-01,800.8587615711932
2011-11-02,809.5805688273398
2011-11-03,794.8508080956852
2011-11-04,798.3099808420784
2011-11-07,765.5710956707268
2011-11-08,782.124661299285
2011-11-09,764.0051540428572
2011-11-10,766.8821724737927
2011-11-11,771.7192940574273
2011-11-14,747.493489951815
2011-11-15,742.1653703958827
2011-11-16,742.8085206160015
2011-11-17,735.9956458829128
2011-11-18,737.0414186665703
2011-11-21,732.1739446463544
2011-11-22,733.7330095236285
2011-11-23,732.1589158883437
2011-11-24,713.5027461574537
2011-11-25,709.8416455421888
2011-11-28,702.4916574032586
2011-11-29,694.1053854124732
2011-11-30,690.2338203019765
2011-12-01,694.4889013089315
2011-12-02,703.2722573255628
2011-12-05,707.4355281732953
2011-12-06,708.5631215062834
2011-12-07,706.3662093346419
2011-12-08,702.0328520787085
2011-12-09,715.8664747210524
2011-12-12,696.8043096152243
2011-12-13,676.5010145950695
2011-12-14,681.5215795109817
2011-12-15,686.1002579422584
2011-12-16,675.5508224535682
2011-12-19,679.493579625817
2011-12-20,670.9049795955228
2011-12-21,684.1688770723811
2011-12-22,686.1016184598893
2011-12-23,685.947258190623
2011-12-26,684.1152502619535
2011-12-27,695.1678510375583
2011-12-28,680.0424618088157
2011-12-29,676.7657038393916
2011-12-30,672.748148050305
2012-01-02,672.748148050305
2012-01-03,670.124389276678
2012-01-04,659.1207489622642
2012-01-05,670.6263020667569
2012-01-06,669.2383042527111
2012-01-09,675.6125434248938
2012-01-10,679.1452437920158
2012-01-11,671.7060425192176
2012-01-12,676.3199201237732
2012-01-13,670.1104509521825
2012-01-16,671.4395439616446
2012-01-17,670.7823834614584
2012-01-18,675.3795342661884
2012-01-19,688.1588618719602
2012-01-20,692.3507148360975
2012-01-23,709.537066164618
2012-01-24,703.1486844818033
2012-01-25,707.8887455039626
2012-01-26,721.5077830399235
2012-01-27,720.2816646468364
2012-01-30,734.2994382554783
2012-01-31,733.6051031097509
2012-02-01,774.6925582199457
2012-02-02,793.8311386113486
2012-02-03,805.269148745631
2012-02-06,789.4361162546203
2012-02-07,771.3755414904214
2012-02-08,773.019275501555
2012-02-09,769.1377146492198
2012-02-10,755.879116170954
2012-02-13,763.4191204029389
2012-02-14,754.5686828945396
2012-02-15,751.8822508229262
2012-02-16,750.5235911719993
2012-02-17,756.9983390423774
2012-02-20,768.5300655392917
2012-02-21,751.5767889197563
2012-02-22,754.5956694882358
2012-02-23,759.8489729846558
2012-02-24,763.7729610890124
2012-02-27,749.9924894012117
2012-02-28,760.6556652467913
2012-02-29,769.4338938992806
2012-03-01,769.3338340816028
2012-03-02,762.0330832836931
2012-03-05,761.6436419931257
2012-03-06,757.5615299787592
2012-03-07,752.3367648550015
2012-03-08,764.087577443475
2012-03-09,752.8800247027303
2012-03-12,755.4599989220425
2012-03-13,750.8833790370493
2012-03-14,741.4873925674693
2012-03-15,746.0804630502073
2012-03-16,752.8309018101806
2012-03-19,765.2663166898114
2012-03-20,766.4472235555808
2012-03-21,751.9869618329445
2012-03-22,750.0985635659608
2012-03-23,753.7079741753178
2012-03-26,748.322706539816
2012-03-27,742.7408021082446
2012-03-28,751.0052201691883
2012-03-29,749.2859850782464
2012-03-30,762.9133625074091
2012-04-02,757.3276824812904
2012-04-03,760.2569710655345
2012-04-04,737.7914793983156
2012-04-05,735.6221646967922
2012-04-06,736.0241524596746
2012-04-09,728.9555244101223
2012-04-10,720.7332338216655
2012-04-11,728.7389405488807
2012-04-12,724.1505614972203
2012-04-13,719.0999275259293
2012-04-16,717.96377572985
2012-04-17,717.5787855463185
2012-04-18,719.667215997584
2012-04-19,716.5568005221448
2012-04-20,704.3323502763403
2012-04-23,703.546408578631
2012-04-24,711.0379462847642
2012-04-25,713.1418763599452
2012-04-26,716.0068452690581
2012-04-27,720.2023004655143
2012-04-30,708.8119710871479
2012-05-01,708.7700915024456
2012-05-02,704.8553850801394
2012-05-03,704.1980955866517
2012-05-04,712.3435198535229
2012-05-07,710.0813983931075
2012-05-08,708.0367633166862
2012-05-09,698.4677695281979
2012-05-10,708.4994183976158
2012-05-11,706.4829703359339
2012-05-14,697.2097051639331
2012-05-15,686.8132669361228
2012-05-16,683.4757938683898
2012-05-17,675.5129868913543
2012-05-18,678.6327095942688
2012-05-21,670.9389647834935
2012-05-22,649.0344809224532
2012-05-23,600.8997995216145
2012-05-24,592.0120063681123
2012-05-25,585.6650869597872
2012-05-28,577.4023187937452
2012-05-29,578.3028142006891
2012-05-30,560.3507898365939
2012-05-31,558.2027235333001
2012-06-01,553.2799505735501
2012-06-04,555.4456221575196
2012-06-05,529.4115526629141
2012-06-06,538.5099962422335
2012-06-07,543.874329660218
2012-06-08,535.8704695066556
2012-06-11,538.2711044120003
2012-06-12,538.0306668431477
2012-06-13,536.5271051145804
2012-06-14,527.4807600880872
2012-06-15,533.2129780846078
2012-06-18,557.272829456747
2012-06-19,553.4665567500423
2012-06-20,553.4918628786344
2012-06-21,558.4493527899293
2012-06-22,556.6480469114274
2012-06-25,554.6607345714475
2012-06-26,548.407368777662
2012-06-27,550.091427433772
2012-06-28,540.1450151701141
2012-06-29,551.0511608040485
2012-07-02,539.0706330281771
2012-07-03,539.8024047956258
2012-07-04,532.4283319379799
2012-07-05,539.2657224586153
2012-07-06,537.0003103831223
2012-07-09,532.3399863177701
2012-07-10,532.7992342259373
2012-07-11,533.4157050578655
2012-07-12,531.8411845904167
2012-07-13,532.8567099227025
2012-07-16,525.94183688755
2012-07-17,522.3570141611734
2012-07-18,521.4806268191969
2012-07-19,519.2723307678804
2012-07-20,521.4804212642103
2012-07-23,522.6149248125993
2012-07-24,512.0687775422379
2012-07-25,508.51972185506213
2012-07-26,527.2716771440794
2012-07-27,531.7491493991673
2012-07-30,531.74136392199
2012-07-31,533.3380931726322
2012-08-01,529.178221723552
2012-08-02,521.635990403566
2012-08-03,546.1058108278514
2012-08-06,553.835911260468
2012-08-07,546.9318926975433
2012-08-08,542.8921297146686
2012-08-09,549.9846249480098
2012-08-10,559.9531756543348
2012-08-13,563.2979289896678
2012-08-14,557.2615778649264
2012-08-15,558.461132877698
2012-08-16,557.4832252280895
2012-08-17,555.8494260128726
2012-08-20,558.6241590412274
2012-08-21,561.470098966093
2012-08-22,554.7638342989336
2012-08-23,558.8603772099882
2012-08-24,565.244632572173
2012-08-27,564.0209638560519
2012-08-28,571.7806007276804
2012-08-29,560.3335249018295
2012-08-30,561.1231150440028
2012-08-31,562.8993118344428
2012-09-03,562.8286350552265
2012-09-04,558.8887248026647
2012-09-05,560.6979181142561
2012-09-06,569.0406378694835
2012-09-07,583.2915993435978
2012-09-10,584.3258612956853
2012-09-11,584.0385936422845
2012-09-12,583.6894839973627
2012-09-13,585.6042758728655
2012-09-14,601.1019374962717
2012-09-17,603.7636495251691
2012-09-18,606.4739810010389
2012-09-19,605.6514802617768
2012-09-20,605.1512023051343
2012-09-21,620.2290317450677
2012-09-24,617.5423992636917
2012-09-25,608.6388766629924
2012-09-26,599.6813250351031
2012-09-27,596.7820024834843
2012-09-28,599.3421256746466
2012-10-01,597.111106637552
2012-10-02,606.9810668922566
2012-10-03,601.4412072373117
2012-10-04,614.4508716144215
2012-10-05,615.9424269621869
2012-10-08,614.4784668107749
2012-10-09,618.8623753526205
2012-10-10,624.5441559893862
2012-10-11,628.5303051500205
2012-10-12,635.9400581594625
2012-10-15,635.720750134064
2012-10-16,637.2259147510865
2012-10-17,645.1517903564263
2012-10-18,636.5687573179615
2012-10-19,644.6676475442094
2012-10-22,666.8777744107531
2012-10-23,676.739458319184
2012-10-24,663.8142501820471
2012-10-25,656.1088580992849
2012-10-26,655.6090750625455
2012-10-29,646.9882899360402
2012-10-30,657.2206028622247
2012-10-31,655.0240258061918
2012-11-01,653.7417738404355
2012-11-02,653.1094384161775
2012-11-05,640.3718861559935
2012-11-06,643.4558750027535
2012-11-07,641.1310665883356
2012-11-08,641.4675202763582
2012-11-09,642.5765177455413
2012-11-12,642.7946607299519
2012-11-13,642.9774101276408
2012-11-14,640.5423723074731
2012-11-15,640.9845566151586
2012-11-16,642.3400435472074
2012-11-19,652.8606066770437
2012-11-20,654.683877822405
2012-11-21,651.8133532708264
2012-11-22,659.1030443191635
2012-11-23,663.0742542780511
2012-11-26,662.4302345744404
2012-11-27,660.7333645782871
2012-11-28,663.6839588107474
2012-11-29,671.5596893581902
2012-11-30,677.1593722793264
2012-12-03,674.6578319335612
2012-12-04,683.6964328694265
2012-12-05,678.2622319381993
2012-12-06,666.373792800959
2012-12-07,662.5929879155029
2012-12-10,670.659233939549
2012-12-11,673.9631507700366
2012-12-12,675.9920813142085
2012-12-13,685.9448227018815
2012-12-14,699.339274188659
2012-12-17,695.2106005734822
2012-12-18,696.5033464406569
2012-12-19,705.270172619845
2012-12-20,704.9351088393122
2012-12-21,707.4334589098697
2012-12-24,704.3937936799293
2012-12-25,711.4684895945383
2012-12-26,698.1173661697701
2012-12-27,701.7644780829005
2012-12-28,704.778580483297
2012-12-31,714.4384404984593
2013-01-01,714.4384404984593
2013-01-02,717.3850991618398
2013-01-03,710.3309858740364
2013-01-04,702.4448421132154
2013-01-07,705.6715628090486
2013-01-08,705.6233859401189
2013-01-09,707.4284186849253
2013-01-10,723.6883132081246
2013-01-11,727.1626041913801
2013-01-14,723.2404022025279
2013-01-15,716.9666522596701
2013-01-16,719.5571082958538
2013-01-17,725.6016635400778
2013-01-18,726.6569806718629
2013-01-21,727.8435057232285
2013-01-22,733.5785338613804
2013-01-23,737.3480351859577
2013-01-24,754.1217113596715
2013-01-25,771.5196923198624
2013-01-28,772.5618214641288
2013-01-29,782.4429916111959
2013-01-30,794.6810304231083
2013-01-31,800.3935622368056
2013-02-01,806.3206558778186
2013-02-04,795.1791329454151
2013-02-05,786.0736459811972
2013-02-06,772.7915100157707
2013-02-07,769.8001635443712
2013-02-08,758.6892980180709
2013-02-11,762.367928293353
2013-02-12,769.6762535168754
2013-02-13,769.5573487059519
2013-02-14,760.8293983179024
2013-02-15,762.4738422623934
2013-02-18,764.0917562188622
2013-02-19,764.46759472385
2013-02-20,768.2491950479556
2013-02-21,761.6611378573069
2013-02-22,754.3790745607815
2013-02-25,766.7210950474256
2013-02-26,761.9839712629564
2013-02-27,752.264178367087
2013-02-28,749.409041440302
2013-03-01,741.5024068341104
2013-03-04,761.0383733048434
2013-03-05,763.3856946942674
2013-03-06,760.200264231557
2013-03-07,751.7234946395594
2013-03-08,745.6113787516728
2013-03-11,745.2608478457548
2013-03-12,749.7169389339542
2013-03-13,755.6216928986856
2013-03-14,751.7201385639172
2013-03-15,762.0255925721633
2013-03-18,748.8083523096533
2013-03-19,742.120845501307
2013-03-20,746.20213958626
2013-03-21,746.8546393325731
2013-03-22,750.8714313060715
2013-03-25,755.4641653737114
2013-03-26,756.1727512981091
2013-03-27,761.6509709159152
2013-03-28,758.8644210767407
2013-03-29,772.4230231364503
2013-04-01,777.169048123858
2013-04-02,784.8584720743012
2013-04-03,777.5536748524664
2013-04-04,773.7080114338751
2013-04-05,788.0122663331093
2013-04-08,783.712187786998
2013-04-09,771.2380158199076
2013-04-10,771.864776620674
2013-04-11,770.7853584252616
2013-04-12,766.9166032237654
2013-04-15,767.66012624125
2013-04-16,765.6717004856235
2013-04-17,754.7813029981545
2013-04-18,755.0981770871058
2013-04-19,755.8612219544846
2013-04-22,763.8034958618599
2013-04-23,766.4390001600709
2013-04-24,768.232432071631
2013-04-25,785.1266122600073
2013-04-26,782.17645040308
2013-04-29,769.7182544828826
2013-04-30,766.4282722000987
2013-05-01,767.022154749935
2013-05-02,760.045519475498
2013-05-03,762.6129364845121
2013-05-06,759.103981255289
2013-05-07,775.5695213402195
2013-05-08,774.7660579506205
2013-05-09,776.6297125110511
2013-05-10,758.9383127154135
2013-05-13,757.3392375782178
2013-05-14,762.8529523430573
2013-05-15,755.3189788463209
2013-05-16,751.2684463571853
2013-05-17,742.9352993876986
2013-05-20,747.29338585779
2013-05-21,740.1972875084517
2013-05-22,744.225113126778
2013-05-23,740.2797442521589
2013-05-24,738.491200551758
2013-05-27,737.0419468450732
2013-05-28,722.8008819332156
2013-05-29,718.6711685442726
2013-05-30,715.5073563571989
2013-05-31,693.134479143167
2013-06-03,702.7882987472088
2013-06-04,677.2448528830565
2013-06-05,677.1131070718163
2013-06-06,679.9966439205642
2013-06-07,709.2645017882719
2013-06-10,665.0463227701139
2013-06-11,669.335716556029
2013-06-12,671.5072362879762
2013-06-13,695.9403350828132
2013-06-14,700.1833606892784
2013-06-17,651.7410308914052
2013-06-18,654.8025957714925
2013-06-19,658.9272907810891
2013-06-20,647.6420774518497
2013-06-21,631.4490120349537
2013-06-24,630.975667376259
2013-06-25,629.5737026843157
2013-06-26,624.0836339233974
2013-06-27,596.5009260724065
2013-06-28,630.991920041866
2013-07-01,602.820909399547
2013-07-02,603.9373741378826
2013-07-03,599.5590528894849
2013-07-04,608.1388649069514
2013-07-05,606.668699007659
2013-07-08,603.8846399473999
2013-07-09,600.700058956934
2013-07-10,609.2546881233452
2013-07-11,618.8572236135974
2013-07-12,621.5120437892482
2013-07-15,621.2923867323667
2013-07-16,622.6316759694081
2013-07-17,619.6269040067843
2013-07-18,619.6981091210116
2013-07-19,621.1675558743622
2013-07-22,622.7378671314626
2013-07-23,616.245784215842
2013-07-24,625.5834882678008
2013-07-25,641.6652925816326
2013-07-26,646.806165428336
2013-07-29,675.4395202029662
2013-07-30,711.7773684729773
2013-07-31,678.3980261964858
2013-08-01,670.9185680611915
2013-08-02,680.6960199694184
2013-08-05,673.1297837877842
2013-08-06,673.5555304340548
2013-08-07,685.1610009783928
2013-08-08,719.7839830871674
2013-08-09,714.517916754026
2013-08-12,717.2125512569944
2013-08-13,711.191306477212
2013-08-14,703.1694732522687
2013-08-15,706.9713609302003
2013-08-16,713.4427721528295
2013-08-19,696.9941971263397
2013-08-20,711.4619754748325
2013-08-21,714.6133489063882
2013-08-22,712.174449924683
2013-08-23,727.0580572384534
2013-08-26,735.4814057088691
2013-08-27,717.8201029578456
2013-08-28,709.4253496664342
2013-08-29,710.7694656198604
2013-08-30,706.297081334987
2013-09-02,710.6463381540975
2013-09-03,708.7820194920243
2013-09-04,716.3870886315785
2013-09-05,722.1583842978998
2013-09-06,714.8666856741964
2013-09-09,720.1157977482155
2013-09-10,719.1321309337084
2013-09-11,722.4086841562053
2013-09-12,742.1858001764114
2013-09-13,769.9220385489784
2013-09-16,769.9263336255615
2013-09-17,741.6864875715534
2013-09-18,739.7041574827226
2013-09-19,749.049448645962
2013-09-20,747.5484049990558
2013-09-23,742.5710760773089
2013-09-24,742.1341153405328
2013-09-25,749.4690998407983
2013-09-26,751.0116561499813
2013-09-27,753.6052381721298
2013-09-30,762.4672983439272
2013-10-01,761.134710672846
2013-10-02,763.5200371887174
2013-10-03,767.4702212342386
2013-10-04,765.4914243042036
2013-10-07,762.5880359879345
2013-10-08,764.9229956527548
2013-10-09,777.7695230380464
2013-10-10,766.9389184882216
2013-10-11,780.9815574263685
2013-10-14,774.1841309388885
2013-10-15,775.1625584531342
2013-10-16,774.8224901561894
2013-10-17,776.4456727798822
2013-10-18,778.6383239253802
2013-10-21,777.227998958351
2013-10-22,787.5430298973134
2013-10-23,784.0759003261154
2013-10-24,788.49930469477
2013-10-25,790.5020559283098
2013-10-28,790.3587018711385
2013-10-29,782.6897721188506
2013-10-30,784.4006972462867
2013-10-31,781.5316898173247
2013-11-01,773.4363464153832
2013-11-04,771.4615499813855
2013-11-05,775.0850166989042
2013-11-06,779.2405157306164
2013-11-07,765.656237079167
2013-11-08,766.183040319539
2013-11-11,769.78267875186
2013-11-12,776.6837608753058
2013-11-13,775.3692838793175
2013-11-14,778.4442296106945
2013-11-15,783.9670763698136
2013-11-18,794.6492082306913
2013-11-19,795.4874139810881
2013-11-20,801.3170972729224
2013-11-21,801.9078122392408
2013-11-22,804.2298720606699
2013-11-25,789.7870769712567
2013-11-26,787.5941068947392
2013-11-27,810.9094059684526
2013-11-28,820.867422969354
2013-11-29,818.2140311229507
2013-12-02,811.4716227460001
2013-12-03,811.8916868312457
2013-12-04,813.4627394461253
2013-12-05,808.811750317469
2013-12-06,817.6924703801172
2013-12-09,824.453465259988
2013-12-10,832.220878795586
2013-12-11,844.6317672274901
2013-12-12,864.3386118852138
2013-12-13,837.7004891994343
2013-12-16,838.5938863762915
2013-12-17,836.0283229990703
2013-12-18,835.72510017125
2013-12-19,830.1463145459821
2013-12-20,832.827614669696
2013-12-23,840.5279369365458
2013-12-24,846.1375942093488
2013-12-25,854.3286601707418
2013-12-26,855.103063180699
2013-12-27,849.4325322931403
2013-12-30,847.1119711497146
2013-12-31,848.0015662083301
2014-01-01,848.0015662083301
2014-01-02,842.0799796224527
2014-01-03,845.7947923188867
2014-01-06,840.4213242181766
2014-01-07,839.6744158248081
2014-01-08,831.8317107793832
2014-01-09,841.0114068586219
2014-01-10,851.5290457910762
2014-01-13,863.1134641157366
2014-01-14,871.1710659894895
2014-01-15,874.847018579375
2014-01-16,877.0306574212273
2014-01-17,871.3371238499833
2014-01-20,877.1242563491988
2014-01-21,882.4712918809671
2014-01-22,880.6836949111756
2014-01-23,871.1026460989807
2014-01-24,872.6280008958937
2014-01-27,839.3966741944847
2014-01-28,833.3031295537523
2014-01-29,836.8574025051171
2014-01-30,821.0668384027202
2014-01-31,844.9951841905342
2014-02-03,848.3267478140289
2014-02-04,839.4128792759161
2014-02-05,845.6605213301162
2014-02-06,851.000381514681
2014-02-07,852.0223898767912
2014-02-10,849.943275264385
2014-02-11,852.4919932063536
2014-02-12,842.6063861322716
2014-02-13,852.8390027210372
2014-02-14,859.1682921252778
2014-02-17,859.1682921252778
2014-02-18,864.5995388791226
2014-02-19,870.8493106586076
2014-02-20,865.990208730635
2014-02-21,875.105043951978
2014-02-24,881.3747615779363
2014-02-25,870.7821140227697
2014-02-26,872.8984189192681
2014-02-27,870.0879892358486
2014-02-28,892.4740101663169
2014-03-03,893.0272054068402
2014-03-04,890.069315925076
2014-03-05,891.9949100902787
2014-03-06,919.9516283714207
2014-03-07,934.2233493399028
2014-03-10,924.1161537920516
2014-03-11,918.6868459254141
2014-03-12,927.0625416553863
2014-03-13,944.1849927008246
2014-03-14,946.4086701509223
2014-03-17,947.4722264006335
2014-03-18,941.5996868175617
2014-03-19,950.9654915625515
2014-03-20,927.0334511601446
2014-03-21,941.4855813403955
2014-03-24,928.6716608078988
2014-03-25,946.0636101127225
2014-03-26,942.359955551383
2014-03-27,954.8044804026254
2014-03-28,980.0575263654117
2014-03-31,976.0736924456397
2014-04-01,976.9378836529623
2014-04-02,979.1372950797152
2014-04-03,970.522853004522
2014-04-04,947.9265894636911
2014-04-07,947.8512106759329
2014-04-08,950.7851672185614
2014-04-09,956.9636607161829
2014-04-10,967.1078794405125
2014-04-11,971.2293225932385
2014-04-14,970.1393977341294
2014-04-15,964.6306556986547
2014-04-16,952.5729780363748
2014-04-17,973.694694684544
2014-04-18,973.694694684544
2014-04-21,971.250857157548
2014-04-22,974.6646699755869
2014-04-23,970.1447657673913
2014-04-24,969.6803594649657
2014-04-25,980.3656738142295
2014-04-28,972.9561848154941
2014-04-29,984.2068155556476
2014-04-30,973.5715389161745
2014-05-01,973.68828111162
2014-05-02,973.3964781024162
2014-05-05,973.8136852240837
2014-05-06,988.3352245614094
2014-05-07,984.7105904189215
2014-05-08,990.5576829962064
2014-05-09,971.7888898089716
2014-05-12,973.502755286384
2014-05-13,969.5113358159433
2014-05-14,982.2410670082902
2014-05-15,974.9450436815849
2014-05-16,961.5105118890771
2014-05-19,940.0397800722822
2014-05-20,954.4140973995109
2014-05-21,942.9348044675348
2014-05-22,947.8642126063108
2014-05-23,941.3422749706538
2014-05-26,958.563143902159
2014-05-27,962.8842738834529
2014-05-28,1001.3245013322053
2014-05-29,1000.4609250368882
2014-05-30,997.9162995903596
2014-06-02,1009.3512316986731
2014-06-03,998.6254062593997
2014-06-04,984.3564481643336
2014-06-05,978.9267728663186
2014-06-06,985.6804916971354
2014-06-09,984.9202827703341
2014-06-10,979.9335658143445
2014-06-11,980.3250961230865
2014-06-12,978.0752076114703
2014-06-13,972.4505185270111
2014-06-16,968.262027824843
2014-06-17,972.7825303590416
2014-06-18,958.1434234350246
2014-06-19,956.6623111520204
