Date,ACWI SMALL VALUE
1997-05-13,298.2288423375048
1997-05-14,299.21955634602864
1997-05-15,300.49111855557766
1997-05-16,301.52885962853856
1997-05-19,301.66533765075485
1997-05-20,303.55438934274986
1997-05-21,303.7556134581217
1997-05-22,303.238910890713
1997-05-23,305.12769714423877
1997-05-26,304.7684652247949
1997-05-27,304.10643487047156
1997-05-28,305.07221280916866
1997-05-29,304.91733009356784
1997-05-30,305.0741072237477
1997-06-02,305.65511373359203
1997-06-03,306.26539381345594
1997-06-04,306.4205613708408
1997-06-05,307.60956580068165
1997-06-06,308.5630750496969
1997-06-09,311.18155515169354
1997-06-10,311.43695461442627
1997-06-11,312.6120183142649
1997-06-12,312.2921155502198
1997-06-13,312.79941009030864
1997-06-16,313.9941414490644
1997-06-17,313.88883381910813
1997-06-18,314.2924872329891
1997-06-19,315.62298832340963
1997-06-20,314.84730079482586
1997-06-23,313.8583633835995
1997-06-24,314.5508313822993
1997-06-25,315.45554590173475
1997-06-26,315.3063340544874
1997-06-27,315.37124455454807
1997-06-30,317.10750969576833
1997-07-01,317.10110438197063
1997-07-02,317.4961009265366
1997-07-03,319.4469974937762
1997-07-04,319.2666044619379
1997-07-07,320.0709847572562
1997-07-08,319.8525448738791
1997-07-09,319.1700939097504
1997-07-10,319.9207250761044
1997-07-11,320.17063906674304
1997-07-14,319.73522984007
1997-07-15,318.5180290361408
1997-07-16,319.5929270051647
1997-07-17,319.28611191780976
1997-07-18,318.6209918745864
1997-07-21,317.1743520716401
1997-07-22,317.637646340937
1997-07-23,317.8848510563921
1997-07-24,317.5377176138301
1997-07-25,317.354574211067
1997-07-28,316.77877976795435
1997-07-29,317.30050801437113
1997-07-30,318.25258142094464
1997-07-31,318.78533140911225
1997-08-01,317.55448168364745
1997-08-04,316.9055733758323
1997-08-05,316.31269422127895
1997-08-06,316.97946641684604
1997-08-07,317.04645834727125
1997-08-08,316.46011885368364
1997-08-11,315.63813435431666
1997-08-12,315.22675311361905
1997-08-13,315.78951807782227
1997-08-14,314.6759416839963
1997-08-15,314.8844261091244
1997-08-18,312.9075593195393
1997-08-19,314.0962232671337
1997-08-20,315.57486660205456
1997-08-21,315.7570619573142
1997-08-22,315.4081055436769
1997-08-25,315.69767478212566
1997-08-26,316.28635306177165
1997-08-27,316.16134871462197
1997-08-28,316.0313043844047
1997-08-29,314.65845648513044
1997-09-01,313.2531967363049
1997-09-02,313.5579786370093
1997-09-03,315.291647312466
1997-09-04,315.33143350761054
1997-09-05,316.94813620511945
1997-09-08,318.2754539122099
1997-09-09,320.1048926817038
1997-09-10,319.89466429800376
1997-09-11,318.5707128781887
1997-09-12,320.0676497892025
1997-09-15,320.9538507180158
1997-09-16,321.86988997302245
1997-09-17,322.5146032328138
1997-09-18,322.18696614544245
1997-09-19,322.2049720486107
1997-09-22,321.6414706238876
1997-09-23,322.2577267070353
1997-09-24,323.7166071668407
1997-09-25,323.7066853222622
1997-09-26,323.3684339547876
1997-09-29,323.5001344930515
1997-09-30,324.364735117825
1997-10-01,324.46786106264256
1997-10-02,325.27392133272537
1997-10-03,325.8659461530239
1997-10-06,327.1561049161786
1997-10-07,327.7368927324083
1997-10-08,327.8532981969612
1997-10-09,327.2201376421915
1997-10-10,327.4156529158417
1997-10-13,327.3801464393121
1997-10-14,326.71823299165726
1997-10-15,326.3829753315396
1997-10-16,325.95265558197065
1997-10-17,322.21397137318
1997-10-20,322.6699933485258
1997-10-21,324.4434267887554
1997-10-22,324.37781969498775
1997-10-23,319.30836136702385
1997-10-24,319.7397334231509
1997-10-27,310.1296508162742
1997-10-28,307.6072375079109
1997-10-29,312.8497229355762
1997-10-30,310.2545947720717
1997-10-31,313.1416319983939
1997-11-03,316.2642595869108
1997-11-04,317.11713298929817
1997-11-05,317.2753074207691
1997-11-06,316.55404841234906
1997-11-07,312.39269107995864
1997-11-10,311.64912863014524
1997-11-11,311.078160960595
1997-11-12,306.1886063674841
1997-11-13,305.279084376677
1997-11-14,305.77045051859534
1997-11-17,309.6340467756055
1997-11-18,309.6711449369162
1997-11-19,307.54160301715245
1997-11-20,309.11949434957575
1997-11-21,309.85234670148844
1997-11-24,307.07546724832116
1997-11-25,304.3374876862336
1997-11-26,304.15166654025904
1997-11-27,303.96402097563094
1997-11-28,304.87332147356534
1997-12-01,305.9809639803023
1997-12-02,306.32793707788755
1997-12-03,306.8990183461638
1997-12-04,307.14338485395854
1997-12-05,307.13466203272856
1997-12-08,307.45796019842317
1997-12-09,306.3615938785986
1997-12-10,305.5684743313737
1997-12-11,302.18142745583924
1997-12-12,301.5934833496519
1997-12-15,300.8450635033864
1997-12-16,301.1000122485611
1997-12-17,303.7364318627969
1997-12-18,302.0193695673246
1997-12-19,299.5367419898665
1997-12-22,298.224203973729
1997-12-23,299.13182372772553
1997-12-24,298.330937512482
1997-12-25,298.6262825153666
1997-12-26,299.1845377794102
1997-12-29,300.93551051714337
1997-12-30,303.6592270234535
1997-12-31,304.1692340648317
1998-01-01,304.16846798968015
1998-01-02,304.0555866204999
1998-01-05,303.80893996996167
1998-01-06,301.67295283471555
1998-01-07,300.3619056841249
1998-01-08,298.7404291518691
1998-01-09,294.58854395513583
1998-01-12,291.33908342314436
1998-01-13,294.3249776246305
1998-01-14,296.4866923224211
1998-01-15,296.0019311087917
1998-01-16,299.524263120146
1998-01-19,300.9841744850371
1998-01-20,302.0892219701239
1998-01-21,303.02629111542393
1998-01-22,303.1468404552423
1998-01-23,304.6698221892092
1998-01-26,305.7081788482614
1998-01-27,307.09845632068016
1998-01-28,310.01402637438974
1998-01-29,309.44045455769526
1998-01-30,308.1498927180283
1998-02-02,310.512767985352
1998-02-03,312.9252858385056
1998-02-04,314.88930407099514
1998-02-05,317.88494426706313
1998-02-06,319.0750686931661
1998-02-09,319.6932430857019
1998-02-10,322.30888149778303
1998-02-11,323.0575757143801
1998-02-12,323.70153294822296
1998-02-13,321.79670676369676
1998-02-16,320.98930243580435
1998-02-17,320.7152803245321
1998-02-18,321.9521778073402
1998-02-19,321.721845214129
1998-02-20,321.40945158390844
1998-02-23,323.596874137801
1998-02-24,323.0707232912358
1998-02-25,324.089038513478
1998-02-26,326.58077333675203
1998-02-27,328.6133167072954
1998-03-02,331.21916826399325
1998-03-03,332.01219187335886
1998-03-04,330.7426497377355
1998-03-05,327.028278552754
1998-03-06,329.65407174475223
1998-03-09,330.1992185331457
1998-03-10,331.7115089800996
1998-03-11,332.3140719737788
1998-03-12,333.0107706112303
1998-03-13,335.9547818489767
1998-03-16,336.2087310940274
1998-03-17,337.42461785422705
1998-03-18,336.5776307450053
1998-03-19,337.4963701961965
1998-03-20,338.4918662395594
1998-03-23,339.2986098806377
1998-03-24,340.1341408788524
1998-03-25,341.7980959011885
1998-03-26,342.6960950581712
1998-03-27,342.4684605811946
1998-03-30,340.57573071375145
1998-03-31,341.1205765545278
1998-04-01,341.78319013984725
1998-04-02,340.9951387965469
1998-04-03,340.6695052893524
1998-04-06,340.9369039627109
1998-04-07,340.050156281998
1998-04-08,340.70636713359994
1998-04-09,343.6289825918413
1998-04-10,343.90266621122623
1998-04-13,343.95558839166887
1998-04-14,346.9653102675604
1998-04-15,348.35437726942104
1998-04-16,345.76396186644763
1998-04-17,346.38881279059893
1998-04-20,347.0242077245352
1998-04-21,348.6094198566739
1998-04-22,349.1273902646706
1998-04-23,346.59906595148055
1998-04-24,344.95622127595016
1998-04-27,338.3334384102234
1998-04-28,338.8256200497691
1998-04-29,340.43369582568073
1998-04-30,343.4333958398277
1998-05-01,344.80057762489224
1998-05-04,345.88924529709385
1998-05-05,345.51003736993493
1998-05-06,344.1986928314206
1998-05-07,342.34632855933455
1998-05-08,343.20943365357
1998-05-11,343.28108918489505
1998-05-12,342.75126444819085
1998-05-13,342.40302394426345
1998-05-14,341.68966606069563
1998-05-15,340.71841200134884
1998-05-18,337.80842890008904
1998-05-19,339.65755014355756
1998-05-20,340.7693071959003
1998-05-21,341.96661929992194
1998-05-22,341.19098285451037
1998-05-25,340.7177009445627
1998-05-26,338.2519623263118
1998-05-27,334.13227624975366
1998-05-28,336.02805076362694
1998-05-29,336.93376050842437
1998-06-01,334.4457537349993
1998-06-02,334.22859021267436
1998-06-03,334.7142093671691
1998-06-04,335.38824446267193
1998-06-05,335.173954110493
1998-06-08,335.13705148483075
1998-06-09,334.57065603235975
1998-06-10,330.8877144185929
1998-06-11,327.42637777912864
1998-06-12,324.73123788168806
1998-06-15,319.202864228221
1998-06-16,320.6867798691714
1998-06-17,325.7367044409543
1998-06-18,326.18345583170935
1998-06-19,326.5276987792563
1998-06-22,324.7127104844817
1998-06-23,324.4215417160397
1998-06-24,324.79116440524564
1998-06-25,324.99025687658894
1998-06-26,323.8307736433402
1998-06-29,325.03476881230307
1998-06-30,327.6622960204666
1998-07-01,329.35065739717584
1998-07-02,329.2247508945018
1998-07-03,329.9298173637749
1998-07-06,331.026836722241
1998-07-07,331.50449292425105
1998-07-08,331.319216623039
1998-07-09,330.2832386462392
1998-07-10,329.3741840196931
1998-07-13,330.0062544271285
1998-07-14,331.2729972718865
1998-07-15,331.70872589030813
1998-07-16,333.18971882889633
1998-07-17,333.51972485647383
1998-07-20,334.1590969009488
1998-07-21,331.53977644292354
1998-07-22,328.2802115221125
1998-07-23,324.40853940516706
1998-07-24,323.51198957346026
1998-07-27,320.07437149456075
1998-07-28,318.1225667014968
1998-07-29,316.7276667521965
1998-07-30,317.61407033285263
1998-07-31,314.27660316294134
1998-08-03,310.68028575383323
1998-08-04,307.0279748174371
1998-08-05,304.99091105437157
1998-08-06,306.4513518191699
1998-08-07,308.6903265091181
1998-08-10,305.6527446234091
1998-08-11,299.42421628316106
1998-08-12,302.2421280946896
1998-08-13,299.87431760531246
1998-08-14,299.1345576457879
1998-08-17,298.1849903295749
1998-08-18,300.8293833559196
1998-08-19,300.28434753892964
1998-08-20,299.2859129970906
1998-08-21,294.8075041414697
1998-08-24,293.50439616817954
1998-08-25,292.44577893798396
1998-08-26,287.03388463925455
1998-08-27,279.091643242677
1998-08-28,275.6316059098741
1998-08-31,270.9478795130393
1998-09-01,272.42319195249456
1998-09-02,275.6661253588988
1998-09-03,274.25303870650623
1998-09-04,274.29356627940734
1998-09-07,277.7688697592002
1998-09-08,281.20499057525075
1998-09-09,277.7895094241922
1998-09-10,275.6257055046503
1998-09-11,277.1105265867303
1998-09-14,278.4097881181475
1998-09-15,279.43799127341737
1998-09-16,279.99853439791275
1998-09-17,277.6216462867597
1998-09-18,278.78064759777743
1998-09-21,275.97924934865057
1998-09-22,277.7565468453376
1998-09-23,279.54378870999153
1998-09-24,279.4769127830938
1998-09-25,277.9061553719418
1998-09-28,277.7775302460478
1998-09-29,277.42716772761867
1998-09-30,274.35991925679264
1998-10-01,268.80795333203247
1998-10-02,267.7455383227346
1998-10-05,262.50627519097253
1998-10-06,261.80298156170846
1998-10-07,263.2673910163042
1998-10-08,258.9398653717886
1998-10-09,260.542268770684
1998-10-12,263.54231586184363
1998-10-13,261.85372419840076
1998-10-14,263.4776187425644
1998-10-15,268.27344422546514
1998-10-16,273.14307359998804
1998-10-19,276.91221285024096
1998-10-20,279.36240828480464
1998-10-21,280.50986721833624
1998-10-22,282.62692879329506
1998-10-23,282.4897382084871
1998-10-26,283.45234994544506
1998-10-27,282.79098183503555
1998-10-28,282.87444906111875
1998-10-29,285.02033079628865
1998-10-30,287.3853804395844
1998-11-02,292.5401003322937
1998-11-03,292.663519250438
1998-11-04,295.43236781666593
1998-11-05,297.331691772729
1998-11-06,298.1109885996873
1998-11-09,295.15118825412986
1998-11-10,293.2904299572732
1998-11-11,293.60239379013353
1998-11-12,291.03304193675484
1998-11-13,291.327506733149
1998-11-16,294.1340777048003
1998-11-17,293.35829850685633
1998-11-18,294.2810255995981
1998-11-19,295.80531942727026
1998-11-20,296.25244860742754
1998-11-23,297.04432441904265
1998-11-24,297.81998589313497
1998-11-25,298.62830775902273
1998-11-26,299.6372269792742
1998-11-27,300.57257887246874
1998-11-30,300.0378172146634
1998-12-01,299.2772066685396
1998-12-02,299.7374811647498
1998-12-03,297.978718683535
1998-12-04,298.72284703678076
1998-12-07,299.774867468143
1998-12-08,299.31501753569785
1998-12-09,299.9836994599345
1998-12-10,299.3952993492961
1998-12-11,298.60495724549986
1998-12-14,296.3214627032941
1998-12-15,295.6677529624227
1998-12-16,295.16434927433096
1998-12-17,295.2360671767336
1998-12-18,296.4400782950266
1998-12-21,297.75698182745646
1998-12-22,296.7201704380212
1998-12-23,299.0083747808044
1998-12-24,298.7935018051418
1998-12-25,299.21237343338095
1998-12-28,300.2006368064239
1998-12-29,302.04119512399103
1998-12-30,303.5305528007992
1998-12-31,307.50990822227783
1999-01-01,307.4965516674515
1999-01-04,309.41156123028367
1999-01-05,309.77502279537117
1999-01-06,311.9778930553924
1999-01-07,312.0782833976305
1999-01-08,312.22112236761683
1999-01-11,313.7704614780169
1999-01-12,310.37375824635814
1999-01-13,306.9672939607212
1999-01-14,305.562686300127
1999-01-15,306.47284386524797
1999-01-18,307.32953572403966
1999-01-19,308.3236699372443
1999-01-20,307.5193052987359
1999-01-21,305.5113108430033
1999-01-22,303.62675352419274
1999-01-25,303.19593892510676
1999-01-26,304.1737060220728
1999-01-27,302.5408777353797
1999-01-28,302.15352288049803
1999-01-29,302.9166515601626
1999-02-01,303.33272120707517
1999-02-02,303.7351872377954
1999-02-03,303.64792748700285
1999-02-04,302.25969144905827
1999-02-05,300.66103400253553
1999-02-08,300.06097069367434
1999-02-09,297.8279747452383
1999-02-10,295.7409546660415
1999-02-11,297.5264014340626
1999-02-12,295.8392642268751
1999-02-15,295.52887287171006
1999-02-16,294.10292628188785
1999-02-17,292.1741634397353
1999-02-18,292.07846704783555
1999-02-19,291.1119989617462
1999-02-22,292.565911795186
1999-02-23,292.1661816794086
1999-02-24,290.3747498920001
1999-02-25,290.8664450123514
1999-02-26,291.24696540591736
1999-03-01,291.6865889285647
1999-03-02,291.2267112197763
1999-03-03,290.64833425597584
1999-03-04,289.9150125071535
1999-03-05,292.856874579675
1999-03-08,293.4012518854309
1999-03-09,293.78210369341406
1999-03-10,296.11859060752994
1999-03-11,296.32429969167663
1999-03-12,297.9441312294996
1999-03-15,299.13360265279874
1999-03-16,299.33594422705863
1999-03-17,299.7467227968229
1999-03-18,299.5661704623737
1999-03-19,300.1354738485294
1999-03-22,299.17698330130287
1999-03-23,296.86601872912547
1999-03-24,296.4303081523815
1999-03-25,298.799736049841
1999-03-26,297.7377467244772
1999-03-29,299.48363566854454
1999-03-30,298.87478670733765
1999-03-31,299.7851734759219
1999-04-01,300.33354131219954
1999-04-02,300.5687679748604
1999-04-05,300.72059274127076
1999-04-06,301.15162581791606
1999-04-07,301.4086492324084
1999-04-08,303.5242399923958
1999-04-09,305.41520555257296
1999-04-12,307.8018751819712
1999-04-13,309.21659664958986
1999-04-14,311.9678625379405
1999-04-15,313.3626989380893
1999-04-16,317.41413157880874
1999-04-19,317.63508141663635
1999-04-20,317.2470938701134
1999-04-21,318.1997021565798
1999-04-22,319.2706836741553
1999-04-23,321.52376709257595
1999-04-26,321.83615205773395
1999-04-27,322.72982344882354
1999-04-28,324.35281715814415
1999-04-29,324.8207496181615
1999-04-30,325.68786684072404
1999-05-03,327.0638804596803
1999-05-04,328.66949981066705
1999-05-05,329.593042853375
1999-05-06,332.40372518889666
1999-05-07,332.46148240054333
1999-05-10,334.9078478146539
1999-05-11,335.2039959851012
1999-05-12,334.67599898220357
1999-05-13,334.4696431575838
1999-05-14,332.6801863125461
1999-05-17,329.16049094884767
1999-05-18,329.30263676218124
1999-05-19,329.0147577575351
1999-05-20,329.88220518932263
1999-05-21,330.1702780067588
1999-05-24,328.37572626353045
1999-05-25,326.78343138930626
1999-05-26,325.7943764639135
1999-05-27,325.10829575743037
1999-05-28,326.43613102275344
1999-05-31,326.19290231481307
1999-06-01,327.4765055386021
1999-06-02,326.6415695577051
1999-06-03,326.7807590433514
1999-06-04,328.21163719269623
1999-06-07,330.63838737854064
1999-06-08,331.9430026569406
1999-06-09,332.9063739007414
1999-06-10,333.81503760067153
1999-06-11,334.13820038635095
1999-06-14,332.4650956930611
1999-06-15,332.17195364712984
1999-06-16,333.8577859391188
1999-06-17,335.63964007537356
1999-06-18,336.5417804151062
1999-06-21,338.028782363981
1999-06-22,338.2757969547484
1999-06-23,338.028066855933
1999-06-24,336.9237122853453
1999-06-25,337.8678509161972
1999-06-28,339.25192452870675
1999-06-29,340.3132211008415
1999-06-30,342.52229438126784
1999-07-01,343.59113384322217
1999-07-02,344.91059029580333
1999-07-05,346.45916744295215
1999-07-06,346.4441179577543
1999-07-07,345.24007279428497
1999-07-08,345.24740742722855
1999-07-09,346.3970953616161
1999-07-12,347.23770708628666
1999-07-13,346.87902084989685
1999-07-14,348.0891238635738
1999-07-15,349.98487089968324
1999-07-16,348.8633309799198
1999-07-19,348.74570959011805
1999-07-20,348.319936356175
1999-07-21,348.7374722681256
1999-07-22,347.1970016980689
1999-07-23,345.1591418529487
1999-07-26,344.22878714838623
1999-07-27,344.50464029840265
1999-07-28,345.161047011076
1999-07-29,345.2496089027726
1999-07-30,346.2711913599272
1999-08-02,344.90287064451763
1999-08-03,343.6154860603239
1999-08-04,343.1679236081098
1999-08-05,340.8555698653275
1999-08-06,339.6259262652782
1999-08-09,338.6078329231088
1999-08-10,337.4429865517764
1999-08-11,337.60588860549433
1999-08-12,338.7492224537218
1999-08-13,339.4640579396272
1999-08-16,341.32431479948326
1999-08-17,341.50384496509804
1999-08-18,342.53017143958925
1999-08-19,343.75530945180765
1999-08-20,345.134646406541
1999-08-23,346.43650590715146
1999-08-24,345.4377070226839
1999-08-25,345.4688190459184
1999-08-26,344.2042647955604
1999-08-27,343.4226293028388
1999-08-30,342.5471289927215
1999-08-31,344.0584821397103
1999-09-01,345.86720411644586
1999-09-02,345.3170770156098
1999-09-03,346.5299833344391
1999-09-06,347.70032073588163
1999-09-07,347.74092643932966
1999-09-08,346.46609884483127
1999-09-09,348.52917959256837
1999-09-10,349.23057205082864
1999-09-13,350.3094026737244
1999-09-14,349.5097780852
1999-09-15,348.79862031601033
1999-09-16,345.4132583904963
1999-09-17,345.42514171735144
1999-09-20,344.91734128305393
1999-09-21,344.0016639486998
1999-09-22,342.3466118979074
1999-09-23,339.937673298839
1999-09-24,336.71906585291504
1999-09-27,336.1652774718083
1999-09-28,336.45497381512956
1999-09-29,336.77011707281457
1999-09-30,340.68907599364485
1999-10-01,341.2423753175431
1999-10-04,341.62262211163056
1999-10-05,340.5403624714331
1999-10-06,341.4593670577553
1999-10-07,341.9807086365128
1999-10-08,340.81601647464043
1999-10-11,341.7210292640643
1999-10-12,341.03391863640684
1999-10-13,337.9395918233477
1999-10-14,337.153177748957
1999-10-15,335.28821846923626
1999-10-18,330.7878837840386
1999-10-19,330.7942415935416
1999-10-20,332.9087559532949
1999-10-21,332.32518240237084
1999-10-22,333.20215580749243
1999-10-25,333.27534755651016
1999-10-26,331.75485112279074
1999-10-27,331.17946995329714
1999-10-28,332.4087376942552
1999-10-29,335.0205425788926
1999-11-01,335.70006838481385
1999-11-02,336.9726381787098
1999-11-03,337.46882068620596
1999-11-04,338.19640472897015
1999-11-05,337.66601079514516
1999-11-08,337.954693251673
1999-11-09,338.7348858341629
1999-11-10,339.2322508603052
1999-11-11,337.47529739891763
1999-11-12,336.9744497365066
1999-11-15,336.8649573503944
1999-11-16,337.34198082488626
1999-11-17,339.3822213530494
1999-11-18,340.606330631067
1999-11-19,340.24122382631924
1999-11-22,340.4708697342042
1999-11-23,338.96726967243734
1999-11-24,336.8671031623507
1999-11-25,336.275922903751
1999-11-26,337.0954304891788
1999-11-29,336.28608502504295
1999-11-30,336.2905154803748
1999-12-01,336.3899364517772
1999-12-02,336.75426897433294
1999-12-03,337.8709940033999
1999-12-06,338.85224572444264
1999-12-07,338.42004455509704
1999-12-08,337.75249144241707
1999-12-09,336.00503878779995
1999-12-10,337.32013475691764
1999-12-13,337.3200046319404
1999-12-14,334.5919242068877
1999-12-15,333.3066233236863
1999-12-16,334.99783975914016
1999-12-17,334.6956909734889
1999-12-20,334.3159924911946
1999-12-21,335.4412158891916
1999-12-22,336.26212591396677
1999-12-23,338.3745665581061
1999-12-24,338.9152474609429
1999-12-27,339.1671523174747
1999-12-28,339.2234173804365
1999-12-29,342.02121648135835
1999-12-30,343.4238017098733
1999-12-31,345.36679803004495
2000-01-03,345.47927826092854
2000-01-04,341.26892012040963
2000-01-05,340.1924770039013
2000-01-06,340.42695413566287
2000-01-07,344.4031639097823
2000-01-10,347.41067041415306
2000-01-11,346.04952876557223
2000-01-12,345.1960644116606
2000-01-13,348.73418693995393
2000-01-14,349.33797415846317
2000-01-17,351.4755833491066
2000-01-18,351.97832950348186
2000-01-19,351.4119464470727
2000-01-20,352.31208559463744
2000-01-21,352.40209222521315
2000-01-24,350.1588670369629
2000-01-25,348.19709705023644
2000-01-26,348.3818055528491
2000-01-27,347.5139558012125
2000-01-28,343.2287118577019
2000-01-31,340.3000619414394
2000-02-01,340.8295577041135
2000-02-02,341.31612963581534
2000-02-03,344.4780303259577
2000-02-04,345.20976154235575
2000-02-07,345.6467760509642
2000-02-08,346.7790221221166
2000-02-09,346.064001683936
2000-02-10,345.3792778725826
2000-02-11,343.8014792015481
2000-02-14,342.958257389986
2000-02-15,342.4904921541688
2000-02-16,342.9568256397063
2000-02-17,344.51858198467477
2000-02-18,342.115479559267
2000-02-21,340.99593500705527
2000-02-22,340.8934795412708
2000-02-23,341.5754994023219
2000-02-24,340.93647847334154
2000-02-25,340.45272527124865
2000-02-28,340.17828596358277
2000-02-29,344.190424052764
2000-03-01,348.8475286050268
2000-03-02,348.91196068525016
2000-03-03,351.02545158636144
2000-03-06,350.2948720037247
2000-03-07,347.9434620656789
2000-03-08,347.2195461588922
2000-03-09,351.51494902720447
2000-03-10,351.47151358783736
2000-03-13,348.1121539227976
2000-03-14,346.00008799340543
2000-03-15,345.00652583028466
2000-03-16,350.9727830978305
2000-03-17,351.8794204317266
2000-03-20,349.5613043201767
2000-03-21,349.6622613705196
2000-03-22,351.0231669230497
2000-03-23,352.6992072795419
2000-03-24,353.35303403642774
2000-03-27,354.1095045434353
2000-03-28,352.83737325141107
2000-03-29,351.3622054231207
2000-03-30,348.64908602682806
2000-03-31,352.83984509501494
2000-04-03,348.64812369867553
2000-04-04,344.0677528165941
2000-04-05,344.6925262389769
2000-04-06,347.4681187591183
2000-04-07,349.7495247274427
2000-04-10,347.2823019775535
2000-04-11,345.52767210053867
2000-04-12,344.1286512099275
2000-04-13,341.82521231529944
2000-04-14,334.058088664916
2000-04-17,327.5787701153817
2000-04-18,332.71002478833003
2000-04-19,333.5627183640618
2000-04-20,333.40820819682096
2000-04-21,332.938923434176
2000-04-24,331.1051043979488
2000-04-25,334.14493520560967
2000-04-26,333.5838132887589
2000-04-27,332.5085705836505
2000-04-28,334.02645246385185
2000-05-01,336.7631810789694
2000-05-02,336.22289790761465
2000-05-03,332.2773731596049
2000-05-04,333.7140050074214
2000-05-05,335.5530164628678
2000-05-08,334.6898690039881
2000-05-09,333.50124253886105
2000-05-10,330.6239678237851
2000-05-11,332.2553339991157
2000-05-12,334.0562880093319
2000-05-15,336.19077521415
2000-05-16,337.447161854634
2000-05-17,334.5752978890681
2000-05-18,333.06193098024266
2000-05-19,331.2509593597277
2000-05-22,328.6665546712865
2000-05-23,327.20255659143737
2000-05-24,325.42477894558095
2000-05-25,325.33200622752184
2000-05-26,326.3791172510671
2000-05-29,327.05439883936634
2000-05-30,330.77965139201575
2000-05-31,330.52111825356087
2000-06-01,333.6121129116666
2000-06-02,339.9029442691777
2000-06-05,341.4381886410431
2000-06-06,343.42663483055134
2000-06-07,344.67801110104745
2000-06-08,343.91948998223216
2000-06-09,344.85887287033324
2000-06-12,344.58394247359536
2000-06-13,345.15128387061725
2000-06-14,345.67846090666075
2000-06-15,344.6110456552013
2000-06-16,344.6074203292128
