Date,GOLDEN DRAGON SMALL VALUE
2007-11-15,1144.7839372559386
2007-11-16,1125.7533305585994
2007-11-19,1118.1833616994159
2007-11-20,1110.9575014440497
2007-11-21,1089.3856223418986
2007-11-22,1068.3495198964317
2007-11-23,1054.6181875171194
2007-11-26,1068.642860593104
2007-11-27,1049.5120133579317
2007-11-28,1050.9526912585927
2007-11-29,1074.6190096618952
2007-11-30,1092.5304314731025
2007-12-03,1096.672576193872
2007-12-04,1101.8291012588447
2007-12-05,1106.9934688270928
2007-12-06,1108.168633293051
2007-12-07,1108.1639014311738
2007-12-10,1099.253903266679
2007-12-11,1100.9445506002903
2007-12-12,1089.4069757518873
2007-12-13,1067.856163769757
2007-12-14,1052.0181166166371
2007-12-17,1009.1479274891872
2007-12-18,994.5918563602752
2007-12-19,1012.7929861520664
2007-12-20,1004.2375898360929
2007-12-21,1011.2225762838503
2007-12-24,1030.9754809036626
2007-12-25,1034.1888296780835
2007-12-26,1034.0360325295005
2007-12-27,1042.3689087294879
2007-12-28,1050.7891019277392
2007-12-31,1071.611551598026
2008-01-01,1071.611551598026
2008-01-02,1065.6431619970285
2008-01-03,1053.3600573533063
2008-01-04,1063.7924318816213
2008-01-07,1041.247344922823
2008-01-08,1044.3457999429259
2008-01-09,1049.1052152517607
2008-01-10,1049.7458046956783
2008-01-11,1047.997283415582
2008-01-14,1049.444790100972
2008-01-15,1055.1810931529008
2008-01-16,1022.114373097801
2008-01-17,1017.8929786553653
2008-01-18,1023.0675454320076
2008-01-21,1007.8630366497239
2008-01-22,934.3819180638491
2008-01-23,934.8552386235243
2008-01-24,937.5377299395856
2008-01-25,963.0303063813849
2008-01-28,935.5180584610279
2008-01-29,941.1219887945496
2008-01-30,937.4043167833063
2008-01-31,941.0002427785677
2008-02-01,952.2093327261134
2008-02-04,966.2856893010056
2008-02-05,967.357394787658
2008-02-06,956.7181740978606
2008-02-07,956.7900877483844
2008-02-08,956.808851318268
2008-02-11,953.9823192531707
2008-02-12,953.7405867868214
2008-02-13,956.6500958742118
2008-02-14,978.3603702026553
2008-02-15,979.9712914991233
2008-02-18,987.079647311866
2008-02-19,1001.8660935735995
2008-02-20,989.0475064550486
2008-02-21,1001.2044991465802
2008-02-22,1002.1572839259385
2008-02-25,1010.1060130468965
2008-02-26,1011.4031783481574
2008-02-27,1030.3126371856358
2008-02-28,1030.4195222060387
2008-02-29,1039.7178224824931
2008-03-03,1029.1939596696686
2008-03-04,1036.2049961092853
2008-03-05,1033.8524389137585
2008-03-06,1040.4239966836662
2008-03-07,1024.367097074452
2008-03-10,1003.2828432262046
2008-03-11,1008.9107381127018
2008-03-12,1010.1702398270875
2008-03-13,987.881890114596
2008-03-14,979.5698423700741
2008-03-17,952.823704719094
2008-03-18,947.6716786826667
2008-03-19,957.2325706734775
2008-03-20,960.33652485355
2008-03-21,966.6956594101852
2008-03-24,995.8249177787179
2008-03-25,1008.1022642140849
2008-03-26,1020.1875763965195
2008-03-27,1018.7355958359226
2008-03-28,1025.5128517946923
2008-03-31,1029.684440487536
2008-04-01,1019.7748458193388
2008-04-02,1029.671304128258
2008-04-03,1033.0441081043307
2008-04-04,1033.0729425209483
2008-04-07,1048.570502638457
2008-04-08,1042.2182141480127
2008-04-09,1040.0046305789392
2008-04-10,1055.5893390776205
2008-04-11,1057.9331401883942
2008-04-14,1054.777907966362
2008-04-15,1063.1607308522634
2008-04-16,1072.047011103091
2008-04-17,1067.8825565929124
2008-04-18,1068.4914306168264
2008-04-21,1068.3012201326444
2008-04-22,1072.702750203846
2008-04-23,1078.030761303518
2008-04-24,1084.691300689984
2008-04-25,1075.3595484180505
2008-04-28,1077.7347665238142
2008-04-29,1071.4387002149617
2008-04-30,1077.0900603234913
2008-05-01,1077.1710516663643
2008-05-02,1082.9016127889263
2008-05-05,1080.2145948508426
2008-05-06,1080.6620489370882
2008-05-07,1076.1812604515676
2008-05-08,1074.9747856698557
2008-05-09,1077.077832848113
2008-05-12,1071.8534133330425
2008-05-13,1079.045191960252
2008-05-14,1080.8060242564916
2008-05-15,1093.4016144185005
2008-05-16,1102.8743247303546
2008-05-19,1114.6961194266614
2008-05-20,1093.4600428290719
2008-05-21,1095.412494539837
2008-05-22,1095.2177071824367
2008-05-23,1084.3930856379927
2008-05-26,1064.2369834489662
2008-05-27,1070.3473230104491
2008-05-28,1064.247194910824
2008-05-29,1064.9594225257752
2008-05-30,1050.4800850453375
2008-06-02,1065.683507644649
2008-06-03,1056.2904663539261
2008-06-04,1060.9200274208135
2008-06-05,1065.9049425696096
2008-06-06,1067.73655251339
2008-06-09,1059.7615397169263
2008-06-10,1027.9320202719007
2008-06-11,1012.6638631391792
2008-06-12,975.5426504778827
2008-06-13,974.9421132281906
2008-06-16,981.6324247189301
2008-06-17,980.9742511104048
2008-06-18,994.2659936763606
2008-06-19,975.7601868482608
2008-06-20,965.4112271378667
2008-06-23,951.1132108305605
2008-06-24,934.4461233025668
2008-06-25,947.0464550455981
2008-06-26,948.7756875594738
2008-06-27,915.4069694627148
2008-06-30,906.8607166236725
2008-07-01,895.1115120243486
2008-07-02,898.6473002123698
2008-07-03,903.6969050293925
2008-07-04,893.5608989919327
2008-07-07,904.9483027925413
2008-07-08,882.527861171439
2008-07-09,891.922910291316
2008-07-10,894.5123030419418
2008-07-11,911.8326302019514
2008-07-14,906.7648040250876
2008-07-15,876.0490407681654
2008-07-16,861.4806573558037
2008-07-17,875.477791835104
2008-07-18,859.2355813144126
2008-07-21,878.2589476378972
2008-07-22,879.7695292009138
2008-07-23,901.7783350936761
2008-07-24,907.9836257959419
2008-07-25,898.6871133697443
2008-07-28,899.0157024761429
2008-07-29,881.2659366508082
2008-07-30,885.5940514972616
2008-07-31,878.7816829044161
2008-08-01,872.9371137046134
2008-08-04,865.6869661681119
2008-08-05,844.1349218616291
2008-08-06,854.5161261491966
2008-08-07,851.6689273962193
2008-08-08,850.5621050696524
2008-08-11,849.7477603095681
2008-08-12,844.8297794926555
2008-08-13,845.8863960000369
2008-08-14,852.4532169906153
2008-08-15,842.5135038086415
2008-08-18,822.5368891373807
2008-08-19,815.3767683768493
2008-08-20,823.0910213644082
2008-08-21,808.7016529285677
2008-08-22,805.4125178561219
2008-08-25,811.7624669164838
2008-08-26,803.1144599171511
2008-08-27,814.0921881624242
2008-08-28,812.8385312380493
2008-08-29,819.8619498613656
2008-09-01,799.7476561456704
2008-09-02,787.6094307014697
2008-09-03,767.4556457478342
2008-09-04,750.9269132990247
2008-09-05,733.5526644995763
2008-09-08,757.5070692563646
2008-09-09,737.7813913665026
2008-09-10,738.3747173517187
2008-09-11,710.4680937967069
2008-09-12,716.0023198692548
2008-09-15,697.0370329906877
2008-09-16,658.6216544008727
2008-09-17,642.3036868764204
2008-09-18,607.852861415569
2008-09-19,645.5239528362089
2008-09-22,665.4645357186764
2008-09-23,663.8197341459331
2008-09-24,665.3514438713605
2008-09-25,661.8057536363215
2008-09-26,647.2181341393637
2008-09-29,640.6515880675731
2008-09-30,623.9001647379577
2008-10-01,632.046779958879
2008-10-02,633.1838229873774
2008-10-03,634.7740875765629
2008-10-06,609.0175554977841
2008-10-07,607.7338548447751
2008-10-08,567.6411009645657
2008-10-09,555.5498727832769
2008-10-10,533.3704675207896
2008-10-13,529.9006987028521
2008-10-14,553.7782671174829
2008-10-15,543.2194314191015
2008-10-16,520.6296367189678
2008-10-17,512.7836046879614
2008-10-20,508.7142870664222
2008-10-21,506.03410434664715
2008-10-22,491.2730046772919
2008-10-23,475.09956026747864
2008-10-24,453.63703070704753
2008-10-27,419.13512354136486
2008-10-28,425.09906884479165
2008-10-29,424.23659740772126
2008-10-30,455.4199094539493
2008-10-31,473.3620969983461
2008-11-03,486.05996806410764
2008-11-04,485.88993003144515
2008-11-05,498.57964172590533
2008-11-06,474.6920055392801
2008-11-07,485.5054878831416
2008-11-10,493.57190207934235
2008-11-11,479.5382091941388
2008-11-12,477.9644760782146
2008-11-13,459.37053203180375
2008-11-14,464.7242161044942
2008-11-17,460.20259181378225
2008-11-18,442.0216842384634
2008-11-19,443.6012643467713
2008-11-20,427.1361350602381
2008-11-21,432.6973450594667
2008-11-24,428.59448837430034
2008-11-25,433.03660915338384
2008-11-26,439.7464108663874
2008-11-27,456.0678292582799
2008-11-28,459.1737133231248
2008-12-01,471.5025509798974
2008-12-02,452.40992931109434
2008-12-03,459.3143904195388
2008-12-04,454.8422273995264
2008-12-05,458.52906855210216
2008-12-08,481.1754296423584
2008-12-09,480.8062622138704
2008-12-10,503.75100229617914
2008-12-11,510.9769054337553
2008-12-12,490.6440507762713
2008-12-15,503.8218116933659
2008-12-16,507.40202108289367
2008-12-17,519.6677097484778
2008-12-18,538.3007867242982
2008-12-19,544.7133191358083
2008-12-22,524.2402118590618
2008-12-23,504.872593247722
2008-12-24,512.3766237723723
2008-12-25,514.3268380058113
2008-12-26,514.689828264471
2008-12-29,517.6799474805567
2008-12-30,527.9740352728684
2008-12-31,531.0618261814786
2009-01-01,531.0618261814786
2009-01-02,539.0578368797379
2009-01-05,549.2490265977716
2009-01-06,556.1641763499354
2009-01-07,561.1572211340159
2009-01-08,532.4160014569368
2009-01-09,537.5472182023505
2009-01-12,522.3853281918919
2009-01-13,518.8498972839843
2009-01-14,523.3920455294747
2009-01-15,505.6072127467219
2009-01-16,511.11312198606873
2009-01-19,510.5978869042011
2009-01-20,498.0264693347637
2009-01-21,494.3931167685065
2009-01-22,496.42758343951954
2009-01-23,492.5409884732374
2009-01-26,492.5498493165241
2009-01-27,492.4553689777393
2009-01-28,492.4863617481139
2009-01-29,498.22615008503226
2009-01-30,502.63690158055977
2009-02-02,498.77621124997086
2009-02-03,507.3995253214801
2009-02-04,511.7911314900453
2009-02-05,512.1949921321213
2009-02-06,522.5581226546474
2009-02-09,524.0527953084061
2009-02-10,526.5349283168001
2009-02-11,526.3527156563096
2009-02-12,519.5255502712375
2009-02-13,531.9187282901369
2009-02-16,533.9990010161197
2009-02-17,519.3772489918915
2009-02-18,517.1812920730107
2009-02-19,520.5973349917188
2009-02-20,510.53638489584074
2009-02-23,514.2553989968749
2009-02-24,504.9991600512051
2009-02-25,509.42637657625875
2009-02-26,503.47894189073975
2009-02-27,505.30770202606107
2009-03-02,489.65801439619725
2009-03-03,490.0367824445107
2009-03-04,505.2140785641866
2009-03-05,507.9753025201589
2009-03-06,507.7426610432821
2009-03-09,505.0881822608153
2009-03-10,515.8148665241506
2009-03-11,520.273090892601
2009-03-12,520.9301358619058
2009-03-13,530.8809644853594
2009-03-16,541.1657426354182
2009-03-17,545.5884342558569
2009-03-18,549.43928316114
2009-03-19,558.2008342985777
2009-03-20,552.1181354337101
2009-03-23,571.1268588516954
2009-03-24,584.0044924733481
2009-03-25,589.8094911544683
2009-03-26,600.7132413993611
2009-03-27,610.8475110808474
2009-03-30,584.9727773690277
2009-03-31,588.7892684411088
2009-04-01,606.8601366228148
2009-04-02,633.4055132463203
2009-04-03,642.5300233253279
2009-04-06,652.5376506128694
2009-04-07,652.662107742045
2009-04-08,636.0311330909691
2009-04-09,660.653251372709
2009-04-10,667.9742155990735
2009-04-13,675.4480064188907
2009-04-14,691.8965442188332
2009-04-15,700.6046697844447
2009-04-16,706.7912017077598
2009-04-17,683.0997629616281
2009-04-20,681.3728881837278
2009-04-21,689.2222745474353
2009-04-22,688.8631640710972
2009-04-23,694.7654169763396
2009-04-24,702.2497377808272
2009-04-27,669.2894720233118
2009-04-28,644.5513414967403
2009-04-29,653.3611927706205
2009-04-30,690.804824938433
2009-05-01,690.8085662403148
2009-05-04,726.1912811286996
2009-05-05,728.288302812019
2009-05-06,756.7313632728585
2009-05-07,768.0744883712371
2009-05-08,782.5973167531695
2009-05-11,790.8046545389213
2009-05-12,780.2706176013188
2009-05-13,798.0611151332254
2009-05-14,794.0420569353272
2009-05-15,813.9794582532621
2009-05-18,831.2686156189469
2009-05-19,841.7787853509224
2009-05-20,847.3028960759113
2009-05-21,858.7608955375483
2009-05-22,862.4464444441797
2009-05-25,880.6942923126643
2009-05-26,868.7425422623077
2009-05-27,895.5174644872235
2009-05-28,895.5226185025797
2009-05-29,899.6461344320165
2009-06-01,923.6962361905996
2009-06-02,914.3685668062519
2009-06-03,919.2921137716329
2009-06-04,916.8266510264829
2009-06-05,924.1173285128486
2009-06-08,911.6988407542267
2009-06-09,879.1916940769842
2009-06-10,888.3865107696765
2009-06-11,899.0893703074553
2009-06-12,895.6258836869853
2009-06-15,863.1369433640317
2009-06-16,847.4261861318012
2009-06-17,853.7840854352803
2009-06-18,846.529967964984
2009-06-19,856.9675422379036
2009-06-22,864.3030170894749
2009-06-23,845.8113094154525
2009-06-24,864.004968858731
2009-06-25,874.6347933153353
2009-06-26,884.5127007012362
2009-06-29,882.7687590168216
2009-06-30,876.35374536214
2009-07-01,885.652090784216
2009-07-02,893.8099770325498
2009-07-03,899.2188521424683
2009-07-06,906.1588571589934
2009-07-07,905.6976246378358
2009-07-08,896.4592609095453
2009-07-09,904.8639128594825
2009-07-10,905.432389648031
2009-07-13,879.9144414166744
2009-07-14,897.9773301373399
2009-07-15,920.3989532323571
2009-07-16,921.6593696391495
2009-07-17,936.2470852987109
2009-07-20,954.8620390710563
2009-07-21,960.3986381657585
2009-07-22,965.1616696310977
2009-07-23,976.9794046486091
2009-07-24,984.9289132105854
2009-07-27,1001.6789178176556
2009-07-28,1022.4986680333063
2009-07-29,1000.2608738196606
2009-07-30,995.7220264586283
2009-07-31,1015.8898780580469
2009-08-03,1035.7773878819346
2009-08-04,1028.0713723221597
2009-08-05,1011.5517641183716
2009-08-06,1009.7931232032905
2009-08-07,996.4064783042043
2009-08-10,1007.9193683718572
2009-08-11,1011.6609527026608
2009-08-12,1000.1438211110806
2009-08-13,1016.1985105599862
2009-08-14,1012.5878144341467
2009-08-17,976.1535081635016
2009-08-18,960.9660102194936
2009-08-19,958.6885879495455
2009-08-20,963.3548609526282
2009-08-21,961.7947882030147
2009-08-24,982.4612174758147
2009-08-25,980.4223102201944
2009-08-26,976.2590525514103
2009-08-27,969.6956510138641
2009-08-28,963.5818531312151
2009-08-31,956.3961826459655
2009-09-01,976.661706267252
2009-09-02,976.1809591160056
2009-09-03,995.7706939202615
2009-09-04,1006.7534474343026
2009-09-07,1019.7728106448609
2009-09-08,1024.4661104382053
2009-09-09,1021.3820100272991
2009-09-10,1023.5574114169414
2009-09-11,1032.4356691575686
2009-09-14,1027.323747166601
2009-09-15,1032.2479728369747
2009-09-16,1047.8254745145637
2009-09-17,1052.687650854069
2009-09-18,1053.0239399279153
2009-09-21,1052.916025594592
2009-09-22,1050.0606519385633
2009-09-23,1036.2372096256354
2009-09-24,1028.233193024734
2009-09-25,1032.1892309643426
2009-09-28,1013.8335783514281
2009-09-29,1024.1302526373406
2009-09-30,1034.8536253758607
2009-10-01,1036.8013579762132
2009-10-02,1021.9812114843338
2009-10-05,1029.9974463228991
2009-10-06,1046.7192302227616
2009-10-07,1061.5367346270605
2009-10-08,1059.2251665461656
2009-10-09,1067.1501483224888
2009-10-12,1072.857823616493
2009-10-13,1079.781334004556
2009-10-14,1091.597599389358
2009-10-15,1089.3391435431754
2009-10-16,1088.6537954320281
2009-10-19,1102.7325348785944
2009-10-20,1111.547295991822
2009-10-21,1117.4863027469733
2009-10-22,1110.8528157593182
2009-10-23,1119.3565694423617
2009-10-26,1118.873746517002
2009-10-27,1109.8722641790064
2009-10-28,1095.8688778664155
2009-10-29,1067.8090885906859
2009-10-30,1077.2785088110602
2009-11-02,1080.0288089210665
2009-11-03,1079.7308021301021
2009-11-04,1100.4209794079939
2009-11-05,1101.9205941794407
2009-11-06,1108.8312987983509
2009-11-09,1119.0720437520945
2009-11-10,1120.2861653568534
2009-11-11,1136.1720175930009
2009-11-12,1142.2911193816105
2009-11-13,1149.2657862529372
2009-11-16,1161.1616336123232
2009-11-17,1156.697022111173
2009-11-18,1159.9716604961493
2009-11-19,1160.3177253821893
2009-11-20,1155.712685714897
2009-11-23,1161.1392362440215
2009-11-24,1157.926958489516
2009-11-25,1165.7877013033094
2009-11-26,1162.7504451380123
2009-11-27,1118.6794655412816
2009-11-30,1154.3198576134535
2009-12-01,1170.4755951134564
2009-12-02,1184.5688263528077
2009-12-03,1189.8170261270122
2009-12-04,1187.4821892767543
2009-12-07,1199.7906493818018
2009-12-08,1204.6468889991081
2009-12-09,1203.78137339814
2009-12-10,1190.1013694505325
2009-12-11,1206.131112716917
2009-12-14,1208.376432334225
2009-12-15,1206.7004004486103
2009-12-16,1193.7480161853848
2009-12-17,1177.221799891773
2009-12-18,1164.9816646690947
2009-12-21,1165.64655556198
2009-12-22,1176.4552551359973
2009-12-23,1187.7159760321722
2009-12-24,1197.3381214456958
2009-12-25,1200.800994459917
2009-12-28,1210.3010618018045
2009-12-29,1211.845027444339
2009-12-30,1223.2942068662041
2009-12-31,1239.31083335997
2010-01-01,1239.31083335997
2010-01-04,1254.6145883182596
2010-01-05,1260.0658660173629
2010-01-06,1269.7985141436359
2010-01-07,1260.3116648001712
2010-01-08,1270.969393490381
2010-01-11,1283.5172190371052
2010-01-12,1286.706842548259
2010-01-13,1270.2347690268484
2010-01-14,1287.2916297868783
2010-01-15,1297.3929798282327
2010-01-18,1297.0951230329558
2010-01-19,1294.7491913891997
2010-01-20,1289.6053822839037
2010-01-21,1265.7323170014981
2010-01-22,1242.854827359596
2010-01-25,1228.8949355399245
2010-01-26,1175.5188082359819
2010-01-27,1157.665789953091
2010-01-28,1181.752757219382
2010-01-29,1172.272634194909
2010-02-01,1170.2790575981712
2010-02-02,1165.992355391049
2010-02-03,1185.7644123755194
2010-02-04,1179.7823566525758
2010-02-05,1131.047615496171
2010-02-08,1122.5650123015068
2010-02-09,1139.1813219462356
2010-02-10,1155.3131762039852
2010-02-11,1166.8133515111763
2010-02-12,1171.2905848608727
2010-02-15,1171.2040744228486
2010-02-16,1171.2984506606379
2010-02-17,1174.5331165042312
2010-02-18,1172.2566764150986
2010-02-19,1161.2693016311086
2010-02-22,1177.699596452541
2010-02-23,1183.5254379668552
2010-02-24,1181.2239821491814
2010-02-25,1178.7252309899802
2010-02-26,1186.1792843223209
2010-03-01,1208.3197255819648
2010-03-02,1212.5675415198987
2010-03-03,1219.0665384632418
2010-03-04,1214.1671795745558
2010-03-05,1224.9901205648994
2010-03-08,1238.8498716477714
2010-03-09,1240.4135990860436
2010-03-10,1246.2236143737064
2010-03-11,1243.424287569053
2010-03-12,1242.2760836739205
2010-03-15,1234.394133078879
2010-03-16,1239.0637199503267
2010-03-17,1261.7033000042816
2010-03-18,1272.347898349866
2010-03-19,1279.4605493534448
2010-03-22,1277.7300365525061
2010-03-23,1276.057464966358
2010-03-24,1276.9006565605341
2010-03-25,1271.9513864846663
2010-03-26,1276.5012306792892
2010-03-29,1286.7534236846136
2010-03-30,1290.0180498924117
2010-03-31,1288.347281814837
2010-04-01,1301.5948729196384
2010-04-02,1305.8802464577511
2010-04-05,1305.9785937761383
2010-04-06,1310.662300798877
2010-04-07,1330.3009800628893
2010-04-08,1328.5544892061168
2010-04-09,1334.4055411885695
2010-04-12,1338.8706981546668
2010-04-13,1326.2698501198088
2010-04-14,1337.641474126976
2010-04-15,1347.4789443889722
2010-04-16,1340.6964664221734
2010-04-19,1295.4239436333057
2010-04-20,1310.826118692103
2010-04-21,1328.3230817872914
2010-04-22,1324.1841866032548
2010-04-23,1325.5881264219774
2010-04-26,1337.9467334231779
2010-04-27,1328.792435919992
2010-04-28,1321.3916505711354
2010-04-29,1315.1871534533914
2010-04-30,1311.613185620915
2010-05-03,1305.527237933416
2010-05-04,1297.1064805797675
2010-05-05,1258.4039280230327
2010-05-06,1221.9066594405278
2010-05-07,1209.6998445279355
2010-05-10,1240.8294425264075
2010-05-11,1229.251995676759
2010-05-12,1223.0657368176976
2010-05-13,1244.457902478947
2010-05-14,1244.352590765448
2010-05-17,1200.192287239579
2010-05-18,1198.3811615705333
2010-05-19,1184.9487504396852
2010-05-20,1152.6432575534113
2010-05-21,1131.0022061665368
2010-05-24,1150.8241338709927
2010-05-25,1099.3003994177673
2010-05-26,1105.535955830266
2010-05-27,1140.1460424541888
2010-05-28,1160.5019060707314
2010-05-31,1164.5350492804632
2010-06-01,1149.799807218086
2010-06-02,1140.833645922799
2010-06-03,1160.6279716706931
2010-06-04,1165.3671520984801
2010-06-07,1134.4816898097392
2010-06-08,1141.6503112345563
2010-06-09,1133.2471815456506
2010-06-10,1139.0791754451393
2010-06-11,1152.6708240440676
2010-06-14,1171.023187113139
2010-06-15,1173.684628702123
2010-06-16,1173.7206636776
2010-06-17,1182.1653183905528
2010-06-18,1184.778269227965
2010-06-21,1218.5178710016032
2010-06-22,1218.7138872955868
2010-06-23,1211.907576505685
2010-06-24,1215.5964719159658
2010-06-25,1200.3839401278246
2010-06-28,1196.9831527131805
2010-06-29,1176.6603080610182
2010-06-30,1168.136761216577
2010-07-01,1163.9626427470528
2010-07-02,1161.0490911998816
2010-07-05,1162.8797982540614
2010-07-06,1180.109449535286
2010-07-07,1177.884245751233
2010-07-08,1191.5332136178904
2010-07-09,1205.64683068045
2010-07-12,1212.9374483041627
2010-07-13,1204.2415141515467
2010-07-14,1215.3356657591628
2010-07-15,1207.8802390041044
2010-07-16,1204.5680715102264
2010-07-19,1200.3612953807492
2010-07-20,1212.3008406303356
2010-07-21,1218.3715573781358
2010-07-22,1225.8206514394813
2010-07-23,1236.4700094493378
2010-07-26,1240.5348603048985
2010-07-27,1244.0086676216454
2010-07-28,1253.3128589792238
2010-07-29,1256.9473012086537
2010-07-30,1257.67769253055
2010-08-02,1279.458440112434
2010-08-03,1283.7328013545048
2010-08-04,1288.3460686004971
2010-08-05,1282.415148839727
2010-08-06,1291.6092532999012
2010-08-09,1303.240768237162
2010-08-10,1288.6586445402288
2010-08-11,1279.7346556979107
2010-08-12,1272.7039938402895
2010-08-13,1287.430274485919
2010-08-16,1290.5727582209568
2010-08-17,1294.7120225817773
2010-08-18,1296.9330011079269
2010-08-19,1299.3958763256514
2010-08-20,1300.3904650790282
2010-08-23,1301.6417232980589
2010-08-24,1298.4545764909212
2010-08-25,1274.4283976828167
2010-08-26,1268.0075993126356
2010-08-27,1261.5121358087254
2010-08-30,1265.935744735796
2010-08-31,1253.365161977843
2010-09-01,1267.0251102149803
2010-09-02,1280.6801997360335
2010-09-03,1295.9387000256233
2010-09-06,1314.5091771930022
2010-09-07,1316.2285022380704
2010-09-08,1314.9408192590338
2010-09-09,1317.5411856343521
2010-09-10,1320.5608581897288
2010-09-13,1339.200035660623
2010-09-14,1347.5970250147689
2010-09-15,1345.0647501064993
2010-09-16,1344.6530612648844
2010-09-17,1362.179773722241
2010-09-20,1371.4539425143112
2010-09-21,1373.748888492765
2010-09-22,1377.3543594485245
2010-09-23,1378.4963071752272
2010-09-24,1381.7357049049485
2010-09-27,1393.2202493012321
2010-09-28,1384.3358452960504
2010-09-29,1397.905544065598
2010-09-30,1403.6351415817526
2010-10-01,1408.9366114596723
2010-10-04,1420.3662357989401
2010-10-05,1411.62422048745
2010-10-06,1430.8365690437288
2010-10-07,1438.093853891875
2010-10-08,1431.1312483038823
2010-10-11,1430.8511842072892
2010-10-12,1424.9791936101399
2010-10-13,1442.0983062137464
2010-10-14,1456.4846000654384
2010-10-15,1454.877228468616
2010-10-18,1435.9100969421982
2010-10-19,1444.5848620062009
2010-10-20,1440.793619362932
2010-10-21,1448.4729191571041
2010-10-22,1448.8434272312554
2010-10-25,1465.7189234976058
2010-10-26,1465.8243862473105
2010-10-27,1446.3905046591824
2010-10-28,1448.6763748621881
2010-10-29,1454.2323221183922
2010-11-01,1471.710908505404
2010-11-02,1473.8736045046217
2010-11-03,1472.6750606790065
2010-11-04,1491.404071701665
2010-11-05,1509.1782330445456
2010-11-08,1519.4712269894728
2010-11-09,1524.5580786122416
2010-11-10,1521.5948300957427
2010-11-11,1529.5105544394416
2010-11-12,1489.452290823329
