Date,KUKJE (ACWI ex KOREA) SMALL VALUE
2002-09-06,862.4206925855353
2002-09-09,862.9522285841371
2002-09-10,864.1104177282666
2002-09-11,865.1717768781149
2002-09-12,855.864597497808
2002-09-13,855.7963415982512
2002-09-16,848.9444167379945
2002-09-17,842.159193800074
2002-09-18,835.8882568454882
2002-09-19,824.5407833646957
2002-09-20,824.1021000974832
2002-09-23,810.2482542046458
2002-09-24,799.3769904407799
2002-09-25,808.1590644880201
2002-09-26,819.7996182912989
2002-09-27,810.2816000038843
2002-09-30,806.2310896287108
2002-10-01,812.0062909036061
2002-10-02,799.7190597222564
2002-10-03,793.797665381508
2002-10-04,780.069299869469
2002-10-07,761.657196326248
2002-10-08,761.8734637397832
2002-10-09,742.5099226071983
2002-10-10,755.0645520337356
2002-10-11,773.1631692504499
2002-10-14,773.1377838939948
2002-10-15,797.300599155744
2002-10-16,786.0432759090932
2002-10-17,800.3735362989056
2002-10-18,801.3459744119617
2002-10-21,809.5143443132578
2002-10-22,800.8489623245097
2002-10-23,807.0236413745141
2002-10-24,802.9282100309689
2002-10-25,812.2870923965869
2002-10-28,811.0331760250156
2002-10-29,805.942773390157
2002-10-30,812.1310969970048
2002-10-31,816.589215856254
2002-11-01,826.7177417178672
2002-11-04,831.9945160383497
2002-11-05,834.5309959481926
2002-11-06,840.3588887535058
2002-11-07,833.0246721141037
2002-11-08,828.3658003438985
2002-11-11,815.0248510884585
2002-11-12,819.7912594347532
2002-11-13,817.675653778629
2002-11-14,826.8779611961243
2002-11-15,830.6242447976587
2002-11-18,826.7917219609633
2002-11-19,821.4638090975641
2002-11-20,827.8710672214831
2002-11-21,842.2241854743024
2002-11-22,846.430864306382
2002-11-25,851.3630709785925
2002-11-26,843.0053420073921
2002-11-27,855.89250939713
2002-11-28,860.6542581070082
2002-11-29,860.3305117284574
2002-12-02,862.8302537173853
2002-12-03,854.1306870668949
2002-12-04,849.417829023213
2002-12-05,845.321844969048
2002-12-06,847.679740785953
2002-12-09,837.3658866949598
2002-12-10,844.1469501601811
2002-12-11,845.4641766828141
2002-12-12,846.2716281688607
2002-12-13,840.8005379195331
2002-12-16,848.414111256643
2002-12-17,846.2229968380223
2002-12-18,836.4393371786742
2002-12-19,835.7301510698182
2002-12-20,840.7571645840394
2002-12-23,842.7120671004968
2002-12-24,842.3089330058817
2002-12-25,842.3652351597398
2002-12-26,846.2761462716567
2002-12-27,842.046040629691
2002-12-30,844.6230342055231
2002-12-31,848.8036260252884
2003-01-01,848.7802841386372
2003-01-02,860.0700867655099
2003-01-03,861.8080219700993
2003-01-06,874.4130349508999
2003-01-07,866.44471947281
2003-01-08,858.066298294235
2003-01-09,867.4931124525153
2003-01-10,870.049196604086
2003-01-13,870.4631691603539
2003-01-14,875.2177633341706
2003-01-15,872.456268862308
2003-01-16,871.3756821687538
2003-01-17,864.4627288075893
2003-01-20,863.8230480529576
2003-01-21,857.3605760292
2003-01-22,850.9744995607067
2003-01-23,856.8587400016909
2003-01-24,847.186735372373
2003-01-27,832.59415789508
2003-01-28,834.9375166464474
2003-01-29,834.0899393872111
2003-01-30,826.4129484565575
2003-01-31,831.5101672140875
2003-02-03,833.7614647358756
2003-02-04,832.8467053668785
2003-02-05,830.9866781863126
2003-02-06,825.881884007476
2003-02-07,818.1517226432921
2003-02-10,819.2988188169494
2003-02-11,816.3426227555256
2003-02-12,810.8961608392647
2003-02-13,810.645232368916
2003-02-14,813.1231596214773
2003-02-17,815.7387742699871
2003-02-18,823.6661416951897
2003-02-19,820.4550484915649
2003-02-20,819.407262204804
2003-02-21,824.4300879434314
2003-02-24,816.6522747838751
2003-02-25,813.6788110781492
2003-02-26,809.8680645168973
2003-02-27,813.6333594549504
2003-02-28,816.152507503603
2003-03-03,818.2333378341903
2003-03-04,812.9231325146155
2003-03-05,813.1907940276463
2003-03-06,808.3929939036444
2003-03-07,806.0267772249252
2003-03-10,793.764534870778
2003-03-11,787.3451726274989
2003-03-12,783.1547060750008
2003-03-13,794.6484881233149
2003-03-14,795.4197932382175
2003-03-17,806.9758802771584
2003-03-18,812.818294363214
2003-03-19,814.7369388615632
2003-03-20,820.4136579179444
2003-03-21,830.7532456477526
2003-03-24,819.6481812542437
2003-03-25,823.9349013333473
2003-03-26,820.8405829646671
2003-03-27,821.1827584287904
2003-03-28,820.9501655041046
2003-03-31,815.6151817465965
2003-04-01,821.7976283651532
2003-04-02,832.1373770880757
2003-04-03,829.7028593755743
2003-04-04,831.0658069846393
2003-04-07,839.1875188741108
2003-04-08,836.1605229365115
2003-04-09,834.7482607901052
2003-04-10,839.2339155293021
2003-04-11,837.3106209336163
2003-04-14,845.6553680769659
2003-04-15,851.9869413107588
2003-04-16,852.0794711775092
2003-04-17,859.9226822808039
2003-04-18,860.4849380679518
2003-04-21,861.8759296612521
2003-04-22,872.6008770193858
2003-04-23,878.8959347658805
2003-04-24,876.5442541744583
2003-04-25,869.861721785947
2003-04-28,878.8764511596748
2003-04-29,883.0271735130202
2003-04-30,890.5840008351134
2003-05-01,893.7398857329515
2003-05-02,902.9874006636796
2003-05-05,909.5020047605592
2003-05-06,918.5290403614846
2003-05-07,919.8269120439863
2003-05-08,915.3546451063456
2003-05-09,924.123191081248
2003-05-12,933.4200676290762
2003-05-13,935.0647199783571
2003-05-14,938.144759901944
2003-05-15,941.8768998035226
2003-05-16,943.9789461332957
2003-05-19,932.1724776556321
2003-05-20,932.9943898471988
2003-05-21,932.7652716484921
2003-05-22,939.0142687846425
2003-05-23,947.2011120850578
2003-05-26,949.3007765616229
2003-05-27,956.714475964878
2003-05-28,958.7029193722943
2003-05-29,962.63301745239
2003-05-30,972.9741581048233
2003-06-02,980.6571506409448
2003-06-03,979.5588856622843
2003-06-04,991.2851120855026
2003-06-05,1003.5797226068187
2003-06-06,1004.4759613341998
2003-06-09,995.2400097148253
2003-06-10,999.3564100972061
2003-06-11,1010.7073100203056
2003-06-12,1013.9685386816626
2003-06-13,1007.6870413740554
2003-06-16,1020.0739327714298
2003-06-17,1022.2245244373972
2003-06-18,1018.4398032676357
2003-06-19,1010.6720211249449
2003-06-20,1009.4332581810012
2003-06-23,997.2699406586994
2003-06-24,994.6033716431217
2003-06-25,999.8959694214877
2003-06-26,1000.5514921374004
2003-06-27,1001.2257832700373
2003-06-30,1001.3664445701259
2003-07-01,1007.3990155287655
2003-07-02,1021.4952736137151
2003-07-03,1020.9864451449291
2003-07-04,1021.0529892754207
2003-07-07,1032.0532972472354
2003-07-08,1036.6174817787316
2003-07-09,1038.4967019803817
2003-07-10,1029.844820928814
2003-07-11,1033.1380584195028
2003-07-14,1042.9427345486483
2003-07-15,1038.060913772792
2003-07-16,1032.4503395557529
2003-07-17,1016.6700121246372
2003-07-18,1022.956316364569
2003-07-21,1017.9463243489396
2003-07-22,1022.7515187507262
2003-07-23,1027.856781724621
2003-07-24,1031.0879649070005
2003-07-25,1037.7676892323898
2003-07-28,1043.063360965871
2003-07-29,1042.4744118682777
2003-07-30,1040.7160243457122
2003-07-31,1040.4568882997514
2003-08-01,1036.2939351149794
2003-08-04,1033.6460812256078
2003-08-05,1025.45393342878
2003-08-06,1021.3280477263584
2003-08-07,1025.2302575906372
2003-08-08,1026.0082793398644
2003-08-11,1031.139020162123
2003-08-12,1039.5584383955436
2003-08-13,1042.8942258601596
2003-08-14,1048.7065936705615
2003-08-15,1051.0905600792335
2003-08-18,1060.381346009003
2003-08-19,1067.8193891886579
2003-08-20,1072.6342281395998
2003-08-21,1079.149051461759
2003-08-22,1069.927673934902
2003-08-25,1068.026082903679
2003-08-26,1068.4686427177633
2003-08-27,1072.3705672967176
2003-08-28,1077.254918340155
2003-08-29,1085.3005285680852
2003-09-01,1089.8348003057795
2003-09-02,1098.8729341311564
2003-09-03,1106.3716318815407
2003-09-04,1106.6647342121707
2003-09-05,1105.045923839925
2003-09-08,1114.554308450588
2003-09-09,1112.1545876541493
2003-09-10,1097.0676502731535
2003-09-11,1101.4683116974873
2003-09-12,1107.9025882762483
2003-09-15,1107.5403849756506
2003-09-16,1116.358927952408
2003-09-17,1118.272116928626
2003-09-18,1126.9220148754357
2003-09-19,1133.5976150880583
2003-09-22,1127.9091457167576
2003-09-23,1132.735475750637
2003-09-24,1122.596662912722
2003-09-25,1110.941595182743
2003-09-26,1101.1320995442445
2003-09-29,1110.1049565696655
2003-09-30,1106.7818923706116
2003-10-01,1125.123742893868
2003-10-02,1133.4532472412716
2003-10-03,1145.8776827769332
2003-10-06,1152.820403999452
2003-10-07,1158.5018028017612
2003-10-08,1156.9962390970982
2003-10-09,1164.4905949904942
2003-10-10,1168.1084679459095
2003-10-13,1175.3502190118327
2003-10-14,1179.537997100152
2003-10-15,1178.2993395211195
2003-10-16,1183.6552839077335
2003-10-17,1175.0535536617233
2003-10-20,1177.0003938125878
2003-10-21,1181.7124174223165
2003-10-22,1168.1306278180814
2003-10-23,1155.5400644126134
2003-10-24,1155.5716158467062
2003-10-27,1166.0149014404922
2003-10-28,1175.5580082994911
2003-10-29,1184.1646307685
2003-10-30,1186.4043885690778
2003-10-31,1183.3799573608637
2003-11-03,1190.6971058476774
2003-11-04,1196.8441302755327
2003-11-05,1196.2703437132868
2003-11-06,1197.1576193998517
2003-11-07,1202.4015182986404
2003-11-10,1195.6370587107053
2003-11-11,1185.368322818529
2003-11-12,1199.391210638579
2003-11-13,1205.4400303351501
2003-11-14,1199.8904215245739
2003-11-17,1183.4045873667674
2003-11-18,1181.2222661592527
2003-11-19,1181.1706878130285
2003-11-20,1177.6453113875355
2003-11-21,1181.9372509708223
2003-11-24,1193.180167295478
2003-11-25,1202.224327176117
2003-11-26,1212.297209042992
2003-11-27,1212.874815453239
2003-11-28,1215.3600653784488
2003-12-01,1229.3705192460282
2003-12-02,1233.093780918789
2003-12-03,1231.1644593556423
2003-12-04,1230.49369672245
2003-12-05,1228.1721437492367
2003-12-08,1234.5062143127236
2003-12-09,1229.2101420671804
2003-12-10,1221.0408977666698
2003-12-11,1230.8648957049588
2003-12-12,1239.5869771900595
2003-12-15,1234.2693074543536
2003-12-16,1234.8982013732775
2003-12-17,1236.1061789731364
2003-12-18,1245.3843114466029
2003-12-19,1246.0824270975113
2003-12-22,1252.2806611487756
2003-12-23,1258.6181147390107
2003-12-24,1260.1518585932827
2003-12-25,1260.4542528151476
2003-12-26,1263.911233523006
2003-12-29,1276.1131432797358
2003-12-30,1283.0419205395565
2003-12-31,1279.0426823765722
2004-01-01,1279.110900713504
2004-01-02,1284.9034916822834
2004-01-05,1300.9479074125632
2004-01-06,1302.8943499822615
2004-01-07,1304.6197374428868
2004-01-08,1313.6628472718407
2004-01-09,1315.4679579895317
2004-01-12,1319.930407091907
2004-01-13,1320.1967102134463
2004-01-14,1325.5800178705947
2004-01-15,1322.8894038274113
2004-01-16,1323.8572694054517
2004-01-19,1324.6523281243674
2004-01-20,1337.9495945514852
2004-01-21,1343.1403582504322
2004-01-22,1343.6527732369993
2004-01-23,1346.4156349271018
2004-01-26,1348.1367427539833
2004-01-27,1347.3768960691102
2004-01-28,1334.6392579561573
2004-01-29,1319.9996945039811
2004-01-30,1325.7655332282613
2004-02-02,1328.2943661738484
2004-02-03,1330.0374262604262
2004-02-04,1311.8793871884916
2004-02-05,1319.2401303775234
2004-02-06,1338.9420588568762
2004-02-09,1344.3083402955888
2004-02-10,1352.6824719252586
2004-02-11,1359.79848275065
2004-02-12,1364.1978980170973
2004-02-13,1360.820838625685
2004-02-16,1363.1487212447032
2004-02-17,1375.6142562689763
2004-02-18,1373.6428817197345
2004-02-19,1363.1583249264463
2004-02-20,1353.1799617029071
2004-02-23,1348.3898541105216
2004-02-24,1350.008506504993
2004-02-25,1352.4745822753896
2004-02-26,1354.0272705214845
2004-02-27,1363.2793883636061
2004-03-01,1381.4395360580802
2004-03-02,1375.7572609015963
2004-03-03,1369.4405280326764
2004-03-04,1377.3821557715755
2004-03-05,1387.9260085589412
2004-03-08,1381.1571659437861
2004-03-09,1376.63226450903
2004-03-10,1355.0378844275801
2004-03-11,1339.5108465144444
2004-03-12,1350.7484431136222
2004-03-15,1335.8553463578335
2004-03-16,1342.781636827723
2004-03-17,1359.6122708732207
2004-03-18,1363.4681551968965
2004-03-19,1360.1756196494364
2004-03-22,1343.248736832346
2004-03-23,1343.6132785963198
2004-03-24,1339.0292736305325
2004-03-25,1354.47197897819
2004-03-26,1357.221718978675
2004-03-29,1373.6091937306487
2004-03-30,1382.1185562563403
2004-03-31,1394.0719764380942
2004-04-01,1406.4456531982478
2004-04-02,1407.8518326762676
2004-04-05,1404.0281927573321
2004-04-06,1398.1366246360876
2004-04-07,1404.9196725318584
2004-04-08,1398.6872058819777
2004-04-09,1396.3844321372205
2004-04-12,1396.5340086894143
2004-04-13,1379.7579803376673
2004-04-14,1363.1830251766976
2004-04-15,1360.5787532955144
2004-04-16,1373.081603377055
2004-04-19,1372.584721169789
2004-04-20,1361.7119044057163
2004-04-21,1361.0794750633888
2004-04-22,1372.1367068563504
2004-04-23,1371.8772962992737
2004-04-26,1373.4982350531486
2004-04-27,1373.561665272924
2004-04-28,1354.7016774197666
2004-04-29,1339.1257896429217
2004-04-30,1328.3969462194034
2004-05-03,1332.8677000466978
2004-05-04,1343.4116108035257
2004-05-05,1345.6675385467918
2004-05-06,1329.4412158033565
2004-05-07,1299.0201936756216
2004-05-10,1260.2518652603062
2004-05-11,1271.5966173498812
2004-05-12,1279.3748390967266
2004-05-13,1272.6921188950155
2004-05-14,1269.0827629187559
2004-05-17,1251.6704147710118
2004-05-18,1263.8321019125065
2004-05-19,1278.9475286732124
2004-05-20,1276.5765402061086
2004-05-21,1289.548332369055
2004-05-24,1297.3484312122525
2004-05-25,1313.9509230693973
2004-05-26,1324.0443409402956
2004-05-27,1333.345191890902
2004-05-28,1338.4884233284859
2004-05-31,1338.6027132039933
2004-06-01,1340.8715108076703
2004-06-02,1343.970355677916
2004-06-03,1328.628693237491
2004-06-04,1336.7787164497834
2004-06-07,1358.4757930209355
2004-06-08,1358.6790877380956
2004-06-09,1348.141617384045
2004-06-10,1351.6920001729359
2004-06-11,1347.7912434824987
2004-06-14,1332.3625797441932
2004-06-15,1343.4197768367019
2004-06-16,1348.6442424966465
2004-06-17,1353.5968630790396
2004-06-18,1357.080423792826
2004-06-21,1359.9913310767363
2004-06-22,1361.0075762145848
2004-06-23,1370.1365048707862
2004-06-24,1375.1855733757432
2004-06-25,1380.413142278778
2004-06-28,1384.0257267055524
2004-06-29,1383.0195102240968
2004-06-30,1392.3175435131432
2004-07-01,1385.877362749261
2004-07-02,1389.2170037790522
2004-07-05,1384.0840950673362
2004-07-06,1373.6580991862713
2004-07-07,1378.960845627398
2004-07-08,1367.6784986671985
2004-07-09,1372.9477453426648
2004-07-12,1375.652632790332
2004-07-13,1372.537629647906
2004-07-14,1368.234744570311
2004-07-15,1368.7105500942423
2004-07-16,1372.1733543581943
2004-07-19,1372.9893543319558
2004-07-20,1374.9481483241755
2004-07-21,1357.073143176027
2004-07-22,1348.6712031189547
2004-07-23,1336.3388309711188
2004-07-26,1327.8624121444989
2004-07-27,1330.139239016368
2004-07-28,1331.1114796827287
2004-07-29,1340.0694702188707
2004-07-30,1345.525942974727
2004-08-02,1350.1046025917683
2004-08-03,1344.6799538763362
2004-08-04,1338.9558185995425
2004-08-05,1327.4079281025377
2004-08-06,1319.3633568806385
2004-08-09,1313.2766439593447
2004-08-10,1327.8361460304118
2004-08-11,1321.3145929868938
2004-08-12,1311.277277073033
2004-08-13,1312.5383555569472
2004-08-16,1324.28390242601
2004-08-17,1328.3349470965861
2004-08-18,1339.4272943506505
2004-08-19,1341.1751849919854
2004-08-20,1352.0305345655004
2004-08-23,1347.6512314270303
2004-08-24,1348.6120086269523
2004-08-25,1353.7566724012017
2004-08-26,1356.0079156996046
2004-08-27,1360.9902033037663
2004-08-30,1354.4551549381094
2004-08-31,1361.2891298356526
2004-09-01,1369.48281410601
2004-09-02,1378.5882259977423
2004-09-03,1371.264083281699
2004-09-06,1376.0940972430137
2004-09-07,1385.264721184405
2004-09-08,1382.4982588193081
2004-09-09,1385.4462863062267
2004-09-10,1393.0992370240022
2004-09-13,1395.2149189771444
2004-09-14,1394.7651476905294
2004-09-15,1385.5586759121861
2004-09-16,1395.3899981415052
2004-09-17,1394.4902024921205
2004-09-20,1390.5717252817267
2004-09-21,1400.6754228933762
2004-09-22,1389.4843500077611
2004-09-23,1388.2331756849685
2004-09-24,1387.5595349124503
2004-09-27,1380.6537636064786
2004-09-28,1388.1762434083455
2004-09-29,1395.0896791916884
2004-09-30,1405.8136683618116
2004-10-01,1422.4335745325359
2004-10-04,1427.1299010797834
2004-10-05,1428.1324653702873
2004-10-06,1434.833553896399
2004-10-07,1424.9514045568446
2004-10-08,1426.1812933106526
2004-10-11,1426.33528476597
2004-10-12,1419.5315738049665
2004-10-13,1406.6607081274929
2004-10-14,1401.6246993851432
2004-10-15,1410.5397651741937
2004-10-18,1410.6668439945668
2004-10-19,1408.2272040926975
2004-10-20,1408.7955738525113
2004-10-21,1418.4929128122915
2004-10-22,1412.5263554176465
2004-10-25,1416.1580166196218
2004-10-26,1425.5334512759757
2004-10-27,1437.4844342600668
2004-10-28,1437.348338995739
2004-10-29,1437.376888080071
2004-11-01,1442.2667613391357
2004-11-02,1443.544014303762
2004-11-03,1462.5293957499468
2004-11-04,1477.1884955599805
2004-11-05,1482.9343798833318
2004-11-08,1481.217103254048
2004-11-09,1484.7348185179935
2004-11-10,1487.744708110618
2004-11-11,1495.9001336097285
2004-11-12,1511.6882407073701
2004-11-15,1515.7138381842203
2004-11-16,1509.952639093259
2004-11-17,1519.8107979510646
2004-11-18,1517.9530794173486
2004-11-19,1513.427051437062
2004-11-22,1517.6128013390523
2004-11-23,1525.3913983942448
2004-11-24,1537.7925288832078
2004-11-25,1543.0352527089678
2004-11-26,1544.4351199781638
2004-11-29,1549.0179279187992
2004-11-30,1549.1542659905374
2004-12-01,1562.5838358109775
2004-12-02,1561.2135128825728
2004-12-03,1568.5171306672898
2004-12-06,1566.4876921625275
2004-12-07,1551.9521820256257
2004-12-08,1544.9401680912913
2004-12-09,1540.8594467921312
2004-12-10,1543.0216708739092
2004-12-13,1555.266962418899
2004-12-14,1561.4596968780272
2004-12-15,1578.7658595118285
2004-12-16,1570.4956887993105
2004-12-17,1571.4624023784856
2004-12-20,1576.4273097545997
2004-12-21,1584.83832720627
2004-12-22,1590.3568798129197
2004-12-23,1594.8506276276792
2004-12-24,1599.0074562742
2004-12-27,1597.4357310763633
2004-12-28,1607.3194520116551
2004-12-29,1606.8984533967568
2004-12-30,1615.1291673293933
2004-12-31,1616.7905346020036
2005-01-03,1600.3526049021373
2005-01-04,1580.7756661740887
2005-01-05,1562.3347681400971
2005-01-06,1561.3359284810258
2005-01-07,1556.8398882130325
2005-01-10,1563.650567563686
2005-01-11,1560.7306375717037
2005-01-12,1568.8831705958842
2005-01-13,1566.8122041365382
2005-01-14,1573.6509307717163
2005-01-17,1577.5442896171921
2005-01-18,1583.326337488168
2005-01-19,1580.576927337605
2005-01-20,1569.3430354208986
2005-01-21,1570.268372992652
2005-01-24,1566.8282741933774
2005-01-25,1563.0338100096099
2005-01-26,1580.3873761874265
2005-01-27,1581.1790136163586
2005-01-28,1577.2395853243372
2005-01-31,1595.5486485179417
2005-02-01,1602.075266174544
2005-02-02,1612.5802235036356
2005-02-03,1608.4504228186636
2005-02-04,1623.7706853050468
2005-02-07,1621.4687896646392
2005-02-08,1620.3996982261967
2005-02-09,1611.3241918269923
2005-02-10,1618.094343079322
2005-02-11,1628.2087375916067
2005-02-14,1635.9314119396279
2005-02-15,1637.6712886488865
2005-02-16,1638.1655725186297
2005-02-17,1635.702184989368
2005-02-18,1634.9814236972286
2005-02-21,1634.3553696454946
2005-02-22,1620.3342512139964
2005-02-23,1617.1988468867016
2005-02-24,1626.1341136721262
2005-02-25,1645.3483930048321
2005-02-28,1650.147433757291
2005-03-01,1657.5059725176125
2005-03-02,1652.611147897147
2005-03-03,1654.9158525428284
2005-03-04,1674.8708056733549
2005-03-07,1676.2540412212193
2005-03-08,1675.141542733195
2005-03-09,1666.0848820047827
2005-03-10,1661.4559544589138
2005-03-11,1665.188002113279
2005-03-14,1664.5958978062158
2005-03-15,1659.8678025743786
2005-03-16,1655.2777388995232
2005-03-17,1654.6967363841034
2005-03-18,1650.256188295656
2005-03-21,1642.2294681546384
2005-03-22,1636.790759135431
2005-03-23,1613.8045123477689
2005-03-24,1615.1665930786207
2005-03-25,1615.768448598985
2005-03-28,1610.4157158890036
2005-03-29,1594.9034258971292
2005-03-30,1605.9435790487134
2005-03-31,1618.2120978442772
2005-04-01,1618.0771243870606
2005-04-04,1609.9951474084312
2005-04-05,1613.670478062087
2005-04-06,1618.888030636118
2005-04-07,1626.813299794218
2005-04-08,1618.2486134676858
2005-04-11,1617.4530489762242
2005-04-12,1619.5218297595036
2005-04-13,1612.4136029866215
2005-04-14,1588.5121492017263
2005-04-15,1568.8561641645208
2005-04-18,1558.443197805804
2005-04-19,1580.0784869242484
2005-04-20,1570.5988910440897
2005-04-21,1581.0016136792124
2005-04-22,1581.523401861416
2005-04-25,1590.1834055913735
2005-04-26,1579.0781354006233
2005-04-27,1574.158721521589
2005-04-28,1558.1044485197438
2005-04-29,1567.747437427085
2005-05-02,1572.2622411987534
2005-05-03,1570.1944468420097
2005-05-04,1586.8896948956512
2005-05-05,1589.593224833369
2005-05-06,1591.548248017779
2005-05-09,1597.4783558359486
2005-05-10,1589.1059275736086
2005-05-11,1588.3497248270933
2005-05-12,1571.894255783822
2005-05-13,1559.7873867856092
2005-05-16,1566.1584152254864
2005-05-17,1569.7336248062666
2005-05-18,1587.7369562417755
2005-05-19,1595.939680926551
2005-05-20,1592.3621833573202
2005-05-23,1602.0716191060535
2005-05-24,1600.8829761420022
2005-05-25,1591.8290832782898
2005-05-26,1600.0830362542952
2005-05-27,1607.0213813308299
2005-05-30,1609.7155935784326
2005-05-31,1611.4782938578035
2005-06-01,1621.2136190788553
2005-06-02,1625.4340334016576
2005-06-03,1624.6739048380416
2005-06-06,1630.2687337806096
2005-06-07,1634.5202242204869
2005-06-08,1636.8891690310177
2005-06-09,1632.7163702118692
2005-06-10,1635.2194296192451
2005-06-13,1636.850279356009
2005-06-14,1644.5014447864091
2005-06-15,1651.9727082904799
2005-06-16,1662.1143459494524
2005-06-17,1671.8162099331307
2005-06-20,1665.7125542715694
2005-06-21,1665.467523496783
2005-06-22,1668.6613880315813
2005-06-23,1658.5073341773325
2005-06-24,1648.7033130797129
2005-06-27,1645.2091921122924
2005-06-28,1658.9467936622077
2005-06-29,1660.1143237170338
2005-06-30,1657.6403560832598
2005-07-01,1660.2195188966625
2005-07-04,1659.2595654672375
2005-07-05,1666.4624829733682
2005-07-06,1665.0362677363585
2005-07-07,1659.4162039576495
2005-07-08,1677.7243071009925
2005-07-11,1697.8908325132923
2005-07-12,1705.7045331908967
2005-07-13,1698.6987223681333
2005-07-14,1694.8753555207861
2005-07-15,1692.1789556901845
2005-07-18,1689.4178757282377
2005-07-19,1696.8443073106978
2005-07-20,1707.422599894941
2005-07-21,1708.2246776786385
2005-07-22,1719.369693694995
2005-07-25,1711.4949101827378
2005-07-26,1712.3974530618264
2005-07-27,1718.2567391055743
2005-07-28,1730.417129313029
2005-07-29,1732.4556084351732
2005-08-01,1738.744130811604
2005-08-02,1750.401596850826
2005-08-03,1752.565256502979
2005-08-04,1739.5607451282426
2005-08-05,1719.185968568234
2005-08-08,1714.4204944461287
2005-08-09,1719.1548512549866
2005-08-10,1730.1394265361102
2005-08-11,1741.276734143958
2005-08-12,1736.2828918468454
2005-08-15,1739.8453906591396
2005-08-16,1730.2768017672124
2005-08-17,1725.4979405923389
2005-08-18,1711.6941525206612
2005-08-19,1713.573095808434
2005-08-22,1729.0443376620806
2005-08-23,1725.8512729702165
2005-08-24,1724.021141944935
2005-08-25,1728.4098700238935
2005-08-26,1720.6414541713325
2005-08-29,1719.1085166038793
2005-08-30,1715.3767199343558
2005-08-31,1738.912613494179
2005-09-01,1757.0478611272422
2005-09-02,1757.211684655756
2005-09-05,1759.6443837024417
2005-09-06,1770.9001041133145
2005-09-07,1773.0272646629926
2005-09-08,1765.3781509709445
2005-09-09,1779.100221756496
2005-09-12,1779.7244959754905
2005-09-13,1768.6684088044092
2005-09-14,1766.8628116910913
2005-09-15,1763.6734890556395
2005-09-16,1770.0053972676815
2005-09-19,1762.650979198905
2005-09-20,1758.4364035825176
2005-09-21,1744.8192786733553
2005-09-22,1738.5058479113834
2005-09-23,1739.2770518993586
2005-09-26,1749.6608077588405
2005-09-27,1744.4308153555353
2005-09-28,1746.1344079435905
2005-09-29,1762.9196577451537
2005-09-30,1771.284027413387
2005-10-03,1769.7235386747052
2005-10-04,1762.7389142179882
2005-10-05,1733.1981161983636
2005-10-06,1718.494897948667
2005-10-07,1719.9448811986504
2005-10-10,1708.995952649649
2005-10-11,1703.5268718385726
2005-10-12,1692.4373475433017
2005-10-13,1677.6240489600277
2005-10-14,1694.4008516989436
2005-10-17,1692.7022370704344
2005-10-18,1674.7101590581356
2005-10-19,1677.3687692270419
2005-10-20,1668.7761123160205
2005-10-21,1672.6616466079624
2005-10-24,1693.3627044973705
2005-10-25,1698.1795816182414
2005-10-26,1694.6372854958593
2005-10-27,1678.5786236254912
2005-10-28,1690.653754753567
2005-10-31,1713.4823794940826
2005-11-01,1713.368598603718
2005-11-02,1732.8649038223807
2005-11-03,1735.5599550479749
2005-11-04,1727.7940565757242
2005-11-07,1733.5783397708046
2005-11-08,1726.2150452029289
