Date,AC PACIFIC ex JAPAN SMALL VALUE
1998-02-10,258.0297159129138
1998-02-11,260.2836800763714
1998-02-12,256.98592496225837
1998-02-13,250.8685679386517
1998-02-16,245.09374030390808
1998-02-17,247.50654420274415
1998-02-18,250.42714746804285
1998-02-19,254.78575185944442
1998-02-20,254.27881054404025
1998-02-23,255.25663132438333
1998-02-24,255.82052310346774
1998-02-25,256.76998665657004
1998-02-26,262.00376943889853
1998-02-27,266.206732674348
1998-03-02,266.7389662257869
1998-03-03,265.3757738051224
1998-03-04,262.7375490944162
1998-03-05,254.01820848160418
1998-03-06,254.19112161808408
1998-03-09,253.60184821449266
1998-03-10,254.78277490145624
1998-03-11,255.91439247938948
1998-03-12,256.5010015392203
1998-03-13,261.5637468493016
1998-03-16,261.11185256324853
1998-03-17,262.2464328738663
1998-03-18,259.4237587224295
1998-03-19,261.6423491118835
1998-03-20,263.4514785147404
1998-03-23,265.6402971424435
1998-03-24,265.9764665661855
1998-03-25,269.63427948707005
1998-03-26,269.30360828022197
1998-03-27,269.7745296078227
1998-03-30,264.0061071354258
1998-03-31,264.3768985647805
1998-04-01,261.2851009771058
1998-04-02,258.108174812628
1998-04-03,257.089182649205
1998-04-06,256.61776514495676
1998-04-07,257.5673617945529
1998-04-08,258.7864022964861
1998-04-09,260.3218642195262
1998-04-10,260.7896967756952
1998-04-13,261.07118756861655
1998-04-14,258.05090208264636
1998-04-15,258.80290681935423
1998-04-16,257.7925866610997
1998-04-17,256.8007389869285
1998-04-20,254.2053590876566
1998-04-21,253.3812789329197
1998-04-22,253.92194672411424
1998-04-23,252.52195725072127
1998-04-24,251.88862399788667
1998-04-27,247.08831495335397
1998-04-28,244.83971985498192
1998-04-29,244.88078515562196
1998-04-30,245.8769761117956
1998-05-01,246.42097606865826
1998-05-04,242.60180752307107
1998-05-05,240.4734113227525
1998-05-06,235.5379794325315
1998-05-07,233.71711265241893
1998-05-08,233.34107828617465
1998-05-11,233.13056615651928
1998-05-12,229.74861661146133
1998-05-13,223.99751033095882
1998-05-14,223.7082581646714
1998-05-15,222.70215612995594
1998-05-18,218.71895311754432
1998-05-19,218.87787021433067
1998-05-20,221.94908269807325
1998-05-21,224.80498520712698
1998-05-22,224.56740723783858
1998-05-25,222.58130149804848
1998-05-26,220.2025360613836
1998-05-27,216.23424701755744
1998-05-28,214.8809351320572
1998-05-29,215.32583270135112
1998-06-01,208.3312116087545
1998-06-02,207.07491933895483
1998-06-03,207.4534327610847
1998-06-04,204.97707829793677
1998-06-05,203.11866079833388
1998-06-08,201.13140194369024
1998-06-09,198.55891067155932
1998-06-10,191.76558567171475
1998-06-11,190.00471519051027
1998-06-12,188.70073033107383
1998-06-15,184.29876344404943
1998-06-16,183.61712751151174
1998-06-17,190.10962451953833
1998-06-18,196.17060360008568
1998-06-19,198.6804168794966
1998-06-22,193.26527279264383
1998-06-23,192.425691207753
1998-06-24,192.1410820325971
1998-06-25,192.3002022858961
1998-06-26,190.80177671619904
1998-06-29,188.66812395801045
1998-06-30,190.93870375214598
1998-07-01,192.2371811309095
1998-07-02,193.45607401506933
1998-07-03,193.32007625373632
1998-07-06,192.81559639533174
1998-07-07,194.13006029019905
1998-07-08,193.24976834870952
1998-07-09,191.82703903746102
1998-07-10,189.8379250498782
1998-07-13,187.6697821019007
1998-07-14,190.33220706363824
1998-07-15,192.15412973990422
1998-07-16,195.52382620602435
1998-07-17,196.55093835180597
1998-07-20,196.91381414630786
1998-07-21,196.2617074822305
1998-07-22,194.13423351343465
1998-07-23,192.3047151465201
1998-07-24,193.70012500510435
1998-07-27,190.9978793338526
1998-07-28,190.42809004520518
1998-07-29,188.6080922872782
1998-07-30,188.94271102485953
1998-07-31,188.74975891642782
1998-08-03,184.6225581090788
1998-08-04,184.97396070649017
1998-08-05,182.57098513252564
1998-08-06,179.5289238323029
1998-08-07,178.21893405813555
1998-08-10,175.66026079645405
1998-08-11,172.86029061241712
1998-08-12,172.60707748362842
1998-08-13,171.83033486611626
1998-08-14,172.81009644115477
1998-08-17,171.08685424212217
1998-08-18,170.04398650477304
1998-08-19,174.37853357723975
1998-08-20,175.34224911966533
1998-08-21,172.07538095647257
1998-08-24,169.4667219166594
1998-08-25,168.9679363268316
1998-08-26,166.9958914263316
1998-08-27,163.47805318464407
1998-08-28,160.529077716159
1998-08-31,159.12014864855013
1998-09-01,159.23021804399195
1998-09-02,162.3600220513456
1998-09-03,162.97445569450673
1998-09-04,169.6146683755702
1998-09-07,183.59852429172594
1998-09-08,177.02525891347625
1998-09-09,178.23815762793322
1998-09-10,177.7168325446052
1998-09-11,175.47324434240207
1998-09-14,178.42380593411934
1998-09-15,179.88844044637742
1998-09-16,182.84028435221924
1998-09-17,181.83071033123747
1998-09-18,180.43418032946082
1998-09-21,176.75058103756712
1998-09-22,176.72021053639077
1998-09-23,175.7875905036548
1998-09-24,179.91251881609392
1998-09-25,180.10606874939918
1998-09-28,179.69205987799538
1998-09-29,181.6752332406748
1998-09-30,172.91129075054644
1998-10-01,172.1539146884466
1998-10-02,170.9565052400938
1998-10-05,169.99098528086296
1998-10-06,171.22569482207982
1998-10-07,176.8949532718387
1998-10-08,179.730225368568
1998-10-09,183.0784734592927
1998-10-12,189.14368144068212
1998-10-13,187.80053469371737
1998-10-14,188.14377412498754
1998-10-15,191.6700451592814
1998-10-16,197.1516403497693
1998-10-19,199.1015685292118
1998-10-20,202.2128689072885
1998-10-21,204.24388334851048
1998-10-22,203.1043572744931
1998-10-23,201.55097240550785
1998-10-26,201.52470440155616
1998-10-27,202.0933987868006
1998-10-28,204.33137959825638
1998-10-29,206.57662774021284
1998-10-30,207.9430529967186
1998-11-02,212.81058678581945
1998-11-03,213.67544223351584
1998-11-04,217.0170504642388
1998-11-05,219.8315101803619
1998-11-06,221.80813416208125
1998-11-09,220.01006966421735
1998-11-10,214.1748625654775
1998-11-11,219.31731670198982
1998-11-12,215.28449555545237
1998-11-13,216.76055339898534
1998-11-16,220.25607426179127
1998-11-17,219.90490771498446
1998-11-18,223.74512813883345
1998-11-19,228.9242693779568
1998-11-20,231.81948626459095
1998-11-23,236.1815036166462
1998-11-24,238.62479405175276
1998-11-25,238.10421922349437
1998-11-26,237.46830854892227
1998-11-27,237.3909379167699
1998-11-30,237.19779053126993
1998-12-01,234.27491767755652
1998-12-02,234.16577097745375
1998-12-03,232.61891521312504
1998-12-04,232.45002330645556
1998-12-07,238.7890608332694
1998-12-08,238.26034013435728
1998-12-09,240.35276146905073
1998-12-10,243.94785635056022
1998-12-11,243.88125712586213
1998-12-14,244.40196293898413
1998-12-15,248.58649962715546
1998-12-16,243.23400815151828
1998-12-17,238.60056796498725
1998-12-18,238.22778716965584
1998-12-21,241.47769845821108
1998-12-22,238.1122175809724
1998-12-23,235.70691517271052
1998-12-24,236.41477645940014
1998-12-25,237.0178010383684
1998-12-28,235.2628637630405
1998-12-29,235.58406128071954
1998-12-30,237.15078840893767
1998-12-31,237.66034566395854
1999-01-01,237.66351978450228
1999-01-04,241.61424520567314
1999-01-05,243.81737459857888
1999-01-06,250.46756993742517
1999-01-07,254.41448735179472
1999-01-08,255.1599179805775
1999-01-11,259.0186623708502
1999-01-12,260.27341175812415
1999-01-13,255.91496221542323
1999-01-14,251.01533136033856
1999-01-15,253.67633795606088
1999-01-18,255.18525863660977
1999-01-19,254.23793360662327
1999-01-20,253.21782995638716
1999-01-21,247.4158671735149
1999-01-22,240.81337436779557
1999-01-25,233.99416318560418
1999-01-26,233.50921676112355
1999-01-27,237.98984977924192
1999-01-28,237.1240771946036
1999-01-29,237.9191251486228
1999-02-01,239.02434695877963
1999-02-02,237.43459894658716
1999-02-03,235.70360042500104
1999-02-04,235.0815447187136
1999-02-05,233.90446193977445
1999-02-08,233.93864008148708
1999-02-09,230.10167029124509
1999-02-10,229.92924604593074
1999-02-11,232.66340349614762
1999-02-12,235.2624126137259
1999-02-15,235.40247334607392
1999-02-16,233.88445024921856
1999-02-17,233.43739774221032
1999-02-18,232.15412106682666
1999-02-19,230.6491917398954
1999-02-22,229.79854656052822
1999-02-23,228.6514642748271
1999-02-24,226.35804711425982
1999-02-25,224.90375654202145
1999-02-26,227.4986973094971
1999-03-01,227.76777568582514
1999-03-02,228.18642393093882
1999-03-03,228.58707316727327
1999-03-04,228.37262843728945
1999-03-05,230.3888691101941
1999-03-08,233.7325562593234
1999-03-09,234.28782668976754
1999-03-10,235.653693401441
1999-03-11,236.66255129349682
1999-03-12,238.67822217686592
1999-03-15,239.95017853798294
1999-03-16,239.17582067653186
1999-03-17,238.93010912206935
1999-03-18,238.49012188918087
1999-03-19,241.9358533143917
1999-03-22,243.2261372289519
1999-03-23,245.2931190897652
1999-03-24,244.76738596577462
1999-03-25,245.77680132510494
1999-03-26,245.4447271605709
1999-03-29,244.34960548168166
1999-03-30,245.17416670667993
1999-03-31,245.6668053579429
1999-04-01,248.47110146676528
1999-04-02,249.6786474914893
1999-04-05,250.53711566411485
1999-04-06,253.0103213301384
1999-04-07,254.21105688097938
1999-04-08,256.57527025325004
1999-04-09,259.7865060487116
1999-04-12,260.4621367280765
1999-04-13,263.7699029009129
1999-04-14,267.25236322802414
1999-04-15,271.89992412847874
1999-04-16,276.91575295165177
1999-04-19,283.34827248004666
1999-04-20,284.68631313976755
1999-04-21,285.21015739073
1999-04-22,287.90412209575175
1999-04-23,289.75560818502174
1999-04-26,293.310098334065
1999-04-27,296.1235877694121
1999-04-28,296.59598261237943
1999-04-29,296.8633458840284
1999-04-30,303.26760650420596
1999-05-03,307.64790531552796
1999-05-04,317.9497867175289
1999-05-05,321.3978282129236
1999-05-06,326.9942256852379
1999-05-07,321.1878460910833
1999-05-10,322.54515993042475
1999-05-11,320.8109210609478
1999-05-12,318.15195952804777
1999-05-13,312.3391305717531
1999-05-14,311.6826427951231
1999-05-17,306.67487577208414
1999-05-18,310.16869892186486
1999-05-19,308.8155650021943
1999-05-20,305.7495917570675
1999-05-21,306.2325776986007
1999-05-24,306.67423459345287
1999-05-25,305.4120670683073
1999-05-26,306.43593207685706
1999-05-27,307.9902965548483
1999-05-28,308.0539561564796
1999-05-31,306.6260489835478
1999-06-01,306.83009577167763
1999-06-02,307.1766711796021
1999-06-03,308.2042266004806
1999-06-04,309.02297030045787
1999-06-07,314.3033127712251
1999-06-08,320.601802060329
1999-06-09,321.18148952118383
1999-06-10,323.7849696812812
1999-06-11,327.70157925861224
1999-06-14,328.8200164081597
1999-06-15,323.99003780732676
1999-06-16,326.1768202750699
1999-06-17,329.6067648334944
1999-06-18,329.18666919007467
1999-06-21,334.6640199920975
1999-06-22,338.83205376220184
1999-06-23,344.50564133691694
1999-06-24,344.7105923387941
1999-06-25,343.81614936871335
1999-06-28,344.19304765388324
1999-06-29,343.985774779394
1999-06-30,343.4669713158174
1999-07-01,347.7980009042229
1999-07-02,351.2849283720757
1999-07-05,352.9243343857156
1999-07-06,351.5935131199384
1999-07-07,349.1032818001633
1999-07-08,352.3772696606869
1999-07-09,353.99347697324
1999-07-12,351.4515822561689
1999-07-13,345.9551609478378
1999-07-14,341.263305431559
1999-07-15,341.2980989093931
1999-07-16,337.42207143195384
1999-07-19,335.8566695472799
1999-07-20,339.5723080856224
1999-07-21,334.5325751317219
1999-07-22,333.4714765994155
1999-07-23,326.9472341234584
1999-07-26,318.5039528536128
1999-07-27,322.2228857650185
1999-07-28,327.92858629496044
1999-07-29,331.37176881463284
1999-07-30,329.8248412437265
1999-08-02,327.90875058717637
1999-08-03,330.5599212241666
1999-08-04,330.66471012551585
1999-08-05,324.08152922381174
1999-08-06,322.38258414746724
1999-08-09,320.97818145122545
1999-08-10,314.93699273249126
1999-08-11,309.1317608161978
1999-08-12,312.44404016110076
1999-08-13,308.7079025291067
1999-08-16,311.76073580192576
1999-08-17,307.0055231628552
1999-08-18,311.71036811206324
1999-08-19,315.9104444241994
1999-08-20,317.5849766352065
1999-08-23,322.59239614901315
1999-08-24,320.97367128590207
1999-08-25,322.32339782710164
1999-08-26,319.91356783433685
1999-08-27,317.68996092095904
1999-08-30,315.47297508044613
1999-08-31,315.4314864518182
1999-09-01,313.27267157853106
1999-09-02,310.7986404948546
1999-09-03,308.17394869619034
1999-09-06,308.25674092271765
1999-09-07,308.78254945135825
1999-09-08,305.65320028885793
1999-09-09,308.93859806124294
1999-09-10,311.5244538990766
1999-09-13,314.7671960947465
1999-09-14,313.59046456861324
1999-09-15,309.4869817359177
1999-09-16,306.2307836202609
1999-09-17,306.702568126271
1999-09-20,304.9622373816271
1999-09-21,304.6789884178676
1999-09-22,302.03088659002486
1999-09-23,301.2113639170029
1999-09-24,298.94535205079865
1999-09-27,295.1517483822145
1999-09-28,294.4593150065562
1999-09-29,293.67227209132625
1999-09-30,292.40079963902986
1999-10-01,294.95500054002554
1999-10-04,295.3507478396059
1999-10-05,295.278839424966
1999-10-06,297.7621504841258
1999-10-07,300.23016977402654
1999-10-08,299.2314417656165
1999-10-11,299.7132607158474
1999-10-12,300.2187632542438
1999-10-13,298.14647583761786
1999-10-14,298.58120539508917
1999-10-15,295.29201727493233
1999-10-18,288.9367190965117
1999-10-19,288.4180469640228
1999-10-20,293.7558862711529
1999-10-21,295.5554256788422
1999-10-22,297.23359351840463
1999-10-25,295.191285704672
1999-10-26,294.01699926191066
1999-10-27,290.5583057442531
1999-10-28,292.93000181287493
1999-10-29,293.7227943197654
1999-11-01,297.80729463245046
1999-11-02,297.8368252721928
1999-11-03,298.6663301941458
1999-11-04,299.7886564430033
1999-11-05,300.580841422278
1999-11-08,300.26542846807746
1999-11-09,301.4149590110063
1999-11-10,302.5350598423253
1999-11-11,305.25480058534595
1999-11-12,305.5909055668857
1999-11-15,307.5018779315865
1999-11-16,307.8412462483231
1999-11-17,304.83624159252594
1999-11-18,304.51635870884434
1999-11-19,305.1260786981688
1999-11-22,304.63532603318384
1999-11-23,303.61711359968984
1999-11-24,300.6448966540701
1999-11-25,298.02300776984265
1999-11-26,295.0341330871115
1999-11-29,294.43249114037746
1999-11-30,296.36801729747225
1999-12-01,296.30609451817935
1999-12-02,296.6474410498575
1999-12-03,297.4520947532262
1999-12-06,297.443260554236
1999-12-07,295.5938277660233
1999-12-08,297.24027649751747
1999-12-09,297.8331900286222
1999-12-10,300.5607627538908
1999-12-13,302.2747846889471
1999-12-14,301.84677082184487
1999-12-15,298.3418052566612
1999-12-16,298.68591438770693
1999-12-17,297.93938105625483
1999-12-20,297.1404025615593
1999-12-21,294.8283805311766
1999-12-22,295.8592441145798
1999-12-23,296.4330740995097
1999-12-24,298.5804433576344
1999-12-27,300.216390649072
1999-12-28,300.1103226415107
1999-12-29,301.51261199591215
1999-12-30,304.43622181494993
1999-12-31,304.4831290439954
2000-01-03,308.91958009323025
2000-01-04,311.10895570695715
2000-01-05,302.8713217008599
2000-01-06,297.26963158951895
2000-01-07,301.99095113846
2000-01-10,305.934569806683
2000-01-11,303.11475570351433
2000-01-12,304.5290620923532
2000-01-13,304.9943805324327
2000-01-14,304.6920480789857
2000-01-17,306.27334347925677
2000-01-18,304.5180121857695
2000-01-19,299.4635790773332
2000-01-20,300.1145363696458
2000-01-21,299.6896975921836
2000-01-24,299.6852774108328
2000-01-25,297.27010995193217
2000-01-26,298.47772799313265
2000-01-27,303.47273772012625
2000-01-28,301.1422218953857
2000-01-31,299.23266051001275
2000-02-01,299.5843479252086
2000-02-02,300.54366028337034
2000-02-03,301.46717145223
2000-02-04,302.8426218521144
2000-02-07,303.5400602433477
2000-02-08,302.3146438693139
2000-02-09,303.8486178486614
2000-02-10,304.1092608141139
2000-02-11,303.0388068634593
2000-02-14,300.1880174919982
2000-02-15,299.5617983535523
2000-02-16,301.88298784032446
2000-02-17,304.62752470524805
2000-02-18,303.5415751268808
2000-02-21,302.13502914880786
2000-02-22,296.7134644868945
2000-02-23,299.5449142253264
2000-02-24,294.5933954229461
2000-02-25,292.9530751758496
2000-02-28,287.53259828260434
2000-02-29,287.63653666769517
2000-03-01,288.3636450739105
2000-03-02,289.39090607784243
2000-03-03,288.12317627563937
2000-03-06,289.43287263242195
2000-03-07,288.9540273652011
2000-03-08,290.1041807207773
2000-03-09,292.31364089818123
2000-03-10,293.01981986679573
2000-03-13,288.9450654684049
2000-03-14,286.2563702826536
2000-03-15,282.1016144566782
2000-03-16,280.2074372103131
2000-03-17,282.0602643289634
2000-03-20,279.8967263151228
2000-03-21,282.19664007545265
2000-03-22,283.9107453357579
2000-03-23,287.33135764625985
2000-03-24,289.270608011966
2000-03-27,293.08304854670615
2000-03-28,293.95984433549023
2000-03-29,292.1341318555701
2000-03-30,288.9579495870286
2000-03-31,288.0993361009909
2000-04-03,284.17935533106055
2000-04-04,282.25658216387836
2000-04-05,281.90577909688506
2000-04-06,281.913857052013
2000-04-07,283.8277128706554
2000-04-10,286.4610752412922
2000-04-11,284.62555258657466
2000-04-12,284.7652249805988
2000-04-13,282.1287183436265
2000-04-14,282.16787594307567
2000-04-17,264.3614530238128
2000-04-18,269.8347553150355
2000-04-19,270.79962152270946
2000-04-20,269.60021653407824
2000-04-21,270.51833402093524
2000-04-24,268.676429753704
2000-04-25,267.68073577318773
2000-04-26,264.51207444425603
2000-04-27,262.481282549104
2000-04-28,265.1156976041467
2000-05-01,263.47571201613823
2000-05-02,264.2390859169566
2000-05-03,262.3711086402438
2000-05-04,263.03852139680686
2000-05-05,265.8560458411276
2000-05-08,263.75262167340685
2000-05-09,261.32864831291363
2000-05-10,258.9931833739048
2000-05-11,256.3942018101007
2000-05-12,257.77406194029595
2000-05-15,254.2273927171591
2000-05-16,256.7368363700696
2000-05-17,253.9174761700556
2000-05-18,251.1032854857487
2000-05-19,251.4966532397099
2000-05-22,246.6448377611087
2000-05-23,245.3763162584552
2000-05-24,242.30957475985105
2000-05-25,243.00738877341647
2000-05-26,239.06540622970599
2000-05-29,240.28191544633313
2000-05-30,242.43266443715265
2000-05-31,243.18432485723926
2000-06-01,242.559252267591
2000-06-02,246.50925364077756
2000-06-05,250.9437827770295
2000-06-06,251.72118740369402
2000-06-07,253.10018737761553
2000-06-08,252.5471760108052
2000-06-09,252.73966134271558
2000-06-12,252.91472033554302
2000-06-13,250.61159030769005
2000-06-14,252.05460887608749
2000-06-15,250.9495436828453
2000-06-16,251.784693641207
2000-06-19,248.29368415068544
2000-06-20,248.5648348054966
2000-06-21,249.143027514306
2000-06-22,248.22112023788395
2000-06-23,248.1382076530075
2000-06-26,247.4374997845189
2000-06-27,249.36906472773092
2000-06-28,250.8417936015927
2000-06-29,249.23117469306104
2000-06-30,250.67049467823438
2000-07-03,250.90831955455118
2000-07-04,249.9045424969413
2000-07-05,250.75247921674378
2000-07-06,251.26693029133423
2000-07-07,253.2171543562669
2000-07-10,255.77649435486606
2000-07-11,256.28476825226085
2000-07-12,256.91535089781155
2000-07-13,255.31310637755786
2000-07-14,255.05970467764308
2000-07-17,255.78540275161603
2000-07-18,252.21866922178265
2000-07-19,252.85241539071865
2000-07-20,253.10881190140825
2000-07-21,255.01419704360336
2000-07-24,252.13193881100696
2000-07-25,250.937864661151
2000-07-26,251.4104512517764
2000-07-27,249.49866992688325
2000-07-28,249.2312463335405
2000-07-31,248.65178135856536
2000-08-01,250.53882477457398
2000-08-02,251.43609696093068
2000-08-03,251.60786535751348
2000-08-04,251.61266882262353
2000-08-07,250.07927343050815
2000-08-08,250.24703068909764
2000-08-09,250.74195393320514
2000-08-10,251.31038881221363
2000-08-11,251.75869982701968
2000-08-14,252.88970685621072
2000-08-15,254.15257653044702
2000-08-16,256.0974665753907
2000-08-17,257.51969848741186
2000-08-18,256.41155238217544
2000-08-21,255.82680625893505
2000-08-22,255.78565679547208
2000-08-23,252.28217536235178
2000-08-24,250.84822152595675
2000-08-25,249.68049273539134
2000-08-28,248.5409028708965
2000-08-29,248.15913949069343
2000-08-30,246.4208103337969
2000-08-31,245.79442105978887
2000-09-01,245.4622999514271
2000-09-04,248.0388176486409
2000-09-05,247.0058636630011
2000-09-06,244.83059718128072
2000-09-07,241.6183389839047
2000-09-08,241.25304096181029
2000-09-11,237.81085296834425
2000-09-12,236.13229299713467
2000-09-13,236.09316770172435
2000-09-14,232.6367659166812
2000-09-15,230.5490904548166
2000-09-18,221.42826564700937
2000-09-19,219.9150470017785
2000-09-20,221.7082191270057
2000-09-21,220.19015335695403
2000-09-22,216.48606211623917
2000-09-25,220.3482994241905
2000-09-26,220.4804340476854
2000-09-27,221.23184006381598
2000-09-28,221.63841919862125
2000-09-29,221.82153958454327
2000-10-02,219.62989435321873
2000-10-03,220.56900108845497
2000-10-04,219.0044478948492
2000-10-05,219.8708362830451
2000-10-06,221.49788835771227
2000-10-09,218.28443323005976
2000-10-10,217.94619039600408
2000-10-11,215.84805218835604
2000-10-12,213.8076320831554
2000-10-13,212.23451768419721
2000-10-16,213.31898679798556
2000-10-17,211.2053963457627
2000-10-18,208.78474285088922
2000-10-19,207.28325715263216
2000-10-20,212.90113883348204
2000-10-23,212.07225796571373
2000-10-24,212.3396833809711
2000-10-25,211.4194481620091
2000-10-26,210.99895948128508
2000-10-27,210.76528653054592
2000-10-30,208.93164852956434
2000-10-31,207.5671560355873
2000-11-01,211.30086936344085
2000-11-02,211.83010575239138
2000-11-03,214.99437859354458
2000-11-06,214.92202052220728
2000-11-07,214.83497773872398
2000-11-08,215.08576047252984
2000-11-09,214.91113941106067
2000-11-10,214.72085624974463
2000-11-13,210.14524703586727
2000-11-14,211.7850653761809
2000-11-15,211.6118197252669
2000-11-16,210.39330097275274
2000-11-17,209.2026284092821
2000-11-20,206.31595309464012
2000-11-21,205.33085663570284
2000-11-22,205.67203125730686
2000-11-23,204.861229067298
2000-11-24,206.57939892295468
2000-11-27,208.3266652913058
2000-11-28,207.29819675575877
2000-11-29,205.44502038494522
2000-11-30,204.42116043253796
2000-12-01,206.8521169438163
2000-12-04,207.36503272911
2000-12-05,207.8977827644295
2000-12-06,208.91789015654706
2000-12-07,209.1156362973265
2000-12-08,210.36763844962232
2000-12-11,211.7487638087865
2000-12-12,211.340424695243
2000-12-13,212.15212347058375
2000-12-14,211.78824209932077
2000-12-15,210.1631716513844
2000-12-18,207.64998426206915
2000-12-19,207.82795027209187
2000-12-20,206.29742197463543
2000-12-21,205.02880704234795
2000-12-22,205.6471533920739
2000-12-25,205.73252394466402
