Date,ZHONG HUA SMALL VALUE
2008-01-03,1094.524312285457
2008-01-04,1102.7339555237525
2008-01-07,1092.1202592487284
2008-01-08,1089.8150105164573
2008-01-09,1092.2067200277543
2008-01-10,1090.4361929257095
2008-01-11,1086.4535906232654
2008-01-14,1073.4293678657143
2008-01-15,1055.8806346978242
2008-01-16,1013.0761892729811
2008-01-17,1011.8121565499711
2008-01-18,1009.230494858151
2008-01-21,979.6878408135344
2008-01-22,902.5816276182957
2008-01-23,933.09134207562
2008-01-24,933.1495979318146
2008-01-25,957.5370903546568
2008-01-28,932.8585876385152
2008-01-29,938.9831829010358
2008-01-30,929.8149522199598
2008-01-31,934.6870554385341
2008-02-01,934.5878534487363
2008-02-04,958.8328278855353
2008-02-05,958.975925884085
2008-02-06,940.2786058108846
2008-02-07,940.4115559343915
2008-02-08,940.4462450221416
2008-02-11,935.2207032172996
2008-02-12,934.6595792762967
2008-02-13,937.4585711013685
2008-02-14,955.0505684679969
2008-02-15,956.9538832507427
2008-02-18,958.1054418375475
2008-02-19,967.682280033491
2008-02-20,956.3033941862872
2008-02-21,955.9787758501072
2008-02-22,948.741047425984
2008-02-25,940.5569603976517
2008-02-26,941.1652282147554
2008-02-27,953.5530406006865
2008-02-28,954.9816881601782
2008-02-29,958.8674269663787
2008-03-03,949.999470369919
2008-03-04,938.1467336738472
2008-03-05,926.3665767665074
2008-03-06,926.4240116278617
2008-03-07,911.5005479970952
2008-03-10,892.5203393826696
2008-03-11,888.215272032887
2008-03-12,891.2549502216903
2008-03-13,869.8879562861023
2008-03-14,857.843918327556
2008-03-17,824.8885573869306
2008-03-18,804.3999257089566
2008-03-19,819.7585170908527
2008-03-20,807.1237904224276
2008-03-21,807.8318441225124
2008-03-24,806.8286645276809
2008-03-25,827.653976078639
2008-03-26,835.8596312581722
2008-03-27,838.7289543373264
2008-03-28,852.9534905420477
2008-03-31,861.5502260823799
2008-04-01,860.612491225483
2008-04-02,871.7413968921844
2008-04-03,882.4048011857928
2008-04-04,882.4594063326862
2008-04-07,891.502803324059
2008-04-08,891.1778605138684
2008-04-09,878.5641993355283
2008-04-10,886.0157675892979
2008-04-11,886.9742806089561
2008-04-14,868.2127488848713
2008-04-15,871.4803060572956
2008-04-16,866.6886211915337
2008-04-17,867.7496723370789
2008-04-18,860.5974256668705
2008-04-21,870.1746842035045
2008-04-22,876.6360820506886
2008-04-23,888.3592649128146
2008-04-24,905.8965308054418
2008-04-25,905.9254017637503
2008-04-28,910.4682568232273
2008-04-29,915.3384678166478
2008-04-30,922.9614587357304
2008-05-01,923.115386150935
2008-05-02,931.0328859643561
2008-05-05,936.4466256026451
2008-05-06,939.7679133969943
2008-05-07,923.5662977066119
2008-05-08,928.2613396157835
2008-05-09,927.0061037592409
2008-05-12,926.9400938195458
2008-05-13,929.4151839139719
2008-05-14,933.9859000352919
2008-05-15,936.0294333906372
2008-05-16,939.2416043071911
2008-05-19,942.1676595782661
2008-05-20,926.6274177746295
2008-05-21,925.2483790629292
2008-05-22,918.8363462124815
2008-05-23,919.9686043658222
2008-05-26,908.3056680237296
2008-05-27,914.2405022693468
2008-05-28,911.9315062263363
2008-05-29,918.8149641345095
2008-05-30,913.3233361558326
2008-06-02,925.0597727726796
2008-06-03,916.9147162228785
2008-06-04,921.4701636448234
2008-06-05,919.2242587344123
2008-06-06,917.8919969178266
2008-06-09,917.9977348714614
2008-06-10,883.6623114040774
2008-06-11,879.4914126928344
2008-06-12,862.7832157764703
2008-06-13,855.4090959202059
2008-06-16,858.7450748039245
2008-06-17,853.3259684172513
2008-06-18,864.4453894750278
2008-06-19,846.6669312939903
2008-06-20,843.7232672207388
2008-06-23,831.6254243935001
2008-06-24,823.9464452890142
2008-06-25,829.9819043649071
2008-06-26,829.3698847506486
2008-06-27,811.4521110838222
2008-06-30,812.6292153551749
2008-07-01,811.8799319198868
2008-07-02,798.78407481507
2008-07-03,782.5480514663064
2008-07-04,782.4650196140218
2008-07-07,792.315962336749
2008-07-08,778.2878792409213
2008-07-09,792.5997647522976
2008-07-10,793.5083022484065
2008-07-11,802.2109378023788
2008-07-14,796.4561194266947
2008-07-15,778.7192926001502
2008-07-16,772.4434340428113
2008-07-17,773.1443772626969
2008-07-18,772.2662789492989
2008-07-21,784.1121448371132
2008-07-22,782.3009614692878
2008-07-23,789.4056105508215
2008-07-24,790.4956496851564
2008-07-25,782.8422641149656
2008-07-28,783.4300416104246
2008-07-29,773.9401009017682
2008-07-30,780.1831618060227
2008-07-31,779.1461363112401
2008-08-01,778.8371965205979
2008-08-04,771.4903526776277
2008-08-05,755.6244987086646
2008-08-06,755.7435428047145
2008-08-07,751.859057707215
2008-08-08,737.654963758404
2008-08-11,721.9441709120273
2008-08-12,715.8857430929271
2008-08-13,708.171230811759
2008-08-14,712.9864951492225
2008-08-15,714.3140296098557
2008-08-18,703.1915201496855
2008-08-19,693.2122041863339
2008-08-20,698.6944111643161
2008-08-21,685.2889301535101
2008-08-22,684.612806524556
2008-08-25,689.5184285297195
2008-08-26,681.072137217229
2008-08-27,687.0570391335676
2008-08-28,683.9564089186634
2008-08-29,693.1627097862694
2008-09-01,683.7731428411788
2008-09-02,680.7453827250719
2008-09-03,675.7229022074808
2008-09-04,671.5441858469816
2008-09-05,656.5361140295493
2008-09-08,659.0037012493691
2008-09-09,652.9077487476374
2008-09-10,640.1546584300058
2008-09-11,616.3550229556528
2008-09-12,620.9940086840685
2008-09-15,621.2707785028019
2008-09-16,591.6542167490011
2008-09-17,572.7843081634239
2008-09-18,542.5312459950118
2008-09-19,576.3219507880464
2008-09-22,589.021378413605
2008-09-23,571.1824219383994
2008-09-24,568.5669998675891
2008-09-25,568.1023213137019
2008-09-26,565.004618116881
2008-09-29,553.3608975969292
2008-09-30,547.3539124898715
2008-10-01,547.216948681337
2008-10-02,549.8793668953289
2008-10-03,544.7379917743056
2008-10-06,522.989514282657
2008-10-07,522.569196696262
2008-10-08,481.55793324733565
2008-10-09,477.65406407114295
2008-10-10,438.21844909189633
2008-10-13,443.3808298125374
2008-10-14,458.1063801878099
2008-10-15,442.46483341464887
2008-10-16,418.72026087423217
2008-10-17,413.89380119006046
2008-10-20,407.2425955158044
2008-10-21,400.00279698225233
2008-10-22,386.49140147797925
2008-10-23,375.14267507616296
2008-10-24,353.34530172292267
2008-10-27,317.47097547247927
2008-10-28,319.6285418252462
2008-10-29,320.659988889281
2008-10-30,342.7627816759769
2008-10-31,362.73610610625235
2008-11-03,369.0796270516644
2008-11-04,371.8718881487753
2008-11-05,389.8614364704181
2008-11-06,372.6413736098024
2008-11-07,378.8691102111961
2008-11-10,392.7849214292759
2008-11-11,383.9397246893392
2008-11-12,387.07693446755485
2008-11-13,377.03436068599007
2008-11-14,383.7955637149008
2008-11-17,381.6810176133379
2008-11-18,365.0000054761345
2008-11-19,366.28787147184187
2008-11-20,355.1446261381711
2008-11-21,355.0663222321229
2008-11-24,349.9819068143868
2008-11-25,350.21130938899665
2008-11-26,355.9292576492011
2008-11-27,363.1543413969662
2008-11-28,370.51778405178794
2008-12-01,385.1080947803429
2008-12-02,371.787194011159
2008-12-03,384.8143739903058
2008-12-04,383.35702318881766
2008-12-05,394.6449698214329
2008-12-08,413.35185281205537
2008-12-09,411.1987286212048
2008-12-10,430.99792610524656
2008-12-11,439.5631938057772
2008-12-12,418.1757781696948
2008-12-15,426.37424297961786
2008-12-16,430.8598163827757
2008-12-17,444.68321927440553
2008-12-18,464.0047066277689
2008-12-19,475.50755887535644
2008-12-22,463.5759714353182
2008-12-23,445.62279833894803
2008-12-24,455.18465179703827
2008-12-25,455.07798235205087
2008-12-26,455.16936445131205
2008-12-29,461.1145704625959
2008-12-30,459.75071296114345
2008-12-31,464.36322920979825
2009-01-01,464.36322920979825
2009-01-02,478.4964717495053
2009-01-05,489.81039937195516
2009-01-06,498.91927580713815
2009-01-07,499.84725124319675
2009-01-08,475.07201507585734
2009-01-09,482.97706453707
2009-01-12,460.76811248103195
2009-01-13,451.2711740242324
2009-01-14,458.1459745386584
2009-01-15,446.3897501774786
2009-01-16,452.05404348063627
2009-01-19,451.5230318987228
2009-01-20,440.98944630878844
2009-01-21,434.396991284748
2009-01-22,437.26603654770645
2009-01-23,431.1291777888983
2009-01-26,431.1448427805059
2009-01-27,430.977811983746
2009-01-28,431.0326037763671
2009-01-29,441.1799151797768
2009-01-30,448.97763633619877
2009-02-02,443.92823082390856
2009-02-03,444.7198224199358
2009-02-04,452.73351811571575
2009-02-05,454.21324652336574
2009-02-06,466.7814287789673
2009-02-09,469.4980170620161
2009-02-10,472.69286684915966
2009-02-11,469.2378632920623
2009-02-12,465.27195953110817
2009-02-13,476.0853488058267
2009-02-16,478.6794782412457
2009-02-17,465.2522973118048
2009-02-18,465.5799509884664
2009-02-19,468.5031561967119
2009-02-20,458.9635550918132
2009-02-23,461.03497373654034
2009-02-24,449.52902759139744
2009-02-25,451.01286004564696
2009-02-26,440.3956229270103
2009-02-27,437.7433966834331
2009-03-02,423.84159723720484
2009-03-03,421.03193204236516
2009-03-04,436.34061201526805
2009-03-05,431.1075728616147
2009-03-06,427.6737477452027
2009-03-09,420.44173258302
2009-03-10,426.5017726209587
2009-03-11,430.24372607755777
2009-03-12,428.11168976193926
2009-03-13,436.5268767976585
2009-03-16,445.22588346972043
2009-03-17,444.8539295401888
2009-03-18,449.6516053669744
2009-03-19,457.2266481072841
2009-03-20,449.6564217946774
2009-03-23,469.71159761193695
2009-03-24,481.3525153391446
2009-03-25,479.4107597567444
2009-03-26,489.40612846113567
2009-03-27,498.6487106155614
2009-03-30,481.34712166757265
2009-03-31,485.4730750364604
2009-04-01,495.8342741166291
2009-04-02,518.6837736922088
2009-04-03,527.45679703484
2009-04-06,534.3735700996399
2009-04-07,531.9657414998843
2009-04-08,515.282166272202
2009-04-09,533.9798969246636
2009-04-10,535.1433706092531
2009-04-13,535.9608235320314
2009-04-14,560.4293005723305
2009-04-15,576.8660888933738
2009-04-16,576.6727042554328
2009-04-17,572.9424688295413
2009-04-20,582.6448770290716
2009-04-21,574.4993516137089
2009-04-22,562.932820671054
2009-04-23,572.7223617055945
2009-04-24,577.3088667435835
2009-04-27,548.7356483479656
2009-04-28,528.9973016533513
2009-04-29,547.9761682813668
2009-04-30,562.7776155567976
2009-05-01,562.7844498779855
2009-05-04,595.0248739285714
2009-05-05,609.6901975474856
2009-05-06,635.389852306189
2009-05-07,637.4102482340018
2009-05-08,654.7223469840967
2009-05-11,653.5548071275189
2009-05-12,657.7433162501493
2009-05-13,675.6951034252103
2009-05-14,673.7858953477026
2009-05-15,693.3787150073116
2009-05-18,712.349568220248
2009-05-19,729.0074729981104
2009-05-20,733.8394274395641
2009-05-21,738.3943835238734
2009-05-22,727.4336636720063
2009-05-25,745.2388747651386
2009-05-26,749.7589330168553
2009-05-27,769.4146849845852
2009-05-28,769.4241388378624
2009-05-29,776.9877784255772
2009-06-01,807.3996533563637
2009-06-02,799.2140492124881
2009-06-03,819.6982336582605
2009-06-04,814.2665682393852
2009-06-05,822.325697043464
2009-06-08,822.7938703885687
2009-06-09,802.70077213041
2009-06-10,817.632364379001
2009-06-11,821.2386967519126
2009-06-12,819.9023342804413
2009-06-15,801.5110760604235
2009-06-16,777.4720998663912
2009-06-17,789.3317956167936
2009-06-18,783.2242750957128
2009-06-19,787.2992466907494
2009-06-22,791.9926837467497
2009-06-23,770.4594501256489
2009-06-24,786.4318119937329
2009-06-25,797.0212073235186
2009-06-26,810.945125859259
2009-06-29,812.8043099296402
2009-06-30,799.6575464636887
2009-07-01,801.0429843315454
2009-07-02,803.7714894717905
2009-07-03,808.0923172678976
2009-07-06,813.6135212650317
2009-07-07,807.1588066078292
2009-07-08,796.0883218103731
2009-07-09,801.3693102355446
2009-07-10,805.239394825264
2009-07-13,795.2009530339205
2009-07-14,808.9805734478442
2009-07-15,830.9766398872788
2009-07-16,832.6833853075456
2009-07-17,844.728294210209
2009-07-20,858.83080836875
2009-07-21,864.246473216965
2009-07-22,867.4958875472632
2009-07-23,884.604774806402
2009-07-24,897.2250325722115
2009-07-27,920.4969854416504
2009-07-28,937.2848726313225
2009-07-29,902.9132212058054
2009-07-30,896.9963912707643
2009-07-31,921.4685247425393
2009-08-03,944.9362492663195
2009-08-04,945.9771724937874
2009-08-05,934.8602262987677
2009-08-06,932.6056927608848
2009-08-07,910.6463251698681
2009-08-10,924.2303068883382
2009-08-11,926.423426155285
2009-08-12,906.3292666407436
2009-08-13,918.1661217205756
2009-08-14,909.5496537625235
2009-08-17,865.2748578841469
2009-08-18,866.7819975265323
2009-08-19,858.817544283927
2009-08-20,877.1766332277404
2009-08-21,881.7855235874455
2009-08-24,899.7193401586488
2009-08-25,901.0233731626403
2009-08-26,909.085298607246
2009-08-27,899.8545966452049
2009-08-28,885.1212040018072
2009-08-31,865.0272526325878
2009-09-01,877.108698915023
2009-09-02,870.4241258138525
2009-09-03,893.9790517348574
2009-09-04,910.4829336751163
2009-09-07,923.8618238626558
2009-09-08,926.9960407154834
2009-09-09,926.5275643490083
2009-09-10,934.2306718986425
2009-09-11,938.9913660134566
2009-09-14,935.7171550382023
2009-09-15,932.8185424771076
2009-09-16,942.9065537050495
2009-09-17,949.5573519685432
2009-09-18,942.3092313390611
2009-09-21,934.4491516667744
2009-09-22,932.9911677844802
2009-09-23,927.5050266350062
2009-09-24,912.5118118491094
2009-09-25,916.3795778417312
2009-09-28,895.3723403079277
2009-09-29,902.9423655233284
2009-09-30,904.6842463515319
2009-10-01,904.6842463515319
2009-10-02,892.8530376189124
2009-10-05,894.1581152840361
2009-10-06,910.9765075258542
2009-10-07,926.0574554817846
2009-10-08,931.2627392021412
2009-10-09,938.5885504061806
2009-10-12,937.3673523307739
2009-10-13,946.1754334908518
2009-10-14,953.6515511192887
2009-10-15,953.5439555809157
2009-10-16,950.3679895380617
2009-10-19,965.752024406842
2009-10-20,978.4292719220759
2009-10-21,991.8834389201689
2009-10-22,992.8923643983578
2009-10-23,999.2457944274902
2009-10-26,998.8734797894731
2009-10-27,990.4829524167395
2009-10-28,981.3896332083289
2009-10-29,960.5000084761064
2009-10-30,978.3127354536585
2009-11-02,984.9372526006979
2009-11-03,979.34038841528
2009-11-04,994.5112871553732
2009-11-05,1003.0984881600655
2009-11-06,1015.2820615603804
2009-11-09,1025.240300078278
2009-11-10,1023.0755900396857
2009-11-11,1044.6016452187018
2009-11-12,1054.7795024158072
2009-11-13,1061.3951652059222
2009-11-16,1069.3149506243662
2009-11-17,1068.0985420603915
2009-11-18,1062.2596407024848
2009-11-19,1062.6977668808508
2009-11-20,1058.5134791186158
2009-11-23,1066.1316976467022
2009-11-24,1059.1185901356653
2009-11-25,1069.39984622601
2009-11-26,1065.5987643015746
2009-11-27,1022.5511671597701
2009-11-30,1062.1192753936389
2009-12-01,1085.830794198873
2009-12-02,1102.029989019176
2009-12-03,1113.9025129969955
2009-12-04,1111.8070542361825
2009-12-07,1116.2938060238835
2009-12-08,1125.079961541645
2009-12-09,1116.1984827861622
2009-12-10,1107.7722310095771
2009-12-11,1115.3402733623457
2009-12-14,1116.941156550032
2009-12-15,1112.46391981386
2009-12-16,1092.3551182254514
2009-12-17,1074.7043616164563
2009-12-18,1051.145508076907
2009-12-21,1046.2426487198995
2009-12-22,1058.2275903005827
2009-12-23,1072.0282404951522
2009-12-24,1083.016373761077
2009-12-25,1083.2926865583406
2009-12-28,1089.802266719297
2009-12-29,1090.278999192396
2009-12-30,1094.249925495603
2009-12-31,1104.9551032819243
2010-01-01,1104.9551032819243
2010-01-04,1119.2516800420356
2010-01-05,1140.4740332093165
2010-01-06,1148.9875624065069
2010-01-07,1147.3805623823985
2010-01-08,1154.8934808447932
2010-01-11,1167.0369297198301
2010-01-12,1172.130934421348
2010-01-13,1152.8456918979384
2010-01-14,1169.7771786329738
2010-01-15,1181.204893953494
2010-01-18,1174.1244968749777
2010-01-19,1180.3386005593634
2010-01-20,1177.4217217603575
2010-01-21,1154.9818551466585
2010-01-22,1136.7906819245354
2010-01-25,1122.0331217541625
2010-01-26,1082.105386288368
2010-01-27,1061.4183067858125
2010-01-28,1072.0711353888514
2010-01-29,1065.751377618847
2010-02-01,1070.5210424214417
2010-02-02,1086.3739878952433
2010-02-03,1107.0492500379232
2010-02-04,1094.7893836784492
2010-02-05,1061.2421029162542
2010-02-08,1055.3154363018418
2010-02-09,1055.2277260925669
2010-02-10,1068.3135974040574
2010-02-11,1087.2279925152948
2010-02-12,1095.5208855995993
2010-02-15,1095.3734182823696
2010-02-16,1095.534293789591
2010-02-17,1101.0481659301688
2010-02-18,1097.1677034051065
2010-02-19,1078.438418017091
2010-02-22,1097.0870014624031
2010-02-23,1103.7926018018793
2010-02-24,1105.6482749474621
2010-02-25,1109.9199788203791
2010-02-26,1121.6644603285445
2010-03-01,1136.4829691457844
2010-03-02,1142.1154885413632
2010-03-03,1146.2885469094713
2010-03-04,1138.695826905427
2010-03-05,1148.6889456192864
2010-03-08,1161.9823367329498
2010-03-09,1163.4502015990151
2010-03-10,1168.6352009182601
2010-03-11,1166.4932671058987
2010-03-12,1162.4166879074055
2010-03-15,1162.6905108390567
2010-03-16,1162.5121897132535
2010-03-17,1185.3683715507955
2010-03-18,1192.6242913779658
2010-03-19,1200.5831206816777
2010-03-22,1198.2418442102091
2010-03-23,1196.8225535877025
2010-03-24,1195.9221219269334
2010-03-25,1191.7257111260567
2010-03-26,1198.387188116648
2010-03-29,1205.7922896312698
2010-03-30,1210.591087529147
2010-03-31,1209.5198759164894
2010-04-01,1224.1406779184583
2010-04-02,1224.6284238950495
2010-04-05,1224.8009402012804
2010-04-06,1224.7767500415828
2010-04-07,1249.7201846979751
2010-04-08,1249.841639916915
2010-04-09,1253.4848528226555
2010-04-12,1252.0309604907463
2010-04-13,1243.2083651775934
2010-04-14,1246.8287644774246
2010-04-15,1249.8755870026278
2010-04-16,1241.0323168140778
2010-04-19,1212.4508548010865
2010-04-20,1228.9345910162824
2010-04-21,1241.2585591002212
2010-04-22,1236.1294934777352
2010-04-23,1233.325367037653
2010-04-26,1243.7419956226365
2010-04-27,1229.8227993393407
2010-04-28,1222.1859663630482
2010-04-29,1208.0413471073334
2010-04-30,1217.449411747154
2010-05-03,1214.2859333307047
2010-05-04,1205.0850794776495
2010-05-05,1176.5576114841435
2010-05-06,1136.9723159576604
2010-05-07,1119.9907552438458
2010-05-10,1149.0233971717903
2010-05-11,1137.0897615678268
2010-05-12,1127.5731119647621
2010-05-13,1145.9645041229132
2010-05-14,1142.5916940292232
2010-05-17,1098.9851278413278
2010-05-18,1099.4763346668612
2010-05-19,1075.4130162524364
2010-05-20,1042.8946767078012
2010-05-21,1043.2370803146462
2010-05-24,1063.4626319275746
2010-05-25,1018.1337929097366
2010-05-26,1022.2106162890592
2010-05-27,1053.862202472464
2010-05-28,1074.481217165674
2010-05-31,1074.1255301247597
2010-06-01,1059.5048376882503
2010-06-02,1055.2841193579509
2010-06-03,1068.4293372343068
2010-06-04,1075.792475885964
2010-06-07,1050.3421889798715
2010-06-08,1055.6959092799532
2010-06-09,1056.0399704460394
2010-06-10,1054.8799039282644
2010-06-11,1066.670251519294
2010-06-14,1084.9759358616548
2010-06-15,1086.5608794598588
2010-06-16,1086.6201178641422
2010-06-17,1095.079161900629
2010-06-18,1097.2306380504995
2010-06-21,1127.5098950503495
2010-06-22,1127.7192423216363
2010-06-23,1121.8917446424502
2010-06-24,1122.698716251466
2010-06-25,1114.4162682241142
2010-06-28,1109.6897893187397
2010-06-29,1085.9082782249382
2010-06-30,1083.0961325259434
2010-07-01,1081.6980961166869
2010-07-02,1070.0454929925456
2010-07-05,1060.5185352791423
2010-07-06,1076.4336223185312
2010-07-07,1072.1280701808341
2010-07-08,1083.8311032973952
2010-07-09,1104.4107419282946
2010-07-12,1114.9171692094878
2010-07-13,1106.5592554584512
2010-07-14,1115.9871172823562
2010-07-15,1100.9994521373899
2010-07-16,1100.3255604825808
2010-07-19,1094.1339149336604
2010-07-20,1107.3440271102993
2010-07-21,1117.7649251174769
2010-07-22,1129.603155414636
2010-07-23,1138.1247718162604
2010-07-26,1141.6479383522262
2010-07-27,1146.2575459402851
2010-07-28,1157.1284493419828
2010-07-29,1160.9961791948706
2010-07-30,1165.177402166005
2010-08-02,1180.3628580658763
2010-08-03,1180.377108355437
2010-08-04,1181.9166266749007
2010-08-05,1178.6779888706524
2010-08-06,1183.803993773937
2010-08-09,1191.5605115954538
2010-08-10,1176.4218207536517
2010-08-11,1172.830767906408
2010-08-12,1162.7996043776245
2010-08-13,1173.1430609879187
2010-08-16,1172.5574827638766
2010-08-17,1176.9125272452643
2010-08-18,1181.9794285206408
2010-08-19,1186.146979438748
2010-08-20,1185.5678208817912
2010-08-23,1180.7416794604721
2010-08-24,1179.5627262160303
2010-08-25,1167.3721530899272
2010-08-26,1166.6876479792106
2010-08-27,1151.735495239046
2010-08-30,1162.6957662034074
2010-08-31,1163.03036451724
2010-09-01,1169.95322079294
2010-09-02,1186.6813336348328
2010-09-03,1196.4944218773023
2010-09-06,1214.5003187094958
2010-09-07,1219.635768485795
2010-09-08,1219.0884838070597
2010-09-09,1223.6167322722856
2010-09-10,1225.7753337675558
2010-09-13,1238.8615810742494
2010-09-14,1244.2595666949283
2010-09-15,1238.9859921821446
2010-09-16,1240.6662335262524
2010-09-17,1259.4020557222177
2010-09-20,1268.5265867534254
2010-09-21,1272.2971144971032
2010-09-22,1278.2746528572457
2010-09-23,1278.1198272530605
2010-09-24,1284.6573029239662
2010-09-27,1303.9915904777017
2010-09-28,1291.466060141527
2010-09-29,1298.1541005175488
2010-09-30,1303.4826155344065
2010-10-01,1304.2401679874217
2010-10-04,1323.3949312297163
2010-10-05,1317.3553420983733
2010-10-06,1329.8881421672024
2010-10-07,1336.5436599464333
2010-10-08,1337.915421691339
2010-10-11,1341.2991154665485
2010-10-12,1341.7672185191784
2010-10-13,1361.6998847879497
2010-10-14,1367.5907210320945
2010-10-15,1365.7690718945785
2010-10-18,1355.5573597001337
2010-10-19,1373.0866700872507
2010-10-20,1359.8459499924559
2010-10-21,1366.1931192164361
2010-10-22,1365.4855208423876
2010-10-25,1376.2242662353622
2010-10-26,1374.1379722283039
2010-10-27,1354.0181980028885
2010-10-28,1354.225823754117
2010-10-29,1368.2687693904245
2010-11-01,1392.6945453256692
2010-11-02,1404.3850076029116
2010-11-03,1415.4896725102776
2010-11-04,1433.32522149521
2010-11-05,1444.4033964995099
2010-11-08,1463.673280099983
2010-11-09,1468.9467784176898
2010-11-10,1463.8839840444155
2010-11-11,1467.4929691592067
2010-11-12,1421.677158800105
2010-11-15,1412.947645609698
2010-11-16,1391.6419888025669
2010-11-17,1355.2299615835461
2010-11-18,1388.3890528757802
2010-11-19,1396.8043034389095
2010-11-22,1393.7578672724658
2010-11-23,1364.0036005338084
2010-11-24,1373.144251083581
