Date,ACWI ex AUSTRALIA SMALL VALUE
2008-05-22,880.8767097337948
2008-05-23,873.9136852833373
2008-05-26,869.8026129211295
2008-05-27,872.8461922354207
2008-05-28,872.7772742893177
2008-05-29,878.2624370222999
2008-05-30,879.4864314250573
2008-06-02,874.5790189467879
2008-06-03,871.5574391143866
2008-06-04,872.9588371737478
2008-06-05,882.7968091281178
2008-06-06,868.3862426276012
2008-06-09,857.9056276794117
2008-06-10,847.9799124336162
2008-06-11,835.9094764383498
2008-06-12,833.1938279149315
2008-06-13,839.4584551226102
2008-06-16,846.6263398511479
2008-06-17,844.4387046730452
2008-06-18,836.2149563887274
2008-06-19,834.151914591687
2008-06-20,824.0965285009208
2008-06-23,813.1377186746128
2008-06-24,807.0696650042532
2008-06-25,815.1002477988015
2008-06-26,801.7865309904131
2008-06-27,794.6973263470908
2008-06-30,789.6699729024621
2008-07-01,783.5728161713714
2008-07-02,769.3942320967102
2008-07-03,761.4537988963477
2008-07-04,759.5692701720855
2008-07-07,755.6862852595522
2008-07-08,762.9075155540334
2008-07-09,757.8882885715939
2008-07-10,758.709374273477
2008-07-11,756.4371085820968
2008-07-14,748.8154331797446
2008-07-15,742.2143394319917
2008-07-16,755.2382526801254
2008-07-17,772.0568224011629
2008-07-18,772.8763268221899
2008-07-21,778.721801632208
2008-07-22,789.4979968832639
2008-07-23,797.7746387590144
2008-07-24,783.5722654907393
2008-07-25,782.3573599570223
2008-07-28,773.3037338889241
2008-07-29,780.8210617362353
2008-07-30,789.4354640765135
2008-07-31,787.734458766916
2008-08-01,786.0790437912003
2008-08-04,778.1150154441971
2008-08-05,791.4439013866428
2008-08-06,796.249376027883
2008-08-07,784.7415274058972
2008-08-08,793.810650105719
2008-08-11,806.108575134313
2008-08-12,797.7273695528869
2008-08-13,790.6525689287763
2008-08-14,795.0614441290373
2008-08-15,795.3876371885375
2008-08-18,788.8953768763147
2008-08-19,774.7381265599981
2008-08-20,775.455415767964
2008-08-21,774.1809375474694
2008-08-22,781.8151147874905
2008-08-25,773.0672503147629
2008-08-26,771.8221897213825
2008-08-27,777.3850613050931
2008-08-28,788.6338645752879
2008-08-29,789.9980494489078
2008-09-01,785.0155918991029
2008-09-02,784.0515191791757
2008-09-03,784.2791621241553
2008-09-04,766.1629324448841
2008-09-05,761.4012463465373
2008-09-08,779.2317668122621
2008-09-09,759.5846586468912
2008-09-10,761.5327966699067
2008-09-11,755.9543988349982
2008-09-12,764.6237833750521
2008-09-15,740.6392940243644
2008-09-16,740.4170130630253
2008-09-17,719.0510171590208
2008-09-18,744.9889091283436
2008-09-19,774.7796403812031
2008-09-22,752.8300225062837
2008-09-23,744.9700281008577
2008-09-24,738.3906150532531
2008-09-25,742.8536697316704
2008-09-26,736.402386380535
2008-09-29,693.6662011496919
2008-09-30,701.5114253153687
2008-10-01,701.0243786286325
2008-10-02,676.207917896843
2008-10-03,664.2786802109123
2008-10-06,630.0649443922481
2008-10-07,605.2007352011218
2008-10-08,582.6261937055236
2008-10-09,553.3166919492261
2008-10-10,548.5352321624256
2008-10-13,584.5250567261006
2008-10-14,592.8181866994516
2008-10-15,554.7636348035062
2008-10-16,553.5977669012648
2008-10-17,552.7438780810301
2008-10-20,566.1851104050273
2008-10-21,557.5129579950324
2008-10-22,527.5051090341572
2008-10-23,516.7197726977879
2008-10-24,496.37399881048515
2008-10-27,471.6365535510146
2008-10-28,497.5362659554924
2008-10-29,512.0456299660415
2008-10-30,534.1743034558508
2008-10-31,546.9589219081657
2008-11-03,552.0177980399683
2008-11-04,568.0448199883108
2008-11-05,553.6070635068352
2008-11-06,530.8030515615625
2008-11-07,535.8061628039596
2008-11-10,531.232129698535
2008-11-11,516.8724500186031
2008-11-12,497.4158771676696
2008-11-13,514.5490102690296
2008-11-14,497.2378597928737
2008-11-17,490.90416330922307
2008-11-18,486.75728169062154
2008-11-19,462.31504539228735
2008-11-20,436.6764044694786
2008-11-21,450.4770258443396
2008-11-24,474.98441771341254
2008-11-25,482.9045118523885
2008-11-26,496.35168515800666
2008-11-27,501.28825505840007
2008-11-28,506.08353667072294
2008-12-01,466.9339913600135
2008-12-02,478.93943960344546
2008-12-03,487.59151775094716
2008-12-04,478.9793020743914
2008-12-05,487.958458243089
2008-12-08,509.17286811756577
2008-12-09,502.50747375363875
2008-12-10,515.205494104717
2008-12-11,504.84024087222787
2008-12-12,509.82748505142814
2008-12-15,508.9953118783611
2008-12-16,527.9774732449575
2008-12-17,535.5078900670958
2008-12-18,530.823781201124
2008-12-19,529.3290244440697
2008-12-22,520.01170217704
2008-12-23,515.4937078460415
2008-12-24,516.0728589591437
2008-12-25,516.9028817303054
2008-12-26,521.6638068146178
2008-12-29,520.8924500656673
2008-12-30,534.1203978837412
2008-12-31,542.3283377349059
2009-01-01,542.6353807795169
2009-01-02,552.6823745736883
2009-01-05,553.0837563523961
2009-01-06,560.7376264635978
2009-01-07,553.0825798798367
2009-01-08,552.9842986296818
2009-01-09,541.5547524104788
2009-01-12,529.0130853665065
2009-01-13,524.4965823743706
2009-01-14,509.0529850565118
2009-01-15,507.55862314506265
2009-01-16,516.0300086948926
2009-01-19,513.0143135941206
2009-01-20,486.40560044809604
2009-01-21,500.4864041731764
2009-01-22,491.6920678074963
2009-01-23,489.31598466558137
2009-01-26,495.26568194625685
2009-01-27,503.03872003087514
2009-01-28,518.1166539677819
2009-01-29,503.482888860872
2009-01-30,494.0423409407371
2009-02-02,491.0168951249493
2009-02-03,494.13329326945626
2009-02-04,495.8395412161697
2009-02-05,498.1032613324202
2009-02-06,511.9253346148595
2009-02-09,513.8500238415147
2009-02-10,497.1539959991407
2009-02-11,497.4356429221949
2009-02-12,493.93273447256144
2009-02-13,493.34102947185966
2009-02-16,491.32714941328925
2009-02-17,470.91301720415544
2009-02-18,464.67550469271305
2009-02-19,459.65575182511117
2009-02-20,450.39182732207206
2009-02-23,439.6253842518926
2009-02-24,446.7395861228793
2009-02-25,442.8150441427992
2009-02-26,440.9020652361728
2009-02-27,437.62432784337904
2009-03-02,417.2121011254297
2009-03-03,409.82600278853243
2009-03-04,420.7689900867447
2009-03-05,405.78135059387256
2009-03-06,403.68422751684454
2009-03-09,397.0089042114358
2009-03-10,417.51739376266056
2009-03-11,420.7777702780306
2009-03-12,432.7505054449133
2009-03-13,438.38518128968485
2009-03-16,441.1662501284106
2009-03-17,451.03264579905147
2009-03-18,462.01177529779386
2009-03-19,469.9270021750568
2009-03-20,459.65720477175887
2009-03-23,486.02326981673934
2009-03-24,479.18241707599685
2009-03-25,485.63703031860393
2009-03-26,498.22677240635244
2009-03-27,488.75719465006057
2009-03-30,469.74085468656943
2009-03-31,476.4837177686486
2009-04-01,485.8757073507025
2009-04-02,510.0472686542371
2009-04-03,517.878318644432
2009-04-06,514.3063556267947
2009-04-07,503.16890181013696
2009-04-08,506.80717006446963
2009-04-09,531.8652641196408
2009-04-10,532.7260657215788
2009-04-13,537.2722532820384
2009-04-14,532.0361407445539
2009-04-15,538.5773417120796
2009-04-16,547.7361001437092
2009-04-17,552.28713194215
2009-04-20,528.1178618939564
2009-04-21,539.4399574022591
2009-04-22,542.1401836049381
2009-04-23,545.3882198372472
2009-04-24,558.9363841700214
2009-04-27,550.1415020331731
2009-04-28,545.3888425749535
2009-04-29,563.1980160222606
2009-04-30,567.7110049531999
2009-05-01,568.3198305604976
2009-05-04,590.5728780777667
2009-05-05,592.2527326372198
2009-05-06,599.5524905223377
2009-05-07,595.3330964911224
2009-05-08,613.541439537935
2009-05-11,604.8462794567497
2009-05-12,600.847385041181
2009-05-13,579.188772427947
2009-05-14,584.7520647160308
2009-05-15,585.5570391556018
2009-05-18,601.2272533810565
2009-05-19,608.7191476653469
2009-05-20,613.1681383621129
2009-05-21,605.933346646609
2009-05-22,606.7586524282461
2009-05-25,608.8743239199679
2009-05-26,620.1579446890372
2009-05-27,615.8328363044795
2009-05-28,616.6802853711778
2009-05-29,626.2119632774031
2009-06-01,646.2534575723677
2009-06-02,650.9949988028462
2009-06-03,643.3438465214791
2009-06-04,648.3708711274489
2009-06-05,646.3496798984436
2009-06-08,638.6330793588708
2009-06-09,643.2338366439508
2009-06-10,646.4955488774478
2009-06-11,651.7451448896196
2009-06-12,650.5881248992728
2009-06-15,633.8060891927062
2009-06-16,626.488650980858
2009-06-17,620.2260873746538
2009-06-18,620.8686289604561
2009-06-19,624.2460145105589
2009-06-22,606.303242812681
2009-06-23,602.950655663309
2009-06-24,613.3515602774987
2009-06-25,621.2636321841591
2009-06-26,629.7111210421242
2009-06-29,632.1678358160095
2009-06-30,628.9855903788666
2009-07-01,639.0443265127992
2009-07-02,623.8806973232577
2009-07-03,622.9035775165844
2009-07-06,617.7982993856978
2009-07-07,611.3099968649428
2009-07-08,602.3941340586883
2009-07-09,604.5720135013378
2009-07-10,602.8500953653502
2009-07-13,608.1068465027564
2009-07-14,616.8776918316693
2009-07-15,636.2226308605169
2009-07-16,641.7619553194554
2009-07-17,641.1052190921522
2009-07-20,651.8820529034489
2009-07-21,655.2772533329937
2009-07-22,658.25765157201
2009-07-23,672.3033272800241
2009-07-24,676.7331114769944
2009-07-27,681.9613904633844
2009-07-28,680.7518710741897
2009-07-29,676.3574810400626
2009-07-30,687.0560117915878
2009-07-31,693.3562906256508
2009-08-03,710.2145415681289
2009-08-04,714.9848115058223
2009-08-05,715.6230231984838
2009-08-06,713.1674580773964
2009-08-07,720.8554215569517
2009-08-10,721.0607521002278
2009-08-11,712.3541218350765
2009-08-12,719.206653803991
2009-08-13,729.8580126148761
2009-08-14,725.361325467718
2009-08-17,701.3827590588835
2009-08-18,710.42187603508
2009-08-19,712.9186116737657
2009-08-20,724.1109175008394
2009-08-21,736.9181534364225
2009-08-24,743.2211518751083
2009-08-25,746.7969522759499
2009-08-26,745.4947823818088
2009-08-27,745.1230800740509
2009-08-28,751.4967877433937
2009-08-31,743.3452705136563
2009-09-01,729.0051590899822
2009-09-02,720.2577713205226
2009-09-03,728.9747935994286
2009-09-04,737.3570488592228
2009-09-07,743.9121055860779
2009-09-08,754.5689854798068
2009-09-09,763.233547325918
2009-09-10,770.6748512991804
2009-09-11,774.7459239680629
2009-09-14,775.9811634733917
2009-09-15,782.2444558446111
2009-09-16,797.674601568388
2009-09-17,797.6250245471423
2009-09-18,796.0722426284711
2009-09-21,789.1320230740756
2009-09-22,799.3392907210995
2009-09-23,792.2937471590617
2009-09-24,778.9137481708198
2009-09-25,775.5742831316833
2009-09-28,785.6680428539688
2009-09-29,785.2482194169228
2009-09-30,784.9362181445358
2009-10-01,766.0892305981757
2009-10-02,756.716118056504
2009-10-05,767.1663059245228
2009-10-06,782.3450906386574
2009-10-07,784.2609968635031
2009-10-08,794.898334896229
2009-10-09,798.7416282883739
2009-10-12,801.8843163874946
2009-10-13,799.0581217346086
2009-10-14,813.6619056798588
2009-10-15,814.4723386913006
2009-10-16,805.7692426036027
2009-10-19,814.5562813363686
2009-10-20,809.0486120761061
2009-10-21,803.9248466267259
2009-10-22,805.6615699929268
2009-10-23,797.0055528706641
2009-10-26,786.9509270904185
2009-10-27,775.2891338600833
2009-10-28,751.3545784812028
2009-10-29,766.1597721885556
2009-10-30,752.5189640204526
2009-11-02,750.8375867948739
2009-11-03,750.7101402409829
2009-11-04,756.7878969437223
2009-11-05,769.2090248157697
2009-11-06,769.7673363979599
2009-11-09,786.3392006050494
2009-11-10,782.3231925966496
2009-11-11,788.8393896566519
2009-11-12,778.6160387561924
2009-11-13,784.6974218467119
2009-11-16,798.9813625159312
2009-11-17,793.9410934894182
2009-11-18,795.2856249324493
2009-11-19,779.0008764509189
2009-11-20,776.0608957539017
2009-11-23,786.8567434070377
2009-11-24,781.6107730989021
2009-11-25,785.0142640009908
2009-11-26,776.2467263295389
2009-11-27,766.2825739303411
2009-11-30,770.0714019455934
2009-12-01,785.7094383023722
2009-12-02,791.1380080929471
2009-12-03,788.4367732033279
2009-12-04,792.8193186666632
2009-12-07,792.3648431300809
2009-12-08,785.4262440829656
2009-12-09,782.5733489852926
2009-12-10,782.3139060441802
2009-12-11,786.3155175192941
2009-12-14,794.5571058796115
2009-12-15,790.4909753845599
2009-12-16,796.1217445155038
2009-12-17,786.1841101039159
2009-12-18,787.2715836802948
2009-12-21,793.1440373028519
2009-12-22,796.6240243387446
2009-12-23,803.1259373415313
2009-12-24,807.052767684195
2009-12-25,807.1917322200818
2009-12-28,809.3351048162775
2009-12-29,810.5799465519673
2009-12-30,808.7372060067391
2009-12-31,805.1667034636074
2010-01-01,805.1667034636074
2010-01-04,820.8544495132593
2010-01-05,823.6812114232015
2010-01-06,826.605781061776
2010-01-07,829.826027312523
2010-01-08,834.4669701150148
2010-01-11,840.2998786001068
2010-01-12,833.1251131717595
2010-01-13,837.6419492239618
2010-01-14,842.3190815549765
2010-01-15,836.9191818783569
2010-01-18,837.9656059979376
2010-01-19,842.816514763971
2010-01-20,832.1649154478389
2010-01-21,821.5913649747936
2010-01-22,809.3062707529251
2010-01-25,809.5067798729527
2010-01-26,801.3482829318372
2010-01-27,800.5015880596368
2010-01-28,795.6361791592797
2010-01-29,789.451507748171
2010-02-01,795.4370410205602
2010-02-02,805.1826343751596
2010-02-03,802.3438102840457
2010-02-04,782.189281797878
2010-02-05,774.6737744588264
2010-02-08,768.51115937097
2010-02-09,774.6877680326685
2010-02-10,776.0656889304872
2010-02-11,783.1883428843024
2010-02-12,786.4555124421406
2010-02-15,785.9536001790837
2010-02-16,795.9031231706891
2010-02-17,802.3487028185286
2010-02-18,805.700231015847
2010-02-19,803.4601953019818
2010-02-22,809.3441651324376
2010-02-23,802.970008244347
2010-02-24,805.2023073857722
2010-02-25,801.6642641495953
2010-02-26,805.5525318327865
2010-03-01,813.9436519502287
2010-03-02,821.8156126554982
2010-03-03,826.9116267563696
2010-03-04,827.5845470794452
2010-03-05,838.842445066461
2010-03-08,842.4924397577627
2010-03-09,842.6706574048452
2010-03-10,848.4813450794622
2010-03-11,850.6020018891621
2010-03-12,854.2061700242275
2010-03-15,851.2066641677214
2010-03-16,859.3103221648078
2010-03-17,866.9856728301921
2010-03-18,863.3880803989192
2010-03-19,857.6214193218775
2010-03-22,862.7277471033708
2010-03-23,868.1760903162361
2010-03-24,861.9438401498595
2010-03-25,860.1160830535163
2010-03-26,862.6136122272317
2010-03-29,867.9392235239332
2010-03-30,870.0072730798687
2010-03-31,868.1415162684718
2010-04-01,876.8368771414332
2010-04-02,877.192192154954
2010-04-05,886.8075390969743
2010-04-06,891.4752043326906
2010-04-07,890.8103358011707
2010-04-08,889.6391464246938
2010-04-09,897.12689203622
2010-04-12,901.3365447944872
2010-04-13,899.6662583107222
2010-04-14,912.2201251767448
2010-04-15,913.9154094454376
2010-04-16,902.9996357896895
2010-04-19,895.1952527181955
2010-04-20,906.3128009915689
2010-04-21,912.416006525943
2010-04-22,914.7382336336856
2010-04-23,922.682288358096
2010-04-26,924.8546877758562
2010-04-27,905.1332319715913
2010-04-28,897.1236075611159
2010-04-29,911.9853977227726
2010-04-30,901.5046029073442
2010-05-03,908.3482049648657
2010-05-04,884.4212000059478
2010-05-05,869.7485682145199
2010-05-06,844.6420500767837
2010-05-07,820.1242287434719
2010-05-10,862.3922111793787
2010-05-11,861.3769897119912
2010-05-12,876.7329063989832
2010-05-13,873.7931650620418
2010-05-14,855.4517785552921
2010-05-17,847.1319762468255
2010-05-18,839.2583891226801
2010-05-19,825.8668559809453
2010-05-20,796.4893447689544
2010-05-21,803.4093165147098
2010-05-24,796.467027983057
2010-05-25,782.3405058449521
2010-05-26,789.3580814924601
2010-05-27,815.8237038173139
2010-05-28,813.8280519022203
2010-05-31,815.5834903786306
2010-06-01,800.8479787477036
2010-06-02,809.6591146354386
2010-06-03,818.563769370613
2010-06-04,792.544913407925
2010-06-07,775.2014452450213
2010-06-08,775.625346042306
2010-06-09,779.723804435853
2010-06-10,799.1559365966708
2010-06-11,805.9369540013504
2010-06-14,816.0644208605585
2010-06-15,829.6747007956565
2010-06-16,828.3093055538213
2010-06-17,828.8946109105812
2010-06-18,831.8711136612848
2010-06-21,833.1865215401644
2010-06-22,822.282372499229
2010-06-23,817.7207266381681
2010-06-24,809.0036711785673
2010-06-25,812.9159612898715
2010-06-28,813.1328880379045
2010-06-29,787.6145250944618
2010-06-30,781.9243018788874
2010-07-01,776.737064244634
2010-07-02,775.4642729474425
2010-07-05,775.1722727897874
2010-07-06,779.2362734907387
2010-07-07,794.8440290825172
2010-07-08,804.9487778518343
2010-07-09,812.5918343382269
2010-07-12,808.9820183722364
2010-07-13,825.036787289029
2010-07-14,824.9612163903653
2010-07-15,823.7074015967801
2010-07-16,805.9815861723048
2010-07-19,806.0823073016198
2010-07-20,811.2670619127969
2010-07-21,807.1139221986095
2010-07-22,825.5971962575506
2010-07-23,834.9837896257212
2010-07-26,848.2419236561805
2010-07-27,847.7229168407339
2010-07-28,842.5230179571494
2010-07-29,844.2487798042937
2010-07-30,842.7823460649699
2010-08-02,859.2268033102474
2010-08-03,856.3038897345594
2010-08-04,858.6066615313202
2010-08-05,856.4646268030617
2010-08-06,856.2927378021059
2010-08-09,862.7150222618208
2010-08-10,848.3309643774019
2010-08-11,823.2579519969888
2010-08-12,816.8208312768403
2010-08-13,814.8579167573572
2010-08-16,818.7589517007689
2010-08-17,829.6823066530053
2010-08-18,831.9836183394017
2010-08-19,821.8300622746035
2010-08-20,814.4049667079221
2010-08-23,810.9405373549403
2010-08-24,802.6218475474581
2010-08-25,802.8467264888366
2010-08-26,803.6378424196297
2010-08-27,814.7103826960682
2010-08-30,808.0622894433551
2010-08-31,806.8838316323983
2010-09-01,828.5693763472582
2010-09-02,836.074867742399
2010-09-03,845.8870686149745
2010-09-06,849.7400416324933
2010-09-07,837.9000217188752
2010-09-08,841.3052788683425
2010-09-09,845.6494312727275
2010-09-10,847.593472772083
2010-09-13,862.1039682194128
2010-09-14,863.0343976782616
2010-09-15,863.5309170702309
2010-09-16,860.0310721353017
2010-09-17,862.5041177906508
2010-09-20,875.2844471554184
2010-09-21,873.1321842039831
2010-09-22,871.3897266087744
2010-09-23,864.8891847165997
2010-09-24,882.6838785324703
2010-09-27,883.661688512221
2010-09-28,888.5828573257286
2010-09-29,892.0190977132772
2010-09-30,891.5777216037512
2010-10-01,896.8285688488766
2010-10-04,890.1685568296904
2010-10-05,906.8520564641403
2010-10-06,909.8202302102296
2010-10-07,910.3789031669152
2010-10-08,914.6618616634867
2010-10-11,916.36393043199
2010-10-12,914.1917120486061
2010-10-13,927.2507501923681
2010-10-14,930.1201308241708
2010-10-15,925.5209456847505
2010-10-18,929.0468133243459
2010-10-19,915.327913511057
2010-10-20,924.792159118521
2010-10-21,924.9180959367518
2010-10-22,925.9405787799489
2010-10-25,931.694378785314
2010-10-26,928.0046303541778
2010-10-27,920.5690126655139
2010-10-28,921.8590682341041
2010-10-29,924.6906604520876
2010-11-01,924.8863667213915
2010-11-02,933.5498069659752
2010-11-03,934.1405420746247
2010-11-04,954.7856529582693
2010-11-05,957.0468223246921
2010-11-08,955.5328005160743
2010-11-09,949.8211454027274
2010-11-10,947.8261338526922
2010-11-11,944.6948172051332
2010-11-12,932.7268220394596
2010-11-15,931.9803677445836
2010-11-16,914.5256440379936
2010-11-17,916.4932145750444
2010-11-18,929.9956058747377
2010-11-19,932.0924127411498
2010-11-22,933.4933757907814
2010-11-23,920.6814024901673
2010-11-24,930.5399587784161
2010-11-25,932.4373253067976
2010-11-26,923.5165978004829
2010-11-29,919.7328808947731
2010-11-30,915.6199479260836
2010-12-01,932.6975884272655
2010-12-02,948.9049806837479
2010-12-03,957.3270219809275
2010-12-06,959.9542846284738
2010-12-07,964.7127770109746
2010-12-08,962.0630983639468
2010-12-09,964.3432393447389
2010-12-10,971.0687366954681
2010-12-13,975.9387145649874
2010-12-14,977.7486147719519
2010-12-15,973.3388723132828
2010-12-16,974.5317931833828
2010-12-17,975.6115266291978
2010-12-20,976.3837629996824
2010-12-21,985.9881912713141
2010-12-22,989.1625606331294
2010-12-23,988.4753075097482
2010-12-24,988.6797477085443
2010-12-27,989.8126853275932
2010-12-28,990.486880787418
2010-12-29,995.0401665946509
2010-12-30,997.1488416994107
