Date,ACWI ex EMU SMALL VALUE
2007-05-31,1000.0
2007-06-01,1005.6706881028996
2007-06-04,1008.9140068159365
2007-06-05,1003.6378122596549
2007-06-06,995.0218968643483
2007-06-07,980.434341419458
2007-06-08,981.4149892680684
2007-06-11,982.1914465194177
2007-06-12,974.2936150933755
2007-06-13,979.0010152866043
2007-06-14,985.2331438438896
2007-06-15,994.3823716765248
2007-06-18,994.6491232953616
2007-06-19,995.1148810949758
2007-06-20,988.5115119979353
2007-06-21,988.4452368485132
2007-06-22,983.5628846116855
2007-06-25,977.8527145658863
2007-06-26,975.6071683297878
2007-06-27,978.1402679930403
2007-06-28,984.3221037208863
2007-06-29,983.9342081787171
2007-07-02,995.018250430265
2007-07-03,999.4208260945205
2007-07-04,1001.2057883174981
2007-07-05,1001.848591123284
2007-07-06,1004.0112522555603
2007-07-09,1006.3616118365958
2007-07-10,997.2616102823345
2007-07-11,997.7958556251389
2007-07-12,1008.7294854447608
2007-07-13,1013.5220557827168
2007-07-16,1010.1961574968973
2007-07-17,1009.9475971690902
2007-07-18,1006.3008337889527
2007-07-19,1012.3371970031649
2007-07-20,1005.3904001323014
2007-07-23,1003.6202000042595
2007-07-24,988.013190525109
2007-07-25,984.9573152222024
2007-07-26,963.6062519667158
2007-07-27,945.9801870454936
2007-07-30,951.8316149740218
2007-07-31,951.8255293437103
2007-08-01,944.2633952451291
2007-08-02,947.6596457322574
2007-08-03,930.1894079752714
2007-08-06,932.934570701776
2007-08-07,935.0880799258528
2007-08-08,948.9964971114039
2007-08-09,935.3772114554652
2007-08-10,928.5318193128525
2007-08-13,928.7648680726311
2007-08-14,912.8243209877253
2007-08-15,896.1762741189666
2007-08-16,890.671200456032
2007-08-17,899.7189484402796
2007-08-20,908.3501706872976
2007-08-21,911.7751149721897
2007-08-22,923.4594339903484
2007-08-23,925.9045622037701
2007-08-24,933.0447384165554
2007-08-27,930.4036252472827
2007-08-28,914.3013877002411
2007-08-29,924.2649740415869
2007-08-30,925.1574712439128
2007-08-31,938.9838673159178
2007-09-03,940.9571646287471
2007-09-04,945.9726512392067
2007-09-05,935.6325771459033
2007-09-06,937.1049344367175
2007-09-07,927.8508606789271
2007-09-10,919.4359038361383
2007-09-11,928.6247101084722
2007-09-12,927.4305092740083
2007-09-13,927.9950875444057
2007-09-14,929.323162684867
2007-09-17,921.5837853706067
2007-09-18,936.7811932603903
2007-09-19,952.6355822137675
2007-09-20,949.3602528018645
2007-09-21,949.9715337347443
2007-09-24,946.6890904143227
2007-09-25,942.8160418436192
2007-09-26,949.5070960451064
2007-09-27,958.5187199211159
2007-09-28,956.7054928432931
2007-10-01,968.1043807731887
2007-10-02,975.2788913032692
2007-10-03,973.7083365910233
2007-10-04,973.7977374572606
2007-10-05,985.7824394971667
2007-10-08,980.394843534367
2007-10-09,984.9196066786194
2007-10-10,985.60042512486
2007-10-11,985.4035134919128
2007-10-12,983.2629614498609
2007-10-15,976.3341395123173
2007-10-16,965.8105003340514
2007-10-17,966.1884020014476
2007-10-18,967.5958915905916
2007-10-19,949.9485576761891
2007-10-22,947.1527482956174
2007-10-23,957.8226785257696
2007-10-24,953.3925874818162
2007-10-25,956.0730734311687
2007-10-26,968.264888250268
2007-10-29,971.6838306499668
2007-10-30,969.6174492473732
2007-10-31,982.5811024021493
2007-11-01,962.4096609335878
2007-11-02,955.8319975383712
2007-11-05,946.727341020932
2007-11-06,956.5586156413095
2007-11-07,939.2315442403345
2007-11-08,938.4762014574369
2007-11-09,932.1788927902951
2007-11-12,918.223545411425
2007-11-13,931.1437413972449
2007-11-14,932.9922845696573
2007-11-15,923.0649346912492
2007-11-16,915.6893804910126
2007-11-19,899.3517331666528
2007-11-20,898.3786319447968
2007-11-21,884.2463109951183
2007-11-22,884.0152552937035
2007-11-23,894.1837910813705
2007-11-26,884.3656478330865
2007-11-27,888.0093504316168
2007-11-28,905.7432705910817
2007-11-29,908.1162090590216
2007-11-30,914.133411918322
2007-12-03,910.5443190536974
2007-12-04,902.2319987284837
2007-12-05,910.5677236701827
2007-12-06,924.9037113997691
2007-12-07,928.0796865189814
2007-12-10,932.5862728843939
2007-12-11,917.1530946989272
2007-12-12,916.8573692597246
2007-12-13,907.772030511664
2007-12-14,893.3671431323785
2007-12-17,874.2617845223805
2007-12-18,880.4279857639056
2007-12-19,879.9668588219351
2007-12-20,882.9947597975118
2007-12-21,895.4815349015685
2007-12-24,903.637990839375
2007-12-25,904.6121506784953
2007-12-26,906.4079693753248
2007-12-27,897.361596642928
2007-12-28,897.85412466186
2007-12-31,897.9335761145613
2008-01-01,898.2761561714457
2008-01-02,892.5854992390774
2008-01-03,883.9385098205155
2008-01-04,864.0674817210265
2008-01-07,860.8389378541559
2008-01-08,849.4175126470476
2008-01-09,849.35489589083
2008-01-10,850.3558243454526
2008-01-11,840.1469251394415
2008-01-14,846.3514054344588
2008-01-15,830.1961370958852
2008-01-16,822.6303173218815
2008-01-17,814.2848792604444
2008-01-18,807.7942400171297
2008-01-21,791.5685412499328
2008-01-22,785.6527827101637
2008-01-23,805.3807924445293
2008-01-24,814.3607958353532
2008-01-25,819.2327945278606
2008-01-28,825.2495168818064
2008-01-29,834.8314154177115
2008-01-30,828.0294633410718
2008-01-31,843.915972746793
2008-02-01,859.4705942283723
2008-02-04,859.6088452906047
2008-02-05,840.3165146273287
2008-02-06,830.1184358929224
2008-02-07,832.683508122872
2008-02-08,829.568409067003
2008-02-11,827.1252510185356
2008-02-12,834.4348739822153
2008-02-13,839.4824277351192
2008-02-14,838.4436223703237
2008-02-15,836.3671794864242
2008-02-18,837.6497751850852
2008-02-19,840.8705081803123
2008-02-20,839.7620517259404
2008-02-21,837.8916419051575
2008-02-22,838.9551492888564
2008-02-25,852.744298650445
2008-02-26,858.4350566931375
2008-02-27,862.8050029878282
2008-02-28,854.3718205018636
2008-02-29,839.0352519182168
2008-03-03,831.2308415361836
2008-03-04,827.6803649734254
2008-03-05,828.1275617623498
2008-03-06,817.6735476737969
2008-03-07,810.4262571212283
2008-03-10,796.312848267223
2008-03-11,815.3079216659971
2008-03-12,817.07899144974
2008-03-13,819.6227565317408
2008-03-14,806.9412504275743
2008-03-17,791.2001083227125
2008-03-18,812.605525428254
2008-03-19,802.2102759163861
2008-03-20,808.7438370589689
2008-03-21,812.2006416483298
2008-03-24,822.0810025599975
2008-03-25,835.2446045494365
2008-03-26,833.7715198248378
2008-03-27,830.193464783601
2008-03-28,825.1945204832266
2008-03-31,829.1053125304203
2008-04-01,844.5529693719998
2008-04-02,851.4614471549853
2008-04-03,852.5533881273981
2008-04-04,851.4884232971483
2008-04-07,854.5768789925315
2008-04-08,848.6068223204054
2008-04-09,838.2670358256466
2008-04-10,840.9683360473654
2008-04-11,832.7275452738061
2008-04-14,827.5856223594526
2008-04-15,833.1633271869188
2008-04-16,852.4124965007956
2008-04-17,851.4427158579474
2008-04-18,857.1040003944703
2008-04-21,856.5367529005565
2008-04-22,848.7717753716865
2008-04-23,848.8815561379721
2008-04-24,852.1265724801306
2008-04-25,858.2998384121232
2008-04-28,863.59807002786
2008-04-29,858.9913723635979
2008-04-30,859.2113125815996
2008-05-01,867.0656929040281
2008-05-02,870.4909681506255
2008-05-05,868.9783555534012
2008-05-06,873.5268414540179
2008-05-07,865.8786418048986
2008-05-08,868.6047738440465
2008-05-09,865.2017860108683
2008-05-12,873.8517910231673
2008-05-13,873.9260207472919
2008-05-14,875.3104456344649
2008-05-15,883.9334093407218
2008-05-16,885.8984017474073
2008-05-19,886.1469819123055
2008-05-20,881.3440839119467
2008-05-21,874.1386925080203
2008-05-22,876.8284290513151
2008-05-23,869.8140254204599
2008-05-26,865.2935799907951
2008-05-27,869.823381516524
2008-05-28,869.552109250756
2008-05-29,876.2979749311054
2008-05-30,876.9958734593024
2008-06-02,871.9807984696661
2008-06-03,868.1454424797686
2008-06-04,870.2811990364629
2008-06-05,879.143454309287
2008-06-06,863.9629218723063
2008-06-09,853.9628877867608
2008-06-10,844.8598484582724
2008-06-11,832.6055986915395
2008-06-12,829.375729694242
2008-06-13,836.6178282572761
2008-06-16,843.2571821949513
2008-06-17,839.8687585302047
2008-06-18,833.1240054103241
2008-06-19,832.4871031950204
2008-06-20,821.9542329437079
2008-06-23,811.6059797352049
2008-06-24,805.939781154436
2008-06-25,813.1768546189933
2008-06-26,800.0741086530118
2008-06-27,792.7917274246371
2008-06-30,787.1072681384513
2008-07-01,782.5298497899402
2008-07-02,767.8444133451752
2008-07-03,760.1098805655445
2008-07-04,759.2751133707656
2008-07-07,753.9876998056495
2008-07-08,763.1672630177346
2008-07-09,756.3785461408268
2008-07-10,758.1277304808551
2008-07-11,757.5189560289084
2008-07-14,748.9673168978762
2008-07-15,743.4673959497704
2008-07-16,757.4851422861356
2008-07-17,773.0123456622879
2008-07-18,772.5956060420585
2008-07-21,777.7391670874975
2008-07-22,790.501319276604
2008-07-23,798.8383602778774
2008-07-24,785.6522210092494
2008-07-25,784.4336784096058
2008-07-28,775.2721249801513
2008-07-29,784.1010549882477
2008-07-30,792.1361943791277
2008-07-31,790.1305886590222
2008-08-01,788.5220121274522
2008-08-04,780.0752985381087
2008-08-05,792.7109048403721
2008-08-06,797.4552048405968
2008-08-07,785.6037968907856
2008-08-08,796.0153852084864
2008-08-11,808.874417965674
2008-08-12,799.5840987934212
2008-08-13,793.1783493357999
2008-08-14,797.9678514280588
2008-08-15,798.709948857829
2008-08-18,791.5849448642158
2008-08-19,777.7843096172579
2008-08-20,778.6623209833197
2008-08-21,776.9640374054804
2008-08-22,784.1762149146078
2008-08-25,775.8781078517417
2008-08-26,774.8579410766679
2008-08-27,780.7375349072327
2008-08-28,792.1371188998849
2008-08-29,792.8880379640359
2008-09-01,787.8936113456183
2008-09-02,785.9070475797187
2008-09-03,787.1392400477566
2008-09-04,769.5253394741316
2008-09-05,765.6497122938183
2008-09-08,784.2626772878849
2008-09-09,763.4290025098942
2008-09-10,766.3844200245613
2008-09-11,761.668360970893
2008-09-12,769.8580393138758
2008-09-15,744.6060752897598
2008-09-16,744.89040852603
2008-09-17,723.0489647884854
2008-09-18,751.3396939031982
2008-09-19,781.4118800276398
2008-09-22,757.3823805096944
2008-09-23,749.7312962205467
2008-09-24,743.5227726500987
2008-09-25,747.9983768052855
2008-09-26,742.5637640893385
2008-09-29,700.3703082500125
2008-09-30,709.2979849456894
2008-10-01,709.8464419460313
2008-10-02,683.7262639302766
2008-10-03,670.6060847883101
2008-10-06,637.1780673519247
2008-10-07,611.4121755585469
2008-10-08,588.1924909106181
2008-10-09,556.8064302219709
2008-10-10,552.8031395215198
2008-10-13,588.1677961378989
2008-10-14,595.9603804072564
2008-10-15,557.6919240018857
2008-10-16,557.8823145109651
2008-10-17,557.3312509833444
2008-10-20,572.3390100977915
2008-10-21,563.0011256680417
2008-10-22,532.589114013245
2008-10-23,521.2563222928309
2008-10-24,500.8582820842258
2008-10-27,476.2839424766111
2008-10-28,503.9108411037341
2008-10-29,517.0801272836969
2008-10-30,540.44674639515
2008-10-31,553.8216561222429
2008-11-03,558.7712430260435
2008-11-04,573.3250242331956
2008-11-05,558.2931965339768
2008-11-06,535.8200001853513
2008-11-07,540.6681837411198
2008-11-10,535.3571765324228
2008-11-11,521.199913552211
2008-11-12,500.9584383209703
2008-11-13,519.313531415599
2008-11-14,500.6883586153498
2008-11-17,494.2527387601231
2008-11-18,489.79842209450635
2008-11-19,464.4522079372994
2008-11-20,437.8532411491377
2008-11-21,453.22481264614066
2008-11-24,477.3012296262894
2008-11-25,485.8519848153059
2008-11-26,500.53886404290563
2008-11-27,504.86714062719244
2008-11-28,511.67320491866974
2008-12-01,470.4300757272509
2008-12-02,482.45516317256494
2008-12-03,492.1637133203479
2008-12-04,482.27932283089314
2008-12-05,493.2029067791156
2008-12-08,514.3195117714575
2008-12-09,506.5617911887213
2008-12-10,519.7244404094321
2008-12-11,507.4862917318381
2008-12-12,512.7997720890464
2008-12-15,511.0624518157331
2008-12-16,530.9228417802352
2008-12-17,537.5175768233097
2008-12-18,532.02064656944
2008-12-19,532.5045639901819
2008-12-22,522.4391949304326
2008-12-23,517.462063972406
2008-12-24,518.1156749588924
2008-12-25,519.0225923292791
2008-12-26,523.9130245319473
2008-12-29,522.0741092574305
2008-12-30,535.8418787811934
2008-12-31,546.1238267035137
2009-01-01,546.4593772913429
2009-01-02,555.392068516515
2009-01-05,556.1226314544649
2009-01-06,564.8530258487793
2009-01-07,555.7800995799387
2009-01-08,555.7483160443742
2009-01-09,544.061026895391
2009-01-12,531.1570873548247
2009-01-13,527.6439695868186
2009-01-14,513.0969617866737
2009-01-15,511.59998445287215
2009-01-16,520.008204275712
2009-01-19,518.4857734983228
2009-01-20,490.8915160504449
2009-01-21,506.0557775236583
2009-01-22,496.6434032996857
2009-01-23,494.9761646350388
2009-01-26,499.30948332765905
2009-01-27,507.51127832265036
2009-01-28,522.2537829256063
2009-01-29,507.3553686069338
2009-01-30,497.54516569485384
2009-02-02,495.4808761333031
2009-02-03,497.74911820904606
2009-02-04,498.89662551628254
2009-02-05,501.33133928886247
2009-02-06,515.4932239115956
2009-02-09,516.0680681247036
2009-02-10,498.4836745966513
2009-02-11,499.4077142263358
2009-02-12,497.04819263424343
2009-02-13,495.7542399552849
2009-02-16,494.3479827337433
2009-02-17,474.4616768490013
2009-02-18,467.90086912056495
2009-02-19,462.1208975445742
2009-02-20,453.7498110967246
