Date,JAPAN COUNTRY SRI
2012-05-31,1000.0
2012-06-01,986.5669591994034
2012-06-04,964.6281617209142
2012-06-05,978.5678921939258
2012-06-06,990.561992175705
2012-06-07,1003.692138757152
2012-06-08,983.330522679629
2012-06-11,1006.5722613864714
2012-06-12,998.1019329462719
2012-06-13,1000.6982981018034
2012-06-14,1004.871564110689
2012-06-15,1012.3051544108771
2012-06-18,1027.1071174887265
2012-06-19,1019.8329162342505
2012-06-20,1032.3078519669864
2012-06-21,1030.118309716597
2012-06-22,1019.7691692447447
2012-06-25,1022.6221555028088
2012-06-26,1014.4871864887085
2012-06-27,1018.9734940032872
2012-06-28,1042.850989240235
2012-06-29,1050.2056291880829
2012-07-02,1056.3455415132182
2012-07-03,1060.987810216725
2012-07-04,1064.772932325458
2012-07-05,1059.8364771491329
2012-07-06,1057.0672192022753
2012-07-09,1044.674745194958
2012-07-10,1037.53597181042
2012-07-11,1033.8698691228096
2012-07-12,1023.8080074568467
2012-07-13,1021.5445064086327
2012-07-16,1027.642117762609
2012-07-17,1018.5108829929907
2012-07-18,1020.5275378259408
2012-07-19,1032.735245574894
2012-07-20,1014.7306203340497
2012-07-23,997.1721875243771
2012-07-24,997.2014239888941
2012-07-25,980.9179891370793
2012-07-26,983.0942529013936
2012-07-27,996.534209495145
2012-07-30,1011.5511348380527
2012-07-31,1022.5047169065106
2012-08-01,1010.5698161097558
2012-08-02,1017.2947848826337
2012-08-03,998.5715872374958
2012-08-06,1020.2280687154288
2012-08-07,1027.011953363286
2012-08-08,1029.9162555419439
2012-08-09,1031.3549131504603
2012-08-10,1030.6555129433202
2012-08-13,1027.3169689531999
2012-08-14,1020.1596493402058
2012-08-15,1017.6235855041161
2012-08-16,1028.852106347259
2012-08-17,1036.6480234158385
2012-08-20,1037.6730609317945
2012-08-21,1035.3829618087773
2012-08-22,1033.8869125041492
2012-08-23,1050.345177153431
2012-08-24,1037.6026555923233
2012-08-27,1035.9072754153876
2012-08-28,1028.383298768373
2012-08-29,1033.1067979299628
2012-08-30,1024.8846583363134
2012-08-31,1007.5601195404532
2012-09-03,1003.6262401940453
2012-09-04,1000.9673355410175
2012-09-05,988.5447274638758
2012-09-06,981.3161254879622
2012-09-07,1019.6559871708104
2012-09-10,1017.0080228135171
2012-09-11,1014.6556260150105
2012-09-12,1026.8023256097556
2012-09-13,1035.6833226695123
2012-09-14,1042.2526614666476
2012-09-17,1035.7728821845483
2012-09-18,1036.088582483441
2012-09-19,1051.204752362744
2012-09-20,1034.106409210691
2012-09-21,1038.383881852125
2012-09-24,1035.267047863252
2012-09-25,1041.2723772227257
2012-09-26,1029.7685648499198
2012-09-27,1034.110975687575
2012-09-28,1019.2256424975558
2012-10-01,1008.6000655465435
2012-10-02,1010.1954817379695
2012-10-03,997.3450467854075
2012-10-04,1009.5856319180695
2012-10-05,1006.5943359042188
2012-10-08,1013.4844071645658
2012-10-09,999.508248721974
2012-10-10,985.8588741583167
2012-10-11,980.9968872153988
2012-10-12,995.0664684484709
2012-10-15,996.6898888224056
2012-10-16,1006.0293912067052
2012-10-17,1015.0464158120229
2012-10-18,1026.4153242629272
2012-10-19,1027.4195678902338
2012-10-22,1022.5894204858014
2012-10-23,1018.9911771934094
2012-10-24,1007.7633946562302
2012-10-25,1014.2873527912874
2012-10-26,1007.0261304431245
2012-10-29,1000.5570087822082
2012-10-30,994.4388614345635
2012-10-31,1004.5324318349295
2012-11-01,1006.459638725987
2012-11-02,1010.4213640042518
2012-11-05,1009.6964206267891
2012-11-06,1002.2345786858459
2012-11-07,1008.9527171409791
2012-11-08,995.5931752095746
2012-11-09,992.4802023596274
2012-11-12,981.9716946956258
2012-11-13,980.907631794504
2012-11-14,970.4952038678648
2012-11-15,982.1765490844977
2012-11-16,1000.2961421594439
2012-11-19,1018.0405347923613
2012-11-20,1009.2825763181619
2012-11-21,1010.3275778559324
2012-11-22,1022.407383172942
2012-11-23,1024.5795489135664
2012-11-26,1031.1103245273384
2012-11-27,1031.9786616219353
2012-11-28,1023.1068988996319
2012-11-29,1029.3629696391629
2012-11-30,1032.9698635072573
2012-12-03,1038.614047922953
2012-12-04,1041.5363227838948
2012-12-05,1034.6739957098523
2012-12-06,1043.9161129847112
2012-12-07,1048.2773944888643
2012-12-10,1045.8816120239253
2012-12-11,1042.1672222140428
